preset,method,blocks,weighted_logloss,delta_vs_subject_mean,rate_rmse_weighted,rate_mae_weighted,count_mae_mean,rate_r2_weighted
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_resid_a12:blend0p35,369,0.7515262631176893,0.1385244895411194,0.3068798236518735,0.23066354266179756,1.0633026722702381,-0.061734364567657796
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_zctx_a12:blend0p5,369,0.7521423792345513,0.13914060565798136,0.23701614969632961,0.16548362994576243,0.7628391721890024,0.36666268020453185
rt,rt:local:ridge_zctx_a12,369,0.7538244721494144,0.14082269857284446,0.22064330643678987,0.16369582650584438,0.7545978343805998,0.4511410932145039
rt_bc,rt_bc:same:ridge_zctx_a12:blend0p5,369,0.7539675477769809,0.140965774200411,0.239453809675695,0.16584561628408773,0.7645078409193308,0.35356821234833224
rt,rt:same:knn_resid_k8,369,0.7552219218933003,0.14222014831673035,0.3219731868665211,0.25383869550229626,1.170134474388634,-0.1687419020468055
rt,rt:strict:knn_z_k16,369,0.7593820738491426,0.14638030027257265,0.35416486704917344,0.2856646291580554,1.3168442661188409,-0.4141326735421911
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_full_a24:blend0p35,369,0.7597157882938098,0.14671401471723988,0.30403450570614987,0.22590380730746956,1.0413614531978475,-0.04213733187153501
rt_bc,rt_bc:same:knn_resid_k8,369,0.7673839355633316,0.1543821619867617,0.32053738656907443,0.24975474670316108,1.1513084665096935,-0.15834141876404573
rt_bc,rt_bc:strict:knn_z_k16,369,0.7723008622024057,0.15929908862583575,0.358494133277277,0.2891285683962503,1.3328121811436904,-0.4489163329695147
rt_bc,rt_bc:strict:knn_full_k8,369,0.7749540654120374,0.16195229183546744,0.3387976411610329,0.26780077183049056,1.2344962408771394,-0.29407652252996574
rt,rt:local:knn_resid_k8,369,0.779511223875815,0.16650945029924502,0.3560945250225894,0.288560586150887,1.330193921524821,-0.4295843827339365
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_full_k8,369,0.7828832581284048,0.16988148455183483,0.3355853819179705,0.2645505926887499,1.2195137077603349,-0.2696536682309041
rt_bc_nb_sg,rt_bc_nb_sg:local:knn_resid_k8,369,0.7837203887215721,0.1707186151450022,0.3557569142884981,0.286259082233198,1.3195845498066936,-0.4268749098060727
rt_bc,rt_bc:local:knn_resid_k8,369,0.7886849600083792,0.17568318643180925,0.3548704197223567,0.2872255434325651,1.3240397002135318,-0.4197726396389232
rt_bc,rt_bc:strict:ridge_zctx_a12:blend0p5,369,0.7959685292918716,0.18296675571530163,0.26877587862288244,0.2048996201213499,0.94453727324232,0.18555871065484608
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_resid_k8,369,0.7960962570205963,0.18309448344402635,0.3319531166159672,0.26224673528440373,1.208893487042739,-0.24231778680935534
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_z_k8,369,0.7963190238757942,0.1833172502992243,0.3602254979547952,0.2928529146400805,1.349980508950615,-0.46294535065533915
rt,rt:same:ridge_resid_a12:blend0p5,369,0.8030855816024394,0.19008380802586944,0.31183888851824876,0.23350014456615367,1.0763787151951962,-0.09632609135458114
rt,rt:strict:ridge_resid_a12:blend0p35,369,0.805474335085739,0.19247256150916903,0.34358178458514654,0.2684366739362222,1.2374275944864879,-0.3308817339907524
rt,rt:local:ridge_full_a24,369,0.8064496351747568,0.19344786159818683,0.23860793766418978,0.17791341782111023,0.8201374626387764,0.3581271940799591
rt,rt:strict:knn_z_k8,369,0.8080759655930444,0.19507419201647447,0.3746494762231586,0.30323092579306204,1.3978206091436276,-0.5824480511920866
rt_bc,rt_bc:local:ridge_zctx_a12,369,0.8168531180653897,0.2038513444888198,0.21961080893550464,0.1628621219376228,0.7507546596636758,0.4562658308458165
rt,rt:strict:ridge_zctx_a12:blend0p5,369,0.8189361338587182,0.2059343602821483,0.2819941366945583,0.20952499896830057,0.9658591415855806,0.10348128665064416
rt_bc,rt_bc:same:ridge_resid_a12:blend0p5,369,0.8276368718554722,0.21463509827890226,0.31991773931517564,0.2410736623625651,1.1112907850371903,-0.15386724921653694
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_zctx_a12,369,0.8285795723551819,0.21557779877861194,0.2196475630215834,0.16595476571667325,0.7650109931817376,0.45608381681058896
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_resid_a12:blend0p5,369,0.828962917501035,0.21596114392446508,0.32197222527101566,0.24429459122332023,1.1261384814928663,-0.168734920997901
rt,rt:strict:ridge_full_a24:blend0p5,369,0.8381782516810131,0.2251764781044432,0.2995525529229324,0.22336517160777364,1.0296589618016885,-0.011638275764741524
rt_bc,rt_bc:strict:ridge_full_a24:blend0p5,369,0.8504193117000323,0.23741753812346233,0.30125461787232743,0.22760945693342197,1.049224081961384,-0.023167243881225152
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_full_a24,369,0.8510163666364549,0.23801459305988493,0.23502282120087745,0.17598334152697287,0.8112402816731187,0.3772707393480187
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_zctx_a12:blend0p5,369,0.8532564579685415,0.24025468439197162,0.28572244969980104,0.21698872985818654,1.0002651205657869,0.07961839052134345
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_resid_a12:blend0p35,369,0.8617952494541037,0.24879347587753375,0.36354877776983835,0.2833970858530534,1.3063914445421243,-0.4900628260937996
rt_bc,rt_bc:strict:knn_z_k8,369,0.8851888218779634,0.2721870483013935,0.3803637179715987,0.30796878013053075,1.41966096206513,-0.631087915345391
rt,rt:same:ridge_full_a24,369,0.888280433459404,0.27527865988283406,0.23709651047006386,0.17232267997233414,0.7943655247505155,0.36623313896675014
rt,rt:local:ridge_resid_a12,369,0.8905561674307124,0.2775543938541425,0.38579910001622597,0.31484572376551145,1.451361994919065,-0.6780373480997586
rt_bc,rt_bc:strict:ridge_resid_a12:blend0p35,369,0.8977788046847163,0.28477703110814634,0.3729181307231421,0.2900163751131496,1.3369047535703724,-0.5678560982846115
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_full_a24:blend0p5,369,0.8999651278284224,0.2869633542518525,0.3237281750543199,0.24264912619720905,1.1185532890554266,-0.18151761373567643
rt_bc,rt_bc:strict:knn_resid_k8,369,0.9124021682598281,0.2994003946832582,0.4104002965641456,0.33647885120504367,1.5510854360427622,-0.8988669437082191
rt_bc,rt_bc:local:ridge_full_a24,369,0.9218874953361325,0.3088857217595625,0.24305068960833007,0.18083941737285433,0.8336256069138896,0.3340020113490785
rt_bc,rt_bc:same:ridge_full_a24,369,0.9420145071569808,0.32901273358041083,0.24337003478647307,0.17888307474875492,0.8246073445735288,0.33225074728713366
rt,rt:strict:ridge_resid_a12:blend0p5,369,0.9508059080064979,0.33780413442992796,0.3736353923405326,0.2973568332873478,1.3707424753977744,-0.573893050562595
rt,rt:strict:knn_resid_k8,369,0.9547949815856397,0.34179320800906976,0.4138083689666149,0.3395133566851728,1.5650737661828698,-0.9305352758408638
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_resid_a12,369,0.9570485709199287,0.34404679734335875,0.4039577469844889,0.3314347636752026,1.5278334227954462,-0.8397172687994665
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_resid_k8,369,0.9616199223611117,0.3486181487845418,0.41488003026048925,0.3358830828578106,1.54833908927137,-0.9405474410386252
rt_bc,rt_bc:local:ridge_resid_a12,369,0.978906185737392,0.36590441216082203,0.39610080190651614,0.3255625053874356,1.500763744346959,-0.7688485323192504
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_full_a24,369,0.9909821687912965,0.3779803952147266,0.25339722880655513,0.1849144765170992,0.852410635651994,0.2760927528818209
rt,rt:same:ridge_zctx_a12,369,1.029366704673381,0.41636493109681105,0.25742643729558806,0.1866199178754464,0.8602723043526674,0.252888373776767
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_resid_a12:blend0p5,369,1.045399328321204,0.43239755474463404,0.39429980026014594,0.31402366119605635,1.447572486976943,-0.7527998058692871
rt,rt:same:ridge_resid_a12,369,1.0541207628265348,0.44111898924996484,0.35558411405797485,0.2736346596572433,1.261389040859,-0.425489107185544
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_zctx_a12,369,1.095426661917576,0.48242488834100616,0.2604219059471378,0.19051080815578955,0.8782083595474202,0.23540011494374036
rt_bc,rt_bc:same:ridge_zctx_a12,369,1.0985414712189177,0.4855396976423477,0.26185799648939667,0.18965171003151876,0.8742481267306598,0.22694412731979963
rt_bc,rt_bc:strict:ridge_resid_a12:blend0p5,369,1.105287162788447,0.49228538921187714,0.40348924205823355,0.32088781781476033,1.479214574804627,-0.8354523832268421
rt_bc,rt_bc:same:ridge_resid_a12,369,1.1135176721095947,0.5005158985330248,0.3670515057888017,0.28455181737267354,1.3117144752057388,-0.5189141306425329
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_resid_a12,369,1.119404518960701,0.506402745384131,0.37478766747209386,0.2955037313398995,1.362200127396122,-0.5836156535357111
rt_bc,rt_bc:strict:ridge_zctx_a12,369,1.1797346012894603,0.5667328277128904,0.31711871732892877,0.24943700567809843,1.1498437578819658,-0.13376476178643082
rt,rt:strict:ridge_zctx_a12,369,1.2513647185112988,0.6383629449347289,0.33257750242410905,0.25724942382446975,1.185857100068897,-0.24699564683048014
rt,rt:strict:ridge_full_a24,369,1.3006690487890349,0.687667275212465,0.3623795254078438,0.28072154645913533,1.2940578605067456,-0.48049350367231014
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_zctx_a12,369,1.3180924356938517,0.7050906621172818,0.3398017672133313,0.26719450851222065,1.2317015148490174,-0.3017586394737608
rt_bc,rt_bc:strict:ridge_full_a24,369,1.330180056688327,0.7171782831117571,0.3670992648674749,0.286972266268054,1.3228721542600541,-0.5193094248055232
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_full_a24,369,1.4575078533358103,0.8445060797592404,0.3907924537996288,0.30430449907225665,1.4027695201135733,-0.7217557423751682
rt,rt:strict:ridge_resid_a12,369,1.5500937592287214,0.9370919856521515,0.4729591101290754,0.3943927422896304,1.8180543486034177,-1.5218914706411124
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_resid_a12,369,1.783456155140344,1.1704543815637742,0.49682877374509665,0.4157249237925345,1.9163905023607075,-1.7828684829452932
rt_bc,rt_bc:strict:ridge_resid_a12,369,1.9262325442183574,1.3132307706417876,0.5014735499844257,0.4206355634942182,1.9390273536684686,-1.835144932150735
