name,file,combo_weighted_mean_score,combo_p50_score,combo_p90_score,combo_worst_score,combo_weighted_delta_vs_a2c8,combo_weighted_win_vs_a2c8,combo_p50_delta_vs_a2c8,combo_p90_delta_vs_a2c8,combo_worst_delta_vs_a2c8,combo_weighted_delta_vs_b01_ladder,combo_weighted_win_vs_b01_ladder,combo_p50_delta_vs_b01_ladder,combo_p90_delta_vs_b01_ladder,combo_worst_delta_vs_b01_ladder,combo_weighted_delta_vs_898_ladder,combo_weighted_win_vs_898_ladder,combo_p50_delta_vs_898_ladder,combo_p90_delta_vs_898_ladder,combo_worst_delta_vs_898_ladder,combo_weighted_delta_vs_blockorth_3a28,combo_weighted_win_vs_blockorth_3a28,combo_p50_delta_vs_blockorth_3a28,combo_p90_delta_vs_blockorth_3a28,combo_worst_delta_vs_blockorth_3a28,combo_weighted_delta_vs_direns_c4af,combo_weighted_win_vs_direns_c4af,combo_p50_delta_vs_direns_c4af,combo_p90_delta_vs_direns_c4af,combo_worst_delta_vs_direns_c4af,is_generated
mixmin_09b4d89b65,submission_mixmin_d314cf4e.csv,0.577607718622585,0.5779505627824068,0.5780208393587324,0.5780784894541426,-0.0001764418537773692,0.4652483607335006,0.0002824690790335235,0.00031913618902124,0.0003634559731837683,-5.893537460876344e-06,0.8830549684205753,-6.84604510448232e-06,6.639911509925446e-07,4.2878263499801506e-05,-3.996472487488192e-06,0.5347516392664995,-4.5154602795721983e-05,6.193997378584442e-05,0.00011876099943042284,-1.1465916697136866e-05,0.45762116573235184,2.656628182329257e-06,1.3132326825759932e-05,2.6930725086860008e-05,5.3474322898171144e-06,0.4076667355019434,1.281715857001532e-05,1.9755670893458616e-05,4.90165602531345e-05,True
mixmin_e0929ad023,submission_mixmin_b69faa34.csv,0.5776072687160322,0.5779504018999572,0.5780185860997971,0.5780765302763398,-0.00017689176033010252,0.4652483607335006,0.0002803152690747008,0.000317831028722404,0.00036509114008009824,-6.343444013609667e-06,0.8649693750533627,-7.169445986183698e-06,1.3491630634774203e-06,4.512438238957195e-05,-4.446379040221514e-06,0.5384039656796069,-4.680622995945072e-05,6.315345905086856e-05,0.00011440390535799594,-1.1915823249870188e-05,0.4816967364777208,8.511947462430669e-07,1.2607676061216598e-05,2.8565891983189928e-05,4.897525737083792e-06,0.4054425151756471,1.2247188360458919e-05,1.8573314441550082e-05,3.927512645374165e-05,True
mixmin_3bfa3d67c6,submission_mixmin_74ed0ab5.csv,0.5776043981915193,0.5779548109064964,0.5780267054454115,0.578085735476525,-0.00017976228484299834,0.4652483607335006,0.00028384966970407217,0.00032638354765190947,0.00037455794852636615,-9.213968526505484e-06,0.7731111076873604,-5.668934020874872e-06,4.383167908184049e-06,3.124768211226758e-05,-7.31690355311733e-06,0.5620255484715464,-4.093736936128245e-05,4.728883091429142e-05,9.487795863361015e-05,-1.4786347762766005e-05,0.4635864250421653,5.126072057068987e-06,2.083943728123525e-05,3.803270042945783e-05,2.027001224187975e-06,0.4311365780162365,1.70723461746201e-05,2.571841613391786e-05,3.713144605743679e-05,True
mixmin_d061642121,submission_mixmin_47bf64de.csv,0.5776078412631427,0.5779536609420534,0.5780205365130473,0.5780749307694972,-0.00017631921321963965,0.4652483607335006,0.0002831717829037128,0.0003191919834452101,0.00036209702234279995,-5.77089690314681e-06,0.9207192750817906,-5.822789354209054e-06,-9.210331089580156e-07,2.4054806876172563e-05,-3.873831929758656e-06,0.5384483699359119,-4.5328005906286606e-05,6.173299056233048e-05,9.959371771195435e-05,-1.1343276139407332e-05,0.4829337456130678,2.509866466299789e-06,1.376219825697599e-05,2.6456276591257932e-05,5.470072847546648e-06,0.4386002688224129,1.516542531808817e-05,1.7920520530451155e-05,2.231251062601025e-05,True
mixmin_eb0aa3b7d4,submission_mixmin_30b9fd6e.csv,0.5776082244788614,0.5779547206366548,0.5780215817119893,0.5780754402264396,-0.0001759359975007697,0.4652483607335006,0.0002843058629742323,0.0003197910129496162,0.00036135158608230356,-5.387681184276869e-06,0.9198591732477918,-5.370042666964355e-06,-8.944590234258132e-07,2.3670839002676303e-05,-3.490616210888717e-06,0.5384483699359119,-4.4299906207134754e-05,6.093750124108632e-05,9.452903504691967e-05,-1.0960060420537392e-05,0.4809574004459502,2.9027708973335393e-06,1.456262552739842e-05,2.773210893325384e-05,5.853288566416589e-06,0.44651077392951977,1.652072544028818e-05,1.8702802225156745e-05,2.156707436551386e-05,True
mixmin_52b3ffacbb,submission_mixmin_59327bfc.csv,0.5776113395884458,0.5779512893627646,0.5780185134264296,0.5780718500645519,-0.00017282088791651718,0.4652483607335006,0.00028390235342461693,0.0003157128112891705,0.0003533549797869462,-2.2725716000243636e-06,0.587450443925754,-6.255258964947916e-06,8.019489413823149e-06,3.547968702566351e-05,-3.755066266362101e-07,0.5386143836982238,-4.5350670923038905e-05,7.217588820419167e-05,0.00011955768426652469,-7.844950836284884e-06,0.4677466988356061,3.1357410367046684e-06,9.46985483185614e-06,1.6829731690037875e-05,8.968398150669096e-06,0.19039727199057307,1.2011953379076346e-05,1.7056366996092676e-05,3.461078606514789e-05,True
mixmin_0b3979b12e,submission_mixmin_7b110d2d.csv,0.5776072744350228,0.5779588268199548,0.5780266301750957,0.5780817321512004,-0.00017688604133946388,0.4652483607335006,0.0002877000003351782,0.0003247102280683521,0.0003661883573378155,-6.337725022971026e-06,0.8121677390039457,-3.864684466661489e-06,1.1310684631539727e-06,9.749331475239487e-06,-4.440660049582872e-06,0.5384483699359119,-4.041409765664916e-05,5.184467494538241e-05,8.461713377760915e-05,-1.1910104259231546e-05,0.4635864250421653,7.964903141146333e-06,1.9568028480270533e-05,3.13193338090656e-05,4.903244727722434e-06,0.4576888856323639,2.0748633649869674e-05,2.3595973839274365e-05,2.651293548638911e-05,True
mixmin_6780260ae5,submission_mixmin_d957ba69.csv,0.5776052064663149,0.5779607621193191,0.5780297985788068,0.578088006118936,-0.00017895401004742735,0.4652483607335006,0.00028906874461109844,0.00032910365621185457,0.000374466696452469,-8.405693730934514e-06,0.5766665821996444,-1.8897215832147651e-06,5.165757930969406e-06,1.3567478763576446e-05,-6.508628757546363e-06,0.5451955488943084,-3.798119012788868e-05,4.246991720198975e-05,7.681894576228032e-05,-1.3978072967195036e-05,0.4635864250421653,9.839832788988972e-06,2.3437461760922318e-05,3.794144835556068e-05,2.835276019758943e-06,0.4576888856323639,2.2539018117218035e-05,2.7766179619546316e-05,3.46821847356793e-05,True
mixmin_9850ed12a9,submission_mixmin_cfcac886.csv,0.5776060644505836,0.5779616070753973,0.5780304062925203,0.57808597890682,-0.00017809602577876019,0.4652483607335006,0.00029099527516836634,0.00032930474940443016,0.00037166003455579855,-7.547709462267332e-06,0.5512109986588035,-1.359592097571749e-06,4.505083095462936e-06,1.0180169154772045e-05,-5.650644488879177e-06,0.5384483699359119,-3.726679635565629e-05,4.409946927225872e-05,7.180883421753492e-05,-1.312008869852785e-05,0.4613856163017763,1.0932679919764499e-05,2.315258554385708e-05,3.673040603668909e-05,3.693260288426127e-06,0.4576888856323639,2.3512006433579202e-05,2.7700311919121035e-05,3.187552283900885e-05,True
mixmin_5cec6d0e38,submission_mixmin_93a8b102.csv,0.5776112168430426,0.5779500744310246,0.5780202206288901,0.5780763155355559,-0.0001729436333197035,0.4615516300640882,0.0002815222881979995,0.00031667528560030966,0.0003582739289735848,-2.395317003210645e-06,0.6628581599895602,-5.66822664708417e-06,8.079144379778415e-06,5.748798749438677e-05,-4.982520298224925e-07,0.5347516392664995,-4.438309951698705e-05,7.148896640058808e-05,0.00013510881471034963,-7.967696239471167e-06,0.4539244350629394,3.155232505183586e-06,1.0530487996505385e-05,2.1748680876676474e-05,8.845652747482816e-06,0.23984921341753135,1.1591568089386328e-05,1.826938471483075e-05,5.6842214971819516e-05,True
mixmin_1f9e05287c,submission_mixmin_27eb7c6a.csv,0.5776078878578831,0.5779577823471244,0.578026175029126,0.5780822043640048,-0.00017627261847920312,0.4652483607335006,0.00028752771706819225,0.00032435737456660755,0.0003668278794319857,-5.724302162710283e-06,0.792011699396264,-4.184437567111843e-06,1.5518597512457305e-06,1.6840692825814685e-05,-3.82723718932213e-06,0.5384483699359119,-4.06839509756729e-05,5.383334995523694e-05,9.096747313663833e-05,-1.1296681398970802e-05,0.4635864250421653,7.802670886779159e-06,1.917302831255796e-05,3.094614783827332e-05,5.516667587983176e-06,0.45033264934882977,2.0461584745418142e-05,2.347993348509991e-05,2.7043367715196e-05,True
mixmin_6e495f13a8,submission_mixmin_e69d363b.csv,0.5776068810872468,0.5779614666892369,0.5780295751136947,0.5780850139254523,-0.00017727938911550197,0.4652483607335006,0.00029123420785685735,0.00032808602788392515,0.00036962820769836924,-6.731072799009145e-06,0.5825509207166032,-1.4212653325836333e-06,3.873411527077764e-06,9.148240011302988e-06,-4.834007825620993e-06,0.5423111143676362,-3.7688668165225536e-05,4.6989982446693524e-05,7.587999411340363e-05,-1.2303452035269666e-05,0.4613856163017763,1.0884690261891983e-05,2.2253158957319386e-05,3.4685563852221435e-05,4.509896951684313e-06,0.4576888856323639,2.310137884853347e-05,2.692955997951607e-05,3.149993248019456e-05,True
mixmin_44a823c9b6,submission_mixmin_622edd0b.csv,0.5776054739120924,0.5779609675070859,0.578030141348522,0.5780888465321883,-0.00017868656426987318,0.4652483607335006,0.00028927294540332,0.0003295266831913665,0.00037508152366472203,-8.138247953380339e-06,0.5664997196594476,-1.7117947653757697e-06,5.8615334745937275e-06,1.4922168750430842e-05,-6.241182979992185e-06,0.541498818224896,-3.7533249094501286e-05,4.2314621209803936e-05,7.77804670617499e-05,-1.371062718964086e-05,0.4635864250421653,1.0369148118617005e-05,2.395333214333384e-05,3.8556275567813714e-05,3.1027217973131194e-06,0.4576888856323639,2.3064086884266208e-05,2.837375313591295e-05,3.529701194793233e-05,True
mixmin_dc3312d483,submission_mixmin_050328ad.csv,0.5776133921120671,0.5779490962356205,0.5780174736702214,0.5780707352005401,-0.00017076836429515536,0.4652483607335006,0.00028308845044572117,0.00031465759158200157,0.0003502659452929713,-2.2004797866249434e-07,0.5542207493835563,-6.836446848623723e-06,1.4673664309178074e-05,4.84173573891411e-05,1.6770169947256576e-06,0.5386143836982238,-4.4963814279977365e-05,7.796703580648143e-05,0.00013056554219659233,-5.792427214923016e-06,0.45926365209072745,3.292804323407498e-06,7.89784208929553e-06,1.3740697196062968e-05,1.1020921772030964e-05,0.07307169925516485,1.1876436670998913e-05,1.8216076740443796e-05,4.6794543733685856e-05,True
mixmin_954f7badcf,submission_mixmin_0ba54ef5.csv,0.577606763649164,0.577961855625046,0.5780296191224792,0.5780856205951055,-0.000177396827198407,0.4652483607335006,0.0002901984671128677,0.00032845268868897517,0.0003705980618911031,-6.848510881914149e-06,0.5786698047036055,-2.1216534782370764e-06,4.446612686997253e-06,9.646828656784123e-06,-4.951445908525995e-06,0.5384483699359119,-3.765459473448196e-05,4.66805864627711e-05,7.554717306090808e-05,-1.242089011817467e-05,0.4613856163017763,1.0496233419722101e-05,2.3132390386093604e-05,3.618367313995563e-05,4.39245886877931e-06,0.4576888856323639,2.3496743002926224e-05,2.7013072657238882e-05,3.081355017431342e-05,True
mixmin_6725947d44,submission_mixmin_4aef8173.csv,0.5776039522012907,0.5779659575580511,0.5780392507512642,0.5780945687937431,-0.000180208275071571,0.4652483607335006,0.0002972227856166475,0.0003381918305078724,0.00037637370125409575,-9.659958755078182e-06,0.4616060594602336,3.2963018837827997e-06,1.3096322267314164e-05,2.4425881007927863e-05,-7.76289378169003e-06,0.5423111143676362,-3.158722385410151e-05,2.7579950171550687e-05,4.1396196519105644e-05,-1.5232337991338706e-05,0.4652483607335006,1.7121301455702564e-05,3.214011572322666e-05,4.534779912956921e-05,1.5810109956152768e-06,0.4615516300640882,2.992914122963669e-05,3.632399229117801e-05,4.410694975920393e-05,True
mixmin_407e9e2627,submission_mixmin_ae950e14.csv,0.5776062701287774,0.5779633306733364,0.5780313407728663,0.578087574595024,-0.00017789034758488963,0.4652483607335006,0.00029139281914569715,0.00033057986887360263,0.0003727858351072477,-7.342031268396777e-06,0.5100167795534134,-9.133147165053733e-07,5.856393075979403e-06,1.1591653218179232e-05,-5.4449662950086226e-06,0.5384483699359119,-3.616789640122971e-05,4.297771149710337e-05,7.073932203560673e-05,-1.2914410504657297e-05,0.4613856163017763,1.2070316961606692e-05,2.4604279525108907e-05,3.799756356293038e-05,3.8989384822966814e-06,0.4576888856323639,2.4927130346685353e-05,2.8794225893372735e-05,3.3001323390458026e-05,True
mixmin_86d34a9ce2,submission_mixmin_e1a5a8b1.csv,0.5776115382246525,0.5779543342068877,0.5780226678632047,0.5780790724866847,-0.00017262225170976107,0.4652483607335006,0.00028546617492830606,0.00032024404465677585,0.0003588494178223822,-2.0739353932682372e-06,0.7406281230171141,-3.378560343492154e-06,6.408867229685475e-06,3.9249283403597346e-05,-1.768704198800845e-07,0.5386143836982238,-4.252359738243783e-05,6.707316153777094e-05,0.00012370585547216706,-7.646314629528759e-06,0.46570838925321417,6.118408217403726e-06,1.3289093816642219e-05,2.2324169725473908e-05,9.16703435742522e-06,0.31677226836298067,1.4692353904394144e-05,2.0805756504243616e-05,4.6062688289438825e-05,True
mixmin_e6bc7544a9,submission_mixmin_d4eba420.csv,0.5776091616153289,0.5779585902528667,0.5780261975371538,0.5780809432351102,-0.0001749988610334624,0.4652483607335006,0.00028932997920083636,0.00032383065435448444,0.0003655646883060637,-4.45054471696958e-06,0.8439142338092669,-3.818172324840031e-06,6.12036844078222e-07,1.6502992292721785e-05,-2.5534797435814264e-06,0.5347516392664995,-4.023370465655596e-05,5.720177822243001e-05,9.451694481743544e-05,-1.0022923953230101e-05,0.45926365209072745,8.610506057071423e-06,1.84565124026661e-05,2.9039440209155387e-05,6.790425033723879e-06,0.44245672686758963,1.9914941557175325e-05,2.3209140532554073e-05,2.7669104240901632e-05,True
mixmin_9971348af4,submission_mixmin_94c54ca8.csv,0.5776064710968479,0.5779630324166444,0.5780310182651378,0.5780880213262123,-0.00017768937951434592,0.4652483607335006,0.0002911848499074221,0.00033031609741135864,0.0003735784888605487,-7.141063197853062e-06,0.5223476469547879,-1.0250195915537187e-06,5.997720094438507e-06,1.2262387920181084e-05,-5.243998224464909e-06,0.5384483699359119,-3.609103942198543e-05,4.350858536706896e-05,7.288067531563414e-05,-1.2713442434113582e-05,0.4613856163017763,1.15753499110888e-05,2.4867928283045515e-05,3.871342038030967e-05,4.099906552840396e-06,0.4576888856323639,2.4716266431620918e-05,2.896308842067563e-05,3.379397714375898e-05,True
mixmin_33cde01e7e,submission_mixmin_de76fd6b.csv,0.5776087858067445,0.5779597631909913,0.5780268710630226,0.5780814879852627,-0.000175374669617743,0.4652483607335006,0.0002896476965781325,0.0003248752916188356,0.00036759318482459946,-4.826353301250115e-06,0.8031191504785152,-3.1240822240318554e-06,1.0181667833286667e-06,1.3269008168670382e-05,-2.9292883278619633e-06,0.5384483699359119,-3.981238157787933e-05,5.576661565309482e-05,8.987972018847934e-05,-1.0398732537510639e-05,0.45926365209072745,8.802436330501706e-06,1.9642274429675188e-05,3.130784186389235e-05,6.414616449443342e-06,0.44623311045046743,2.079036853912805e-05,2.393153063766956e-05,2.7808673107809767e-05,True
mixmin_1f4fde9276,submission_mixmin_d60b136d.csv,0.5776124654955969,0.5779549295562879,0.5780237417656671,0.5780785805494777,-0.00017169498076543933,0.4652483607335006,0.00028800636904402905,0.00032047933280665575,0.0003575315950370417,-1.14666444894649e-06,0.7015841522869132,-2.602821509620381e-06,6.828066809025968e-06,3.9635661187364946e-05,7.504005244416638e-07,0.5386143836982238,-4.008763270883625e-05,6.802825837603895e-05,0.0001198822672261457,-6.719043685207011e-06,0.4613856163017763,8.460964182859286e-06,1.3697431187953413e-05,2.100634694013337e-05,1.009430530174697e-05,0.31456254682630547,1.629686050334173e-05,2.2236983808765487e-05,4.4947327521693836e-05,True
mixmin_1d83a08c1d,submission_mixmin_48df6256.csv,0.577607972006164,0.5779578067437139,0.5780247560893249,0.5780846814295224,-0.00017618847019838102,0.4652483607335006,0.000285575447260052,0.00032482882932027834,0.0003702701507317663,-5.640153881888153e-06,0.7583120443137399,-4.548846577388202e-06,3.123248152325786e-06,3.9111931035229475e-05,-3.7430889085e-06,0.541498818224896,-4.038016556044004e-05,5.508993937352005e-05,0.00010314479587769654,-1.1212533118148674e-05,0.4685104041013225,5.983250460265074e-06,1.91594240637194e-05,3.3744902634857965e-05,5.600815868805306e-06,0.4275483174274246,1.8303843709607625e-05,2.3727401508910617e-05,3.0485639014976584e-05,True
mixmin_005c1e7c1e,submission_mixmin_6f099b90.csv,0.5776085416808775,0.5779580045763333,0.5780248637535367,0.5780838546552556,-0.00017561879548482528,0.4652483607335006,0.0002864539236013819,0.00032472899974944625,0.0003686772970019625,-5.0704791683324145e-06,0.7554209072122634,-4.320446731182137e-06,2.8116775086972803e-06,3.4368294052455894e-05,-3.173414194944263e-06,0.5347516392664995,-4.028594269733787e-05,5.611127502317887e-05,0.00010139695716193664,-1.0642858404592937e-05,0.4685104041013225,6.055425773698886e-06,1.8764993922726347e-05,3.215204890505419e-05,6.170490582361044e-06,0.43892975397586687,1.8803459663668175e-05,2.3700441245136803e-05,2.8892785285172806e-05,True
mixmin_4b12af514f,submission_mixmin_c22319d0.csv,0.5776070253762051,0.5779636634535134,0.5780314081636798,0.578088053223347,-0.00017713510015720206,0.4652483607335006,0.0002916062266415942,0.0003305365659809404,0.0003739304585388403,-6.5867838407092385e-06,0.5105622813805821,-5.996979382354747e-07,6.054348559505258e-06,1.2110760483796668e-05,-4.689718867321086e-06,0.5384483699359119,-3.564521994603943e-05,4.452975266157712e-05,7.413023864044632e-05,-1.2159163076969761e-05,0.4613856163017763,1.1959362513443114e-05,2.508290784808409e-05,3.851554935052626e-05,4.65418590998422e-06,0.4576888856323639,2.48444201553788e-05,2.9067032549641284e-05,3.414594682205063e-05,True
mixmin_11c6938c47,submission_mixmin_83ebbff2.csv,0.577609108524719,0.5779590600674877,0.5780273774673154,0.5780839865867822,-0.00017505195164325594,0.4652483607335006,0.00028964187972913,0.00032582187649277117,0.00036832025258459744,-4.503635326763066e-06,0.7015701558205197,-2.7695033117947077e-06,2.6154272552620392e-06,2.0798732824012234e-05,-2.6065703533749125e-06,0.5347516392664995,-3.8782629240508015e-05,5.48160731194667e-05,9.534416044854055e-05,-1.0076014563023586e-05,0.45926365209072745,9.729071946257032e-06,2.0095781569819944e-05,3.179500448768913e-05,6.737334423930393e-06,0.4388727370044525,2.1608415764224644e-05,2.509386109181293e-05,2.9770272177653823e-05,True
mixmin_f11afd366f,submission_mixmin_c750da4b.csv,0.5776049627468243,0.577966874341182,0.5780378470738927,0.5780960610886468,-0.00017919772953805694,0.4652483607335006,0.00029508510228868116,0.0003375511582151533,0.00038187325003202766,-8.649413221564113e-06,0.4658744030155261,3.805512553434587e-06,1.211980326288545e-05,2.0306611256293294e-05,-6.7523482481759595e-06,0.5618183518216595,-3.173047930124112e-05,3.200581869518841e-05,5.968896984942518e-05,-1.4221792457824633e-05,0.4613856163017763,1.6740494100497827e-05,3.151362842590544e-05,4.534800193511934e-05,2.5915565291293462e-06,0.4576888856323639,2.8924963817233973e-05,3.555944038513559e-05,4.208873831523796e-05,True
mixmin_3cf58345c1,submission_mixmin_fab488ff.csv,0.5776053629641706,0.5779614205920175,0.5780325461769967,0.5780934684203476,-0.00017879751219167006,0.4652483607335006,0.00028971029670587465,0.00033272257086469637,0.0003821206463765492,-8.249195875177227e-06,0.4937718497314032,8.765065451221687e-08,9.297689568867977e-06,3.1076995407275376e-05,-6.352130901789074e-06,0.575663018519639,-3.490232444784566e-05,4.1355151102738855e-05,8.709013186436465e-05,-1.382157511143775e-05,0.4635864250421653,1.0767205834416015e-05,2.694598046523612e-05,4.5595398279640875e-05,2.991773875516233e-06,0.4311365780162365,2.2799159186570606e-05,3.194743013285288e-05,4.2336134659759495e-05,True
mixmin_072e6b08f8,submission_mixmin_754a2020.csv,0.5776082012082284,0.5779615442357577,0.5780301636788163,0.5780881997319145,-0.00017595926813388126,0.4652483607335006,0.0002918003445209205,0.00032887026265893127,0.0003721640236513668,-5.4109518173884395e-06,0.535740976080828,-3.9276522893363353e-07,5.692624354125542e-06,2.173870057520233e-05,-3.5138868440002868e-06,0.5347516392664995,-3.5887934282552436e-05,4.8490617539726615e-05,8.74961541943442e-05,-1.0983331053648961e-05,0.4613856163017763,1.2042044595577434e-05,2.3268859922209728e-05,3.563877555445849e-05,5.830017933305019e-06,0.4500225282972883,2.4039597057020846e-05,2.82299701637089e-05,3.282193454490212e-05,True
mixmin_8d5c931d9a,submission_mixmin_5b5ab9a0.csv,0.5776069901297358,0.5779637857615859,0.5780318690776792,0.5780892074524491,-0.00017717034662652882,0.4652483607335006,0.0002921425324906579,0.000331094254823472,0.0003749349335553376,-6.622030310035938e-06,0.5063647618981002,-3.1991478621762326e-07,6.900808557432381e-06,1.3355789197477819e-05,-4.724965336647785e-06,0.5384483699359119,-3.511238156114155e-05,4.375274621235744e-05,7.362638568153557e-05,-1.2194409546296458e-05,0.4613856163017763,1.240492191059158e-05,2.5779244603008067e-05,3.9715206620494214e-05,4.61893944065752e-06,0.4576888856323639,2.5550444552330987e-05,2.998031958225675e-05,3.5150421838547885e-05,True
mixmin_16ba58b66e,submission_mixmin_1e219644.csv,0.5776078492435557,0.5779656198744872,0.5780327512331306,0.578088060745704,-0.00017631123280670334,0.4652483607335006,0.0002935365913985244,0.0003315277660572379,0.00037305319032432394,-5.762916490210532e-06,0.4895158612177989,4.238828207305682e-07,6.802144217221695e-06,1.1632664743910226e-05,-3.86585151682238e-06,0.5384483699359119,-3.458410588952354e-05,4.48006536277473e-05,6.948223768432626e-05,-1.1335295726471052e-05,0.4613856163017763,1.3463233276223008e-05,2.6428963328051225e-05,3.936712746277493e-05,5.478053260482925e-06,0.4576888856323639,2.6656960431668362e-05,2.9980563825304785e-05,3.326867860753424e-05,True
mixmin_12cb3b5d37,submission_mixmin_4a88012c.csv,0.5776098892521373,0.5779614390816675,0.5780296407903391,0.5780849332818134,-0.0001742712242249218,0.4652483607335006,0.0002925952027466039,0.0003269779303249898,0.0003677962859209849,-3.7229079084289327e-06,0.5868038215381097,-1.0721199815258527e-06,4.164332761343415e-06,1.8555867131953008e-05,-1.8258429350407804e-06,0.5347516392664995,-3.7103332088950225e-05,5.4106283546110263e-05,9.078552943875273e-05,-9.295287144689455e-06,0.4613856163017763,1.2014523827485613e-05,2.1561901717426224e-05,3.1271037824076586e-05,7.518061842264525e-06,0.43519209018133664,2.314139364414542e-05,2.667469014916435e-05,3.1892267561506316e-05,True
mixmin_fe1dd91f96,submission_mixmin_c105f707.csv,0.5776079388064577,0.5779648352743777,0.5780321887860419,0.5780880220757154,-0.00017622166990478874,0.4652483607335006,0.00029294863992701536,0.00033092912069272604,0.0003737022136536261,-5.673353588295882e-06,0.4954797531943518,2.0094379423613928e-07,6.494229992881628e-06,1.1781945097100177e-05,-3.7762886149077306e-06,0.5384483699359119,-3.5084759906878205e-05,4.6109996360101915e-05,7.323104464562746e-05,-1.1245732824556403e-05,0.4613856163017763,1.2969547549962928e-05,2.59607780537241e-05,3.901874680845019e-05,5.567616162397576e-06,0.4576888856323639,2.6044493784023686e-05,2.964774531787804e-05,3.391770193683641e-05,True
mixmin_a9730b2845,submission_mixmin_6f7cd92a.csv,0.5776075924241872,0.5779664855317964,0.5780340159876769,0.5780900819156567,-0.0001765680521749899,0.4652483607335006,0.0002942898223294854,0.0003330404496280198,0.00037489391142120354,-6.019735858497057e-06,0.46997191711956365,1.7406023450541274e-06,8.437058437253963e-06,1.3547133368874142e-05,-4.122670885108903e-06,0.5384483699359119,-3.361181970906735e-05,4.2438302304253044e-05,6.78931038966546e-05,-1.1592115094757577e-05,0.4613856163017763,1.4818173784014732e-05,2.75556317943515e-05,4.0586054830704654e-05,5.221233892196401e-06,0.4576888856323639,2.7659034578516835e-05,3.1375217807006674e-05,3.5109399704413846e-05,True
mixmin_fbd80a6790,submission_mixmin_f5601d42.csv,0.5776069054168387,0.5779625229953986,0.5780333446975761,0.578094518903675,-0.00017725505952374137,0.4652483607335006,0.0002905303236072184,0.0003321143515401289,0.0003806526433767221,-6.7067432072485316e-06,0.49820327240693,2.426476037458163e-08,9.60867682620048e-06,4.0143079599541664e-05,-4.809678233860378e-06,0.5621453198049673,-3.419742890302199e-05,4.333338319154461e-05,9.377586733050336e-05,-1.2279122443509052e-05,0.45926365209072745,1.2800268144541604e-05,2.6653733034396072e-05,4.41273952798138e-05,4.534226543444927e-06,0.4311365780162365,2.3638643620316202e-05,3.184213748577254e-05,4.911461895318325e-05,True
mixmin_6851fb06cf,submission_mixmin_77af88f7.csv,0.5776102752296669,0.5779599860135761,0.5780283889799178,0.5780803128025518,-0.00017388524669540025,0.4652483607335006,0.0002912139269964301,0.0003257534565516837,0.00036699639437198783,-3.3369303789073964e-06,0.7568699536902342,-1.5605607597279914e-06,1.095767261467057e-06,8.328150525871436e-06,-1.4398654055192424e-06,0.5384483699359119,-3.822222681155244e-05,5.8382011212402735e-05,8.551305259496544e-05,-8.909309615167918e-06,0.45926365209072745,9.097090671099633e-06,2.0813594668656066e-05,3.201274554598399e-05,7.904039371786062e-06,0.4427720118380426,2.100813537664469e-05,2.5432260234659054e-05,3.064045714018526e-05,True
mixmin_057dff4b11,submission_mixmin_db4c9efc.csv,0.5776075003002837,0.5779612919961855,0.5780308121594993,0.5780906814436462,-0.00017666017607859046,0.4652483607335006,0.00029159096030579565,0.0003306375637672776,0.00037810890608147574,-6.11185976209759e-06,0.5151602199097253,-3.336174217815246e-07,6.851062539428785e-06,2.9243875235174244e-05,-4.214794788709437e-06,0.5543169171593609,-3.5901233437334594e-05,4.680710915764714e-05,9.052912652252054e-05,-1.168423899835811e-05,0.45926365209072745,1.1285815280422296e-05,2.4571709208665027e-05,4.1583657984567424e-05,5.129109988595869e-06,0.43495796754914584,2.3278783847006393e-05,2.977308292583406e-05,3.832439436468604e-05,True
mixmin_2322260063,submission_mixmin_05385848.csv,0.5776090705336786,0.577963772783775,0.5780328391283756,0.5780907828549937,-0.00017508994268356415,0.4652483607335006,0.0002946057523247614,0.00033083612013751207,0.0003726620697790395,-4.5416263670712985e-06,0.4729183045291331,9.549642521200497e-07,7.592662228837222e-06,2.802060783757554e-05,-2.6445613936831457e-06,0.5386143836982238,-3.394342517926141e-05,4.7253106844304566e-05,8.910909236581332e-05,-1.011400560333182e-05,0.4613856163017763,1.501821225142283e-05,2.4762492916047315e-05,3.613682168213117e-05,6.69934338362216e-06,0.43920195118661476,2.5414470814924042e-05,3.0268391577751966e-05,3.699214719121713e-05,True
mixmin_b2f89b5a53,submission_mixmin_287b5107.csv,0.5776072416217342,0.5779654987250857,0.5780342804035079,0.5780932750439691,-0.00017691885462813842,0.4652483607335006,0.0002939342000718437,0.0003335956124733497,0.0003779554204776936,-6.370538311645571e-06,0.4694632503236437,1.7075301347646755e-06,9.907320637904269e-06,1.6872042367888085e-05,-4.4734733382574185e-06,0.5347516392664995,-3.239548369449554e-05,4.0645951273091645e-05,7.419442153411282e-05,-1.1942917547906091e-05,0.4613856163017763,1.5187727600845305e-05,2.784568733060766e-05,4.143017238078528e-05,4.870431439047887e-06,0.4576888856323639,2.72828604509477e-05,3.261538781940132e-05,3.81709087609039e-05,True
