pred_index,base_index,tag,base_tag,pool,pool_size,pool_support_mean,base_agg,delta_agg,gate,alpha,gate_active_q2s3,gate_weight_q2s3_mean,mean_abs_q2s3_delta_unit,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate
3202,3180,e72_support2_high_block_agree55_12.00_6ed23b85,e72_base_support2_high_block_mean_412be777,support2_high_block,36,2.0,mean,mean,agree55,12.0,0.252,0.252,0.0003305867652766087,-9.244894002780057e-06,-4.488123187873505e-06,1.2724348508186267e-06,-4.5151552221622815e-05,-1.247488273870001e-05,-5.581848775859655e-06,6.905254468780875e-06,-1.5759888902788788e-06,1.2724348508186267e-06,1.0511615744723812e-05,5.865020655804187e-07,1.2724348508186267e-06,-4.5151552221622815e-05,1.0511615744723812e-05,2,1,3189,,,,,,,,,,,False,0.005925711854451065,0.003967041183319574,True,False,False,False,False,False,False,False,False,False,False
54,0,e72_all_unique_s3_only_24.00_32948adf,e72_base_all_unique_mean_615a77f1,all_unique,104,1.4903846153846154,mean,mean,s3_only,24.0,0.5,0.5,0.0002727562169842518,-9.244162939459066e-06,-4.3508686107252e-06,1.0999833817137983e-06,-5.134243701654384e-05,-2.0949361766109398e-05,-7.824172395531903e-06,9.370265275365774e-06,2.146856927676133e-06,1.0999833817137983e-06,1.423968292291189e-05,5.749899006479708e-06,1.0999833817137983e-06,-5.134243701654384e-05,1.423968292291189e-05,1,1,53,,,,,,,,,,,False,0.006205179781274402,0.0065461492076228965,True,False,False,False,False,False,False,False,False,False,False
1323,1060,e72_top50_heldout_mean_s3_agree55_16.00_28f11d1c,e72_base_top50_heldout_mean_mean_71407b39,top50_heldout_mean,50,1.84,mean,signed_p75,s3_agree55,16.0,0.104,0.104,0.0003211168791166637,-9.243972750816454e-06,-4.4431052760307566e-06,4.488956742099148e-06,-5.02343154763496e-05,-1.9215319784104956e-05,-6.515621328695431e-06,9.106432280803212e-06,1.431736364243541e-06,4.488956742099148e-06,1.3395964943097027e-05,4.454267591658123e-06,4.488956742099148e-06,-5.02343154763496e-05,1.3395964943097027e-05,1,1,1318,,,,,,,,,,,False,0.005873916702724135,0.005137870065867031,True,False,False,False,False,False,False,False,False,False,False
2822,2650,e72_high_block_soft_agree_top50_12.00_5805804f,e72_base_high_block_mean_f74e6873,high_block,47,1.7659574468085106,mean,weighted_mean,soft_agree_top50,12.0,0.156,0.1497872340425532,0.00031759809104641644,-9.242456344260574e-06,-4.484046482899906e-06,1.5820335486083081e-07,-4.428096312525387e-05,-1.1560663350840272e-05,-5.014679521853083e-06,6.5810370102337146e-06,-1.9198351596250163e-06,1.5820335486083081e-07,9.972557082127409e-06,2.8359061543525854e-08,1.5820335486083081e-07,-4.428096312525387e-05,9.972557082127409e-06,2,1,2811,,,,,,,,,,,False,0.005917717849663958,0.0038111770925574107,True,False,False,False,False,False,False,False,False,False,False
3341,3180,e72_support2_high_block_soft_signed_16.00_bcd25e8a,e72_base_support2_high_block_mean_412be777,support2_high_block,36,2.0,mean,weighted_mean,soft_signed,16.0,0.252,0.2371111111111111,0.00034576971676042033,-9.24055657036682e-06,-4.483785755460268e-06,4.100328592215874e-06,-4.8307764347055304e-05,-1.56310948641325e-05,-6.826035990226131e-06,8.09636800058744e-06,-3.8487535847231413e-07,4.100328592215874e-06,1.2489726635478426e-05,2.564612956335033e-06,4.100328592215874e-06,-4.8307764347055304e-05,1.2489726635478426e-05,2,1,3328,,,,,,,,,,,False,0.0063729330786931855,0.005532315468166998,True,False,False,False,False,False,False,False,False,False,False
1257,1060,e72_top50_heldout_mean_s3_agree55_16.00_0b54f2f2,e72_base_top50_heldout_mean_mean_71407b39,top50_heldout_mean,50,1.84,mean,weighted_mean,s3_agree55,16.0,0.104,0.104,0.00029163001747890507,-9.240096442653112e-06,-4.439228967867415e-06,1.3990882845593688e-06,-4.7064090852866336e-05,-1.6045095160621692e-05,-5.364229081816774e-06,7.774272185900877e-06,9.957626934120611e-08,1.3990882845593688e-06,1.1569529339117146e-05,2.627831987678242e-06,1.3990882845593688e-06,-4.7064090852866336e-05,1.1569529339117146e-05,1,1,1252,,,,,,,,,,,False,0.005739119620951521,0.004666080279662878,True,False,False,False,False,False,False,False,False,False,False
1974,1855,e72_top75_heldout_mean_s3_only_16.00_9b135eb6,e72_base_top75_heldout_mean_median_dceb3695,top75_heldout_mean,75,1.64,median,median,s3_only,16.0,0.5,0.5,0.00017596862081565757,-9.236752847807672e-06,-4.563702026394445e-06,2.158088311610129e-06,-4.291069345607745e-05,-1.3482238273576641e-05,-5.368566865282531e-06,5.937913343467827e-06,-1.1941667360515495e-06,2.158088311610129e-06,9.26252156918661e-06,9.852989306669002e-07,2.158088311610129e-06,-4.291069345607745e-05,9.26252156918661e-06,2,1,1966,,,,,,,,,,,False,0.004788395266397954,0.0028154979330505545,True,False,False,False,False,False,False,False,False,False,False
4625,4505,e72_translator_tail_soft_p90_m0.50_s3_only_24.00_c9a9f9a1,e72_base_translator_tail_soft_p90_m0.50_median_499866de,translator_tail_soft_p90_m0.50,13,1.4615384615384615,median,median,s3_only,24.0,0.5,0.5,0.00013467913056126041,-9.235586327260847e-06,-5.007893336017588e-06,3.382642075333564e-06,-5.537675844968781e-05,-1.702846251661061e-05,-5.597093618581184e-06,1.1513546049446433e-05,-4.808640567954825e-07,3.382642075333564e-06,1.6156453418680883e-05,2.48564656546435e-06,3.382642075333564e-06,-5.537675844968781e-05,1.6156453418680883e-05,2,1,4607,,,,,,,,,,,False,0.006574018990388392,0.0032322991334702888,True,False,False,False,False,False,False,False,False,False,False
2407,2385,e72_support2_top50_agree55_12.00_ffa89d80,e72_base_support2_top50_median_ae9058ec,support2_top50,50,2.0,median,mean,agree55,12.0,0.224,0.224,0.00037415368126617467,-9.233756069315646e-06,-4.6402780323751e-06,1.3920996688732146e-07,-4.170351443488762e-05,-1.2289997212144854e-05,-5.7772909700659625e-06,5.64033859462576e-06,-1.66485217467649e-06,1.3920996688732146e-07,8.361907632314924e-06,3.401528969604328e-08,1.3920996688732146e-07,-4.170351443488762e-05,8.361907632314924e-06,2,1,2397,,,,,,,,,,,False,0.005328164403648071,0.004489844175194136,True,False,False,False,False,False,False,False,False,False,False
3209,3180,e72_support2_high_block_soft_signed_16.00_01f63abf,e72_base_support2_high_block_mean_412be777,support2_high_block,36,2.0,mean,mean,soft_signed,16.0,0.252,0.2371111111111111,0.00031827272764490893,-9.229704136637373e-06,-4.472933321730821e-06,3.51586333202647e-06,-4.7545553824468456e-05,-1.4868884341545652e-05,-6.608412074449177e-06,7.81322591669742e-06,-6.680174423623342e-07,3.51586333202647e-06,1.2043215497969939e-05,2.1181018188265455e-06,3.51586333202647e-06,-4.7545553824468456e-05,1.2043215497969939e-05,2,1,3196,,,,,,,,,,,False,0.006247232557022276,0.005092363642318805,True,False,False,False,False,False,False,False,False,False,False
3564,3445,e72_support2_high_block_s3_only_16.00_aa2e7811,e72_base_support2_high_block_median_cf29bf1b,support2_high_block,36,2.0,median,median,s3_only,16.0,0.5,0.5,0.00016215965408761308,-9.229029617419116e-06,-4.658679736424531e-06,1.66968899728559e-06,-4.4052321252929794e-05,-1.4000965647076313e-05,-5.326425489560194e-06,6.216032731209964e-06,-1.1977412750496796e-06,1.66968899728559e-06,1.0149199669240438e-05,1.2226677122972873e-06,1.66968899728559e-06,-4.4052321252929794e-05,1.0149199669240438e-05,2,1,3550,,,,,,,,,,,False,0.005034472838023963,0.0025945544654018497,True,False,False,False,False,False,False,False,False,False,False
3576,3445,e72_support2_high_block_s3_agree55_16.00_aa2e7811,e72_base_support2_high_block_median_cf29bf1b,support2_high_block,36,2.0,median,median,s3_agree55,16.0,0.116,0.116,0.00016215965408761308,-9.229029617419116e-06,-4.658679736424531e-06,1.66968899728559e-06,-4.4052321252929794e-05,-1.4000965647076313e-05,-5.326425489560194e-06,6.216032731209964e-06,-1.1977412750496796e-06,1.66968899728559e-06,1.0149199669240438e-05,1.2226677122972873e-06,1.66968899728559e-06,-4.4052321252929794e-05,1.0149199669240438e-05,2,1,3562,,,,,,,,,,,False,0.005034472838023963,0.0025945544654018497,True,False,False,False,False,False,False,False,False,False,False
3069,2915,e72_high_block_agree55_12.00_ba72c00e,e72_base_high_block_median_3a11bb3b,high_block,47,1.7659574468085106,median,weighted_mean,agree55,12.0,0.252,0.252,0.00036592101629941777,-9.228028790442266e-06,-4.665148078508707e-06,1.629005820458218e-06,-4.3409782404801867e-05,-1.3310240007835539e-05,-5.831844974490963e-06,5.92096846641077e-06,-1.4774246911430922e-06,1.629005820458218e-06,9.80472756717532e-06,7.922204634525087e-07,1.629005820458218e-06,-4.3409782404801867e-05,9.80472756717532e-06,2,1,3057,,,,,,,,,,,False,0.005561539191589916,0.004391052195593057,True,False,False,False,False,False,False,False,False,False,False
3353,3180,e72_support2_high_block_soft_agree_top50_16.00_40885d24,e72_base_support2_high_block_mean_412be777,support2_high_block,36,2.0,mean,weighted_mean,soft_agree_top50,16.0,0.156,0.14755555555555555,0.00031125278838658766,-9.225396101264494e-06,-4.468625286357941e-06,1.889616171979469e-06,-4.655208340242911e-05,-1.3875413919506308e-05,-5.699855254892583e-06,7.3681866777919325e-06,-1.113056681267821e-06,1.889616171979469e-06,1.1507708420954721e-05,1.5825947418113273e-06,1.889616171979469e-06,-4.655208340242911e-05,1.1507708420954721e-05,2,1,3340,,,,,,,,,,,False,0.0062151414061270985,0.004980044614185689,True,False,False,False,False,False,False,False,False,False,False
2956,2915,e72_high_block_soft_agree_top50_16.00_4e36ce64,e72_base_high_block_median_3a11bb3b,high_block,47,1.7659574468085106,median,mean,soft_agree_top50,16.0,0.158,0.1517872340425532,0.0002984489741027455,-9.224373727523272e-06,-4.661493015589713e-06,1.1857883568389127e-06,-4.346366123231249e-05,-1.3364118835346162e-05,-5.592237145357615e-06,5.8482626272837734e-06,-1.5501305302700885e-06,1.1857883568389127e-06,9.9422774224589e-06,9.297703187360895e-07,1.1857883568389127e-06,-4.346366123231249e-05,9.9422774224589e-06,2,1,2944,,,,,,,,,,,False,0.005671291017318747,0.004775183585643969,True,False,False,False,False,False,False,False,False,False,False
2143,2120,e72_support2_top50_agree55_16.00_6a354d76,e72_base_support2_top50_mean_a565da87,support2_top50,50,2.0,mean,mean,agree55,16.0,0.224,0.224,0.00037415368126617467,-9.224221118708797e-06,-4.477659835577796e-06,1.52264004649183e-06,-4.538190747838122e-05,-1.4711749201867796e-05,-6.731518500835421e-06,7.096348001445207e-06,-4.6748523241380013e-07,1.52264004649183e-06,1.0612896120920645e-05,1.7462549275482075e-06,1.52264004649183e-06,-4.538190747838122e-05,1.0612896120920645e-05,2,1,2134,,,,,,,,,,,False,0.006087502033313108,0.0059864589002591945,True,False,False,False,False,False,False,False,False,False,False
3034,2915,e72_high_block_s3_only_16.00_9bf99598,e72_base_high_block_median_3a11bb3b,high_block,47,1.7659574468085106,median,median,s3_only,16.0,0.5,0.5,0.0001634840375424313,-9.224193132317815e-06,-4.661312420384256e-06,1.5590803617016036e-06,-4.403238733896586e-05,-1.3932844941999534e-05,-5.239728202433014e-06,6.211138093625834e-06,-1.1872550639280277e-06,1.5590803617016036e-06,1.0148669848386582e-05,1.1361627446637712e-06,1.5590803617016036e-06,-4.403238733896586e-05,1.0148669848386582e-05,2,1,3022,,,,,,,,,,,False,0.005054308450185884,0.0026157446006789464,True,False,False,False,False,False,False,False,False,False,False
3046,2915,e72_high_block_s3_agree55_16.00_9bf99598,e72_base_high_block_median_3a11bb3b,high_block,47,1.7659574468085106,median,median,s3_agree55,16.0,0.116,0.116,0.0001634840375424313,-9.224193132317815e-06,-4.661312420384256e-06,1.5590803617016036e-06,-4.403238733896586e-05,-1.3932844941999534e-05,-5.239728202433014e-06,6.211138093625834e-06,-1.1872550639280277e-06,1.5590803617016036e-06,1.0148669848386582e-05,1.1361627446637712e-06,1.5590803617016036e-06,-4.403238733896586e-05,1.0148669848386582e-05,2,1,3034,,,,,,,,,,,False,0.005054308450185884,0.0026157446006789464,True,False,False,False,False,False,False,False,False,False,False
2751,2650,e72_high_block_soft_signed_sq_16.00_5cc1cf4d,e72_base_high_block_mean_f74e6873,high_block,47,1.7659574468085106,mean,median,soft_signed_sq,16.0,0.252,0.2336541421457673,0.0002998760492081034,-9.221371380596644e-06,-4.462961519235975e-06,2.59289053516909e-06,-4.643529790593348e-05,-1.3714998131519884e-05,-6.0902306748822355e-06,7.367466454355487e-06,-1.133405715503244e-06,2.59289053516909e-06,1.1403717309677042e-05,1.4595192890931585e-06,2.59289053516909e-06,-4.643529790593348e-05,1.1403717309677042e-05,2,1,2740,,,,,,,,,,,False,0.0061996720481704215,0.004798016787330033,True,False,False,False,False,False,False,False,False,False,False
727,530,e72_support2_s3_agree55_16.00_fb1bf1a5,e72_base_support2_mean_296964f2,support2,51,2.0,mean,weighted_mean,s3_agree55,16.0,0.102,0.102,0.00026783350624683274,-9.217774175951376e-06,-4.4720980345580585e-06,1.1204389327446052e-06,-4.5881122258562e-05,-1.5223223009952491e-05,-5.337852939879539e-06,7.310434905538621e-06,-2.460947098326116e-07,1.1204389327446052e-06,1.0917364825502318e-05,2.0530236165550164e-06,1.1204389327446052e-06,-4.5881122258562e-05,1.0917364825502318e-05,2,1,724,,,,,,,,,,,False,0.005603124085182379,0.004285336099949755,True,False,False,False,False,False,False,False,False,False,False
667,530,e72_support2_none_16.00_854236d1,e72_base_support2_mean_296964f2,support2,51,2.0,mean,weighted_mean,none,16.0,1.0,1.0,0.00048536836543704783,-9.214359474429834e-06,-4.468683333036516e-06,-1.74823997944884e-07,-4.746610918071603e-05,-1.680820993210652e-05,-7.362980831704391e-06,8.037091576484912e-06,4.805619611136791e-07,-1.74823997944884e-07,1.1785939181163663e-05,2.921597972216361e-06,-1.74823997944884e-07,-4.746610918071603e-05,1.1785939181163663e-05,1,3,664,,,,,,,,,,,False,0.0065975691557662005,0.007765893846993134,True,False,False,True,False,False,False,False,False,False,False
3232,3180,e72_support2_high_block_s3_only_12.00_a58d7242,e72_base_support2_high_block_mean_412be777,support2_high_block,36,2.0,mean,mean,s3_only,12.0,0.5,0.5,0.00019016206613046632,-9.214207651320194e-06,-4.457436836413642e-06,7.555628194211295e-07,-4.503925294851996e-05,-1.2362583465597154e-05,-5.767202038819974e-06,7.030026716647875e-06,-1.4512166424118789e-06,7.555628194211295e-07,1.0366603278022524e-05,4.414895988791301e-07,7.555628194211295e-07,-4.503925294851996e-05,1.0366603278022524e-05,2,1,3219,,,,,,,,,,,False,0.0054442557430928636,0.002281944793565865,True,False,False,False,False,False,False,False,False,False,False
4649,4505,e72_translator_tail_soft_p90_m0.50_top_abs50_24.00_1dbc9b83,e72_base_translator_tail_soft_p90_m0.50_median_499866de,translator_tail_soft_p90_m0.50,13,1.4615384615384615,median,weighted_mean,top_abs50,24.0,0.166,0.166,0.00023967888784825797,-9.211533098629765e-06,-4.983840107386506e-06,-1.0151828000459773e-07,-5.1302969120814446e-05,-1.2954673187737242e-05,-5.8182561737396554e-06,9.972064163532579e-06,-2.022345942709336e-06,-1.0151828000459773e-07,1.3696305661614616e-05,2.5498808398083384e-08,-1.0151828000459773e-07,-5.1302969120814446e-05,1.3696305661614616e-05,2,3,4631,,,,,,,,,,,False,0.0072940173260706625,0.005752293308358235,True,False,False,True,False,False,False,False,False,False,False
3221,3180,e72_support2_high_block_soft_agree_top50_16.00_55779ca4,e72_base_support2_high_block_mean_412be777,support2_high_block,36,2.0,mean,mean,soft_agree_top50,16.0,0.156,0.14755555555555555,0.0002875317851005334,-9.211461536873244e-06,-4.454690721966692e-06,1.4719999446022314e-06,-4.596702641779249e-05,-1.3290356934869685e-05,-5.564633690280374e-06,7.173490821132944e-06,-1.3077525379268096e-06,1.4719999446022314e-06,1.1159150986039812e-05,1.2340373068964183e-06,1.4719999446022314e-06,-4.596702641779249e-05,1.1159150986039812e-05,2,1,3208,,,,,,,,,,,False,0.006106702533962277,0.0046005085616088156,True,False,False,False,False,False,False,False,False,False,False
4329,4240,e72_translator_tail_soft_p90_m0.50_agree55_16.00_4e241a27,e72_base_translator_tail_soft_p90_m0.50_mean_7ae60a81,translator_tail_soft_p90_m0.50,13,1.4615384615384615,mean,median,agree55,16.0,0.244,0.244,0.0002816731154514083,-9.211443113055218e-06,-4.44591066040001e-06,1.4352085173641171e-06,-4.7485307420269685e-05,-1.1783696479694683e-05,-5.125673107286843e-06,8.214836121456237e-06,-1.7425822675942726e-06,1.4352085173641171e-06,1.1636141959647794e-05,1.8854676619994848e-07,1.4352085173641171e-06,-4.7485307420269685e-05,1.1636141959647794e-05,2,1,4312,,,,,,,,,,,False,0.00659942450075,0.004506769847222644,True,False,False,False,False,False,False,False,False,False,False
3973,3710,e72_translator_tail_soft_p90_m1.00_s3_agree55_16.00_c0eb8930,e72_base_translator_tail_soft_p90_m1.00_mean_36d47d03,translator_tail_soft_p90_m1.00,25,1.36,mean,signed_p75,s3_agree55,16.0,0.094,0.094,0.00022964379482004487,-9.211010909782047e-06,-4.257426935438957e-06,8.367362570815828e-06,-5.146728121430133e-05,-1.9208206557652652e-05,-6.152038562579065e-06,9.331551230062907e-06,1.3064475146151722e-06,8.367362570815828e-06,1.4502697255114327e-05,5.1294782368316305e-06,8.367362570815828e-06,-5.146728121430133e-05,1.4502697255114327e-05,1,1,3958,,,,,,,,,,,False,0.005698910708049128,0.0036743007171209366,True,False,False,False,False,False,False,False,False,False,False
4045,3975,e72_translator_tail_soft_p90_m1.00_none_12.00_3ab05624,e72_base_translator_tail_soft_p90_m1.00_median_3bb1c096,translator_tail_soft_p90_m1.00,25,1.36,median,median,none,12.0,1.0,1.0,0.00042838728694409556,-9.209134134491315e-06,-4.590019669903356e-06,3.32396175517502e-06,-4.280512999876862e-05,-1.3464622342862498e-05,-6.636888661981644e-06,5.891911956434903e-06,-1.25491406555156e-06,3.32396175517502e-06,9.285815639081818e-06,9.494773985929683e-07,3.32396175517502e-06,-4.280512999876862e-05,9.285815639081818e-06,2,1,4029,,,,,,,,,,,False,0.00544718931763188,0.0051406474433291684,True,False,False,False,False,False,False,False,False,False,False
1130,1060,e72_top50_heldout_mean_none_12.00_60d049ff,e72_base_top50_heldout_mean_mean_71407b39,top50_heldout_mean,50,1.84,mean,median,none,12.0,1.0,1.0,0.00034271772839889836,-9.20779583490905e-06,-4.406928360123352e-06,1.5969450677388863e-06,-4.339546147280604e-05,-1.2376465780561396e-05,-5.994148519317122e-06,6.324072708396855e-06,-1.3506232081628156e-06,1.5969450677388863e-06,9.448001259682037e-06,5.063039082431331e-07,1.5969450677388863e-06,-4.339546147280604e-05,9.448001259682037e-06,2,1,1125,,,,,,,,,,,False,0.005580986038415597,0.004112612740787146,True,False,False,False,False,False,False,False,False,False,False
793,530,e72_support2_s3_agree55_16.00_8de57789,e72_base_support2_mean_296964f2,support2,51,2.0,mean,signed_p75,s3_agree55,16.0,0.102,0.102,0.0002967541264585407,-9.207336123973064e-06,-4.4616599825797465e-06,3.706748593845788e-06,-4.874329205895034e-05,-1.8085392810340828e-05,-6.222557435986431e-06,8.512601971655265e-06,9.560723562840323e-07,3.706748593845788e-06,1.2608681715597925e-05,3.744340506650623e-06,3.706748593845788e-06,-4.874329205895034e-05,1.2608681715597925e-05,1,1,790,,,,,,,,,,,False,0.005735332634721608,0.004748066023337062,True,False,False,False,False,False,False,False,False,False,False
516,265,e72_all_unique_s3_only_16.00_c7e3d90d,e72_base_all_unique_median_827697ee,all_unique,104,1.4903846153846154,median,signed_p75,s3_only,16.0,0.5,0.5,0.00039224153488266245,-9.206710942732954e-06,-4.5043300783698115e-06,1.4056651111982177e-06,-5.1001367420089316e-05,-2.1839652202149118e-05,-9.216597295136353e-06,9.09348780209207e-06,2.1799817739864835e-06,1.4056651111982177e-06,1.4287746790020428e-05,6.146680193164222e-06,1.4056651111982177e-06,-5.1001367420089316e-05,1.4287746790020428e-05,1,1,514,,,,,,,,,,,False,0.005816383929077925,0.006275864558122646,True,False,False,False,False,False,False,False,False,False,False
