basename,actual__min_prob,actual__max_prob,actual__mean_prob,actual__prob_span,actual__mean_abs_move_vs_stage2,actual__mean_abs_move_vs_raw05,actual__mean_abs_move_vs_a2c8,actual__rms_move_vs_a2c8,actual__max_abs_move_vs_a2c8,actual__move_abs_a2c8_Q1,actual__mean_prob_Q1,actual__move_abs_a2c8_Q2,actual__mean_prob_Q2,actual__move_abs_a2c8_Q3,actual__mean_prob_Q3,actual__move_abs_a2c8_S1,actual__mean_prob_S1,actual__move_abs_a2c8_S2,actual__mean_prob_S2,actual__move_abs_a2c8_S3,actual__mean_prob_S3,actual__move_abs_a2c8_S4,actual__mean_prob_S4,actual__proj_a2c8,actual__cos_a2c8,actual__proj_raw05,actual__cos_raw05,actual__proj_final9,actual__cos_final9,actual__proj_ordinal,actual__cos_ordinal,actual__proj_q2_bad,actual__cos_q2_bad,actual__proj_resid_bad,actual__cos_resid_bad,actual__proj_lejepa_bad,actual__cos_lejepa_bad,actual__bad_axis_abs_load,actual__bad_axis_positive_load,actual__good_axis_load,actual__good_span_residual_ratio,actual__bad_to_good_load_ratio,actual__raw05_a2c8_compat_energy,policy,recipe,group_key,base_variant,meta_source_count,meta_weight,meta_nonzero_rows,meta_nonzero_cells,meta_mean_abs_delta,meta_max_abs_delta,meta_l1_delta,meta_signed_delta_sum,meta_q_abs_share,meta_s_abs_share,meta_abs_Q1,meta_abs_Q2,meta_abs_Q3,meta_abs_S1,meta_abs_S2,meta_abs_S3,meta_abs_S4,mix_actual,mix_row,mix_subject,mix_dateblock,mix_actual_share,mix_row_share,mix_subject_share,mix_dateblock_share,previously_null_evaluated,old_strict_promote,old_info_sensor,actual_p90,actual_mean,actual_beats_current_rate,incremental_bad_axis_vs_current,pred_target_worst_placement_dominance,pred_null_strict_rate,pred_target_adversarial_health,pred_row_p90_dominance,pred_subject_p90_dominance,pred_dateblock_p90_dominance,pred_worst_placement_dominance,pred_adversarial_health,pred_ready_score,source_path,parent_basename,parent_fresh_null_strict_rate,parent_fresh_actual_p90,parent_fresh_worst_mode_p90_dominance,ref_null_reps,ref_null_abs_mean,ref_centered_abs_mean,ref_unique75_cells,ref_unique90_cells
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_1f606452.csv,0.0681101766719186,0.9797766514642752,0.5946227650526436,0.9116664747923566,0.069191491445132,0.05248156042522216,0.0494972649096535,0.06803469329470072,0.34460850000000254,0.06035956951745425,0.49529282940068864,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04632561627501008,0.6617167030670951,0.03301601284580745,0.6346331809966811,0.07206675207551778,0.6483320032671286,0.04142229484797425,0.5654989620215859,1.0822614173899463,0.6805349194777038,1.1301216697982968,0.6420569906868653,0.16184546568409927,0.4085165509608584,0.16581496706189283,0.33459166784362276,-0.01264962033049761,-0.016387357401229877,-0.0832573194521493,-0.1282028361310114,0.014203787524877944,0.02383239404840131,0.19301821083847126,0.09711127105582436,2.2123830871882433,0.7198090990577967,0.087244479434408,0.07989896729675591,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.00,18.0,0.75,53.0,64.0,0.007455821181323791,0.26250000000000173,13.047687067316634,3.3298497868299446,0.23465462281515734,0.7653453771848427,3.061700087391391,0.0,0.0,3.302350030683874,0.0,6.68363694924137,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-9.880610936327143e-05,-0.0005400094125940097,0.9411764705882353,-0.006542053983953522,0.5560680508890712,0.770909017216306,-0.2148409663272353,0.8835395094633816,0.9084581944118404,0.8512335384320587,0.5560680508890712,-0.2148409663272353,-0.40756822063131143,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_1f606452.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_561944f0.csv,0.0681101766719186,0.9797766514642752,0.5947092018845366,0.9116664747923566,0.07161390075977511,0.054966834152330085,0.051982538636761416,0.07628608480448823,0.43210850000000156,0.06444183630064276,0.49533075505597607,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.05072874964925522,0.6622483498870012,0.03301601284580745,0.6346331809966811,0.08097826800783961,0.648367488615185,0.04142229484797425,0.5654989620215859,1.0886779184967814,0.6400683606768749,1.137199070574526,0.6040787795692897,0.16046007795830527,0.3786908626232384,0.1640497709182733,0.30951074341441953,-0.01264962033049761,-0.015322076732493368,-0.08208214184473994,-0.11817690077888758,0.014080878542779217,0.022090317791505946,0.19083752617715344,0.09610576400191587,2.2258769890713075,0.7576270479698517,0.08573588164503189,0.08359955604755238,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.00,18.0,1.0,53.0,64.0,0.009941094908431718,0.35,17.396916089755507,4.439799715773257,0.23465462281515737,0.7653453771848426,4.082266783188521,0.0,0.0,4.403133374245165,0.0,8.911515932321821,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00013975178325359574,-0.0007499790453034328,0.9411764705882353,-0.008722738645271344,0.5534198653031318,0.698433558566588,-0.14501369326345662,0.8058999435410993,0.9580184352185892,0.9885744931393877,0.5534198653031318,-0.14501369326345662,-0.31962208290510324,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_561944f0.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_b3d70bf1.csv,0.0681101766719186,0.9797766514642752,0.5947708272201736,0.9116664747923566,0.07300779746721481,0.05636073085976981,0.05337643534420115,0.08073782174501773,0.43210850000000156,0.06734846748580438,0.4956074108088514,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.053656766819880304,0.66260590401211,0.03301601284580745,0.6346331809966811,0.08490089660413087,0.6481646560866605,0.04142229484797425,0.5654989620215859,1.0927463643132613,0.6199189768216901,1.1423290466524207,0.5855135080102796,0.15821353418243309,0.3602882297407294,0.16230650951670852,0.2954776615850542,-0.01264962033049761,-0.014784486601427923,-0.081604330399786,-0.11336676047651807,0.013952494644652218,0.021120913155835756,0.1893597001332901,0.09510574940300648,2.235075410965682,0.7752281917984722,0.08472183941514254,0.08563516065022428,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.00,18.0,1.25,53.0,64.0,0.011334991615871433,0.35,19.836235327775,5.147094792503391,0.24243131320111896,0.757568686798881,4.808924579478922,0.0,0.0,5.1351376669014375,0.0,9.89217308139464,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-9.72375678722116e-05,-0.0007871227575107705,0.9411764705882353,-0.010200564689134689,0.5333519754841722,0.7087939889714407,-0.17544201348726884,0.7312842758149087,1.0136996269390253,1.0407324324150313,0.5333519754841722,-0.17544201348726884,-0.3526405107301288,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_b3d70bf1.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_ab875c66.csv,0.0681101766719186,0.9797766514642752,0.5948206013876536,0.9116664747923566,0.07397405398422244,0.057326987376777425,0.05434269186120876,0.08402930590884873,0.43210850000000156,0.06938383841402394,0.49584401042866355,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.05576016811939883,0.6629571701775099,0.03301601284580745,0.6346331809966811,0.08752591999544618,0.6479252094738083,0.04142229484797425,0.5654989620215859,1.0929905831646651,0.6046502130402676,1.1432988614545954,0.5714492920295744,0.15618145916082488,0.3468232052732615,0.16142059100680325,0.2865628431498509,-0.01264962033049761,-0.014417118800684645,-0.08089658200211598,-0.10959101079489658,0.01461449043589148,0.02157330745264775,0.1888709882719067,0.09532478593929311,2.2362894446192607,0.7879298594475085,0.08445730879868532,0.08705929294675419,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.00,18.0,1.5,53.0,64.0,0.012301248132879056,0.35,21.52718423253834,5.717278096935557,0.24702567944283255,0.7529743205571673,5.317767311533815,0.0,0.0,5.660987991781069,0.0,10.548428929223453,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-5.1274157254116816e-05,-0.0008154427091399798,0.9411764705882353,-0.010689276550518073,0.5044947556827002,0.723454814616401,-0.2189600589337011,0.6665467700204739,1.045048169377369,1.0584898137735612,0.5044947556827002,-0.2189600589337011,-0.39982376258780117,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_ab875c66.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_476680df.csv,0.0681101766719186,0.9797766514642752,0.594511953389958,0.9116664747923566,0.06737416636856168,0.05048529441396066,0.04747874421736776,0.06250560793541833,0.25710850000000174,0.05883422390325542,0.4951427892046506,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04192248290076488,0.6611846068101807,0.03301601284580745,0.6346331809966811,0.06386558621796168,0.6482384580812819,0.04142229484797425,0.5654989620215859,1.0748000954830046,0.7084892114731661,1.120188309543729,0.6671549598562918,0.16664410662608964,0.44094699377719615,0.1697854067052727,0.35915263635624023,-0.01264962033049761,-0.01717893483354152,-0.08089986335539501,-0.13059011469284637,0.015150342014101061,0.02664852940603268,0.19359252905263002,0.10004304536673742,2.1949884050267334,0.6897589829126225,0.08819751781881266,0.07690433265495504,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.00,18.0,0.5,81.0,105.0,0.006423754026919777,0.17500000000000115,11.241569547109606,2.2479232537217317,0.29687054580472966,0.7031294541952704,3.3372908871522555,0.0,2.220446049250313e-16,2.201566687122597,0.0,5.702711972834753,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-5.0928791002601524e-05,-0.00033407367820560463,0.9411764705882353,-0.0059677357697947575,0.5762581412360236,0.8386791094627629,-0.26242096822673977,0.9828438553599878,0.832915486850874,0.6784452930320038,0.5762581412360236,-0.26242096822673977,-0.47209074559243014,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_476680df.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_19df33b3.csv,0.0681101766719186,0.9797766514642752,0.5945944156321255,0.9116664747923566,0.07005262584445172,0.053477875015065,0.05049173198008906,0.06987701259892956,0.34460850000000254,0.06519112755774398,0.4951368042130959,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04632561627501012,0.6617167030670951,0.03301601284580745,0.6346331809966811,0.07419646352827691,0.6482895825110943,0.04142229484797425,0.5654989620215859,1.080694186189786,0.6701080378768879,1.1258377305807894,0.6307364790433372,0.16696534550839393,0.41558439752893905,0.16912283231153336,0.33652505951154055,-0.01264962033049761,-0.016159677875140492,-0.0779583688959038,-0.11837547270218735,0.015439255785564602,0.025545454854250627,0.19060866116773267,0.10000067194133128,2.2065319167705755,0.7284334390508932,0.0863838223379605,0.0812934455161211,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.00,18.0,0.75,81.0,105.0,0.009635631040379664,0.26250000000000173,16.862354320664412,3.3718848805825967,0.29687054580472955,0.7031294541952705,5.0059363307283835,0.0,3.3306690738754696e-16,3.302350030683896,0.0,8.554067959252134,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-6.667554123238009e-05,-0.0005389469213015775,0.9411764705882353,-0.008951603654692109,0.5897160887013216,0.7697626189985924,-0.18004653029727108,0.9193368565055345,0.8750712891051836,0.8179258676170658,0.5897160887013216,-0.18004653029727108,-0.37248718504691897,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_19df33b3.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_b0d5bf4e.csv,0.0681101766719186,0.9797766514642752,0.5946721985654746,0.9116664747923566,0.07302519754194314,0.05653187567030849,0.05357394858522282,0.07916569850522821,0.43210850000000156,0.07155007719639354,0.4951292293920745,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.05072874964925526,0.6622483498870012,0.03301601284580745,0.6346331809966811,0.08500989675131854,0.6483099910456536,0.04142229484797425,0.5654989620215859,1.086588276896568,0.6251814530471226,1.1314871516178497,0.5881943319226731,0.16728658439069816,0.38636080824258234,0.16846025791779398,0.31103673614207356,-0.01264962033049761,-0.014994492024645199,-0.0750168744364126,-0.10569562372830252,0.015728169557028073,0.024147074291804533,0.18762479328283527,0.09995829851592507,2.2180754285144175,0.7688207709811199,0.08458900485810358,0.0857853372841902,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.00,18.0,1.0,81.0,105.0,0.012847508053839548,0.35,22.483139094219204,4.49584650744346,0.29687054580472966,0.7031294541952704,6.674581774304509,0.0,4.440892098500626e-16,4.403133374245194,0.0,11.4054239456695,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-9.25292069817634e-05,-0.000748364384697689,0.9411764705882353,-0.011935471539589515,0.6032319905219546,0.6938918825885763,-0.09065989206662195,0.8452397781532359,0.9265254262532587,0.9657896740566423,0.6032319905219546,-0.09065989206662195,-0.2641328627137658,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_b0d5bf4e.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_72121d7c.csv,0.0681101766719186,0.9797766514642752,0.5947255957261123,0.9116664747923566,0.07500400143500599,0.05856094716827132,0.05562831572855881,0.08493666018045323,0.43210850000000156,0.07689607374889547,0.4953638409002171,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.05365676681988033,0.66260590401211,0.03301601284580745,0.6346331809966811,0.09111645303154349,0.6480916055368656,0.04142229484797425,0.5654989620215859,1.0901343123129945,0.5994591299415115,1.1351891479565757,0.5639984862634824,0.1667466672229242,0.36806762054078296,0.16781961826610942,0.2961388958867745,-0.01264962033049761,-0.014330794117400986,-0.07277274613937681,-0.09799531279043927,0.0160116084124633,0.02349415314525285,0.18534378401539242,0.099921417545518,2.2253234602695704,0.789967146871447,0.08328846895347602,0.08871068590221225,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.00,18.0,1.25,81.0,105.0,0.014968008047631218,0.35,26.194014083354624,5.217153282091143,0.3072960979848052,0.6927039020151949,8.04931831837391,0.0,5.551115123125783e-16,5.1351376669014765,0.0,13.00955809807924,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,-3.346243121848103e-05,-0.0007842381057456693,0.8823529411764706,-0.014216480807032361,0.6020329106850225,0.7004107463767753,-0.09837783569175299,0.7738548876686825,0.9874830466129209,1.0307603459975392,0.6020329106850225,-0.09837783569175299,-0.2734805222859466,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_72121d7c.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_0cb06689.csv,0.0681101766719186,0.9797766514642752,0.5947675835948025,0.9116664747923566,0.07657640856313906,0.06019751806678306,0.05726821734995441,0.08977193070185731,0.43210850000000156,0.08137081004445532,0.49556196595560825,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.05576016811939886,0.6629571701775099,0.03301601284580745,0.6346331809966811,0.09601762678623431,0.6478361293969063,0.04142229484797425,0.5654989620215859,1.089856120764345,0.5779852781146456,1.1347309830195809,0.5437141808439692,0.16642121880941416,0.35428045105066486,0.16803632150608427,0.28597227425043253,-0.01264962033049761,-0.013820962741751217,-0.07029868088962493,-0.09129600106573357,0.017085426957264782,0.02417790743917735,0.18405188893042945,0.10110358771030692,2.224587103783926,0.8064705767127348,0.0827353033444408,0.09106687824035088,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.00,18.0,1.5,81.0,105.0,0.016660867850990798,0.35,29.15651873923389,5.801348284440861,0.31575236675356605,0.6842476332464339,9.2062397982078,0.0,6.661338147750939e-16,5.660987991781114,0.0,14.289290949244974,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,2.9222594072980295e-05,-0.0008110534318275032,0.8823529411764706,-0.01550837589199533,0.5931949853207756,0.7108549153338066,-0.11765993001303124,0.7119916570470376,1.0260148401590652,1.0624504992373602,0.5931949853207756,-0.11765993001303124,-0.2953736588464827,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_0cb06689.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_4b1bab90.csv,0.0681101766719186,0.9797766514642752,0.5944124209869712,0.9116664747923566,0.0664749159723276,0.049330464220454395,0.04623214397378526,0.06035914497432856,0.25710850000000174,0.05444517476843275,0.4947307345009044,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.038563000225070414,0.66050531507756,0.03301601284580745,0.6346331809966811,0.06288791632340127,0.6486330776967414,0.04142229484797425,0.5654989620215859,1.072837805052307,0.7200883770935688,1.1179156952574383,0.6779394765507295,0.16704000731879062,0.4500524331981934,0.16876051907978565,0.3634927381882869,-0.01264962033049761,-0.017492118841677107,-0.08529374909436484,-0.140192863525741,0.012911102867071882,0.02312386040325756,0.19523473183182716,0.0972913624069647,2.1907535003097456,0.6769352290292991,0.08911761716464484,0.07520958787904963,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.25,18.0,0.5,28.0,32.0,0.0030335039223635496,0.21874999999999936,5.308631864136212,1.0073163063431736,0.17886601577942782,0.8211339842205722,0.949533830777761,0.0,0.0,1.1710025073001153,0.0,3.1880955260583352,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00017675338664576622,-0.00032674584604517,1.0,-0.004325532990597625,0.6325815900381612,0.7764548129015365,-0.14387322286337573,1.0202689529528508,0.8695251993179355,0.7666447924479154,0.6325815900381612,-0.14387322286337573,-0.3379869260887595,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_4b1bab90.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_7cb3c934.csv,0.0681101766719186,0.9797766514642752,0.594446562057611,0.9116664747923566,0.06799166793350939,0.050847216181636165,0.04774889593496703,0.06523188870146387,0.34460850000000254,0.05634424242998827,0.49451453616056057,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.040905005239670666,0.6606976442807175,0.03301601284580745,0.6346331809966811,0.06926410737551794,0.6488959343284065,0.04142229484797425,0.5654989620215859,1.0777507505437398,0.6942476085364063,1.122428809151353,0.6532583980510892,0.16755919654744533,0.43326659818667057,0.16758550087330273,0.3464221514348141,-0.01264962033049761,-0.016787527829246977,-0.0845491975043585,-0.13337134119000324,0.01208039706502083,0.020764550448201736,0.19307196533652832,0.0958731475016722,2.200179559695093,0.704185869166286,0.08775282199037061,0.07749726793058542,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.25,18.0,0.75,28.0,32.0,0.004550255883545325,0.32812499999999906,7.9629477962043165,1.5109744595147598,0.17886601577942784,0.821133984220572,1.4243007461666415,0.0,0.0,1.756503760950173,0.0,4.782143289087502,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00028886507596738177,-0.0005196443808796847,1.0,-0.006488299485896465,0.6599128212659602,0.6885233310286341,-0.028610509762674277,1.0072131072870811,0.8896204988104955,0.8828392799264884,0.6599128212659602,-0.028610509762674277,-0.2007413425198325,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_7cb3c934.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_087386f2.csv,0.0681101766719186,0.9797766514642752,0.5944656043050002,0.9116664747923566,0.06945841989469116,0.05231396814281793,0.049215647896148816,0.07132851471877828,0.43210850000000156,0.0582433100915438,0.49429408283810666,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.042897010254270895,0.6608098365172559,0.03301601284580745,0.6346331809966811,0.07564029842763462,0.6491374911460454,0.04142229484797425,0.5654989620215859,1.083296839550709,0.6634040599614741,1.1279451161625553,0.6240922004683436,0.16809457018320711,0.41321417905301766,0.1664641299352478,0.32713308439170974,-0.01264962033049761,-0.01595957551726638,-0.08429646486017237,-0.12641452614436027,0.011470783815704643,0.018744290626887896,0.19164893397399851,0.09470284878332855,2.2112419557132643,0.7344800437200235,0.08667026843994077,0.07975897935328023,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.25,18.0,1.0,28.0,32.0,0.006017007844727097,0.35,10.52976372827242,1.927132612686346,0.18035235267972108,0.819647647320279,1.899067661555522,0.0,0.0,2.254505014600232,0.0,6.376191052116665,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00037524022646894174,-0.0006917283146953108,1.0,-0.007911330848426268,0.6928029532851678,0.5917940253374663,0.1010089279477011,0.9897945468609759,0.9197321036586367,1.0090840973134665,0.6928029532851678,0.1010089279477011,-0.04693957838666507,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_087386f2.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_0e8cc0ff.csv,0.0681101766719186,0.9797766514642752,0.594475934170208,0.9116664747923566,0.0698295708469829,0.052685119095109666,0.049586798848440534,0.07290769580669981,0.43210850000000156,0.058966742155072395,0.49431325152177175,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.043676399065251045,0.6608107652268351,0.03301601284580745,0.6346331809966811,0.07673553421916796,0.6491897028092563,0.04142229484797425,0.5654989620215859,1.0856489200945563,0.6560638211419899,1.130298552424926,0.6171347388926648,0.16790637733859232,0.40730032591080517,0.16566336324331027,0.32125974682913533,-0.01264962033049761,-0.015748796511888426,-0.08450656187537904,-0.12505587161000903,0.010689876235808991,0.017237513805038733,0.1906777400633408,0.09352155785746413,2.215947472519482,0.7412949441995964,0.08604795120007812,0.08031361423500993,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.25,18.0,1.25,28.0,32.0,0.006388158797018826,0.35,11.179277894782942,2.0792778947829453,0.1860518807219487,0.8139481192780514,2.0799256774376738,0.0,0.0,2.4493522173452718,0.0,6.649999999999998,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00036925106111180455,-0.0007054623892028901,1.0,-0.008882524759083993,0.7091447225838877,0.582390238659685,0.12675448392420224,0.984502814842124,0.9502963387111636,1.040745974805694,0.7091447225838877,0.12675448392420224,-0.0188430757407186,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_0e8cc0ff.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_8cc37250.csv,0.0681101766719186,0.9797766514642752,0.5944784464808031,0.9116664747923566,0.06984141204996407,0.052696960298090845,0.049598640051421714,0.07295031181527453,0.43210850000000156,0.0590470394453217,0.49433057585075524,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04367899019586997,0.6608110270720158,0.03301601284580745,0.6346331809966811,0.07673553421916796,0.6491897028092563,0.04142229484797425,0.5654989620215859,1.0856313392676993,0.6558380029805146,1.130220291650839,0.616889594890471,0.1678421953439896,0.407011087162838,0.16552969914425958,0.3208952487435565,-0.01264962033049761,-0.015743630702127236,-0.0844742100956133,-0.12496699202826776,0.010624728371859902,0.01712684266571477,0.1905134083701006,0.0933895779439897,2.2158516309185385,0.7414711813559304,0.08597751114100967,0.08032889725519925,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l1.25,18.0,1.5,28.0,32.0,0.0063999999999999994,0.35,11.2,2.0999999999999996,0.18750000000000003,0.8124999999999999,2.1,0.0,0.0,2.45,0.0,6.649999999999998,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00036167606933451405,-0.000699044581497678,1.0,-0.00904685645232417,0.7125891941860838,0.5827207931701411,0.12986840101594227,0.9873339715851099,0.9552111659453746,1.0414288384636023,0.7125891941860838,0.12986840101594227,-0.015811797276592668,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_8cc37250.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
