pred_index,filter,tag,strategy,fallback,selector,target_scope,graft_alpha,n_scenarios,local_delta,mean_pred_delta,median_pred_delta,p90_pred_delta,p95_pred_delta,mean_vs_e95,median_vs_e95,p90_vs_e95,p95_vs_e95,beat_e95_rate
50,broad_plausible,e101_e95_q2s3_tail_graft_5644de61,e95_q2s3_tail_graft,e89,q2_all,q2,1.0,3452,-2.6049298154195988e-05,-1.6848163743202095e-05,-1.5110327586626642e-05,-1.430167968719418e-05,-1.4189929345206398e-05,-1.5374637431535673e-06,2.0037241342188467e-07,1.009020312854348e-06,1.1207706548421295e-06,0.41251448435689453
50,broad_q2s3,e101_e95_q2s3_tail_graft_5644de61,e95_q2s3_tail_graft,e89,q2_all,q2,1.0,368,-2.6049298154195988e-05,-2.1016300089830003e-05,-2.1158492898089907e-05,-1.4259633409383907e-05,-1.4146430155753332e-05,-5.705600089781476e-06,-5.84779289804138e-06,1.051066590664621e-06,1.1642698442951945e-06,0.782608695652174
50,broad_not_q2s3,e101_e95_q2s3_tail_graft_5644de61,e95_q2s3_tail_graft,e89,q2_all,q2,1.0,3084,-2.6049298154195988e-05,-1.6350798576029893e-05,-1.5065416246114944e-05,-1.430757284797128e-05,-1.4196395690995507e-05,-1.0400985759813656e-06,2.4528375393358345e-07,1.0031271520772475e-06,1.1143043090530193e-06,0.36835278858625164
50,tight_plausible,e101_e95_q2s3_tail_graft_5644de61,e95_q2s3_tail_graft,e89,q2_all,q2,1.0,2790,-2.6049298154195988e-05,-1.697658568463658e-05,-1.5155609802635455e-05,-1.4556932947563514e-05,-1.4457019743962576e-05,-1.6658856845880551e-06,1.5509019741307205e-07,7.537670524850127e-07,8.536802560859512e-07,0.43870967741935485
50,near_unit_tail,e101_e95_q2s3_tail_graft_5644de61,e95_q2s3_tail_graft,e89,q2_all,q2,1.0,2354,-2.6049298154195988e-05,-1.696727765794062e-05,-1.515787480690631e-05,-1.4677861723863786e-05,-1.458778991245186e-05,-1.6565776578920903e-06,1.5282519314221753e-07,6.328382761847416e-07,7.22910087596668e-07,0.4464740866610025
184,broad_plausible,e101_e95_q2s3_tail_graft_2f70f180,e95_q2s3_tail_graft,mixmin,s3_diff_abs_q0.75,s3,0.5,3452,-2.604322747745691e-05,-1.4837804611283127e-05,-1.4808434523655194e-05,-1.419900384756441e-05,-1.4119549354348409e-05,4.728953887654016e-07,5.022654763933333e-07,1.1116961524841173e-06,1.1911506457001188e-06,0.06894553881807648
184,broad_q2s3,e101_e95_q2s3_tail_graft_2f70f180,e95_q2s3_tail_graft,mixmin,s3_diff_abs_q0.75,s3,0.5,368,-2.604322747745691e-05,-1.4734947878885144e-05,-1.4406926717513624e-05,-1.4089188117129e-05,-1.405053312427992e-05,5.757521211633836e-07,9.03773282534903e-07,1.2215118829195281e-06,1.2601668757686066e-06,0.18206521739130435
184,broad_not_q2s3,e101_e95_q2s3_tail_graft_2f70f180,e95_q2s3_tail_graft,mixmin,s3_diff_abs_q0.75,s3,0.5,3084,-2.604322747745691e-05,-1.4850078047574453e-05,-1.4851956109149125e-05,-1.4227938987844887e-05,-1.4141335916438634e-05,4.60621952474073e-07,4.5874389089940173e-07,1.08276101220364e-06,1.1693640836098932e-06,0.05544747081712062
184,tight_plausible,e101_e95_q2s3_tail_graft_2f70f180,e95_q2s3_tail_graft,mixmin,s3_diff_abs_q0.75,s3,0.5,2790,-2.604322747745691e-05,-1.4953004795988763e-05,-1.489563112510707e-05,-1.4463215935859151e-05,-1.4390881650196744e-05,3.576952040597638e-07,4.1506887494145765e-07,8.474840641893756e-07,9.198183498517828e-07,0.07526881720430108
184,near_unit_tail,e101_e95_q2s3_tail_graft_2f70f180,e95_q2s3_tail_graft,mixmin,s3_diff_abs_q0.75,s3,0.5,2354,-2.604322747745691e-05,-1.5003441262270372e-05,-1.4934683622462508e-05,-1.4589648216776134e-05,-1.4542067267451379e-05,3.072587377781547e-07,3.760163775860188e-07,7.210517832723924e-07,7.68632732597149e-07,0.0751911639762107
14,broad_plausible,e101_e95_q2s3_tail_graft_39c80a76,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.25,q2s3,1.0,3452,-2.6036035165044602e-05,-1.6827638770939605e-05,-1.5120549640476464e-05,-1.4222035415304565e-05,-1.4098147873720021e-05,-1.5169387708910777e-06,1.9015035957206268e-07,1.088664584743962e-06,1.2125521263285054e-06,0.42207415990730013
14,broad_q2s3,e101_e95_q2s3_tail_graft_39c80a76,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.25,q2s3,1.0,368,-2.6036035165044602e-05,-2.1024088885682327e-05,-2.1108765810287805e-05,-1.417337167154579e-05,-1.4057859552976346e-05,-5.713388885633799e-06,-5.798065810239278e-06,1.1373283285027369e-06,1.2528404470721805e-06,0.782608695652174
14,broad_not_q2s3,e101_e95_q2s3_tail_graft_39c80a76,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.25,q2s3,1.0,3084,-2.6036035165044602e-05,-1.6326895047779642e-05,-1.5068439721299962e-05,-1.422723339143268e-05,-1.4103198591562515e-05,-1.0161950477311159e-06,2.4226027874856484e-07,1.0834666086158472e-06,1.2075014084860117e-06,0.37905317769131
14,tight_plausible,e101_e95_q2s3_tail_graft_39c80a76,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.25,q2s3,1.0,2790,-2.6036035165044602e-05,-1.6965669261003954e-05,-1.5176466282070879e-05,-1.4507244181358901e-05,-1.4390621881651961e-05,-1.6549692609554255e-06,1.342337179776494e-07,8.034558186896265e-07,9.200781183965664e-07,0.44946236559139785
14,near_unit_tail,e101_e95_q2s3_tail_graft_39c80a76,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.25,q2s3,1.0,2354,-2.6036035165044602e-05,-1.695924928214309e-05,-1.5178561728953648e-05,-1.463253549182439e-05,-1.4530663826941466e-05,-1.6485492820945628e-06,1.3213827109487912e-07,6.781645082241369e-07,7.8003617310706e-07,0.45879354290569246
191,broad_plausible,e101_e95_q2s3_tail_graft_99d93e2b,e95_q2s3_tail_graft,mixmin,s3_e72_pos_q0.90,s3,0.25,3452,-2.603210239437992e-05,-2.3014274769218524e-05,-2.2462649426984733e-05,-1.4815142199601525e-05,-1.4583072742201572e-05,-7.703574769169998e-06,-7.151949426936207e-06,4.955578004470021e-07,7.276272578469547e-07,0.6161645422943222
191,broad_q2s3,e101_e95_q2s3_tail_graft_99d93e2b,e95_q2s3_tail_graft,mixmin,s3_e72_pos_q0.90,s3,0.25,368,-2.603210239437992e-05,-2.7125763305518495e-05,-2.486081761323485e-05,-1.4562997581849974e-05,-1.437128548663955e-05,-1.181506330546997e-05,-9.550117613186322e-06,7.477024181985541e-07,9.394145134089763e-07,0.8125
191,broad_not_q2s3,e101_e95_q2s3_tail_graft_99d93e2b,e95_q2s3_tail_graft,mixmin,s3_e72_pos_q0.90,s3,0.25,3084,-2.603210239437992e-05,-2.25236691332398e-05,-2.2182712936384867e-05,-1.483999389373379e-05,-1.4645334437479703e-05,-7.2129691331912736e-06,-6.87201293633634e-06,4.7070610631473724e-07,6.653655625688244e-07,0.5927367055771725
191,tight_plausible,e101_e95_q2s3_tail_graft_99d93e2b,e95_q2s3_tail_graft,mixmin,s3_e72_pos_q0.90,s3,0.25,2790,-2.603210239437992e-05,-2.1116635038321217e-05,-2.176453029911957e-05,-1.4812818132278058e-05,-1.4632072994172223e-05,-5.805935038272693e-06,-6.45383029907104e-06,4.978818677704687e-07,6.786270058763044e-07,0.5648745519713262
191,near_unit_tail,e101_e95_q2s3_tail_graft_99d93e2b,e95_q2s3_tail_graft,mixmin,s3_e72_pos_q0.90,s3,0.25,2354,-2.603210239437992e-05,-2.0251670175459113e-05,-1.9815541824613367e-05,-1.4817949464657574e-05,-1.4688941587118526e-05,-4.940970175410585e-06,-4.504841824564839e-06,4.927505353909535e-07,6.217584129300019e-07,0.5327102803738317
22,broad_plausible,e101_e95_q2s3_tail_graft_857f205c,e95_q2s3_tail_graft,e89,q2s3_diff_abs_q0.25,q2s3,1.0,3452,-2.6023965316035458e-05,-1.6782154703203193e-05,-1.51038512326503e-05,-1.414807272394023e-05,-1.401273904234707e-05,-1.4714547031546673e-06,2.068487673982273e-07,1.1626272761082967e-06,1.2979609577014568e-06,0.42120509849362686
22,broad_q2s3,e101_e95_q2s3_tail_graft_857f205c,e95_q2s3_tail_graft,e89,q2s3_diff_abs_q0.25,q2s3,1.0,368,-2.6023965316035458e-05,-2.094811448577945e-05,-2.1257996139858554e-05,-1.4093261397260994e-05,-1.3969612923284099e-05,-5.63741448573092e-06,-5.947296139810027e-06,1.2174386027875323e-06,1.341087076764429e-06,0.782608695652174
22,broad_not_q2s3,e101_e95_q2s3_tail_graft_857f205c,e95_q2s3_tail_graft,e89,q2s3_diff_abs_q0.25,q2s3,1.0,3084,-2.6023965316035458e-05,-1.628504925573625e-05,-1.5049408887308809e-05,-1.4153308040515042e-05,-1.4018145518840435e-05,-9.743492556877215e-07,2.612911127397184e-07,1.1573919595334851e-06,1.2925544812080921e-06,0.3780804150453956
22,tight_plausible,e101_e95_q2s3_tail_graft_857f205c,e95_q2s3_tail_graft,e89,q2s3_diff_abs_q0.25,q2s3,1.0,2790,-2.6023965316035458e-05,-1.6928968336668758e-05,-1.5166424752217312e-05,-1.444826678407058e-05,-1.4322176726954527e-05,-1.6182683366202288e-06,1.4427524783121475e-07,8.624332159779475e-07,9.88523273094e-07,0.44874551971326165
22,near_unit_tail,e101_e95_q2s3_tail_graft_857f205c,e95_q2s3_tail_graft,e89,q2s3_diff_abs_q0.25,q2s3,1.0,2354,-2.6023965316035458e-05,-1.6927171633218118e-05,-1.5168642853731213e-05,-1.4588639150640418e-05,-1.4474862021349374e-05,-1.6164716331695908e-06,1.4205714631731385e-07,7.220608494081094e-07,8.358379786991523e-07,0.45539507221750214
159,broad_plausible,e101_e95_q2s3_tail_graft_2321de22,e95_q2s3_tail_graft,mixmin,s3_diff_abs_q0.25,s3,0.25,3452,-2.6013794044876803e-05,-1.4781586089725093e-05,-1.4794290579264397e-05,-1.4012307396161716e-05,-1.3915831033009599e-05,5.291139103234344e-07,5.164094207841303e-07,1.2983926038868114e-06,1.3948689670389285e-06,0.12601390498261877
159,broad_q2s3,e101_e95_q2s3_tail_graft_2321de22,e95_q2s3_tail_graft,mixmin,s3_diff_abs_q0.25,s3,0.25,368,-2.6013794044876803e-05,-1.4710576000967705e-05,-1.4469962154051933e-05,-1.3890509695841535e-05,-1.3829825575354784e-05,6.001239990808227e-07,8.407378459965938e-07,1.4201903042069924e-06,1.4808744246937431e-06,0.16304347826086957
159,broad_not_q2s3,e101_e95_q2s3_tail_graft_2321de22,e95_q2s3_tail_graft,mixmin,s3_diff_abs_q0.25,s3,0.25,3084,-2.6013794044876803e-05,-1.4790059407709113e-05,-1.4813687453047747e-05,-1.4039605475892313e-05,-1.3932582239382316e-05,5.206405923394142e-07,4.970125470007805e-07,1.271094524156214e-06,1.3781177606662107e-06,0.12159533073929961
159,tight_plausible,e101_e95_q2s3_tail_graft_2321de22,e95_q2s3_tail_graft,mixmin,s3_diff_abs_q0.25,s3,0.25,2790,-2.6013794044876803e-05,-1.4919818931055456e-05,-1.4891035616047299e-05,-1.4328523473035556e-05,-1.423354081266279e-05,3.908810689930706e-07,4.1966438400122815e-07,9.821765270129708e-07,1.0771591873857374e-06,0.14874551971326164
159,near_unit_tail,e101_e95_q2s3_tail_graft_2321de22,e95_q2s3_tail_graft,mixmin,s3_diff_abs_q0.25,s3,0.25,2354,-2.6013794044876803e-05,-1.4977245534230235e-05,-1.4921595736262565e-05,-1.448313306158444e-05,-1.4413255839102862e-05,3.3345446581829244e-07,3.89104263785962e-07,8.275669384640869e-07,8.974441609456644e-07,0.1588785046728972
147,broad_plausible,e101_e95_q2s3_tail_graft_32b45bd6,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.00,s3,0.25,3452,-2.6006349488905123e-05,-1.4801537225687631e-05,-1.4798544158745817e-05,-1.3968526236863063e-05,-1.386380778310589e-05,5.091627743608958e-07,5.121558413027103e-07,1.3421737631854636e-06,1.4468922169426363e-06,0.15092699884125144
147,broad_q2s3,e101_e95_q2s3_tail_graft_32b45bd6,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.00,s3,0.25,368,-2.6006349488905123e-05,-1.4823326158194328e-05,-1.4584399060317195e-05,-1.386189592322143e-05,-1.3781652382975689e-05,4.873738418541983e-07,7.263009397313319e-07,1.4488040768270976e-06,1.5290476170728386e-06,0.22826086956521738
147,broad_not_q2s3,e101_e95_q2s3_tail_graft_32b45bd6,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.00,s3,0.25,3084,-2.6006349488905123e-05,-1.479893724930551e-05,-1.4813010807732929e-05,-1.399212333476992e-05,-1.388097911115954e-05,5.117627507430179e-07,4.976891923155986e-07,1.3185766652786073e-06,1.4297208888889871e-06,0.14169909208819714
147,tight_plausible,e101_e95_q2s3_tail_graft_32b45bd6,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.00,s3,0.25,2790,-2.6006349488905123e-05,-1.4944601932047298e-05,-1.4894553262429638e-05,-1.4299946830119167e-05,-1.419412580829404e-05,3.6609806800122863e-07,4.1614673761888944e-07,1.0107531699293592e-06,1.1165741917544875e-06,0.17526881720430107
147,near_unit_tail,e101_e95_q2s3_tail_graft_32b45bd6,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.00,s3,0.25,2354,-2.6006349488905123e-05,-1.500213135606214e-05,-1.4924311463782379e-05,-1.445208655839757e-05,-1.4379172016072328e-05,3.0856864398638767e-07,3.8638853626614807e-07,8.586134416509569e-07,9.315279839761993e-07,0.18776550552251486
10,broad_plausible,e101_e95_q2s3_tail_graft_060a76c5,e95_q2s3_tail_graft,e89,q2s3_all,q2s3,1.0,3452,-2.6002463477503568e-05,-1.6743742450220467e-05,-1.5120641111569219e-05,-1.4020893148986186e-05,-1.3864905825654968e-05,-1.4330424501719387e-06,1.9005888847930888e-07,1.2898068510623405e-06,1.4457941743935601e-06,0.4313441483198146
10,broad_q2s3,e101_e95_q2s3_tail_graft_060a76c5,e95_q2s3_tail_graft,e89,q2s3_all,q2s3,1.0,368,-2.6002463477503568e-05,-2.094704252796507e-05,-2.1179393955844002e-05,-1.3966786718244278e-05,-1.3824188172964312e-05,-5.636342527916546e-06,-5.868693955795475e-06,1.3439132818042501e-06,1.4865118270842149e-06,0.782608695652174
10,broad_not_q2s3,e101_e95_q2s3_tail_graft_060a76c5,e95_q2s3_tail_graft,e89,q2s3_all,q2s3,1.0,3084,-2.6002463477503568e-05,-1.6242181351449386e-05,-1.504307004100081e-05,-1.4025743901125863e-05,-1.3871161905256181e-05,-9.314813514008572e-07,2.6762995904771647e-07,1.2849560989226643e-06,1.439538094792346e-06,0.38942931258106356
10,tight_plausible,e101_e95_q2s3_tail_graft_060a76c5,e95_q2s3_tail_graft,e89,q2s3_all,q2s3,1.0,2790,-2.6002463477503568e-05,-1.6906204805635735e-05,-1.5176791630383033e-05,-1.4357535948146564e-05,-1.4218725312453122e-05,-1.5955048055872062e-06,1.3390836966549502e-07,9.531640519019632e-07,1.0919746875954045e-06,0.46021505376344085
10,near_unit_tail,e101_e95_q2s3_tail_graft_060a76c5,e95_q2s3_tail_graft,e89,q2s3_all,q2s3,1.0,2354,-2.6002463477503568e-05,-1.6909705828206602e-05,-1.5179503910826521e-05,-1.4519418827194595e-05,-1.4387186877350266e-05,-1.5990058281580776e-06,1.3119608922200586e-07,7.912811728539317e-07,9.23513122698261e-07,0.4668649107901444
115,broad_plausible,e101_e95_q2s3_tail_graft_6c9ea452,e95_q2s3_tail_graft,mixmin,q2s3_e89_tail_adv_q0.00,q2s3,0.25,3452,-2.5993008580416088e-05,-1.528119579641988e-05,-1.5117579607757312e-05,-1.3965524025932398e-05,-1.3799150540023428e-05,2.950420362864648e-08,1.9312039229121434e-07,1.3451759741161305e-06,1.5115494600250992e-06,0.4191772885283893
115,broad_q2s3,e101_e95_q2s3_tail_graft_6c9ea452,e95_q2s3_tail_graft,mixmin,q2s3_e89_tail_adv_q0.00,q2s3,0.25,368,-2.5993008580416088e-05,-1.640371164122726e-05,-1.6158300567461216e-05,-1.3923717213334775e-05,-1.3755603921614653e-05,-1.093011641178732e-06,-8.47600567412689e-07,1.3869827867137515e-06,1.555096078433875e-06,0.6684782608695652
115,broad_not_q2s3,e101_e95_q2s3_tail_graft_6c9ea452,e95_q2s3_tail_graft,mixmin,q2s3_e89_tail_adv_q0.00,q2s3,0.25,3084,-2.5993008580416088e-05,-1.5147250974471398e-05,-1.5065047090183863e-05,-1.3967647841946559e-05,-1.3806138421110758e-05,1.6344902557712742e-07,2.4565290986466415e-07,1.3430521581019688e-06,1.504561578937769e-06,0.38942931258106356
115,tight_plausible,e101_e95_q2s3_tail_graft_6c9ea452,e95_q2s3_tail_graft,mixmin,q2s3_e89_tail_adv_q0.00,q2s3,0.25,2790,-2.5993008580416088e-05,-1.5439119576051367e-05,-1.5230174918040139e-05,-1.431650940773928e-05,-1.4168344101165751e-05,-1.2841957600283955e-07,8.052508200838864e-08,9.941905923092485e-07,1.1423558988827758e-06,0.4745519713261649
115,near_unit_tail,e101_e95_q2s3_tail_graft_6c9ea452,e95_q2s3_tail_graft,mixmin,q2s3_e89_tail_adv_q0.00,q2s3,0.25,2354,-2.5993008580416088e-05,-1.548563386178578e-05,-1.533324143269122e-05,-1.4482910926040715e-05,-1.4344578096863062e-05,-1.7493386173725342e-07,-2.254143264269191e-08,8.277890740078125e-07,9.661219031854652e-07,0.5093457943925234
120,broad_plausible,e101_e95_q2s3_tail_graft_d33e3747,e95_q2s3_tail_graft,mixmin,q2s3_e89_tail_adv_q0.25,q2s3,0.5,3452,-2.5989228665368458e-05,-1.576180983103682e-05,-1.5125004136619507e-05,-1.3924662928609693e-05,-1.3766935077688404e-05,-4.5110983098829537e-07,1.8569586342902018e-07,1.3860370714388339e-06,1.5437649223601224e-06,0.4545191193511008
120,broad_q2s3,e101_e95_q2s3_tail_graft_d33e3747,e95_q2s3_tail_graft,mixmin,q2s3_e89_tail_adv_q0.25,q2s3,0.5,368,-2.5989228665368458e-05,-1.7929223146216803e-05,-1.789305972841364e-05,-1.3862706515376433e-05,-1.3715641863179115e-05,-2.618523146168279e-06,-2.582359728365114e-06,1.4479934846720944e-06,1.5950581368694117e-06,0.7961956521739131
120,broad_not_q2s3,e101_e95_q2s3_tail_graft_d33e3747,e95_q2s3_tail_graft,mixmin,q2s3_e89_tail_adv_q0.25,q2s3,0.5,3084,-2.5989228665368458e-05,-1.5503182042455035e-05,-1.5040741693780315e-05,-1.3931280749847596e-05,-1.377336541653226e-05,-1.9248204240650748e-07,2.6995830626821225e-07,1.3794192502009321e-06,1.5373345835162673e-06,0.41374837872892345
120,tight_plausible,e101_e95_q2s3_tail_graft_d33e3747,e95_q2s3_tail_graft,mixmin,q2s3_e89_tail_adv_q0.25,q2s3,0.5,2790,-2.5989228665368458e-05,-1.5923446093877837e-05,-1.5206891655936189e-05,-1.4287777452945413e-05,-1.4139299369782466e-05,-6.127460938293116e-07,1.0380834411233727e-07,1.0229225471031141e-06,1.1714006302660612e-06,0.4874551971326165
120,near_unit_tail,e101_e95_q2s3_tail_graft_d33e3747,e95_q2s3_tail_graft,mixmin,q2s3_e89_tail_adv_q0.25,q2s3,0.5,2354,-2.5989228665368458e-05,-1.5954789565503622e-05,-1.5189136619760057e-05,-1.4447292517059787e-05,-1.431759425550557e-05,-6.440895654550943e-07,1.2156338028847016e-07,8.634074829887403e-07,9.931057445429574e-07,0.4966015293118097
139,broad_plausible,e101_e95_q2s3_tail_graft_73bd4b7d,e95_q2s3_tail_graft,mixmin,q2s3_e72_pos_q0.90,q2s3,0.25,3452,-2.5969415355708847e-05,-2.6090733588458208e-05,-2.3165653411507006e-05,-1.4916283571850376e-05,-1.4725972435204125e-05,-1.078003358840968e-05,-7.854953411458478e-06,3.9441642819815136e-07,5.847275648444015e-07,0.7523174971031287
139,broad_q2s3,e101_e95_q2s3_tail_graft_73bd4b7d,e95_q2s3_tail_graft,mixmin,q2s3_e72_pos_q0.90,q2s3,0.25,368,-2.5969415355708847e-05,-3.2431155474595575e-05,-3.176004474357917e-05,-2.0900018295294563e-05,-1.4697801123953735e-05,-1.7120455474547044e-05,-1.6449344743530643e-05,-5.589318295246036e-06,6.128988760947911e-07,0.9429347826086957
139,broad_not_q2s3,e101_e95_q2s3_tail_graft_73bd4b7d,e95_q2s3_tail_graft,mixmin,q2s3_e72_pos_q0.90,q2s3,0.25,3084,-2.5969415355708847e-05,-2.5334159251850376e-05,-2.268272413306511e-05,-1.4902233729544181e-05,-1.4727295566791575e-05,-1.002345925180185e-05,-7.3720241330165824e-06,4.084662705043457e-07,5.834044332569523e-07,0.7295719844357976
139,tight_plausible,e101_e95_q2s3_tail_graft_73bd4b7d,e95_q2s3_tail_graft,mixmin,q2s3_e72_pos_q0.90,q2s3,0.25,2790,-2.5969415355708847e-05,-2.360480883100428e-05,-2.227857952465575e-05,-1.4875624232472049e-05,-1.4685596159231926e-05,-8.294108830955748e-06,-6.967879524607224e-06,4.350757675764777e-07,6.251038408166015e-07,0.7161290322580646
139,near_unit_tail,e101_e95_q2s3_tail_graft_73bd4b7d,e95_q2s3_tail_graft,mixmin,q2s3_e72_pos_q0.90,q2s3,0.25,2354,-2.5969415355708847e-05,-2.240796269031033e-05,-2.1794594996980056e-05,-1.484955290208862e-05,-1.4675447007027814e-05,-7.097262690261803e-06,-6.483894996931529e-06,4.611470979599079e-07,6.352529930207123e-07,0.6903143585386576
164,broad_plausible,e101_e95_q2s3_tail_graft_86649e18,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.50,s3,0.5,3452,-2.5962951196834005e-05,-1.4672504988789083e-05,-1.4622724794553188e-05,-1.3667412883629394e-05,-1.3542898236402294e-05,6.381950112594436e-07,6.879752054953387e-07,1.6432871164191331e-06,1.7678017636462332e-06,0.12775202780996522
164,broad_q2s3,e101_e95_q2s3_tail_graft_86649e18,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.50,s3,0.5,368,-2.5962951196834005e-05,-1.4632111503292183e-05,-1.4084661821857587e-05,-1.3511219824395052e-05,-1.3444979886774476e-05,6.785884967563441e-07,1.2260381781909399e-06,1.7994801756534743e-06,1.8657201132740516e-06,0.29891304347826086
164,broad_not_q2s3,e101_e95_q2s3_tail_graft_86649e18,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.50,s3,0.5,3084,-2.5962951196834005e-05,-1.467732496371219e-05,-1.466059799890945e-05,-1.3699197389275083e-05,-1.3570658420129044e-05,6.333750363363376e-07,6.501020011390776e-07,1.6115026107734445e-06,1.7400415799194827e-06,0.10732814526588845
164,tight_plausible,e101_e95_q2s3_tail_graft_86649e18,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.50,s3,0.5,2790,-2.5962951196834005e-05,-1.4843517181219713e-05,-1.4740555201202918e-05,-1.4062297858806937e-05,-1.3948659508755243e-05,4.671828188288148e-07,5.70144798845609e-07,1.2484021412415903e-06,1.3620404912932848e-06,0.13763440860215054
164,near_unit_tail,e101_e95_q2s3_tail_graft_86649e18,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.50,s3,0.5,2354,-2.5962951196834005e-05,-1.4910702197749755e-05,-1.4788596491761605e-05,-1.4246966142615701e-05,-1.4169855453115994e-05,3.999978022987739e-07,5.221035082869223e-07,1.0637338574328268e-06,1.140844546932533e-06,0.13466440101954122
190,broad_plausible,e101_e95_q2s3_tail_graft_3db6f6c6,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.90,s3,1.0,3452,-2.5954707147279876e-05,-1.4529219329781336e-05,-1.4504413803381191e-05,-1.3597241508206575e-05,-1.3474200997730299e-05,7.814806702671924e-07,8.062861966673363e-07,1.713458491841953e-06,1.8364990023182278e-06,0.03563151796060255
190,broad_q2s3,e101_e95_q2s3_tail_graft_3db6f6c6,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.90,s3,1.0,368,-2.5954707147279876e-05,-1.4246622681646446e-05,-1.3886514782582293e-05,-1.3429019206152783e-05,-1.3371026305128487e-05,1.0640773184020812e-06,1.424185217466234e-06,1.8816807938957441e-06,1.9396736949200395e-06,0.09510869565217392
190,broad_not_q2s3,e101_e95_q2s3_tail_graft_3db6f6c6,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.90,s3,1.0,3084,-2.5954707147279876e-05,-1.4562940330596392e-05,-1.4586786832183486e-05,-1.3642470736702217e-05,-1.350843680443943e-05,7.477596694521343e-07,7.239131678650408e-07,1.6682292633463104e-06,1.8022631956090968e-06,0.028534370946822308
190,tight_plausible,e101_e95_q2s3_tail_graft_3db6f6c6,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.90,s3,1.0,2790,-2.5954707147279876e-05,-1.470472567239726e-05,-1.464737280671744e-05,-1.3995913607008353e-05,-1.3892605406910957e-05,6.05974327651268e-07,6.633271933310873e-07,1.3147863930401733e-06,1.4180945931375709e-06,0.03942652329749104
190,near_unit_tail,e101_e95_q2s3_tail_graft_3db6f6c6,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.90,s3,1.0,2354,-2.5954707147279876e-05,-1.4780995260111967e-05,-1.4713849649183224e-05,-1.4192416428728942e-05,-1.412568103303468e-05,5.297047399365567e-07,5.968503508653033e-07,1.1182835713195849e-06,1.1850189670138464e-06,0.03865760407816483
178,broad_plausible,e101_e95_q2s3_tail_graft_124a18d5,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.75,s3,1.0,3452,-2.5929722652362486e-05,-1.4560903048679334e-05,-1.4465171539729657e-05,-1.3431467895445415e-05,-1.3294348641785873e-05,7.497969513691921e-07,8.455284603188699e-07,1.8792321046031128e-06,2.0163513582626537e-06,0.0686558516801854
178,broad_q2s3,e101_e95_q2s3_tail_graft_124a18d5,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.75,s3,1.0,368,-2.5929722652362486e-05,-1.447699859157873e-05,-1.3782046815234846e-05,-1.3246882085086155e-05,-1.318070579682322e-05,8.337014084697965e-07,1.528653184813681e-06,2.0638179149623726e-06,2.1299942032253067e-06,0.18206521739130435
178,broad_not_q2s3,e101_e95_q2s3_tail_graft_124a18d5,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.75,s3,1.0,3084,-2.5929722652362486e-05,-1.4570914994273699e-05,-1.4534988007494184e-05,-1.3479304779938869e-05,-1.3332823285654796e-05,7.397850057748267e-07,7.757119925543428e-07,1.831395220109659e-06,1.977876714393732e-06,0.05512321660181582
178,tight_plausible,e101_e95_q2s3_tail_graft_124a18d5,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.75,s3,1.0,2790,-2.5929722652362486e-05,-1.4747993808244758e-05,-1.4606855763640823e-05,-1.387754403342277e-05,-1.3754907992115666e-05,5.627061918037707e-07,7.03844236407704e-07,1.433155966625756e-06,1.5557920079328616e-06,0.07204301075268817
178,near_unit_tail,e101_e95_q2s3_tail_graft_124a18d5,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.75,s3,1.0,2354,-2.5929722652362486e-05,-1.4827266497079611e-05,-1.4671823566859517e-05,-1.4086666526229929e-05,-1.4010010794870772e-05,4.83433502968917e-07,6.388764331890098e-07,1.2240334738185977e-06,1.3006892051777547e-06,0.07051826677994902
