policy_id,slice_id,target,view_id,split,rep,label_mode,gate_group,model,n_rows,n_good,base_loss,aug_loss,full_aug_delta,benefit_mean,benefit_good_rate,slice_train_delta,slice_train_dominance,prevalence,auc,ap,ap_lift,top_frac,selected_rows,actual_delta,selected_benefit_mean,selected_good_rate,null_q20,null_median,null_best,dominance,placebo_adjusted_vs_median,row_dominance,row_null_best,subject_dominance,subject_null_best,dateblock_dominance,dateblock_null_best,train_gate,train_gate_bool
Q3_family_jepa_context_subject5_cluster6_good_dateblock5_lr_l1,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,good,dateblock5,lr_l1,450,248,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.5511111111111111,0.6135619610348131,0.6335656122863957,0.08245450117528463,0.35,158.0,-0.002671333442691881,-0.0076082281595651145,0.6772151898734177,-0.00442834488027366,-0.002716074747088626,-0.008210329006397732,0.5,4.474130439674484e-05,0.8125,-0.0077497039015649305,0.25,-0.008210329006397732,0.4375,-0.005900750992841708,0.0,False
Q3_raw_human_context_dateblock5_cluster6_good_dateblock5_hgb_shallow,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,good,dateblock5,hgb_shallow,450,257,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.5711111111111111,0.5626096248059516,0.6402390848703838,0.06912797375927271,0.35,158.0,-0.0026041877679271463,-0.007416990478273598,0.6582278481012658,-0.005010136524248976,-0.0013412281136092608,-0.008612107191526386,0.5729166666666666,-0.0012629596543178856,0.53125,-0.008083336474738578,0.40625,-0.008612107191526386,0.78125,-0.006422233154068313,0.0,False
Q3_family_jepa_context_subject5_cluster6_good_subject5_lr_l2,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,good,subject5,lr_l2,450,248,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.5511111111111111,0.5843181092302779,0.6369186995763557,0.08580758846524461,0.15,68.0,-0.0025850723778273466,-0.017107096617974802,0.7205882352941176,-0.002933510679613671,-0.0014461681648916813,-0.004987240466289955,0.7604166666666666,-0.0011389042129356652,0.90625,-0.004336819036755202,0.75,-0.0044339897462643,0.625,-0.004987240466289955,0.0,False
Q3_family_jepa_context_subject5_cluster6_good_dateblock5_lr_l1,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,good,dateblock5,lr_l1,450,248,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.5511111111111111,0.6135619610348131,0.6335656122863957,0.08245450117528463,0.7,315.0,-0.0025779072148497395,-0.003682724592642337,0.5936507936507937,-0.005272266155588623,-0.0035123053106921875,-0.008533119580812265,0.3645833333333333,0.000934398095842448,0.5,-0.005330333853446612,0.3125,-0.008533119580812265,0.28125,-0.006257498202364764,0.0,False
S4_family_jepa_context_dateblock5_cluster6_strong35_dateblock5_lr_l1,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,strong35,dateblock5,lr_l1,450,158,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.3511111111111111,0.7223643142014913,0.5049541811865401,0.15384307007542902,0.25,112.0,-0.0025739703549971793,-0.010341845176328008,0.5714285714285714,-0.008443744700641687,-0.004643115704486889,-0.013021488819038862,0.3541666666666667,0.0020691453494897094,0.46875,-0.009653534727993796,0.1875,-0.013021488819038862,0.40625,-0.012633900309710233,0.0,False
Q3_raw_human_context_subject5_pc_strong35_dateblock5_lr_l1,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,strong35,dateblock5,lr_l1,450,158,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,0.5422222222222223,-0.0144658976995005,0.9629629629629628,0.3511111111111111,0.7162302757066066,0.4997342991289201,0.148623188017809,0.15,68.0,-0.0024778442216581986,-0.01639749852567848,0.5588235294117647,-0.0055458877862321065,-0.001065497871711174,-0.015749205709159275,0.5833333333333334,-0.0014123463499470246,0.53125,-0.008712659743000395,0.34375,-0.015749205709159275,0.875,-0.01071635348047495,0.0,False
S1_raw_human_context_dateblock5_pc_good_dateblock5_lr_l1,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,good,dateblock5,lr_l1,450,238,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.5288888888888889,0.6931980339305532,0.6713418303264573,0.14245294143756848,0.5,225.0,-0.002416044066051115,-0.004832088132102162,0.72,-0.006315236804484425,-0.0035035638498915334,-0.01334363169619135,0.4166666666666667,0.0010875197838404183,0.46875,-0.011070963934364797,0.53125,-0.01334363169619135,0.25,-0.012532003109227086,0.0,False
Q3_family_jepa_context_subject5_cluster6_strong35_subject5_lr_l2,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,strong35,subject5,lr_l2,450,158,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.3511111111111111,0.6704308999479799,0.4715896874429992,0.12047857633188808,0.7,315.0,-0.0023888626154637826,-0.0034126608792338963,0.5873015873015873,-0.0031053593451176864,-0.0014588781545555873,-0.006968303902137096,0.6770833333333334,-0.0009299844609081953,0.5625,-0.006573962654393362,0.59375,-0.006968303902137096,0.875,-0.00369769991067459,0.0,False
S1_raw_human_context_dateblock5_pc_strong35_dateblock5_lr_l1,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,strong35,dateblock5,lr_l1,450,158,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.3511111111111111,0.691520721345587,0.5077539129115605,0.15664280180044937,0.35,158.0,-0.0023722364934914975,-0.006756369759944051,0.5443037974683544,-0.004728797842315169,-0.0027571704003240827,-0.014848112234128186,0.46875,0.0003849339068325852,0.59375,-0.00926491251591377,0.28125,-0.014848112234128186,0.53125,-0.005275554511663061,0.0,False
Q3_raw_human_context_dateblock5_cluster6_strong35_dateblock5_lr_l1,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,strong35,dateblock5,lr_l1,450,158,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.3511111111111111,0.7371683717704178,0.5444260846697159,0.19331497355860477,0.5,225.0,-0.0023707374474143394,-0.004741474894828867,0.5822222222222222,-0.005293483508668095,-0.002947313908685356,-0.012699122586715017,0.40625,0.0005765764612710167,0.375,-0.011082934186572468,0.28125,-0.012699122586715017,0.5625,-0.006550022372257436,0.0,False
S1_raw_human_context_dateblock5_pc_good_dateblock5_lr_l1,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,good,dateblock5,lr_l1,450,238,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.5288888888888889,0.6931980339305532,0.6713418303264573,0.14245294143756848,0.15,68.0,-0.002296845608681264,-0.015199713586861086,0.7058823529411765,-0.004829430640285626,-0.0022579825143047016,-0.009762227245102895,0.5208333333333334,-3.886309437656221e-05,0.6875,-0.005216770472273313,0.40625,-0.009762227245102895,0.46875,-0.009731050483039794,0.0,False
Q3_family_jepa_context_subject5_cluster6_strong35_dateblock5_lr_l1,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,strong35,dateblock5,lr_l1,450,158,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.3511111111111111,0.7094676608288537,0.4890291348512681,0.137918023740157,0.15,68.0,-0.0022810097842858035,-0.0150949176901262,0.6764705882352942,-0.003645525747415501,-0.0021140875430108452,-0.006124333607672283,0.53125,-0.00016692224127495825,0.71875,-0.0054409138596076545,0.59375,-0.005564563420574986,0.28125,-0.006124333607672283,0.0,False
Q3_family_jepa_context_subject5_cluster6_strong35_dateblock5_hgb_shallow,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,strong35,dateblock5,hgb_shallow,450,158,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.3511111111111111,0.7289101786023929,0.5336275896392209,0.18251647852810976,0.15,68.0,-0.0022099211026792576,-0.014624477885377404,0.6617647058823529,-0.0022577430004934174,-0.0008404026139328113,-0.004453846320592869,0.78125,-0.0013695184887464462,0.71875,-0.00428015122848846,0.84375,-0.003855418407161526,0.78125,-0.004453846320592869,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_subject5_lr_l2,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,subject5,lr_l2,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5769484874572063,0.6107261799173023,0.05294840213952445,0.35,158.0,-0.0021494238054883263,-0.006121776661200579,0.5949367088607594,-0.006413031906766564,-0.0031039787531957908,-0.013820224028938566,0.4166666666666667,0.0009545549477074644,0.34375,-0.012147504900865691,0.40625,-0.01344504137053848,0.5,-0.013820224028938566,0.0,False
S1_raw_human_context_dateblock5_pc_strong35_subject5_lr_l2,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,strong35,subject5,lr_l2,450,158,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.3511111111111111,0.6528090861799897,0.4510589877572154,0.09994787664610433,0.7,315.0,-0.002103149193243614,-0.0030044988474909012,0.5555555555555556,-0.0051679918087880194,-0.00242692826327634,-0.013270468389806056,0.4791666666666667,0.0003237790700327259,0.4375,-0.013270468389806056,0.4375,-0.0095499151075924,0.5625,-0.00746068122350918,0.0,False
Q3_family_jepa_context_subject5_cluster6_good_subject5_lr_l2,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,good,subject5,lr_l2,450,248,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.5511111111111111,0.5843181092302779,0.6369186995763557,0.08580758846524461,0.25,112.0,-0.0020897421886731937,-0.008396285579490362,0.6785714285714286,-0.002963130111009016,-0.0010364083761508214,-0.007377703319079165,0.6979166666666666,-0.0010533338125223723,0.8125,-0.005066605192964979,0.65625,-0.007377703319079165,0.625,-0.006009203563825838,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_dateblock5_hgb_shallow,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,dateblock5,hgb_shallow,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5512222466916255,0.6009053850838032,0.043127607306025384,0.7,315.0,-0.0020866617018867606,-0.002980945288409639,0.5714285714285714,-0.008581328752455541,-0.005017705745137102,-0.016199558990153018,0.17708333333333334,0.0029310440432503415,0.21875,-0.0160962588986292,0.09375,-0.013784351350709323,0.21875,-0.016199558990153018,0.0,False
Q3_raw_human_context_dateblock5_cluster6_strong35_subject5_hgb_shallow,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,strong35,subject5,hgb_shallow,450,158,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.3511111111111111,0.7112016646436622,0.51706976765247,0.16595865654135894,0.25,112.0,-0.0020559235816348664,-0.00826040724764014,0.6071428571428571,-0.003420660114134666,-0.0009551144348015073,-0.009242783407243604,0.625,-0.0011008091468333592,0.53125,-0.008517161810518314,0.59375,-0.009242783407243604,0.75,-0.0034941219228452614,0.0,False
S4_raw_human_context_dateblock5_cluster6_strong35_subject5_lr_l2,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,strong35,subject5,lr_l2,450,158,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,0.5755555555555556,-0.0099364452017201,1.0,0.3511111111111111,0.5934194555228023,0.3946079826784568,0.04349687156734572,0.5,225.0,-0.0020529432746552168,-0.004105886549310317,0.5511111111111111,-0.007514904284042667,-0.004139198231633168,-0.015282374978229929,0.3020833333333333,0.002086254956977951,0.1875,-0.012932837466088531,0.15625,-0.015282374978229929,0.5625,-0.01129782291077397,0.0,False
Q3_raw_human_context_dateblock5_cluster6_strong35_dateblock5_lr_l1,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,strong35,dateblock5,lr_l1,450,158,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.3511111111111111,0.7371683717704178,0.5444260846697159,0.19331497355860477,0.35,158.0,-0.0020354117628915702,-0.005797058818362534,0.620253164556962,-0.006733724923223217,-0.004355748902674927,-0.00963981237048972,0.2604166666666667,0.002320337139783357,0.53125,-0.007999716693174563,0.125,-0.00932698800133791,0.125,-0.00963981237048972,0.0,False
Q3_raw_human_context_dateblock5_cluster6_strong35_dateblock5_lr_l2,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,strong35,dateblock5,lr_l2,450,158,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.3511111111111111,0.7527960811513784,0.580100785203711,0.2289896740925999,0.15,68.0,-0.0020026470406492303,-0.013252811298413015,0.6617647058823529,-0.004280934769058997,-0.0023130845866883853,-0.009397068584002577,0.40625,0.0003104375460391551,0.625,-0.005514644546050107,0.3125,-0.009397068584002577,0.28125,-0.007170601448811653,0.0,False
Q3_family_jepa_context_dateblock5_pc_strong35_dateblock5_lr_l2,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,strong35,dateblock5,lr_l2,450,158,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.3511111111111111,0.6703658748049246,0.4641520085047822,0.11304089739367112,0.15,68.0,-0.001957769125704445,-0.012955825096573196,0.5147058823529411,-0.0060471501662830995,-0.003634719370856354,-0.014542443107600111,0.3229166666666667,0.0016769502451519092,0.5,-0.007070846203951375,0.125,-0.014542443107600111,0.34375,-0.010125686178008797,0.0,False
S4_family_jepa_context_dateblock5_cluster6_good_subject5_lr_l1,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,good,subject5,lr_l1,450,262,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.5822222222222222,0.43407909696280655,0.5349318927249751,-0.0472903294972471,0.5,225.0,-0.0019473044136226747,-0.003894608827245245,0.5377777777777778,-0.009540614941116354,-0.005399414173746453,-0.014068788165948698,0.19791666666666666,0.0034521097601237782,0.25,-0.0127788483189748,0.15625,-0.014068788165948698,0.1875,-0.012290153867319575,0.0,False
Q3_raw_human_context_dateblock5_cluster6_good_subject5_lr_l2,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,good,subject5,lr_l2,450,257,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.5711111111111111,0.5944033386423662,0.6956177156519698,0.12450660454085871,0.35,158.0,-0.0019140858352009182,-0.005451510290128986,0.6962025316455697,-0.004322076473703973,-0.0017676535541569782,-0.006631844640699547,0.5104166666666666,-0.00014643228104394002,0.5,-0.006305384101956246,0.59375,-0.005546757213396147,0.4375,-0.006631844640699547,0.0,False
S4_raw_human_context_dateblock5_cluster6_good_dateblock5_lr_l2,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,good,dateblock5,lr_l2,450,259,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,0.5755555555555556,-0.0099364452017201,1.0,0.5755555555555556,0.45966160625846486,0.558858560337726,-0.016696995217829635,0.15,68.0,-0.0019008233990984724,-0.012578978376387329,0.5735294117647058,-0.00383919818859646,-0.0013550046651391034,-0.008619848433119803,0.5833333333333334,-0.000545818733959369,0.59375,-0.007316580977771769,0.375,-0.008619848433119803,0.78125,-0.00496038424343348,0.0,False
Q3_family_jepa_context_subject5_cluster6_good_subject5_lr_l2,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,good,subject5,lr_l2,450,248,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.5511111111111111,0.5843181092302779,0.6369186995763557,0.08580758846524461,0.5,225.0,-0.001843897169933273,-0.0036877943398662795,0.6355555555555555,-0.0038551942825147956,-0.0008828404573624216,-0.00962538678313929,0.6354166666666666,-0.0009610567125708513,0.5625,-0.00962538678313929,0.65625,-0.0068355440732880135,0.6875,-0.0052942979479442265,0.0,False
Q3_family_jepa_context_subject5_cluster6_good_subject5_hgb_shallow,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,good,subject5,hgb_shallow,450,248,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.5511111111111111,0.5384262216544236,0.5783093379039196,0.027198226792808478,0.5,225.0,-0.0018026532452635191,-0.0036053064905269315,0.5911111111111111,-0.0035317594790583717,-0.0011698065122058843,-0.00815430515086113,0.625,-0.0006328467330576348,0.46875,-0.00815430515086113,0.65625,-0.006091945915911223,0.75,-0.004964216465187188,0.0,False
Q3_raw_human_context_dateblock5_cluster6_good_dateblock5_lr_l1,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,good,dateblock5,lr_l1,450,257,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.5711111111111111,0.6053910203423318,0.6713152334288366,0.10020412231772546,0.5,225.0,-0.001797266579800283,-0.003594533159600438,0.6533333333333333,-0.005974739430005482,-0.0030385718874749723,-0.009641894840372034,0.375,0.0012413053076746894,0.59375,-0.007107887676498503,0.125,-0.009641894840372034,0.40625,-0.006435500317630405,0.0,False
S4_family_jepa_context_dateblock5_cluster6_good_subject5_lr_l2,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,good,subject5,lr_l2,450,262,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.5822222222222222,0.4778301120675654,0.5671466295878993,-0.015075592634322899,0.35,158.0,-0.0017864636364682829,-0.005088029344371864,0.5506329113924051,-0.007150353336227266,-0.0036148570512907763,-0.016280143600589714,0.34375,0.0018283934148224934,0.40625,-0.016280143600589714,0.3125,-0.011165819772506969,0.3125,-0.007981560459282222,0.0,False
S4_family_jepa_context_dateblock5_cluster6_good_dateblock5_lr_l2,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,good,dateblock5,lr_l2,450,262,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.5822222222222222,0.5546735423095663,0.6519043783068512,0.06968215608462902,0.25,112.0,-0.001778258386683662,-0.00714478816078277,0.6696428571428571,-0.006310601283803341,-0.0019575452546232164,-0.016617664722692438,0.4791666666666667,0.00017928686793955428,0.5,-0.01451113435217355,0.3125,-0.016617664722692438,0.625,-0.00687357937572064,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_subject5_lr_l1,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,subject5,lr_l1,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5944663556827965,0.626347617979917,0.06856984020213919,0.15,68.0,-0.0017288902318878252,-0.011441185358080638,0.5882352941176471,-0.0032068630608051985,-0.00020804147855280064,-0.00960733919576262,0.6458333333333334,-0.0015208487533350246,0.625,-0.006667480374234036,0.59375,-0.00960733919576262,0.71875,-0.0050725768940649285,0.0,False
Q3_family_jepa_context_subject5_cluster6_strong35_dateblock5_hgb_shallow,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,strong35,dateblock5,hgb_shallow,450,158,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.3511111111111111,0.7289101786023929,0.5336275896392209,0.18251647852810976,0.25,112.0,-0.0017074369621430385,-0.006860237794324439,0.625,-0.002888434954696928,-0.0009221120111475023,-0.005905073293679064,0.6458333333333334,-0.0007853249509955362,0.59375,-0.005905073293679064,0.625,-0.005356188388463745,0.71875,-0.004398783369992998,0.0,False
S4_raw_human_context_dateblock5_cluster6_strong35_dateblock5_lr_l2,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,strong35,dateblock5,lr_l2,450,158,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,0.5755555555555556,-0.0099364452017201,1.0,0.3511111111111111,0.6838260794173747,0.47891243883612744,0.12780132772501634,0.15,68.0,-0.0016845488577483803,-0.011147749793923755,0.6176470588235294,-0.004102305495622183,-0.0013561239507964284,-0.01172008481083231,0.5416666666666666,-0.0003284249069519518,0.625,-0.008800244519489908,0.4375,-0.01172008481083231,0.5625,-0.008893331905836632,0.0,False
S1_raw_human_context_dateblock5_pc_good_dateblock5_lr_l2,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,good,dateblock5,lr_l2,450,238,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.5288888888888889,0.6592674805771366,0.6414070690724486,0.11251818018355975,0.25,112.0,-0.0016787630185636226,-0.006745029985299788,0.6785714285714286,-0.006472669497510242,-0.003223517558399114,-0.01128661606372472,0.3125,0.0015447545398354912,0.53125,-0.009022976613615064,0.21875,-0.010407858033598338,0.1875,-0.01128661606372472,0.0,False
S4_raw_human_context_dateblock5_cluster6_good_subject5_lr_l2,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,good,subject5,lr_l2,450,259,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,0.5755555555555556,-0.0099364452017201,1.0,0.5755555555555556,0.45193959853645727,0.5482414459851113,-0.027314109570444334,0.35,158.0,-0.0016120864166070392,-0.0045913853637542254,0.5126582278481012,-0.005549711360912313,-0.0022848130354337637,-0.01401472782602542,0.4479166666666667,0.0006727266188267245,0.34375,-0.01401472782602542,0.34375,-0.007978346787353985,0.65625,-0.008523001057490487,0.0,False
Q3_raw_human_context_dateblock5_cluster6_good_subject5_lr_l2,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,good,subject5,lr_l2,450,257,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.5711111111111111,0.5944033386423662,0.6956177156519698,0.12450660454085871,0.7,315.0,-0.0016075811952817043,-0.0022965445646881146,0.580952380952381,-0.006305874062806138,-0.0038549510315337154,-0.009232467940187727,0.2708333333333333,0.002247369836252011,0.3125,-0.009232467940187727,0.28125,-0.008902611424920992,0.21875,-0.008310927900593512,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_dateblock5_lr_l1,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,dateblock5,lr_l1,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5683997677631183,0.5932140778856975,0.03543630010791965,0.35,158.0,-0.0015751864510429314,-0.004486290525122161,0.5632911392405063,-0.008232448714744822,-0.0029722763649392414,-0.018016120280919035,0.3854166666666667,0.00139708991389631,0.375,-0.018016120280919035,0.15625,-0.014192173207197567,0.625,-0.011186281086547956,0.0,False
S1_raw_human_context_dateblock5_pc_strong35_subject5_lr_l1,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,strong35,subject5,lr_l1,450,158,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.3511111111111111,0.6517686838911045,0.46956885922514013,0.11845774811402904,0.25,112.0,-0.0015531309283666195,-0.006240258194329805,0.5714285714285714,-0.0062298154795216165,-0.0023044362855789147,-0.013533880284239852,0.40625,0.0007513053572122952,0.5,-0.00910323174994776,0.1875,-0.013533880284239852,0.53125,-0.007965945154646326,0.0,False
Q3_raw_human_context_dateblock5_cluster6_good_dateblock5_lr_l2,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,good,dateblock5,lr_l2,450,257,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.5711111111111111,0.6009556258946392,0.6769466051734356,0.10583549406232451,0.5,225.0,-0.001545368543616532,-0.0030907370872331184,0.6533333333333333,-0.007130190287541138,-0.003862446569599276,-0.0103510581043883,0.21875,0.002317078025982744,0.34375,-0.009640183281819259,0.0625,-0.0103510581043883,0.25,-0.008311626318308396,0.0,False
Q3_family_jepa_context_subject5_cluster6_good_dateblock5_lr_l2,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,good,dateblock5,lr_l2,450,248,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.5511111111111111,0.6003273714468221,0.6214304298266379,0.07031931871552677,0.35,158.0,-0.001533615202358285,-0.0043678913991214855,0.6329113924050633,-0.004186408816672871,-0.001737825044945629,-0.00837771247946606,0.4375,0.00020420984258734398,0.625,-0.006374437247958831,0.15625,-0.00837771247946606,0.53125,-0.004023594148235499,0.0,False
S4_family_jepa_context_dateblock5_cluster6_good_subject5_lr_l1,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,good,subject5,lr_l1,450,262,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.5822222222222222,0.43407909696280655,0.5349318927249751,-0.0472903294972471,0.25,112.0,-0.0014846870018329072,-0.005965260275221577,0.4732142857142857,-0.008436754634006949,-0.0039246686393253905,-0.0147363011992232,0.3020833333333333,0.002439981637492483,0.53125,-0.012996580748199205,0.1875,-0.0147363011992232,0.1875,-0.00875650720711696,0.0,False
