method,blocks,weighted_row_logloss,weighted_count_nll_per_row,rate_mae_weighted,count_mae_mean,is_subject_mean,transition_residual_mse,family,context,base,k,alpha,strength,pseudo_support_mean,hidden_support_mean,pseudo_dist_median,hidden_dist_median,pseudo_residual_l2_mean,hidden_residual_l2_mean,delta_weighted_row_logloss_vs_subject,delta_weighted_row_logloss_vs_raw,delta_transition_residual_mse_vs_raw,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate,s3_delta_vs_subject,s3_delta_vs_raw,row_beats_raw,transition_mse_beats_raw,fixes_s3_vs_subject,hidden_mixmin_negative,joint_gate
transition_topology_basesubject_k16_a4_w0.65,369,0.738344706600314,0.41611266292013505,0.2346602666847489,1.081726595205306,0.0,29.967220294808467,transition_residual,topology,subject,16.0,4.0,0.65,16.0,16.0,1.0810207959473,1.055867493764832,2.2857886861411822,1.9388445848442228,0.1253429330237441,0.13307610670022263,-0.7612737687437097,36.0,4.1017710678214916e-05,-0.0007723881028118503,0.0005570759291196664,0.5,0.12637536406523653,0.11857300007747074,False,True,False,False,False
transition_full_transition_basesubject_k4_a4_w1.00,369,0.7447516334546678,0.42251958977448906,0.23134722213683664,1.066454267899076,0.0,31.408587663855723,transition_residual,full_transition,subject,4.0,4.0,1.0,4.0,4.0,1.0458259569187434,1.0023991815472786,1.340254819694713,1.0609015257749868,0.13174985987809784,0.13948303355457636,0.6800936003035467,36.0,2.2710684340169054e-05,-0.0008033033988522234,0.00044333060031033294,0.5,0.11592888798419232,0.10812652399642653,False,False,False,False,False
transition_topology_baseedge_shrink025_k16_a4_w0.65,369,0.7462930009112699,0.42406095723109105,0.2354776829547097,1.0854946848400036,0.0,29.845953766949023,transition_residual,topology,edge_shrink025,16.0,4.0,0.65,16.0,16.0,1.0810207959473,1.055867493764832,2.232146972362473,1.8940444648360244,0.1332912273347,0.14102440101117852,-0.8825402966031533,36.0,-0.0002448853769631057,-0.001111538902670848,0.0005218578265668395,0.5277777777777778,0.13728635328464278,0.129483989296877,False,True,False,True,False
transition_raw_topology_baseraw_k8_a4_w0.65,369,0.7463658383090636,0.4241337946288846,0.23983785278071568,1.1055940042818357,0.0,31.802593268302072,transition_residual,raw_topology,raw,8.0,4.0,0.65,8.0,8.0,1.030501993017853,0.9827319568819819,2.1356170477195966,1.8009171543634979,0.13336406473249363,0.14109723840897215,1.0740992047498956,36.0,0.0002656352112745342,-0.0007187511346506079,0.0004843233812568353,0.5,0.14223434164547022,0.13443197765770443,False,False,False,False,False
transition_raw_topology_baseedge_shrink025_k16_a12_w1.00,369,0.7467850894621066,0.42455304578192776,0.240723614659792,1.109677150504895,0.0,30.180345850790804,transition_residual,raw_topology,edge_shrink025,16.0,12.0,1.0,16.0,16.0,1.0936273456561316,1.0532807979498415,1.3948442477835994,1.2656511984813845,0.1337833158855367,0.14151648956201524,-0.5481482127613724,36.0,-8.495033073978414e-05,-0.0009259276376540156,0.0005259431958726812,0.5,0.14710947661609153,0.13930711262832574,False,True,False,True,False
transition_raw_residual_baseedge_shrink025_k16_a12_w1.00,369,0.7486113080650805,0.4263792643849016,0.2488727879485509,1.147242851762832,0.0,30.490115206493808,transition_residual,raw_residual,edge_shrink025,16.0,12.0,1.0,16.0,16.0,0.8707179846737859,0.8940312449297867,1.092134926972427,1.083171129588578,0.13560953448851054,0.14334270816498906,-0.23837885705836825,36.0,-0.00039150229554993994,-5.518858534222807e-05,0.000517684778703884,0.4722222222222222,0.11040510317073426,0.10260273918296847,False,True,False,True,False
transition_full_transition_baseraw_k16_a12_w1.00,369,0.748909564711227,0.4266775210310482,0.2497907141012798,1.1514742674424847,0.0,32.1282947687356,transition_residual,full_transition,raw,16.0,12.0,1.0,16.0,16.0,1.0867368938493098,1.0514561665182682,1.3005472792218258,1.1671568465586306,0.13590779113465712,0.14364096481113564,1.3998007051834236,36.0,0.0004885739245763034,-0.0004619213689041232,0.00038873545623584736,0.5,0.1706355690570145,0.1628332050692487,False,False,False,False,False
transition_topology_baseraw_k8_a4_w0.65,369,0.7503669725726149,0.42813492889243604,0.2379314392590492,1.0968059029258612,0.0,31.61400775900799,transition_residual,topology,raw,8.0,4.0,0.65,8.0,8.0,1.0421498575026162,0.9895623153475519,2.2881035984424143,1.9700495715209456,0.13736519899604493,0.14509837267252346,0.8855136954558134,36.0,0.00011839054349755176,-0.0007079773042597981,0.0005167257684192939,0.5555555555555556,0.16858167034142824,0.16077930635366244,False,False,False,False,False
transition_raw_topology_baseraw_k16_a4_w0.65,369,0.7575153173865968,0.43528327370641784,0.2489785947202017,1.1477305951736128,0.0,31.777558643880063,transition_residual,raw_topology,raw,16.0,4.0,0.65,16.0,16.0,1.066725699364597,1.0306588839566286,2.1388551772158686,1.903220510999289,0.1445135438100269,0.15224671748650542,1.0490645803278866,36.0,0.00022197230327645155,-0.0008857534860428282,0.0005025643370764042,0.4444444444444444,0.17099965010584361,0.16319728611807782,False,False,False,False,False
transition_topology_basesubject_k16_a12_w1.00,369,0.7637878053653636,0.44155576168518457,0.24084922576682816,1.110256187071476,0.0,30.208031162246552,transition_residual,topology,subject,16.0,12.0,1.0,16.0,16.0,1.0810207959473,1.055867493764832,1.6327062043865586,1.3848889891744447,0.15078603178879368,0.1585192054652722,-0.5204629013056241,36.0,5.6657993426054767e-05,-0.000780137172991008,0.0005471225176802221,0.5,0.1489304834179751,0.1411281194302093,False,True,False,False,False
transition_topology_baseraw_k16_a4_w0.65,369,0.7655067354022175,0.4432746917220386,0.24770717659723854,1.1418696677287334,0.0,31.435501559601907,transition_residual,topology,raw,16.0,4.0,0.65,16.0,16.0,1.0810207959473,1.055867493764832,2.3364554884001794,1.976427800360681,0.15250496182564754,0.16023813550212607,0.7070074960497301,36.0,-6.570376916310105e-05,-0.0008618418691773121,0.0005134412689929449,0.5,0.18692188633255247,0.17911952234478667,False,False,False,True,False
transition_topology_baseedge_shrink025_k16_a12_w1.00,369,0.7713797059948672,0.4491476623146883,0.24125064500634827,1.1121066318585322,0.0,30.11709244323208,transition_residual,topology,edge_shrink025,16.0,12.0,1.0,16.0,16.0,1.0810207959473,1.055867493764832,1.5943906945446236,1.352888903454303,0.15837793241829723,0.16611110609477575,-0.6114016203200947,36.0,-0.00022438997417185646,-0.0011246456603893245,0.0005128581007504983,0.5555555555555556,0.15946127155934597,0.15165890757158018,False,True,False,True,False
transition_full_transition_basesubject_k8_a4_w1.00,369,0.782893713620134,0.46066166993995517,0.24806791128557074,1.1435325666578746,0.0,31.64068709709217,transition_residual,full_transition,subject,8.0,4.0,1.0,8.0,8.0,1.0762484342518293,1.028576214194492,1.6085063345736341,1.3906746830424284,0.16989194004356412,0.17762511372004264,0.9121930335399924,36.0,0.0003470659817868319,-0.0009851484345237034,0.00036233256634336856,0.5555555555555556,0.14584395461861044,0.13804159063084465,False,False,False,False,False
transition_raw_topology_baseraw_k16_a12_w1.00,369,0.784637853255895,0.46240580957571603,0.25593439971756404,1.1797951596736487,0.0,32.07863087564506,transition_residual,raw_topology,raw,16.0,12.0,1.0,16.0,16.0,1.066725699364597,1.0306588839566286,1.5277536980113344,1.3594432221423496,0.17163607967932504,0.17936925335580356,1.3501368120928845,36.0,0.00025740767613674444,-0.0008896178484682505,0.0004939721032222459,0.4444444444444444,0.1986110217666821,0.1908086577789163,False,False,False,False,False
