route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score,candidate_id
r189_full_state,189,id08,2024-08-11,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.3042598180447693,4.673622857142858,0.6676604081632654,0.7069919743928014,0.6927771428571428,0.2976857142857143,0.5809036734693878,0.8004371428571427,0.0005904409449048,0.004133086614334,4,6,3,1,1111111,"0,1,2,3,4,5,6",0.9592391304347826,0.9026268115942028,0.7581521739130435,0.8899365942028986,7,7,1,0,-7.208615698080979e-06,-1.029802242582997e-06,-0.004115642659357861,-0.0005879489513368372,15.0,2.5714285714285716,1.0,0.3568163265306121,0.5146938775510204,0.0,0.6924951020408162,0.0615251936216934,0.7142857142857143,0,0.8333886516563147,h083_all_transport_c920_116eacaf
r222_nonq2_full,222,id09,2024-09-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.332690923320666,4.274117142857143,0.7123528571428572,0.7446753987070588,0.7489295238095238,0.329497619047619,0.624710476190476,0.816817142857143,0.000940340049323,0.0056420402959383,2,5,1,1,1011111,"0,2,3,4,5,6",0.9655797101449276,0.7373188405797102,0.6965579710144928,0.8707653985507247,6,5,1,1,-1.125027953198619e-05,-1.875046588664365e-06,-0.0056255061511608,-0.0009375843585267999,14.833333333333334,2.8333333333333335,1.0,0.4194761904761904,0.5260952380952381,0.0,0.7039409523809524,0.0912539996986562,0.6666666666666666,0,0.8281680253623188,h083_all_transport_c920_116eacaf
r229_full_state,229,id10,2024-08-06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.9460494354550029,3.941731428571429,0.5631044897959184,0.5792719743928013,0.6571722448979591,0.3315755102040816,0.6260326530612245,0.4097171428571428,0.0017907517944469,0.0125352625611287,4,6,2,1,1111111,"0,1,2,3,4,5,6",0.8673007246376812,0.9026268115942028,0.6915760869565217,0.853143115942029,7,7,1,0,-1.2605017299141275e-05,-1.8007167570201821e-06,-0.012386759534873459,-0.001769537076410494,10.571428571428571,2.4285714285714284,1.0,0.4810612244897959,0.5274285714285714,0.0,0.6372293877551021,0.1146194319240028,0.5714285714285714,0,0.8280370082815735,h083_all_transport_c920_116eacaf
r057_q3_s_stage,57,id02,2024-10-15,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.032469218093601,3.284577142857143,0.6569154285714286,0.6563453426761032,0.7010697142857143,0.2727857142857143,0.634408,0.5128371428571429,0.000599982300609,0.002999911503045,2,5,3,0,11111,"2,3,4,5,6",0.8935688405797102,0.7373188405797102,0.7948369565217391,0.8272644927536231,5,5,1,0,-7.929310435318517e-06,-1.5858620870637034e-06,-0.0029772653091885855,-0.0005954530618377171,17.8,3.0,1.0,0.36565714285714285,0.5930285714285715,0.0,0.7127468571428571,0.1013562689999254,0.6,0,0.8277626811594202,h083_all_transport_c920_116eacaf
r206_full_state,206,id09,2024-08-11,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.1436798832887596,4.344768571428571,0.6206812244897959,0.634506260107087,0.6542220408163265,0.3236795918367346,0.5874440816326532,0.5541171428571429,0.0015356441082493,0.0107495087577451,5,7,2,0,1111111,"0,1,2,3,4,5,6",0.9252717391304348,0.9685235507246376,0.7096920289855072,0.8951268115942029,6,6,1,1,-7.08402761012218e-06,-1.0120039443031685e-06,-0.009992583589493446,-0.0014275119413562065,13.714285714285714,2.4285714285714284,0.8571428571428571,0.396938775510204,0.5869387755102041,0.0,0.513021224489796,0.12495680701490001,0.6666666666666666,0,0.8254800724637681,h083_all_transport_c920_116eacaf
r207_nonq2_full,207,id09,2024-08-12,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.1648433676965335,3.894122857142857,0.6490204761904762,0.6497125415642016,0.7313657142857143,0.2071214285714285,0.5810333333333334,0.4920571428571429,0.0016899947910189,0.0101399687461139,2,5,2,1,1011111,"0,2,3,4,5,6",0.9338768115942028,0.7373188405797102,0.8831521739130435,0.8839990942028986,5,5,1,1,-6.650170735980555e-06,-1.1083617893300924e-06,-0.010106369789292502,-0.0016843949648820836,15.166666666666666,2.3333333333333335,0.8333333333333334,0.27233333333333326,0.6621904761904762,0.0,0.5295161904761905,0.14703194580467321,0.6,0,0.8247984601449276,h083_all_transport_c920_116eacaf
r036_s_stage,36,id02,2024-09-04,s_stage,"S1,S2,S3,S4",4,0,4,1.987016488004457,2.6950142857142856,0.6737535714285714,0.6368509091447674,0.6723457142857143,0.1880428571428571,0.6591328571428572,0.4225371428571429,0.0019140044576099,0.0076560178304399,2,4,3,0,1111,"3,4,5,6",0.8831521739130435,0.6632699275362319,0.9144021739130436,0.8479121376811595,4,4,1,0,-5.5937507325120315e-06,-1.3984376831280079e-06,-0.0075471006025873396,-0.0018867751506468349,18.25,2.75,1.0,0.3184285714285714,0.8334285714285714,0.0,0.7239778571428572,0.33892378207023116,0.75,0,0.8205276268115941,h083_all_transport_c920_116eacaf
r131_full_state,131,id06,2024-07-10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.187158946912022,4.489965714285715,0.6414236734693878,0.6764327907193319,0.695286530612245,0.3205632653061224,0.6352138775510204,0.6308571428571428,0.0011563664598173,0.0080945652187212,3,6,2,1,1111111,"0,1,2,3,4,5,6",0.9402173913043478,0.8591485507246377,0.7160326086956522,0.8861730072463768,6,6,1,1,-8.323319760548284e-06,-1.1890456800783263e-06,-0.007554670884233553,-0.0010792386977476504,13.428571428571429,2.4285714285714284,0.8571428571428571,0.4066938775510204,0.5965714285714286,0.0,0.534910612244898,0.10916739457980451,0.5,0,0.8173052536231885,h083_all_transport_c920_116eacaf
r031_s_stage,31,id02,2024-08-30,s_stage,"S1,S2,S3,S4",4,0,4,1.8955185594330288,2.543557142857143,0.6358892857142857,0.5814466234304816,0.6526028571428573,0.1505392857142856,0.6113785714285714,0.2874571428571428,0.00213978230196,0.0085591292078402,2,4,1,0,1111,"3,4,5,6",0.8546195652173914,0.6632699275362319,0.9483695652173914,0.8342391304347826,4,4,1,0,-4.028621191325818e-06,-1.0071552978314545e-06,-0.008429638402533211,-0.002107409600633303,20.0,3.0,1.0,0.2589285714285714,0.8177142857142857,0.0,0.7060392857142856,1.0411746322215356,0.75,0,0.8149841485507247,h083_all_transport_c920_116eacaf
r200_full_state,200,id08,2024-09-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.654698305566079,3.1812199999999997,0.45446,0.4626866682703522,0.5009583673469387,0.3809612244897958,0.4205714285714285,0.5066371428571429,0.0002977658888215,0.002084361221751,6,6,1,1,1111111,"0,1,2,3,4,5,6",0.7590579710144928,0.9685235507246376,0.5729166666666666,0.731177536231884,7,7,1,0,-0.000165557533027482,-2.3651076146783145e-05,0.010685217400785142,0.0015264596286835917,10.714285714285714,2.857142857142857,1.0,0.4501632653061224,0.42987755102040814,1.0,0.5558244897959185,0.08458978484377895,0.7142857142857143,0,0.8149149197722567,h083_all_transport_c920_116eacaf
r074_recovery_route,74,id03,2024-09-21,recovery_route,"Q1,S2,S3,S4",4,0,3,2.017442152293972,2.95072,0.73768,0.74650979588109,0.7908200000000001,0.2120857142857142,0.7137128571428571,0.5048371428571429,0.0020616693529115,0.008246677411646,1,4,0,0,1000111,"0,4,5,6",0.8890398550724637,0.5849184782608695,0.8754528985507246,0.8383740942028985,4,4,1,0,-7.337228349730735e-06,-1.8343070874326838e-06,-0.0082118261088915,-0.002052956527222875,21.0,3.0,1.0,0.3604285714285713,0.7294285714285714,0.0,0.7744571428571428,0.13408617931268618,0.5,0,0.8134850543478261,h083_all_transport_c920_116eacaf
r154_recovery_route,154,id07,2024-07-16,recovery_route,"Q1,S2,S3,S4",4,0,3,2.1502894094368283,3.137802857142857,0.7844507142857142,0.7995240815953757,0.8260628571428572,0.1581821428571428,0.82045,0.5506171428571428,0.0019506462660873,0.0078025850643492,0,2,2,2,1000111,"0,4,5,6",0.927536231884058,0.1526268115942029,0.9433876811594204,0.8037907608695652,4,4,1,0,-9.467046274823301e-06,-2.3667615687058252e-06,-0.0077666189137493,-0.001941654728437325,21.0,3.0,1.0,0.2885,0.689857142857143,0.0,0.8053178571428572,0.1390619702839178,0.5,0,0.8085416666666667,h083_all_transport_c920_116eacaf
r028_nonq2_full,28,id02,2024-08-27,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.0496360677245793,3.594665714285714,0.5991109523809524,0.6125744463261062,0.6747104761904762,0.2782166666666666,0.5449047619047619,0.5051371428571428,0.001502534202789,0.009015205216734,2,6,0,0,1011111,"0,2,3,4,5,6",0.8985507246376812,0.8054800724637681,0.7866847826086957,0.856526268115942,5,4,1,2,-6.0388976988900874e-06,-1.0064829498150146e-06,-0.00895926747941096,-0.0014932112465684934,11.166666666666666,2.3333333333333335,0.8333333333333334,0.39385714285714274,0.621904761904762,0.0,0.4713104761904762,0.12461240707222483,1.0,0,0.8058016304347826,h083_all_transport_c920_116eacaf
r004_full_state,4,id01,2024-08-04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.6028324915805383,3.084211428571429,0.4406016326530612,0.4658589131683115,0.5086546938775511,0.4291755102040816,0.3961151020408163,0.5410571428571428,0.0008666969719831,0.0060668788038818,5,6,4,1,1111111,"0,1,2,3,4,5,6",0.7364130434782609,0.9402173913043478,0.4723731884057971,0.7216938405797101,7,6,1,1,-0.00034254302636107104,-4.8934718051581576e-05,0.00867724336426507,0.0012396061948950102,12.285714285714286,2.7142857142857144,1.0,0.5242448979591836,0.468734693877551,1.0,0.5380326530612245,0.10759062094789633,0.7142857142857143,0,0.8037011516563146,h083_all_transport_c920_116eacaf
r084_nonq2_full,84,id04,2024-09-15,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.1590009889859365,3.975680000000001,0.6626133333333334,0.7061877796594396,0.7060076190476191,0.322302380952381,0.5890152380952381,0.7246771428571428,0.0013205185063604,0.0079231110381628,2,6,2,0,1011111,"0,2,3,4,5,6",0.9307065217391304,0.8054800724637681,0.7128623188405797,0.8670153985507246,5,5,1,1,-1.2627739351556887e-05,-2.1046232252594814e-06,-0.0077679071619113065,-0.0012946511936518844,12.166666666666666,2.0,0.8333333333333334,0.41880952380952374,0.5512380952380952,0.0,0.5197428571428572,0.11000079472302826,0.6,0,0.802998188405797,h083_all_transport_c920_116eacaf
r063_full_state,63,id03,2024-08-21,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.0503808456328545,4.1230142857142855,0.5890020408163265,0.61267034173974,0.6305257142857144,0.3740918367346938,0.6658889795918367,0.5162771428571428,0.0013112958544977,0.0091790709814845,3,6,3,1,1111111,"0,1,2,3,4,5,6",0.8990036231884058,0.8591485507246377,0.5914855072463768,0.8504574275362318,6,6,1,1,-1.599881145082108e-05,-2.28554449297444e-06,-0.008564750330876567,-0.0012235357615537953,8.0,1.8571428571428572,0.8571428571428571,0.5084489795918367,0.47306122448979593,0.0,0.4903061224489796,0.14319580789575256,0.6666666666666666,0,0.8003125000000001,h083_all_transport_c920_116eacaf
r213_q3_s_stage,213,id09,2024-08-19,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.1437997122802273,3.4919914285714286,0.6983982857142857,0.7020104855332461,0.6983839999999999,0.2353799999999999,0.6170960000000001,0.610937142857143,0.0011073167607668,0.005536583803834,2,5,2,0,11111,"2,3,4,5,6",0.9257246376811594,0.7373188405797102,0.8432971014492754,0.8654800724637681,5,5,1,0,-4.537402873208636e-06,-9.074805746417271e-07,-0.005511821876549508,-0.0011023643753099016,14.8,2.6,1.0,0.3282857142857142,0.6017142857142856,0.0,0.7226217142857143,0.09925621330402058,0.6,0,0.7991779891304347,h083_all_transport_c920_116eacaf
r025_nonq2_full,25,id01,2024-09-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.7953423507094872,3.1347057142857144,0.5224509523809524,0.5152144463261062,0.5800247619047619,0.3429452380952381,0.5181304761904761,0.4345771428571429,0.0008529823590141,0.0051178941540848,5,5,3,1,1011111,"0,2,3,4,5,6",0.8174818840579711,0.9026268115942028,0.6594202898550725,0.7940398550724638,6,6,1,0,-1.2019740952009217e-05,-2.0032901586682027e-06,-0.005100637207328427,-0.0008501062012214044,12.5,2.6666666666666665,1.0,0.4954761904761904,0.43657142857142855,0.0,0.5971214285714286,0.08711048394606395,0.6666666666666666,0,0.7977966485507247,h083_all_transport_c920_116eacaf
r176_q3_s_stage,176,id07,2024-08-27,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.76718330773365,2.788062857142857,0.5576125714285715,0.5124413426761031,0.5726674285714286,0.3188228571428571,0.6355508571428572,0.2976571428571429,0.0010503339125741,0.0052516695628706,4,5,2,0,11111,"2,3,4,5,6",0.8097826086956522,0.8591485507246377,0.7192028985507246,0.8014628623188406,5,5,1,0,-7.0991023867575595e-06,-1.419820477351512e-06,-0.004160875911263305,-0.000832175182252661,17.2,3.6,1.0,0.4636571428571428,0.5101714285714285,1.0,0.649253142857143,0.08675824019239196,0.6,0,0.7952989130434783,h083_all_transport_c920_116eacaf
r246_recovery_route,246,id10,2024-09-23,recovery_route,"Q1,S2,S3,S4",4,0,3,2.163914452293972,3.180497142857143,0.7951242857142857,0.8309726530239472,0.8481685714285715,0.1771499999999999,0.6939228571428573,0.7070571428571428,0.0027682902465254,0.0110731609861018,0,3,1,1,1000111,"0,4,5,6",0.9329710144927535,0.3154438405797101,0.9257246376811594,0.8313903985507246,4,4,1,0,-5.077191062434005e-06,-1.2692977656085012e-06,-0.010900796286987698,-0.0027251990717469246,19.75,3.0,1.0,0.3045714285714285,0.675,0.0,0.8019314285714286,0.13584539865267317,0.5,0,0.7922441123188406,h083_all_transport_c920_116eacaf
r228_s_stage,228,id10,2024-08-05,s_stage,"S1,S2,S3,S4",4,0,4,2.1644502808615997,2.925662857142857,0.7314157142857143,0.7399666234304817,0.7920914285714286,0.2107285714285714,0.7047657142857143,0.544837142857143,0.0032106526619085,0.0128426106476343,1,3,2,1,1111,"3,4,5,6",0.9334239130434784,0.46875,0.8759057971014492,0.8511639492753624,4,4,1,0,-3.723783774945612e-06,-9.30945943736403e-07,-0.0126445729986368,-0.0031611432496592,21.0,3.0,1.0,0.3674285714285713,0.8115714285714286,0.0,0.7548214285714285,0.1631454452972625,1.0,0,0.7916009963768116,h083_all_transport_c920_116eacaf
r187_full_state,187,id08,2024-08-09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.1027703107180717,4.307071428571429,0.615295918367347,0.6594548315356584,0.6625551020408162,0.3314265306122448,0.572486530612245,0.6206971428571427,0.0010184980825592,0.0071294865779144,3,7,2,0,1111111,"0,1,2,3,4,5,6",0.9130434782608696,0.9026268115942028,0.6924818840579711,0.866471920289855,6,6,1,1,-9.979584616851898e-06,-1.4256549452645569e-06,-0.0041965134070856,-0.0005995019152979429,11.428571428571429,2.0,0.8571428571428571,0.431469387755102,0.44408163265306116,0.0,0.5093151020408163,0.0728667939682433,0.5,0,0.7879528985507246,h083_all_transport_c920_116eacaf
r217_nonq2_full,217,id09,2024-09-08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.9192925896876656,3.3697028571428573,0.5616171428571429,0.56166397013563,0.6812895238095239,0.2705809523809523,0.5654695238095239,0.4183571428571428,0.0014012258089979,0.0084073548539879,3,3,5,3,1011111,"0,2,3,4,5,6",0.8605072463768116,0.6632699275362319,0.7998188405797102,0.8141666666666666,6,6,1,0,-5.6284003330392985e-06,-9.380667221732164e-07,-0.008375389424328207,-0.0013958982373880344,12.666666666666666,2.6666666666666665,1.0,0.36761904761904757,0.604952380952381,0.0,0.6322242857142857,0.08249341093999915,0.6666666666666666,0,0.783088768115942,h083_all_transport_c920_116eacaf
r038_nonq2_full,38,id02,2024-09-06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.011145652138186,3.5879057142857147,0.5979842857142857,0.5981877796594396,0.6836419047619048,0.3003404761904761,0.5879133333333334,0.4722371428571428,0.0019217952102222,0.0115307712613335,3,5,1,1,1011111,"0,2,3,4,5,6",0.8881340579710145,0.8054800724637681,0.7527173913043478,0.8538722826086956,5,5,1,1,-6.700866574169002e-06,-1.1168110956948338e-06,-0.011037436854686814,-0.001839572809114469,11.5,1.8333333333333333,0.8333333333333334,0.4171904761904761,0.6446666666666666,0.0,0.4635757142857142,0.2053560086548111,0.6,0,0.7830661231884058,h083_all_transport_c920_116eacaf
r019_nonq2_full,19,id01,2024-09-08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.8877242639502905,3.241722857142858,0.5402871428571429,0.5568106368022968,0.5915066666666667,0.2991880952380952,0.4219771428571428,0.5559771428571428,0.0014328149768483,0.0085968898610903,3,5,1,1,1011111,"0,2,3,4,5,6",0.8509963768115942,0.8054800724637681,0.7554347826086957,0.8126177536231884,5,5,1,1,-4.983082086974496e-06,-8.30513681162416e-07,-0.006593343256899517,-0.001098890542816586,12.0,2.1666666666666665,0.8333333333333334,0.35766666666666663,0.602,0.0,0.44672714285714293,0.10870339108715261,1.0,0,0.7827038043478262,h083_all_transport_c920_116eacaf
r245_full_state,245,id10,2024-09-22,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.1800976172233604,4.477462857142857,0.6396375510204082,0.696862178474434,0.6850889795918367,0.3358367346938776,0.5850342857142857,0.7474171428571428,0.0011022698587613,0.0077158890113296,3,6,4,1,1111111,"0,1,2,3,4,5,6",0.9370471014492754,0.8591485507246377,0.6811594202898551,0.8743614130434783,6,6,1,1,-6.532333091072832e-06,-9.331904415818331e-07,-0.0076704508043414004,-0.0010957786863344857,15.142857142857142,2.2857142857142856,0.8571428571428571,0.4675918367346939,0.5433469387755102,0.0,0.5292795918367348,0.09644367212328257,0.5,0,0.7816779891304347,h083_all_transport_c920_116eacaf
r080_s_stage,80,id04,2024-09-10,s_stage,"S1,S2,S3,S4",4,0,4,1.379861916575886,1.7171085714285717,0.4292771428571429,0.3808523377161958,0.4901457142857143,0.3565785714285714,0.4408099999999999,0.1379771428571428,0.0008817062577796,0.0035268250311186,4,4,2,0,1111,"3,4,5,6",0.6209239130434783,0.8054800724637681,0.6268115942028986,0.6439764492753624,4,4,1,0,-0.0002873007647483497,-7.182519118708743e-05,0.005767510130587801,0.0014418775326469502,10.0,3.25,1.0,0.49342857142857144,0.4107142857142857,1.0,0.5401007142857144,0.12977186611967337,0.75,0,0.7791417572463768,h083_all_transport_c920_116eacaf
r192_nonq2_full,192,id08,2024-09-05,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.0162930548323224,3.5470542857142857,0.5911757142857142,0.5980173034689634,0.6124609523809523,0.3662023809523809,0.5725990476190477,0.5613171428571428,0.0011677067921037,0.0070062407526225,4,6,0,0,1011111,"0,2,3,4,5,6",0.8885869565217391,0.9026268115942028,0.6055253623188406,0.8407880434782609,5,5,1,1,-6.9143627957438085e-06,-1.1523937992906348e-06,-0.0069595400173371996,-0.0011599233362228666,11.833333333333334,2.1666666666666665,0.8333333333333334,0.47519047619047616,0.5334285714285715,0.0,0.46673809523809523,0.09474659001791744,1.0,0,0.7775701992753625,h083_all_transport_c920_116eacaf
r100_full_state,100,id04,2024-10-22,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.3951530213459902,2.519077142857143,0.3598681632653061,0.3774703417397401,0.4625861224489797,0.4499755102040816,0.4628448979591836,0.3467971428571429,0.0006614882171936,0.0046304175203555,6,6,1,1,1111111,"0,1,2,3,4,5,6",0.6304347826086957,0.9685235507246376,0.4384057971014493,0.6606068840579711,7,6,1,1,-0.0002746805717191862,-3.924008167416945e-05,0.003923758189331071,0.000560536884190153,9.0,2.5714285714285716,1.0,0.596734693877551,0.34628571428571425,1.0,0.5065783673469387,0.09469623317971576,0.8571428571428571,0,0.7766320522774328,h083_all_transport_c920_116eacaf
r247_full_state,247,id10,2024-09-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.932103404983262,3.905434285714286,0.5579191836734695,0.5854385050050462,0.6823314285714286,0.3152204081632653,0.5415167346938775,0.4559771428571428,0.0016530057568278,0.0115710402977952,3,6,3,1,1111111,"0,1,2,3,4,5,6",0.8641304347826086,0.8591485507246377,0.7255434782608695,0.8409420289855072,5,5,1,2,-6.495837374309879e-06,-9.279767677585542e-07,-0.0104683143041334,-0.001495473472019057,9.571428571428571,1.8571428571428572,0.7142857142857143,0.3915102040816326,0.6715918367346939,0.0,0.3295371428571428,0.1476186075256231,0.6,0,0.7763632246376811,h083_all_transport_c920_116eacaf
r006_full_state,6,id01,2024-08-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.075183593307524,4.111688571428572,0.5873840816326531,0.6261838111274953,0.6114138775510204,0.3690918367346938,0.5685363265306123,0.6720971428571428,0.0008854905220438,0.006198433654307,5,6,4,1,1111111,"0,1,2,3,4,5,6",0.90625,0.9402173913043478,0.6009963768115942,0.8537726449275361,7,7,1,0,-5.251769270815945e-06,-7.502527529737065e-07,-0.006164329048265641,-0.0008806184354665202,11.428571428571429,2.4285714285714284,1.0,0.5299183673469388,0.47151020408163263,0.0,0.6314330612244898,0.0693742112946056,0.8571428571428571,0,0.7761768892339546,h083_all_transport_c920_116eacaf
r238_recovery_route,238,id10,2024-08-23,recovery_route,"Q1,S2,S3,S4",4,0,3,1.8104774237225432,2.4320685714285717,0.6080171428571429,0.6080955101668042,0.7087914285714285,0.2705857142857142,0.5391314285714286,0.4493171428571429,0.0014106253777654,0.0056425015110619,2,4,1,0,1000111,"0,4,5,6",0.823822463768116,0.6632699275362319,0.7993659420289855,0.7825271739130434,4,4,1,0,-5.078628271010796e-06,-1.269657067752699e-06,-0.005614420241444462,-0.0014036050603611155,13.0,2.5,1.0,0.3378571428571428,0.6152857142857143,0.0,0.6689164285714285,0.09938665541570667,1.0,0,0.7747259963768118,h083_all_transport_c920_116eacaf
