iter,task,kind,auc_h068_selected,auc_h071_selected,spearman_h068_health,pred_std
79,story_to_h068_health,subject_row_permutation,0.5074190476190477,0.5506710402195352,0.3147065329256166,0.08749383713570077
79,story_route_to_h068_selected,subject_row_permutation,0.6660394557823129,0.35066675242260525,-0.30743131333916596,0.07467676483231053
80,story_to_h068_selected,subject_row_permutation,0.5322707482993196,0.5354078230854987,0.016760478111928746,0.09199483985039002
80,story_to_h068_health,subject_row_permutation,0.4966149659863946,0.5519868579024098,0.3174640255343069,0.08749383713570077
80,story_route_to_h068_selected,subject_row_permutation,0.6613047619047618,0.3642175306577481,-0.2938329027338223,0.07308616756399966
81,story_to_h068_selected,subject_row_permutation,0.5223142857142857,0.4969476245605008,-0.013738296365384681,0.09199483985039002
81,story_to_h068_health,subject_row_permutation,0.5006748299319728,0.5539686240459653,0.30061759507565405,0.08749383713570079
81,story_route_to_h068_selected,subject_row_permutation,0.6600816326530612,0.3618230640596861,-0.2961591060836222,0.07354679184311817
82,story_to_h068_selected,subject_row_permutation,0.49122857142857146,0.48904601878055054,-0.045210666776312324,0.09199483985039002
82,story_to_h068_health,subject_row_permutation,0.49931224489795917,0.5529181137981305,0.2990138560428915,0.08749383713570077
82,story_route_to_h068_selected,subject_row_permutation,0.6435673469387755,0.36308930409055834,-0.3241232547056449,0.07211485129075064
83,story_to_h068_selected,subject_row_permutation,0.5277047619047619,0.5092013442243375,-0.021071102309064463,0.09199483985039002
83,story_to_h068_health,subject_row_permutation,0.47949591836734695,0.5580822292256238,0.3106171028445853,0.08749383713570077
83,story_route_to_h068_selected,subject_row_permutation,0.6639986394557823,0.35011335863133525,-0.3122774061196115,0.07559641285868171
84,story_to_h068_selected,subject_row_permutation,0.5291673469387755,0.4855903224423291,-0.06945513828662062,0.09199483985039003
84,story_to_h068_health,subject_row_permutation,0.48991292517006807,0.5595219910385044,0.32915503483769804,0.08749383713570077
84,story_route_to_h068_selected,subject_row_permutation,0.6651292517006803,0.35209914458451247,-0.3203567329372087,0.07550503693394758
85,story_to_h068_selected,subject_row_permutation,0.5313891156462585,0.4627537839807907,-0.07478546642079023,0.09199483985039002
85,story_to_h068_health,subject_row_permutation,0.4921115646258504,0.593376157705171,0.3535503323844379,0.08749383713570077
85,story_route_to_h068_selected,subject_row_permutation,0.6646625850340137,0.34433957207786636,-0.31945298024509844,0.08009716745267245
86,story_to_h068_selected,subject_row_permutation,0.5028448979591837,0.522634208043907,0.0016964532196165588,0.09199483985039002
86,story_to_h068_health,subject_row_permutation,0.5094285714285713,0.5579087074436155,0.3300739393087293,0.08749383713570077
86,story_route_to_h068_selected,subject_row_permutation,0.650795918367347,0.3582521331789727,-0.29042000925598155,0.0765511483623081
87,story_to_h068_selected,subject_row_permutation,0.514352380952381,0.49604182745905157,-0.057036767903991446,0.09199483985039002
87,story_to_h068_health,subject_row_permutation,0.49421768707483,0.5598944933967928,0.3135876942535112,0.08749383713570077
87,story_route_to_h068_selected,subject_row_permutation,0.6556965986394557,0.36451499656976244,-0.2905062648643699,0.07485167492239807
88,story_to_h068_selected,subject_row_permutation,0.5416993197278912,0.487577448332047,-0.013307628469415314,0.09199483985039003
88,story_to_h068_health,subject_row_permutation,0.47912517006802724,0.5775267183346197,0.32283736396372126,0.08749383713570077
88,story_route_to_h068_selected,subject_row_permutation,0.680243537414966,0.33861268330331873,-0.3283842119011122,0.0763788928548022
89,story_to_h068_selected,subject_row_permutation,0.5281020408163266,0.43976583269016384,-0.04349978836247305,0.09199483985039
89,story_to_h068_health,subject_row_permutation,0.5055809523809524,0.5573787625418061,0.3128536472204869,0.08749383713570077
89,story_route_to_h068_selected,subject_row_permutation,0.6536789115646259,0.3340234006517452,-0.3023829610873153,0.07792510520524316
90,story_to_h068_selected,subject_row_permutation,0.5190544217687074,0.5047835734499614,-0.02295376536218322,0.09199483985039
90,story_to_h068_health,subject_row_permutation,0.4894802721088435,0.5498811476288483,0.3248830938617196,0.08749383713570077
90,story_route_to_h068_selected,subject_row_permutation,0.6531605442176871,0.3761563652345425,-0.28339036077589314,0.07728806777403506
91,story_to_h068_selected,subject_row_permutation,0.5336530612244899,0.4976524311808593,-0.04076175775260387,0.09199483985039002
91,story_to_h068_health,subject_row_permutation,0.49428911564625855,0.5534956264471315,0.28934497126516123,0.08749383713570077
91,story_route_to_h068_selected,subject_row_permutation,0.6674149659863946,0.34256415616156416,-0.301404703414567,0.0737817388987051
92,story_to_h068_selected,subject_row_permutation,0.5144666666666666,0.4986439842209073,-0.03238414904152318,0.09199483985039002
92,story_to_h068_health,subject_row_permutation,0.4817244897959183,0.5680748059771888,0.3407250359606185,0.08749383713570077
92,story_route_to_h068_selected,subject_row_permutation,0.6684095238095238,0.3547696381099391,-0.2877120784343834,0.07336300616710237
93,story_to_h068_selected,subject_row_permutation,0.5489469387755102,0.4944633822142183,-0.08086211839091191,0.09199483985039002
93,story_to_h068_health,subject_row_permutation,0.49258231292517,0.5586088242860818,0.3278157397885487,0.08749383713570077
93,story_route_to_h068_selected,subject_row_permutation,0.6648244897959185,0.3726055334019381,-0.31697786993114047,0.08224419085943474
94,story_to_h068_selected,subject_row_permutation,0.5283482993197279,0.4908133950776091,-0.07659257325094454,0.09199483985039002
94,story_to_h068_health,subject_row_permutation,0.48901564625850336,0.586740791956093,0.33090511262501265,0.08749383713570077
94,story_route_to_h068_selected,subject_row_permutation,0.6596272108843537,0.3452668081639653,-0.31041693334780346,0.0777312026489305
95,story_to_h068_selected,subject_row_permutation,0.5356340136054422,0.489452019552354,-0.07051969746864692,0.09199483985039003
95,story_to_h068_health,subject_row_permutation,0.4850496598639456,0.5757539822913986,0.3383978406855509,0.08749383713570079
95,story_route_to_h068_selected,subject_row_permutation,0.6590965986394558,0.3616890704056256,-0.30448246330173917,0.07733013836466797
96,story_to_h068_selected,subject_row_permutation,0.5237061224489796,0.4689764492753623,-0.06637787099436182,0.09199483985039002
96,story_to_h068_health,subject_row_permutation,0.48786462585034013,0.5611553736815025,0.3061542466326526,0.08749383713570077
96,story_route_to_h068_selected,subject_row_permutation,0.6697578231292517,0.3627261812880542,-0.28389666997940294,0.07576073226532609
97,story_to_h068_selected,subject_row_permutation,0.525865306122449,0.5157522939713575,-0.040460482225488106,0.09199483985039002
97,story_to_h068_health,subject_row_permutation,0.5011986394557824,0.5675703198696509,0.30020799792389163,0.08749383713570077
97,story_route_to_h068_selected,subject_row_permutation,0.6526952380952381,0.3680537689735014,-0.2947879838158993,0.0762966219880097
98,story_to_h068_selected,subject_row_permutation,0.48916054421768707,0.5074661264042535,-0.044491696511989545,0.09199483985039002
98,story_to_h068_health,subject_row_permutation,0.5011768707482993,0.5439807370722922,0.31131432616848337,0.08749383713570077
98,story_route_to_h068_selected,subject_row_permutation,0.6355904761904763,0.3681261255466941,-0.31270350295869215,0.07316990734252031
99,story_to_h068_selected,subject_row_permutation,0.5244299319727891,0.5025967970156933,-0.05556150099578986,0.09199483985039002
99,story_to_h068_health,subject_row_permutation,0.5039,0.5531217841523025,0.3082212790217509,0.08749383713570077
99,story_route_to_h068_selected,subject_row_permutation,0.6588598639455783,0.37782726610067746,-0.2905134936947227,0.07900756828011393
100,story_to_h068_selected,subject_row_permutation,0.5535469387755102,0.42085798816568054,-0.14365193699299741,0.09199483985039002
100,story_to_h068_health,subject_row_permutation,0.4809251700680272,0.5706253751822313,0.32996946440493313,0.08749383713570077
100,story_route_to_h068_selected,subject_row_permutation,0.6683537414965987,0.33100586356230166,-0.337861746989461,0.08066707226123898
101,story_to_h068_selected,subject_row_permutation,0.5359646258503401,0.4758007460766658,-0.055789749327007455,0.09199483985039002
101,story_to_h068_health,subject_row_permutation,0.475534693877551,0.5844394509476031,0.3335306435335287,0.08749383713570077
101,story_route_to_h068_selected,subject_row_permutation,0.6798775510204081,0.361249571220307,-0.2904115164718626,0.07639204335756312
102,story_to_h068_selected,subject_row_permutation,0.5116639455782312,0.47839620315581854,-0.0605943443446084,0.09199483985039002
102,story_to_h068_health,subject_row_permutation,0.4996530612244898,0.566791146771289,0.32870865763863144,0.08749383713570077
102,story_route_to_h068_selected,subject_row_permutation,0.6538462585034014,0.3651568261727125,-0.32218029355700145,0.076881276752074
103,story_to_h068_selected,subject_row_permutation,0.5277278911564626,0.4759441192865106,-0.034654210005612626,0.09199483985039002
103,story_to_h068_health,subject_row_permutation,0.49451088435374146,0.5808765596861333,0.3516294159626452,0.08749383713570077
103,story_route_to_h068_selected,subject_row_permutation,0.6683959183673469,0.3397074114569934,-0.2914424191064369,0.07764247290340148
104,story_to_h068_selected,subject_row_permutation,0.5297306122448979,0.5760896363948204,0.01830640104324124,0.09199483985039002
104,story_to_h068_health,subject_row_permutation,0.4919115646258503,0.5670102263956779,0.3313908190500796,0.08749383713570077
104,story_route_to_h068_selected,subject_row_permutation,0.6782761904761905,0.3842348426378526,-0.3306272316435288,0.07354607304859329
105,story_to_h068_selected,subject_row_permutation,0.5146448979591837,0.5360978904039104,0.006758946304080769,0.09199483985039002
105,story_to_h068_health,subject_row_permutation,0.4904748299319728,0.5676111879341394,0.3192074667246466,0.08749383713570077
105,story_route_to_h068_selected,subject_row_permutation,0.6730775510204081,0.38944853571734844,-0.2719212868437114,0.07060045276132226
106,story_to_h068_selected,subject_row_permutation,0.5261374149659864,0.4306864226910214,-0.12434407593705706,0.09199483985039002
106,story_to_h068_health,subject_row_permutation,0.4713850340136055,0.5687983717091158,0.3345425879890744,0.08749383713570077
106,story_route_to_h068_selected,subject_row_permutation,0.6548435374149659,0.3088768115942029,-0.3627598762762567,0.07869380080152229
107,story_to_h068_selected,subject_row_permutation,0.555269387755102,0.49331639653546006,-0.06942875423134343,0.09199483985039002
107,story_to_h068_health,subject_row_permutation,0.4986510204081632,0.5620102531944087,0.3387901802222038,0.08749383713570077
107,story_route_to_h068_selected,subject_row_permutation,0.6767537414965985,0.35867421318926335,-0.3012190354354694,0.0815478351581595
108,story_to_h068_selected,subject_row_permutation,0.5200122448979592,0.4328705192522082,-0.10630405790806083,0.09199483985039002
108,story_to_h068_health,subject_row_permutation,0.4821938775510204,0.5823042620701483,0.34338422341685015,0.08749383713570077
108,story_route_to_h068_selected,subject_row_permutation,0.6567510204081632,0.326053458108224,-0.34515539051799876,0.07743090321581578
109,story_to_h068_selected,subject_row_permutation,0.5272748299319728,0.4694025490952749,-0.08970569278210228,0.09199483985039002
109,story_to_h068_health,subject_row_permutation,0.49560952380952383,0.5423352950004288,0.2980253165631148,0.08749383713570077
109,story_route_to_h068_selected,subject_row_permutation,0.6571265306122449,0.3507270495669325,-0.3236845328828429,0.07751774410127357
110,story_to_h068_selected,subject_row_permutation,0.5329047619047619,0.51150871494726,-0.0441510178699446,0.09199483985039002
110,story_to_h068_health,subject_row_permutation,0.4795972789115646,0.5352604300660321,0.28183742729295524,0.08749383713570077
110,story_route_to_h068_selected,subject_row_permutation,0.6732789115646258,0.35988685575851126,-0.30654458539898,0.0772196453123627
111,story_to_h068_selected,subject_row_permutation,0.5167455782312925,0.4908361739987994,-0.06073427824460684,0.09199483985039002
111,story_to_h068_health,subject_row_permutation,0.483874149659864,0.5654277613412229,0.3172680959060026,0.08749383713570077
111,story_route_to_h068_selected,subject_row_permutation,0.6518775510204081,0.355625857559386,-0.30270922125234095,0.07704508132021311
112,story_to_h068_selected,subject_row_permutation,0.4988312925170068,0.508744425863991,-0.06582310164672135,0.09199483985039002
112,story_to_h068_health,subject_row_permutation,0.5134238095238095,0.6005789865791955,0.3830719723128519,0.08749383713570077
112,story_route_to_h068_selected,subject_row_permutation,0.641974149659864,0.35771213875310864,-0.32443426457996793,0.07704055569834034
113,story_to_h068_selected,subject_row_permutation,0.5323578231292517,0.46688614827201785,-0.06483520366761274,0.09199483985039002
113,story_to_h068_health,subject_row_permutation,0.49093129251700673,0.5885342970156934,0.34240856865275915,0.08749383713570077
113,story_route_to_h068_selected,subject_row_permutation,0.6612190476190477,0.3095226610067747,-0.3642646115556132,0.07552090339091787
114,story_to_h068_selected,subject_row_permutation,0.529821768707483,0.4610292856530315,-0.07645710741071661,0.09199483985039003
114,story_to_h068_health,subject_row_permutation,0.4935761904761905,0.5515480286853615,0.29058710644503444,0.08749383713570077
114,story_route_to_h068_selected,subject_row_permutation,0.6666272108843537,0.3438062773347055,-0.30352171513909115,0.07943844396034645
115,story_to_h068_selected,subject_row_permutation,0.4904013605442177,0.5090164329817339,0.0013946156864860732,0.09199483985039003
115,story_to_h068_health,subject_row_permutation,0.4903136054421769,0.5614293907040563,0.3278825267030457,0.08749383713570077
115,story_route_to_h068_selected,subject_row_permutation,0.6548666666666667,0.35974750235828834,-0.2867367707334454,0.07180674477289911
116,story_to_h068_selected,subject_row_permutation,0.5168108843537416,0.4765497706028643,-0.05846746952647913,0.09199483985039002
116,story_to_h068_health,subject_row_permutation,0.49435238095238093,0.5619171276048366,0.33946186361918046,0.08749383713570077
116,story_route_to_h068_selected,subject_row_permutation,0.6604380952380953,0.3623335798816568,-0.3106768275435995,0.0709934664112472
117,story_to_h068_selected,subject_row_permutation,0.5024598639455782,0.47221105608438385,-0.06962423492502089,0.09199483985039003
117,story_to_h068_health,subject_row_permutation,0.48701836734693876,0.5663054197753195,0.31606767903747807,0.08749383713570077
117,story_route_to_h068_selected,subject_row_permutation,0.6604122448979591,0.3485603721807735,-0.3162573256021629,0.07337558591777783
118,story_to_h068_selected,subject_row_permutation,0.5275727891156463,0.47202078509561785,-0.07363004250933448,0.09199483985039002
118,story_to_h068_health,subject_row_permutation,0.48562721088435373,0.5703640875568132,0.3107323420668556,0.08749383713570077
118,story_route_to_h068_selected,subject_row_permutation,0.658795918367347,0.3459394563073493,-0.31492184481548574,0.07760201590380736
119,story_to_h068_selected,subject_row_permutation,0.520760544217687,0.4794333140382472,-0.04220403871415602,0.09199483985039002
119,story_to_h068_health,subject_row_permutation,0.4652102040816326,0.5727980822828231,0.32175429104120395,0.08749383713570077
119,story_route_to_h068_selected,subject_row_permutation,0.652291156462585,0.35072302975731073,-0.30402985478051736,0.07628888577636993
120,story_to_h068_selected,subject_row_permutation,0.5128204081632652,0.46181984821198874,-0.09282925168133936,0.09199483985039002
120,story_to_h068_health,subject_row_permutation,0.4968619047619047,0.5861291109253066,0.36026394321609856,0.08749383713570077
120,story_route_to_h068_selected,subject_row_permutation,0.6668122448979591,0.35018035545836546,-0.3279658532803062,0.07754874323042596
121,story_to_h068_selected,subject_row_permutation,0.5347238095238096,0.4838577844953263,-0.038058813334969056,0.09199483985039002
121,story_to_h068_health,subject_row_permutation,0.4984891156462585,0.5645755617013979,0.32545797340120114,0.08749383713570077
121,story_route_to_h068_selected,subject_row_permutation,0.6718448979591838,0.33664431652516935,-0.31615580179052977,0.07563091923628931
122,story_to_h068_selected,subject_row_permutation,0.5064789115646258,0.5082566889632107,-0.0290563076731349,0.09199483985039002
122,story_to_h068_health,subject_row_permutation,0.48951768707482995,0.5458928265157361,0.2722177281177044,0.08749383713570077
122,story_route_to_h068_selected,subject_row_permutation,0.661243537414966,0.37253719663836715,-0.3004286075617677,0.07254721941501127
123,story_to_h068_selected,subject_row_permutation,0.5134557823129251,0.4818130413343624,-0.04271174621549922,0.09199483985039002
123,story_to_h068_health,subject_row_permutation,0.48647551020408164,0.5514066653803276,0.28817097651627344,0.08749383713570077
123,story_route_to_h068_selected,subject_row_permutation,0.6725197278911564,0.3648473008318326,-0.3098055592469542,0.07350636111365379
124,story_to_h068_selected,subject_row_permutation,0.5236707482993197,0.4665444644541634,-0.0627360619431028,0.09199483985039002
124,story_to_h068_health,subject_row_permutation,0.4932204081632653,0.5742693326044078,0.32137079582238204,0.08749383713570076
124,story_route_to_h068_selected,subject_row_permutation,0.6725442176870747,0.33846797015693336,-0.3149950119531207,0.07729443339219995
125,story_to_h068_selected,subject_row_permutation,0.5096489795918367,0.4511686926507161,-0.08701941374601184,0.09199483985039002
125,story_to_h068_health,subject_row_permutation,0.48292925170068024,0.5854812516079239,0.3520590482931297,0.08749383713570077
125,story_route_to_h068_selected,subject_row_permutation,0.6562190476190476,0.3346772896835606,-0.3181181588638848,0.07625913297716046
126,story_to_h068_selected,subject_row_permutation,0.508087074829932,0.4820287711173999,-0.014670116891748556,0.09199483985039002
126,story_to_h068_health,subject_row_permutation,0.4871863945578231,0.5800524987136609,0.31118110835127033,0.08749383713570077
126,story_route_to_h068_selected,subject_row_permutation,0.6691414965986395,0.3467313588028471,-0.30477820945095296,0.07502817046006528
127,story_to_h068_selected,subject_row_permutation,0.5081034013605442,0.47798082282823084,-0.050575931085174525,0.09199483985039002
127,story_to_h068_health,subject_row_permutation,0.4874163265306123,0.54579032137038,0.29354992828867565,0.08749383713570077
127,story_route_to_h068_selected,subject_row_permutation,0.6476489795918368,0.3437540198096218,-0.30865113843786746,0.07572526942175342
128,story_to_h068_selected,subject_row_permutation,0.5072462585034014,0.5002693272446617,-0.03283319072775899,0.09199483985039002
128,story_to_h068_health,subject_row_permutation,0.5040843537414965,0.580541575550982,0.3200672553274819,0.08749383713570077
128,story_route_to_h068_selected,subject_row_permutation,0.6625578231292517,0.3668960638024183,-0.30682436027766363,0.07763923370210514
129,story_to_h068_selected,subject_row_permutation,0.5183605442176871,0.48544158948632193,-0.05480318471276647,0.09199483985039002
129,story_to_h068_health,subject_row_permutation,0.5046469387755103,0.5525134529628677,0.3109640833456382,0.08749383713570077
129,story_route_to_h068_selected,subject_row_permutation,0.6471755102040816,0.34756747920418485,-0.301072297008464,0.0736750439462725
130,story_to_h068_selected,subject_row_permutation,0.5260476190476191,0.47209314166881056,-0.0948930900240395,0.09199483985039002
130,story_to_h068_health,subject_row_permutation,0.5028027210884354,0.5876787475345168,0.34697706520328064,0.08749383713570077
130,story_route_to_h068_selected,subject_row_permutation,0.6553632653061224,0.35084496398250575,-0.33982564790005565,0.07804422157632063
131,story_to_h068_selected,subject_row_permutation,0.49745850340136055,0.5049189070405625,-0.008595082648103535,0.09199483985039002
131,story_to_h068_health,subject_row_permutation,0.5056877551020408,0.5700766711688535,0.29986522910938057,0.08749383713570077
131,story_route_to_h068_selected,subject_row_permutation,0.6635061224489797,0.32865829474316094,-0.32352264492318533,0.07196294092407811
132,story_to_h068_selected,subject_row_permutation,0.5346979591836735,0.47171125975473804,-0.07349442329296307,0.09199483985039002
132,story_to_h068_health,subject_row_permutation,0.4939210884353742,0.5637441310779522,0.30729540657170934,0.08749383713570077
132,story_route_to_h068_selected,subject_row_permutation,0.654734693877551,0.3574414715719063,-0.2976559105848744,0.07542473947258621
133,story_to_h068_selected,subject_row_permutation,0.5170748299319727,0.5377071541891776,0.009595076071401675,0.09199483985039002
133,story_to_h068_health,subject_row_permutation,0.47502653061224487,0.5520330857130608,0.3143188808774141,0.08749383713570077
133,story_route_to_h068_selected,subject_row_permutation,0.6648965986394557,0.3772845918017323,-0.3110291157521241,0.07148220372654897
134,story_to_h068_selected,subject_row_permutation,0.5110326530612245,0.47982993525426637,-0.06103386663414451,0.09199483985039002
134,story_to_h068_health,subject_row_permutation,0.4983544217687074,0.5441890972043565,0.2655775654272616,0.08749383713570076
134,story_route_to_h068_selected,subject_row_permutation,0.654130612244898,0.36871033787839813,-0.30436053822395776,0.07460374437182911
135,story_to_h068_selected,subject_row_permutation,0.519942857142857,0.5064357152045279,-0.01834139991183189,0.09199483985039002
135,story_to_h068_health,subject_row_permutation,0.5005795918367346,0.5598556352371151,0.30499866485786187,0.08749383713570077
135,story_route_to_h068_selected,subject_row_permutation,0.668839455782313,0.37397092873681503,-0.2837666439543654,0.07345259004114278
136,story_to_h068_selected,subject_row_permutation,0.5194884353741497,0.4995980190378183,-0.030874842705277995,0.09199483985039002
136,story_to_h068_health,subject_row_permutation,0.5075952380952382,0.5869571917074008,0.34997991486207763,0.08749383713570077
136,story_route_to_h068_selected,subject_row_permutation,0.6627768707482994,0.34737586827887834,-0.2929408805178521,0.07970428886601864
137,story_to_h068_selected,subject_row_permutation,0.49639319727891157,0.5064196359660407,0.005654077184671217,0.09199483985039002
137,story_to_h068_health,subject_row_permutation,0.4909612244897959,0.5770182124174599,0.3293818501673089,0.08749383713570077
137,story_route_to_h068_selected,subject_row_permutation,0.6391360544217688,0.35262975945459224,-0.31019691806884153,0.07236157182488001
138,story_to_h068_selected,subject_row_permutation,0.5244598639455782,0.49225114698567873,-0.05529385402777863,0.09199483985039002
138,story_to_h068_health,subject_row_permutation,0.4836013605442177,0.561871569762456,0.311629703346998,0.08749383713570077
138,story_route_to_h068_selected,subject_row_permutation,0.6601537414965987,0.3595853700368751,-0.32350707108718757,0.0775544921724301
139,story_to_h068_selected,subject_row_permutation,0.5257061224489796,0.49169775319440867,-0.05641851426736429,0.09199483985039002
139,story_to_h068_health,subject_row_permutation,0.4956299319727891,0.5622440721207443,0.3136636994101627,0.08749383713570077
139,story_route_to_h068_selected,subject_row_permutation,0.6813061224489796,0.36064391990395334,-0.3061908462745289,0.07920539872581417
140,story_to_h068_selected,subject_row_permutation,0.5023251700680272,0.482639782179916,-0.0701723878273485,0.09199483985039
140,story_to_h068_health,subject_row_permutation,0.49301904761904763,0.5512740116628077,0.27994255794694184,0.08749383713570077
140,story_route_to_h068_selected,subject_row_permutation,0.64038231292517,0.3550362854815196,-0.3476477797180749,0.07642742514676261
141,story_to_h068_selected,subject_row_permutation,0.5113183673469388,0.4801890382471486,-0.025318945284498857,0.09199483985039002
141,story_to_h068_health,subject_row_permutation,0.4933231292517007,0.5607085048452105,0.3267113845265419,0.08749383713570077
141,story_route_to_h068_selected,subject_row_permutation,0.6626122448979591,0.3380016722408027,-0.3183738984694007,0.0737956740725806
142,story_to_h068_selected,subject_row_permutation,0.5374789115646258,0.49215199168167395,-0.033586914682749665,0.09199483985039002
142,story_to_h068_health,subject_row_permutation,0.49161088435374145,0.586499603378784,0.336534788493051,0.08749383713570077
142,story_route_to_h068_selected,subject_row_permutation,0.6670938775510203,0.3701655089614956,-0.28739788348613227,0.07476722640637837
143,story_to_h068_selected,subject_row_permutation,0.48138231292517003,0.47616520881571045,-0.06927218069908017,0.09199483985039002
143,story_to_h068_health,subject_row_permutation,0.4873938775510203,0.5309525340879856,0.2888643240138004,0.08749383713570077
143,story_route_to_h068_selected,subject_row_permutation,0.6459959183673469,0.36055414415573284,-0.3148437024692264,0.07420336293523391
144,story_to_h068_selected,subject_row_permutation,0.5152,0.47656584984135153,-0.08197631658625923,0.09199483985039003
144,story_to_h068_health,subject_row_permutation,0.49198911564625847,0.5671053618900609,0.35702196783289697,0.08749383713570079
144,story_route_to_h068_selected,subject_row_permutation,0.6590925170068027,0.3617748263442243,-0.3327825594155711,0.08010117967856872
145,story_to_h068_selected,subject_row_permutation,0.5200843537414965,0.48902323985936025,-0.046597745760624754,0.09199483985039002
145,story_to_h068_health,subject_row_permutation,0.5050489795918367,0.5610046308206844,0.29549382986102385,0.08749383713570077
145,story_route_to_h068_selected,subject_row_permutation,0.6565687074829932,0.3426834105136781,-0.33482420859649453,0.07455081199841523
146,story_to_h068_selected,subject_row_permutation,0.5250897959183672,0.5133296887059429,-0.020269971691337214,0.09199483985039002
146,story_to_h068_health,subject_row_permutation,0.5010163265306123,0.537661596346797,0.28509516795257406,0.08749383713570077
146,story_route_to_h068_selected,subject_row_permutation,0.6613605442176871,0.36053538504416427,-0.3063391565271214,0.07714725115417104
147,story_to_h068_selected,subject_row_permutation,0.5105986394557823,0.4742303404510762,-0.06610360870057162,0.09199483985039002
147,story_to_h068_health,subject_row_permutation,0.4882122448979592,0.5627184096561186,0.28830166530640033,0.08749383713570077
147,story_route_to_h068_selected,subject_row_permutation,0.6517428571428572,0.35028219063545146,-0.31571384115617285,0.07636482701653353
148,story_to_h068_selected,subject_row_permutation,0.5448231292517007,0.45757626918789124,-0.08753779712256717,0.09199483985039002
148,story_to_h068_health,subject_row_permutation,0.5015238095238095,0.5930003055055313,0.3623354246329259,0.08749383713570077
148,story_route_to_h068_selected,subject_row_permutation,0.6805102040816327,0.3466188041334362,-0.3167054302385295,0.07711122905205364
149,story_to_h068_selected,subject_row_permutation,0.5163823129251701,0.5080824972129321,-0.010587583171551404,0.09199483985039002
149,story_to_h068_health,subject_row_permutation,0.48168367346938773,0.557801512520367,0.3061462117378333,0.08749383713570077
149,story_route_to_h068_selected,subject_row_permutation,0.6529551020408162,0.3708676357087729,-0.2875284647999811,0.0778796907049559
150,story_to_h068_selected,subject_row_permutation,0.5097306122448979,0.4898138024183174,-0.04488023186939642,0.09199483985039002
150,story_to_h068_health,subject_row_permutation,0.4813081632653061,0.5669820877283253,0.32329868358178654,0.08749383713570077
150,story_route_to_h068_selected,subject_row_permutation,0.6461741496598639,0.3603290348169111,-0.31447586169584807,0.07459072651005588
151,story_to_h068_selected,subject_row_permutation,0.5082272108843537,0.48872577394734584,-0.06577339434183282,0.09199483985039002
151,story_to_h068_health,subject_row_permutation,0.48883333333333334,0.5666115952748478,0.33376741040000035,0.08749383713570076
151,story_route_to_h068_selected,subject_row_permutation,0.6549142857142857,0.37703536360517964,-0.30144600637851415,0.07657360955688056
152,story_to_h068_selected,subject_row_permutation,0.5137687074829932,0.484673805848555,-0.0593855578501006,0.09199483985039002
152,story_to_h068_health,subject_row_permutation,0.49802244897959186,0.5801181556041506,0.3379210172022346,0.08749383713570077
152,story_route_to_h068_selected,subject_row_permutation,0.6666081632653063,0.36771744490180946,-0.2970253420754145,0.07770785102575622
153,story_to_h068_selected,subject_row_permutation,0.5370816326530612,0.4856693786982248,-0.05312795225810852,0.09199483985039002
153,story_to_h068_health,subject_row_permutation,0.4879312925170068,0.5643591619500901,0.3238654341856008,0.08749383713570077
153,story_route_to_h068_selected,subject_row_permutation,0.6633061224489796,0.34753532072721033,-0.30092657847683585,0.07742216851969153
154,story_to_h068_selected,subject_row_permutation,0.5040027210884354,0.4749405068175971,-0.0280055892886387,0.09199483985039003
154,story_to_h068_health,subject_row_permutation,0.49433877551020405,0.5725481841180001,0.32708348848790425,0.08749383713570077
154,story_route_to_h068_selected,subject_row_permutation,0.650956462585034,0.3376010312151616,-0.3119757264407601,0.07381393318557151
155,story_to_h068_selected,subject_row_permutation,0.5479850340136054,0.49021846325358026,-0.03151625725910185,0.09199483985039002
155,story_to_h068_health,subject_row_permutation,0.48890952380952385,0.5453313931052225,0.297408783645251,0.08749383713570077
155,story_route_to_h068_selected,subject_row_permutation,0.6594530612244898,0.35972606337363866,-0.2973999381163086,0.07791533929325306
156,story_to_h068_selected,subject_row_permutation,0.5079823129251702,0.48355093902752766,-0.046769260592235816,0.09199483985039002
156,story_to_h068_health,subject_row_permutation,0.5031122448979592,0.5676433464111139,0.31074124236138173,0.08749383713570077
156,story_route_to_h068_selected,subject_row_permutation,0.6609823129251701,0.3650710702341138,-0.2787481205635835,0.07572286379449128
157,story_to_h068_selected,subject_row_permutation,0.5139360544217687,0.5208212739044679,-0.017692111676132345,0.09199483985039002
157,story_to_h068_health,subject_row_permutation,0.49971632653061226,0.5343331939799332,0.2707813470885165,0.08749383713570077
157,story_route_to_h068_selected,subject_row_permutation,0.647421768707483,0.36875857559385994,-0.3037660892365163,0.07591337707245693
158,story_to_h068_selected,subject_row_permutation,0.5269891156462585,0.47291184289512056,-0.05964219308273156,0.09199483985039002
158,story_to_h068_health,subject_row_permutation,0.49471428571428566,0.5590623928050766,0.29199130647219035,0.08749383713570077
158,story_route_to_h068_selected,subject_row_permutation,0.6570108843537416,0.34738390789812196,-0.3327001941874641,0.07612133394339683
159,story_to_h068_selected,subject_row_permutation,0.5371795918367347,0.4799371301775148,-0.03525999987139914,0.09199483985039002
159,story_to_h068_health,subject_row_permutation,0.4908476190476191,0.5301887702598405,0.29045290567705484,0.08749383713570077
