top_n,selected_cells,selected_rows,mean_true_opp_rank,mean_true_same_rank,mean_true_margin_rank,mean_h073_bridge,mean_h068_health,mean_public,mean_invariant,mean_shortcut_energy,mean_cell_gain,q2_cells,h050_null,iter,kind,overlap_with_real
700,700,181,0.6055069387755101,0.4030106122448979,0.6029616326530612,0.5914768530612246,0.5473654773061225,0.6053620489795919,0.5636128,0.2982332244897959,0.0018264356814150207,55,0,115,target_stratified_bad_axis_shuffle,0.8471428571428572
360,360,138,0.7031285714285714,0.31154126984126984,0.6988539682539683,0.6782545396825398,0.6143126446031747,0.6717219047619047,0.5815375317460317,0.20459825396825393,0.0019625039258050134,12,0,116,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,164,0.6361000000000001,0.37217197802197804,0.6315802197802198,0.6394367637362638,0.5841710879120879,0.6462032087912088,0.5759673736263736,0.25043695054945053,0.0020996623518068887,31,0,116,target_stratified_bad_axis_shuffle,0.7903846153846154
700,700,181,0.6034963265306122,0.4032122448979592,0.5997379591836735,0.5884516734693879,0.5427928121632654,0.6016492163265307,0.5664909142857143,0.30499838775510196,0.0018588152211219753,60,0,116,target_stratified_bad_axis_shuffle,0.8342857142857143
360,360,137,0.6994809523809523,0.3001230158730159,0.6983666666666666,0.6795593492063492,0.6218986085714285,0.6785275873015872,0.5815939206349207,0.20042428571428567,0.002174614476446138,12,0,117,target_stratified_bad_axis_shuffle,0.6972222222222222
520,520,159,0.6516560439560438,0.3535978021978021,0.6507824175824176,0.6350216483516485,0.5827146132967034,0.6347824835164836,0.5755739120879121,0.25846280219780216,0.001820174498254568,23,0,117,target_stratified_bad_axis_shuffle,0.7711538461538462
700,700,176,0.6140481632653061,0.3898085714285714,0.6120081632653062,0.589388469387755,0.5457435360816326,0.5982732816326531,0.5633641714285714,0.3077871428571428,0.0018274237741337381,51,0,117,target_stratified_bad_axis_shuffle,0.8357142857142857
360,360,137,0.6947317460317461,0.3084896825396825,0.6925253968253968,0.6735440158730159,0.6166927804761905,0.6775892063492063,0.5846225317460317,0.2122472619047619,0.0020512786969610806,14,0,118,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,164,0.648345054945055,0.35412032967032964,0.6474197802197803,0.6303965824175825,0.578149313956044,0.6376993296703297,0.5768026428571428,0.26365612637362634,0.0020970684260566085,31,0,118,target_stratified_bad_axis_shuffle,0.7615384615384615
700,700,176,0.6051730612244899,0.39922285714285716,0.6047069387755102,0.5901893959183674,0.5455966172244898,0.602586906122449,0.5636966571428571,0.3054144489795918,0.0018207347283398935,54,0,118,target_stratified_bad_axis_shuffle,0.8271428571428572
360,360,140,0.7059111111111112,0.31088253968253965,0.7020015873015872,0.681310507936508,0.6213053068253969,0.6786554126984127,0.586131365079365,0.20623793650793645,0.0023260604711816653,10,0,119,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,162,0.6547516483516485,0.3603043956043956,0.6496131868131869,0.6365202362637363,0.5843561636263735,0.646968032967033,0.5719283351648352,0.24447999999999998,0.002024777011489143,30,0,119,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,177,0.6091232653061224,0.3976555102040817,0.6090040816326532,0.5903596448979592,0.5477083716734694,0.6088044653061225,0.5601107714285715,0.29940871428571425,0.0018506689902938322,57,0,119,target_stratified_bad_axis_shuffle,0.84
360,360,140,0.7099920634920635,0.2978793650793651,0.7080793650793652,0.673417246031746,0.6145010103174603,0.6728396984126984,0.5852120873015872,0.21097123015873012,0.00206162874460747,13,0,120,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,164,0.6544043956043957,0.3498730769230769,0.6523802197802199,0.6364339230769231,0.5769129450549451,0.6356312417582418,0.5730414505494504,0.24770760989010987,0.002042203099734049,31,0,120,target_stratified_bad_axis_shuffle,0.7788461538461539
700,700,177,0.6078302040816327,0.39757469387755096,0.605225306122449,0.5958918693877552,0.5451911275918367,0.6032514285714285,0.562037,0.28844971428571425,0.0018652081818923507,56,0,120,target_stratified_bad_axis_shuffle,0.86
360,360,146,0.7201730158730157,0.2975349206349206,0.7181174603174603,0.6756696507936509,0.6113771377777778,0.6666510952380953,0.5827809206349206,0.21121186507936507,0.0019248533527580448,10,0,121,target_stratified_bad_axis_shuffle,0.6777777777777778
520,520,165,0.6562142857142857,0.35654450549450545,0.6539197802197803,0.6394363681318682,0.5820908476923077,0.6374204065934066,0.5678281813186813,0.24799637362637358,0.0020434497436375224,24,0,121,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,175,0.6124204081632653,0.39804530612244904,0.6096195918367348,0.592890681632653,0.5469509372244898,0.6052938122448979,0.5598146857142857,0.297539,0.0018436027023304399,58,0,121,target_stratified_bad_axis_shuffle,0.8557142857142858
360,360,141,0.708379365079365,0.3031,0.7018746031746032,0.6812840396825397,0.6185879746031746,0.672834015873016,0.5788276984126983,0.19945730158730157,0.0017010840360889839,8,0,122,target_stratified_bad_axis_shuffle,0.7277777777777777
520,520,164,0.6518461538461539,0.3589703296703296,0.646810989010989,0.6407132142857144,0.5861659073626374,0.6417866153846155,0.5752087967032968,0.24724901098901095,0.0017698104591670949,24,0,122,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,177,0.606844081632653,0.39931020408163265,0.6019918367346938,0.5947809020408164,0.5478757116734694,0.605786530612245,0.5664506285714286,0.29584363265306124,0.0018331721715215015,55,0,122,target_stratified_bad_axis_shuffle,0.8514285714285714
360,360,139,0.6969507936507936,0.3078857142857143,0.6949746031746032,0.6707715238095239,0.6133331898412698,0.6803884285714287,0.5901476428571428,0.21013246031746027,0.0023317204523025177,19,0,123,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,157,0.6373791208791209,0.3718115384615384,0.6353692307692309,0.6392109505494507,0.5834531654945055,0.645605989010989,0.5790138351648352,0.24629101648351645,0.0020067186264943002,30,0,123,target_stratified_bad_axis_shuffle,0.7923076923076923
700,700,177,0.6101608163265306,0.3940171428571429,0.6069575510204082,0.5890291142857143,0.5467290742040817,0.6046086530612245,0.5669714285714286,0.304813387755102,0.0018286690924302531,54,0,123,target_stratified_bad_axis_shuffle,0.8385714285714285
360,360,140,0.6953619047619047,0.3212968253968254,0.691895238095238,0.6802529841269842,0.6162857042857144,0.6718579682539683,0.5823483095238096,0.20116968253968254,0.0018171991124337373,9,0,124,target_stratified_bad_axis_shuffle,0.7277777777777777
520,520,164,0.6322384615384615,0.376315934065934,0.6299395604395605,0.6401491153846155,0.5851897678021979,0.6442154725274726,0.579365989010989,0.2491090934065934,0.0019084910413270377,26,0,124,target_stratified_bad_axis_shuffle,0.8057692307692308
700,700,179,0.6042636734693878,0.40316448979591835,0.6026032653061225,0.591163648979592,0.5461995850612245,0.6016019591836735,0.5668246,0.30348287755102044,0.001843836912562052,55,0,124,target_stratified_bad_axis_shuffle,0.8328571428571429
360,360,142,0.7143904761904762,0.304645238095238,0.7078952380952381,0.6825022222222222,0.6257665423809524,0.679657015873016,0.5860067539682541,0.19919099206349206,0.001973251012534778,8,0,125,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,162,0.6560923076923078,0.3513120879120879,0.6523142857142858,0.6362641483516485,0.5848515583516483,0.6468912967032968,0.5748507967032966,0.24988587912087912,0.002026863867911498,33,0,125,target_stratified_bad_axis_shuffle,0.7961538461538461
700,700,179,0.6198710204081632,0.3889693877551021,0.6147673469387755,0.5884150408163266,0.5449492878367348,0.6041789959183673,0.5641550285714285,0.3017952653061224,0.0018686544218414194,58,0,125,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,142,0.7073380952380952,0.3156952380952381,0.7020095238095239,0.6784131746031747,0.6157111671428572,0.6688020634920635,0.5885534761904762,0.20172257936507934,0.0023853593630020035,11,0,126,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,165,0.6469384615384616,0.3695917582417582,0.6417538461538461,0.6367104945054947,0.5807396835164835,0.6354487472527472,0.5811949120879121,0.2538252472527472,0.001984141012657164,26,0,126,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,176,0.601374693877551,0.4095955102040817,0.5960057142857142,0.5934137877551021,0.5467795787755102,0.6050636653061224,0.5653414571428571,0.29720089795918364,0.001829567871902589,58,0,126,target_stratified_bad_axis_shuffle,0.8457142857142858
360,360,138,0.6934730158730158,0.3119825396825397,0.6885603174603174,0.676828753968254,0.6188921758730158,0.6755360317460317,0.5727495317460318,0.20728420634920633,0.0018984499610077508,7,0,127,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,159,0.6477802197802198,0.36392307692307696,0.6429,0.6362644560439561,0.5827524726373626,0.6384015934065935,0.5667574120879122,0.25071173076923076,0.0019567649607071845,22,0,127,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,172,0.6123526530612244,0.3983461224489796,0.6086938775510204,0.5918426816326532,0.5454763140408163,0.6017853551020408,0.5638619428571429,0.30116259183673466,0.0017922143684043221,52,0,127,target_stratified_bad_axis_shuffle,0.8242857142857143
360,360,139,0.7033349206349206,0.3106230158730159,0.7008349206349206,0.6828919841269842,0.626231813015873,0.6827199523809525,0.5986507539682541,0.201192619047619,0.002258607142344053,10,0,128,target_stratified_bad_axis_shuffle,0.725
520,520,165,0.6561901098901098,0.3583241758241758,0.6530945054945054,0.6360959395604396,0.5840526564835166,0.6432125384615384,0.5802884120879122,0.2502838461538461,0.0019626540695159107,28,0,128,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,177,0.6156261224489796,0.3945448979591837,0.6128922448979592,0.5881965020408164,0.5436562047346938,0.600999624489796,0.5667061428571428,0.30199212244897955,0.0018190292270727354,56,0,128,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,131,0.7146761904761906,0.2992166666666667,0.7115888888888889,0.6822578095238097,0.6206333080952381,0.6775416984126984,0.5760673095238096,0.2069869444444444,0.0023234518822233406,10,0,129,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,160,0.6540087912087913,0.3549758241758242,0.6506879120879121,0.6445385824175824,0.5883155332967033,0.6502464285714286,0.5685576813186815,0.24376774725274722,0.002044597375780033,29,0,129,target_stratified_bad_axis_shuffle,0.801923076923077
700,700,179,0.615341224489796,0.39116979591836737,0.6130497959183673,0.5953810897959184,0.5501530163265307,0.6104654775510204,0.5577123714285714,0.29479822448979587,0.001896371317719151,54,0,129,target_stratified_bad_axis_shuffle,0.8571428571428571
360,360,138,0.6964984126984127,0.3047412698412698,0.6933809523809523,0.6837770396825398,0.6264393898412698,0.6867946349206349,0.5923476984126984,0.20118007936507934,0.0021272044925270154,13,0,130,target_stratified_bad_axis_shuffle,0.7361111111111112
520,520,163,0.6569868131868132,0.34873406593406586,0.6513626373626373,0.632603120879121,0.5815925743956044,0.6363414945054945,0.5829279505494506,0.25566857142857136,0.001770164282332679,26,0,130,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,175,0.6142310204081632,0.3914175510204082,0.6086155102040817,0.5899572653061225,0.5451820989387755,0.6008482367346939,0.5686670285714286,0.30286432653061224,0.0018468062487104477,56,0,130,target_stratified_bad_axis_shuffle,0.84
360,360,137,0.7024619047619047,0.3170896825396825,0.696504761904762,0.6773118174603175,0.6193803966666667,0.6829788412698412,0.5834844761904762,0.2076773809523809,0.002017446799209535,12,0,131,target_stratified_bad_axis_shuffle,0.7027777777777777
520,520,163,0.6497604395604396,0.36904230769230767,0.6446164835164835,0.6352507637362638,0.5839909353846154,0.6490684615384616,0.5705833736263736,0.248560989010989,0.002089859498694994,31,0,131,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,177,0.6124995918367346,0.4068897959183674,0.6105444897959185,0.587147106122449,0.548048188,0.6071107265306123,0.5621166000000001,0.30580855102040816,0.0018087069171716112,54,0,131,target_stratified_bad_axis_shuffle,0.84
360,360,140,0.7125587301587302,0.30972460317460315,0.7119523809523809,0.6779318492063493,0.6230928657142858,0.6727698253968255,0.5917723095238097,0.21431674603174602,0.0020234866740409673,8,0,132,target_stratified_bad_axis_shuffle,0.6972222222222222
520,520,163,0.6642626373626374,0.3531203296703297,0.6596175824175825,0.6315976263736265,0.5825418512087913,0.6423163626373627,0.5751392197802198,0.25963912087912083,0.002094863387847228,29,0,132,target_stratified_bad_axis_shuffle,0.7634615384615384
700,700,176,0.6208424489795917,0.39094979591836737,0.6200391836734694,0.586458612244898,0.546701349632653,0.6063674204081633,0.5672957714285715,0.3095014489795918,0.0018642685953869126,58,0,132,target_stratified_bad_axis_shuffle,0.8285714285714286
360,360,138,0.7011888888888889,0.30910396825396824,0.6995603174603174,0.6845918492063493,0.62260396,0.6830438253968254,0.5876155873015872,0.19942960317460315,0.002016552208998588,12,0,133,target_stratified_bad_axis_shuffle,0.7222222222222222
520,520,162,0.6562978021978022,0.35789120879120884,0.6523527472527473,0.6391420164835165,0.5806068882417582,0.6373771208791208,0.5743433351648352,0.24468104395604393,0.001823843624445508,29,0,133,target_stratified_bad_axis_shuffle,0.7807692307692308
700,700,176,0.6049771428571429,0.40401673469387755,0.605014693877551,0.5936222612244899,0.5455774385306122,0.6043210938775511,0.5656907428571428,0.29386289795918363,0.0018686317553082365,57,0,133,target_stratified_bad_axis_shuffle,0.8542857142857143
360,360,142,0.7101698412698413,0.30927301587301587,0.706695238095238,0.6724883571428572,0.6151763639682539,0.6734655396825396,0.5804461984126984,0.21401873015873013,0.0020361119062872962,15,0,134,target_stratified_bad_axis_shuffle,0.6777777777777778
520,520,161,0.6547758241758243,0.35904780219780214,0.6508857142857143,0.6313253516483518,0.5792928857142857,0.6369135934065934,0.5794942582417583,0.26384489010989004,0.0019897248714817843,31,0,134,target_stratified_bad_axis_shuffle,0.775
700,700,178,0.6106620408163265,0.39656816326530614,0.6123069387755102,0.5873431224489796,0.5447092251428571,0.600788718367347,0.5672822285714285,0.30813318367346937,0.0018074558844335125,54,0,134,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,141,0.7115206349206349,0.3050126984126984,0.7081111111111111,0.677935761904762,0.6186890474603175,0.6778241587301588,0.5888023095238095,0.20936892857142853,0.0024034251028816423,13,0,135,target_stratified_bad_axis_shuffle,0.7
520,520,164,0.664845054945055,0.34728901098901094,0.658734065934066,0.632154521978022,0.5778945720879121,0.6325519230769231,0.570965335164835,0.2575120054945055,0.0021407915767622473,26,0,135,target_stratified_bad_axis_shuffle,0.7730769230769231
700,700,175,0.610595918367347,0.40004938775510207,0.6063836734693877,0.5909219591836735,0.5470534876734694,0.6024435510204081,0.5644875142857143,0.3022135306122449,0.0018615454586666054,53,0,135,target_stratified_bad_axis_shuffle,0.8357142857142857
360,360,141,0.7033015873015872,0.3073793650793651,0.7019222222222222,0.6772838412698413,0.6141300195238096,0.6711336507936508,0.5821354206349207,0.20811011904761903,0.0019334796833426393,11,0,136,target_stratified_bad_axis_shuffle,0.7055555555555556
520,520,167,0.6487736263736263,0.35865934065934063,0.6461076923076923,0.6358924340659342,0.5802842001098901,0.6406846263736263,0.5740719120879122,0.24812568681318678,0.002088927241354096,31,0,136,target_stratified_bad_axis_shuffle,0.7961538461538461
700,700,180,0.6081836734693877,0.4004689795918367,0.6057273469387755,0.5935906081632654,0.5472686796734694,0.6070152571428572,0.5603973428571428,0.29455914285714285,0.0018743145918744318,55,0,136,target_stratified_bad_axis_shuffle,0.8528571428571429
360,360,144,0.6817492063492063,0.32690238095238094,0.6783825396825397,0.6777035793650794,0.6203732157142857,0.6786866349206349,0.5710812539682539,0.20721769841269835,0.0018447393592146903,9,0,137,target_stratified_bad_axis_shuffle,0.6916666666666667
520,520,164,0.6318538461538461,0.37070714285714285,0.6293098901098902,0.6356025824175824,0.5834231231868132,0.6465395934065934,0.5693401043956043,0.2514456593406593,0.001735094440279833,32,0,137,target_stratified_bad_axis_shuffle,0.7923076923076923
700,700,178,0.5974024489795918,0.4032371428571428,0.5957126530612245,0.5918314081632653,0.5448933568979591,0.6062568081632653,0.5597536285714285,0.29623816326530605,0.0018512842564699606,60,0,137,target_stratified_bad_axis_shuffle,0.84
360,360,139,0.7131952380952381,0.30484047619047616,0.7099698412698413,0.6797399126984127,0.6201296698412698,0.6729274285714286,0.5885143650793652,0.2082837698412698,0.0019234554853473837,8,0,138,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,159,0.6664582417582418,0.3454450549450549,0.6651010989010989,0.6293385494505495,0.5800186015384615,0.630896989010989,0.5747432967032967,0.26725428571428567,0.0018371917027884255,24,0,138,target_stratified_bad_axis_shuffle,0.7596153846153846
700,700,177,0.6132767346938776,0.39397877551020405,0.6126734693877551,0.5894774285714287,0.5474374498775509,0.6035264571428571,0.5633032857142857,0.3081162448979592,0.0018186859708497246,54,0,138,target_stratified_bad_axis_shuffle,0.8357142857142857
360,360,145,0.7082238095238095,0.30212460317460316,0.7046682539682539,0.6742733095238096,0.6086599980952381,0.6661444126984127,0.5822381984126983,0.20945373015873012,0.002297443238932285,14,0,139,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,165,0.6444725274725274,0.36742142857142857,0.6403802197802199,0.6363458351648353,0.5797446131868133,0.6387075604395606,0.577534989010989,0.2531404395604395,0.0021586573933152836,30,0,139,target_stratified_bad_axis_shuffle,0.8
700,700,176,0.603425306122449,0.4025208163265306,0.602854693877551,0.590956930612245,0.5437924326530612,0.5978481469387756,0.5625789999999999,0.29769199999999996,0.0018189884186089438,51,0,139,target_stratified_bad_axis_shuffle,0.8385714285714285
360,360,137,0.7135269841269841,0.30685952380952375,0.7068857142857142,0.6829316666666667,0.6209837234920635,0.682501507936508,0.5877610873015873,0.20139944444444444,0.0023655225368503243,15,0,140,target_stratified_bad_axis_shuffle,0.7055555555555556
520,520,160,0.6574098901098901,0.3572137362637362,0.6525373626373627,0.6395004945054945,0.5841986289010989,0.642458010989011,0.5725161428571428,0.2480176923076923,0.0020160379741158956,27,0,140,target_stratified_bad_axis_shuffle,0.7807692307692308
700,700,179,0.6185028571428571,0.3952081632653061,0.6159208163265306,0.5900080285714286,0.544664657387755,0.601692824489796,0.561872,0.301612387755102,0.0018242564763659727,56,0,140,target_stratified_bad_axis_shuffle,0.8357142857142857
360,360,138,0.7093174603174603,0.30374603174603176,0.7096841269841271,0.6771695158730159,0.6185800239682541,0.6764690952380953,0.5923072539682539,0.20768206349206347,0.002392502285996121,12,0,141,target_stratified_bad_axis_shuffle,0.6972222222222222
520,520,168,0.6452384615384615,0.3631978021978022,0.6438692307692307,0.6376662307692308,0.5832216682417583,0.6424292747252747,0.5764791813186814,0.24850079670329672,0.0020891152511713206,29,0,141,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,178,0.6073200000000001,0.4016673469387755,0.6047379591836735,0.5907726571428572,0.5467850400816328,0.6048777142857142,0.5625155428571429,0.30251165306122446,0.0018329222415942766,54,0,141,target_stratified_bad_axis_shuffle,0.85
360,360,144,0.7066,0.30511666666666665,0.703695238095238,0.6840135396825399,0.6242080617460317,0.681545380952381,0.5890781428571429,0.2033608333333333,0.0020201703377359824,11,0,142,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,167,0.6506164835164835,0.3608620879120879,0.6465461538461539,0.6421330000000001,0.5861799742857143,0.6450523626373627,0.5793191043956044,0.24652340659340657,0.0018912694967651595,29,0,142,target_stratified_bad_axis_shuffle,0.8038461538461539
700,700,180,0.6154024489795918,0.3962555102040817,0.6112163265306123,0.591621812244898,0.5453394810612245,0.6034863346938776,0.5667515714285714,0.30307520408163263,0.0018489126585528642,58,0,142,target_stratified_bad_axis_shuffle,0.84
360,360,144,0.6984396825396826,0.314281746031746,0.6979333333333333,0.6758836904761906,0.6164097207936509,0.6701063333333334,0.5878853650793652,0.21287678571428567,0.0020541818786567103,12,0,143,target_stratified_bad_axis_shuffle,0.6972222222222222
520,520,170,0.6403472527472528,0.36765,0.6386472527472528,0.6369021538461539,0.5812455178021979,0.644625065934066,0.5782326813186813,0.251316510989011,0.0019838603338096037,38,0,143,target_stratified_bad_axis_shuffle,0.7942307692307692
700,700,179,0.602465306122449,0.40226448979591833,0.601250612244898,0.588483906122449,0.5458940296326531,0.6080689469387756,0.5665917714285714,0.3037784897959183,0.00187942900122738,62,0,143,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,147,0.6916984126984127,0.3197063492063492,0.6856666666666668,0.6823163015873016,0.616040397936508,0.6770761904761906,0.5847767539682539,0.20151170634920632,0.0019465277706284922,14,0,144,target_stratified_bad_axis_shuffle,0.7277777777777777
520,520,164,0.6403351648351648,0.37321483516483517,0.6350406593406592,0.6385181703296704,0.5822528562637364,0.6416087032967033,0.5824032197802198,0.24827225274725273,0.0020430839866203026,31,0,144,target_stratified_bad_axis_shuffle,0.7923076923076923
700,700,178,0.6092718367346939,0.40370938775510207,0.604844081632653,0.5880540489795919,0.5440144039183674,0.6013745795918367,0.5645291142857143,0.30435063265306117,0.001847376443934699,60,0,144,target_stratified_bad_axis_shuffle,0.8342857142857143
360,360,146,0.6878396825396825,0.3232912698412698,0.6837825396825397,0.6779764841269842,0.6138019596825397,0.6700927301587303,0.5763144761904762,0.2033865079365079,0.002321077192559485,12,0,145,target_stratified_bad_axis_shuffle,0.6972222222222222
520,520,163,0.6355571428571428,0.3748703296703297,0.6291208791208791,0.6357189230769231,0.5788806738461538,0.6388452087912088,0.5752783736263736,0.24883090659340654,0.0020693641551927477,32,0,145,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,181,0.5991918367346939,0.408854693877551,0.5959624489795918,0.5906378653061225,0.5462414642448981,0.6021999020408163,0.5589685428571429,0.3009394897959184,0.0017761126172373088,51,0,145,target_stratified_bad_axis_shuffle,0.8442857142857143
360,360,141,0.7046936507936509,0.3051095238095238,0.7051999999999999,0.6779365317460317,0.625290713015873,0.6860534920634921,0.5738419761904763,0.2057399206349206,0.0023065930652885792,13,0,146,target_stratified_bad_axis_shuffle,0.7027777777777777
520,520,163,0.6546923076923077,0.35100274725274727,0.6535384615384616,0.6353642417582419,0.5835109232967033,0.6438662417582418,0.569053335164835,0.25156458791208786,0.001977358559834942,31,0,146,target_stratified_bad_axis_shuffle,0.775
700,700,178,0.6141730612244898,0.39007510204081636,0.6124212244897959,0.5918728653061226,0.5471483805714286,0.6046865387755103,0.5641407714285713,0.3028646122448979,0.0018614414756156924,55,0,146,target_stratified_bad_axis_shuffle,0.84
360,360,139,0.6993714285714285,0.30805158730158727,0.6950888888888888,0.680898380952381,0.6244744465079366,0.6754436190476191,0.5817040317460317,0.21544051587301583,0.0019792862989149295,7,0,147,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,164,0.642732967032967,0.35915164835164837,0.6394318681318681,0.6372638791208791,0.5851367364835165,0.6398231868131868,0.5687063736263736,0.25236192307692307,0.002027655070809419,26,0,147,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,178,0.6041363265306123,0.39850816326530614,0.6017624489795919,0.5922464081632655,0.5480762986122449,0.6034927918367347,0.5592025428571429,0.30065324489795914,0.0018300555581809087,50,0,147,target_stratified_bad_axis_shuffle,0.8428571428571429
360,360,143,0.7079746031746031,0.30378015873015873,0.7030238095238096,0.6786783650793652,0.6198613271428571,0.6770700317460319,0.5737866984126985,0.2044307936507936,0.002045183390772216,11,0,148,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,165,0.6548472527472528,0.3540664835164835,0.6516582417582417,0.6365914120879121,0.5838391138461538,0.6388007802197803,0.5656317582417583,0.25228274725274724,0.0019738175037632465,22,0,148,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,178,0.6165812244897959,0.3931338775510204,0.6143853061224489,0.5895367224489797,0.5481072093061224,0.6037725061224489,0.5594172285714286,0.30744261224489794,0.0018269682874521584,49,0,148,target_stratified_bad_axis_shuffle,0.8328571428571429
360,360,141,0.710152380952381,0.3109015873015873,0.7033238095238095,0.682250507936508,0.6259431403174603,0.6845094285714286,0.5824569206349207,0.2067722222222222,0.0020267294952835673,10,0,149,target_stratified_bad_axis_shuffle,0.7055555555555556
520,520,163,0.6594989010989011,0.35541263736263734,0.6531637362637362,0.6380872802197803,0.5865151650549449,0.6452964945054945,0.5677877197802198,0.2485963736263736,0.002088797490073167,25,0,149,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,177,0.6158604081632654,0.3942734693877551,0.6129126530612246,0.5921822489795918,0.5487126083265307,0.6050753469387756,0.5634982571428572,0.2977668163265305,0.0018094309858366347,50,0,149,target_stratified_bad_axis_shuffle,0.8557142857142858
360,360,141,0.7011650793650793,0.3069571428571428,0.6996015873015874,0.6795289365079366,0.6245432131746033,0.683998507936508,0.580956753968254,0.2030160714285714,0.001968215249465044,9,0,150,target_stratified_bad_axis_shuffle,0.7138888888888889
520,520,162,0.653456043956044,0.34963021978021974,0.6508615384615385,0.6401229725274726,0.5833980948351648,0.6417385494505494,0.5733749505494505,0.24738634615384614,0.0018887190216296513,30,0,150,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,179,0.6176228571428571,0.3882265306122448,0.6135224489795919,0.5903471632653061,0.5480899288979592,0.6061051591836735,0.5638801142857144,0.3072977959183673,0.0018519080455791873,55,0,150,target_stratified_bad_axis_shuffle,0.8385714285714285
360,360,146,0.7127936507936508,0.3011714285714286,0.710957142857143,0.6744636904761906,0.6160767057142859,0.6725465079365079,0.5807405317460318,0.21520246031746026,0.0019272217910066092,12,0,151,target_stratified_bad_axis_shuffle,0.6916666666666667
520,520,166,0.651065934065934,0.3607505494505494,0.6511428571428571,0.6340257362637363,0.5828037045054946,0.6419099010989011,0.5746604120879121,0.258731978021978,0.0020040944899832654,32,0,151,target_stratified_bad_axis_shuffle,0.7653846153846153
700,700,178,0.6126759183673469,0.39666816326530613,0.613629387755102,0.5896810775510204,0.5465181560816327,0.6015193632653062,0.566033257142857,0.30764012244897954,0.0018253442102742115,50,0,151,target_stratified_bad_axis_shuffle,0.83
360,360,141,0.7154587301587302,0.2997007936507936,0.7144444444444445,0.6793542698412698,0.6221258723809524,0.6790674126984128,0.5876086428571429,0.20281690476190473,0.0020461307618108485,12,0,152,target_stratified_bad_axis_shuffle,0.7138888888888889
520,520,165,0.6562626373626373,0.3505049450549451,0.6550175824175823,0.6360862802197803,0.5837555934065934,0.6449736483516483,0.5705987967032968,0.24682195054945047,0.002152132552744313,32,0,152,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,181,0.6149673469387755,0.3918759183673469,0.6131910204081632,0.589666,0.5468590709387755,0.6055929959183673,0.5598876285714286,0.30299597959183666,0.0018205809889534701,57,0,152,target_stratified_bad_axis_shuffle,0.8428571428571429
360,360,136,0.7044507936507937,0.3070825396825396,0.702247619047619,0.6793527222222223,0.6193289079365079,0.6792187777777777,0.5861002539682539,0.20591749999999998,0.002023797639125961,15,0,153,target_stratified_bad_axis_shuffle,0.7055555555555556
520,520,158,0.6426560439560439,0.3680752747252747,0.6398824175824175,0.6421608406593406,0.5849592642857142,0.6470263296703297,0.572292565934066,0.24428934065934063,0.0021156472326486586,31,0,153,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,177,0.6089665306122448,0.40326040816326536,0.605614693877551,0.5924191836734695,0.544418300244898,0.6016340489795919,0.5621192285714286,0.29663538775510195,0.001840578643929904,56,0,153,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,137,0.6942317460317461,0.3226222222222222,0.6882984126984126,0.679347626984127,0.6200642876190476,0.6701680158730159,0.590869753968254,0.20032666666666663,0.001881898818497065,7,0,154,target_stratified_bad_axis_shuffle,0.7388888888888889
520,520,160,0.6389054945054946,0.37254505494505497,0.6343076923076924,0.637414087912088,0.5848479762637363,0.6410744505494506,0.5828741813186814,0.25282642857142856,0.0020116910220322267,28,0,154,target_stratified_bad_axis_shuffle,0.7980769230769231
