equation_set,anchor_file,include_h012,prior_name,support_name,ridge_mult,floor,gain,power,n_equations,loo_mae,loo_rmse,loo_p90_abs,loo_spearman,loo_pearson,known_fit_mae,h012_loo_pred_delta,h012_loo_err,h012_external_pred_delta,h012_external_err,q_mean,q_std,q_l1_from_prior,q_l1_from_anchor,q_extreme_rate,allowance_top200_mass,allowance_ess,h030_config_score
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,public_cell_weight,0.0001,0.05,16.0,1.6,19,0.0033256062802713413,0.003339413318782378,0.0035742116280963613,0.9385964912280702,0.9795962706321291,0.0032476250538997446,,,,,0.5981566258783774,0.2227358636104392,0.008954853811480852,0.007188487747748015,0.02,0.2692336337855199,1094.309784260434,0.0073592071087779055
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,identity_combo,0.3,0.1,9.0,1.0,18,0.00036092525276857284,0.0006029414397274804,0.001044447941161733,0.915376676986584,0.9286353979114447,7.597917121217764e-05,,,0.0019961524888336,0.01003161878883356,0.5965164077039663,0.21525637190324112,0.021039439608211072,0.021039439608211072,0.008571428571428572,0.18656043801405775,1549.1547322979866,0.007364386165450682
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,identity_combo,0.3,0.1,9.0,1.0,18,0.00036092525276857284,0.0006029414397274804,0.001044447941161733,0.915376676986584,0.9286353979114447,7.597917121217764e-05,,,0.0019961524888336,0.01003161878883356,0.5965164077039663,0.21525637190324112,0.021039439608211072,0.021039439608211072,0.008571428571428572,0.18656043801405775,1549.1547322979866,0.007364386165450682
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,joint_vector_cell,0.03,0.05,16.0,1.6,18,0.0003355244787046934,0.0005715056738345622,0.001007945720917853,0.9277605779153767,0.9374320500697754,2.6091424866351066e-05,,,0.002075725124683531,0.010111191424683492,0.5973556191198577,0.22002351251261218,0.026439829401386564,0.026439829401386564,0.008,0.2692336338189745,1094.3097849218514,0.0073693929934622445
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,joint_vector_cell,0.03,0.05,16.0,1.6,18,0.0003355244787046934,0.0005715056738345622,0.001007945720917853,0.9277605779153767,0.9374320500697754,2.6091424866351066e-05,,,0.002075725124683531,0.010111191424683492,0.5973556191198577,0.22002351251261218,0.026439829401386564,0.026439829401386564,0.008,0.2692336338189745,1094.3097849218514,0.0073693929934622445
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,pre_h012_good_soft,h012_support,0.3,0.1,9.0,1.0,19,0.0007673505976343128,0.0021663681916482837,0.001292367617922295,0.8245614035087718,0.5559609879638138,0.0004388501069537023,0.0011712238708290594,0.00920669017082902,-0.0012327037394656917,0.006802762560534269,0.5969550386534949,0.21618205972658613,0.020149807296468904,0.019804201849986897,0.021142857142857144,0.21323289447757351,1337.1908054168284,0.00738004525817956
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,joint_vector_cell,0.03,0.05,16.0,1.6,18,0.0003319493498965784,0.0005670234238158675,0.0010029949529893425,0.9298245614035088,0.9384395760300911,2.5421382476427424e-05,,,0.002103953382052998,0.01013941968205296,0.5972822304645743,0.21999449525171777,0.02673304989930452,0.026653420676380678,0.008,0.2692336338189745,1094.3097849218514,0.00738123691123479
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,joint_vector_cell,0.03,0.05,16.0,1.6,18,0.0003331407693361727,0.0005697504906678861,0.0010039962398879808,0.9277605779153767,0.9379054501239353,2.583826444669932e-05,,,0.0021107234717834033,0.010146189771783363,0.5973068751900124,0.21998523997893574,0.026743112172893296,0.026501866664965953,0.008,0.2692336338189745,1094.3097849218514,0.007387585995142211
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,joint_vector_row,0.0003,0.1,9.0,1.0,19,0.0033618922506400864,0.0033710360644787995,0.00353736549455806,0.9842105263157893,0.9862560518166987,0.0033278008323319604,,,,,0.5981717352566945,0.22122973493227724,0.008612579026251444,0.006542355380959109,0.02,0.2132259008804156,1327.1692907550791,0.007394252182931497
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,exact_support_plus_identity,0.3,0.1,9.0,1.0,18,0.00034033146446871087,0.0005729640335522002,0.0010190737893370678,0.9277605779153767,0.9362472078903277,7.428400856377356e-05,,,0.002103759148105498,0.010139225448105459,0.5963321897258925,0.21533608349572644,0.021243210575472078,0.02097746648757666,0.008,0.17685926393385004,1360.2374997232816,0.007398542532081109
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,public_cell_weight,0.0003,0.25,4.0,0.7,19,0.0033426628007633035,0.003353746945214047,0.0036187221514797506,0.9824561403508772,0.9833727614176361,0.0033036873570925786,,,,,0.5980865142406383,0.22167293553366985,0.008575204242473272,0.006075270445018121,0.022857142857142857,0.17943841395714177,1500.1453126366164,0.007407445190538227
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,joint_vector_cell,0.1,0.05,16.0,1.6,19,0.003348256349819066,0.0033590586328650076,0.0036069268883672824,0.9982456140350877,0.9844712886652432,0.0033426464529227443,,,,,0.5983687616735797,0.22154185861064354,0.0035214250905457544,0.0030372848261311118,0.030285714285714287,0.2692336338189745,1094.3097849218514,0.007408608204399956
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,memory_state,0.003,0.25,4.0,0.7,19,0.003351748048515425,0.003360394273235704,0.0035955063358249512,0.9894736842105263,0.9868518089036871,0.00333095954044932,,,,,0.5978872000708751,0.22021679464130628,0.00678957536990011,0.004501325354538224,0.021714285714285714,0.17943841397280993,1500.1453122177477,0.0074089653963331226
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_median,public_row_subset,0.3,0.1,9.0,1.0,19,0.0007958614391360337,0.0021619825777644767,0.001409913676620987,0.8228070175438595,0.559844438255943,0.0004631215711761946,0.0010977087156248642,0.009133175015624825,-0.0008835928901748973,0.007151873409825063,0.5969029434082292,0.2154992116081446,0.020820491577981055,0.020653401583993206,0.02,0.2132259008804156,1327.1692907550791,0.007425597019679327
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,memory_public_combo,0.3,0.05,16.0,1.6,18,0.00036104534856640246,0.0005909927381749181,0.001042244395013494,0.9174406604747163,0.9314101910246813,7.440281228411375e-05,,,0.002099660441120138,0.010135126741120099,0.5958756554861372,0.213830488221445,0.02131091207150274,0.021051250988480645,0.009142857142857144,0.22698786932023213,1351.0602181704842,0.007430368081504417
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,public_row_subset,0.0003,0.25,4.0,0.7,19,0.003383151433487956,0.0033915321486177995,0.0035618864063343995,0.9842105263157893,0.9873071144707893,0.003350631917163333,,,,,0.5980781961059843,0.22112372669913002,0.00853132469314414,0.006112643439279392,0.021714285714285714,0.17943345215443215,1500.1656906968565,0.007442816336107468
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_median,identity_combo,0.3,0.05,16.0,1.6,19,0.0007910410691102785,0.0021775915415624186,0.0013611554026691937,0.8245614035087718,0.551118633308474,0.00041287015793582563,0.0011929136913291585,0.00922837999132912,-0.0016511411873852337,0.006384325112614726,0.5971416506835197,0.216843982044258,0.02059052457769066,0.020294219432956027,0.022857142857142857,0.23755778223743185,1335.9064018581596,0.007455667394591386
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,joint_vector_row,0.3,0.25,4.0,0.7,18,0.00036959856739668254,0.0006143504964128832,0.001058268541890113,0.9091847265221877,0.927112982983948,7.930488598676396e-05,,,0.002111645804792133,0.010147112104792093,0.5966018750972141,0.21469547127524696,0.022045598301414244,0.02178566166170792,0.009142857142857144,0.17943345215443215,1500.1656906968565,0.0074563506608988864
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,exact_support_plus_identity,0.3,0.1,9.0,1.0,18,0.00034330561506846103,0.0005785368180137029,0.0010223751676476341,0.9277605779153767,0.9342815351349044,7.425944256071669e-05,,,0.002191356109221755,0.010226822409221716,0.5963403287689596,0.21524190322153486,0.020875333180870047,0.020875333180870047,0.008,0.17685926393385004,1360.2374997232816,0.007460270465477237
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,exact_support_plus_identity,0.3,0.1,9.0,1.0,18,0.00034330561506846103,0.0005785368180137029,0.0010223751676476341,0.9277605779153767,0.9342815351349044,7.425944256071669e-05,,,0.002191356109221755,0.010226822409221716,0.5963403287689596,0.21524190322153486,0.020875333180870047,0.020875333180870047,0.008,0.17685926393385004,1360.2374997232816,0.007460270465477237
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,anchor,h012_posterior,0.3,0.1,9.0,1.0,19,0.0007729855110246612,0.002187621290865007,0.001315920702368923,0.8052631578947368,0.545292475920863,0.00043852862818488414,0.001263850816285546,0.009299317116285507,-0.0012296920059278078,0.006805774294072153,0.596987751189606,0.21611424105462546,0.019807728516670262,0.019807728516670262,0.021142857142857144,0.21323289447757354,1327.1590444849228,0.007460771707123675
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,e247,h012_posterior,0.3,0.1,9.0,1.0,19,0.0007729855110246612,0.002187621290865007,0.001315920702368923,0.8052631578947368,0.545292475920863,0.00043852862818488414,0.001263850816285546,0.009299317116285507,-0.0012296920059278078,0.006805774294072153,0.596987751189606,0.21611424105462546,0.019807728516670262,0.019807728516670262,0.021142857142857144,0.21323289447757354,1327.1590444849228,0.007460771707123675
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,no_h012_combo,0.001,0.1,9.0,1.0,19,0.003372734699587548,0.0033819881094304875,0.003629588174817958,0.980701754385965,0.98585099121817,0.0033541870128283337,,,,,0.5981366308027042,0.22113554151288986,0.0072052067554940445,0.0049410226750148944,0.022857142857142857,0.18478239111340247,1549.0509168097662,0.007463215575030735
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,exact_support_plus_identity,0.001,0.05,16.0,1.6,19,0.0033785661585172813,0.0033863015554994663,0.0036136030297638185,0.9719298245614034,0.9881490474083313,0.0033578336588596337,,,,,0.5981288120308255,0.22127935744562507,0.00680398571126463,0.004508473477145027,0.021714285714285714,0.2005349406811787,1234.555926168802,0.007464922845467474
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_median,public_cell_weight,0.3,0.05,16.0,1.6,19,0.0008512638991032543,0.0021571825088907357,0.0015254740555794362,0.819298245614035,0.5627234057388633,0.000444033380480029,0.0009864919771916212,0.009021958277191582,-0.0011440497256214406,0.00689141657437852,0.5973244884909303,0.21859290583960378,0.021113651631600096,0.020964342378974037,0.022857142857142857,0.2692336337855199,1094.309784260434,0.00747261768528507
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,memory_public_combo,0.3,0.05,16.0,1.6,18,0.00036232770567321877,0.0005944350342773944,0.001043563419193976,0.9091847265221877,0.9305193521983696,7.522761721976816e-05,,,0.002162602044045462,0.010198068344045422,0.5958800473062669,0.21375600854136115,0.021247120940788542,0.020925012764892822,0.009142857142857144,0.22698786932023213,1351.0602181704842,0.007474113537207211
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,memory_public_combo,0.001,0.05,16.0,1.6,19,0.003382378122427834,0.0033910061833666086,0.003622166592247609,0.9842105263157893,0.9867563608175707,0.003359738395531721,,,,,0.5979320668203061,0.22060451317118634,0.0070777217373366045,0.004942438017576468,0.022857142857142857,0.22698786932023213,1351.0602181704842,0.007474694475110533
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,identity_combo,0.001,0.05,16.0,1.6,19,0.0033776621692772845,0.003386077363338956,0.0036365595920349295,0.9701754385964911,0.9871026423420642,0.00335895323245164,,,,,0.5981607897062077,0.22134210043627509,0.006691698664543122,0.00460316293991862,0.022857142857142857,0.23755778223743185,1335.9064018581596,0.007476232811067082
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,pre_h012_good_soft,public_row_subset,0.3,0.1,9.0,1.0,19,0.0008000346440265724,0.002176090762324119,0.0014242362283258781,0.8245614035087718,0.5525115870298273,0.00046643251698925384,0.001157911678090977,0.009193377978090937,-0.0008378082563442226,0.007197658043655738,0.5969203002437181,0.21541800831485783,0.020753651310427675,0.02049167333398571,0.02,0.2132259008804156,1327.1692907550791,0.007476604115014038
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,anchor,h012_support,0.3,0.1,9.0,1.0,19,0.0007757701097861105,0.002192265915411983,0.0013268583779785206,0.8052631578947368,0.542826278405307,0.0004382868207561824,0.001282019302008751,0.00931748560200871,-0.0012340552980727446,0.006801411001927216,0.5969891276653806,0.21609717644171178,0.019801393070680576,0.019801393070680576,0.021142857142857144,0.21323289447757351,1337.1908054168284,0.007481381543190486
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,e247,h012_support,0.3,0.1,9.0,1.0,19,0.0007757701097861105,0.002192265915411983,0.0013268583779785206,0.8052631578947368,0.542826278405307,0.0004382868207561824,0.001282019302008751,0.00931748560200871,-0.0012340552980727446,0.006801411001927216,0.5969891276653806,0.21609717644171178,0.019801393070680576,0.019801393070680576,0.021142857142857144,0.21323289447757351,1337.1908054168284,0.007481381543190486
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,exact_support_plus_identity,0.001,0.1,9.0,1.0,19,0.0033912455704522273,0.003399082607831021,0.00362268780346519,0.980701754385965,0.9879477552236159,0.003371717745945212,,,,,0.5981158700307815,0.221185126496045,0.006972540406079226,0.004626733656000893,0.021714285714285714,0.17685926393385004,1360.2374997232816,0.007489963307713433
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,no_h012_combo,0.3,0.1,9.0,1.0,18,0.0003707369014458277,0.0006144254706020294,0.0010595547607494785,0.915376676986584,0.926790720155299,7.568089814065098e-05,,,0.0021659910083360353,0.010201457308335996,0.5964732249303168,0.21529100893317119,0.021812725447740905,0.02149511277428791,0.008,0.18478239111340247,1549.0509168097662,0.00749290160257778
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,joint_vector_row,0.3,0.25,4.0,0.7,18,0.00037078686742787455,0.0006178072251687432,0.0010593587851976294,0.9071207430340558,0.9262017596735839,8.012101203621363e-05,,,0.0021707655862643126,0.010206231886264273,0.5966152869157625,0.21460893016596902,0.021976904583815012,0.021625917083776414,0.009142857142857144,0.17943345215443215,1500.1656906968565,0.007496772851054944
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,pre_h012_good_soft,identity_combo,0.3,0.05,16.0,1.6,19,0.0007955399406218847,0.0021927479616304685,0.0013748424585440005,0.8052631578947368,0.5431318955499925,0.00041607597770021686,0.0012577240527999593,0.00929319035279992,-0.0016068954718395972,0.006428570828160363,0.5971535923846646,0.21677903566040238,0.020519332440240817,0.020164859544715117,0.022857142857142857,0.23755778223743185,1335.9064018581596,0.007511750706351559
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,exact_support_plus_identity,0.001,0.25,4.0,0.7,19,0.0034023216005262206,0.0034103290953125154,0.0036332627600103797,0.980701754385965,0.9876495129345378,0.0033837950395029293,,,,,0.5981106317986963,0.2210921142451658,0.007136074493544968,0.004761963948674179,0.021714285714285714,0.1590052357405368,1497.822114034175,0.007514054983435377
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,no_h012_combo,0.001,0.25,4.0,0.7,19,0.003398946769568886,0.003408066469819122,0.0036499812593496534,0.980701754385965,0.9859611124752936,0.0033814960804896574,,,,,0.5981260429682235,0.22100327538557796,0.00735640260273401,0.0050081126028920855,0.022285714285714287,0.15879210910517078,1652.54730689382,0.0075176816869923745
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,pre_h012_good_soft,public_cell_weight,0.3,0.05,16.0,1.6,19,0.0008550822320564363,0.0021700578040141126,0.0015383970675882763,0.819298245614035,0.5561448544791463,0.0004468567277434922,0.0010413987277615336,0.009076865027761494,-0.0011046290608565678,0.006930837239143393,0.5973223562852243,0.21853170147888792,0.02103096592814811,0.020876607910999406,0.022857142857142857,0.2692336337855199,1094.309784260434,0.007519233062713557
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,memory_public_combo,0.3,0.05,16.0,1.6,18,0.00036519027621878254,0.0005991760804465553,0.0010350853638894462,0.9091847265221877,0.9288018270318442,7.576939682553993e-05,,,0.002236813842929949,0.01027228014292991,0.5959019413632627,0.2136827417025094,0.020893008975539817,0.020893008975539817,0.008571428571428572,0.22698786932023213,1351.0602181704842,0.0075205508466101995
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,memory_public_combo,0.3,0.05,16.0,1.6,18,0.00036519027621878254,0.0005991760804465553,0.0010350853638894462,0.9091847265221877,0.9288018270318442,7.576939682553993e-05,,,0.002236813842929949,0.01027228014292991,0.5959019413632627,0.2136827417025094,0.020893008975539817,0.020893008975539817,0.008571428571428572,0.22698786932023213,1351.0602181704842,0.0075205508466101995
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,joint_vector_row,0.0003,0.05,16.0,1.6,19,0.0034221792441311264,0.003431375654222243,0.003586049919278152,0.9771929824561404,0.9858976609028749,0.0033857883322276363,,,,,0.5982054239439462,0.22133376925015347,0.008438650952295337,0.0069306237564534445,0.02057142857142857,0.26922047954393025,1094.324547231666,0.007521203910173728
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,anchor,public_row_subset,0.3,0.1,9.0,1.0,19,0.0008052522275168169,0.0021904104624552215,0.0014282835927519378,0.8245614035087718,0.5455615761623436,0.00046594053067990673,0.001218382791536592,0.009253849091536552,-0.0008500394788923604,0.0071854268211076,0.5969718136439346,0.2153389558518683,0.020416689679689033,0.020416689679689033,0.02057142857142857,0.2132259008804156,1327.1692907550791,0.007523353972678264
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,e247,public_row_subset,0.3,0.1,9.0,1.0,19,0.0008052522275168169,0.0021904104624552215,0.0014282835927519378,0.8245614035087718,0.5455615761623436,0.00046594053067990673,0.001218382791536592,0.009253849091536552,-0.0008500394788923604,0.0071854268211076,0.5969718136439346,0.2153389558518683,0.020416689679689033,0.020416689679689033,0.02057142857142857,0.2132259008804156,1327.1692907550791,0.007523353972678264
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,joint_vector_row,0.3,0.25,4.0,0.7,18,0.00037312472031388906,0.0006221445767982428,0.001050214109954959,0.9071207430340558,0.9245379613076544,8.069845688150339e-05,,,0.0022160147357100034,0.010251481035709964,0.5966595879046893,0.21451357745527577,0.021595515668571912,0.021595515668571912,0.009142857142857144,0.17943345215443215,1500.1656906968565,0.007523493079697189
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,joint_vector_row,0.3,0.25,4.0,0.7,18,0.00037312472031388906,0.0006221445767982428,0.001050214109954959,0.9071207430340558,0.9245379613076544,8.069845688150339e-05,,,0.0022160147357100034,0.010251481035709964,0.5966595879046893,0.21451357745527577,0.021595515668571912,0.021595515668571912,0.009142857142857144,0.17943345215443215,1500.1656906968565,0.007523493079697189
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,memory_public_combo,0.001,0.1,9.0,1.0,19,0.003406005541578068,0.00341470464369638,0.0036456167669410323,0.9842105263157893,0.9865642391221308,0.003385955060446513,,,,,0.5979927480497385,0.22066605005461037,0.007252442217494456,0.00495147488804054,0.021714285714285714,0.18148164029846142,1548.5083099795793,0.007526577312789802
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,identity_combo,0.001,0.1,9.0,1.0,19,0.0034063579521794,0.0034148076356891525,0.0036571298540048463,0.9719298245614034,0.9869453799352004,0.0033891459958312426,,,,,0.5981387039152952,0.22113692257927056,0.007003020565111614,0.0047314103554772,0.022857142857142857,0.18656043801405775,1549.1547322979866,0.007534719058342536
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,no_h012_combo,0.3,0.1,9.0,1.0,18,0.0003719782134419016,0.0006178784806644588,0.0010608159996475255,0.915376676986584,0.9258843963106842,7.642862776525106e-05,,,0.0022303009599420236,0.010265767259941983,0.5964815100219923,0.21521907208455995,0.021743888684622212,0.02136453991956506,0.008,0.18478239111340247,1549.0509168097662,0.007536638064511671
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,h012_support,0.0003,0.05,16.0,1.6,19,0.0034261944610527693,0.0034329807772262764,0.0036027805232566865,0.9701754385964911,0.9894853384259978,0.0033856588143697007,,,,,0.5980947333431359,0.22164222582005802,0.007328428438619351,0.004959255927237306,0.022285714285714287,0.2711183987962484,1083.7376812472796,0.007537732604668597
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,h012_posterior,0.0003,0.05,16.0,1.6,19,0.0034266163250052002,0.0034333604108165907,0.0036022455015539377,0.9701754385964911,0.9895509431633753,0.0033863433451258086,,,,,0.5980952907787029,0.22164960831682176,0.007343812541025201,0.004982037870041129,0.022285714285714287,0.26923363373214243,1094.3097843976714,0.007538134418253598
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,public_cell_weight,0.0003,0.1,9.0,1.0,19,0.0033968934753996795,0.0034085607419768412,0.0037049073614794357,0.9491228070175438,0.9821202373922889,0.003355828174681539,,,,,0.5980970308410042,0.22188261780463628,0.008275162706587742,0.0062222512874905034,0.022285714285714287,0.21323289447757351,1327.1590448439867,0.0075476610025214065
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,memory_public_combo,0.001,0.25,4.0,0.7,19,0.0034188697455122827,0.0034276049930826776,0.003657491598278334,0.9842105263157893,0.9864701705446726,0.003400599245048617,,,,,0.598029448326516,0.22069787448755462,0.007386161015825607,0.005029664848652368,0.021714285714285714,0.15696782276810625,1650.9099563735922,0.007554334406516771
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,identity_combo,0.001,0.25,4.0,0.7,19,0.003419930449617264,0.003428503165781206,0.003665589644490673,0.980701754385965,0.9867147235615462,0.0034036711226690677,,,,,0.5981270298061819,0.22101150086771856,0.00721661123815203,0.004880915581811108,0.021714285714285714,0.1597554294984586,1654.027045848316,0.00756088937089976
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,memory_state,0.03,0.1,9.0,1.0,18,0.00032230720142274006,0.0005394018485278564,0.0009583790228646406,0.9236326109391124,0.9435443063606498,2.5515643375997225e-05,,,0.0024330727495556824,0.010468539049555643,0.5944231444022582,0.21292315552363023,0.02758538879618548,0.027606743416008682,0.002857142857142857,0.21323289447757354,1327.1590444849228,0.0075616027851155496
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,memory_state,0.03,0.1,9.0,1.0,18,0.0003248522847062853,0.0005454131074350127,0.0009619991336859502,0.9215686274509803,0.9422705497556327,2.6087535956733437e-05,,,0.002426619283926891,0.01046208558392685,0.5944395983986679,0.21290330576746,0.027403654924184406,0.027403654924184406,0.002857142857142857,0.21323289447757354,1327.1590444849228,0.007562150575040913
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,memory_state,0.03,0.1,9.0,1.0,18,0.0003248522847062853,0.0005454131074350127,0.0009619991336859502,0.9215686274509803,0.9422705497556327,2.6087535956733437e-05,,,0.002426619283926891,0.01046208558392685,0.5944395983986679,0.21290330576746,0.027403654924184406,0.027403654924184406,0.002857142857142857,0.21323289447757354,1327.1590444849228,0.007562150575040913
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,anchor,memory_state,0.003,0.05,16.0,1.6,19,0.0007637310517415238,0.0022635868798780677,0.0010497936237491019,0.7771929824561404,0.5046124465409002,0.00031863272993850586,0.0016616026885612827,0.009697068988561243,-0.0025219423329533044,0.005513523967046656,0.5945335250401088,0.21431112903927427,0.03158828155820195,0.03158828155820195,0.013142857142857144,0.26923363373214243,1094.3097843976716,0.007566493089122724
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,e247,memory_state,0.003,0.05,16.0,1.6,19,0.0007637310517415238,0.0022635868798780677,0.0010497936237491019,0.7771929824561404,0.5046124465409002,0.00031863272993850586,0.0016616026885612827,0.009697068988561243,-0.0025219423329533044,0.005513523967046656,0.5945335250401088,0.21431112903927427,0.03158828155820195,0.03158828155820195,0.013142857142857144,0.26923363373214243,1094.3097843976716,0.007566493089122724
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,good_soft,memory_state,0.01,0.05,16.0,1.6,19,0.0034255711959009657,0.0034321495153317116,0.0036628451587343417,0.9929824561403509,0.9899504506250838,0.0034076488267864315,,,,,0.5975615974601667,0.21936692178593448,0.006430147789997428,0.0044566361476055935,0.019428571428571427,0.26923363373214243,1094.3097843976716,0.0075674590649264465
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,memory_state,0.03,0.1,9.0,1.0,18,0.00032305635479007054,0.0005423504179272913,0.0009591211494994156,0.9215686274509803,0.9429906245077361,2.5836194963040457e-05,,,0.0024441679925898746,0.010479634292589836,0.5944251100239234,0.2128749787733971,0.027656144505912753,0.027495942435787787,0.002857142857142857,0.21323289447757354,1327.1590444849228,0.007570178414453045
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,exact_support_plus_identity,0.3,0.25,4.0,0.7,18,0.00034599215224990804,0.0005807474546510397,0.0010364375886649723,0.9277605779153767,0.9347960198245309,7.478371604168935e-05,,,0.002351541224255507,0.010387007524255467,0.5962817055476392,0.2150489186332059,0.021624330375029907,0.021306833271751074,0.0074285714285714285,0.1590052357405368,1497.822114034175,0.007574811658990159
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,no_h012_combo,0.3,0.1,9.0,1.0,18,0.00037454846330751057,0.0006223532760722001,0.0010522823595880324,0.9091847265221877,0.9242116191297948,7.699254601978815e-05,,,0.0022916722814990895,0.01032713858149905,0.5965038754362829,0.21514858129832354,0.021370545324326425,0.021370545324326425,0.0074285714285714285,0.18478239111340247,1549.0509168097662,0.007575025366403092
