candidate_id,family,support_source,k,alpha,core_alpha,tail_alpha,changed_cells,changed_rows,h042_overlap_cells,h043_overlap_cells,h045_overlap_cells,h042_jaccard,h043_jaccard,h045_jaccard,support_score_mean,support_score_min,support_score_sum,contrast_mean,route_public_mean,route_private_mean,route_q2regime_mean,mean_abs_logit_move,max_abs_logit_move,mean_abs_prob_move,max_abs_prob_move,tangent_expected_delta,resolved_path
h047_h042core_support_tail34_a0.58_0.32_c79_d8860d04,h042core_support_tail34_a0.58_0.32,h042_core_plus_posterior_tail,79,0.0,0.58,0.32,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.01960408289552309,0.25965423087007267,0.004330367313040329,0.04305671614590323,-0.0002368235931832587,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.58_0.32_c79_d8860d04.csv
h047_h042core_support_tail34_a0.58_0.44_c79_d8394e0c,h042core_support_tail34_a0.58_0.44,h042_core_plus_posterior_tail,79,0.0,0.58,0.44,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.0204813433970211,0.25965423087007267,0.004518423653870107,0.04305671614590323,-0.00023080205926959363,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.58_0.44_c79_d8394e0c.csv
h047_h042core_support_tail34_a0.66_0.06_c79_836d4176,h042core_support_tail34_a0.66_0.06,h042_core_plus_posterior_tail,79,0.0,0.66,0.06,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.020084692713522707,0.2954686075418076,0.00444442832720222,0.048488496918805524,-0.00028581852707824755,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.66_0.06_c79_836d4176.csv
h047_h042core_support_tail34_a0.66_0.1_c79_31eda4ec,h042core_support_tail34_a0.66_0.1,h042_core_plus_posterior_tail,79,0.0,0.66,0.1,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.02037711288068873,0.2954686075418076,0.004507501816701231,0.048488496918805524,-0.00028394819296093484,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.66_0.1_c79_31eda4ec.csv
h047_h042core_support_tail34_a0.66_0.14_c79_663128ce,h042core_support_tail34_a0.66_0.14,h042_core_plus_posterior_tail,79,0.0,0.66,0.14,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.02066953304785472,0.2954686075418076,0.004570524337745668,0.048488496918805524,-0.00028208276848019903,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.66_0.14_c79_663128ce.csv
h047_h042core_support_tail34_a0.66_0.22_c79_848b4873,h042core_support_tail34_a0.66_0.22,h042_core_plus_posterior_tail,79,0.0,0.66,0.22,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.021254373382186723,0.2954686075418076,0.004696415529411313,0.048488496918805524,-0.0002783743244261361,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.66_0.22_c79_848b4873.csv
h047_h042core_support_tail34_a0.66_0.32_c79_d8fd8769,h042core_support_tail34_a0.66_0.32,h042_core_plus_posterior_tail,79,0.0,0.66,0.32,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.02198542380010173,0.2954686075418076,0.004853488637045439,0.048488496918805524,-0.000273799865333164,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.66_0.32_c79_d8fd8769.csv
h047_h042core_support_tail34_a0.66_0.44_c79_028c1edf,h042core_support_tail34_a0.66_0.44,h042_core_plus_posterior_tail,79,0.0,0.66,0.44,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.02286268430159973,0.2954686075418076,0.005041544977875217,0.048488496918805524,-0.0002684357397320102,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.66_0.44_c79_028c1edf.csv
h047_h042core_support_tail34_a0.78_0.06_c79_a95c722d,h042core_support_tail34_a0.78_0.06,h042_core_plus_posterior_tail,79,0.0,0.78,0.06,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.023656704070390645,0.3491901725494082,0.0052267009427997965,0.05640827282238181,-0.0003351857797593414,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.78_0.06_c79_a95c722d.csv
h047_h042core_support_tail34_a0.78_0.1_c79_da91e26b,h042core_support_tail34_a0.78_0.1,h042_core_plus_posterior_tail,79,0.0,0.78,0.1,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.023949124237556667,0.3491901725494082,0.0052897744322988076,0.05640827282238181,-0.00033357576342349013,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.78_0.1_c79_da91e26b.csv
h047_h042core_support_tail34_a0.78_0.14_c79_6f979f3a,h042core_support_tail34_a0.78_0.14,h042_core_plus_posterior_tail,79,0.0,0.78,0.14,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.024241544404722655,0.3491901725494082,0.0053527969533432454,0.05640827282238181,-0.0003319553370793581,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.78_0.14_c79_6f979f3a.csv
h047_h042core_support_tail34_a0.78_0.22_c79_575f5a89,h042core_support_tail34_a0.78_0.22,h042_core_plus_posterior_tail,79,0.0,0.78,0.22,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.02482638473905466,0.3491901725494082,0.005478688145008891,0.05640827282238181,-0.00032868711792606847,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.78_0.22_c79_575f5a89.csv
h047_h042core_support_tail34_a0.78_0.32_c79_eaa7e66a,h042core_support_tail34_a0.78_0.32,h042_core_plus_posterior_tail,79,0.0,0.78,0.32,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.02555743515696966,0.3491901725494082,0.005635761252643016,0.05640827282238181,-0.0003245591491474198,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.78_0.32_c79_eaa7e66a.csv
h047_h042core_support_tail34_a0.78_0.44_c79_f9ff54a2,h042core_support_tail34_a0.78_0.44,h042_core_plus_posterior_tail,79,0.0,0.78,0.44,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.026434695658467663,0.3491901725494082,0.005823817593472795,0.05640827282238181,-0.0003195564618570822,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.78_0.44_c79_f9ff54a2.csv
h047_h042core_support_tail34_a0.92_0.06_c79_00407d47,h042core_support_tail34_a0.92_0.06,h042_core_plus_posterior_tail,79,0.0,0.92,0.06,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.027824050653403255,0.411865331724943,0.006135523079881589,0.06530560317851364,-0.00038107735694553315,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.92_0.06_c79_00407d47.csv
h047_h042core_support_tail34_a0.92_0.1_c79_a5c89eea,h042core_support_tail34_a0.92_0.1,h042_core_plus_posterior_tail,79,0.0,0.92,0.1,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.028116470820569273,0.411865331724943,0.006198596569380599,0.06530560317851364,-0.0003796819747581368,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.92_0.1_c79_a5c89eea.csv
h047_h042core_support_tail34_a0.92_0.14_c79_f95d4f6a,h042core_support_tail34_a0.92_0.14,h042_core_plus_posterior_tail,79,0.0,0.92,0.14,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.02840889098773526,0.411865331724943,0.006261619090425037,0.06530560317851364,-0.0003782622029248212,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.92_0.14_c79_f95d4f6a.csv
h047_h042core_support_tail34_a0.92_0.22_c79_7215dada,h042core_support_tail34_a0.92_0.22,h042_core_plus_posterior_tail,79,0.0,0.92,0.22,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.02899373132206727,0.411865331724943,0.006387510282090682,0.06530560317851364,-0.00037535186056684224,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.92_0.22_c79_7215dada.csv
h047_h042core_support_tail34_a0.92_0.32_c79_41abca22,h042core_support_tail34_a0.92_0.32,h042_core_plus_posterior_tail,79,0.0,0.92,0.32,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.02972478173998227,0.411865331724943,0.0065445833897248085,0.06530560317851364,-0.0003715865226163261,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.92_0.32_c79_41abca22.csv
h047_h042core_support_tail34_a0.92_0.44_c79_c21283d1,h042core_support_tail34_a0.92_0.44,h042_core_plus_posterior_tail,79,0.0,0.92,0.44,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.030602042241480276,0.411865331724943,0.006732639730554586,0.06530560317851364,-0.0003668897975385542,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.92_0.44_c79_c21283d1.csv
h047_h042core_support_tail48_a0.5_0.06_c93_75def52b,h042core_support_tail48_a0.5_0.06,h042_core_plus_posterior_tail,93,0.0,0.5,0.06,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.015556752404122836,0.22383985419833818,0.003452892519183249,0.03750264228826794,-0.00021372419017118882,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.5_0.06_c93_75def52b.csv
h047_h042core_support_tail48_a0.5_0.1_c93_33059190,h042core_support_tail48_a0.5_0.1,h042_core_plus_posterior_tail,93,0.0,0.5,0.1,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.016005666904460467,0.22383985419833818,0.003553257174049921,0.03750264228826794,-0.00021045252207063284,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.5_0.1_c93_33059190.csv
h047_h042core_support_tail48_a0.5_0.14_c93_e6973bea,h042core_support_tail48_a0.5_0.14,h042_core_plus_posterior_tail,93,0.0,0.5,0.14,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.016454581404798056,0.22383985419833818,0.003653568748135616,0.03750264228826794,-0.00020720716215971802,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.5_0.14_c93_e6973bea.csv
h047_h042core_support_tail48_a0.5_0.22_c93_bb6b01f5,h042core_support_tail48_a0.5_0.22,h042_core_plus_posterior_tail,93,0.0,0.5,0.22,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.01735241040547327,0.22383985419833818,0.0038540301830825587,0.03750264228826794,-0.00020083454842302324,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.5_0.22_c93_bb6b01f5.csv
h047_h042core_support_tail48_a0.5_0.32_c93_12bb4b45,h042core_support_tail48_a0.5_0.32,h042_core_plus_posterior_tail,93,0.0,0.5,0.32,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.018474696656317284,0.22383985419833818,0.004104297420974559,0.03750264228826794,-0.000193180434355886,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.5_0.32_c93_12bb4b45.csv
h047_h042core_support_tail48_a0.5_0.44_c93_69ada43f,h042core_support_tail48_a0.5_0.44,h042_core_plus_posterior_tail,93,0.0,0.5,0.44,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.019821440157330093,0.22383985419833818,0.0044041514761964645,0.03750264228826794,-0.0001845969846425254,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.5_0.44_c93_69ada43f.csv
h047_h042core_support_tail48_a0.58_0.06_c93_fdda5044,h042core_support_tail48_a0.58_0.06,h042_core_plus_posterior_tail,93,0.0,0.58,0.06,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.017938093308701476,0.25965423087007267,0.003977246877039923,0.04305671614590323,-0.0002493887545897431,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.58_0.06_c93_fdda5044.csv
h047_h042core_support_tail48_a0.58_0.1_c93_2cf9e585,h042core_support_tail48_a0.58_0.1,h042_core_plus_posterior_tail,93,0.0,0.58,0.1,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.018387007809039103,0.25965423087007267,0.004077611531906594,0.04305671614590323,-0.00024656355669646263,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.58_0.1_c93_2cf9e585.csv
h047_h042core_support_tail48_a0.58_0.14_c93_d3aca87d,h042core_support_tail48_a0.58_0.14,h042_core_plus_posterior_tail,93,0.0,0.58,0.14,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.018835922309376696,0.25965423087007267,0.00417792310599229,0.04305671614590323,-0.00024375529210014476,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.58_0.14_c93_d3aca87d.csv
h047_h042core_support_tail48_a0.58_0.22_c93_bf0dd6ad,h042core_support_tail48_a0.58_0.22,h042_core_plus_posterior_tail,93,0.0,0.58,0.22,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.01973375131005191,0.25965423087007267,0.0043783845409392326,0.04305671614590323,-0.00023821525317862827,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.58_0.22_c93_bf0dd6ad.csv
h047_h042core_support_tail48_a0.58_0.32_c93_fea0f10b,h042core_support_tail48_a0.58_0.32,h042_core_plus_posterior_tail,93,0.0,0.58,0.32,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02085603756089592,0.25965423087007267,0.004628651778831232,0.04305671614590323,-0.00023149454155027172,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.58_0.32_c93_fea0f10b.csv
h047_h042core_support_tail48_a0.58_0.44_c93_f5ecb22a,h042core_support_tail48_a0.58_0.44,h042_core_plus_posterior_tail,93,0.0,0.58,0.44,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02220278106190873,0.25965423087007267,0.004928505834053139,0.04305671614590323,-0.00022383292326854935,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.58_0.44_c93_f5ecb22a.csv
h047_h042core_support_tail48_a0.66_0.06_c93_ae8ceb11,h042core_support_tail48_a0.66_0.06,h042_core_plus_posterior_tail,93,0.0,0.66,0.06,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.020319434213280103,0.2954686075418076,0.004500368201045033,0.048488496918805524,-0.00028488905378963613,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.66_0.06_c93_ae8ceb11.csv
h047_h042core_support_tail48_a0.66_0.1_c93_3b7241ef,h042core_support_tail48_a0.66_0.1,h042_core_plus_posterior_tail,93,0.0,0.66,0.1,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.020768348713617733,0.2954686075418076,0.004600732855911705,0.048488496918805524,-0.000282403520786111,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.66_0.1_c93_3b7241ef.csv
h047_h042core_support_tail48_a0.66_0.14_c93_47f96add,h042core_support_tail48_a0.66_0.14,h042_core_plus_posterior_tail,93,0.0,0.66,0.14,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.021217263213955326,0.2954686075418076,0.0047010444299974,0.048488496918805524,-0.0002799295151594165,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.66_0.14_c93_47f96add.csv
h047_h042core_support_tail48_a0.66_0.22_c93_de9a5e64,h042core_support_tail48_a0.66_0.22,h042_core_plus_posterior_tail,93,0.0,0.66,0.22,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02211509221463054,0.2954686075418076,0.004901505864944343,0.048488496918805524,-0.0002750337887370924,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.66_0.22_c93_de9a5e64.csv
h047_h042core_support_tail48_a0.66_0.32_c93_4ee9c3ff,h042core_support_tail48_a0.66_0.32,h042_core_plus_posterior_tail,93,0.0,0.66,0.32,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.023237378465474554,0.2954686075418076,0.005151773102836343,0.048488496918805524,-0.00026905495870521083,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.66_0.32_c93_4ee9c3ff.csv
h047_h042core_support_tail48_a0.66_0.44_c93_70d4e331,h042core_support_tail48_a0.66_0.44,h042_core_plus_posterior_tail,93,0.0,0.66,0.44,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02458412196648736,0.2954686075418076,0.005451627158058249,0.048488496918805524,-0.0002621341778313729,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.66_0.44_c93_70d4e331.csv
h047_h042core_support_tail48_a0.78_0.06_c93_0b2cd878,h042core_support_tail48_a0.78_0.06,h042_core_plus_posterior_tail,93,0.0,0.78,0.06,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.023891445570148044,0.3491901725494082,0.00528264081664261,0.05640827282238181,-0.00033438746211311726,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.78_0.06_c93_0b2cd878.csv
h047_h042core_support_tail48_a0.78_0.1_c93_a162b5d8,h042core_support_tail48_a0.78_0.1,h042_core_plus_posterior_tail,93,0.0,0.78,0.1,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.024340360070485664,0.3491901725494082,0.005383005471509284,0.05640827282238181,-0.0003322350380593401,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.78_0.1_c93_a162b5d8.csv
h047_h042core_support_tail48_a0.78_0.14_c93_40eeb7c1,h042core_support_tail48_a0.78_0.14,h042_core_plus_posterior_tail,93,0.0,0.78,0.14,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.024789274570823264,0.3491901725494082,0.005483317045594978,0.05640827282238181,-0.000330065614705839,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.78_0.14_c93_40eeb7c1.csv
h047_h042core_support_tail48_a0.78_0.22_c93_e4edbc31,h042core_support_tail48_a0.78_0.22,h042_core_plus_posterior_tail,93,0.0,0.78,0.22,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.025687103571498476,0.3491901725494082,0.005683778480541921,0.05640827282238181,-0.00032568407685138877,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.78_0.22_c93_e4edbc31.csv
h047_h042core_support_tail48_a0.78_0.32_c93_ad19e4c1,h042core_support_tail48_a0.78_0.32,h042_core_plus_posterior_tail,93,0.0,0.78,0.32,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.02680938982234249,0.3491901725494082,0.0059340457184339215,0.05640827282238181,-0.0003201441017168437,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.78_0.32_c93_ad19e4c1.csv
h047_h042core_support_tail48_a0.78_0.44_c93_a78b63c4,h042core_support_tail48_a0.78_0.44,h042_core_plus_posterior_tail,93,0.0,0.78,0.44,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.028156133323355297,0.3491901725494082,0.006233899773655826,0.05640827282238181,-0.0003134253871386785,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.78_0.44_c93_a78b63c4.csv
h047_h042core_support_tail48_a0.92_0.06_c93_06ede94b,h042core_support_tail48_a0.92_0.06,h042_core_plus_posterior_tail,93,0.0,0.92,0.06,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.028058792153160646,0.411865331724943,0.006191462953724402,0.06530560317851364,-0.00038038736878369877,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.92_0.06_c93_06ede94b.csv
h047_h042core_support_tail48_a0.92_0.1_c93_339ab859,h042core_support_tail48_a0.92_0.1,h042_core_plus_posterior_tail,93,0.0,0.92,0.1,93,93,45,93,75,0.4838709677419355,0.8857142857142857,0.8064516129032258,0.5083858064516129,0.11256,47.27988,-0.31779292747138954,0.5346049462365592,0.42398666666666673,0.4228321462365593,0.028507706653498277,0.411865331724943,0.006291827608591074,0.06530560317851364,-0.00037850836873238653,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.92_0.1_c93_339ab859.csv
