candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score,full_known_cond_pred_delta_median,full_known_cond_pred_delta_p10,full_known_cond_pred_delta_p90,full_known_cond_margin_vs_h012_median,full_known_cond_margin_vs_h012_p10,full_known_cond_margin_vs_h012_p90,full_known_cond_support_better_than_h012,full_known_cond_model_count,pre_h042_cond_pred_delta_median,pre_h042_cond_pred_delta_p10,pre_h042_cond_pred_delta_p90,pre_h042_cond_margin_vs_h012_median,pre_h042_cond_margin_vs_h012_p10,pre_h042_cond_margin_vs_h012_p90,pre_h042_cond_support_better_than_h012,pre_h042_cond_model_count,h045_conditional_score,is_current_h043,h045_promotable
h047_h042core_support_tail48_a0.5_0.22_c93_bb6b01f5,submission_h047_h042core_support_tail48_a0.5_0.22_c93_bb6b01f5.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.5_0.22_c93_bb6b01f5.csv,h042core_support_tail48_a0.5_0.22,h042core_support_tail48_a0.5_0.22,2,93,93,0.0038540301830825587,0.03750264228826794,0.01735241040547327,0.22383985419833818,-0.00014743025416374023,0.0005904922250521853,-2.681996095042814e-06,-2.309947116804573e-05,-0.0002437265411924898,-0.0004924733356468786,0.00024857408789686296,-0.00026415654187475664,-0.0004899018095783696,0.00023808445661249744,0.8333333333333334,12,-0.0002547352487624957,-0.0003628307634062727,0.00028561277520062106,-0.00010028245489498641,-0.00039955188084272677,0.00030459332279120775,0.5833333333333334,12,0.4472010178117046,0.5742545610091812,0.5681496716938551,0.5980926370428422,0.00594954227404737,2.534018672933903e-05,0.029956195849419356,0.08333333333333333,12,0.5825267871759532,0.5373286865063788,0.5972347391491056,0.0004207746684147806,-0.12692989947060374,0.034994918551810555,0.25,12,-1.9995293025945335,1.9995293025945335,0.021500315081661645,0.7956989247311828,0.0,1.5290569338422393,0.00021224216820169353,-0.0009687757050456512,0.0021063712830453898,0.00012615892136942468,-0.0009691622757383604,0.0006989676782065987,0.4166666666666667,12,-0.0001801022698380882,-0.00403606299638208,0.006589035852806072,-0.00023859617888580178,-0.005987496209259021,0.006465291156737402,0.5833333333333334,12,2.1125,False,False
h047_h042core_support_tail48_a0.58_0.14_c93_d3aca87d,submission_h047_h042core_support_tail48_a0.58_0.14_c93_d3aca87d.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.58_0.14_c93_d3aca87d.csv,h042core_support_tail48_a0.58_0.14,h042core_support_tail48_a0.58_0.14,2,93,93,0.00417792310599229,0.04305671614590323,0.018835922309376696,0.25965423087007267,-0.00016273039742017864,0.0006740517454153143,-5.55537625425773e-07,-2.0351868807581405e-05,-0.000262376844602198,-0.00048328259382559495,0.0001949326910403702,-0.00026227048836061084,-0.0005060830992880592,0.0002546956334817241,0.8333333333333334,12,-0.0002555774790516732,-0.0003638640560216415,0.00023696379321088107,-8.286554276288292e-05,-0.00045384860978221823,0.0003192340956789615,0.5833333333333334,12,0.5410941475826972,0.574270602455131,0.5681604137193021,0.5983569893531486,0.005965583719997225,3.6082212176336015e-05,0.0302205481597257,0.08333333333333333,12,0.5820954456114331,0.5373902658768758,0.5973303482928956,0.00047978561143441345,-0.12728103020753045,0.035101364597839885,0.25,12,-1.9964411727463107,1.9964411727463107,0.021467109384368934,0.8172043010752689,0.0,0.9556647582697204,0.00016374836947378145,-0.0009141697639907231,0.0021541664451072383,7.76651226415126e-05,-0.0009145563346834322,0.000752799493356139,0.4166666666666667,12,-7.630400851175133e-05,-0.003952529979188799,0.0067503166144583845,-0.0001347979175594649,-0.00590396319206574,0.0066265719183897145,0.5833333333333334,12,2.120416666666667,False,False
h047_h042core_support_tail64_a0.58_0.14_c93_d3aca87d,submission_h047_h042core_support_tail64_a0.58_0.14_c93_d3aca87d.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.58_0.14_c93_d3aca87d.csv,h042core_support_tail64_a0.58_0.14,h042core_support_tail64_a0.58_0.14,2,93,93,0.00417792310599229,0.04305671614590323,0.018835922309376696,0.25965423087007267,-0.00016273039742017864,0.0006740517454153143,-5.55537625425773e-07,-2.0351868807581405e-05,-0.000262376844602198,-0.00048328259382559495,0.0001949326910403702,-0.00026227048836061084,-0.0005060830992880592,0.0002546956334817241,0.8333333333333334,12,-0.0002555774790516732,-0.0003638640560216415,0.00023696379321088107,-8.286554276288292e-05,-0.00045384860978221823,0.0003192340956789615,0.5833333333333334,12,0.5410941475826972,0.574270602455131,0.5681604137193021,0.5983569893531486,0.005965583719997225,3.6082212176336015e-05,0.0302205481597257,0.08333333333333333,12,0.5820954456114331,0.5373902658768758,0.5973303482928956,0.00047978561143441345,-0.12728103020753045,0.035101364597839885,0.25,12,-1.9964411727463107,1.9964411727463107,0.021467109384368934,0.8172043010752689,0.0,1.2055057251908399,0.00016374836947378145,-0.0009141697639907231,0.0021541664451072383,7.76651226415126e-05,-0.0009145563346834322,0.000752799493356139,0.4166666666666667,12,-7.630400851175133e-05,-0.003952529979188799,0.0067503166144583845,-0.0001347979175594649,-0.00590396319206574,0.0066265719183897145,0.5833333333333334,12,2.120416666666667,False,False
h047_h042core_support_tail34_a0.58_0.06_c79_93333361,submission_h047_h042core_support_tail34_a0.58_0.06_c79_93333361.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.58_0.06_c79_93333361.csv,h042core_support_tail34_a0.58_0.06,h042core_support_tail34_a0.58_0.06,2,79,79,0.003921307003197109,0.04305671614590323,0.017703351808944078,0.25965423087007267,-0.00015953337293418926,0.0006745594045764786,1.4176709549393493e-07,-1.5948935504541695e-05,-0.00024625341539214265,-0.00040071774526807965,0.00020109967407365396,-0.00024365289070510908,-0.0004891694297317292,0.00023582185588939692,0.8333333333333334,12,-0.0002438861544547151,-0.00031665435974583494,0.00024309591248720724,-5.181081083481705e-05,-0.0004442886608716612,0.00028830591313352315,0.5833333333333334,12,0.7686704834605598,0.5742547247467237,0.5681704601764951,0.5985836835406846,0.00594970601158995,4.6128669369371884e-05,0.03044724234726165,0.08333333333333333,12,0.5812072846465055,0.5373880870523147,0.5974115836005212,0.0004753006519777614,-0.12802104656576963,0.035197486297048323,0.25,12,-1.7222603795598943,1.7222603795598943,0.021800764298226517,0.810126582278481,0.0,1.2480804707379136,6.966304576536651e-05,-0.0006705025635934403,0.0019838231621422437,-1.642020106690234e-05,-0.0006708891342861494,0.0006765491733472792,0.5,12,2.1039379532301894e-05,-0.003923820021028127,0.006967531461574675,-3.7454529515411686e-05,-0.005875253233905068,0.006843786765506005,0.5,12,2.1266666666666665,False,False
h047_h042core_support_tail48_a0.58_0.1_c93_2cf9e585,submission_h047_h042core_support_tail48_a0.58_0.1_c93_2cf9e585.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.58_0.1_c93_2cf9e585.csv,h042core_support_tail48_a0.58_0.1,h042core_support_tail48_a0.58_0.1,2,93,93,0.004077611531906594,0.04305671614590323,0.018387007809039103,0.25965423087007267,-0.00016151284259076308,0.0006723149842451768,-2.931900705873933e-07,-1.885793801314001e-05,-0.00025750272684706404,-0.00048324031650678976,0.0001978361923796548,-0.00025939634245266286,-0.0005029019138158679,0.00025206879565924047,0.8333333333333334,12,-0.00025380752359216094,-0.0003642531185547684,0.00023969180434614437,-8.003883878695585e-05,-0.00045041907758002365,0.00031762391296030203,0.5833333333333334,12,0.5765903307888041,0.5742718940132725,0.5681588492137941,0.5984578338536144,0.005966875278138772,3.451770666832444e-05,0.03032139266019155,0.08333333333333333,12,0.581931207509196,0.5373875923236201,0.5973659919659717,0.0004770811133576469,-0.12741454993863857,0.03514200767490458,0.25,12,-2.0012265274921464,2.0012265274921464,0.021518564811743513,0.8172043010752689,0.0,0.5045300572519085,0.00014952295608047696,-0.0008914025388234162,0.0021146229601515364,6.343970924820811e-05,-0.0008917891095161255,0.0007375285949556387,0.4166666666666667,12,-1.968296960349475e-05,-0.003939690725512303,0.006800325989840015,-7.817687865120833e-05,-0.005891123938389245,0.006676581293771345,0.5,12,2.1361458333333325,False,False
h047_h042core_support_tail64_a0.58_0.1_c93_2cf9e585,submission_h047_h042core_support_tail64_a0.58_0.1_c93_2cf9e585.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.58_0.1_c93_2cf9e585.csv,h042core_support_tail64_a0.58_0.1,h042core_support_tail64_a0.58_0.1,2,93,93,0.004077611531906594,0.04305671614590323,0.018387007809039103,0.25965423087007267,-0.00016151284259076308,0.0006723149842451768,-2.931900705873933e-07,-1.885793801314001e-05,-0.00025750272684706404,-0.00048324031650678976,0.0001978361923796548,-0.00025939634245266286,-0.0005029019138158679,0.00025206879565924047,0.8333333333333334,12,-0.00025380752359216094,-0.0003642531185547684,0.00023969180434614437,-8.003883878695585e-05,-0.00045041907758002365,0.00031762391296030203,0.5833333333333334,12,0.5765903307888041,0.5742718940132725,0.5681588492137941,0.5984578338536144,0.005966875278138772,3.451770666832444e-05,0.03032139266019155,0.08333333333333333,12,0.581931207509196,0.5373875923236201,0.5973659919659717,0.0004770811133576469,-0.12741454993863857,0.03514200767490458,0.25,12,-2.001226527492146,2.001226527492146,0.02151856481174351,0.8172043010752689,0.0,0.5288891539440205,0.00014952295608047696,-0.0008914025388234162,0.0021146229601515364,6.343970924820811e-05,-0.0008917891095161255,0.0007375285949556387,0.4166666666666667,12,-1.968296960349475e-05,-0.003939690725512303,0.006800325989840015,-7.817687865120833e-05,-0.005891123938389245,0.006676581293771345,0.5,12,2.1380208333333326,False,False
h047_h042core_support_tail34_a0.5_0.14_c79_78e63dc6,submission_h047_h042core_support_tail34_a0.5_0.14_c79_78e63dc6.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.5_0.14_c79_78e63dc6.csv,h042core_support_tail34_a0.5_0.14,h042core_support_tail34_a0.5_0.14,2,79,79,0.003523048655883883,0.03750264228826794,0.015906851238697454,0.22383985419833818,-0.0001435314491553779,0.0005834772263847754,-1.8819570618596274e-06,-1.703702612436837e-05,-0.00023076797505897258,-0.000410189239560149,0.00025672374969042664,-0.00024770832749875134,-0.0004325671128553417,0.00021708488644784304,0.8333333333333334,12,-0.00024207682698262987,-0.00032290656791825244,0.00029344880017502083,-6.816165906359337e-05,-0.00038794518424809643,0.0002722733403476486,0.5833333333333334,12,0.6306933842239185,0.5742300578349164,0.5681565171880267,0.5983463913750158,0.0059250390997827584,3.218568090098684e-05,0.030209950181592917,0.08333333333333333,12,0.5807658618481001,0.5373227484106987,0.5973272098221988,0.00041302687561639573,-0.12840813950534588,0.035109540917654794,0.25,12,-1.7165011393646172,1.7165011393646172,0.02172786252360275,0.7848101265822784,0.0,1.2237961195928753,8.456062332822673e-05,-0.000697090269805417,0.001906853695817505,-1.5226235040421282e-06,-0.0006974768404981261,0.0006096996911017286,0.5,12,-5.570188495302667e-05,-0.004015828540358156,0.006884180957535581,-0.00011419579400074025,-0.005967261753235097,0.006760436261466911,0.5,12,2.1395833333333334,False,False
h047_support_top45_a0.66_c45_5872949b,submission_h047_support_top45_a0.66_c45_5872949b.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top45_a0.66_c45_5872949b.csv,support_top45_a0.66,support_top45_a0.66,1,45,45,0.004016810949730218,0.048488496918805524,0.018334361703262324,0.2954686075418076,-0.0001571322555537946,0.0007130364367592447,3.231274111417846e-07,-1.5682093957539408e-05,-0.00019241479689710572,-0.00030567204345662637,0.00019542299105136356,-0.00019986066975931534,-0.00048584530284703835,0.0002066568277879984,0.75,12,-0.00019740695177246186,-0.0002632299850463881,0.00023943952042349437,9.575099924927222e-06,-0.0004438450326794078,0.00023175875448866733,0.4166666666666667,12,1.3544211195928753,0.5743920450325799,0.5681926442838486,0.5997760065993125,0.006087026297446119,6.831277672284531e-05,0.03163956540588963,0.0,12,0.5802756178337487,0.5374271466825151,0.5994855982192759,0.0005094497547082355,-0.12882499446817294,0.03736546872914179,0.25,12,-0.8787576799764796,0.8787576799764796,0.019527948443921767,0.7777777777777778,0.0,1.0472137404580153,-0.00011910551315554886,-0.0003496319189590237,0.0018382388483947757,-0.00011899147831111439,-0.0004428814852523808,0.0005840540940000277,0.5833333333333334,12,-0.0003225867552055844,-0.003532333813287965,0.006798693312231431,-0.000381080664253298,-0.005483767026164907,0.006674948616162761,0.5833333333333334,12,2.144791666666667,False,False
h047_h042core_support_tail64_a0.58_0.06_c93_fdda5044,submission_h047_h042core_support_tail64_a0.58_0.06_c93_fdda5044.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.58_0.06_c93_fdda5044.csv,h042core_support_tail64_a0.58_0.06,h042core_support_tail64_a0.58_0.06,2,93,93,0.003977246877039923,0.04305671614590323,0.017938093308701476,0.25965423087007267,-0.00016024751596420932,0.0006732885022710836,-1.303869071036763e-08,-1.7333086201881165e-05,-0.00025192074891860084,-0.00048280366907081754,0.00020092156290324307,-0.00025566528689967283,-0.0004995239790016473,0.0002496917264586512,0.8333333333333334,12,-0.0002513844916603768,-0.0003641521800868628,0.00024266665113446877,-7.664852809295946e-05,-0.00044666306736019444,0.00031619167253493823,0.5833333333333334,12,0.6246819338422391,0.5742713021549557,0.5681598762116424,0.5985637254101899,0.005966283419822027,3.554470451672121e-05,0.030427284216767016,0.08333333333333333,12,0.5817587564386535,0.5373858445037057,0.5974034298729374,0.0004748440449808822,-0.12755474933218452,0.035184682969965526,0.25,12,-2.000308424353538,2.000308424353538,0.021508692734984285,0.8172043010752689,0.0,1.1307084923664124,0.0001351353285155175,-0.0008666545070897558,0.002074559678170245,4.9052081683248656e-05,-0.000867041077782465,0.0007223254912023477,0.4166666666666667,12,4.0204864615231255e-05,-0.003921321085606203,0.006848074193809015,-1.8289044432482325e-05,-0.005872754298483144,0.006724329497740345,0.5,12,2.156770833333333,False,False
h047_h042core_support_tail48_a0.58_0.06_c93_fdda5044,submission_h047_h042core_support_tail48_a0.58_0.06_c93_fdda5044.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.58_0.06_c93_fdda5044.csv,h042core_support_tail48_a0.58_0.06,h042core_support_tail48_a0.58_0.06,2,93,93,0.003977246877039923,0.04305671614590323,0.017938093308701476,0.25965423087007267,-0.00016024751596420932,0.0006732885022710836,-1.303869071036763e-08,-1.7333086201881165e-05,-0.00025192074891860084,-0.00048280366907081754,0.00020092156290324307,-0.00025566528689967283,-0.0004995239790016473,0.0002496917264586512,0.8333333333333334,12,-0.0002513844916603768,-0.0003641521800868628,0.00024266665113446877,-7.664852809295946e-05,-0.00044666306736019444,0.00031619167253493823,0.5833333333333334,12,0.6246819338422391,0.5742713021549557,0.5681598762116424,0.5985637254101899,0.005966283419822027,3.554470451672121e-05,0.030427284216767016,0.08333333333333333,12,0.5817587564386535,0.5373858445037057,0.5974034298729374,0.0004748440449808822,-0.12755474933218452,0.035184682969965526,0.25,12,-2.0003084243535376,2.0003084243535376,0.021508692734984285,0.8172043010752689,0.0,0.9548449427480918,0.0001351353285155175,-0.0008666545070897558,0.002074559678170245,4.9052081683248656e-05,-0.000867041077782465,0.0007223254912023477,0.4166666666666667,12,4.0204864615231255e-05,-0.003921321085606203,0.006848074193809015,-1.8289044432482325e-05,-0.005872754298483144,0.006724329497740345,0.5,12,2.1586458333333325,False,False
h047_h042core_support_tail34_a0.5_0.1_c79_0daa2aba,submission_h047_h042core_support_tail34_a0.5_0.1_c79_0daa2aba.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.5_0.1_c79_0daa2aba.csv,h042core_support_tail34_a0.5_0.1,h042core_support_tail34_a0.5_0.1,2,79,79,0.003460026134839446,0.03750264228826794,0.015614431071531461,0.22383985419833818,-0.00014275176208711058,0.000584440997618726,-1.7019182093111635e-06,-1.64257619293457e-05,-0.00022888172777656493,-0.0004101817156624485,0.0002585608987846279,-0.0002472091579103384,-0.00043055589255114053,0.00021541737621098977,0.8333333333333334,12,-0.00024082899725589094,-0.00032338845747020286,0.0002952235256076857,-6.612522883541784e-05,-0.00038567341529647056,0.00027128604152952383,0.5833333333333334,12,0.6646628498727735,0.5742366081458541,0.5681552539725347,0.5984519082771187,0.005931589410720306,3.092246540894462e-05,0.030315467083695768,0.08333333333333333,12,0.5809610599371113,0.5373207863078526,0.5973637598370167,0.0004110605222788499,-0.12823675121482903,0.035148695136950285,0.25,12,-1.7206506366898227,1.7206506366898227,0.021780387806200285,0.7848101265822784,0.0,1.2820737913486007,8.350847141657368e-05,-0.0006828182216917193,0.001872683583880249,-2.574775415695174e-06,-0.0006832047923844284,0.000597448205304295,0.5,12,-1.0912151273299517e-06,-0.004009710362581768,0.0069233486112159435,-5.958512417504353e-05,-0.00596114357545871,0.0067996039151472735,0.5,12,2.1660416666666666,False,False
h047_h042core_support_tail34_a0.5_0.06_c79_28f72c90,submission_h047_h042core_support_tail34_a0.5_0.06_c79_28f72c90.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.5_0.06_c79_28f72c90.csv,h042core_support_tail34_a0.5_0.06,h042core_support_tail34_a0.5_0.06,2,79,79,0.003396952645340435,0.03750264228826794,0.01532201090436544,0.22383985419833818,-0.00014194129080408345,0.0005824252215840577,-1.5133607790586027e-06,-1.5801404574728228e-05,-0.00022767066889301142,-0.0004105825621106349,0.0002602027589016711,-0.0002470526734522178,-0.00042875439196852225,0.0002134823234477417,0.8333333333333334,12,-0.00024047838274068173,-0.00032449440914631057,0.00029673262647156865,-6.46637807225495e-05,-0.00038375253056025427,0.0002701071991757828,0.5833333333333334,12,0.7119910941475827,0.5742414241773791,0.5681565816480214,0.5985614507358008,0.005936405442245385,3.225014089569545e-05,0.030425009542377923,0.08333333333333333,12,0.5811637143463722,0.537319650749727,0.5974016940509589,0.0004094688704595062,-0.128058818216862,0.03518934235762109,0.25,12,-1.7207625342305042,1.7207625342305042,0.021781804230765877,0.7848101265822784,0.0,1.5737818066157763,8.239497151393219e-05,-0.0006692050303903449,0.0018383137315259638,-3.6882753183366604e-06,-0.0006695916010830541,0.0005852817863943236,0.5,12,5.543845061893593e-05,-0.00399960528926276,0.0069596185837079785,-3.0554584287776493e-06,-0.005951038502139701,0.0068358738876393085,0.5,12,2.211666666666667,False,False
h047_h042core_support_tail48_a0.5_0.1_c93_33059190,submission_h047_h042core_support_tail48_a0.5_0.1_c93_33059190.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.5_0.1_c93_33059190.csv,h042core_support_tail48_a0.5_0.1,h042core_support_tail48_a0.5_0.1,2,93,93,0.003553257174049921,0.03750264228826794,0.016005666904460467,0.22383985419833818,-0.0001439207604606573,0.0005797570232312507,-1.9483179451399318e-06,-1.8710407083326546e-05,-0.00023765496839458014,-0.0004888815379415227,0.0002569112625152972,-0.00026357526553459285,-0.0004893040629890933,0.00022969085295070231,0.8333333333333334,12,-0.00025010504917741434,-0.0003671589225087826,0.00029329044357978876,-9.00872324021999e-05,-0.0003899332682451942,0.00029939775010618487,0.5833333333333334,12,0.5159033078880405,0.5742590970727803,0.5681449714952351,0.5984178577173871,0.005954078337646551,2.0639988109416595e-05,0.03028141652396419,0.08333333333333333,12,0.5819971548315717,0.5373192708407404,0.5973496473390822,0.00041135673841535825,-0.12736048417641188,0.035125982901335624,0.25,12,-1.9997286821627562,1.9997286821627562,0.021502458947986632,0.7956989247311828,0.0,0.6193463740458016,0.0001660066453407598,-0.0008969740316178144,0.0019756124472722486,7.992339850849094e-05,-0.0008973606023105237,0.0006483632368314425,0.4166666666666667,12,2.2309513478041207e-06,-0.004019932730252126,0.006778984527888537,-5.626295769990946e-05,-0.005971365943129067,0.006655239831819867,0.5,12,2.235208333333333,False,False
h047_h042core_support_tail64_a0.5_0.1_c93_33059190,submission_h047_h042core_support_tail64_a0.5_0.1_c93_33059190.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.5_0.1_c93_33059190.csv,h042core_support_tail64_a0.5_0.1,h042core_support_tail64_a0.5_0.1,2,93,93,0.003553257174049921,0.03750264228826794,0.016005666904460467,0.22383985419833818,-0.0001439207604606573,0.0005797570232312507,-1.9483179451399318e-06,-1.8710407083326546e-05,-0.00023765496839458014,-0.0004888815379415227,0.0002569112625152972,-0.00026357526553459285,-0.0004893040629890933,0.00022969085295070231,0.8333333333333334,12,-0.00025010504917741434,-0.0003671589225087826,0.00029329044357978876,-9.00872324021999e-05,-0.0003899332682451942,0.00029939775010618487,0.5833333333333334,12,0.5159033078880405,0.5742590970727803,0.5681449714952351,0.5984178577173871,0.005954078337646551,2.0639988109416595e-05,0.03028141652396419,0.08333333333333333,12,0.5819971548315717,0.5373192708407404,0.5973496473390822,0.00041135673841535825,-0.12736048417641188,0.035125982901335624,0.25,12,-1.9997286821627562,1.9997286821627562,0.021502458947986625,0.7956989247311828,0.0,0.661331106870229,0.0001660066453407598,-0.0008969740316178144,0.0019756124472722486,7.992339850849094e-05,-0.0008973606023105237,0.0006483632368314425,0.4166666666666667,12,2.2309513478041207e-06,-0.004019932730252126,0.006778984527888537,-5.626295769990946e-05,-0.005971365943129067,0.006655239831819867,0.5,12,2.235208333333333,False,False
h047_h042core_support_tail48_a0.5_0.14_c93_e6973bea,submission_h047_h042core_support_tail48_a0.5_0.14_c93_e6973bea.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.5_0.14_c93_e6973bea.csv,h042core_support_tail48_a0.5_0.14,h042core_support_tail48_a0.5_0.14,2,93,93,0.003653568748135616,0.03750264228826794,0.016454581404798056,0.22383985419833818,-0.0001451383152900729,0.000582078839947139,-2.2106654999783105e-06,-2.0204337877767934e-05,-0.00024003461849213172,-0.0004931248177419284,0.00025404643744118973,-0.0002642213409199453,-0.0004896798837946355,0.00023237071886457472,0.8333333333333334,12,-0.0002513878960189002,-0.00036598078279422627,0.00029061499733210733,-9.568650566220329e-05,-0.0003932933287784488,0.0003010458279686112,0.5833333333333334,12,0.4807888040712467,0.5742574140924278,0.5681465369690175,0.5983035361094385,0.005952395357294082,2.2205461891733345e-05,0.030167094916015613,0.08333333333333333,12,0.5821833238340219,0.5373220816639483,0.5973092368842905,0.000414189643851981,-0.1272091279527109,0.03507991320148094,0.25,12,-1.994943327416921,1.994943327416921,0.02145100352061205,0.7956989247311828,0.0,0.7377576335877861,0.0001816849295700057,-0.0009225653099418892,0.0020196847838875316,9.560168273773685e-05,-0.0009229518806345983,0.0006651144108451972,0.4166666666666667,12,-6.226855605669882e-05,-0.004032588422977824,0.006719198367750052,-0.0001207624651044124,-0.005984021635854765,0.006595453671681382,0.5,12,2.242291666666666,False,False
h047_h042core_support_tail64_a0.5_0.14_c93_e6973bea,submission_h047_h042core_support_tail64_a0.5_0.14_c93_e6973bea.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.5_0.14_c93_e6973bea.csv,h042core_support_tail64_a0.5_0.14,h042core_support_tail64_a0.5_0.14,2,93,93,0.003653568748135616,0.03750264228826794,0.016454581404798056,0.22383985419833818,-0.0001451383152900729,0.000582078839947139,-2.2106654999783105e-06,-2.0204337877767934e-05,-0.00024003461849213172,-0.0004931248177419284,0.00025404643744118973,-0.0002642213409199453,-0.0004896798837946355,0.00023237071886457472,0.8333333333333334,12,-0.0002513878960189002,-0.00036598078279422627,0.00029061499733210733,-9.568650566220329e-05,-0.0003932933287784488,0.0003010458279686112,0.5833333333333334,12,0.4807888040712467,0.5742574140924278,0.5681465369690175,0.5983035361094385,0.005952395357294082,2.2205461891733345e-05,0.030167094916015613,0.08333333333333333,12,0.5821833238340219,0.5373220816639483,0.5973092368842905,0.000414189643851981,-0.1272091279527109,0.03507991320148094,0.25,12,-1.994943327416921,1.994943327416921,0.021451003520612053,0.7956989247311828,0.0,0.7835591603053434,0.0001816849295700057,-0.0009225653099418892,0.0020196847838875316,9.560168273773685e-05,-0.0009229518806345983,0.0006651144108451972,0.4166666666666667,12,-6.226855605669882e-05,-0.004032588422977824,0.006719198367750052,-0.0001207624651044124,-0.005984021635854765,0.006595453671681382,0.5,12,2.242291666666666,False,False
h047_h042core_support_tail64_a0.5_0.06_c93_75def52b,submission_h047_h042core_support_tail64_a0.5_0.06_c93_75def52b.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.5_0.06_c93_75def52b.csv,h042core_support_tail64_a0.5_0.06,h042core_support_tail64_a0.5_0.06,2,93,93,0.003452892519183249,0.03750264228826794,0.015556752404122836,0.22383985419833818,-0.00014265543383410348,0.0005796639197289252,-1.6681665652629054e-06,-1.71855552720677e-05,-0.00023462257295853422,-0.0004822111399606383,0.00025992612189276997,-0.0002623183416012335,-0.0004886257007809941,0.00022721710762373682,0.8333333333333334,12,-0.00024827923953712593,-0.0003678531613776308,0.0002961694587139536,-8.382894340614074e-05,-0.0003863039126280474,0.0002978964226061797,0.5833333333333334,12,0.5746819338422391,0.5742589415609818,0.5681459978430221,0.598538776755242,0.0059539228258480015,2.1666335896375353e-05,0.030402335561819174,0.08333333333333333,12,0.5818002499809293,0.5373174308631787,0.5973924043282872,0.0004090334623873537,-0.12752057194219305,0.03517470908062371,0.25,12,-1.9988105790241484,1.9988105790241484,0.021492586871227397,0.7956989247311828,0.0,0.4811084605597964,0.0001500454610928164,-0.0008692503852673123,0.0019308536005162146,6.396221426054755e-05,-0.0008696369559600216,0.000631677537387816,0.5,12,7.091366052802608e-05,-0.003999906652827027,0.0068354783591050025,1.2419751480312498e-05,-0.0059513398657039685,0.0067117336630363325,0.5,12,2.2456249999999995,False,False
