candidate_id,file,resolved_path,family,components,component_count,source,target_group,k,alpha,agree_only,changed_cells_vs_h012,changed_rows_vs_h012,changed_cells_vs_h042,changed_rows_vs_h042,q2_changed_cells_vs_h042,non_q2_changed_cells_vs_h042,h042_overlap_cells,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,mean_abs_prob_move_h042,max_abs_prob_move_h042,route_equation_delta_vs_h012,route_delta_gain_vs_h042,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,pre_score
h050_target_phase_route_world_mid_Q3S3_k150_a0.19_agree_6b4a2f2f,submission_h050_target_phase_route_world_mid_Q3S3_k150_a0.19_agree_6b4a2f2f.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q3S3_k150_a0.19_agree_6b4a2f2f.csv,target_phase,route_world_mid:Q3S3:k150:a0.19:agree,1,route_world_mid,Q3S3,150,0.19,True,195,154,150,128,0,150,45,0.001192930690942321,0.03750264228826794,0.008812878626251446,1.2089393410062241,0.0007211810671753717,0.025981488155820354,-0.0003741626136623032,-0.00023349481990218418,0.0008026095498704239,-7.62616223976005e-05,-0.0001765967367119513,0.44042841648590025
h050_target_phase_world_phase_Q3S_k220_a0.12_agree_fc462d54,submission_h050_target_phase_world_phase_Q3S_k220_a0.12_agree_fc462d54.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_Q3S_k220_a0.12_agree_fc462d54.csv,target_phase,world_phase:Q3S:k220:a0.12:agree,1,world_phase,Q3S,220,0.12,True,265,145,220,131,0,220,45,0.000861799444757974,0.03750264228826794,0.013613607202631163,0.6810219640516495,0.0003900498209910239,0.014044661580405626,-0.00032249473225408543,-0.0001818269384939664,0.0006874459162051151,-0.00010891998044127411,-0.00026862984324700504,0.4415401301518438
h050_target_phase_route_phase_Q3S_k96_a0.19_agree_d185cb90,submission_h050_target_phase_route_phase_Q3S_k96_a0.19_agree_d185cb90.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_Q3S_k96_a0.19_agree_d185cb90.csv,target_phase,route_phase:Q3S:k96:a0.19:agree,1,route_phase,Q3S,96,0.19,True,141,87,96,62,0,96,45,0.0007007256314996899,0.03750264228826794,0.02176623165096227,1.0990866761307023,0.00022897600773273992,0.025152603464514978,-0.0003024862099323661,-0.0001618184161722471,0.000725639336807667,-0.00012958203829928596,-0.0002762175203181386,0.4437906724511931
h050_target_phase_posterior_mid_S24_k220_a0.19_agree_7c7b5f61,submission_h050_target_phase_posterior_mid_S24_k220_a0.19_agree_7c7b5f61.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_S24_k220_a0.19_agree_7c7b5f61.csv,target_phase,posterior_mid:S24:k220:a0.19:agree,1,posterior_mid,S24,220,0.19,True,265,170,220,157,0,220,45,0.0011035955794452014,0.03750264228826794,0.013032289545258842,0.8814135435410462,0.0006318459556782519,0.013708552525039885,-0.00034891592662837894,-0.00020824813286825992,0.0007416051863699948,-8.82333297873892e-05,-0.00020824699861071786,0.44446854663774404
h050_target_phase_posterior_mid_S_k220_a0.12_agree_bcd4b30f,submission_h050_target_phase_posterior_mid_S_k220_a0.12_agree_bcd4b30f.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_S_k220_a0.12_agree_bcd4b30f.csv,target_phase,posterior_mid:S:k220:a0.12:agree,1,posterior_mid,S,220,0.12,True,265,145,220,130,0,220,45,0.0008719455508291859,0.03750264228826794,0.01536471289107329,0.5566822380257932,0.00040019592706223595,0.00871323096490867,-0.00033072342652500607,-0.00019005563276488705,0.0006831522730244512,-9.784974388212382e-05,-0.0002276905764097196,0.44449566160520604
h050_target_phase_route_world_mid_Q_k150_a0.19_free_0475cb4a,submission_h050_target_phase_route_world_mid_Q_k150_a0.19_free_0475cb4a.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q_k150_a0.19_free_0475cb4a.csv,target_phase,route_world_mid:Q:k150:a0.19:free,1,route_world_mid,Q,150,0.19,False,195,150,150,127,0,150,45,0.0012724347697223959,0.03750264228826794,0.009164933420698886,1.3499999999999845,0.000800685145955446,0.026502876373356188,-0.00042271899821384984,-0.0002820512044537308,0.000833814992265628,-7.657457381467784e-05,-0.00013837220713210685,0.44471258134490244
h050_target_phase_route_phase_ALL_NON_Q2_k220_a0.075_free_1cfe60df,submission_h050_target_phase_route_phase_ALL_NON_Q2_k220_a0.075_free_1cfe60df.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_ALL_NON_Q2_k220_a0.075_free_1cfe60df.csv,target_phase,route_phase:ALL_NON_Q2:k220:a0.075:free,1,route_phase,ALL_NON_Q2,220,0.075,False,265,142,220,130,0,220,45,0.000806317168387983,0.03750264228826794,0.01235066282843351,0.43385000373579974,0.000334567544621033,0.010046610096161479,-0.00032700950323332606,-0.00018634170947320704,0.0006500902451754709,-0.00010362281861139851,-0.0002118041229083467,0.44604121475054226
h050_target_phase_route_phase_S_k150_a0.12_agree_73962e5a,submission_h050_target_phase_route_phase_S_k150_a0.12_agree_73962e5a.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S_k150_a0.12_agree_73962e5a.csv,target_phase,route_phase:S:k150:a0.12:agree,1,route_phase,S,150,0.12,True,195,117,150,99,0,150,45,0.0007847168232685962,0.03750264228826794,0.015445984946427847,0.6941600059772943,0.000312967199501646,0.010632965202041988,-0.00032012296391979137,-0.00017945517015967235,0.0007021900363503506,-9.410958448000467e-05,-0.00022256027718564223,0.44652928416485904
h050_target_phase_route_world_mid_S_k220_a0.075_agree_89fd901c,submission_h050_target_phase_route_world_mid_S_k220_a0.075_agree_89fd901c.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S_k220_a0.075_agree_89fd901c.csv,target_phase,route_world_mid:S:k220:a0.075:agree,1,route_world_mid,S,220,0.075,True,265,150,220,136,0,220,45,0.000880005198027044,0.03750264228826794,0.012194702303947926,0.5320484094153448,0.00040825557426009407,0.010500224669679925,-0.000337413443465826,-0.000196745649705707,0.0006840735634632218,-8.430075033818083e-05,-0.00020221709685262735,0.44796637744034706
h050_target_phase_posterior_mid_Q_k220_a0.3_agree_aff540c4,submission_h050_target_phase_posterior_mid_Q_k220_a0.3_agree_aff540c4.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_Q_k220_a0.3_agree_aff540c4.csv,target_phase,posterior_mid:Q:k220:a0.3:agree,1,posterior_mid,Q,220,0.3,True,265,180,220,170,0,220,45,0.0013181319695878533,0.037963583998941175,0.010360599730707366,1.2843139802082488,0.0008463823458209035,0.037963583998941175,-0.00035737915077752025,-0.00021671135701740123,0.000835721736237904,-0.00013313961789868404,-0.00020024826860728893,0.44834598698481565
h050_target_phase_posterior_mid_Q_k150_a0.3_agree_f6cced55,submission_h050_target_phase_posterior_mid_Q_k150_a0.3_agree_f6cced55.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_Q_k150_a0.3_agree_f6cced55.csv,target_phase,posterior_mid:Q:k150:a0.3:agree,1,posterior_mid,Q,150,0.3,True,195,142,150,126,0,150,45,0.0012130447655883574,0.037963583998941175,0.009839800443073324,1.2843139802082488,0.0007412951418214075,0.037963583998941175,-0.0003576817643973101,-0.00021701397063719107,0.0008300387402079828,-0.00012934612475299804,-0.00018966163985422983,0.4494577006507592
h050_target_phase_route_phase_S24_k56_a0.3_agree_e40a5b8b,submission_h050_target_phase_route_phase_S24_k56_a0.3_agree_e40a5b8b.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S24_k56_a0.3_agree_e40a5b8b.csv,target_phase,route_phase:S24:k56:a0.3:agree,1,route_phase,S24,56,0.3,True,101,80,56,47,0,56,45,0.0007645469170343063,0.03750264228826794,0.01621523522634662,1.3500000000003016,0.0002927972932673562,0.026106823999497708,-0.0003128900747409971,-0.00017222228098087808,0.0008269937900887103,-8.500182832571445e-05,-0.00022170224277058347,0.45024403470715835
h050_target_phase_world_phase_S13_k150_a0.3_agree_01b66d6e,submission_h050_target_phase_world_phase_S13_k150_a0.3_agree_01b66d6e.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_S13_k150_a0.3_agree_01b66d6e.csv,target_phase,world_phase:S13:k150:a0.3:agree,1,world_phase,S13,150,0.3,True,195,139,150,124,0,150,45,0.0010320366966302921,0.03750264228826794,0.01827974743340021,1.0689715007170735,0.000560287072863342,0.024827889055868968,-0.0003222989180822215,-0.0001816311243221025,0.000815775894644001,-8.814613470726825e-05,-0.00030270657477482054,0.4511930585683297
h050_target_phase_route_phase_ALL_NON_Q2_k220_a0.075_agree_c688aa69,submission_h050_target_phase_route_phase_ALL_NON_Q2_k220_a0.075_agree_c688aa69.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_ALL_NON_Q2_k220_a0.075_agree_c688aa69.csv,target_phase,route_phase:ALL_NON_Q2:k220:a0.075:agree,1,route_phase,ALL_NON_Q2,220,0.075,True,265,145,220,134,0,220,45,0.0008115280302902766,0.03750264228826794,0.012302508878704531,0.43385000373579974,0.00033977840652332656,0.010046610096161479,-0.0003241690789356821,-0.0001835012851755631,0.0006517308119538554,-0.00010659940944236508,-0.00021164439655693267,0.4516811279826464
h050_target_phase_route_phase_S24_k96_a0.19_free_099f131f,submission_h050_target_phase_route_phase_S24_k96_a0.19_free_099f131f.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S24_k96_a0.19_free_099f131f.csv,target_phase,route_phase:S24:k96:a0.19:free,1,route_phase,S24,96,0.19,False,141,103,96,80,0,96,45,0.0008610615271160617,0.03750264228826794,0.012294167004960319,1.0990866761307023,0.00038931190334911165,0.01670441426869601,-0.0003332368270765239,-0.00019256903331640488,0.000749664782850935,-7.824139065747027e-05,-0.00020131957329930255,0.45249457700650764
h050_target_phase_route_world_mid_S24_k220_a0.12_agree_5415fb9b,submission_h050_target_phase_route_world_mid_S24_k220_a0.12_agree_5415fb9b.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S24_k220_a0.12_agree_5415fb9b.csv,target_phase,route_world_mid:S24:k220:a0.12:agree,1,route_world_mid,S24,220,0.12,True,265,175,220,162,0,220,45,0.0010903252397061088,0.03750264228826794,0.010845891206710659,0.851277455064686,0.0006185756159391588,0.015657765012748293,-0.00035282704414203356,-0.00021215925038191454,0.000734427028026671,-7.54632414790593e-05,-0.00018608621105799144,0.45482646420824296
h050_target_phase_route_world_mid_Q3S3_k96_a0.19_free_16f45546,submission_h050_target_phase_route_world_mid_Q3S3_k96_a0.19_free_16f45546.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q3S3_k96_a0.19_free_16f45546.csv,target_phase,route_world_mid:Q3S3:k96:a0.19:free,1,route_world_mid,Q3S3,96,0.19,False,141,115,96,86,0,96,45,0.0010054493557626642,0.03750264228826794,0.008189146587281317,1.2089393410062241,0.000533699731995714,0.025981488155820354,-0.0003710709642494878,-0.00023040317048936878,0.0007997619636436564,-6.328204336476742e-05,-0.00014986163738830633,0.4553958785249458
h050_target_phase_route_phase_S_k96_a0.19_free_7bc047c1,submission_h050_target_phase_route_phase_S_k96_a0.19_free_7bc047c1.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S_k96_a0.19_free_7bc047c1.csv,target_phase,route_phase:S:k96:a0.19:free,1,route_phase,S,96,0.19,False,141,86,96,62,0,96,45,0.0006898231072899958,0.03750264228826794,0.021395459919896755,1.0990866761307023,0.0002180734835230458,0.01670441426869601,-0.0002978965229179827,-0.00015722872915786368,0.000722653385836107,-0.00010926697066566112,-0.0002543317827797302,0.45599240780911054
h050_large_route_phase_world_phase_S_k260_a0.12_agree_14a4ebde,submission_h050_large_route_phase_world_phase_S_k260_a0.12_agree_14a4ebde.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_large_route_phase_world_phase_S_k260_a0.12_agree_14a4ebde.csv,large_route_phase,world_phase:S:k260:a0.12:agree,1,world_phase,S,260,0.12,True,305,161,260,148,0,260,45,0.0009079615984846635,0.03750264228826794,0.013720764286010443,0.6810219640516495,0.00043621197471771354,0.009895862590378057,-0.0003178243374410221,-0.00017715654368090307,0.0006621851266629707,-9.269112616879013e-05,-0.00026610342258661095,0.4565618221258135
h050_target_phase_route_world_mid_S13_k96_a0.19_free_3b40a770,submission_h050_target_phase_route_world_mid_S13_k96_a0.19_free_3b40a770.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S13_k96_a0.19_free_3b40a770.csv,target_phase,route_world_mid:S13:k96:a0.19:free,1,route_world_mid,S13,96,0.19,False,141,100,96,80,0,96,45,0.0008270582522580588,0.03750264228826794,0.015532590138539453,1.2089393410062241,0.00035530862849110853,0.024113624812195755,-0.0003318136123457515,-0.00019114581858563248,0.0007594772520597552,-5.6491462608876124e-05,-0.0001887621463568002,0.4574566160520608
h050_target_phase_route_phase_S24_k96_a0.19_agree_1009712a,submission_h050_target_phase_route_phase_S24_k96_a0.19_agree_1009712a.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S24_k96_a0.19_agree_1009712a.csv,target_phase,route_phase:S24:k96:a0.19:agree,1,route_phase,S24,96,0.19,True,141,104,96,81,0,96,45,0.0008564370974483658,0.03750264228826794,0.012278588578585275,1.0990866761307023,0.0003846874736814158,0.01670441426869601,-0.0003281398257279928,-0.00018747203196787377,0.0007456477016432555,-8.021243680679004e-05,-0.0002026659499402295,0.45761930585683297
h050_target_phase_route_phase_S_k96_a0.19_agree_db6b484e,submission_h050_target_phase_route_phase_S_k96_a0.19_agree_db6b484e.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S_k96_a0.19_agree_db6b484e.csv,target_phase,route_phase:S:k96:a0.19:agree,1,route_phase,S,96,0.19,True,141,87,96,63,0,96,45,0.0006914062957874342,0.03750264228826794,0.021392388516694744,1.0990866761307023,0.00021965667202048433,0.01670441426869601,-0.00029648154341876503,-0.000155813749658646,0.0007202574476351008,-0.00010944835404007285,-0.00025676460774317776,0.45930043383947944
h050_target_phase_route_phase_Q3S3_k56_a0.3_agree_c5270a0b,submission_h050_target_phase_route_phase_Q3S3_k56_a0.3_agree_c5270a0b.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_Q3S3_k56_a0.3_agree_c5270a0b.csv,target_phase,route_phase:Q3S3:k56:a0.3:agree,1,route_phase,Q3S3,56,0.3,True,101,88,56,55,0,56,45,0.0009084668211958066,0.039245254402584195,0.008429896742479475,1.3499999999999792,0.00043671719742885645,0.039245254402584195,-0.00034346483460756977,-0.00020279704084745075,0.0008571190620330843,-8.246445829824304e-05,-0.00017465815157397842,0.46008676789587855
h050_target_phase_route_world_mid_ALL_NON_Q2_k150_a0.075_free_05e648a6,submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k150_a0.075_free_05e648a6.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k150_a0.075_free_05e648a6.csv,target_phase,route_world_mid:ALL_NON_Q2:k150:a0.075:free,1,route_world_mid,ALL_NON_Q2,150,0.075,False,195,115,150,98,0,150,45,0.0007285875827436859,0.03750264228826794,0.012480737167577149,0.5840985594485364,0.00025683795897673585,0.010382081473524707,-0.0003064260987740767,-0.00016575830501395768,0.0006488057941000688,-0.00010868931705388623,-0.00021466919660325339,0.46209327548806944
h050_target_phase_posterior_mid_Q3S3_k96_a0.3_agree_817f543a,submission_h050_target_phase_posterior_mid_Q3S3_k96_a0.3_agree_817f543a.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_Q3S3_k96_a0.3_agree_817f543a.csv,target_phase,posterior_mid:Q3S3:k96:a0.3:agree,1,posterior_mid,Q3S3,96,0.3,True,141,111,96,85,0,96,45,0.0009934937419690015,0.037963583998941175,0.008493118402942826,1.1122777070127903,0.0005217441182020513,0.037963583998941175,-0.0003406195454984244,-0.00019995175173830536,0.0008014900225344322,-9.349804822771982e-05,-0.0001897355308971486,0.4626626898047722
h050_target_phase_route_phase_S13_k150_a0.19_agree_78fa4d92,submission_h050_target_phase_route_phase_S13_k150_a0.19_agree_78fa4d92.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S13_k150_a0.19_agree_78fa4d92.csv,target_phase,route_phase:S13:k150:a0.19:agree,1,route_phase,S13,150,0.19,True,195,140,150,125,0,150,45,0.0009547580603914575,0.03750264228826794,0.015360208929637723,0.9008406135129556,0.00048300843662450727,0.018526084639558182,-0.0003336068145089045,-0.0001929390207487855,0.0007384525604570534,-7.437651193498528e-05,-0.00019987788971927097,0.4647234273318872
h050_target_phase_world_phase_S24_k220_a0.19_free_670c89ed,submission_h050_target_phase_world_phase_S24_k220_a0.19_free_670c89ed.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_S24_k220_a0.19_free_670c89ed.csv,target_phase,world_phase:S24:k220:a0.19:free,1,world_phase,S24,220,0.19,False,265,172,220,159,0,220,45,0.0010597701466347341,0.03750264228826794,0.011622829050970222,1.0782847764152388,0.0005880205228677848,0.01528719467759726,-0.00032641954649619394,-0.00018575175273607492,0.0007430220129719008,-7.602687021394646e-05,-0.0002360139216370247,0.4647776572668113
h050_target_phase_route_world_mid_S13_k96_a0.19_agree_dd348d37,submission_h050_target_phase_route_world_mid_S13_k96_a0.19_agree_dd348d37.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S13_k96_a0.19_agree_dd348d37.csv,target_phase,route_world_mid:S13:k96:a0.19:agree,1,route_world_mid,S13,96,0.19,True,141,103,96,84,0,96,45,0.0008519814368879103,0.03750264228826794,0.015452449423135521,1.2089393410062241,0.00038023181312095997,0.026057856953237812,-0.00032888711805359266,-0.00018821932429347363,0.0007761823862658479,-6.379718419276567e-05,-0.00018782072257628887,0.4656182212581345
h050_target_phase_posterior_mid_S24_k150_a0.19_free_776010ec,submission_h050_target_phase_posterior_mid_S24_k150_a0.19_free_776010ec.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_S24_k150_a0.19_free_776010ec.csv,target_phase,posterior_mid:S24:k150:a0.19:free,1,posterior_mid,S24,150,0.19,False,195,139,150,117,0,150,45,0.0009495159617447164,0.03750264228826794,0.012247526002914464,0.8814135435410462,0.00047776633797776645,0.013708552525039885,-0.00033553455648132566,-0.00019486676272120664,0.0007388669686513771,-7.969127621582818e-05,-0.0001892831261182439,0.4659164859002169
h050_target_phase_route_phase_S2_k70_a0.3_agree_6bb18b51,submission_h050_target_phase_route_phase_S2_k70_a0.3_agree_6bb18b51.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S2_k70_a0.3_agree_6bb18b51.csv,target_phase,route_phase:S2:k70:a0.3:agree,1,route_phase,S2,70,0.3,True,115,100,70,70,0,70,45,0.0008912254926842015,0.03750264228826794,0.014564497344440635,1.3500000000003016,0.0004194758689172513,0.02905834098715676,-0.0003218636532224431,-0.00018119585946232405,0.0008159766723455605,-6.184744913464991e-05,-0.00021203764231866146,0.46754338394793926
h050_target_phase_posterior_mid_S13_k96_a0.3_agree_a45ee788,submission_h050_target_phase_posterior_mid_S13_k96_a0.3_agree_a45ee788.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_S13_k96_a0.3_agree_a45ee788.csv,target_phase,posterior_mid:S13:k96:a0.3:agree,1,posterior_mid,S13,96,0.3,True,141,101,96,83,0,96,45,0.0008313265688573114,0.03750264228826794,0.019786963658707097,1.0683936305385258,0.0003595769450903611,0.021267947213771843,-0.00031551175038114734,-0.00017484395662102832,0.0007643239061869972,-7.860356630782153e-05,-0.0002087786411431125,0.46789587852494574
h050_target_phase_route_phase_Q_k220_a0.19_free_e58885bc,submission_h050_target_phase_route_phase_Q_k220_a0.19_free_e58885bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_Q_k220_a0.19_free_e58885bc.csv,target_phase,route_phase:Q:k220:a0.19:free,1,route_phase,Q,220,0.19,False,265,186,220,174,0,220,45,0.0012205491635055505,0.03750264228826794,0.00861678820632604,1.0984075296025981,0.000748799539738601,0.025152603464514978,-0.00037086894085784676,-0.00023020114709772774,0.0007693813884197704,-9.228012702554655e-05,-0.0001491600311777596,0.4689262472885033
h050_target_phase_route_world_mid_Q_k220_a0.19_agree_eb517fa8,submission_h050_target_phase_route_world_mid_Q_k220_a0.19_agree_eb517fa8.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q_k220_a0.19_agree_eb517fa8.csv,target_phase,route_world_mid:Q:k220:a0.19:agree,1,route_world_mid,Q,220,0.19,True,240,169,195,155,0,195,45,0.0012084063739273003,0.03750264228826794,0.008654132313334846,1.3499999999999845,0.0007366567501603508,0.026502876373356188,-0.00036394261034015284,-0.00022327481658003382,0.0008021090464823035,-9.650712706363979e-05,-0.0001562499881271864,0.4691431670281996
h050_target_phase_posterior_mid_ALL_NON_Q2_k150_a0.12_agree_8ff17f50,submission_h050_target_phase_posterior_mid_ALL_NON_Q2_k150_a0.12_agree_8ff17f50.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_ALL_NON_Q2_k150_a0.12_agree_8ff17f50.csv,target_phase,posterior_mid:ALL_NON_Q2:k150:a0.12:agree,1,posterior_mid,ALL_NON_Q2,150,0.12,True,195,116,150,101,0,150,45,0.000732046468187256,0.03750264228826794,0.016003232752039628,0.5566822380257932,0.000260296844420306,0.015468209930802668,-0.0003013893359456582,-0.0001607215421855392,0.000658684363215106,-0.00012690369202345307,-0.00023467759244039633,0.46995661605206074
h050_target_phase_route_world_mid_ALL_NON_Q2_k150_a0.075_agree_d34d30a9,submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k150_a0.075_agree_d34d30a9.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k150_a0.075_agree_d34d30a9.csv,target_phase,route_world_mid:ALL_NON_Q2:k150:a0.075:agree,1,route_world_mid,ALL_NON_Q2,150,0.075,True,195,117,150,100,0,150,45,0.0007324695540153378,0.03750264228826794,0.012450887560625287,0.5840985594485364,0.0002607199302483876,0.010382081473524707,-0.00030514650378304383,-0.0001644787100229248,0.0006478468754102943,-0.00011044239831027625,-0.00021164577385383786,0.47039045553145337
h050_target_phase_route_world_mid_Q3S3_k96_a0.19_agree_97fce520,submission_h050_target_phase_route_world_mid_Q3S3_k96_a0.19_agree_97fce520.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q3S3_k96_a0.19_agree_97fce520.csv,target_phase,route_world_mid:Q3S3:k96:a0.19:agree,1,route_world_mid,Q3S3,96,0.19,True,141,116,96,89,0,96,45,0.0010225057277847144,0.03750264228826794,0.007962103835190727,1.2089393410062241,0.0005507561040177645,0.025981488155820354,-0.0003541582540743177,-0.0002134904603141987,0.0007859776728744057,-7.136075752688052e-05,-0.00015842157065152024,0.47196312364425164
h050_target_phase_posterior_mid_S24_k150_a0.19_agree_f54e1850,submission_h050_target_phase_posterior_mid_S24_k150_a0.19_agree_f54e1850.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_S24_k150_a0.19_agree_f54e1850.csv,target_phase,posterior_mid:S24:k150:a0.19:agree,1,posterior_mid,S24,150,0.19,True,195,137,150,116,0,150,45,0.0009496202991638461,0.03750264228826794,0.012233334456255981,0.8814135435410462,0.0004778706753968962,0.013708552525039885,-0.0003308697160487719,-0.00019020192228865287,0.0007373269202448129,-8.079640540352854e-05,-0.00019200742113949533,0.47467462039045555
h050_target_phase_route_world_mid_Q_k150_a0.19_agree_952b6b5b,submission_h050_target_phase_route_world_mid_Q_k150_a0.19_agree_952b6b5b.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q_k150_a0.19_agree_952b6b5b.csv,target_phase,route_world_mid:Q:k150:a0.19:agree,1,route_world_mid,Q,150,0.19,True,195,146,150,129,0,150,45,0.0011684216040754934,0.03750264228826794,0.008465434776263514,1.3499999999999845,0.0006966719803085437,0.026502876373356188,-0.0003632300871331493,-0.00022256229337303028,0.0008041609365511417,-9.441918308083628e-05,-0.00015181458575818586,0.47535249457700657
h050_target_phase_route_phase_Q3S_k220_a0.075_free_812287f1,submission_h050_target_phase_route_phase_Q3S_k220_a0.075_free_812287f1.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_Q3S_k220_a0.075_free_812287f1.csv,target_phase,route_phase:Q3S:k220:a0.075:free,1,route_phase,Q3S,220,0.075,False,265,146,220,131,0,220,45,0.0008016696968018696,0.03750264228826794,0.011418902583848799,0.43385000373579974,0.0003299200730349196,0.010046610096161479,-0.00031290198698541866,-0.00017223419322529964,0.0006462164738216583,-8.622945365258799e-05,-0.00019071106040767925,0.4766268980477224
h050_target_phase_world_phase_S24_k220_a0.19_agree_80f76dc6,submission_h050_target_phase_world_phase_S24_k220_a0.19_agree_80f76dc6.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_S24_k220_a0.19_agree_80f76dc6.csv,target_phase,world_phase:S24:k220:a0.19:agree,1,world_phase,S24,220,0.19,True,265,177,220,163,0,220,45,0.001068414896153618,0.03750264228826794,0.01162803304147877,1.0782847764152388,0.0005966652723866683,0.01528719467759726,-0.00031359278259074006,-0.00017292498883062104,0.0007337764769270796,-8.04269889315373e-05,-0.0002492540744996002,0.477060737527115
