spec_name,action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score
route_q2_counter_c64_r48_a050,r032_q_subjective_counter_h088,r032_q_subjective,32,id02,2024-08-31,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-1.1584201521577667e-05,6.274798170930217e-06,4.6439624457076545e-06,1.0,0.0,0.0,0.6307714285714286,0.3996339428571427,0.1785714285714285,0.47943653714285717,0.47943653714285717,0.3835960144927536,0.9095257199829844,0.3088768115942029,0.46875,0.3754528985507246,0,0,1,0,0,0,0,0.5298749475204848
route_q2_counter_c64_r48_a050,r140_full_state_counter_h088,r140_full_state,140,id06,2024-07-21,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,3,1,3,-6.577950145466227e-06,2.4575938969165663e-05,2.7019062832954046e-05,1.0,0.0,0.0,0.6733714285714285,0.537597638095238,0.1785714285714285,0.45047728761904765,0.5252442171428572,0.9552989130434784,2.71981988495174,0.9981884057971014,0.8591485507246377,0.9125905797101448,0,1,1,0,0,1,0,0.529682235637149
route_q2_counter_c64_r48_a050,r133_q_subjective_counter_h088,r133_q_subjective,133,id06,2024-07-12,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,1,1,-6.9589099178996505e-06,1.2706878736118192e-06,2.0454525671638197e-06,1.0,0.0,0.0,0.8272857142857143,0.1986378285714286,0.1785714285714285,0.5254294971428571,0.5254294971428571,0.7658016304347826,1.815447441497522,0.8251811594202898,0.46875,0.8247282608695652,0,1,0,0,0,0,0,0.5287957939815235
route_q2_counter_c64_r48_a050,r147_q2_s3_tail_counter_h088,r147_q2_s3_tail,147,id06,2024-08-21,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,-6.619725862607459e-06,9.948738919766038e-06,8.988512811393694e-06,1.0,0.0,0.0,0.6596571428571429,0.5362841142857142,0.1785714285714285,0.4853409828571429,0.4853409828571429,0.6135326086956521,1.520720004218648,0.6951992753623188,0.3154438405797101,0.5240036231884058,0,1,0,0,0,0,0,0.5275930230254501
route_q2_counter_c64_r48_a050,r063_q_subjective_counter_h088,r063_q_subjective,63,id03,2024-08-21,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,2,1,2,-1.44951982466474e-05,1.3762731429489876e-05,7.753170746518822e-06,1.0,0.0,0.0,0.6426428571428572,0.4875162857142856,0.3638571428571428,0.45272877142857143,0.47651424,0.6509329710144928,1.5693829968373536,0.7205615942028986,0.3154438405797101,0.5330615942028986,0,1,1,0,0,0,0,0.526317383766181
route_q2_counter_c64_r48_a050,r147_q_subjective_counter_h088,r147_q_subjective,147,id06,2024-08-21,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,1,1,-6.619725862607459e-06,9.948738919766038e-06,8.988512811393694e-06,1.0,0.0,0.0,0.6596571428571429,0.5362841142857142,0.1785714285714285,0.4853409828571429,0.4853409828571429,0.5847599637681159,1.5406330981776548,0.7065217391304348,0.1526268115942029,0.5221920289855072,0,1,0,0,0,0,0,0.5250034849819718
route_q2_counter_c64_r48_a050,r012_full_state_counter_h088,r012_full_state,12,id01,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,4,1,4,-3.81209951949566e-05,2.3476035173366397e-05,1.927579253947059e-05,1.0,0.0,0.0,0.7587214285714285,0.37222425714285706,0.4997857142857143,0.4542644257142857,0.49665428571428577,0.7433242753623187,1.664876581855251,0.7663043478260869,0.9402173913043478,0.4157608695652174,1,1,0,0,1,1,0,0.523582150172408
route_q2_counter_c64_r48_a050,r145_full_state_counter_h088,r145_full_state,145,id06,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,1,2,-7.46773877703037e-06,1.1610024679175989e-05,1.1107441780250298e-05,1.0,0.0,0.0,0.6565714285714286,0.5143521142857141,0.31385714285714283,0.44301949714285715,0.4535889942857143,0.9288813405797102,2.555717879363445,0.9891304347826086,0.8054800724637681,0.8704710144927537,0,1,0,0,0,1,0,0.5228316403848099
route_q2_counter_c64_r48_a050,r138_q2_hardtail_counter_h088,r138_q2_hardtail,138,id06,2024-07-18,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-6.697164198825605e-06,1.0977663483156582e-05,9.99902059371435e-06,1.0,0.0,0.0,0.6601714285714286,0.5262361142857143,0.1785714285714285,0.48314875428571424,0.48314875428571424,0.551141304347826,1.2779000569931245,0.5656702898550725,0.1526268115942029,0.8673007246376812,0,1,0,0,0,0,0,0.5222935891437123
route_q2_counter_c64_r48_a050,r110_full_state_counter_h088,r110_full_state,110,id05,2024-10-02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,-4.383846143819021e-06,5.083511301439225e-07,1.4855247809072603e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.3731204710144928,0.7429324246076148,0.2142210144927536,0.9026268115942028,0.2096920289855072,0,0,0,1,0,0,1,0.5214778870219647
route_q2_counter_c64_r48_a050,r147_q2_hardtail_counter_h088,r147_q2_hardtail,147,id06,2024-08-21,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-6.619725862607459e-06,9.948738919766038e-06,8.988512811393694e-06,1.0,0.0,0.0,0.6596571428571429,0.5362841142857142,0.1785714285714285,0.4853409828571429,0.4853409828571429,0.5135914855072463,1.236011485564553,0.5348731884057971,0.0337409420289855,0.8799818840579711,0,1,0,0,0,0,0,0.5185983219384936
route_q2_counter_c64_r48_a050,r078_full_state_counter_h088,r078_full_state,78,id03,2024-10-06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-2.809473063663647e-06,4.509843124090638e-08,6.173954712696066e-08,1.0,1.0,1.0,0.4697142857142857,-0.0016505142857142,0.7331428571428571,0.4015159200000001,0.4015159200000001,0.5656657608695652,1.1878325795483498,0.5031702898550725,0.9891304347826086,0.2576992753623188,0,0,0,0,1,0,0,0.5181984430076019
route_q2_counter_c64_r48_a050,r164_full_state_counter_h088,r164_full_state,164,id07,2024-07-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,7,1,7,4.684376984057169e-06,1.93384478073816e-05,2.0270281756374245e-05,1.0,0.8571428571428571,0.8571428571428571,0.7279469387755101,0.13988863673469382,0.6362448979591837,0.5123895493877552,0.7967975657142858,0.468143115942029,0.9939505380584216,0.3632246376811594,0.9891304347826086,0.1775362318840579,1,1,1,1,1,1,1,0.5166697612352248
route_q2_counter_c64_r48_a050,r066_q_subjective_counter_h088,r066_q_subjective,66,id03,2024-08-25,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-7.038699439431404e-06,1.3231490466237611e-06,1.7878912853280018e-06,1.0,0.0,0.0,0.5327142857142858,0.3126401142857142,0.1785714285714285,0.4460468685714286,0.4460468685714286,0.8011820652173912,1.8864810678205344,0.8505434782608695,0.5849184782608695,0.7504528985507246,0,0,1,0,0,0,0,0.5105291426658934
route_q2_counter_c64_r48_a050,r133_q2_s3_tail_counter_h088,r133_q2_s3_tail,133,id06,2024-07-12,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,-6.9589099178996505e-06,1.2706878736118192e-06,2.0454525671638197e-06,1.0,0.0,0.0,0.8272857142857143,0.1986378285714286,0.1785714285714285,0.5254294971428571,0.5254294971428571,0.5590036231884058,1.417629239035905,0.6372282608695652,0.3154438405797101,0.6567028985507246,0,1,0,0,0,0,0,0.5101839733293496
route_q2_counter_c64_r48_a050,r095_full_state_counter_h088,r095_full_state,95,id04,2024-10-16,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,1,1,-6.325539907765256e-06,1.0711983682512813e-05,8.544022249253943e-06,1.0,0.0,0.0,0.6560571428571429,0.4677963428571428,0.1785714285714285,0.4717642057142858,0.4717642057142858,0.6961865942028985,1.467048633369587,0.6630434782608695,0.9977355072463768,0.5452898550724637,0,1,0,0,0,0,0,0.5090884431138397
route_q2_counter_c64_r48_a050,r125_q2_s3_tail_counter_h088,r125_q2_s3_tail,125,id05,2024-11-18,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,0,1,-1.0368181443412127e-05,2.0827545673857865e-06,5.0691605199699105e-06,1.0,0.0,0.0,0.9112571428571428,0.0975298285714285,0.1785714285714285,0.5328335542857142,0.5328335542857142,0.3448867753623188,0.8022648726333061,0.2522644927536231,0.46875,0.501358695652174,0,0,0,0,0,1,0,0.5067702301460627
route_q2_counter_c64_r48_a050,r169_full_state_counter_h088,r169_full_state,169,id07,2024-08-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-1.3262098284267981e-05,1.0918533405101016e-05,7.592462608722103e-06,1.0,0.0,0.0,0.6564000000000001,0.4503250285714285,0.5622857142857143,0.4344416457142857,0.4344416457142857,0.9182336956521736,2.320533529710199,0.9615036231884058,0.9026268115942028,0.8632246376811594,0,0,1,0,0,0,0,0.5042637205992708
route_q2_counter_c64_r48_a050,r145_q2_s3_tail_counter_h088,r145_q2_s3_tail,145,id06,2024-08-15,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,2,1,2,-7.46773877703037e-06,1.1610024679175989e-05,1.1107441780250298e-05,1.0,0.0,0.0,0.6565714285714286,0.5143521142857141,0.31385714285714283,0.44301949714285715,0.4535889942857143,0.6801086956521739,1.6374842420554496,0.75,0.1526268115942029,0.9243659420289856,0,1,0,0,0,1,0,0.5004421023413317
route_q2_counter_c64_r48_a050,r245_full_state_counter_h088,r245_full_state,245,id10,2024-09-22,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-1.1783772769837614e-05,1.0124120300128666e-05,7.836190016286596e-06,1.0,0.0,0.0,0.6519428571428572,0.4763007999999999,0.5662857142857143,0.43339693714285715,0.43339693714285715,0.8743614130434783,2.1800976172233604,0.9370471014492754,0.8591485507246377,0.6811594202898551,0,0,1,0,0,0,0,0.49818040357336835
route_q2_counter_c64_r48_a050,r095_q2_s3_tail_counter_h088,r095_q2_s3_tail,95,id04,2024-10-16,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,-6.325539907765256e-06,1.0711983682512813e-05,8.544022249253943e-06,1.0,0.0,0.0,0.6560571428571429,0.4677963428571428,0.1785714285714285,0.4717642057142858,0.4717642057142858,0.5571557971014492,1.2170366224509654,0.5230978260869565,0.46875,0.7644927536231884,0,1,0,0,0,0,0,0.49657567137470926
route_q2_counter_c64_r48_a050,r140_q2_hardtail_counter_h088,r140_q2_hardtail,140,id06,2024-07-21,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-5.884649288986237e-06,1.2905275742298995e-05,1.059215729322343e-05,1.0,0.0,0.0,0.6708857142857143,0.510828457142857,0.1785714285714285,0.4788965599999999,0.4788965599999999,0.5491893115942029,1.298626571278839,0.5778985507246377,0.0337409420289855,0.8781702898550725,0,1,0,0,0,0,0,0.49411027535924884
route_q2_counter_c64_r48_a050,r002_q_subjective_counter_h088,r002_q_subjective,2,id01,2024-08-02,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,1,1,-5.64499754401827e-06,3.2845256839023706e-06,1.8741106205997552e-06,1.0,0.0,0.0,0.5882571428571428,0.4675246857142857,0.1785714285714285,0.47537304,0.47537304,0.6543161231884057,1.5947200278685882,0.7318840579710145,0.5849184782608695,0.5457427536231884,0,1,0,0,0,0,0,0.48978870621615034
route_q2_counter_c64_r48_a050,r133_q2_hardtail_counter_h088,r133_q2_hardtail,133,id06,2024-07-12,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-6.9589099178996505e-06,1.2706878736118192e-06,2.0454525671638197e-06,1.0,0.0,0.0,0.8272857142857143,0.1986378285714286,0.1785714285714285,0.5254294971428571,0.5254294971428571,0.3212590579710145,0.9078455427074104,0.3079710144927536,0.1526268115942029,0.6920289855072463,0,1,0,0,0,0,0,0.4887869624597845
route_q2_counter_c64_r48_a050,r080_full_state_counter_h088,r080_full_state,80,id04,2024-09-10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-3.605744824999662e-05,4.910741843830582e-06,4.239527338835402e-06,1.0,0.0,0.0,0.6096,0.2581746285714285,0.5051428571428571,0.4486540342857143,0.4486540342857143,0.5434510869565217,1.109426149050697,0.4506340579710144,0.9685235507246376,0.4741847826086957,0,0,0,0,0,1,0,0.4887003637741714
route_q2_counter_c64_r48_a050,r063_q2_hardtail_counter_h088,r063_q2_hardtail,63,id03,2024-08-21,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-5.991528756057064e-06,8.016664315244418e-06,4.474899271158073e-06,1.0,0.0,0.0,0.6571714285714286,0.5308909714285713,0.1785714285714285,0.47651424,0.47651424,0.4699773550724637,1.1105593712788389,0.4510869565217391,0.0337409420289855,0.8342391304347826,0,1,0,0,0,0,0,0.4867901181666393
route_q2_counter_c64_r48_a050,r137_q2_s3_tail_counter_h088,r137_q2_s3_tail,137,id06,2024-07-17,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,-5.55922177742133e-06,3.722978434945632e-06,2.6438174220953288e-06,1.0,0.0,0.0,0.5951142857142857,0.4645556571428572,0.1785714285714285,0.46719042285714285,0.46719042285714285,0.6903125,1.7052882052907714,0.7817028985507246,0.1526268115942029,0.9311594202898552,0,1,0,0,0,0,0,0.4863020931257397
route_q2_counter_c64_r48_a050,r143_full_state_counter_h088,r143_full_state,143,id06,2024-08-13,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,1,2,3.606085177733755e-06,1.2749635243345533e-05,8.920881632891335e-06,1.0,0.5,0.5,0.7615142857142858,0.2727796571428571,0.1785714285714285,0.4413745371428572,0.46207152000000007,0.7249320652173913,1.6604979830903963,0.7640398550724637,0.9402173913043478,0.4678442028985507,1,1,0,0,0,0,0,0.485515808810845
route_q2_counter_c64_r48_a050,r169_q_subjective_counter_h088,r169_q_subjective,169,id07,2024-08-17,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-1.3262098284267981e-05,1.0918533405101016e-05,7.592462608722103e-06,1.0,0.0,0.0,0.6564000000000001,0.4503250285714285,0.5622857142857143,0.4344416457142857,0.4344416457142857,0.7091394927536232,1.6429443484974542,0.7527173913043478,0.5849184782608695,0.7101449275362319,0,0,1,0,0,0,0,0.4854452423384013
route_q2_counter_c64_r48_a050,r095_q2_hardtail_counter_h088,r095_q2_hardtail,95,id04,2024-10-16,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-6.325539907765256e-06,1.0711983682512813e-05,8.544022249253943e-06,1.0,0.0,0.0,0.6560571428571429,0.4677963428571428,0.1785714285714285,0.4717642057142858,0.4717642057142858,0.4241576086956521,0.9782757141359816,0.3546195652173913,0.1526268115942029,0.8183876811594203,0,1,0,0,0,0,0,0.4846058344181875
route_q2_counter_c64_r48_a050,r063_q2_s3_tail_counter_h088,r063_q2_s3_tail,63,id03,2024-08-21,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,-5.991528756057064e-06,8.016664315244418e-06,4.474899271158073e-06,1.0,0.0,0.0,0.6571714285714286,0.5308909714285713,0.1785714285714285,0.47651424,0.47651424,0.4331023550724637,1.063451614512226,0.4193840579710144,0.3154438405797101,0.4076086956521739,0,1,0,0,0,0,0,0.48347136816663927
route_q2_counter_c64_r48_a050,r164_q_subjective_counter_h088,r164_q_subjective,164,id07,2024-07-26,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,3,1,3,1.146669963058395e-05,1.5191634278770342e-05,1.1395804930654111e-05,1.0,0.6666666666666666,0.6666666666666666,0.7925428571428572,0.23831394285714277,0.43257142857142855,0.5453703276190476,0.6744735314285715,0.4678351449275362,1.0761569232079218,0.4266304347826087,0.5849184782608695,0.3165760869565217,1,1,1,0,0,0,0,0.4815153905046165
route_q2_counter_c64_r48_a050,r137_q_subjective_counter_h088,r137_q_subjective,137,id06,2024-07-17,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,1,1,-5.55922177742133e-06,3.722978434945632e-06,2.6438174220953288e-06,1.0,0.0,0.0,0.5951142857142857,0.4645556571428572,0.1785714285714285,0.46719042285714285,0.46719042285714285,0.6279528985507247,1.4991751762343388,0.6820652173913043,0.46875,0.6721014492753623,0,1,0,0,0,0,0,0.48068972899530493
route_q2_counter_c64_r48_a050,r095_q_subjective_counter_h088,r095_q_subjective,95,id04,2024-10-16,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,1,1,-6.325539907765256e-06,1.0711983682512813e-05,8.544022249253943e-06,1.0,0.0,0.0,0.6560571428571429,0.4677963428571428,0.1785714285714285,0.4717642057142858,0.4717642057142858,0.3447146739130435,0.7805019948031595,0.2382246376811594,0.6632699275362319,0.2943840579710144,0,1,0,0,0,0,0,0.4774559702877528
route_q2_counter_c64_r48_a050,r143_q_subjective_counter_h088,r143_q_subjective,143,id06,2024-08-13,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,2,1,2,3.606085177733755e-06,1.2749635243345533e-05,8.920881632891335e-06,1.0,0.5,0.5,0.7615142857142858,0.2727796571428571,0.1785714285714285,0.4413745371428572,0.46207152000000007,0.6031385869565218,1.3742559626147113,0.6177536231884058,0.5849184782608695,0.6195652173913043,1,1,0,0,0,0,0,0.4745543957673667
route_q2_counter_c64_r48_a050,r245_q_subjective_counter_h088,r245_q_subjective,245,id10,2024-09-22,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-1.1783772769837614e-05,1.0124120300128666e-05,7.836190016286596e-06,1.0,0.0,0.0,0.6519428571428572,0.4763007999999999,0.5662857142857143,0.43339693714285715,0.43339693714285715,0.610865036231884,1.4898345116831424,0.6757246376811594,0.46875,0.4429347826086957,0,0,1,0,0,0,0,0.47446572966032485
route_q2_counter_c64_r48_a050,r066_full_state_counter_h088,r066_full_state,66,id03,2024-08-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,-5.5176055123224875e-06,1.436246849189218e-05,9.933254511746694e-06,1.0,0.0,0.0,0.5980285714285715,0.45525302857142846,0.1785714285714285,0.4283847314285714,0.4460468685714286,0.9634057971014492,2.7492292798940907,0.9990942028985508,0.9026268115942028,0.8786231884057971,0,0,1,0,1,0,0,0.47393490381807923
route_q2_counter_c64_r48_a050,r002_q2_hardtail_counter_h088,r002_q2_hardtail,2,id01,2024-08-02,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-5.64499754401827e-06,3.2845256839023706e-06,1.8741106205997552e-06,1.0,0.0,0.0,0.5882571428571428,0.4675246857142857,0.1785714285714285,0.47537304,0.47537304,0.4741530797101449,1.1801466855645528,0.4936594202898551,0.0337409420289855,0.8274456521739131,0,1,0,0,0,0,0,0.4735740323031069
route_q2_counter_c64_r48_a050,r124_full_state_counter_h088,r124_full_state,124,id05,2024-11-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,1,1,-6.0120574106544734e-06,7.801865751370469e-06,4.263061392323164e-06,1.0,0.0,0.0,0.6366,0.4584106285714285,0.4,0.4405090628571429,0.4405090628571429,0.9239945652173912,2.325127368031008,0.9628623188405796,0.8591485507246377,0.8591485507246377,0,1,0,0,0,0,0,0.4707514605302108
route_q2_counter_c64_r48_a050,r113_q_subjective_counter_h088,r113_q_subjective,113,id05,2024-10-07,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,2,1,2,-1.0222021741096063e-05,5.923508643207193e-06,3.7021683246649367e-06,1.0,0.0,0.0,0.5816142857142856,0.4259077142857143,0.4657142857142857,0.4195042,0.4287326628571429,0.701213768115942,1.7345776713511398,0.7939311594202898,0.3154438405797101,0.7436594202898551,0,1,1,0,0,0,0,0.4700082611096062
route_q2_counter_c64_r48_a050,r003_q2_hardtail_counter_h088,r003_q2_hardtail,3,id01,2024-08-03,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-5.156314794567125e-06,1.1584759703154797e-05,5.5971932213615885e-06,1.0,0.0,0.0,0.6617999999999999,0.546442857142857,0.1785714285714285,0.4785825714285714,0.4785825714285714,0.5075362318840579,1.1769870284216957,0.4909420289855072,0.0337409420289855,0.9184782608695652,0,1,0,0,0,0,0,0.4699298242614505
route_q2_counter_c64_r48_a050,r113_full_state_counter_h088,r113_full_state,113,id05,2024-10-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,4,1,4,-1.0268057158257962e-05,1.9521842226755946e-05,1.4735198665188528e-05,1.0,0.0,0.0,0.6655642857142856,0.3727022571428571,0.4674999999999999,0.40510679714285713,0.43830548571428574,0.8558288043478262,2.1174103878318418,0.9184782608695652,0.8591485507246377,0.6019021739130435,0,1,1,1,1,0,0,0.46931475970815345
route_q2_counter_c64_r48_a050,r195_q2_s3_tail_counter_h088,r195_q2_s3_tail,195,id08,2024-09-10,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,-6.182816304160636e-06,4.8342380920190505e-06,5.545514441001201e-06,1.0,0.0,0.0,0.6082285714285715,0.3920454857142857,0.364,0.45752569142857147,0.45752569142857147,0.6959057971014492,1.6708099584944782,0.7685688405797102,0.3154438405797101,0.8817934782608695,0,1,0,0,0,0,0,0.46717011003194675
route_q2_counter_c64_r48_a050,r137_q2_hardtail_counter_h088,r137_q2_hardtail,137,id06,2024-07-17,q2_hardtail,Q2,counter_h088,q2_route,1,1,1,1,-5.55922177742133e-06,3.722978434945632e-06,2.6438174220953288e-06,1.0,0.0,0.0,0.5951142857142857,0.4645556571428572,0.1785714285714285,0.46719042285714285,0.46719042285714285,0.4604710144927536,1.1281154855645532,0.4605978260869565,0.0337409420289855,0.8482789855072463,0,1,0,0,0,0,0,0.4656163594300876
route_q2_counter_c64_r48_a050,r131_q_subjective_counter_h088,r131_q_subjective,131,id06,2024-07-10,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,1,1,-5.4546285867569785e-06,3.3856213469632424e-06,3.3461980016036614e-06,1.0,0.0,0.0,0.5878285714285715,0.407112,0.1785714285714285,0.45293462857142863,0.45293462857142863,0.657246376811594,1.5999225164124156,0.7350543478260869,0.3154438405797101,0.7092391304347826,0,1,0,0,0,0,0,0.4647284446783371
route_q2_counter_c64_r48_a050,r071_q2_s3_tail_counter_h088,r071_q2_s3_tail,71,id03,2024-09-17,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,-5.190680925337785e-06,1.2458110240650144e-06,9.974101401126763e-07,1.0,0.0,0.0,0.5547428571428572,0.3725613714285714,0.1785714285714285,0.4608041371428572,0.4608041371428572,0.686820652173913,1.673196543320504,0.7703804347826086,0.1526268115942029,0.9193840579710144,0,1,0,0,0,0,0,0.4643106484991435
route_q2_counter_c64_r48_a050,r003_full_state_counter_h088,r003_full_state,3,id01,2024-08-03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,5,1,5,9.886136440802416e-06,1.4791781689820799e-05,1.4454737743414548e-05,1.0,0.8,0.8,0.7313028571428571,0.17581961142857133,0.6077142857142858,0.4475704182857143,0.5840420685714287,0.516177536231884,1.1685738141545507,0.4859601449275362,0.9026268115942028,0.166213768115942,0,1,1,1,1,1,0,0.4612156542170021
route_q2_counter_c64_r48_a050,r071_q_subjective_counter_h088,r071_q_subjective,71,id03,2024-09-17,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,1,1,-5.190680925337785e-06,1.2458110240650144e-06,9.974101401126763e-07,1.0,0.0,0.0,0.5547428571428572,0.3725613714285714,0.1785714285714285,0.4608041371428572,0.4608041371428572,0.6401856884057971,1.5988820439945726,0.7341485507246377,0.5849184782608695,0.4465579710144927,0,1,0,0,0,0,0,0.4601135017600131
route_q2_counter_c64_r48_a050,r147_full_state_counter_h088,r147_full_state,147,id06,2024-08-21,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,1,2,-4.462378187011003e-06,1.7673686888583896e-05,1.643023135609562e-05,1.0,0.0,0.0,0.6596571428571429,0.5448557714285713,0.1785714285714285,0.43051814857142856,0.4853409828571429,0.914596920289855,2.4155092362337296,0.9750905797101448,0.8054800724637681,0.7708333333333334,0,1,0,1,0,0,0,0.45949294125424933
route_q2_counter_c64_r48_a050,r192_q_subjective_counter_h088,r192_q_subjective,192,id08,2024-09-05,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-1.211754958650702e-05,1.4482192172514983e-05,1.006225852157797e-05,1.0,0.0,0.0,0.6762,0.4871739428571427,0.6554285714285715,0.4256391085714286,0.4256391085714286,0.6161639492753623,1.4039065672829831,0.6326992753623188,0.5849184782608695,0.5004528985507246,0,0,1,0,0,0,0,0.45778655258486306
route_q2_counter_c64_r48_a050,r131_q2_s3_tail_counter_h088,r131_q2_s3_tail,131,id06,2024-07-10,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,1,1,-5.4546285867569785e-06,3.3856213469632424e-06,3.3461980016036614e-06,1.0,0.0,0.0,0.5878285714285715,0.407112,0.1785714285714285,0.45293462857142863,0.45293462857142863,0.5722961956521738,1.3922096050474615,0.6281702898550725,0.3154438405797101,0.717391304347826,0,1,0,0,0,0,0,0.45708292837398934
route_q2_counter_c64_r48_a050,r012_q2_s3_tail_counter_h088,r012_q2_s3_tail,12,id01,2024-08-15,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,2,1,2,-5.357036513920356e-06,1.3745970924902714e-05,8.89043468228106e-06,1.0,0.0,0.0,0.6397714285714287,0.5228446857142857,0.2758571428571428,0.4499047542857143,0.4553761371428572,0.6733378623188405,1.5765736196001727,0.7246376811594203,0.1526268115942029,0.926177536231884,0,1,0,0,0,1,0,0.4569234685313075
route_q2_counter_c64_r48_a050,r006_full_state_counter_h088,r006_full_state,6,id01,2024-08-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,1,2,-5.198472063628625e-06,1.5913051504403784e-05,1.324775904764868e-05,1.0,0.0,0.0,0.7446285714285714,0.35829897142857126,0.3015714285714285,0.45094732571428575,0.4787480571428571,0.8537726449275361,2.075183593307524,0.90625,0.9402173913043478,0.6009963768115942,0,1,0,0,1,0,0,0.45642540415051847
route_q2_counter_c64_r48_a050,r192_full_state_counter_h088,r192_full_state,192,id08,2024-09-05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,-8.83290457158036e-06,2.3543572794736333e-05,1.7818783472611438e-05,1.0,0.0,0.0,0.6605142857142857,0.49913725714285706,0.417,0.3868162971428572,0.4256391085714286,0.8142980072463768,1.8827145377145895,0.8487318840579711,0.9685235507246376,0.5258152173913043,0,0,1,0,1,0,0,0.45529019519963526
