candidate_id,spec_name,action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score
h099_route_q2_counter_c64_r48_a050_6a406480,route_q2_counter_c64_r48_a050,r063_full_state_counter_h088,r063_full_state,63,id03,2024-08-21,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,1,2,-1.44951982466474e-05,1.3762731429489876e-05,7.753170746518822e-06,1.0,0.0,0.0,0.6426428571428572,0.4875162857142856,0.3638571428571428,0.45272877142857143,0.47651424,0.8504574275362318,2.0503808456328545,0.8990036231884058,0.8591485507246377,0.5914855072463768,0,1,1,0,0,0,0,0.5442745848531374
h099_route_q2_counter_c64_r48_a050_6a406480,route_q2_counter_c64_r48_a050,r196_q_subjective_counter_h088,r196_q_subjective,196,id08,2024-09-11,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-3.994129202209156e-06,2.612340611489034e-07,8.157239080421564e-07,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.430919384057971,1.041468842082381,0.3958333333333333,0.5849184782608695,0.3048007246376811,1,0,0,0,0,0,0,0.5412628514582245
h099_route_q2_counter_c64_r48_a050_6a406480,route_q2_counter_c64_r48_a050,r071_full_state_counter_h088,r071_full_state,71,id03,2024-09-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,1,2,-7.159417096071186e-06,1.1050305188107956e-05,1.3099251094649267e-05,1.0,0.0,0.0,0.6131142857142857,0.46022502857142844,0.1785714285714285,0.45135736000000004,0.4608041371428572,0.9328260869565218,2.558615335555039,0.990036231884058,0.8054800724637681,0.8464673913043478,0,1,0,1,0,0,0,0.5399019060731538
h099_route_q2_counter_c64_r48_a050_6a406480,route_q2_counter_c64_r48_a050,r125_full_state_counter_h088,r125_full_state,125,id05,2024-11-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-1.0368181443412127e-05,2.0827545673857865e-06,5.0691605199699105e-06,1.0,0.0,0.0,0.9112571428571428,0.0975298285714285,0.1785714285714285,0.5328335542857142,0.5328335542857142,0.7084057971014494,1.4961394569542508,0.6802536231884058,0.9402173913043478,0.5489130434782609,0,0,0,0,0,1,0,0.5394869421025844
h099_route_q2_counter_c64_r48_a050_6a406480,route_q2_counter_c64_r48_a050,r012_full_state_counter_h088,r012_full_state,12,id01,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,4,1,4,-3.81209951949566e-05,2.3476035173366397e-05,1.927579253947059e-05,1.0,0.0,0.0,0.7587214285714285,0.37222425714285706,0.4997857142857143,0.4542644257142857,0.49665428571428577,0.7433242753623187,1.664876581855251,0.7663043478260869,0.9402173913043478,0.4157608695652174,1,1,0,0,1,1,0,0.523582150172408
h099_route_q2_counter_c64_r48_a050_6a406480,route_q2_counter_c64_r48_a050,r110_full_state_counter_h088,r110_full_state,110,id05,2024-10-02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,-4.383846143819021e-06,5.083511301439225e-07,1.4855247809072603e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.3731204710144928,0.7429324246076148,0.2142210144927536,0.9026268115942028,0.2096920289855072,0,0,0,1,0,0,1,0.5214778870219647
h099_route_q2_counter_c64_r48_a050_6a406480,route_q2_counter_c64_r48_a050,r078_full_state_counter_h088,r078_full_state,78,id03,2024-10-06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-2.809473063663647e-06,4.509843124090638e-08,6.173954712696066e-08,1.0,1.0,1.0,0.4697142857142857,-0.0016505142857142,0.7331428571428571,0.4015159200000001,0.4015159200000001,0.5656657608695652,1.1878325795483498,0.5031702898550725,0.9891304347826086,0.2576992753623188,0,0,0,0,1,0,0,0.5181984430076019
h099_route_q2_counter_c64_r48_a050_6a406480,route_q2_counter_c64_r48_a050,r066_q_subjective_counter_h088,r066_q_subjective,66,id03,2024-08-25,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-7.038699439431404e-06,1.3231490466237611e-06,1.7878912853280018e-06,1.0,0.0,0.0,0.5327142857142858,0.3126401142857142,0.1785714285714285,0.4460468685714286,0.4460468685714286,0.8011820652173912,1.8864810678205344,0.8505434782608695,0.5849184782608695,0.7504528985507246,0,0,1,0,0,0,0,0.5105291426658934
h099_route_q2_counter_c64_r48_a050_6a406480,route_q2_counter_c64_r48_a050,r095_full_state_counter_h088,r095_full_state,95,id04,2024-10-16,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,1,1,-6.325539907765256e-06,1.0711983682512813e-05,8.544022249253943e-06,1.0,0.0,0.0,0.6560571428571429,0.4677963428571428,0.1785714285714285,0.4717642057142858,0.4717642057142858,0.6961865942028985,1.467048633369587,0.6630434782608695,0.9977355072463768,0.5452898550724637,0,1,0,0,0,0,0,0.5090884431138397
h099_route_q2_counter_c64_r48_a050_6a406480,route_q2_counter_c64_r48_a050,r169_full_state_counter_h088,r169_full_state,169,id07,2024-08-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-1.3262098284267981e-05,1.0918533405101016e-05,7.592462608722103e-06,1.0,0.0,0.0,0.6564000000000001,0.4503250285714285,0.5622857142857143,0.4344416457142857,0.4344416457142857,0.9182336956521736,2.320533529710199,0.9615036231884058,0.9026268115942028,0.8632246376811594,0,0,1,0,0,0,0,0.5042637205992708
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r164_nonq2_full_positive_bridge,r164_nonq2_full,164,id07,2024-07-26,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,5,0,5,-4.976208613863839e-05,8.60763781619084e-06,1.261655123336547e-05,1.0,1.0,1.0,0.7064114285714285,0.08316895999999988,0.6965142857142858,0.5706041417142858,0.7967975657142858,0.3523143115942029,0.849897912284315,0.2776268115942029,0.9685235507246376,0.1177536231884057,1,0,1,1,0,1,1,0.7048844835904648
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r144_nonq2_full_positive_bridge,r144_nonq2_full,144,id06,2024-08-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,3,0,3,-2.4734288658975626e-05,1.1093342765483335e-06,2.0446937189219716e-06,0.6666666666666666,1.0,0.6666666666666666,0.8060380952380953,0.20544815238095235,0.3772380952380952,0.616517900952381,0.7918176,0.6059012681159419,1.4610522351996649,0.6612318840579711,0.9402173913043478,0.3029891304347826,0,0,1,1,1,0,0,0.6744888581042252
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r101_nonq2_full_positive_bridge,r101_nonq2_full,101,id04,2024-10-24,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,2,0,2,-2.6858083905618177e-05,5.093467087475847e-06,9.543887615506635e-06,1.0,1.0,1.0,0.8536285714285714,-0.0136341714285715,0.848,0.61304424,0.6843005942857143,0.3216893115942029,0.7362817806431552,0.2083333333333333,0.9685235507246376,0.1345108695652173,0,0,1,0,1,0,0,0.6619553492688028
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r070_nonq2_full_positive_bridge,r070_nonq2_full,70,id03,2024-09-16,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,2,0,2,-1.4005941025899333e-05,3.5551181881055877e-06,3.592900116840469e-06,1.0,1.0,1.0,0.47061428571428565,0.07416885714285705,0.8348571428571429,0.4739450857142858,0.5586044000000001,0.4521875,1.1113381351531586,0.452445652173913,0.9402173913043478,0.1603260869565217,0,0,1,0,0,1,0,0.6185141058516893
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r135_nonq2_full_positive_bridge,r135_nonq2_full,135,id06,2024-07-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,4,0,4,-2.728755361429457e-05,7.3252142581551735e-06,1.0462401434573966e-05,1.0,1.0,1.0,0.5790714285714286,-0.07010308571428567,0.8792857142857142,0.46356262000000004,0.5573068457142858,0.3991757246376812,0.967482991686945,0.3446557971014493,0.9026268115942028,0.1897644927536232,1,0,1,0,1,0,1,0.6123531438055644
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r151_nonq2_full_positive_bridge,r151_nonq2_full,151,id06,2024-08-25,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,3,0,3,-1.7377122643217257e-05,2.1871026214653848e-06,4.732239318296267e-06,0.6666666666666666,1.0,0.6666666666666666,0.309,0.31322,0.5202857142857144,0.4697910095238096,0.5168146514285716,0.5160371376811593,1.2361577409129978,0.5357789855072463,0.9685235507246376,0.139945652173913,1,0,1,0,1,0,0,0.5951871151958027
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r226_nonq2_full_positive_bridge,r226_nonq2_full,226,id09,2024-09-21,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,1,0,1,-2.9888745068800977e-06,6.891008111315026e-08,3.2473470540003385e-07,1.0,1.0,1.0,0.7840857142857143,0.1520126857142857,0.1785714285714285,0.7385512114285714,0.7385512114285714,0.342133152173913,0.8014972693904939,0.2518115942028985,0.9402173913043478,0.0778985507246376,0,0,0,0,0,0,1,0.5932568854133357
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r098_nonq2_full_positive_bridge,r098_nonq2_full,98,id04,2024-10-19,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,2,0,2,-7.708767340213005e-06,3.325265159333743e-06,4.285378376375787e-06,1.0,1.0,1.0,0.6215714285714286,-0.049386171428571456,0.6877142857142857,0.5023742971428572,0.5486207771428572,0.2748867753623188,0.6424135781699603,0.1594202898550724,0.9402173913043478,0.0729166666666666,0,0,0,1,0,0,1,0.5503200748334001
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r139_nonq2_full_positive_bridge,r139_nonq2_full,139,id06,2024-07-19,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,2,0,2,-1.1989319466581346e-05,4.186850636513148e-06,5.60191020206172e-06,1.0,1.0,1.0,0.7676714285714286,-0.11812634285714285,0.9582857142857142,0.4671292800000001,0.4912916914285715,0.4528532608695652,1.078072757047129,0.4284420289855072,0.9026268115942028,0.2359601449275362,0,0,1,0,0,0,1,0.5479004541789111
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r000_nonq2_full_positive_bridge,r000_nonq2_full,0,id01,2024-07-31,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,2,0,2,-6.944658236826312e-06,3.2227635591872624e-06,4.920338814211199e-06,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2428487318840579,0.5348365320114978,0.1109601449275362,0.9402173913043478,0.0901268115942029,0,0,0,1,0,0,1,0.5383145385088202
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r196_nonq2_full_positive_bridge,r196_nonq2_full,196,id08,2024-09-11,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,1,0,1,-8.518008429542548e-06,3.1374915100383858e-06,5.36881070452203e-06,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.3067119565217391,0.736910692538798,0.2101449275362318,0.9402173913043478,0.0819746376811594,1,0,0,0,0,0,0,0.49579004876385646
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r146_nonq2_full_positive_bridge,r146_nonq2_full,146,id06,2024-08-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,1,0,1,-2.57232644028404e-06,5.809358712837613e-09,3.566429982715461e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4581567028985507,1.0946783170838648,0.4420289855072464,0.9685235507246376,0.0457427536231884,0,0,0,1,0,0,0,0.48751705270918055
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r110_nonq2_full_positive_bridge,r110_nonq2_full,110,id05,2024-10-02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,2,0,2,-8.59782685607238e-06,3.851343916161591e-06,6.9364185916017834e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.2476902173913043,0.5774866443269795,0.125,0.8591485507246377,0.154891304347826,0,0,0,1,0,0,1,0.48165532169239456
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r136_nonq2_full_positive_bridge,r136_nonq2_full,136,id06,2024-07-16,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,1,0,1,-4.7462132822886655e-06,6.568603245494886e-07,9.338410687465634e-07,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.3474139492753623,0.8465747798123487,0.2749094202898551,0.9685235507246376,0.1567028985507246,0,0,0,0,0,0,1,0.4711176705555015
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r003_nonq2_full_positive_bridge,r003_nonq2_full,3,id01,2024-08-03,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,2,0,2,-2.678149285492053e-06,4.238537419567345e-06,6.960569545380872e-06,1.0,1.0,1.0,0.6446428571428572,0.0712270285714285,0.887142857142857,0.5085532742857144,0.5840420685714287,0.3843161231884058,0.9960289200248214,0.365036231884058,0.8591485507246377,0.1064311594202898,0,0,1,1,0,0,0,0.46887070911902423
h099_route_nonq2_positive_c96_r28_a038_37f14dd0,route_nonq2_positive_c96_r28_a038,r061_nonq2_full_positive_bridge,r061_nonq2_full,61,id03,2024-08-19,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,4,0,4,-9.121630205404527e-06,4.0059132130413755e-06,4.520399419591418e-06,0.75,1.0,0.75,0.5004857142857143,0.09180222857142856,0.6435,0.4199431657142858,0.5751226514285716,0.3154755434782608,0.762567889452929,0.2223731884057971,0.9026268115942028,0.2463768115942029,0,0,1,1,0,1,1,0.46762666948543125
