candidate_id,file,resolved_path,family,changed_cells,changed_rows,new_support_cells,support_cells_changed,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,world_row_delta_vs_h012,world_cell_delta_vs_h012,support_world_cell_delta_vs_h012,ray_cosine
h037_target_S2_ray_k120_g0.94_c120_397b873e,submission_h037_target_S2_ray_k120_g0.94_c120_397b873e.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k120_g0.94_c120_397b873e.csv,target_S2_ray_k120_g0.94,120,120,0,120,0.00013065158332706015,0.004828146825656909,0.004598402830264473,3.3603248292785776e-05,4.9571564821134135e-05,4.9571564821134135e-05,-0.5483845877766247
h037_target_S2_ray_k120_g1.03_c120_6cd3bc22,submission_h037_target_S2_ray_k120_g1.03_c120_6cd3bc22.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k120_g1.03_c120_6cd3bc22.csv,target_S2_ray_k120_g1.03,120,120,0,120,6.489465695824473e-05,0.002327978337910208,0.0022992014151226744,-1.5707865105596843e-05,-2.3147624449453037e-05,-2.3147624449453037e-05,0.5483845877766181
h037_target_S2_ray_k120_g1.07_c120_03ea5bd0,submission_h037_target_S2_ray_k120_g1.07_c120_03ea5bd0.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k120_g1.07_c120_03ea5bd0.csv,target_S2_ray_k120_g1.07,120,120,0,120,0.00015099697214934773,0.005345033579465697,0.005364803301971081,-3.55471314399583e-05,-5.236407380782439e-05,-5.236407380782439e-05,0.5483845877766256
h037_target_S2_ray_k207_g0.88_c207_ee01660d,submission_h037_target_S2_ray_k207_g0.88_c207_ee01660d.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k207_g0.88_c207_ee01660d.csv,target_S2_ray_k207_g0.88,207,207,0,207,0.0004499337429993499,0.009892918991328936,0.010153801102019413,7.597010871583014e-05,0.00011173129840283313,0.00011173129840283313,-0.5494325170148554
h037_target_S2_ray_k207_g0.94_c207_4f2e715f,submission_h037_target_S2_ray_k207_g0.94_c207_4f2e715f.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k207_g0.94_c207_4f2e715f.csv,target_S2_ray_k207_g0.94,207,207,0,207,0.00022428781658688493,0.004828146825656909,0.005076900551009887,3.5931821753669335e-05,5.283414651162154e-05,5.283414651162154e-05,-0.5494325170148522
h037_target_S2_ray_k207_g1.03_c207_d058a7a3,submission_h037_target_S2_ray_k207_g1.03_c207_d058a7a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k207_g1.03_c207_d058a7a3.csv,target_S2_ray_k207_g1.03,207,207,0,207,0.00011166429018316441,0.002327978337910208,0.0025384502754953807,-1.6464705824743884e-05,-2.421188680397564e-05,-2.421188680397564e-05,0.5494325170148456
h037_target_S2_ray_k207_g1.07_c207_e45a6756,submission_h037_target_S2_ray_k207_g1.07_c207_e45a6756.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S2_ray_k207_g1.07_c207_e45a6756.csv,target_S2_ray_k207_g1.07,207,207,0,207,0.00026007546974988826,0.005345033579465697,0.005923050642840726,-3.689099019914599e-05,-5.4259926153591945e-05,-5.4259926153591945e-05,0.5494325170148531
h037_target_S3_ray_k35_g0.88_c35_8bb84f16,submission_h037_target_S3_ray_k35_g0.88_c35_8bb84f16.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k35_g0.88_c35_8bb84f16.csv,target_S3_ray_k35_g0.88,35,35,0,35,6.77941650734072e-05,0.008421491390137703,0.0021739588881962047,2.9334916961379362e-05,4.3832287748900075e-05,4.3832287748900075e-05,-0.22821064184773968
h037_target_S3_ray_k35_g0.94_c35_bb38c67f,submission_h037_target_S3_ray_k35_g0.94_c35_bb38c67f.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k35_g0.94_c35_bb38c67f.csv,target_S3_ray_k35_g0.94,35,35,0,35,3.357831726458853e-05,0.004143518103822741,0.0010869794441007903,1.4044501912422241e-05,2.0976416814919108e-05,2.0976416814919108e-05,-0.22821064184773646
h037_target_S3_ray_k35_g1.03_c35_9e070f0e,submission_h037_target_S3_ray_k35_g1.03_c35_9e070f0e.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k35_g1.03_c35_9e070f0e.csv,target_S3_ray_k35_g1.03,35,35,0,35,1.65628619628134e-05,0.0020222264840669135,0.0005434897220474304,-6.571373586308298e-06,-9.809866653398902e-06,-9.809866653398902e-06,0.22821064184773004
h037_target_S3_ray_k35_g1.07_c35_4ce3a323,submission_h037_target_S3_ray_k35_g1.07_c35_4ce3a323.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k35_g1.07_c35_4ce3a323.csv,target_S3_ray_k35_g1.07,35,35,0,35,3.84224915032457e-05,0.004667969223955737,0.0012681426847833796,-1.487903180442954e-05,-2.2207766375520868e-05,-2.2207766375520868e-05,0.2282106418477374
h037_target_S3_ray_k70_g0.88_c70_05094d61,submission_h037_target_S3_ray_k70_g0.88_c70_05094d61.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k70_g0.88_c70_05094d61.csv,target_S3_ray_k70_g0.88,70,70,0,70,0.0001347469265807537,0.008421491390137703,0.0027236062945525364,4.2470051470878346e-05,6.25627142519993e-05,6.25627142519993e-05,-0.23021925017535635
h037_target_S3_ray_k70_g0.94_c70_c0d421a4,submission_h037_target_S3_ray_k70_g0.94_c70_c0d421a4.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k70_g0.94_c70_c0d421a4.csv,target_S3_ray_k70_g0.94,70,70,0,70,6.706575900186645e-05,0.004143518103822741,0.0013618031472789579,2.0307680686220206e-05,2.990815669875106e-05,2.990815669875106e-05,-0.23021925017535305
h037_target_S3_ray_k70_g1.03_c70_d981105f,submission_h037_target_S3_ray_k70_g1.03_c70_d981105f.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k70_g1.03_c70_d981105f.csv,target_S3_ray_k70_g1.03,70,70,0,70,3.3315749646295745e-05,0.0020222264840669135,0.0006809015736365117,-9.474371568507219e-06,-1.3950204912172624e-05,-1.3950204912172624e-05,0.23021925017534664
h037_target_S3_ray_k70_g1.07_c70_c2691da1,submission_h037_target_S3_ray_k70_g1.07_c70_c2691da1.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k70_g1.07_c70_c2691da1.csv,target_S3_ray_k70_g1.07,70,70,0,70,7.752285781542245e-05,0.00469068438174125,0.001588770338491237,-2.1415349570384352e-05,-3.153055991356861e-05,-3.153055991356861e-05,0.23021925017535394
h037_target_S3_ray_k120_g0.88_c120_53ce0341,submission_h037_target_S3_ray_k120_g0.88_c120_53ce0341.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k120_g0.88_c120_53ce0341.csv,target_S3_ray_k120_g0.88,120,120,0,120,0.00023166029426359286,0.008421491390137703,0.003335147636775542,5.14151836782538e-05,7.516429284060474e-05,7.516429284060474e-05,-0.23220920852390556
h037_target_S3_ray_k120_g0.94_c120_c799ce04,submission_h037_target_S3_ray_k120_g0.94_c120_c799ce04.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k120_g0.94_c120_c799ce04.csv,target_S3_ray_k120_g0.94,120,120,0,120,0.00011541858037505892,0.004143518103822741,0.0016675738183904618,2.4468013301035305e-05,3.577016484205648e-05,3.577016484205648e-05,-0.23220920852390228
h037_target_S3_ray_k120_g1.03_c120_65047301,submission_h037_target_S3_ray_k120_g1.03_c120_65047301.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k120_g1.03_c120_65047301.csv,target_S3_ray_k120_g1.03,120,120,0,120,5.741476424105079e-05,0.0020222264840669135,0.0008337869091922632,-1.1321858308214545e-05,-1.6554221755884883e-05,-1.6554221755884883e-05,0.23220920852389595
h037_target_S3_ray_k120_g1.07_c120_ca672bde,submission_h037_target_S3_ray_k120_g1.07_c120_ca672bde.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k120_g1.07_c120_ca672bde.csv,target_S3_ray_k120_g1.07,120,120,0,120,0.00013367408123288204,0.00469068438174125,0.001945502788121322,-2.5486180538240858e-05,-3.726936207310279e-05,-3.726936207310279e-05,0.23220920852390314
h037_target_S3_ray_k194_g0.88_c194_a6da76b5,submission_h037_target_S3_ray_k194_g0.88_c194_a6da76b5.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k194_g0.88_c194_a6da76b5.csv,target_S3_ray_k194_g0.88,194,194,0,194,0.00036949779515124464,0.008421491390137703,0.004076685356653744,5.390724476617733e-05,7.863465751867347e-05,7.863465751867347e-05,-0.23388138510202755
h037_target_S3_ray_k194_g0.94_c194_651279c7,submission_h037_target_S3_ray_k194_g0.94_c194_651279c7.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k194_g0.94_c194_651279c7.csv,target_S3_ray_k194_g0.94,194,194,0,194,0.00018427077187230546,0.004143518103822741,0.0020383426783295616,2.5371573524526666e-05,3.7028934665378885e-05,3.7028934665378885e-05,-0.23388138510202422
h037_target_S3_ray_k194_g1.03_c194_7c68df9f,submission_h037_target_S3_ray_k194_g1.03_c194_7c68df9f.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k194_g1.03_c194_7c68df9f.csv,target_S3_ray_k194_g1.03,194,194,0,194,9.179088768514375e-05,0.0020222264840669135,0.001019171339161814,-1.1517558821138965e-05,-1.6827370688405427e-05,-1.6827370688405427e-05,0.23388138510201795
h037_target_S3_ray_k194_g1.07_c194_494bbf86,submission_h037_target_S3_ray_k194_g1.07_c194_494bbf86.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S3_ray_k194_g1.07_c194_494bbf86.csv,target_S3_ray_k194_g1.07,194,194,0,194,0.00021383316970407376,0.00469068438174125,0.0023780664580502716,-2.5677942815660495e-05,-3.7538240139992125e-05,-3.7538240139992125e-05,0.2338813851020251
h037_target_S4_ray_k35_g0.88_c35_1a7abdc6,submission_h037_target_S4_ray_k35_g0.88_c35_1a7abdc6.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k35_g0.88_c35_1a7abdc6.csv,target_S4_ray_k35_g0.88,35,35,0,35,8.416019938773624e-05,0.008984225743154606,0.002201603453495071,2.9841517931635085e-05,4.346712505440459e-05,4.346712505440459e-05,-0.2337837743033535
h037_target_S4_ray_k35_g0.94_c35_e2807b8e,submission_h037_target_S4_ray_k35_g0.94_c35_e2807b8e.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k35_g0.94_c35_e2807b8e.csv,target_S4_ray_k35_g0.94,35,35,0,35,4.1596133362324655e-05,0.004440145579259203,0.0011008017267471791,1.42137039005167e-05,2.069980245986745e-05,2.069980245986745e-05,-0.23378377430335023
h037_target_S4_ray_k35_g1.03_c35_6fecc1c0,submission_h037_target_S4_ray_k35_g1.03_c35_6fecc1c0.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k35_g1.03_c35_6fecc1c0.csv,target_S4_ray_k35_g1.03,35,35,0,35,2.0449432007165528e-05,0.002181430610312951,0.0005504008633756583,-6.596414424615095e-06,-9.604686369863872e-06,-9.604686369863872e-06,0.2337837743033438
h037_target_S4_ray_k35_g1.07_c35_e8a0b1dc,submission_h037_target_S4_ray_k35_g1.07_c35_e8a0b1dc.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k35_g1.07_c35_e8a0b1dc.csv,target_S4_ray_k35_g1.07,35,35,0,35,4.736572473300566e-05,0.005050245815102827,0.0012842686812069323,-1.4878844722802422e-05,-2.1662976605538376e-05,-2.1662976605538376e-05,0.23378377430335104
h037_target_S4_ray_k70_g0.88_c70_65b24e63,submission_h037_target_S4_ray_k70_g0.88_c70_65b24e63.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k70_g0.88_c70_65b24e63.csv,target_S4_ray_k70_g0.88,70,70,0,70,0.0001641501061398626,0.010191128854860176,0.0026609021967764325,4.2369066065415136e-05,6.121794078061999e-05,6.121794078061999e-05,-0.23536138934897263
h037_target_S4_ray_k70_g0.94_c70_11229a12,submission_h037_target_S4_ray_k70_g0.94_c70_11229a12.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k70_g0.94_c70_11229a12.csv,target_S4_ray_k70_g0.94,70,70,0,70,8.146045063576426e-05,0.005042779586577062,0.001330451098387862,2.0153259621916523e-05,2.9116941089293615e-05,2.9116941089293615e-05,-0.2353613893489694
h037_target_S4_ray_k70_g1.03_c70_b7c7380e,submission_h037_target_S4_ray_k70_g1.03_c70_b7c7380e.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k70_g1.03_c70_b7c7380e.csv,target_S4_ray_k70_g1.03,70,70,0,70,4.028396959048623e-05,0.002481955926259216,0.0006652255491959989,-9.325391934523407e-06,-1.3472895244058765e-05,-1.3472895244058765e-05,0.23536138934896303
h037_target_S4_ray_k70_g1.07_c70_7368e50e,submission_h037_target_S4_ray_k70_g1.07_c70_7368e50e.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k70_g1.07_c70_7368e50e.csv,target_S4_ray_k70_g1.07,70,70,0,70,9.354542689797368e-05,0.005750496182998055,0.0015521929481210612,-2.099885182680091e-05,-3.0338816672702452e-05,-3.0338816672702452e-05,0.23536138934897033
h037_target_S4_ray_k120_g0.88_c120_cce44e13,submission_h037_target_S4_ray_k120_g0.88_c120_cce44e13.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k120_g0.88_c120_cce44e13.csv,target_S4_ray_k120_g0.88,120,120,0,120,0.00026387823793409343,0.010191128854860176,0.0032030379732940688,5.150028051739884e-05,7.406826131114111e-05,7.406826131114111e-05,-0.2366942616166057
h037_target_S4_ray_k120_g0.94_c120_6b977d23,submission_h037_target_S4_ray_k120_g0.94_c120_6b977d23.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k120_g0.94_c120_6b977d23.csv,target_S4_ray_k120_g0.94,120,120,0,120,0.0001312910929861067,0.005042779586577062,0.0016015189866466824,2.4426530112561445e-05,3.513280986426689e-05,3.513280986426689e-05,-0.2366942616166025
h037_target_S4_ray_k120_g1.03_c120_f4deb4ea,submission_h037_target_S4_ray_k120_g1.03_c120_f4deb4ea.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k120_g1.03_c120_f4deb4ea.csv,target_S4_ray_k120_g1.03,120,120,0,120,6.517421443437059e-05,0.002481955926259216,0.0008007594933254098,-1.1243348551806287e-05,-1.6174661018116672e-05,-1.6174661018116672e-05,0.23669426161659615
h037_target_S4_ray_k120_g1.07_c120_e93101ee,submission_h037_target_S4_ray_k120_g1.07_c120_e93101ee.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k120_g1.07_c120_e93101ee.csv,target_S4_ray_k120_g1.07,120,120,0,120,0.00015159665447669836,0.005750496182998055,0.0018684388177563484,-2.5247816587904338e-05,-3.632614028647314e-05,-3.632614028647314e-05,0.23669426161660334
h037_target_S4_ray_k192_g0.88_c192_0bad20f8,submission_h037_target_S4_ray_k192_g0.88_c192_0bad20f8.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k192_g0.88_c192_0bad20f8.csv,target_S4_ray_k192_g0.88,192,192,0,192,0.00041201564310163125,0.010191128854860176,0.0038952704080519487,5.575143649711205e-05,8.001352572761843e-05,8.001352572761843e-05,-0.23809870575276745
h037_target_S4_ray_k192_g0.94_c192_9bbce8cc,submission_h037_target_S4_ray_k192_g0.94_c192_9bbce8cc.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k192_g0.94_c192_9bbce8cc.csv,target_S4_ray_k192_g0.94,192,192,0,192,0.00020527419648461753,0.005042779586577062,0.001947635204025623,2.6210751581548938e-05,3.763058011258939e-05,3.763058011258939e-05,-0.23809870575276418
h037_target_S4_ray_k192_g1.03_c192_c47f9c5c,submission_h037_target_S4_ray_k192_g1.03_c192_c47f9c5c.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k192_g1.03_c192_c47f9c5c.csv,target_S4_ray_k192_g1.03,192,192,0,192,0.00010210089564796846,0.002481955926259216,0.0009738176020148811,-1.1880121597726711e-05,-1.7068347005146344e-05,-1.7068347005146344e-05,0.23809870575275785
h037_target_S4_ray_k192_g1.07_c192_b23f38c5,submission_h037_target_S4_ray_k192_g1.07_c192_b23f38c5.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_target_S4_ray_k192_g1.07_c192_b23f38c5.csv,target_S4_ray_k192_g1.07,192,192,0,192,0.00023769104286810224,0.005750496182998055,0.0022722410713651112,-2.6469441377326025e-05,-3.804391098642613e-05,-3.804391098642613e-05,0.2380987057527651
h037_rowpublic_r15_g0.9_c90_ab7f581e,submission_h037_rowpublic_r15_g0.9_c90_ab7f581e.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r15_g0.9_c90_ab7f581e.csv,rowpublic_r15_g0.9,90,15,0,90,0.000172528070766235,0.012235369223669856,0.003611820598446043,3.56060093292631e-05,5.2076289744123734e-05,5.2076289744123734e-05,-0.3508362989105277
h037_rowpublic_r15_g0.96_c90_53a5c7c6,submission_h037_rowpublic_r15_g0.96_c90_53a5c7c6.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r15_g0.96_c90_53a5c7c6.csv,rowpublic_r15_g0.96,90,15,0,90,6.874957603094267e-05,0.004796534153975518,0.0014447282393810074,1.330893454094542e-05,1.946149048266377e-05,1.946149048266377e-05,-0.350836298910522
h037_rowpublic_r15_g1.04_c90_69232053,submission_h037_rowpublic_r15_g1.04_c90_69232053.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r15_g1.04_c90_69232053.csv,rowpublic_r15_g1.04,90,15,0,90,6.842300688201409e-05,0.004668369124647409,0.0014447282393749467,-1.2096269694349031e-05,-1.7689213304507574e-05,-1.7689213304507574e-05,0.35083629891052187
h037_rowpublic_r15_g1.08_c90_0f0d437b,submission_h037_rowpublic_r15_g1.08_c90_0f0d437b.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r15_g1.08_c90_0f0d437b.csv,rowpublic_r15_g1.08,90,15,0,90,0.0001365364987290434,0.009210379350992448,0.002889456478766286,-2.300436515279604e-05,-3.364646143344915e-05,-3.364646143344915e-05,0.3508362989105267
h037_rowpublic_r30_g0.9_c176_f37d8b2d,submission_h037_rowpublic_r30_g0.9_c176_f37d8b2d.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r30_g0.9_c176_f37d8b2d.csv,rowpublic_r30_g0.9,176,30,0,176,0.0003149700567578207,0.01376131967142935,0.008016384798339124,6.410966837176046e-05,9.336019043356448e-05,9.336019043356448e-05,-0.5374573745553385
h037_rowpublic_r30_g0.96_c176_cce39740,submission_h037_rowpublic_r30_g0.96_c176_cce39740.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r30_g0.96_c176_cce39740.csv,rowpublic_r30_g0.96,176,30,0,176,0.00012552114634613415,0.0055359952597618944,0.003206553919333005,2.4038227355211876e-05,3.499989177517542e-05,3.499989177517542e-05,-0.5374573745553327
h037_rowpublic_r30_g1.04_c176_45c86da7,submission_h037_rowpublic_r30_g1.04_c176_45c86da7.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r30_g1.04_c176_45c86da7.csv,rowpublic_r30_g1.04,176,30,0,176,0.00012493723210749453,0.005576569782629548,0.003206553919327125,-2.1951481398007642e-05,-3.196314452162996e-05,-3.196314452162996e-05,0.5374573745553327
h037_rowpublic_r30_g1.08_c176_ffddd2be,submission_h037_rowpublic_r30_g1.08_c176_ffddd2be.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r30_g1.08_c176_ffddd2be.csv,rowpublic_r30_g1.08,176,30,0,176,0.00024931956893124133,0.011192482351182975,0.006413107838669612,-4.1857290794883015e-05,-6.0956213932142154e-05,-6.0956213932142154e-05,0.5374573745553376
h037_rowpublic_r50_g0.9_c279_c611af85,submission_h037_rowpublic_r50_g0.9_c279_c611af85.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r50_g0.9_c279_c611af85.csv,rowpublic_r50_g0.9,279,50,0,279,0.0005062671149205235,0.025011943537021075,0.01371158385732729,0.00010713852191776708,0.0001567206561194493,0.0001567206561194493,-0.7126390006009705
h037_rowpublic_r50_g0.96_c279_1807849f,submission_h037_rowpublic_r50_g0.96_c279_1807849f.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r50_g0.96_c279_1807849f.csv,rowpublic_r50_g0.96,279,50,0,279,0.00020181077343110962,0.010027685249024976,0.005484633542933635,4.024676420414475e-05,5.885968760093234e-05,5.885968760093234e-05,-0.7126390006009647
h037_rowpublic_r50_g1.04_c279_355f0df0,submission_h037_rowpublic_r50_g1.04_c279_355f0df0.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r50_g1.04_c279_355f0df0.csv,rowpublic_r50_g1.04,279,50,0,279,0.00020093568318322845,0.010048871223801603,0.005484633542928673,-3.684666525943213e-05,-5.3888129315864525e-05,-5.3888129315864525e-05,0.7126390006009647
h037_rowpublic_r50_g1.08_c279_3385530d,submission_h037_rowpublic_r50_g1.08_c279_3385530d.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r50_g1.08_c279_3385530d.csv,rowpublic_r50_g1.08,279,50,0,279,0.0004010351572238658,0.020110827652019325,0.01096926708586161,-7.035215696546937e-05,-0.00010290377879012358,-0.00010290377879012358,0.7126390006009696
h037_rowpublic_r80_g0.9_c444_4d4a3503,submission_h037_rowpublic_r80_g0.9_c444_4d4a3503.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r80_g0.9_c444_4d4a3503.csv,rowpublic_r80_g0.9,444,80,0,444,0.0007746317021560664,0.025011943537021075,0.019756599813548045,0.00015302162107298548,0.00022386661559145447,0.00022386661559145447,-0.8378369073359613
h037_rowpublic_r80_g0.96_c444_f8b9ed02,submission_h037_rowpublic_r80_g0.96_c444_f8b9ed02.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r80_g0.96_c444_f8b9ed02.csv,rowpublic_r80_g0.96,444,80,0,444,0.0003087014421425203,0.010027685249024976,0.007902639925424434,5.740610704019075e-05,8.39809690466857e-05,8.39809690466857e-05,-0.8378369073359555
h037_rowpublic_r80_g1.04_c444_b2e83da0,submission_h037_rowpublic_r80_g1.04_c444_b2e83da0.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r80_g1.04_c444_b2e83da0.csv,rowpublic_r80_g1.04,444,80,0,444,0.0003072479901791167,0.010048871223801603,0.007902639925408714,-5.2450589134039575e-05,-7.675153543188875e-05,-7.675153543188875e-05,0.8378369073359556
h037_rowpublic_r80_g1.08_c444_9248cc60,submission_h037_rowpublic_r80_g1.08_c444_9248cc60.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r80_g1.08_c444_9248cc60.csv,rowpublic_r80_g1.08,444,80,0,444,0.0006131036383490667,0.020110827652019325,0.015805279850830852,-0.00010003304561551326,-0.0001464176510564619,-0.0001464176510564619,0.8378369073359604
h037_rowpublic_r120_g0.9_c637_eb2eeec9,submission_h037_rowpublic_r120_g0.9_c637_eb2eeec9.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r120_g0.9_c637_eb2eeec9.csv,rowpublic_r120_g0.9,637,120,0,637,0.0011521754785653521,0.02773389966834139,0.025039045947435674,0.00022365961418170248,0.0003267111456875687,0.0003267111456875687,-0.9247610797179561
h037_rowpublic_r120_g0.96_c637_2e724873,submission_h037_rowpublic_r120_g0.96_c637_2e724873.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r120_g0.96_c637_2e724873.csv,rowpublic_r120_g0.96,637,120,0,637,0.0004592696043889361,0.01097503336503669,0.0100156183789756,8.406479334560709e-05,0.00012280305355476506,0.00012280305355476506,-0.9247610797179505
h037_rowpublic_r120_g1.04_c637_ab10388e,submission_h037_rowpublic_r120_g1.04_c637_ab10388e.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r120_g1.04_c637_ab10388e.csv,rowpublic_r120_g1.04,637,120,0,637,0.0004572248658854617,0.010806139979765428,0.010015618378955001,-7.700943836229397e-05,-0.00011253292485466593,-0.00011253292485466593,0.9247610797179503
h037_rowpublic_r120_g1.08_c637_ea2d0668,submission_h037_rowpublic_r120_g1.08_c637_ea2d0668.csv,/Users/kbsoo/Downloads/cl2/hitl/h037_fixed_point_translator_jepa/submission_h037_rowpublic_r120_g1.08_c637_ea2d0668.csv,rowpublic_r120_g1.08,637,120,0,637,0.0009124717472871869,0.021434834268590608,0.02003123675793823,-0.00014707402227419689,-0.00021497673437921081,-0.00021497673437921081,0.9247610797179552
