row,subject_id,sleep_date,lifelog_date,row_transition_score,row_public_prob,exception_mean,repair_mean,changed_cells,row_route_score
219,id09,2024-09-10,2024-09-09,0.4553371836734694,0.7433541683264504,0.42328897959183676,0.55272388195995,4,0.41140000000000004
220,id09,2024-09-11,2024-09-10,0.165211306122449,0.5629350948152726,0.34167591836734695,0.40416069978265073,3,0.07400000000000001
221,id09,2024-09-13,2024-09-12,0.5377324897959184,0.7180355289280914,0.5130563265306123,0.42808282112489604,5,0.5426
222,id09,2024-09-14,2024-09-13,0.35730710204081634,0.617606007994093,0.3401110204081633,0.42471157863900943,4,0.22540000000000002
223,id09,2024-09-16,2024-09-15,0.547708693877551,0.7829283200397688,0.48278122448979593,0.4666406517170348,6,0.6094000000000002
224,id09,2024-09-19,2024-09-18,0.41446273469387757,0.7110268528982155,0.5137902040816327,0.4125544350947744,4,0.4198
225,id09,2024-09-20,2024-09-19,0.20715114285714284,0.43296121396621,0.38732,0.3126929334454018,5,0.1374
226,id09,2024-09-21,2024-09-20,0.6219737142857144,0.7834656505986931,0.5589257142857142,0.42787469884094664,6,0.7025999999999999
227,id09,2024-09-22,2024-09-21,0.3586844897959183,0.7354357770845542,0.4156163265306122,0.4532630098769071,6,0.39420000000000005
228,id10,2024-08-05,2024-08-04,0.39489575510204084,0.7940833551497265,0.44097469387755106,0.45793032965515057,5,0.45620000000000005
229,id10,2024-08-06,2024-08-05,0.3150375918367348,0.7186463632425761,0.3741787755102042,0.3545662325783373,5,0.2918
230,id10,2024-08-07,2024-08-06,0.23422326530612247,0.577875725946925,0.3421469387755102,0.39732090505337414,4,0.12100000000000001
231,id10,2024-08-08,2024-08-07,0.40616885714285716,0.6969744801705163,0.43313714285714283,0.513273088286092,5,0.37100000000000005
232,id10,2024-08-11,2024-08-10,0.24705089795918367,0.6990619117503274,0.3559861224489796,0.3663903325047246,5,0.22860000000000003
233,id10,2024-08-14,2024-08-13,0.5124758367346939,0.7266791514065357,0.5071526530612245,0.49348975264470146,6,0.5566
234,id10,2024-08-17,2024-08-16,0.2415509387755102,0.4860386513020376,0.3308751020408163,0.4204296208288395,6,0.1706
235,id10,2024-08-18,2024-08-17,0.29071840816326533,0.7346282021839549,0.4143583673469388,0.29101940513689983,4,0.2818
236,id10,2024-08-19,2024-08-18,0.5389192653061224,0.7332471565275526,0.4810269387755102,0.4406208901340697,6,0.5598000000000001
237,id10,2024-08-20,2024-08-19,0.2816944489795918,0.631833470205419,0.4325273469387755,0.33922074820297193,3,0.20960000000000004
238,id10,2024-08-23,2024-08-22,0.24098122448979592,0.5170104502196121,0.2744979591836735,0.48841454246231863,3,0.07320000000000002
239,id10,2024-09-16,2024-09-15,0.2638289387755102,0.4279557883451483,0.30971510204081637,0.5134250137754212,2,0.0838
240,id10,2024-09-17,2024-09-16,0.2701377959183674,0.7326157239408067,0.3086236734693878,0.5312071489465083,3,0.19440000000000002
241,id10,2024-09-18,2024-09-17,0.23659293877551021,0.713920441825767,0.3856351020408163,0.4822406958587671,5,0.2394
242,id10,2024-09-19,2024-09-18,0.49456938775510206,0.7112813920701277,0.5126938775510205,0.5915310630711373,6,0.5349999999999999
243,id10,2024-09-20,2024-09-19,0.4253756326530612,0.6504611026696752,0.4327077551020408,0.40371511673235405,5,0.3562
244,id10,2024-09-21,2024-09-20,0.5037474285714285,0.764894498895499,0.5544228571428571,0.5505675880716723,6,0.613
245,id10,2024-09-22,2024-09-21,0.2076135918367347,0.5973034896101042,0.2674587755102041,0.5918938813648101,3,0.0648
246,id10,2024-09-23,2024-09-22,0.47331518367346936,0.7427601124294569,0.46812897959183675,0.5251128260109756,6,0.5186
247,id10,2024-09-25,2024-09-24,0.49911820408163265,0.7299004850302224,0.5019134693877552,0.5178793281123543,5,0.5142
248,id10,2024-09-26,2024-09-25,0.31306097959183676,0.6120555083142524,0.27956408163265306,0.46343166012830295,3,0.1448
249,id10,2024-09-27,2024-09-26,0.3270806530612245,0.659196075465081,0.4280522448979592,0.4407873791053324,4,0.2678
