file,resolved_path,mode,target_subset,top_k,alpha,fit_feature_set,fit_alpha,gradient_pred_delta_vs_h012,gradient_dot,public_bad_energy_mean,public_good_energy_mean,private_safe_mean,hs_agree_mean,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows,q2_share,known_file_collision
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k30_a0p7_all_5f63ce52.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k30_a0p7_all_5f63ce52.csv,amplify_h012,S1S2S3,30,0.7,all,100.0,0.0007303486023130298,5.59899226614078e-08,0.0,0.0,0.986315168511289,1.0,0.0005307145909152098,0.062030337335687635,30,30,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k60_a0p08_all_40c7921e.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k60_a0p08_all_40c7921e.csv,amplify_h012,S1S2S3,60,0.08,all,100.0,0.0006479435842435544,8.901340907421315e-09,1.6871843879805035e-06,0.0,0.9535067883116543,1.0,8.974329256317171e-05,0.006901480389407522,60,56,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k60_a0p16_all_66070b21.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k60_a0p16_all_66070b21.csv,amplify_h012,S1S2S3,60,0.16,all,100.0,0.0006635209308315428,1.780268181484263e-08,3.374368775961007e-06,0.0,0.9535067883116543,1.0,0.0001796036137031932,0.013857230696850076,60,56,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k60_a0p28_all_5c77f765.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k60_a0p28_all_5c77f765.csv,amplify_h012,S1S2S3,60,0.28,all,100.0,0.0006868869507135195,3.115469317597461e-08,5.905145357931762e-06,0.0,0.9535067883116543,1.0,0.0003145975921095745,0.024387172105383992,60,56,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k60_a0p45_all_671811e9.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k60_a0p45_all_671811e9.csv,amplify_h012,S1S2S3,60,0.45,all,100.0,0.000719988812212996,5.0070042604244894e-08,9.490412182390333e-06,0.0,0.9535067883116543,1.0,0.0005062128305325348,0.03948698749504975,60,56,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k60_a0p7_all_ef30351d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k60_a0p7_all_ef30351d.csv,amplify_h012,S1S2S3,60,0.7,all,100.0,0.0007686680203004542,7.788673293993651e-08,1.4762863394829402e-05,0.0,0.9535067883116543,1.0,0.0007886544082262689,0.062030337335687635,60,56,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k100_a0p08_all_d5e8bbe3.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k100_a0p08_all_d5e8bbe3.csv,amplify_h012,S1S2S3,100,0.08,all,100.0,0.000671723063079133,2.2489614527752885e-08,1.6871843879805035e-06,0.0,1.0074709526889085,0.61,0.0001751580305826597,0.008263710084933984,100,88,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k100_a0p16_all_4108b545.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k100_a0p16_all_4108b545.csv,amplify_h012,S1S2S3,100,0.16,all,100.0,0.0007110798885027001,4.497922905550577e-08,3.374368775961007e-06,0.0,1.0074709526889085,0.61,0.0003508608117427456,0.016530104798164302,100,88,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k100_a0p28_all_90830a10.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k100_a0p28_all_90830a10.csv,amplify_h012,S1S2S3,100,0.28,all,100.0,0.0007701151266380525,7.871365084713511e-08,5.905145357931762e-06,0.0,1.0074709526889085,0.61,0.0006154951494638812,0.0289248481989986,100,88,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k100_a0p45_all_f4247afc.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k100_a0p45_all_f4247afc.csv,amplify_h012,S1S2S3,100,0.45,all,100.0,0.0008537483806631326,1.2650408171860995e-07,9.490412182390333e-06,0.0,1.0074709526889085,0.61,0.000992765833943423,0.046447351465341735,100,88,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k100_a0p7_all_39be449a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k100_a0p7_all_39be449a.csv,amplify_h012,S1S2S3,100,0.7,all,100.0,0.0009767384601117816,1.9678412711783772e-07,1.4762863394829402e-05,0.0,1.0074709526889085,0.61,0.0015530691582968388,0.07205527396476008,100,88,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k180_a0p08_all_f7fc1719.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k180_a0p08_all_f7fc1719.csv,amplify_h012,S1S2S3,180,0.08,all,100.0,0.0006987579355001855,3.7938113054066535e-08,3.6146176509878394e-06,0.0,0.9950653171590269,0.3388888888888889,0.0003020598961355415,0.008263710084933984,180,143,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k180_a0p16_all_47491492.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k180_a0p16_all_47491492.csv,amplify_h012,S1S2S3,180,0.16,all,100.0,0.0007651496333447982,7.587622610813307e-08,7.229235301975679e-06,0.0,0.9950653171590269,0.3388888888888889,0.0006045512070661262,0.016530104798164302,180,143,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k180_a0p28_all_8f666b5a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k180_a0p28_all_8f666b5a.csv,amplify_h012,S1S2S3,180,0.28,all,100.0,0.000864737180111725,1.3278339568923286e-07,1.265116177845744e-05,0.0,0.9950653171590269,0.3388888888888889,0.0010591488767849957,0.0289248481989986,180,143,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k180_a0p45_all_94b4b27b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k180_a0p45_all_94b4b27b.csv,amplify_h012,S1S2S3,180,0.45,all,100.0,0.0010058195380315358,2.1340188592912423e-07,2.0332224286806597e-05,0.0,0.9950653171590269,0.3388888888888889,0.0017050655187737197,0.046447351465341735,180,143,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k180_a0p7_all_7fe06419.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S1S2S3_k180_a0p7_all_7fe06419.csv,amplify_h012,S1S2S3,180,0.7,all,100.0,0.0012132935937959584,3.3195848922308205e-07,3.16279044461436e-05,0.0,0.9950653171590269,0.3388888888888889,0.0026593860403631656,0.07205527396476008,180,143,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k30_a0p1_all_1aa5740d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k30_a0p1_all_1aa5740d.csv,hybrid,S1S2S3,30,0.1,all,100.0,0.0006077374778508098,-1.4073577031290218e-08,0.00015415477671251076,0.0001747063442587557,1.5619941476661419,0.3,7.596730118241757e-05,0.010417534679040996,30,26,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k30_a0p2_all_9e2bcbe1.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k30_a0p2_all_9e2bcbe1.csv,hybrid,S1S2S3,30,0.2,all,100.0,0.0005831087180460503,-2.8147154062580435e-08,0.0003083095534250215,0.0003494126885175114,1.5619941476661419,0.3,0.0001517688580037924,0.021006630801895576,30,26,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k30_a0p35_all_bd61a26f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k30_a0p35_all_bd61a26f.csv,hybrid,S1S2S3,30,0.35,all,100.0,0.000546165578338911,-4.925751960951575e-08,0.0005395417184937875,0.0006114722049056448,1.5619941476661419,0.3,0.00026516767943283553,0.037194229689636205,30,26,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k30_a0p55_all_ad27fcfc.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k30_a0p55_all_ad27fcfc.csv,hybrid,S1S2S3,30,0.55,all,100.0,0.0004969080587294006,-7.74046736720962e-08,0.0008478512719188091,0.0009608848934231565,1.5619941476661419,0.3,0.0004158134584057319,0.05929807923616398,30,26,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p1_all_933d3549.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p1_all_933d3549.csv,hybrid,S1S2S3,60,0.1,all,100.0,0.0005809230854257538,-2.939608698846337e-08,0.0003314996955566961,0.0003661169912556471,1.4764651254026546,0.3,0.00015724404272107672,0.010417534679040996,60,49,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p2_all_fd15d24d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p2_all_fd15d24d.csv,hybrid,S1S2S3,60,0.2,all,100.0,0.0005294799331959452,-5.879217397692674e-08,0.0006629993911133922,0.0007322339825112942,1.4764651254026546,0.3,0.0003130604932829751,0.021006630801895576,60,49,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p35_all_a408813c.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p35_all_a408813c.csv,hybrid,S1S2S3,60,0.35,all,100.0,0.00045231520485122627,-1.0288630445962177e-07,0.0011602489344484362,0.0012814094693947647,1.4764651254026546,0.3,0.0005441320968806515,0.037194229689636205,60,49,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p55_all_5e32ebe9.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p55_all_5e32ebe9.csv,hybrid,S1S2S3,60,0.55,all,100.0,0.00034942890039160734,-1.616784784365485e-07,0.0018232483255618286,0.002013643451906059,1.4764651254026546,0.3,0.0008473338399322049,0.05929807923616398,60,49,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p1_all_0976e06b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p1_all_0976e06b.csv,hybrid,S1S2S3,100,0.1,all,100.0,0.0005504719084099292,-4.679675956893604e-08,0.0005438574143639102,0.0005913883191473411,1.4035570351969826,0.33,0.00027560862245970996,0.01110370904561031,100,79,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p2_all_e6b8269f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p2_all_e6b8269f.csv,hybrid,S1S2S3,100,0.2,all,100.0,0.000468577579164289,-9.359351913787208e-08,0.0010877148287278204,0.0011827766382946823,1.4035570351969826,0.33,0.0005485323879392267,0.02218346550718342,100,79,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p35_all_432c2fd9.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p35_all_432c2fd9.csv,hybrid,S1S2S3,100,0.35,all,100.0,0.0003457360852958339,-1.637886584912761e-07,0.0019035009502736853,0.0020698591170156934,1.4035570351969826,0.33,0.000952869051063022,0.03873451668577266,100,79,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p55_all_08757d97.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p55_all_08757d97.csv,hybrid,S1S2S3,100,0.55,all,100.0,0.00018194742680455525,-2.573821776291483e-07,0.0029912157790015063,0.003252635755310376,1.4035570351969826,0.33,0.0014825315489232402,0.060618851940638985,100,79,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k180_a0p1_all_6d5ef8e1.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k180_a0p1_all_6d5ef8e1.csv,hybrid,S1S2S3,180,0.1,all,100.0,0.0004805514451628693,-8.675130999582588e-08,0.0007882352635916019,0.0008368199697057284,1.2900138930292573,0.39444444444444443,0.0005687599911967146,0.012204509802102137,180,138,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k180_a0p2_all_88e036ec.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k180_a0p2_all_88e036ec.csv,hybrid,S1S2S3,180,0.2,all,100.0,0.00032873665267017446,-1.7350261999165176e-07,0.0015764705271832037,0.0016736399394114568,1.2900138930292573,0.39444444444444443,0.0011338848285125662,0.02443692161704808,180,138,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k180_a0p35_all_587195c2.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k180_a0p35_all_587195c2.csv,hybrid,S1S2S3,180,0.35,all,100.0,0.00010101446393112785,-3.0362958498539054e-07,0.0027588234225706053,0.0029288698939700488,1.2900138930292573,0.39444444444444443,0.001974447420874251,0.042805857343507836,180,138,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k180_a0p55_all_6c3e0239.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k180_a0p55_all_6c3e0239.csv,hybrid,S1S2S3,180,0.55,all,100.0,-0.00020261512105425837,-4.771322049770423e-07,0.004335293949753811,0.004602509833381506,1.2900138930292573,0.39444444444444443,0.0030811796388625435,0.06725864650159663,180,138,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k320_a0p1_all_252b382c.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k320_a0p1_all_252b382c.csv,hybrid,S1S2S3,320,0.1,all,100.0,0.0003712380230216309,-1.4921612264796143e-07,0.0010588560472267223,0.001103494116492985,1.1278643471197012,0.40625,0.0010733641345171815,0.013020623794755215,320,194,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k320_a0p2_all_ef1a328b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k320_a0p2_all_ef1a328b.csv,hybrid,S1S2S3,320,0.2,all,100.0,0.00011010980838770112,-2.9843224529592287e-07,0.0021177120944534445,0.00220698823298597,1.1278643471197012,0.40625,0.0021433144093491617,0.026199325397015194,320,194,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k320_a0p35_all_7a1abf21.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k320_a0p35_all_7a1abf21.csv,hybrid,S1S2S3,320,0.35,all,100.0,-0.0002815825135631979,-5.222564292678649e-07,0.0037059961652935276,0.0038622294077254467,1.1278643471197012,0.40625,0.0037410069477400057,0.046225447601360214,320,194,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k320_a0p55_all_5ae10476.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k320_a0p55_all_5ae10476.csv,hybrid,S1S2S3,320,0.55,all,100.0,-0.0008038389428310661,-8.20688674563788e-07,0.005823708259746973,0.006069217640711418,1.1278643471197012,0.40625,0.005855792773922125,0.07331115983452086,320,194,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k520_a0p1_all_b4802cca.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k520_a0p1_all_b4802cca.csv,hybrid,S1S2S3,520,0.1,all,100.0,0.00022319617239270617,-2.338114658644915e-07,0.0013513377937163205,0.0013804915370556762,0.9361932550036706,0.3384615384615385,0.0015125038853553519,0.013020623794755215,507,237,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k520_a0p2_all_fb6d3336.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k520_a0p2_all_fb6d3336.csv,hybrid,S1S2S3,520,0.2,all,100.0,-0.00018597389287015528,-4.67622931728983e-07,0.002702675587432641,0.0027609830741113523,0.9361932550036706,0.3384615384615385,0.003020102173678149,0.026199325397015194,514,238,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k520_a0p35_all_8dcac0c5.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k520_a0p35_all_8dcac0c5.csv,hybrid,S1S2S3,520,0.35,all,100.0,-0.0007997289907644492,-8.183401305257202e-07,0.004729682278007121,0.004831720379694866,0.9361932550036706,0.3384615384615385,0.005271303946400185,0.046225447601360214,516,238,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k520_a0p55_all_cbb26a41.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k520_a0p55_all_cbb26a41.csv,hybrid,S1S2S3,520,0.55,all,100.0,-0.0016180691212901634,-1.2859630622547035e-06,0.007432357865439761,0.007592703453806219,0.9361932550036706,0.3384615384615385,0.008251507683210903,0.07331115983452086,518,238,0.0,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p015_all_11dd4a92.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p015_all_11dd4a92.csv,descent,Q2S1,30,0.015,all,100.0,0.000629968496667372,-1.3701377075387714e-09,5.390693328742775e-07,1.8624032995226187e-07,1.009263048701328,1.0,1.5525530211006144e-05,0.0022865298726088,30,29,0.5,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p03_all_30a04da3.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p03_all_30a04da3.csv,descent,Q2S1,30,0.03,all,100.0,0.0006275707556791799,-2.7402754150775427e-09,1.078138665748555e-06,3.7248065990452374e-07,1.009263048701328,1.0,3.1053722402784825e-05,0.004571018388689618,30,29,0.5,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p06_all_cc7046ea.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p06_all_cc7046ea.csv,descent,Q2S1,30,0.06,all,100.0,0.0006227752737027956,-5.4805508301550854e-09,2.15627733149711e-06,7.449613198090475e-07,1.009263048701328,1.0,6.21172185211658e-05,0.009133494052120106,30,29,0.5,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p12_all_66308a22.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p12_all_66308a22.csv,descent,Q2S1,30,0.12,all,100.0,0.0006131843097500218,-1.0961101660310171e-08,4.31255466299422e-06,1.489922639618095e-06,1.009263048701328,1.0,0.00012426657674454087,0.018229819716849283,30,29,0.5,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p22_all_2e2fa741.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p22_all_2e2fa741.csv,descent,Q2S1,30,0.22,all,100.0,0.0005971993698287402,-2.009535304390198e-08,7.906350215489403e-06,2.7315248392998416e-06,1.009263048701328,1.0,0.00022788288206489888,0.03329171134690523,30,29,0.5,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p36_all_35dec29c.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k30_a0p36_all_35dec29c.csv,descent,Q2S1,30,0.36,all,100.0,0.0005748204539389387,-3.2883304980930514e-08,1.2937663988982662e-05,4.469767918854286e-06,1.009263048701328,1.0,0.00037291251295228344,0.05412664189422178,30,29,0.5,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p015_all_12d00562.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p015_all_12d00562.csv,descent,Q2S1,60,0.015,all,100.0,0.0006247740175227626,-4.338411504457473e-09,1.8246253257175018e-06,1.4274795116665685e-06,0.9028483269158589,0.8833333333333333,3.855426180513367e-05,0.0030783744433675597,60,57,0.5333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p03_all_398d316a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p03_all_398d316a.csv,descent,Q2S1,60,0.03,all,100.0,0.0006171817973899662,-8.676823008914946e-09,3.6492506514350037e-06,2.854959023333137e-06,0.9028483269158589,0.8833333333333333,7.708310460150138e-05,0.006151960474468199,60,57,0.5333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p06_all_31376f14.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p06_all_31376f14.csv,descent,Q2S1,60,0.06,all,100.0,0.0006019973571243648,-1.7353646017829892e-08,7.298501302870007e-06,5.709918046666274e-06,0.9028483269158589,0.8833333333333333,0.00015406104304091593,0.012283855597144733,60,57,0.5333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p12_all_cf9e1ac3.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p12_all_cf9e1ac3.csv,descent,Q2S1,60,0.12,all,100.0,0.0005716284765931636,-3.4707292035659784e-08,1.4597002605740015e-05,1.1419836093332548e-05,0.9028483269158589,0.8833333333333333,0.0003076738107727865,0.024480245284270064,60,57,0.5333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p22_all_cf38ba40.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p22_all_cf38ba40.csv,descent,Q2S1,60,0.22,all,100.0,0.0005210136757078272,-6.363003539870962e-08,2.6761171443856697e-05,2.093636617110967e-05,0.9028483269158589,0.8833333333333333,0.0005625521773116341,0.04457502702862193,60,57,0.5333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p36_all_b4724a90.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p36_all_b4724a90.csv,descent,Q2S1,60,0.36,all,100.0,0.00045015295446835385,-1.0412187610697936e-07,4.379100781722005e-05,3.4259508279997645e-05,0.9028483269158589,0.8833333333333333,0.0009165806296557606,0.07211612949218815,60,57,0.5333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k100_a0p015_all_edb0b4f5.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k100_a0p015_all_edb0b4f5.csv,descent,Q2S1,100,0.015,all,100.0,0.0006194249151659,-7.395041422666726e-09,3.695576602814373e-06,3.003221225044721e-06,0.8195344246673697,0.78,6.56146305431102e-05,0.0030783744433675597,100,92,0.57,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k100_a0p03_all_f484421f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k100_a0p03_all_f484421f.csv,descent,Q2S1,100,0.03,all,100.0,0.0006064835926762359,-1.4790082845333452e-08,7.391153205628746e-06,6.006442450089442e-06,0.8195344246673697,0.78,0.00013117706001337408,0.006151960474468199,100,92,0.57,False
