target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score
S1,tail_safe_utility,top_all,0.02,9,-0.07291492916991793,-0.008101658796657548,0.4444444444444444,3,1,2,3,6,-0.2851196949466421,0.7805928554682777,0.21220476577672415,0.27185076610702835,-1.1159026289818061
S1,tail_safe_utility,top_decisive,0.02,7,-0.16341270432208116,-0.023344672046011594,0.14285714285714285,3,1,2,3,4,-0.10867314997891286,0.7392124162041521,-0.054739554343168295,-0.07405118358841335,-1.4399766667010314
S1,tail_safe_utility,top_all,0.04,18,-0.12068318472906903,-0.006704621373837168,0.4444444444444444,3,0,3,6,12,-0.2928244484211073,0.9114631860605134,0.17214126369203825,0.1888625523495466,-2.1359919316463456
S1,tail_safe_utility,top_decisive,0.04,14,-0.05983749731778393,-0.00427410695127028,0.21428571428571427,5,2,3,7,7,-0.5436361848987853,0.8436612909683557,0.48379868758100136,0.5734513278731759,-1.608162823877116
S1,tail_safe_utility,top_all,0.06,27,-0.41829060980002913,-0.015492244807408486,0.3333333333333333,5,0,5,10,17,-0.43005093411567663,0.9604729268578983,0.011760324315647497,0.012244305890141381,-4.046283399033872
S1,tail_safe_utility,top_decisive,0.06,21,0.3746733020107338,0.017841585810034942,0.38095238095238093,7,5,2,8,13,-0.5192796505496919,1.4042510892173032,0.8939529525604257,0.6366047777528834,0.38455064651550463
S1,tail_safe_utility,top_all,0.08,36,-0.15802184763396343,-0.0043894957676100955,0.3611111111111111,6,3,3,14,22,-1.0035568577105416,1.5917953742232944,0.8455350100765782,0.5311832310664624,-1.332577382111626
S1,tail_safe_utility,top_decisive,0.08,28,0.9170359298158708,0.03275128320770967,0.4642857142857143,9,6,3,9,19,-0.563352600415413,1.1536134772128408,1.4803885302312838,1.283262166638292,0.6759981320606494
S1,tail_safe_utility,top_all,0.1,45,-0.2992202650653932,-0.0066493392236754035,0.35555555555555557,7,3,4,21,24,-1.5520518189727255,1.6468189294437425,1.2528315539073323,0.7607585336236752,-2.0602089233910146
S1,tail_safe_utility,top_decisive,0.1,35,1.4963717852813672,0.04275347957946763,0.4857142857142857,9,6,3,11,24,-1.1296209508859267,1.6702495469087402,2.625992736167294,1.5722158051336828,1.6926908234532885
S1,tail_safe_utility,top_all,0.14,63,-0.6711416863264286,-0.01065304264010204,0.30158730158730157,9,2,7,24,39,-0.9572257367685069,1.852527846978939,0.2860840504420783,0.15442901487749172,-5.300013811628396
S1,tail_safe_utility,top_decisive,0.14,49,1.6283444374063367,0.033231519130741564,0.4897959183673469,10,7,3,14,35,-2.248081684101061,2.234325094055874,3.876426121507398,1.734942749298263,2.480016426292323
S1,tail_safe_utility,top_all,0.18,81,-0.7143637627834645,-0.008819305713376104,0.3333333333333333,9,3,6,29,52,-0.664186739039052,2.6192617452394584,-0.05017702374441246,-0.019156933756471588,-4.517174747802989
S1,tail_safe_utility,top_decisive,0.18,63,1.0948320766473392,0.017378286930910144,0.47619047619047616,10,6,4,16,47,-2.1906458461467255,2.728353166992246,3.2854779227940645,1.2041981817243976,0.7318358344643681
S1,tail_safe_utility,top_all,0.25,112,0.5289294509640102,0.004722584383607234,0.4017857142857143,9,6,3,34,78,-2.7081261877323564,3.075754985294918,3.2370556386963667,1.0524426211361508,0.857768186621354
S1,tail_safe_utility,top_decisive,0.25,87,-1.0650408143094454,-0.012241848440338453,0.47126436781609193,10,7,3,20,67,-3.0103083385987257,2.3327111355923282,1.9452675242892803,0.8339084486752505,-0.9858638072050399
S1,health_weighted_utility,top_all,0.02,9,0.042360758035365875,0.00470675089281843,0.7777777777777778,2,1,1,3,6,-0.6067232710525873,0.799598767519361,0.6490840290879532,0.8117621680454087,0.07293860724291257
S1,health_weighted_utility,top_decisive,0.02,7,-0.05011455612044452,-0.007159222302920646,0.2857142857142857,3,2,1,0,7,-0.2647526385836015,0.5259797366201375,0.21463808246315697,0.40807291140603114,-0.18418393611773642
S1,health_weighted_utility,top_all,0.04,18,0.022445016665697703,0.001246945370316539,0.6111111111111112,3,1,2,6,12,-0.46481571383214293,1.1222114654072068,0.48726073049784063,0.4341968920456829,-0.8497051495666008
S1,health_weighted_utility,top_decisive,0.04,14,0.3328477963449307,0.023774842596066482,0.42857142857142855,6,3,3,2,12,-0.4578516158003871,1.2317079370234731,0.7906994121453178,0.641953655065429,-0.826212043897665
S1,health_weighted_utility,top_all,0.06,27,0.038552351634236204,0.0014278648753420816,0.6296296296296297,5,4,1,10,17,-0.5482222829458022,1.6138589026727672,0.5867746345800384,0.3635848422735474,0.5506523283349747
S1,health_weighted_utility,top_decisive,0.06,21,-0.6656868461631716,-0.0316993736268177,0.42857142857142855,7,3,4,7,14,-0.4411590774301924,1.6851554147737335,-0.22452776873297925,-0.13323861215680613,-3.007595426435395
S1,health_weighted_utility,top_all,0.08,36,-0.030035776980603723,-0.0008343271383501035,0.5,6,2,4,14,22,-1.0967899574418756,1.3817582937083812,1.066754180461272,0.7720266166076724,-2.0044691521583915
S1,health_weighted_utility,top_decisive,0.08,28,-0.6464317226203005,-0.023086847236439303,0.4642857142857143,7,3,4,11,17,-1.116410543157692,1.4857026497085264,0.4699788205373916,0.3163343759463542,-2.687805697837578
S1,health_weighted_utility,top_all,0.1,45,0.004582426367385428,0.00010183169705300952,0.4888888888888889,7,3,4,19,26,-1.1093793247854713,1.554925586306549,1.1139617511528568,0.716408399837883,-1.7627790096342153
S1,health_weighted_utility,top_decisive,0.1,35,0.17865491460121524,0.005104426131463293,0.5142857142857142,7,3,4,17,18,-1.7424801898725935,1.484646158288843,1.9211351044738088,1.2940020042809723,-1.2395475984048545
S1,health_weighted_utility,top_all,0.14,63,0.290082688478445,0.004604487118705476,0.5396825396825397,9,7,2,22,41,-2.213455033739223,1.825670165891398,2.503537722217668,1.3712979315709504,1.3923395733006125
S1,health_weighted_utility,top_decisive,0.14,49,-0.3930888965283168,-0.008022222378128914,0.5510204081632653,9,4,5,24,25,-1.1976546131819106,2.391639951736312,0.8045657166535938,0.33640754164082487,-2.8349929986783335
S1,health_weighted_utility,top_all,0.18,81,-0.03191517965059676,-0.00039401456358761433,0.4691358024691358,9,6,3,26,55,-2.333976889329365,2.028195180268804,2.3020617096787683,1.135029671736853,0.0015069167748551493
S1,health_weighted_utility,top_decisive,0.18,63,-1.642255877814761,-0.026067553616107315,0.5555555555555556,10,4,6,27,36,-1.6930563304897241,2.2199668367307432,0.05080045267496325,0.022883428632553382,-5.127742932070824
S1,health_weighted_utility,top_all,0.25,112,-0.2856952421536303,-0.002550850376371699,0.4375,9,5,4,34,78,-2.620511221722515,2.523003181135797,2.3348159795688845,0.9254114291357354,-1.2228435063909473
S1,health_weighted_utility,top_decisive,0.25,87,-2.7313962942252092,-0.03139535970373804,0.5747126436781609,10,3,7,30,57,-2.972260185565259,2.6790573932618544,0.24086389134004982,0.08990620803639778,-7.086953886165196
S1,pessimistic_utility,top_all,0.02,9,0.006509772146249426,0.0007233080162499363,0.5555555555555556,2,1,1,2,7,-0.2461890700739161,0.7176664026741322,0.25269884222016553,0.3521118465049665,-0.22539000398175157
S1,pessimistic_utility,top_decisive,0.02,7,-0.05230950743150725,-0.007472786775929607,0.2857142857142857,4,2,2,0,7,-0.2097604856122123,0.7360875649709797,0.15745097818070505,0.2139025106162642,-0.9758114140066341
S1,pessimistic_utility,top_all,0.04,18,-0.023616320078850117,-0.0013120177821583398,0.5,3,0,3,7,11,-0.9084998099476563,1.247086386543493,0.8848834898688063,0.7095607003789111,-1.7179510285868769
S1,pessimistic_utility,top_decisive,0.04,14,0.039554551710419494,0.002825325122172821,0.2857142857142857,7,4,3,1,13,-0.36610339271261894,0.9841717457108484,0.40565794442303843,0.41218206699282905,-1.1272469610422342
S1,pessimistic_utility,top_all,0.06,27,-0.11623611820198593,-0.0043050414148883675,0.4444444444444444,5,2,3,10,17,-0.8901969709860351,1.5709796419208453,0.7739608527840491,0.4926612873466158,-1.4905281354373516
S1,pessimistic_utility,top_decisive,0.06,21,0.07309370460046566,0.003480652600022174,0.38095238095238093,8,6,2,2,19,-0.6131189412900092,1.5497404310318146,0.6862126458904749,0.44279198770957773,0.19088066276642301
S1,pessimistic_utility,top_all,0.08,36,-0.20197085590138208,-0.005610301552816169,0.4166666666666667,7,1,6,13,23,-1.1790351416286935,1.8524989831042074,0.9770642857273114,0.5274304032761509,-3.9614219822358745
S1,pessimistic_utility,top_decisive,0.08,28,0.41434933545805697,0.014798190552073463,0.4642857142857143,8,5,3,4,24,-0.9002132841390562,1.5209121664725456,1.3145626195971132,0.8643251389368399,-0.12662123378926937
S1,pessimistic_utility,top_all,0.1,45,-0.37605503730073114,-0.008356778606682914,0.35555555555555557,8,1,7,15,30,-1.5732495234646986,2.074893713869995,1.1971944861639674,0.5769907529051288,-4.824893447408385
S1,pessimistic_utility,top_decisive,0.1,35,0.22468911765740746,0.006419689075925927,0.42857142857142855,9,6,3,9,26,-1.596338441326443,1.4823882195238867,1.8210275589838505,1.2284417367865539,0.08489293698041056
S1,pessimistic_utility,top_all,0.14,63,-0.3674110675719659,-0.005831921707491522,0.3968253968253968,8,3,5,21,42,-1.784677904370164,1.983796653823244,1.417266836798198,0.714421427250011,-2.8110366430787064
S1,pessimistic_utility,top_decisive,0.14,49,0.34125309495685685,0.006964348876670548,0.40816326530612246,9,6,3,12,37,-2.1464399536342165,1.706442156671307,2.4876930485910735,1.4578244207490298,0.4505852468957787
S1,pessimistic_utility,top_all,0.18,81,-0.5850642408393714,-0.007223015319004585,0.37037037037037035,9,4,5,22,59,-2.7990000563444988,2.0618006354319873,2.2139358155051276,1.0737875318586585,-2.523178322597081
S1,pessimistic_utility,top_decisive,0.18,63,0.9236232465606322,0.014660686453343369,0.4444444444444444,9,6,3,18,45,-1.9140494618814143,2.030348721745824,2.8376727084420468,1.3976282389569186,1.1621270739665959
S1,pessimistic_utility,top_all,0.25,112,-0.18360608675033024,-0.0016393400602708057,0.4017857142857143,9,6,3,30,82,-2.684660056471426,2.799667063260252,2.5010539697210956,0.8933397840558165,-0.12827821894236502
S1,pessimistic_utility,top_decisive,0.25,87,0.7901651599842574,0.009082358160738591,0.4482758620689655,9,4,5,27,60,-2.9378790406042286,3.3135468071644643,3.728044200588486,1.1250917574267567,-0.5856136423429588
S1,health_score_only,top_all,0.02,9,-0.9834980024131078,-0.10927755582367865,0.5555555555555556,4,2,2,9,0,-0.29052270018912185,0.795184067623652,-0.692975302223986,-0.8714652750713312,-2.2187414412541915
S1,health_score_only,top_decisive,0.02,7,-0.8401897248507048,-0.12002710355010068,0.5714285714285714,3,1,2,7,0,-0.1720919022197747,0.8093114742650785,-0.6680978226309301,-0.8255138396964135,-2.2565753467411716
S1,health_score_only,top_all,0.04,18,0.029510030680902355,0.0016394461489390197,0.6666666666666666,5,4,1,16,2,-0.606389394816827,1.2043481643968148,0.6358994254977293,0.5280029847649685,0.5882084614149377
S1,health_score_only,top_decisive,0.04,14,-0.3581719301283871,-0.025583709294884793,0.6428571428571429,4,3,1,13,1,-0.464846285970882,0.8449610019744698,0.1066743558424949,0.1262476677541599,-0.23321113880809785
S1,health_score_only,top_all,0.06,27,-0.6890131526515247,-0.025519005653760175,0.6296296296296297,6,4,2,23,4,-0.5086394227182841,1.159372386964845,-0.18037372993324063,-0.1555787699976591,-1.2473314647575546
S1,health_score_only,top_decisive,0.06,21,-1.0110978528225485,-0.048147516801073736,0.6190476190476191,4,1,3,20,1,-0.34482951057674294,1.3207719036071754,-0.6662683422458056,-0.5044537519507739,-3.128070481136991
S1,health_score_only,top_all,0.08,36,-1.4145900945817855,-0.03929416929393849,0.5833333333333334,6,3,3,31,5,-1.1042545809541588,1.43819016521802,-0.3103355136276267,-0.21578197454895118,-2.9906190551396836
S1,health_score_only,top_decisive,0.08,28,-1.676647235102952,-0.059880258396534,0.6071428571428571,6,2,4,26,2,-0.4375239679745328,1.4943929821209918,-1.2391232671284191,-0.8291816690478107,-4.58075854550268
S1,health_score_only,top_all,0.1,45,-2.867967705907222,-0.06373261568682716,0.5777777777777777,6,1,5,35,10,-0.9726124099423021,1.58520438993878,-1.89535529596492,-1.195653575018246,-6.998685194774547
S1,health_score_only,top_decisive,0.1,35,-1.4101178981339397,-0.04028908280382685,0.6571428571428571,6,2,4,30,5,-1.642867413375394,2.0894705743528434,0.23274951524145426,0.11139162144628052,-3.6875164056548027
S1,health_score_only,top_all,0.14,63,-1.1849503433930968,-0.018808735609414234,0.6507936507936508,6,2,4,46,17,-1.8550698159301533,1.8910028683821374,0.6701194725370565,0.3543725309683864,-3.287193497130511
S1,health_score_only,top_decisive,0.14,49,-0.942805935234576,-0.019240937453766857,0.6938775510204082,6,2,4,39,10,-2.4672091763723047,2.143960162252129,1.5244032411377288,0.7110221859423056,-2.6953054393849976
S1,health_score_only,top_all,0.18,81,-2.8543215913715194,-0.035238538165080484,0.6790123456790124,7,2,5,58,23,-2.2682053812266214,2.2836561722169773,-0.586116210144898,-0.25665694217702456,-6.197473638152282
S1,health_score_only,top_decisive,0.18,63,-3.3214064689780582,-0.05272073760282632,0.6825396825396826,7,2,5,48,15,-2.1044864885512307,2.341604531866593,-1.2169199804268276,-0.5196949202420482,-6.910409065262764
S1,health_score_only,top_all,0.25,112,-4.793108257575055,-0.04279560944263442,0.6607142857142857,8,2,6,75,37,-3.5097353791617536,2.517303412285182,-1.2833728784133012,-0.5098204976603391,-9.162020814785745
S1,health_score_only,top_decisive,0.25,87,-3.663819555090845,-0.04211286844932006,0.7011494252873564,8,3,5,63,24,-2.4408437551994524,2.7993439376167646,-1.2229757998913926,-0.4368794357339953,-7.040146729775657
S2,predicted_gain,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
S2,predicted_gain,top_all,0.02,9,2.2112885934755777,0.24569873260839753,0.7777777777777778,2,2,0,7,2,-0.49986032471962377,0.8645175598106689,2.7111489181952013,3.1360252749394104,4.146015464560061
S2,predicted_gain,top_decisive,0.02,7,2.0903135964713155,0.2986162280673308,0.8571428571428571,2,2,0,5,2,-0.1522885497720734,0.7600733039613691,2.2426021462433887,2.950507713605173,3.870275119017019
S2,predicted_gain,top_all,0.04,18,1.335674865555049,0.07420415919750273,0.5555555555555556,4,3,1,14,4,-0.977237684969723,1.1663514909742245,2.312912550524772,1.9830321892012615,2.38794192160329
S2,predicted_gain,top_decisive,0.04,15,1.6945508444863797,0.11297005629909199,0.6,3,2,1,12,3,-0.8627111970573429,1.1268336601593303,2.557262041543723,2.269422836714103,2.6765348426980924
S2,predicted_gain,top_all,0.06,27,1.7433734389268312,0.06456938662691968,0.5185185185185185,4,3,1,22,5,-0.875982982670149,1.0592709444989543,2.6193564215969802,2.4727917207584333,2.938908840043099
S2,predicted_gain,top_decisive,0.06,22,1.543417474279239,0.0701553397399654,0.5,3,2,1,17,5,-0.5205471873019342,1.0880609871170572,2.0639646615811733,1.8969200127741783,2.280497107110067
S2,predicted_gain,top_all,0.08,36,2.0991549475141094,0.058309859653169704,0.5,5,4,1,31,5,-0.8840492760415772,1.7581077040736446,2.9832042235556866,1.6968267738338314,3.537959103141983
S2,predicted_gain,top_decisive,0.08,29,2.0442943350804703,0.07049290810622312,0.5172413793103449,4,3,1,24,5,-1.0891005202288542,1.4830979194931282,3.1333948553093247,2.112736329898036,3.383290650187158
S2,predicted_gain,top_all,0.1,45,0.5073052144389534,0.011273449209754519,0.4,6,3,3,35,10,-0.711107018264899,1.6002982050985657,1.2184122327038525,0.7613657434732972,-0.5001139297673687
S2,predicted_gain,top_decisive,0.1,36,0.12136904157370931,0.00337136226593637,0.4166666666666667,5,2,3,29,7,-0.8557263237304186,1.3904650386376611,0.9770953653041279,0.7027112067926992,-1.1705431265572428
S2,predicted_gain,top_all,0.14,63,1.0884569547452942,0.017277094519766577,0.4444444444444444,6,3,3,50,13,-1.839750020761161,1.9585094723789378,2.9282069755064555,1.4951201496869237,0.7683969666968018
S2,predicted_gain,top_decisive,0.14,51,0.29941526147157776,0.0058708874798348585,0.43137254901960786,6,3,3,43,8,-1.515266076081532,2.4784277441519706,1.8146813375531097,0.7321905356470373,-0.4912468246632675
S2,predicted_gain,top_all,0.18,81,0.38065062113955966,0.004699390384439008,0.41975308641975306,6,2,4,63,18,-2.7057177744983645,2.810745753889455,3.086368395637924,1.0980603248682552,-0.8824008276534281
S2,predicted_gain,top_decisive,0.18,66,0.8918579379324837,0.013512999059583086,0.45454545454545453,6,2,4,55,11,-2.971409152567544,3.2126384328498694,3.8632670905000275,1.2025215943995908,-0.07665551186163855
S2,predicted_gain,top_all,0.25,112,-0.2701089707282215,-0.002411687238644835,0.45535714285714285,8,2,6,80,32,-2.9168627024093605,2.7570465418461025,2.646753731681139,0.9599960289059495,-3.188370561749228
S2,predicted_gain,top_decisive,0.25,91,-0.7602509633031368,-0.00835440619014436,0.46153846153846156,8,2,6,65,26,-2.179085752408213,2.729737357799147,1.4188347891050759,0.5197697078993023,-4.150143354787969
S2,tail_safe_utility,top_all,0.02,9,-0.3320335951386535,-0.03689262168207261,0.3333333333333333,2,1,1,6,3,-0.2504864854895769,0.960624132238047,-0.08154710964907658,-0.08488971587574987,-0.8023973884367386
S2,tail_safe_utility,top_decisive,0.02,7,0.5526655347079397,0.07895221924399139,0.42857142857142855,3,2,1,5,2,-0.19511536229987322,0.609856619103821,0.7477808970078129,1.226158532323008,0.7370047018929751
S2,tail_safe_utility,top_all,0.04,18,-0.3143502330575562,-0.0174639018365309,0.3333333333333333,3,2,1,9,9,-0.7628991047874587,1.253779217236516,0.4485488717299025,0.3577574628478525,-0.35491571500063845
S2,tail_safe_utility,top_decisive,0.04,15,1.0720338072469104,0.07146892048312736,0.4,4,2,2,10,5,-0.877555711430342,1.3077883018492007,1.9495895186772523,1.4907531409483863,0.9434654528787871
S2,tail_safe_utility,top_all,0.06,27,-0.33656128711065625,-0.012465232855950232,0.37037037037037035,3,2,1,14,13,-0.44021076945808213,1.2013108803660228,0.10364948234742588,0.08628031597936191,-0.5120263070614913
S2,tail_safe_utility,top_decisive,0.06,22,0.5388939129862533,0.024495177863011516,0.2727272727272727,4,2,2,13,9,-0.3888438946268011,1.1670672244300708,0.9277378076130545,0.7949309073143656,-0.061450218163195736
S2,tail_safe_utility,top_all,0.08,36,0.25030651787489266,0.00695295882985813,0.4166666666666667,4,2,2,20,16,-0.8106456666404963,1.6114512134136474,1.060952184515389,0.6583830622261915,-0.26668857798876866
S2,tail_safe_utility,top_decisive,0.08,29,0.7801345601215592,0.02690119172832963,0.3103448275862069,6,4,2,16,13,-1.1828174809093586,1.3851107423559683,1.9629520410309178,1.4171805769783326,1.017506521835386
S2,tail_safe_utility,top_all,0.1,45,0.28782413452605166,0.006396091878356704,0.4666666666666667,5,2,3,27,18,-1.7857775607329085,2.008117041040269,2.07360169525896,1.032609978841058,-0.5698209409158732
S2,tail_safe_utility,top_decisive,0.1,36,0.5545549662148896,0.015404304617080268,0.3611111111111111,8,5,3,20,16,-1.1677636982114041,1.6518482939643788,1.7223186644262938,1.042661526920725,0.13802154034505376
S2,tail_safe_utility,top_all,0.14,63,0.4369011842270148,0.006934939432174838,0.42857142857142855,7,3,4,34,29,-1.7873162579498425,1.6608729922722478,2.2242174421768572,1.3391857490161818,-0.900704136109467
S2,tail_safe_utility,top_decisive,0.14,51,1.4060291358046846,0.027569198741268324,0.45098039215686275,8,5,3,28,23,-1.5548324552462667,2.237675107326343,2.9608615910509513,1.3231865436393484,1.4824924842913543
S2,tail_safe_utility,top_all,0.18,81,0.4285769901939962,0.005291073953012299,0.43209876543209874,8,4,4,40,41,-2.48711818704698,2.922819991898226,2.915695177240976,0.9975623491432934,-0.49993889495609833
S2,tail_safe_utility,top_decisive,0.18,66,0.9848130248101306,0.01492140946682016,0.45454545454545453,9,5,4,30,36,-4.080848968913706,1.7200536139804354,5.065661993723837,2.9450605216899106,1.2113916838733738
S2,tail_safe_utility,top_all,0.25,112,0.7239075058801498,0.00646345987392991,0.39285714285714285,9,4,5,58,54,-3.593208653948459,3.206623853135101,4.317116159828609,1.346311995904286,-0.4429706385894079
S2,tail_safe_utility,top_decisive,0.25,91,-0.11697256929679778,-0.0012854128494153602,0.4065934065934066,9,5,4,39,52,-3.2875644033889806,2.410150223693037,3.170591834092183,1.315516270696991,-0.7334061079871423
S2,health_weighted_utility,top_all,0.02,9,-0.10219616921718844,-0.011355129913020937,0.3333333333333333,3,0,3,4,5,-0.3806586533498925,0.7187314589851129,0.2784624841327041,0.38743605925627345,-2.099324027178448
S2,health_weighted_utility,top_decisive,0.02,7,0.0370432202395069,0.005291888605643843,0.42857142857142855,4,2,2,2,5,-0.17800418133977625,0.782542505618884,0.21504740157928315,0.27480603294412753,-0.8102095859133313
S2,health_weighted_utility,top_all,0.04,18,-0.13335192616108849,-0.007408440342282694,0.3888888888888889,5,2,3,8,10,-0.5644349628240263,0.8798743344509791,0.4310830366629378,0.4899370509902684,-1.6473680471189223
S2,health_weighted_utility,top_decisive,0.04,15,-0.5853654180631169,-0.0390243612042078,0.4666666666666667,4,2,2,8,7,-0.3614684945939171,1.1423300957120421,-0.22389692346919982,-0.1960001967116514,-1.6199960276151686
S2,health_weighted_utility,top_all,0.06,27,-0.032944895677526065,-0.0012201813213898543,0.5185185185185185,7,4,3,11,16,-0.6591956727781786,1.3201441607577853,0.6262507771006525,0.47438059851067615,-1.0348375823597487
S2,health_weighted_utility,top_decisive,0.06,22,-1.191322965871107,-0.05415104390323214,0.45454545454545453,5,3,2,13,9,-1.0938790657786643,1.1136710459195012,-0.09744390009244275,-0.08749792000921448,-1.9750872138134743
S2,health_weighted_utility,top_all,0.08,36,-0.030359645907708843,-0.0008433234974363567,0.5,7,4,3,14,22,-1.2590225124761378,1.920123894942098,1.228662866568429,0.6398872852970144,-0.8113389140790572
S2,health_weighted_utility,top_decisive,0.08,29,-4.188798520844411,-0.14444132830497972,0.41379310344827586,6,3,3,18,11,-0.8540156416613632,1.199962401502454,-3.3347828791830483,-2.779072806787629,-7.139052223030344
S2,health_weighted_utility,top_all,0.1,45,-0.12630810617240934,-0.0028068468038313188,0.4666666666666667,8,4,4,18,27,-1.3850224952447805,1.8475797604651782,1.258714389072371,0.6812774289947059,-1.6542969937642755
S2,health_weighted_utility,top_decisive,0.1,36,-6.044909479450135,-0.1679141522069482,0.3888888888888889,6,2,4,19,17,-0.7761584271167824,1.861602812753926,-5.268751052333353,-2.8302229757265613,-10.635883534228352
S2,health_weighted_utility,top_all,0.14,63,-0.10622011919017721,-0.0016860336379393207,0.47619047619047616,8,4,4,18,45,-1.281535978814146,2.252356909794727,1.1753158596239688,0.5218159939541214,-1.6760113022597092
S2,health_weighted_utility,top_decisive,0.14,51,-6.424261580352473,-0.12596591334024457,0.45098039215686275,7,2,5,23,28,-2.35887504733752,2.2898829687607116,-4.065386533014953,-1.775368692844223,-11.216840598937226
S2,health_weighted_utility,top_all,0.18,81,0.1173652835167111,0.0014489541174902605,0.4691358024691358,8,4,4,30,51,-2.9332592076065738,2.500392227171697,3.0506244911232847,1.2200583804301692,-0.7287127756829248
S2,health_weighted_utility,top_decisive,0.18,66,-7.07857901601594,-0.10725119721236273,0.5151515151515151,9,5,4,29,37,-2.5822442563543277,2.128632792269574,-4.496334759661613,-2.1123111398032943,-10.683224265574804
S2,health_weighted_utility,top_all,0.25,112,-4.933571993755292,-0.044049749944243675,0.44642857142857145,9,4,5,50,62,-2.454166116322017,2.897856071885479,-2.479405877433275,-0.8556000767215671,-8.680674058529094
S2,health_weighted_utility,top_decisive,0.25,91,-7.981122056277155,-0.08770463798106765,0.5384615384615384,10,5,5,38,53,-2.558906278193476,3.2955652610004966,-5.422215778083679,-1.6453067527594811,-12.604966715420852
S2,pessimistic_utility,top_all,0.02,9,-0.06486000973086059,-0.0072066677478733986,0.3333333333333333,2,0,2,4,5,-0.3101826115881556,0.7291888732015405,0.245322601857295,0.33643217947113446,-1.3286872144670272
S2,pessimistic_utility,top_decisive,0.02,7,-0.06755502854096612,-0.00965071836299516,0.2857142857142857,4,2,2,1,6,-0.08023101561364014,0.5991230465119034,0.01267598707267402,0.021157568794046004,-1.0610026761861255
S2,pessimistic_utility,top_all,0.04,18,-0.12313980960773463,-0.006841100533763035,0.3333333333333333,3,0,3,9,9,-0.681311123370084,1.2796409619597247,0.5581713137623494,0.436193690539204,-2.0174938140703254
S2,pessimistic_utility,top_decisive,0.04,15,-0.4006835984533928,-0.026712239896892854,0.3333333333333333,5,3,2,5,10,-0.35480901169226486,1.4052070863900197,-0.04587458676112793,-0.03264613963695547,-1.2033376511168163
S2,pessimistic_utility,top_all,0.06,27,-0.021531418509827538,-0.0007974599448084273,0.4074074074074074,4,2,2,13,14,-0.3783401222699209,1.3281954022293923,0.3568087037600934,0.2686417248254177,-0.8271916071186605
S2,pessimistic_utility,top_decisive,0.06,22,-0.7300839150599847,-0.033185632502726575,0.3181818181818182,6,3,3,8,14,-0.6142314888705245,1.2343346975155878,-0.11585242618946023,-0.09385819455828527,-2.318654447318488
S2,pessimistic_utility,top_all,0.08,36,0.08366709560671809,0.0023240859890755025,0.4722222222222222,6,3,3,19,17,-0.889543568757624,1.380180546689228,0.9732106643643421,0.7051328659129968,-0.9899181074966847
S2,pessimistic_utility,top_decisive,0.08,29,-1.1370885930884869,-0.03920995148580989,0.3103448275862069,7,3,4,12,17,-1.4973397680311902,1.4769481935082316,0.3602511749427033,0.24391591832817763,-3.2779884003705506
S2,pessimistic_utility,top_all,0.1,45,0.1733170031129186,0.0038514889580648576,0.4666666666666667,6,3,3,24,21,-1.4869767856267082,1.606048247766005,1.6602937887396267,1.033775785409359,-0.6288692589539429
S2,pessimistic_utility,top_decisive,0.1,36,-1.8505181479683517,-0.05140328188800977,0.3055555555555556,8,2,6,15,21,-1.9365972659189603,1.348505531928437,0.08607911795060863,0.06383297354925253,-5.8070627148862695
S2,pessimistic_utility,top_all,0.14,63,-0.01570851629875819,-0.0002493415285517173,0.42857142857142855,7,3,4,29,34,-1.7454589611898992,2.231487776713837,1.729750444891141,0.7751556889271556,-1.5827802916941431
S2,pessimistic_utility,top_decisive,0.14,51,-1.8147289276887217,-0.03558292015075925,0.39215686274509803,8,3,5,20,31,-2.287815310723512,2.315993766932896,0.4730863830347902,0.2042692816316623,-4.641466863502595
S2,pessimistic_utility,top_all,0.18,81,-0.24840422041389726,-0.0030667187705419414,0.41975308641975306,8,2,6,38,43,-2.5494423363739425,3.2446603785584567,2.3010381159600453,0.7091768775449943,-3.3252096118264687
S2,pessimistic_utility,top_decisive,0.18,66,-1.0806153560800054,-0.01637295994060614,0.3939393939393939,8,4,4,23,43,-2.6768684376150182,2.302393126308247,1.5962530815350129,0.6933017056450788,-2.514717819099455
S2,pessimistic_utility,top_all,0.25,112,-1.1454230025489212,-0.010226991094186797,0.39285714285714285,9,2,7,51,61,-3.3434817364518516,2.6655380984639097,2.1980587339029305,0.8246210156101775,-5.006140344121878
S2,pessimistic_utility,top_decisive,0.25,91,0.4009155710724502,0.004405665616180771,0.46153846153846156,9,6,3,32,59,-3.1756374236093934,2.770225710013907,3.5765529946818435,1.2910691651417416,0.8933544972637311
S2,health_score_only,top_all,0.02,9,-3.1408357691210615,-0.3489817521245624,0.3333333333333333,3,1,2,8,1,-0.43658990709450474,0.68657938132392,-2.704245862026557,-3.9387227982465816,-5.664527433988349
S2,health_score_only,top_decisive,0.02,7,-3.1568407568021266,-0.45097725097173236,0.2857142857142857,2,0,2,7,0,-0.08013252444056489,0.8154541207375591,-3.0767082323615615,-3.77299979743649,-6.010988617872322
