target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,episode_conditioned_policy_score
Q2,episode_conditioned_utility,top_all,0.1,45,-0.17842168647125556,-0.003964926366027901,0.4666666666666667,6,3,3,3,42,-0.8487794645718649,1.9166140721623757,0.6703577781006094,0.34976148189514944,-1.395486982613194,-1.6010868640218354
Q2,episode_conditioned_utility,top_all,0.14,63,-0.12728984178410818,-0.002020473679112828,0.4603174603174603,7,3,4,7,56,-2.089932995603363,1.7473449104770784,1.9626431538192548,1.123214507937871,-1.5669321760424708,-1.5979710011516082
Q2,episode_conditioned_utility,top_all,0.18,81,-0.08320883611137342,-0.001027269581621894,0.4691358024691358,7,2,5,12,69,-2.2061046587869537,1.9432075202233137,2.1228958226755803,1.0924699501119761,-2.416750772299525,-2.517235789009083
Q2,episode_conditioned_utility,top_all,0.25,112,0.3112992366796805,0.00277945747035429,0.48214285714285715,9,5,4,20,92,-2.875595928252107,3.521391458154929,3.186895164931787,0.9050101934993604,-0.31403643624425825,-0.10677148510219871
Q2,episode_conditioned_utility,top_decisive,0.02,7,-0.44028717232251213,-0.06289816747464459,0.42857142857142855,4,1,3,3,4,-0.09323425536772806,0.41339784928384304,-0.3470529169547841,-0.8395131168582691,-2.5457070049425132,-2.9747649935277782
Q2,episode_conditioned_utility,top_decisive,0.04,15,-0.2727317317757919,-0.01818211545171946,0.5333333333333333,6,4,2,3,12,-0.7166450949181512,0.9185093807182372,0.4439133631423593,0.4832975824321326,-0.5823656297660862,-0.737250338822305
Q2,episode_conditioned_utility,top_decisive,0.06,22,-0.2886963693716148,-0.01312256224416431,0.5,6,4,2,3,19,-0.8166253857995066,1.6354297956197332,0.5279290164278918,0.3228075077523198,-0.5966404628466206,-0.7345985094059958
Q2,episode_conditioned_utility,top_decisive,0.08,30,-0.361802851981491,-0.012060095066049699,0.4666666666666667,6,3,3,3,27,-0.3514382927532645,1.6264497319967488,-0.010364559228226489,-0.006372505109950246,-1.8527343648890318,-2.201601393503543
Q2,episode_conditioned_utility,top_decisive,0.1,37,-0.24969545480095767,-0.0067485258054312885,0.4864864864864865,6,4,2,3,34,-1.1391965528640908,1.1050081597700938,0.8895010980631332,0.8049724250436316,-0.38760255770422747,-0.4422515382393769
Q2,episode_conditioned_utility,top_decisive,0.14,52,-0.2823545088880446,-0.005429894401693165,0.46153846153846156,6,2,4,3,49,-2.5186842624237857,2.25433631126092,2.236329753535741,0.9920124794001532,-1.8388993856720584,-1.8179470315307533
Q2,episode_conditioned_utility,top_decisive,0.18,67,-0.10207842370118458,-0.0015235585627042475,0.4925373134328358,8,3,5,3,64,-1.2493312224012783,1.8857981983696412,1.1472527987000936,0.6083645639771774,-2.6173154280569415,-2.924951308380663
Q2,episode_conditioned_utility,top_decisive,0.25,93,0.31625045838337923,0.003400542563262142,0.5053763440860215,10,4,6,6,87,-2.3247312537547526,2.846856654137685,2.640981712138132,0.9276834182359235,-2.189755880114575,-2.2935435037308314
Q2,episode_conditioned_pessimistic_utility,top_all,0.02,9,-0.6885157521251782,-0.07650175023613091,0.1111111111111111,5,1,4,3,6,-0.07544889051929386,0.7537433288068044,-0.6130668616058844,-0.8133629024304407,-3.745536555041393,-4.295528296522289
Q2,episode_conditioned_pessimistic_utility,top_all,0.04,18,-0.29980521131358395,-0.016655845072976887,0.4444444444444444,6,3,3,3,15,-0.8020159559800115,1.4259061323733804,0.5022107446664276,0.3522046320331844,-1.5832554319214602,-1.8202136347919553
Q2,episode_conditioned_pessimistic_utility,top_all,0.06,27,-0.3020368623806121,-0.01118655045854119,0.4444444444444444,6,3,3,3,24,-0.6966480237729079,0.9221837790395335,0.3946111613922958,0.42790945835469857,-1.6155764545022833,-1.872540477501174
Q2,episode_conditioned_pessimistic_utility,top_all,0.08,36,-0.3042515286426142,-0.008451431351183727,0.4444444444444444,6,3,3,3,33,-0.7339345647593406,1.9550812141214664,0.4296830361167264,0.21977758929559785,-1.6263291515166445,-1.8804414369518314
Q2,episode_conditioned_pessimistic_utility,top_all,0.1,45,-0.17842168647125556,-0.003964926366027901,0.4666666666666667,6,3,3,3,42,-1.7218634244794986,1.4805348874568511,1.543441738008243,1.0424892726840422,-1.0206348175666329,-1.0377633511779698
Q2,episode_conditioned_pessimistic_utility,top_all,0.14,63,-0.25920594184099965,-0.004114380029222217,0.4603174603174603,7,2,5,8,55,-2.5123049285779455,1.252718253387808,2.253098986736946,1.79856801850196,-2.4796533835217613,-2.539093971836079
Q2,episode_conditioned_pessimistic_utility,top_all,0.18,81,0.1797290521965298,0.002218877187611479,0.5061728395061729,7,2,5,12,69,-1.1630166797207064,1.2449916714441212,1.3427457319172362,1.078517842902295,-2.4152976635150476,-2.6757954442241716
Q2,episode_conditioned_pessimistic_utility,top_all,0.25,112,0.27416675068235974,0.0024479174168067835,0.48214285714285715,9,5,4,21,91,-2.4204095742844376,2.265390021204626,2.694576324966797,1.1894536039025856,-0.49503617518900267,-0.38054612383187714
Q2,episode_conditioned_pessimistic_utility,top_decisive,0.02,7,-0.5849167293073858,-0.08355953275819797,0.2857142857142857,5,1,4,3,4,-0.19190497583422572,0.7649714562878077,-0.3930117534731601,-0.5137600236489033,-3.4738468453878824,-3.99129582512692
Q2,episode_conditioned_pessimistic_utility,top_decisive,0.04,15,-0.2727317317757919,-0.01818211545171946,0.5333333333333333,6,4,2,3,12,-0.4113209715322457,0.9593877809519429,0.13858923975645382,0.144455915020035,-0.7231132396923629,-0.9458396067740047
Q2,episode_conditioned_pessimistic_utility,top_decisive,0.06,22,-0.2886963693716148,-0.01312256224416431,0.5,6,4,2,3,19,-0.8252497816561014,0.9572253238305299,0.5365534122844866,0.5605298971169714,-0.5698496853603473,-0.7013284049611105
Q2,episode_conditioned_pessimistic_utility,top_decisive,0.08,30,-0.361802851981491,-0.012060095066049699,0.4666666666666667,6,3,3,3,27,-0.2017995865671978,1.4085371988791697,-0.1600032654142932,-0.1135953424173776,-1.915830195784898,-2.2967694223827704
Q2,episode_conditioned_pessimistic_utility,top_decisive,0.1,37,-0.24969564019589574,-0.00674853081610529,0.4864864864864865,6,4,2,3,34,-1.034340752457476,1.8054943484332209,0.7846451122615802,0.4345874097819706,-0.46134083965587536,-0.5443687176565685
Q2,episode_conditioned_pessimistic_utility,top_decisive,0.14,52,-0.36450804232965706,-0.007009770044801097,0.46153846153846156,7,3,4,3,49,-2.3671613573088908,1.7073720117319513,2.002653314979234,1.1729449125429614,-1.7847464292941675,-1.8069107142013072
