law_name,feature_view,group_mode,neighbors,weights,policy,param,switched_cells,active_subjects,mean_true_gain,gain_sum,positive_true_gain_rate
route_episode_context__target_expert_family__knn35_distance,route_episode_context,target_expert_family,35,distance,topfrac,0.15,110,8,-0.03207718136306755,-3.5284899499374305,0.5363636363636364
route_episode_context__target_expert_family__knn35_distance,route_episode_context,target_expert_family,35,distance,topfrac,0.2,147,9,-0.028699841198338696,-4.218876656155788,0.5238095238095238
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,threshold,-0.02,732,10,-0.015831731707841756,-11.588827610140164,0.49453551912568305
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,threshold,-0.01,714,10,-0.016080729096236927,-11.481640574713166,0.4943977591036415
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,threshold,0.0,626,10,-0.014551072409283218,-9.108971328211295,0.4968051118210863
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,threshold,0.005,546,10,-0.016708968259984084,-9.123096669951309,0.510989010989011
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,threshold,0.01,458,10,-0.02057362770754203,-9.422721490054249,0.5109170305676856
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,threshold,0.02,329,10,-0.028198602522752386,-9.277340229985535,0.5197568389057751
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,threshold,0.04,184,10,-0.04078790567442348,-7.504974644093921,0.5054347826086957
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,threshold,0.08,43,5,-0.0622793567578206,-2.6780123405862857,0.5581395348837209
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,topfrac,0.01,7,2,-0.27524153110025146,-1.9266907177017603,0.5714285714285714
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,topfrac,0.02,15,4,-0.05118182739416603,-0.7677274109124905,0.6666666666666666
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,topfrac,0.03,22,5,-0.006169466349903802,-0.13572825969788366,0.6818181818181818
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,topfrac,0.04,29,5,-0.05785159383237702,-1.6776962211389337,0.5862068965517241
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,topfrac,0.06,44,5,-0.07048661174018013,-3.101410916567926,0.5454545454545454
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,topfrac,0.08,59,5,-0.06210456069531432,-3.664169081023545,0.5254237288135594
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,topfrac,0.1,74,7,-0.05507357604188731,-4.075444627099661,0.5135135135135135
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,topfrac,0.15,110,9,-0.04530749987401016,-4.9838249861411175,0.5272727272727272
route_episode_context__target_expert_family__knn35_uniform,route_episode_context,target_expert_family,35,uniform,topfrac,0.2,147,10,-0.04353052479130911,-6.398987144322439,0.5170068027210885
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,threshold,-0.02,729,10,-0.012923500229088144,-9.421231667005257,0.5102880658436214
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,threshold,-0.01,694,10,-0.013706969576654796,-9.512636886198429,0.5043227665706052
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,threshold,0.0,582,10,-0.01839768246384191,-10.707451193955993,0.5017182130584192
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,threshold,0.005,506,10,-0.019192701800810827,-9.711507111210278,0.5098814229249012
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,threshold,0.01,417,10,-0.018012089837310456,-7.51104146215846,0.5227817745803357
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,threshold,0.02,295,10,-0.026006273872726613,-7.671850792454351,0.5220338983050847
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,threshold,0.04,130,10,-0.04878709574295308,-6.3423224465839,0.5
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,threshold,0.08,15,4,-0.25684458681016525,-3.852668802152479,0.4
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,topfrac,0.01,7,3,-0.32510780069100714,-2.27575460483705,0.42857142857142855
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,topfrac,0.02,15,4,-0.25684458681016525,-3.852668802152479,0.4
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,topfrac,0.03,22,4,-0.20074036906099654,-4.416288119341924,0.4090909090909091
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,topfrac,0.04,29,6,-0.16052616373243292,-4.655258748240555,0.5172413793103449
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,topfrac,0.06,44,7,-0.11138409743475601,-4.900900287129264,0.5227272727272727
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,topfrac,0.08,59,9,-0.0952100712779055,-5.617394205396424,0.5084745762711864
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,topfrac,0.1,74,10,-0.09019541059196992,-6.6744603838057746,0.47297297297297297
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,topfrac,0.15,110,10,-0.045946283259227824,-5.05409115851506,0.509090909090909
route_episode_context__target_expert_family__knn55_distance,route_episode_context,target_expert_family,55,distance,topfrac,0.2,147,10,-0.04107231130446679,-6.037629761756619,0.5034013605442177
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,threshold,-0.02,730,10,-0.00912471524496189,-6.66104212882218,0.5219178082191781
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,threshold,-0.01,697,10,-0.010115939058323625,-7.050809523651566,0.5179340028694405
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,threshold,0.0,576,10,-0.01804918596574456,-10.396331116268867,0.5034722222222222
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,threshold,0.005,499,10,-0.02004962655147486,-10.004763649185955,0.5150300601202404
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,threshold,0.01,404,10,-0.02239251467665797,-9.046575929369821,0.5247524752475248
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,threshold,0.02,279,10,-0.03313675959865795,-9.245155928025568,0.5125448028673835
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,threshold,0.04,102,10,-0.07249707512046123,-7.394701662287045,0.5
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,threshold,0.08,11,3,-0.253690587069441,-2.7905964577638507,0.45454545454545453
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,topfrac,0.01,7,2,-0.2804436188494592,-1.9631053319462142,0.5714285714285714
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,topfrac,0.02,15,3,-0.23962714174000144,-3.5944071261000214,0.4
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,topfrac,0.03,22,5,-0.21911743559770921,-4.8205835831496024,0.5
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,topfrac,0.04,29,6,-0.16494586866801247,-4.783430191372362,0.5172413793103449
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,topfrac,0.06,44,9,-0.1297185748957661,-5.7076172954137085,0.5
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,topfrac,0.08,59,9,-0.12688598594333292,-7.486273170656642,0.4576271186440678
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,topfrac,0.1,74,10,-0.10853817007558458,-8.03182458559326,0.4594594594594595
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,topfrac,0.15,110,10,-0.0688456445960842,-7.573020905569261,0.4909090909090909
route_episode_context__target_expert_family__knn55_uniform,route_episode_context,target_expert_family,55,uniform,topfrac,0.2,147,10,-0.06779555045981096,-9.965945917592212,0.4897959183673469
route_episode_context__target_expert_family__knn7_distance,route_episode_context,target_expert_family,7,distance,threshold,-0.02,718,10,-0.01784414673978399,-12.812097359164904,0.47493036211699163
route_episode_context__target_expert_family__knn7_distance,route_episode_context,target_expert_family,7,distance,threshold,-0.01,703,10,-0.018773398205053093,-13.197698938152325,0.4722617354196302
route_episode_context__target_expert_family__knn7_distance,route_episode_context,target_expert_family,7,distance,threshold,0.0,655,10,-0.018793367659342218,-12.309655816869153,0.48244274809160304
route_episode_context__target_expert_family__knn7_distance,route_episode_context,target_expert_family,7,distance,threshold,0.005,623,10,-0.019870324517312393,-12.37921217428562,0.48154093097913325
route_episode_context__target_expert_family__knn7_distance,route_episode_context,target_expert_family,7,distance,threshold,0.01,587,10,-0.01689266801858716,-9.915996126910663,0.4906303236797274
route_episode_context__target_expert_family__knn7_distance,route_episode_context,target_expert_family,7,distance,threshold,0.02,494,10,-0.01922369683887928,-9.496506238406365,0.4939271255060729
route_episode_context__target_expert_family__knn7_distance,route_episode_context,target_expert_family,7,distance,threshold,0.04,386,10,-0.024404323716565684,-9.420068954594354,0.47668393782383417
route_episode_context__target_expert_family__knn7_distance,route_episode_context,target_expert_family,7,distance,threshold,0.08,214,10,-0.01113438666455432,-2.3827587462146242,0.4953271028037383
route_episode_context__target_expert_family__knn7_distance,route_episode_context,target_expert_family,7,distance,topfrac,0.01,7,3,0.06869413063297551,0.4808589144308286,0.5714285714285714
route_episode_context__target_expert_family__knn7_distance,route_episode_context,target_expert_family,7,distance,topfrac,0.02,15,4,0.07011705652639849,1.0517558478959774,0.5333333333333333
