hypothesis_id,mode,rep,null_selected_rows,null_avg_delta
H0764,subject,0,158,-1.0950798304682782e-05
H0764,subject,1,158,-3.655699004841976e-05
H0764,subject,2,158,-1.943527535226253e-05
H0764,dateblock,0,158,-7.294897865640086e-06
H0764,dateblock,1,158,-1.72655593743749e-05
H0764,dateblock,2,158,-1.623238958850493e-05
H0765,row,0,54,5.667919328322379e-06
H0765,row,1,54,-5.096960543040508e-06
H0765,row,2,54,4.281700036958596e-06
H0765,subject,0,54,-1.0525525634485944e-06
H0765,subject,1,54,1.9758825670858993e-06
H0765,subject,2,54,4.328410810728362e-06
H0765,dateblock,0,54,2.9937246697049346e-05
H0765,dateblock,1,54,5.22652165847986e-05
H0765,dateblock,2,54,3.16294952133199e-05
H0766,row,0,25,-1.8006459767321345e-06
H0766,row,1,25,-1.1241185485726059e-05
H0766,row,2,25,7.462142646664201e-06
H0766,subject,0,25,1.95459580157743e-05
H0766,subject,1,25,4.27788870050812e-05
H0766,subject,2,25,-1.7619316564470582e-05
H0766,dateblock,0,25,-2.506685154072945e-06
H0766,dateblock,1,25,-2.3838992437099614e-05
H0766,dateblock,2,25,-4.23759706190847e-06
H0767,row,0,37,-3.117852633917587e-05
H0767,row,1,37,-5.93692427447368e-06
H0767,row,2,37,2.5375968730185015e-05
H0767,subject,0,37,1.5710960682233685e-05
H0767,subject,1,37,1.1473722565829139e-05
H0767,subject,2,37,1.0143144795342418e-05
H0767,dateblock,0,37,1.3804766807483059e-05
H0767,dateblock,1,37,4.0562341901781005e-05
H0767,dateblock,2,37,-1.1606907140738591e-05
H0768,row,0,71,9.300155095821475e-05
H0768,row,1,71,1.9773212758324774e-06
H0768,row,2,71,-9.075612728992956e-06
H0768,subject,0,71,2.4961333565243156e-05
H0768,subject,1,71,-3.255926610573598e-05
H0768,subject,2,71,2.260009035280064e-05
H0768,dateblock,0,71,1.3424298592960225e-05
H0768,dateblock,1,71,-5.157216473212834e-05
H0768,dateblock,2,71,-6.189630931271473e-05
H0769,row,0,158,5.142357651713641e-05
H0769,row,1,158,-7.1982072111627e-05
H0769,row,2,158,-6.0706640728533094e-05
H0769,subject,0,158,3.7880748938123123e-06
H0769,subject,1,158,2.943299972515457e-05
H0769,subject,2,158,3.80284434925899e-05
H0769,dateblock,0,158,5.074739791005363e-05
H0769,dateblock,1,158,7.459140179966992e-05
H0769,dateblock,2,158,1.9744453786365495e-05
H0770,row,0,158,4.311383866311032e-05
H0770,row,1,158,-6.972368277327e-06
H0770,row,2,158,-1.4320100925200517e-05
H0770,subject,0,158,-4.182254341550488e-06
H0770,subject,1,158,-1.7496166646576404e-05
H0770,subject,2,158,-1.0369916703856779e-06
H0770,dateblock,0,158,5.772365999284672e-06
H0770,dateblock,1,158,2.684966439683855e-07
H0770,dateblock,2,158,-2.2318147006364854e-05
H0771,row,0,87,1.0905554415331356e-05
H0771,row,1,87,-5.6976114237738516e-05
H0771,row,2,87,-3.44556711122327e-05
H0771,subject,0,87,-9.363257633364603e-06
H0771,subject,1,87,-4.728721039261212e-05
H0771,subject,2,87,-5.06134600056478e-05
H0771,dateblock,0,87,-7.464584244444905e-05
H0771,dateblock,1,87,-5.4003167102246446e-05
H0771,dateblock,2,87,-2.8746066632319378e-05
H0772,row,0,110,2.374604770821616e-05
H0772,row,1,110,5.462624142921933e-06
H0772,row,2,110,-1.8554360865531974e-05
H0772,subject,0,110,2.4302488527803793e-06
H0772,subject,1,110,-2.292469417172234e-05
H0772,subject,2,110,-2.7656244326235717e-05
H0772,dateblock,0,110,-2.3249047434378757e-06
H0772,dateblock,1,110,-5.347640252052016e-05
H0772,dateblock,2,110,-3.865046801525226e-05
H0773,row,0,47,-3.627781351402698e-05
H0773,row,1,47,1.485744102485729e-05
H0773,row,2,47,2.1808242560360027e-05
H0773,subject,0,47,3.2211677298172144e-05
H0773,subject,1,47,7.878502315219116e-06
H0773,subject,2,47,2.6686941284204384e-05
H0773,dateblock,0,47,-2.3099870116502585e-05
H0773,dateblock,1,47,-1.0293727655373723e-05
H0773,dateblock,2,47,-3.729632553179617e-05
H0774,row,0,158,-5.0007948325405634e-05
H0774,row,1,158,3.574060111936931e-05
H0774,row,2,158,9.380707935550656e-05
H0774,subject,0,158,-3.121593381927042e-05
H0774,subject,1,158,-6.966135604908194e-06
H0774,subject,2,158,-3.222999657751987e-05
H0774,dateblock,0,158,-3.771211884035725e-05
H0774,dateblock,1,158,4.0341228002418725e-06
H0774,dateblock,2,158,-5.393294792004565e-05
H0775,row,0,75,1.8247490702656978e-05
H0775,row,1,75,-5.444216620129508e-05
H0775,row,2,75,8.564171900513503e-05
H0775,subject,0,75,-5.283174852630132e-05
H0775,subject,1,75,4.5083422225943114e-05
H0775,subject,2,75,2.5322573687873078e-05
H0775,dateblock,0,75,-1.6017427234426117e-05
H0775,dateblock,1,75,-3.480671605715917e-05
H0775,dateblock,2,75,-6.07906450540497e-05
H0776,row,0,71,2.5453226672862092e-06
H0776,row,1,71,1.5954206693229473e-06
H0776,row,2,71,-9.51812399394605e-05
H0776,subject,0,71,-3.049301556847344e-05
H0776,subject,1,71,-2.2495424199550785e-05
H0776,subject,2,71,-3.4664725244498366e-05
H0776,dateblock,0,71,-1.629601917574422e-05
H0776,dateblock,1,71,-4.178850867396745e-05
H0776,dateblock,2,71,-4.764380720813366e-05
H0777,row,0,71,-2.5602702185089144e-05
H0777,row,1,71,-1.217669521199717e-05
H0777,row,2,71,-1.9991504554728346e-05
H0777,subject,0,71,-4.077004713000738e-05
H0777,subject,1,71,-4.346018083449134e-05
H0777,subject,2,71,-2.0042040337069956e-05
H0777,dateblock,0,71,1.9385469844504772e-05
H0777,dateblock,1,71,-3.761424021001355e-05
H0777,dateblock,2,71,-1.414845153724796e-05
H0778,row,0,51,2.6814313019616727e-06
H0778,row,1,51,-4.8607703223327135e-06
H0778,row,2,51,1.2443098798858883e-05
H0778,subject,0,51,-1.0466995863382231e-05
H0778,subject,1,51,-3.270128972416569e-05
H0778,subject,2,51,-6.0719891944446686e-05
H0778,dateblock,0,51,-1.1980925657417595e-06
H0778,dateblock,1,51,-6.625226295697053e-05
H0778,dateblock,2,51,-2.9835528916975147e-05
H0779,row,0,158,-2.227282507352689e-05
H0779,row,1,158,2.3758004980372392e-05
H0779,row,2,158,5.109942444497994e-05
H0779,subject,0,158,2.3548557851887174e-05
H0779,subject,1,158,8.050839889042248e-05
H0779,subject,2,158,-4.686959243087562e-05
H0779,dateblock,0,158,-1.2988133573336142e-05
H0779,dateblock,1,158,-8.413467546713568e-05
H0779,dateblock,2,158,-2.821324710603586e-05
H0780,row,0,158,-4.164484633812549e-05
H0780,row,1,158,-6.068230601427946e-06
H0780,row,2,158,5.7591349495908476e-05
H0780,subject,0,158,1.7195937925602243e-05
H0780,subject,1,158,2.2898748833999224e-05
H0780,subject,2,158,3.396559513012419e-05
H0780,dateblock,0,158,-2.902107272201926e-05
H0780,dateblock,1,158,-6.678993619002282e-05
H0780,dateblock,2,158,-3.9497607756940035e-05
H0781,row,0,30,4.8973152205549366e-05
H0781,row,1,30,-3.843933500394958e-05
H0781,row,2,30,-2.3353844586340818e-05
H0781,subject,0,30,2.2909523809057043e-05
H0781,subject,1,30,-7.74285881282989e-06
H0781,subject,2,30,2.9775160011435436e-05
H0781,dateblock,0,30,-1.187428692777173e-05
H0781,dateblock,1,30,-2.5434647526545432e-05
H0781,dateblock,2,30,-3.311760792085927e-05
H0782,row,0,38,-5.248778974168457e-05
H0782,row,1,38,-2.237679120539621e-05
H0782,row,2,38,-3.1069018424968254e-05
H0782,subject,0,38,9.84268486455506e-06
H0782,subject,1,38,-1.882581957998195e-06
H0782,subject,2,38,-4.284658847867036e-06
H0782,dateblock,0,38,-2.4868601045304976e-06
H0782,dateblock,1,38,-3.314075193371867e-05
H0782,dateblock,2,38,-3.096216349065837e-05
H0783,row,0,47,-1.7531566196930342e-06
H0783,row,1,47,-2.76294711699229e-06
H0783,row,2,47,2.804787296245821e-06
H0783,subject,0,47,-4.1697507052328516e-06
H0783,subject,1,47,-3.9332391077785405e-07
H0783,subject,2,47,1.682381808593555e-06
H0783,dateblock,0,47,-5.626779148920845e-07
H0783,dateblock,1,47,-2.1384653080743317e-06
H0783,dateblock,2,47,-1.7117308460177004e-06
H0784,row,0,54,1.2051197287805435e-05
H0784,row,1,54,-1.9896627775222418e-05
H0784,row,2,54,-3.2347772115540836e-05
H0784,subject,0,54,-3.859062975246988e-05
H0784,subject,1,54,-5.050810906193628e-06
H0784,subject,2,54,2.5262671862907292e-05
H0784,dateblock,0,54,-1.5294017171329087e-07
H0784,dateblock,1,54,-1.0891031707378174e-05
H0784,dateblock,2,54,4.5604634938905436e-08
H0785,row,0,26,-4.177929771392584e-06
H0785,row,1,26,3.3039496788523816e-07
H0785,row,2,26,8.910753945041498e-07
H0785,subject,0,26,3.7868271414235715e-06
H0785,subject,1,26,-7.77905205933473e-06
H0785,subject,2,26,-1.544707111075078e-06
H0785,dateblock,0,26,-3.940555426885813e-06
H0785,dateblock,1,26,-6.799275140152914e-07
H0785,dateblock,2,26,2.887689548078299e-06
H0786,row,0,25,-3.049176765380392e-06
H0786,row,1,25,2.7438333381190974e-06
H0786,row,2,25,-2.1236930797178277e-05
H0786,subject,0,25,-6.000709445398442e-06
H0786,subject,1,25,8.384406809540843e-06
H0786,subject,2,25,-1.9540865215045103e-05
H0786,dateblock,0,25,-8.285519528652312e-08
H0786,dateblock,1,25,2.5127173393716416e-06
H0786,dateblock,2,25,-4.961313332809783e-05
H0787,row,0,25,1.2360510153566156e-05
H0787,row,1,25,-2.04307982029601e-05
H0787,row,2,25,6.3587238332213316e-06
H0787,subject,0,25,2.6523493105704567e-05
H0787,subject,1,25,-1.65121191854986e-05
H0787,subject,2,25,5.695802530469512e-06
H0787,dateblock,0,25,9.905251300964902e-06
H0787,dateblock,1,25,1.3265153190261162e-05
H0787,dateblock,2,25,1.6020169681516094e-05
H0788,row,0,71,3.809282265517368e-05
H0788,row,1,71,4.5540266912130894e-05
H0788,row,2,71,1.9005702237841822e-05
H0788,subject,0,71,3.455555160575768e-05
H0788,subject,1,71,-8.477021859337245e-05
H0788,subject,2,71,4.046122033911376e-06
H0788,dateblock,0,71,-5.841036048537238e-05
H0788,dateblock,1,71,-1.2593472753320821e-05
H0788,dateblock,2,71,-9.405863581035784e-05
H0789,row,0,54,9.992788348213233e-06
H0789,row,1,54,2.1996914523258495e-06
H0789,row,2,54,2.0535750921756375e-05
H0789,subject,0,54,7.939554304050552e-06
H0789,subject,1,54,-1.652812376238634e-05
H0789,subject,2,54,2.0088932565544262e-05
H0789,dateblock,0,54,-3.897576894541224e-05
H0789,dateblock,1,54,-3.858277322389514e-05
H0789,dateblock,2,54,-4.015060779902886e-05
H0790,row,0,54,3.283397444843702e-05
H0790,row,1,54,-4.682700559577934e-05
H0790,row,2,54,-4.787735012595872e-06
H0790,subject,0,54,-1.933839400268133e-05
H0790,subject,1,54,2.547061528602549e-05
H0790,subject,2,54,6.1493284112112115e-06
H0790,dateblock,0,54,-3.6034417295494963e-06
H0790,dateblock,1,54,-3.4340473230020966e-05
H0790,dateblock,2,54,-3.843551276946109e-05
H0791,row,0,30,-6.979719914002671e-06
H0791,row,1,30,-1.7891229585771478e-05
H0791,row,2,30,-4.6448357924591344e-06
H0791,subject,0,30,-1.0374536754173242e-05
H0791,subject,1,30,1.6412869373255434e-05
H0791,subject,2,30,3.2271084335191543e-05
H0791,dateblock,0,30,-2.59572021714773e-05
H0791,dateblock,1,30,-2.6468614638708234e-05
H0791,dateblock,2,30,-1.5667841257634884e-05
H0792,row,0,57,4.037406551915234e-05
H0792,row,1,57,-2.8953995298492002e-06
H0792,row,2,57,2.7410564213325214e-05
H0792,subject,0,57,2.383164214825903e-05
H0792,subject,1,57,7.852102970902151e-05
H0792,subject,2,57,-1.0740296745506752e-05
H0792,dateblock,0,57,-1.4872220277768938e-05
H0792,dateblock,1,57,-6.197441242078521e-05
H0792,dateblock,2,57,-4.527213164056588e-05
H0793,row,0,34,3.731942996047448e-05
H0793,row,1,34,1.8492396615148972e-05
H0793,row,2,34,6.7407995709790784e-06
H0793,subject,0,34,-5.712176346657659e-06
H0793,subject,1,34,-7.923121897464641e-06
H0793,subject,2,34,-1.7479473919004324e-05
H0793,dateblock,0,34,4.120808931843397e-06
H0793,dateblock,1,34,-1.5405651731450504e-05
H0793,dateblock,2,34,3.9323841770717466e-06
H0794,row,0,158,8.026564173141678e-05
H0794,row,1,158,8.320219053111928e-05
H0794,row,2,158,2.075934098484852e-05
H0794,subject,0,158,2.861791199934955e-05
H0794,subject,1,158,1.8304605146881464e-05
H0794,subject,2,158,3.336050385477892e-05
H0794,dateblock,0,158,-1.8090470814201198e-06
H0794,dateblock,1,158,-6.1032564350990345e-05
H0794,dateblock,2,158,-2.3986062403465672e-05
H0795,row,0,54,8.465942465620821e-07
H0795,row,1,54,-3.2753602433739404e-06
H0795,row,2,54,-4.978689282049277e-07
H0795,subject,0,54,1.2040506341967026e-06
H0795,subject,1,54,7.969431695243634e-06
H0795,subject,2,54,1.6009842782595667e-05
H0795,dateblock,0,54,2.2068135663878526e-06
H0795,dateblock,1,54,7.193950666504411e-06
H0795,dateblock,2,54,1.0541588208261388e-05
H0796,row,0,25,3.80046873617431e-05
H0796,row,1,25,-1.1272119900174557e-06
H0796,row,2,25,6.397418054458945e-06
H0796,subject,0,25,-3.8906611840844006e-06
H0796,subject,1,25,3.966512913792065e-06
H0796,subject,2,25,-1.5815797230664473e-05
H0796,dateblock,0,25,3.995798236744456e-06
H0796,dateblock,1,25,-4.467815534966921e-06
H0796,dateblock,2,25,-5.688584321403101e-06
H0797,row,0,37,5.922516377050113e-06
H0797,row,1,37,3.2668773944748424e-06
H0797,row,2,37,1.6781188707271618e-06
H0797,subject,0,37,2.418827794199286e-05
H0797,subject,1,37,3.0413394857274535e-06
H0797,subject,2,37,6.105192578173002e-06
H0797,dateblock,0,37,-1.8726723112051318e-06
H0797,dateblock,1,37,-2.0974450758828788e-05
H0797,dateblock,2,37,-5.107318930509982e-06
H0798,row,0,71,2.5634815417308615e-06
H0798,row,1,71,-6.89135596004725e-06
H0798,row,2,71,3.940573999459091e-06
H0798,subject,0,71,-3.3288249972103968e-06
H0798,subject,1,71,-2.2963978887550995e-06
H0798,subject,2,71,1.089702859949174e-05
H0798,dateblock,0,71,-3.061558596911994e-07
H0798,dateblock,1,71,8.34220774526034e-06
H0798,dateblock,2,71,-3.0128067929012734e-06
H0799,row,0,158,4.510674597438292e-05
H0799,row,1,158,5.898496993930321e-05
H0799,row,2,158,5.072594335362018e-05
H0799,subject,0,158,9.839857494213083e-05
H0799,subject,1,158,0.00010837714260605252
H0799,subject,2,158,3.949293992132465e-06
H0799,dateblock,0,158,5.63751232089137e-05
H0799,dateblock,1,158,-2.162387693250307e-05
H0799,dateblock,2,158,3.262198638580676e-05
H0800,row,0,158,2.089347053616601e-05
H0800,row,1,158,8.760171504958695e-05
H0800,row,2,158,5.432103459506056e-05
H0800,subject,0,158,3.769740664883399e-05
H0800,subject,1,158,2.721834109559091e-05
H0800,subject,2,158,1.910924353513864e-06
H0800,dateblock,0,158,-3.093707911654527e-05
H0800,dateblock,1,158,-2.6692598948338657e-05
H0800,dateblock,2,158,-9.24589518311115e-05
H0801,row,0,30,8.264961787218995e-06
H0801,row,1,30,4.330428083826142e-06
H0801,row,2,30,1.6146677779991189e-06
H0801,subject,0,30,1.7658207094462878e-06
H0801,subject,1,30,-2.052833301167688e-05
H0801,subject,2,30,4.067421798093142e-06
H0801,dateblock,0,30,1.979746401572511e-06
H0801,dateblock,1,30,5.508159362499229e-05
H0801,dateblock,2,30,1.440735430786881e-06
H0802,row,0,38,-4.021755272541283e-05
H0802,row,1,38,2.004023234681104e-05
H0802,row,2,38,-1.1607006120162092e-05
H0802,subject,0,38,-8.459494634521606e-06
H0802,subject,1,38,-6.347832733698167e-06
H0802,subject,2,38,7.4011631197504484e-06
H0802,dateblock,0,38,-4.10780184747813e-06
H0802,dateblock,1,38,-9.24013528573072e-06
H0802,dateblock,2,38,2.981080115326424e-05
H0803,row,0,34,4.1633793268563795e-06
H0803,row,1,34,-1.6705403975533813e-07
H0803,row,2,34,-9.709019598056393e-06
H0803,subject,0,34,5.890444238925268e-06
H0803,subject,1,34,-4.5332461607215745e-06
H0803,subject,2,34,-1.3967630102994399e-06
H0803,dateblock,0,34,4.19072031891306e-06
H0803,dateblock,1,34,3.9155917069117783e-07
H0803,dateblock,2,34,-3.6064387057435027e-06
H0804,row,0,158,4.1615480607546044e-05
H0804,row,1,158,-7.922258826151992e-05
H0804,row,2,158,-2.577769397609063e-05
H0804,subject,0,158,-7.508603277110909e-05
H0804,subject,1,158,4.6507606777965906e-05
H0804,subject,2,158,-2.419948828849571e-05
H0804,dateblock,0,158,-5.8037998454349764e-05
H0804,dateblock,1,158,4.253249200959692e-05
H0804,dateblock,2,158,1.997547059685809e-05
H0805,row,0,26,-4.2939236379779035e-06
H0805,row,1,26,-5.839493101010603e-06
H0805,row,2,26,-4.2002623847493773e-05
H0805,subject,0,26,-6.074640548215005e-06
H0805,subject,1,26,-2.7070228048528202e-05
H0805,subject,2,26,2.6135102943604073e-06
H0805,dateblock,0,26,-5.581100182313606e-06
H0805,dateblock,1,26,-4.7054179397702924e-05
H0805,dateblock,2,26,-1.812706674432406e-05
H0806,row,0,71,8.017708051677055e-06
H0806,row,1,71,-3.909725072758713e-05
H0806,row,2,71,-5.6130555078862086e-05
H0806,subject,0,71,-3.273649310276131e-05
H0806,subject,1,71,-4.203468763877338e-05
H0806,subject,2,71,-2.7892345558128224e-05
H0806,dateblock,0,71,-3.9947738979311515e-05
H0806,dateblock,1,71,-4.765357435128176e-05
H0806,dateblock,2,71,6.769042894499392e-06
H0807,row,0,37,-5.0954207112865045e-06
H0807,row,1,37,-3.9600990071687644e-06
H0807,row,2,37,2.064537530235287e-05
H0807,subject,0,37,2.848039858411384e-05
H0807,subject,1,37,-4.766057621387865e-06
H0807,subject,2,37,-1.1308462813311562e-05
H0807,dateblock,0,37,-2.1906611298953087e-05
H0807,dateblock,1,37,-1.592942434325014e-05
H0807,dateblock,2,37,-2.224128148932791e-05
H0808,row,0,71,-9.806948897588006e-06
H0808,row,1,71,-1.732472526800879e-05
H0808,row,2,71,2.9897410692134037e-05
H0808,subject,0,71,-1.1069189883754067e-05
H0808,subject,1,71,2.724618718168912e-06
H0808,subject,2,71,2.24790831431032e-05
H0808,dateblock,0,71,-6.105159533710835e-06
H0808,dateblock,1,71,-1.3610206632742679e-05
H0808,dateblock,2,71,-3.4180580057657296e-06
H0809,row,0,158,3.313736524078704e-05
H0809,row,1,158,-6.972246150136622e-05
H0809,row,2,158,-4.371470546905582e-05
H0809,subject,0,158,-3.283915456583558e-05
H0809,subject,1,158,-4.395624998914794e-05
H0809,subject,2,158,5.244641858567003e-05
H0809,dateblock,0,158,-6.879167225716659e-06
H0809,dateblock,1,158,2.9592154968734775e-05
H0809,dateblock,2,158,4.491183507720788e-05
H0810,row,0,158,9.564104926101702e-05
H0810,row,1,158,-2.0186728467585342e-05
H0810,row,2,158,-3.3272083020146505e-05
H0810,subject,0,158,1.0940114393092279e-05
H0810,subject,1,158,-5.9967227754195166e-05
H0810,subject,2,158,1.2312473028945624e-05
H0810,dateblock,0,158,-3.400097936915095e-05
H0810,dateblock,1,158,-4.5027908257787584e-05
H0810,dateblock,2,158,-4.702654540414595e-05
H0811,row,0,30,-1.1762529875764907e-06
H0811,row,1,30,4.239128934901323e-06
H0811,row,2,30,-1.215425577349403e-06
H0811,subject,0,30,5.157802818347822e-06
H0811,subject,1,30,3.1899420443658507e-06
H0811,subject,2,30,2.1391750219635666e-06
H0811,dateblock,0,30,-6.632313619197591e-06
H0811,dateblock,1,30,7.634824347213468e-06
H0811,dateblock,2,30,-1.8641987121768074e-06
H0812,row,0,38,-5.073146482253746e-06
H0812,row,1,38,3.968729596963107e-06
H0812,row,2,38,1.4195901756092881e-05
H0812,subject,0,38,9.469109029762379e-07
H0812,subject,1,38,-4.0801268008406615e-06
H0812,subject,2,38,3.0508904212570505e-06
H0812,dateblock,0,38,-1.0278753668671595e-05
H0812,dateblock,1,38,2.9623899288490464e-06
H0812,dateblock,2,38,-2.215699706382578e-06
H0813,row,0,47,3.555362496293637e-06
H0813,row,1,47,-1.586678638932282e-05
H0813,row,2,47,-9.444921802259655e-06
H0813,subject,0,47,-6.393343745492592e-06
H0813,subject,1,47,1.0002430210046891e-05
H0813,subject,2,47,-2.6088425096996995e-06
H0813,dateblock,0,47,-4.51175081566699e-06
H0813,dateblock,1,47,-1.5499996759542268e-06
H0813,dateblock,2,47,-1.3874293162976244e-06
H0814,row,0,158,3.364977384727998e-06
H0814,row,1,158,1.5144170683606533e-05
H0814,row,2,158,-1.1898179564156826e-05
H0814,subject,0,158,1.1379445856770131e-05
H0814,subject,1,158,1.786356427862216e-06
H0814,subject,2,158,3.0696691330099304e-06
H0814,dateblock,0,158,-1.560583493147237e-05
H0814,dateblock,1,158,6.36959035752848e-06
H0814,dateblock,2,158,-1.346505377168693e-06
H0815,row,0,75,2.806509425754288e-06
H0815,row,1,75,9.868053754162543e-06
H0815,row,2,75,-4.789232912990823e-05
H0815,subject,0,75,1.5782414908544695e-05
H0815,subject,1,75,-6.648050533043669e-08
H0815,subject,2,75,-6.39180239143125e-06
H0815,dateblock,0,75,-1.111018080088342e-05
H0815,dateblock,1,75,2.2184012346929627e-05
H0815,dateblock,2,75,-1.0524982239410843e-05
H0816,row,0,71,-5.6123274635742504e-05
H0816,row,1,71,-6.387634769734263e-05
H0816,row,2,71,-5.010607065117498e-05
H0816,subject,0,71,-7.276710038726988e-05
H0816,subject,1,71,-9.456736385592853e-06
H0816,subject,2,71,-1.3778668485086897e-05
H0816,dateblock,0,71,-4.3505064598668114e-05
H0816,dateblock,1,71,-4.954285632868489e-05
H0816,dateblock,2,71,-7.157074192029795e-05
H0817,row,0,25,-8.793003819341297e-06
H0817,row,1,25,1.9150942506289933e-06
H0817,row,2,25,6.012117587452793e-06
H0817,subject,0,25,1.536368568986649e-07
H0817,subject,1,25,5.563108272642136e-06
H0817,subject,2,25,-8.375107377142817e-06
H0817,dateblock,0,25,2.4290418792973695e-06
H0817,dateblock,1,25,5.208222664348088e-06
H0817,dateblock,2,25,3.5094564710275864e-06
H0818,row,0,25,1.149327244820543e-06
H0818,row,1,25,-4.356600952757028e-06
H0818,row,2,25,2.0310986621508946e-06
H0818,subject,0,25,2.2525944178047357e-06
H0818,subject,1,25,2.1947841372782606e-06
H0818,subject,2,25,-3.0976976846814567e-06
H0818,dateblock,0,25,-1.101003509890253e-06
H0818,dateblock,1,25,-6.262642830234891e-06
H0818,dateblock,2,25,-1.954789465123727e-06
H0819,row,0,158,7.795749464569772e-07
H0819,row,1,158,-2.101649333961755e-06
H0819,row,2,158,8.519192187707737e-06
H0819,subject,0,158,-1.2648216814579855e-05
H0819,subject,1,158,-5.293467329722008e-07
H0819,subject,2,158,9.441050814335077e-06
H0819,dateblock,0,158,-7.1345987980525765e-06
H0819,dateblock,1,158,-6.163425289337435e-06
H0819,dateblock,2,158,4.508438450334597e-06
H0820,row,0,158,-1.3161631559480323e-05
H0820,row,1,158,1.0598767413838533e-05
H0820,row,2,158,1.0933837133761774e-05
H0820,subject,0,158,4.209101697010736e-06
H0820,subject,1,158,-3.3504990025960584e-07
H0820,subject,2,158,1.2561910815868875e-05
H0820,dateblock,0,158,-1.6067786443588224e-05
H0820,dateblock,1,158,2.180384527164223e-06
H0820,dateblock,2,158,2.276464571515252e-06
H0821,row,0,87,2.866845872481609e-05
H0821,row,1,87,-4.2124545365509485e-05
H0821,row,2,87,-4.5027948141270595e-05
H0821,subject,0,87,-3.3063755960255e-06
H0821,subject,1,87,-4.6303066730862915e-05
H0821,subject,2,87,2.2446161547672763e-05
H0821,dateblock,0,87,1.0284439817940133e-05
H0821,dateblock,1,87,7.452407798506195e-06
H0821,dateblock,2,87,-2.5947351855563193e-05
H0822,row,0,110,-1.2420941205017898e-05
H0822,row,1,110,-1.3770787955810858e-05
H0822,row,2,110,-3.1450543257783104e-05
H0822,subject,0,110,1.5604016719811565e-05
H0822,subject,1,110,8.512494415441701e-07
H0822,subject,2,110,-5.2578158081292696e-06
H0822,dateblock,0,110,-2.442721363193785e-05
H0822,dateblock,1,110,-3.040652738729929e-05
H0822,dateblock,2,110,-4.930210590511657e-05
H0823,row,0,17,-2.5663787699990945e-07
H0823,row,1,17,2.853586401592869e-06
H0823,row,2,17,2.2623782105816012e-07
H0823,subject,0,17,3.1053099633304825e-07
H0823,subject,1,17,1.5864316011386702e-06
H0823,subject,2,17,-3.1576052633298086e-06
H0823,dateblock,0,17,-5.848261003810912e-07
H0823,dateblock,1,17,-2.9075243055562805e-06
H0823,dateblock,2,17,-2.7836871120746765e-06
H0824,row,0,81,-3.2063615513874656e-07
H0824,row,1,81,3.788568002975417e-05
H0824,row,2,81,-2.8454621281889246e-05
H0824,subject,0,81,-4.577342552613988e-06
H0824,subject,1,81,-3.103490382166399e-05
H0824,subject,2,81,-3.13695218418745e-05
H0824,dateblock,0,81,1.7528371810453633e-05
H0824,dateblock,1,81,-6.731001015254932e-06
H0824,dateblock,2,81,2.143839682160265e-05
H0825,row,0,26,1.0919234524080047e-07
H0825,row,1,26,-4.673454438015881e-06
H0825,row,2,26,-1.746335329617412e-06
H0825,subject,0,26,-1.9344285669832324e-07
H0825,subject,1,26,4.139351784073454e-06
H0825,subject,2,26,-5.464032073926858e-06
H0825,dateblock,0,26,3.9570380208143974e-06
H0825,dateblock,1,26,2.801002596883609e-06
H0825,dateblock,2,26,3.2470001603327244e-06
H0826,row,0,37,1.8195858305315575e-05
H0826,row,1,37,-1.3701192107629839e-05
H0826,row,2,37,-1.3902609486695183e-05
H0826,subject,0,37,8.034261555525342e-06
H0826,subject,1,37,2.4790553001428312e-05
H0826,subject,2,37,2.882088086424131e-05
H0826,dateblock,0,37,-3.6975731083807104e-05
H0826,dateblock,1,37,-1.64355511143439e-05
H0826,dateblock,2,37,-5.522350691407284e-07
H0827,row,0,71,-2.094907471138634e-05
H0827,row,1,71,3.0063819691082344e-05
H0827,row,2,71,-1.4394525958079506e-05
H0827,subject,0,71,1.583839492636633e-05
H0827,subject,1,71,1.2111627804563094e-06
H0827,subject,2,71,-2.8369292243999385e-06
H0827,dateblock,0,71,-2.4456836973016966e-05
H0827,dateblock,1,71,2.9005685696265357e-05
H0827,dateblock,2,71,7.353897755810337e-06
H0828,row,0,71,2.5023754815415466e-06
H0828,row,1,71,-1.6600275128778345e-05
H0828,row,2,71,4.837071111419597e-05
H0828,subject,0,71,5.7725593220278225e-06
H0828,subject,1,71,-1.824269575020315e-05
H0828,subject,2,71,5.0972029436700594e-05
H0828,dateblock,0,71,9.678526202388956e-06
H0828,dateblock,1,71,9.028368442139632e-06
H0828,dateblock,2,71,2.6244866143904962e-05
H0829,row,0,81,-5.2960949172494774e-05
H0829,row,1,81,7.154978113039614e-05
H0829,row,2,81,-6.307707552876517e-05
H0829,subject,0,81,4.89924718634127e-05
H0829,subject,1,81,-5.0143563868466736e-06
H0829,subject,2,81,7.780936695860758e-06
H0829,dateblock,0,81,3.776947614808968e-05
H0829,dateblock,1,81,2.7163868545699047e-05
H0829,dateblock,2,81,1.4041428244482266e-05
H0830,row,0,81,-8.17127502937221e-08
H0830,row,1,81,-7.085968900051732e-06
H0830,row,2,81,1.497100503535753e-05
H0830,subject,0,81,-1.3895832142851535e-05
H0830,subject,1,81,-3.515122720698133e-05
H0830,subject,2,81,-3.0343851097872928e-05
H0830,dateblock,0,81,4.408713971892217e-05
