policy_name,score_col,mode,param,family_guard,logloss,switched_cells,switched_rate,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,target_null_p_ge_observed,target_family_null_p_ge_observed,target_null_z,target_family_null_z,target_null_mean,target_null_std,target_family_null_mean,target_family_null_std
atlas_hybrid_score_core_or_prior_topfrac_0.060,atlas_hybrid_score,topfrac,0.06,"prior,core_geometry,core_action_health,raw_action_core_health",0.6386674397646304,44,0.05986394557823129,-0.0016703576136355535,-0.027902564682321176,0.4772727272727273,0.56375,0.743,-0.1479093380376803,-0.6489419080581945,-0.0014061411399574277,0.0017863407218468926,-0.0006392669641279333,0.001588879739009175
atlas_hybrid_score_core_only_topfrac_0.040,atlas_hybrid_score,topfrac,0.04,"core_geometry,core_action_health,raw_action_core_health",0.6386719821305501,29,0.03945578231292517,-0.0016748999795553874,-0.042450051205972755,0.5172413793103449,0.6245,0.75475,-0.2794821660530186,-0.7008199844060368,-0.0012369013456167842,0.0015671791875819146,-0.0007158318182049228,0.001368494310508711
atlas_target_family_score_core_only_topfrac_0.100,atlas_target_family_score,topfrac,0.1,"core_geometry,core_action_health,raw_action_core_health",0.6386971959700027,74,0.10068027210884353,-0.0017001138190079253,-0.016886265634740886,0.5675675675675675,0.23175,0.7925,0.7074697274582971,-0.8349162108012886,-0.0034033082579089115,0.0024074449729743143,-5.7536775941907894e-05,0.001967355552348898
atlas_contrastive_score_all_topfrac_0.080,atlas_contrastive_score,topfrac,0.08,all,0.6387257047981342,59,0.08027210884353742,-0.0017286226471394273,-0.021534536366906422,0.4745762711864407,0.73225,0.92125,-0.5872167694649718,-1.4614753048573859,-0.0007300123850754146,0.001700581989465103,0.0006240197773631701,0.001609772273731422
atlas_contrastive_score_core_or_prior_topfrac_0.080,atlas_contrastive_score,topfrac,0.08,"prior,core_geometry,core_action_health,raw_action_core_health",0.6387257047981342,59,0.08027210884353742,-0.0017286226471394273,-0.021534536366906422,0.4745762711864407,0.729,0.91725,-0.5860137108306815,-1.4687210180796346,-0.0007438439588933621,0.0016804703883977893,0.0005981371307097523,0.001584208130208035
atlas_hybrid_score_all_topfrac_0.020,atlas_hybrid_score,topfrac,0.02,all,0.6387321031346981,15,0.02040816326530612,-0.0017350209837032754,-0.0850160282014605,0.5333333333333333,0.82425,0.93425,-0.8859985423098378,-1.6058445227046008,-0.0006748732228383323,0.0011965570034698822,-0.00023449246245105178,0.000934417062197901
atlas_hybrid_score_core_or_prior_topfrac_0.020,atlas_hybrid_score,topfrac,0.02,"prior,core_geometry,core_action_health,raw_action_core_health",0.6387321031346981,15,0.02040816326530612,-0.0017350209837032754,-0.0850160282014605,0.5333333333333333,0.82025,0.9345,-0.8944858757642871,-1.592084780533497,-0.0006797210126086313,0.0011797838285517372,-0.00024974982843540996,0.0009329095871202041
atlas_hybrid_score_core_only_topfrac_0.020,atlas_hybrid_score,topfrac,0.02,"core_geometry,core_action_health,raw_action_core_health",0.6387321031346981,15,0.02040816326530612,-0.0017350209837032754,-0.0850160282014605,0.5333333333333333,0.8165,0.93225,-0.8804893490763628,-1.6175457878436668,-0.0006817705380460556,0.0011962103195933991,-0.0002405035395307935,0.0009239413532551727
atlas_target_score_all_topfrac_0.030,atlas_target_score,topfrac,0.03,all,0.6387586096112571,22,0.029931972789115645,-0.0017615274602622267,-0.058851031058760765,0.5,0.79675,0.84925,-0.786082515002003,-1.0634795804916704,-0.0007447728017845543,0.0012934452033640281,-0.00022763426747866036,0.0014423344095374296
atlas_target_score_core_or_prior_topfrac_0.030,atlas_target_score,topfrac,0.03,"prior,core_geometry,core_action_health,raw_action_core_health",0.6387586096112571,22,0.029931972789115645,-0.0017615274602622267,-0.058851031058760765,0.5,0.79075,0.837,-0.7970914728482006,-1.0287170638966314,-0.0007187777204857681,0.001308193319457379,-0.0002449860593229708,0.001474206518160413
atlas_contrastive_score_core_only_topfrac_0.100,atlas_contrastive_score,topfrac,0.1,"core_geometry,core_action_health,raw_action_core_health",0.6387741189561774,74,0.10068027210884353,-0.0017770368051825808,-0.01765029799742158,0.581081081081081,0.2465,0.89075,0.6886296927464323,-1.2527431303544472,-0.003385126746150575,0.0023352027336412374,0.0008041225251372617,0.0020604058946941005
atlas_global_score_all_topfrac_0.010,atlas_global_score,topfrac,0.01,all,0.6388029955929958,7,0.009523809523809525,-0.0018059134420009414,-0.18962091141009885,0.42857142857142855,0.931,0.96375,-1.7862308186999105,-2.659890218045237,-0.00014767728028321247,0.0009283437192762462,-1.655134503706772e-05,0.0006727202817712087
atlas_global_score_core_or_prior_topfrac_0.010,atlas_global_score,topfrac,0.01,"prior,core_geometry,core_action_health,raw_action_core_health",0.6388029955929958,7,0.009523809523809525,-0.0018059134420009414,-0.18962091141009885,0.42857142857142855,0.92775,0.9665,-1.71416476843528,-2.669184995914265,-0.0001633746712960074,0.0009582152200014426,-1.1258551916287664e-05,0.0006723606242473793
atlas_global_score_core_only_topfrac_0.010,atlas_global_score,topfrac,0.01,"core_geometry,core_action_health,raw_action_core_health",0.6388029955929958,7,0.009523809523809525,-0.0018059134420009414,-0.18962091141009885,0.42857142857142855,0.92975,0.96875,-1.7320528099439154,-2.7597145049525023,-0.00017126389956908876,0.0009437642622945102,-8.989295655499943e-06,0.0006511268260252045
atlas_target_family_score_core_only_topfrac_0.030,atlas_target_family_score,topfrac,0.03,"core_geometry,core_action_health,raw_action_core_health",0.6388163714191093,22,0.029931972789115645,-0.0018192892681144432,-0.06078080054836888,0.5909090909090909,0.6395,0.70875,-0.35218953525940755,-0.5726819611385123,-0.0013255111019865,0.001402023957822163,-0.001054428015765904,0.0013355776927702892
atlas_global_score_all_topfrac_0.030,atlas_global_score,topfrac,0.03,all,0.6388437209398814,22,0.029931972789115645,-0.0018466387888865735,-0.06169452317416506,0.5454545454545454,0.82225,0.92425,-0.8846935842530843,-1.5318195115981494,-0.0005683386268691379,0.0014449072365509002,-0.00020400541453451424,0.0010723413312827548
atlas_global_score_core_or_prior_topfrac_0.030,atlas_global_score,topfrac,0.03,"prior,core_geometry,core_action_health,raw_action_core_health",0.6388437209398814,22,0.029931972789115645,-0.0018466387888865735,-0.06169452317416506,0.5454545454545454,0.82025,0.91175,-0.8955933626842445,-1.477772818076739,-0.0005744260368511127,0.0014205249894019133,-0.00023984791545399566,0.0010873057440072217
atlas_family_score_core_only_topfrac_0.150,atlas_family_score,topfrac,0.15,"core_geometry,core_action_health,raw_action_core_health",0.6388620697622839,110,0.14965986394557823,-0.0018649876112890598,-0.012461508129976895,0.6454545454545455,0.2755,0.71675,0.5947517952778235,-0.5888319051141343,-0.0036196420790962245,0.0029502297962589958,-0.0007913524448831383,0.0018233304905545438
atlas_global_score_core_only_topfrac_0.030,atlas_global_score,topfrac,0.03,"core_geometry,core_action_health,raw_action_core_health",0.638868999563796,22,0.029931972789115645,-0.001871917412801227,-0.06253905901858646,0.5454545454545454,0.824,0.921,-0.9161237944731166,-1.5672339550630663,-0.000549439217903177,0.0014435583955753899,-0.00022493651575206924,0.0010508838783950944
atlas_contrastive_score_core_only_threshold_0.00,atlas_contrastive_score,threshold,0.0,"core_geometry,core_action_health,raw_action_core_health",0.6388802370670804,215,0.2925170068027211,-0.001883154916085625,-0.006437762154990397,0.6093023255813953,0.045,0.54525,1.6492542421640806,-0.16069422922235502,-0.007467387679224658,0.0033859138393433153,-0.001622922844586761,0.0016194238757558518
atlas_contrastive_score_core_only_topfrac_0.010,atlas_contrastive_score,topfrac,0.01,"core_geometry,core_action_health,raw_action_core_health",0.6388816746425572,7,0.009523809523809525,-0.0018845924915623974,-0.19788221161405173,0.42857142857142855,0.91875,0.94625,-1.5513918143730743,-1.8693461091633365,-0.00041376298760085627,0.0009480709452859342,-6.68129102768355e-05,0.0009724146707637493
atlas_contrastive_score_core_only_threshold_-0.30,atlas_contrastive_score,threshold,-0.3,"core_geometry,core_action_health,raw_action_core_health",0.6389421858913277,257,0.34965986394557824,-0.001945103740332915,-0.005562845327411255,0.5914396887159533,0.04025,0.3735,1.721459229580316,6.505213034913027e-07,-0.008335758860189859,0.00371234764672002,-0.0019451037403329155,9.963995799768623e-19
atlas_contrastive_score_core_only_threshold_-0.15,atlas_contrastive_score,threshold,-0.15,"core_geometry,core_action_health,raw_action_core_health",0.6389421858913277,257,0.34965986394557824,-0.001945103740332915,-0.005562845327411255,0.5914396887159533,0.04175,0.37,1.717795384015065,6.505213034913027e-07,-0.008304052262623162,0.003701807899510853,-0.0019451037403329155,9.81370569564442e-19
atlas_global_score_core_only_topfrac_0.060,atlas_global_score,topfrac,0.06,"core_geometry,core_action_health,raw_action_core_health",0.6389497424221118,44,0.05986394557823129,-0.0019526602711170554,-0.03261830225615991,0.5909090909090909,0.661,0.88925,-0.37176191856402996,-1.2478489465043778,-0.0012354306946668165,0.001929271236872822,-0.000174138530385072,0.0014252700582984739
atlas_family_score_all_topfrac_0.030,atlas_family_score,topfrac,0.03,all,0.6389790996788529,22,0.029931972789115645,-0.0019820175278580923,-0.06621740377162261,0.5454545454545454,0.868,0.89075,-1.0849247260276482,-1.304093659069195,-0.0004030658488219475,0.001455355971853762,-0.0001484318605172849,0.0014060229912087297
atlas_family_score_core_or_prior_topfrac_0.030,atlas_family_score,topfrac,0.03,"prior,core_geometry,core_action_health,raw_action_core_health",0.6389790996788529,22,0.029931972789115645,-0.0019820175278580923,-0.06621740377162261,0.5454545454545454,0.86275,0.90175,-1.0963805511358578,-1.3658115505665593,-0.0004420311623280718,0.0014046093429280404,-0.00011360264739036396,0.001367988782707747
atlas_target_score_all_topfrac_0.020,atlas_target_score,topfrac,0.02,all,0.6390037946269351,15,0.02040816326530612,-0.002006712475940267,-0.09832891132107309,0.4666666666666667,0.861,0.8565,-1.0942268049335442,-1.0732924985661165,-0.0007311966875832114,0.001165677702836499,-0.0004910737498007038,0.0014121394942798974
atlas_target_score_core_or_prior_topfrac_0.020,atlas_target_score,topfrac,0.02,"prior,core_geometry,core_action_health,raw_action_core_health",0.6390037946269351,15,0.02040816326530612,-0.002006712475940267,-0.09832891132107309,0.4666666666666667,0.87,0.8575,-1.1275483755232594,-1.092473450157215,-0.0007156472962331528,0.0011450197683163456,-0.00045579554996824265,0.0014196380934921907
atlas_target_score_core_only_topfrac_0.020,atlas_target_score,topfrac,0.02,"core_geometry,core_action_health,raw_action_core_health",0.6390037946269351,15,0.02040816326530612,-0.002006712475940267,-0.09832891132107309,0.4666666666666667,0.86025,0.86,-1.07469020331328,-1.1329840119157613,-0.0007654178800118995,0.001155025506049506,-0.0004197261879367736,0.0014007137535154272
atlas_target_family_score_core_only_threshold_-0.30,atlas_target_family_score,threshold,-0.3,"core_geometry,core_action_health,raw_action_core_health",0.6390116071643005,234,0.3183673469387755,-0.002014525013305642,-0.006327674721280537,0.5811965811965812,0.104,0.2995,1.2703345211061225,4.336808689942018e-07,-0.00673923178766721,0.0037192618919366298,-0.002014525013305641,4.761712038399755e-19
atlas_target_family_score_core_only_threshold_-0.15,atlas_target_family_score,threshold,-0.15,"core_geometry,core_action_health,raw_action_core_health",0.6390116071643005,234,0.3183673469387755,-0.002014525013305642,-0.006327674721280537,0.5811965811965812,0.101,0.293,1.282612189956854,4.336808689942018e-07,-0.006686844738587553,0.0036428156241358387,-0.002014525013305641,4.580990017546579e-19
atlas_hybrid_score_all_topfrac_0.010,atlas_hybrid_score,topfrac,0.01,all,0.6390707037205446,7,0.009523809523809525,-0.0020736215695498004,-0.21773026480272906,0.42857142857142855,0.948,0.9785,-1.9165125828052332,-2.557032111626875,-0.00028201764762976803,0.0009348250243667225,-0.00017227985816455318,0.0007435736542923374
atlas_hybrid_score_core_or_prior_topfrac_0.010,atlas_hybrid_score,topfrac,0.01,"prior,core_geometry,core_action_health,raw_action_core_health",0.6390707037205446,7,0.009523809523809525,-0.0020736215695498004,-0.21773026480272906,0.42857142857142855,0.943,0.9745,-1.8804254976986259,-2.528272913370093,-0.00030926042520133297,0.0009382776113745508,-0.00016157085320233478,0.0007562675319725566
atlas_hybrid_score_core_only_topfrac_0.010,atlas_hybrid_score,topfrac,0.01,"core_geometry,core_action_health,raw_action_core_health",0.6390707037205446,7,0.009523809523809525,-0.0020736215695498004,-0.21773026480272906,0.42857142857142855,0.95375,0.97525,-1.960564585875789,-2.555079646007506,-0.0002803602170195898,0.0009146657883393097,-0.00015615640574878704,0.0007504522087196731
atlas_hybrid_score_core_only_topfrac_0.150,atlas_hybrid_score,topfrac,0.15,"core_geometry,core_action_health,raw_action_core_health",0.6391167926099443,110,0.14965986394557823,-0.002119710458949544,-0.014163519884799226,0.6,0.2865,0.54125,0.5861918915624145,-0.09630701689018184,-0.0036323190742797214,0.002580398393602009,-0.00193434036441385,0.001924782850942941
atlas_target_family_score_core_only_topfrac_0.020,atlas_target_family_score,topfrac,0.02,"core_geometry,core_action_health,raw_action_core_health",0.6391409436846716,15,0.02040816326530612,-0.002143861533676764,-0.10504921515016145,0.4666666666666667,0.8495,0.8145,-1.0055698511295459,-0.9259526922453781,-0.0009062844178985768,0.0012307221764734004,-0.0009153780221350601,0.0013267238400297837
atlas_hybrid_score_all_topfrac_0.080,atlas_hybrid_score,topfrac,0.08,all,0.6391613678585102,59,0.08027210884353742,-0.0021642857075153807,-0.026961864322437367,0.4915254237288136,0.5575,0.8355,-0.11112684016859645,-0.957631763242588,-0.0019484200047585067,0.0019425163392513688,-0.0005062286970675133,0.0017314139673412724
atlas_hybrid_score_core_or_prior_topfrac_0.080,atlas_hybrid_score,topfrac,0.08,"prior,core_geometry,core_action_health,raw_action_core_health",0.6391613678585102,59,0.08027210884353742,-0.0021642857075153807,-0.026961864322437367,0.4915254237288136,0.55575,0.83075,-0.10685810531295381,-0.9521458104219165,-0.001949994991002174,0.0020053763435690392,-0.0005295389364435156,0.0017169080125947025
atlas_global_score_core_only_topfrac_0.040,atlas_global_score,topfrac,0.04,"core_geometry,core_action_health,raw_action_core_health",0.6392339581566938,29,0.03945578231292517,-0.0022368760056989878,-0.05669323669616399,0.5517241379310345,0.83325,0.95575,-0.9788825828727828,-1.8397294749130133,-0.000691417596610378,0.001578798556771808,-8.413178269297917e-05,0.0011701417259229348
atlas_hybrid_score_core_only_topfrac_0.080,atlas_hybrid_score,topfrac,0.08,"core_geometry,core_action_health,raw_action_core_health",0.6392383272617657,59,0.08027210884353742,-0.002241245110770842,-0.02792059587146728,0.6101694915254238,0.47475,0.8145,0.08767697961962057,-0.8914705808485519,-0.0024216111569719838,0.002057165369788562,-0.000812218891986792,0.001602998741050796
atlas_hybrid_score_all_topfrac_0.030,atlas_hybrid_score,topfrac,0.03,all,0.6392850686577299,22,0.029931972789115645,-0.0022879865067351205,-0.07643954920228696,0.45454545454545453,0.857,0.9485,-1.0452929065337069,-1.746382857789763,-0.000854727807999355,0.0013711550989938222,-0.0002733963216842872,0.0011535787677167853
atlas_hybrid_score_core_or_prior_topfrac_0.030,atlas_hybrid_score,topfrac,0.03,"prior,core_geometry,core_action_health,raw_action_core_health",0.6392850686577299,22,0.029931972789115645,-0.0022879865067351205,-0.07643954920228696,0.45454545454545453,0.85275,0.957,-1.0447181881252168,-1.8337691096141606,-0.0008693730345692553,0.001357891044963634,-0.0002131835085416567,0.0011314417869270456
atlas_target_family_score_all_topfrac_0.150,atlas_target_family_score,topfrac,0.15,all,0.6392901595339526,110,0.14965986394557823,-0.002293077382957713,-0.015321926149762901,0.5181818181818182,0.8015,0.83,-0.833387660084912,-0.9424164266813643,-0.00036424772067677693,0.0023144447112216806,-0.0001633285845570841,0.0022598808107583083
atlas_target_family_score_core_or_prior_topfrac_0.150,atlas_target_family_score,topfrac,0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.6392901595339526,110,0.14965986394557823,-0.002293077382957713,-0.015321926149762901,0.5181818181818182,0.804,0.83375,-0.8294665537713521,-0.9751376931763446,-0.000353044708903373,0.002338891984533379,-9.039450518058595e-05,0.0022588429236103714
atlas_target_family_score_core_only_topfrac_0.060,atlas_target_family_score,topfrac,0.06,"core_geometry,core_action_health,raw_action_core_health",0.6393120444563922,44,0.05986394557823129,-0.0023149623053974164,-0.03867039305607048,0.5909090909090909,0.537,0.7725,-0.07553753604063244,-0.7658537058152635,-0.0021645235080461965,0.0019915767079071427,-0.0008672421398088155,0.0018903351313649124
atlas_family_score_core_only_topfrac_0.080,atlas_family_score,topfrac,0.08,"core_geometry,core_action_health,raw_action_core_health",0.6393488919930265,59,0.08027210884353742,-0.0023518098420317025,-0.029297970065988162,0.6271186440677966,0.502,0.87225,0.02100821507805952,-1.136152703781504,-0.002402572859052082,0.002416341266107601,-0.00038424669910026323,0.0017317770193942396
atlas_target_family_score_core_only_topfrac_0.040,atlas_target_family_score,topfrac,0.04,"core_geometry,core_action_health,raw_action_core_health",0.6394619955833717,29,0.03945578231292517,-0.002464913432376849,-0.062472805958516696,0.5517241379310345,0.72,0.8255,-0.5705363189341901,-0.9460297745478181,-0.001537022381247238,0.0016263487885626454,-0.000996957238892683,0.001551701894568612
atlas_target_family_score_core_only_topfrac_0.080,atlas_target_family_score,topfrac,0.08,"core_geometry,core_action_health,raw_action_core_health",0.6394649190870642,59,0.08027210884353742,-0.002467836936069238,-0.030743392339167622,0.559322033898305,0.43375,0.80475,0.1477142707412594,-0.8630719779930401,-0.002796035490521796,0.002221847305650246,-0.0007781970587823141,0.0019577044793134845
atlas_global_score_all_topfrac_0.100,atlas_global_score,topfrac,0.1,all,0.639767590407238,74,0.10068027210884353,-0.0027705082562431396,-0.02751788605863118,0.5405405405405406,0.649,0.87475,-0.37158923273929984,-1.1595376727224285,-0.0018799777058970666,0.0023965456258816112,-0.0004488500899530721,0.002002227457465135
atlas_global_score_core_or_prior_topfrac_0.100,atlas_global_score,topfrac,0.1,"prior,core_geometry,core_action_health,raw_action_core_health",0.639767590407238,74,0.10068027210884353,-0.0027705082562431396,-0.02751788605863118,0.5405405405405406,0.662,0.8715,-0.3957763727011314,-1.1696194196217982,-0.0018577815500461358,0.0023061677481344875,-0.00042137505737929325,0.0020084594693404196
atlas_family_score_core_only_topfrac_0.030,atlas_family_score,topfrac,0.03,"core_geometry,core_action_health,raw_action_core_health",0.6398148629931606,22,0.029931972789115645,-0.002817780842165837,-0.09413949631781317,0.6363636363636364,0.86175,0.93525,-1.1125825364269262,-1.6026467562108724,-0.001019869480972206,0.0016159802103021023,-0.0005754668845704309,0.001399131748094567
atlas_family_score_core_only_threshold_-0.30,atlas_family_score,threshold,-0.3,"core_geometry,core_action_health,raw_action_core_health",0.6400067425490211,195,0.2653061224489796,-0.003009660398026372,-0.011344104577176327,0.6564102564102564,0.1685,0.99275,0.9740619154876361,0.0,-0.0065919791441717305,0.0036777115388522026,-0.0030096603980263722,9.011100923458264e-19
atlas_family_score_core_only_threshold_-0.15,atlas_family_score,threshold,-0.15,"core_geometry,core_action_health,raw_action_core_health",0.6400067425490211,195,0.2653061224489796,-0.003009660398026372,-0.011344104577176327,0.6564102564102564,0.16125,0.99375,0.9996256350517648,0.0,-0.006627342008052159,0.0036190364504192093,-0.0030096603980263722,8.875686788022831e-19
atlas_global_score_core_only_threshold_0.00,atlas_global_score,threshold,0.0,"core_geometry,core_action_health,raw_action_core_health",0.64001725465128,298,0.4054421768707483,-0.003020172500285291,-0.0074490831802338535,0.5570469798657718,0.18075,0.32525,0.9089218902273414,0.42113806619770683,-0.006246590590816403,0.0035497198661637633,-0.0036571355170722047,0.0015124802717023603
atlas_target_score_core_only_threshold_-0.30,atlas_target_score,threshold,-0.3,"core_geometry,core_action_health,raw_action_core_health",0.640049452499805,348,0.47346938775510206,-0.003052370348810247,-0.00644681668498716,0.5632183908045977,0.266,0.98925,0.6214258290021679,-1.734723475976807e-06,-0.005282539103467245,0.003588793144047474,-0.0030523703488102454,8.2955733677246e-19
atlas_target_score_core_only_threshold_-0.15,atlas_target_score,threshold,-0.15,"core_geometry,core_action_health,raw_action_core_health",0.640049452499805,348,0.47346938775510206,-0.003052370348810247,-0.00644681668498716,0.5632183908045977,0.25825,0.98475,0.6341879704751322,-8.673617379884035e-07,-0.005357110849640224,0.0036341599149275414,-0.0030523703488102463,4.802037077985893e-19
atlas_family_score_core_only_topfrac_0.060,atlas_family_score,topfrac,0.06,"core_geometry,core_action_health,raw_action_core_health",0.640226631621323,44,0.05986394557823129,-0.003229549470328212,-0.05394815592480082,0.5681818181818182,0.7505,0.97875,-0.6606236803646875,-2.0394478208596976,-0.001837387233572168,0.0021073453437023657,6.191324056255303e-05,0.001613898956975178
atlas_family_score_core_only_topfrac_0.020,atlas_family_score,topfrac,0.02,"core_geometry,core_action_health,raw_action_core_health",0.6403859307374384,15,0.02040816326530612,-0.0033888485864436127,-0.16605358073573706,0.5333333333333333,0.96225,0.98775,-1.9801405527677278,-2.504734720101199,-0.0006920056674988767,0.001361945198877546,-0.0003719739096714564,0.001204468741763705
atlas_global_score_core_only_threshold_-0.30,atlas_global_score,threshold,-0.3,"core_geometry,core_action_health,raw_action_core_health",0.6404757967447013,376,0.5115646258503401,-0.003478714593706496,-0.006800146878654986,0.5664893617021277,0.09025,0.13425,1.2984633011564524,8.673617379884035e-07,-0.00809899086671877,0.0035582648111019462,-0.0034787145937064975,8.768531711527594e-19
atlas_global_score_core_only_threshold_-0.15,atlas_global_score,threshold,-0.15,"core_geometry,core_action_health,raw_action_core_health",0.6404757967447013,376,0.5115646258503401,-0.003478714593706496,-0.006800146878654986,0.5664893617021277,0.09875,0.1365,1.297703284402741,8.673617379884035e-07,-0.008147429769268202,0.0035976753944261227,-0.0034787145937064975,8.868265200687144e-19
atlas_hybrid_score_core_only_threshold_0.00,atlas_hybrid_score,threshold,0.0,"core_geometry,core_action_health,raw_action_core_health",0.640555378196441,232,0.31564625850340133,-0.003558296045446138,-0.011273049971564277,0.5689655172413793,0.205,0.572,0.8303083297054914,-0.19521789419523192,-0.006456907988205817,0.003491006700833423,-0.00319469072342265,0.0018625614394746925
atlas_global_score_all_topfrac_0.080,atlas_global_score,topfrac,0.08,all,0.6406716975004318,59,0.08027210884353742,-0.0036746153494370895,-0.04577698782773323,0.5254237288135594,0.83925,0.964,-0.9998017792393308,-1.8887370716489595,-0.0015213899447822643,0.002153652303252592,-0.0002726919827184546,0.0018011630193442377
atlas_global_score_core_or_prior_topfrac_0.080,atlas_global_score,topfrac,0.08,"prior,core_geometry,core_action_health,raw_action_core_health",0.6406716975004318,59,0.08027210884353742,-0.0036746153494370895,-0.04577698782773323,0.5254237288135594,0.83875,0.97025,-0.9691488356978907,-1.9619681466337993,-0.0015590770775762923,0.0021828827461133796,-0.00016117684732854765,0.0017907724486437972
atlas_family_score_core_only_topfrac_0.040,atlas_family_score,topfrac,0.04,"core_geometry,core_action_health,raw_action_core_health",0.6407350949197874,29,0.03945578231292517,-0.0037380127687926677,-0.09473928914009003,0.5517241379310345,0.9215,0.98675,-1.427622195913079,-2.2880369823853917,-0.0012373227008793525,0.0017516469518841595,-0.00033354668343212724,0.0014879418958566029
atlas_global_score_all_topfrac_0.060,atlas_global_score,topfrac,0.06,all,0.6411346084888175,44,0.05986394557823129,-0.004137526337822754,-0.0691154967795392,0.5227272727272727,0.93525,0.988,-1.5670693113739707,-2.4754029652217184,-0.0011205193701513219,0.0019252543239623456,-0.00019176836341143147,0.0015939861226020252
atlas_global_score_core_or_prior_topfrac_0.060,atlas_global_score,topfrac,0.06,"prior,core_geometry,core_action_health,raw_action_core_health",0.6411346084888175,44,0.05986394557823129,-0.004137526337822754,-0.0691154967795392,0.5227272727272727,0.936,0.987,-1.5975256911219438,-2.4913863512073386,-0.0010425662276616952,0.0019373460642047426,-0.0001689829392919292,0.0015929056513485547
atlas_global_score_all_topfrac_0.040,atlas_global_score,topfrac,0.04,all,0.6411754848671781,29,0.03945578231292517,-0.004178402716183285,-0.10590089642740394,0.4482758620689655,0.97325,0.997,-2.1643680166843478,-2.916517770810287,-0.0006714448304520002,0.001620314964320941,-0.00019411531011727625,0.0013661111363497938
atlas_global_score_core_or_prior_topfrac_0.040,atlas_global_score,topfrac,0.04,"prior,core_geometry,core_action_health,raw_action_core_health",0.6411754848671781,29,0.03945578231292517,-0.004178402716183285,-0.10590089642740394,0.4482758620689655,0.97725,0.994,-2.163609227167081,-2.8286892153674605,-0.0006667193490421164,0.0016230672910094708,-0.00022536323889157825,0.001397481015523364
atlas_family_score_all_topfrac_0.040,atlas_family_score,topfrac,0.04,all,0.6412256247736391,29,0.03945578231292517,-0.00422854262264434,-0.10717168371184795,0.4827586206896552,0.98,0.99025,-2.2449494371320866,-2.4984526603404342,-0.0005196416904966698,0.0016521088942144622,-0.00032245026479991133,0.0015634045903083842
atlas_family_score_core_or_prior_topfrac_0.040,atlas_family_score,topfrac,0.04,"prior,core_geometry,core_action_health,raw_action_core_health",0.6412256247736391,29,0.03945578231292517,-0.00422854262264434,-0.10717168371184795,0.4827586206896552,0.9855,0.9925,-2.2912549780532947,-2.5369397149446145,-0.0005421267011544726,0.0016089068902414064,-0.00033530066187991374,0.0015346213935751416
atlas_target_score_core_only_threshold_0.00,atlas_target_score,threshold,0.0,"core_geometry,core_action_health,raw_action_core_health",0.6414337313890147,246,0.3346938775510204,-0.004436649238019911,-0.013255842235547296,0.573170731707317,0.47325,0.72425,0.04880912185594114,-0.6467968687457618,-0.004600887784719039,0.0033649150087943437,-0.0033203633305200287,0.0017258678287427887
atlas_family_score_core_only_threshold_0.00,atlas_family_score,threshold,0.0,"core_geometry,core_action_health,raw_action_core_health",0.6414674093474786,170,0.23129251700680273,-0.004470327196483778,-0.019327591114209272,0.6352941176470588,0.36025,0.99425,0.3641639286301237,-2.3839388215455304,-0.005751109022434797,0.003517047475758896,-0.001614401659609585,0.0011979860854913504
atlas_family_score_all_topfrac_0.080,atlas_family_score,topfrac,0.08,all,0.6415973972907135,59,0.08027210884353742,-0.004600315139718711,-0.05730901063886871,0.5084745762711864,0.95225,0.97825,-1.7257145221975818,-2.0862292458260923,-0.0008298809703434593,0.002184853937819251,-0.00027081737079243904,0.002075274219066901
atlas_family_score_core_or_prior_topfrac_0.080,atlas_family_score,topfrac,0.08,"prior,core_geometry,core_action_health,raw_action_core_health",0.6415973972907135,59,0.08027210884353742,-0.004600315139718711,-0.05730901063886871,0.5084745762711864,0.95225,0.97825,-1.7269651853624144,-2.074046414262841,-0.0008290934163236437,0.0021837277064758287,-0.00030417666484776985,0.002071380102840119
atlas_family_score_all_topfrac_0.060,atlas_family_score,topfrac,0.06,all,0.6419584696861048,44,0.05986394557823129,-0.004961387535109897,-0.08287772359785853,0.4772727272727273,0.9805,0.9935,-2.16170224156451,-2.580642060543252,-0.0006931996863897344,0.0019744568732237176,-0.00025580293413172094,0.0018234162237856432
atlas_family_score_core_or_prior_topfrac_0.060,atlas_family_score,topfrac,0.06,"prior,core_geometry,core_action_health,raw_action_core_health",0.6419584696861048,44,0.05986394557823129,-0.004961387535109897,-0.08287772359785853,0.4772727272727273,0.985,0.99375,-2.260175608849573,-2.6331193897646643,-0.0006155467120135693,0.0019227890107655651,-0.00020624911277592302,0.0018058954868578777
atlas_hybrid_score_core_only_threshold_-0.30,atlas_hybrid_score,threshold,-0.3,"core_geometry,core_action_health,raw_action_core_health",0.6421368182820367,326,0.4435374149659864,-0.005139736131041835,-0.011588055387471622,0.5858895705521472,0.14525,0.3675,1.0575172325582798,8.673617379884035e-07,-0.009120205082976016,0.003763975497879007,-0.005139736131041836,8.414907869521483e-19
