route_id,row,subject_id,route_name,targets,value_mode,masked_head,masked_latent_score,masked_overall_oof,masked_head_score,known_white_rank,max_known_overlap_ratio,mean_known_overlap_ratio,raw_transition_q,posterior_delta_sum,hard_delta_sum,source_proxy_sum,dual_pareto
r125_q3_s_stage,125,id05,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,white_objective,0.48936153978935765,0.4498567570045637,0.5371526911231763,0.3777931529315293,1.0,0.95,0.434,-0.004466613895742599,-0.005199425467948771,-2.849615245728353e-06,1.0
r122_recovery_route,122,id05,recovery_route,"Q1,S2,S3,S4",source_mean,white_public,0.48935649604341813,0.3392621306382611,0.48510189241309276,0.38586510865108653,1.0,0.9375,0.892,-0.004109822822860154,-0.001192616040219363,-2.8797433755113475e-06,1.0
r237_q1q3_subjective,237,id10,q1q3_subjective,"Q1,Q3",triad_consensus,white_private,0.48935368404960744,0.38540305283628395,0.46103718775166125,0.1840662156621566,1.0,1.0,0.976,-0.0012234712744410015,-0.0019185400668090269,-7.40531389991681e-07,1.0
r154_s23_core,154,id07,s23_core,"S2,S3",hard_source_bridge,white_objective,0.48934589738237794,0.43054110083943903,0.5365132730650533,0.1840662156621566,1.0,1.0,0.472,-0.002122904276864457,-0.0012308650377778618,-2.1089446185551616e-06,1.0
r218_q2_s3_tail,218,id09,q2_s3_tail,"Q2,S3",h085_hard_bridge,white_q2,0.4893424933271389,0.4114725152052851,0.5090699740191704,0.1840662156621566,1.0,1.0,0.836,-0.0029931994896779113,-0.00012133567291439107,-1.530462068901795e-06,1.0
r237_s23_core,237,id10,s23_core,"S2,S3",h085_hard_bridge,white_objective,0.48934088771207945,0.37952489166226355,0.5069238671056722,0.1840662156621566,1.0,1.0,0.976,-0.0006176728559480482,-0.0006652105013130738,-5.770121724737061e-07,1.0
r100_nonq2_full,100,id04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,white_private,0.4893090569499069,0.4753843825582444,0.5483379019421067,0.5396678966789668,1.0,0.75,0.32,-0.0035497409495520715,-0.0002777084386886841,-2.418100933779637e-05,1.0
r154_q3_s_stage,154,id07,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,white_objective,0.4892414995984406,0.43834863996214696,0.5354824734382952,0.1840662156621566,1.0,1.0,0.472,-0.004613176595577084,-0.0020738854715730004,-3.354149293734074e-06,1.0
r074_q3_s_stage,74,id03,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,white_objective,0.48923191666850624,0.4710254143889965,0.5443122130469311,0.1840662156621566,1.0,1.0,0.328,-0.005277891201045937,-9.190976696571429e-05,-3.8104665469142143e-06,1.0
r119_s14_edge,119,id05,s14_edge,"S1,S4",h085_q,white_objective,0.4891304146501074,0.38669938275968735,0.5128222396259063,0.1840662156621566,1.0,1.0,0.98,-0.001374715775400548,0.00015473672333948807,-1.4597309618050586e-06,0.0
r017_q3_s_stage,17,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.4891161746933445,0.4053328688413343,0.5207286485809693,0.40316215662156624,1.0,0.9,0.884,-6.308488749512398e-05,-0.0010550921222400866,-3.849646481426233e-07,1.0
r215_q3_s_stage,215,id09,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,white_objective,0.4890849959059782,0.4257789817540345,0.5208647738483099,0.40316215662156624,1.0,0.9,0.756,-0.004797782701457587,-0.0005487964037039772,-2.900532512603376e-06,1.0
r119_s14_edge,119,id05,s14_edge,"S1,S4",source_mean,white_objective,0.4890809367012424,0.38665950923660786,0.5128528614438683,0.1840662156621566,1.0,1.0,0.98,-0.0013738778517595196,0.00017726955250663146,-1.4940446879523916e-06,0.0
r085_q3_s_stage,85,id04,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,white_objective,0.4890532750570805,0.4589139681917033,0.541468036165028,0.1840662156621566,1.0,1.0,0.508,-0.007044120595466552,-0.0012209484848085816,-2.3122608462787424e-06,1.0
r014_recovery_route,14,id01,recovery_route,"Q1,S2,S3,S4",source_mean,white_public,0.4890480560003542,0.38985537824331606,0.4923061938953332,0.1840662156621566,1.0,1.0,0.732,-0.004618251517216676,-0.0006761595874724691,-3.461123638574625e-06,1.0
r014_recovery_route,14,id01,recovery_route,"Q1,S2,S3,S4",q_source_bridge,white_public,0.4890459215224309,0.38986945840042103,0.4922934689587852,0.1840662156621566,1.0,1.0,0.732,-0.0046216516588872825,-0.000741414114707073,-3.404030655704073e-06,1.0
r219_s14_edge,219,id09,s14_edge,"S1,S4",hard_q,white_objective,0.48902725897579763,0.41857239698189486,0.5267276652195694,0.1840662156621566,1.0,1.0,0.532,-0.0026391577626547758,-0.0008742846606087928,-2.152860635880281e-06,1.0
r122_recovery_route,122,id05,recovery_route,"Q1,S2,S3,S4",h085_q,white_public,0.48902558046906774,0.338744302708377,0.4847039789951828,0.38586510865108653,1.0,0.9375,0.892,-0.004228015241859395,-0.0007915490320979379,-3.421108942340628e-06,1.0
r219_s14_edge,219,id09,s14_edge,"S1,S4",hard_source_bridge,white_objective,0.48901180536871014,0.41851924477837593,0.5267507306270458,0.1840662156621566,1.0,1.0,0.532,-0.003253809213592307,-0.0007113630484284483,-3.1460118649737756e-06,1.0
r122_recovery_route,122,id05,recovery_route,"Q1,S2,S3,S4",q_source_bridge,white_public,0.4890016619950151,0.33871550089267766,0.4846586726188598,0.38586510865108653,1.0,0.9375,0.892,-0.004204044432394249,-0.0010012449648370003,-3.177494437267452e-06,1.0
r014_recovery_route,14,id01,recovery_route,"Q1,S2,S3,S4",h085_q,white_public,0.48899982179246065,0.38978539379228766,0.49230027562165546,0.1840662156621566,1.0,1.0,0.732,-0.004622515362908253,-0.0007928859523711473,-3.357318215173621e-06,1.0
r099_s14_edge,99,id04,s14_edge,"S1,S4",source_mean,white_objective,0.4889977006513267,0.370503544983356,0.5211530664727027,0.1840662156621566,1.0,1.0,0.792,-0.007171974794993208,-0.0016306756865444583,-5.084006235308242e-06,1.0
r119_s14_edge,119,id05,s14_edge,"S1,S4",q_source_bridge,white_objective,0.48895550383617015,0.3863915193660153,0.5127274826568902,0.1840662156621566,1.0,1.0,0.98,-0.0013745460253646868,0.00016466918086199822,-1.4751721385713585e-06,0.0
r162_recovery_route,162,id07,recovery_route,"Q1,S2,S3,S4",triad_consensus,white_public,0.48893769224848765,0.429139372889503,0.5167891666379422,0.38586510865108653,1.0,0.9375,0.54,-0.005242780624023391,-0.0029378342011303626,-2.071315924623166e-06,1.0
r099_s14_edge,99,id04,s14_edge,"S1,S4",q_source_bridge,white_objective,0.48890591396020444,0.37035720269064537,0.5210493590383413,0.1840662156621566,1.0,1.0,0.792,-0.007275250419573942,-0.0012819914920841335,-5.497796144053356e-06,1.0
r234_nonq2_full,234,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,white_private,0.4888854449493515,0.4438473763477762,0.5575177381508897,0.44259942599425994,1.0,0.9166666666666667,0.668,-0.00047176381377189713,-0.00018687092364544355,-1.2197516567060243e-06,1.0
r099_s14_edge,99,id04,s14_edge,"S1,S4",h085_q,white_objective,0.48887225105117293,0.37035720269064537,0.5210282814303986,0.1840662156621566,1.0,1.0,0.792,-0.007301621240092593,-0.0009385770061147158,-5.836351523935721e-06,1.0
r236_q1q3_subjective,236,id10,q1q3_subjective,"Q1,Q3",hard_source_bridge,white_private,0.4888514747266528,0.3985033637078474,0.48165527919943746,0.1840662156621566,1.0,1.0,0.864,-0.0046278680906971514,0.00018214937520866226,-2.062642958020255e-06,0.0
r066_q2_s3_tail,66,id03,q2_s3_tail,"Q2,S3",hard_q,white_q2,0.4888005265804141,0.40761501723701427,0.5339465908218346,0.1840662156621566,1.0,1.0,0.676,-0.0006706372333251664,-0.0011399507291719457,-2.9204438343150327e-06,1.0
r132_recovery_route,132,id06,recovery_route,"Q1,S2,S3,S4",source_mean,white_public,0.4887991323673012,0.3658633255818728,0.49999375759564657,0.38586510865108653,1.0,0.9375,0.624,-0.007787311170845454,-0.002226443540923412,-5.227032461112367e-06,1.0
r236_q1q3_subjective,236,id10,q1q3_subjective,"Q1,Q3",hard_q,white_private,0.4887906527188877,0.39832736618571674,0.4817176687671044,0.1840662156621566,1.0,1.0,0.864,-0.0023684211442581704,-0.0004369326485963443,-8.818811284631474e-07,1.0
r224_recovery_route,224,id09,recovery_route,"Q1,S2,S3,S4",hard_q,white_private,0.4887857691600426,0.4270554915337499,0.5642721451944275,0.490569905699057,1.0,0.8125,0.452,-0.00430935006823574,-0.003179819626989988,-1.8479834621662364e-06,1.0
r160_s_stage,160,id07,s_stage,"S1,S2,S3,S4",hard_source_bridge,white_private,0.48877242515052854,0.4643450085295397,0.551408504839866,0.1840662156621566,1.0,1.0,0.512,-0.00039463341326928525,-0.0022555297817745124,-1.265104158052542e-06,1.0
r089_nonq2_full,89,id04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.4887560030154896,0.46855826911970605,0.5947217775322003,0.7234009840098401,1.0,0.41666666666666663,0.256,-0.0009160854046680322,-0.0004977536688581807,-4.50961253084094e-07,1.0
r132_recovery_route,132,id06,recovery_route,"Q1,S2,S3,S4",q_source_bridge,white_public,0.4887314972551713,0.36573223268603533,0.4998904885886502,0.38586510865108653,1.0,0.9375,0.624,-0.007791063058111863,-0.002177033655230462,-5.294960029046574e-06,1.0
r066_q2_s3_tail,66,id03,q2_s3_tail,"Q2,S3",hard_source_bridge,white_q2,0.48872298545017395,0.4075505011406386,0.5338091222939793,0.1840662156621566,1.0,1.0,0.676,-0.0021320414315941782,-0.0007417968399756614,-7.517407562664775e-06,1.0
r175_s_stage,175,id07,s_stage,"S1,S2,S3,S4",h085_hard_bridge,white_objective,0.48871436698381876,0.4585936421752092,0.5375994342226584,0.1840662156621566,1.0,1.0,0.516,-0.0027495856181378175,-6.673733125245329e-05,-6.889419801028664e-06,1.0
r016_s14_edge,16,id01,s14_edge,"S1,S4",hard_source_bridge,white_objective,0.4886750328754109,0.4091451218616016,0.5240922460453513,0.1840662156621566,1.0,1.0,0.596,-0.004528766814092644,-0.002575470231198085,-1.0565784836322268e-06,1.0
r100_nonq2_full,100,id04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,white_private,0.4886681510945111,0.47462227377428673,0.5471010953597033,0.5396678966789668,1.0,0.75,0.32,-0.0033664037168843475,-0.0005841109072693973,-1.6454859888559563e-05,1.0
r132_recovery_route,132,id06,recovery_route,"Q1,S2,S3,S4",h085_q,white_public,0.4886576291347028,0.365605694214385,0.49984926606333746,0.38586510865108653,1.0,0.9375,0.624,-0.007792014243009432,-0.002134488844070262,-5.350537130083653e-06,1.0
r032_s14_edge,32,id02,s14_edge,"S1,S4",hard_source_bridge,white_objective,0.4885434436992766,0.4174146600182931,0.5276793119732486,0.1840662156621566,1.0,1.0,0.58,-0.0029295673791629798,-0.0009551634881886512,-2.6340372000711706e-06,1.0
r038_q2_s3_tail,38,id02,q2_s3_tail,"Q2,S3",hard_source_bridge,white_q2,0.48851561086693485,0.4135440876413347,0.5372759166178998,0.1840662156621566,1.0,1.0,0.924,-0.007161198745224695,-0.0028796802368717123,-1.673419790494808e-06,1.0
r240_nonq2_full,240,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,white_private,0.4884956042512186,0.4679269459643887,0.5408265455547848,0.5974784747847478,1.0,0.7083333333333334,0.316,-0.0036531583498902176,-0.0019195798106702577,-1.4827657668930331e-06,1.0
r176_s14_edge,176,id07,s14_edge,"S1,S4",hard_q,white_objective,0.4884927615054101,0.425760874822308,0.5349270600131174,0.1840662156621566,1.0,1.0,0.492,-0.00261593698550161,-0.0014902002590686525,-1.8192905967843378e-06,1.0
r014_s23_core,14,id01,s23_core,"S2,S3",h085_hard_bridge,white_objective,0.48848266205196056,0.41392521794202625,0.5178404778800005,0.1840662156621566,1.0,1.0,0.732,-0.001997859199628582,-0.0004696482789880996,-1.0445718559491135e-06,1.0
r236_q1q3_subjective,236,id10,q1q3_subjective,"Q1,Q3",hard_binary_edge,white_private,0.48847694929749597,0.39784716153967636,0.4813870624066589,0.1840662156621566,1.0,1.0,0.864,-0.0012725498353981513,-0.000187471634897185,-4.345274518721132e-07,1.0
r060_s_stage,60,id03,s_stage,"S1,S2,S3,S4",triad_consensus,white_objective,0.48847017535140047,0.4616861551850955,0.5309423537472269,0.6034235342353423,1.0,0.625,0.608,-0.0005567629533441698,0.00013977612875398782,-9.847708087197151e-05,0.0
r128_s23_core,128,id06,s23_core,"S2,S3",hard_q,white_objective,0.4884582552277686,0.441690620907286,0.5449402162539485,0.1840662156621566,1.0,1.0,0.248,-0.009201820633974844,-0.0031433523120860812,-4.0010159622716295e-06,1.0
r244_s23_core,244,id10,s23_core,"S2,S3",triad_consensus,white_objective,0.48844122796677314,0.4159159213230079,0.5282062938331091,0.1840662156621566,1.0,1.0,0.616,-0.005108464217005504,0.00011264149463885431,-2.2811802581989393e-06,0.0
r038_s23_core,38,id02,s23_core,"S2,S3",h085_q,white_objective,0.48843039292240475,0.35240634963229733,0.5115016842707374,0.1840662156621566,1.0,1.0,0.924,-0.01077996120805974,-0.00012416695552056045,-5.7370255404064456e-06,1.0
r032_s14_edge,32,id02,s14_edge,"S1,S4",hard_q,white_objective,0.48841987715559054,0.41731964445300523,0.5274738130741015,0.1840662156621566,1.0,1.0,0.58,-0.0025032493503053324,-0.001080453924916791,-1.966755758002875e-06,1.0
r119_s14_edge,119,id05,s14_edge,"S1,S4",q061,white_objective,0.4884020190773352,0.3853139900298657,0.5124027273999461,0.1840662156621566,1.0,1.0,0.98,-0.001374673736130927,0.00015285877434512152,-1.453431716212395e-06,0.0
r231_s14_edge,231,id10,s14_edge,"S1,S4",h085_hard_bridge,white_objective,0.48838549265011516,0.42492622030152893,0.5290959240619363,0.1840662156621566,1.0,1.0,0.576,-0.0015895424864426078,-0.0019682236145542875,-5.346640655898332e-07,1.0
r219_s14_edge,219,id09,s14_edge,"S1,S4",hard_binary_edge,white_objective,0.48831727659420154,0.41773907412497174,0.5261186433684156,0.1840662156621566,1.0,1.0,0.532,-0.0006685309016860597,-0.0003155562812769963,-4.305721271760562e-07,1.0
r128_s23_core,128,id06,s23_core,"S2,S3",hard_source_bridge,white_objective,0.4883168567866142,0.4414644912163463,0.5448233208651506,0.1840662156621566,1.0,1.0,0.248,-0.011846213320680171,-0.002319839732148235,-6.4649368729036e-06,1.0
r016_s14_edge,16,id01,s14_edge,"S1,S4",hard_q,white_objective,0.4883164254479926,0.40855756753475597,0.5237828329228704,0.1840662156621566,1.0,1.0,0.596,-0.004282561811818408,-0.0026418942679085067,-8.897894898131387e-07,1.0
r217_s14_edge,217,id09,s14_edge,"S1,S4",h085_q,white_objective,0.4882963963683509,0.37985135015900773,0.510290334228673,0.1840662156621566,1.0,1.0,1.0,-0.006631201857566271,0.004572745533562461,-4.150297069691914e-06,0.0
r014_s23_core,14,id01,s23_core,"S2,S3",triad_consensus,white_objective,0.4882940696879571,0.4137282283191726,0.5176877002629809,0.1840662156621566,1.0,1.0,0.732,-0.002063955745750079,-0.00035222644662646907,-1.1488318928303908e-06,1.0
r038_s23_core,38,id02,s23_core,"S2,S3",source_mean,white_objective,0.48828752931475156,0.35217826546839515,0.5113630874391191,0.1840662156621566,1.0,1.0,0.924,-0.01077545831507748,-0.00033957774630272164,-5.6267875081333874e-06,1.0
r038_s23_core,38,id02,s23_core,"S2,S3",q_source_bridge,white_objective,0.48828752931475156,0.35217826546839515,0.5113630874391191,0.1840662156621566,1.0,1.0,0.924,-0.010779051082114938,-0.00022221798726973496,-5.68741842588357e-06,1.0
r219_q2_s3_tail,219,id09,q2_s3_tail,"Q2,S3",triad_consensus,white_q2,0.4882723600303984,0.4358644271497886,0.5312296546544626,0.1840662156621566,1.0,1.0,0.532,-0.0027185983453476004,7.656253688015369e-05,-2.3382903412480868e-06,0.0
r217_s14_edge,217,id09,s14_edge,"S1,S4",q_source_bridge,white_objective,0.48827203612569287,0.37985135015900773,0.5102713708757248,0.1840662156621566,1.0,1.0,1.0,-0.00663116893732163,0.004597564614190475,-4.159163900461248e-06,0.0
r217_s14_edge,217,id09,s14_edge,"S1,S4",source_mean,white_objective,0.48827203612569287,0.37985135015900773,0.5102713708757248,0.1840662156621566,1.0,1.0,1.0,-0.006631039285127982,0.004627988462408528,-4.170001138068212e-06,0.0
r107_s_stage,107,id05,s_stage,"S1,S2,S3,S4",h085_hard_bridge,white_objective,0.4882685925177195,0.4632964695148365,0.5492721525922988,0.1840662156621566,1.0,1.0,0.28,-0.006596360934480239,-0.002074401231347167,-4.681520735485649e-06,1.0
r074_q3_s_stage,74,id03,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,white_objective,0.4882574586728016,0.4708613198491025,0.5439546266672023,0.1840662156621566,1.0,1.0,0.328,-0.005611215909554712,0.00046032925032013505,-4.4186050383900445e-06,0.0
r231_nonq2_full,231,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,white_private,0.4882479040250808,0.4402746499543417,0.5107939307187043,0.3990108651086511,1.0,0.9166666666666666,0.576,-0.00374447100028541,-0.0019699094347670476,-1.8184294072980991e-06,1.0
r132_recovery_route,132,id06,recovery_route,"Q1,S2,S3,S4",q061,white_public,0.4882373492364895,0.36573163731997127,0.4956905050600675,0.38586510865108653,1.0,0.9375,0.624,-0.007790459396475463,-0.002156522262616589,-5.2897312632748156e-06,1.0
r224_recovery_route,224,id09,recovery_route,"Q1,S2,S3,S4",hard_binary_edge,white_private,0.48817947688926333,0.42618806737711906,0.5636855939874316,0.490569905699057,1.0,0.8125,0.452,-0.004616362915697281,-0.0027867626072429763,-1.717556113135521e-06,1.0
r030_q_subjective,30,id02,q_subjective,"Q1,Q2,Q3",triad_consensus,white_q2,0.4881704885119317,0.44068336423380616,0.5478449676850565,0.5779264042640426,1.0,0.6666666666666666,0.812,-0.00018458478444438597,-0.00022676603253246608,-7.919524881758663e-07,1.0
r160_s_stage,160,id07,s_stage,"S1,S2,S3,S4",hard_q,white_private,0.4881621437029468,0.46388306961009657,0.5509154147028965,0.1840662156621566,1.0,1.0,0.512,0.0004166550141181946,-0.00240452479536557,-1.2417955815710924e-06,0.0
r014_recovery_route,14,id01,recovery_route,"Q1,S2,S3,S4",q061,white_public,0.4881530959856582,0.389100640343937,0.48923002077267913,0.1840662156621566,1.0,1.0,0.732,-0.004622462105945746,-0.0008067663389904611,-3.3462938224449526e-06,1.0
r195_full_state,195,id08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,white_q2,0.48812191846445,0.4135251388390741,0.5468716246835171,0.1840662156621566,1.0,1.0,0.24,-0.016061223477315756,-0.002203528334091709,-1.1892893229499093e-05,1.0
r222_q_subjective,222,id09,q_subjective,"Q1,Q2,Q3",h085_hard_bridge,white_q2,0.4880900689477522,0.4302273037878293,0.532508228851178,0.1840662156621566,1.0,1.0,0.768,-0.0012492036713831478,-0.001353127147631028,-1.3297464110318479e-06,1.0
r176_s14_edge,176,id07,s14_edge,"S1,S4",hard_source_bridge,white_objective,0.48807964160450323,0.42495390055593,0.5347252472819541,0.1840662156621566,1.0,1.0,0.492,-0.002885541010180792,-0.001441738127023806,-2.009914122863765e-06,1.0
r095_nonq2_full,95,id04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,white_private,0.4880627262575209,0.48111685797685544,0.5500783395187218,0.3990108651086511,1.0,0.9166666666666666,0.112,-0.0016340784951945908,-0.0011340514959065073,-2.6719841854102194e-06,1.0
r231_s14_edge,231,id10,s14_edge,"S1,S4",triad_consensus,white_objective,0.48805624269088344,0.42464836571335307,0.5288663878773986,0.1840662156621566,1.0,1.0,0.576,-0.0016146014400739706,-0.001925752199888775,-5.221362334526138e-07,1.0
r032_s14_edge,32,id02,s14_edge,"S1,S4",hard_binary_edge,white_objective,0.4880559817019503,0.4166586566043118,0.527194952501991,0.1840662156621566,1.0,1.0,0.58,-0.0024214340031012554,-0.0008719859259719576,-1.8202338571716405e-06,1.0
r154_q3_s_stage,154,id07,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,white_objective,0.4880379121895087,0.43649101382406447,0.5345788075297807,0.1840662156621566,1.0,1.0,0.472,-0.0044773254625732894,-0.00207116170044358,-3.5556014135254165e-06,1.0
r030_q_subjective,30,id02,q_subjective,"Q1,Q2,Q3",h085_hard_bridge,white_q2,0.4880370642333044,0.44109779166931223,0.5476753299319163,0.5779264042640426,1.0,0.6666666666666666,0.812,-0.00019588010082405294,-0.00022131481018783372,-8.261573899922668e-07,1.0
r237_s23_core,237,id10,s23_core,"S2,S3",triad_consensus,white_objective,0.48798463341632875,0.37744415783596796,0.5057000027618364,0.1840662156621566,1.0,1.0,0.976,-0.0006307846220313662,-0.0006431296722966273,-5.997827285629038e-07,1.0
r122_recovery_route,122,id05,recovery_route,"Q1,S2,S3,S4",q061,white_public,0.4879539848486196,0.3389605345117291,0.47756702853628086,0.38586510865108653,1.0,0.9375,0.892,-0.004227964680606433,-0.0008030084766841861,-3.41001254182196e-06,1.0
r089_nonq2_full,89,id04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,white_private,0.48792539874982677,0.46785952882689846,0.5940678876640464,0.7234009840098401,1.0,0.41666666666666663,0.256,0.0011141672347373954,-0.0009754620533736769,2.3544109469904474e-06,0.0
r057_s23_core,57,id02,s23_core,"S2,S3",h085_hard_bridge,white_objective,0.4879131637038685,0.40939179211570426,0.5163815586852967,0.1840662156621566,1.0,1.0,0.78,-0.00040833817341440204,-0.0009607074334436194,-1.1532388053022244e-06,1.0
r176_s14_edge,176,id07,s14_edge,"S1,S4",hard_binary_edge,white_objective,0.4878875957524283,0.4249295389516643,0.5343485332352749,0.1840662156621566,1.0,1.0,0.492,-0.0027620960651985604,-0.0011119905039450595,-1.7862756547515367e-06,1.0
r089_nonq2_full,89,id04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.48788511936397805,0.4676592828431733,0.594032289366552,0.7234009840098401,1.0,0.41666666666666663,0.256,-8.665009974656579e-05,-0.000519463005375087,1.58777576312747e-07,1.0
r092_recovery_route,92,id04,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,white_private,0.48787832409507037,0.4759011041006181,0.5363981111341137,0.6519065190651907,1.0,0.5,0.124,-0.007788024894516521,0.0006228846323498294,-1.3111779425096102e-06,0.0
r160_s_stage,160,id07,s_stage,"S1,S2,S3,S4",hard_binary_edge,white_private,0.4878752119243941,0.46359757812246033,0.550515137387033,0.1840662156621566,1.0,1.0,0.512,0.00042155723967579606,-0.0022401660167695736,-1.8799128159406115e-06,0.0
r229_q3_s_stage,229,id10,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,white_private,0.48786194962127055,0.4402292134342571,0.5367726813193555,0.1840662156621566,1.0,1.0,0.344,-0.004079200056948951,-0.0009027911978866099,-2.2033879844915506e-06,1.0
r217_s_stage,217,id09,s_stage,"S1,S2,S3,S4",q061,white_objective,0.4878582039480039,0.37975553802201184,0.5035329197722134,0.1840662156621566,1.0,1.0,1.0,-0.007515338945357275,0.004405184291560893,-5.057183984300005e-06,0.0
r016_s23_core,16,id01,s23_core,"S2,S3",hard_source_bridge,white_objective,0.4878552410837788,0.41049275640481797,0.524477518687519,0.1840662156621566,1.0,1.0,0.596,-0.001811047401477195,-0.001538422188268218,-8.158692449682704e-07,1.0
r128_s23_core,128,id06,s23_core,"S2,S3",hard_binary_edge,white_objective,0.48783812976921853,0.4407239382402808,0.5443978353661535,0.1840662156621566,1.0,1.0,0.248,-0.010306543947832564,-0.0030363819615660537,-4.801219154725956e-06,1.0
r172_nonq2_full,172,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.4878345312267913,0.4472550599536511,0.5672586079898638,0.6168255432554326,1.0,0.5833333333333333,0.42,-0.0028869102594620832,-0.0007468748720523832,7.590311544578127e-06,0.0
r113_s_stage,113,id05,s_stage,"S1,S2,S3,S4",h085_hard_bridge,white_objective,0.4878251730076861,0.4171823134530301,0.5098470920925163,0.1840662156621566,1.0,1.0,0.736,-0.006021319905618938,-0.0020645286320098988,-1.5124622066165763e-06,1.0
r071_full_state,71,id03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q_source_bridge,white_q2,0.4878134526466401,0.40826116971831494,0.5290249254073495,0.1840662156621566,1.0,1.0,0.36,-0.010748724810588028,-0.0014638188819552922,-9.100001708271871e-06,1.0
r240_s_stage,240,id10,s_stage,"S1,S2,S3,S4",h085_hard_bridge,white_objective,0.4878064446422901,0.4506936753431883,0.5413815861738106,0.5396678966789668,1.0,0.75,0.316,-0.003558789618608449,-0.001489695386750589,-1.2117704189113903e-06,1.0
r193_s_stage,193,id08,s_stage,"S1,S2,S3,S4",hard_source_bridge,white_private,0.4878054944008496,0.4535360119735188,0.5526654776974494,0.1840662156621566,1.0,1.0,0.468,-0.005067716813530798,-0.0006527904753776959,-2.4585731106978363e-06,1.0
r071_full_state,71,id03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,white_q2,0.48779780088399827,0.40815883579111273,0.5290097845141913,0.1840662156621566,1.0,1.0,0.36,-0.010749255126091595,-0.0014132607988816548,-9.1582508336812e-06,1.0
r099_s14_edge,99,id04,s14_edge,"S1,S4",q061,white_objective,0.4877545109547577,0.36843370816151494,0.5205393066278177,0.1840662156621566,1.0,1.0,0.792,-0.007301500982987985,-0.0009577679137705575,-5.820219744113597e-06,1.0
r016_s_stage,16,id01,s_stage,"S1,S2,S3,S4",h085_q,white_objective,0.4877470420781579,0.3779904010111877,0.5303817851660676,0.1840662156621566,1.0,1.0,0.596,-0.006482727836962965,-0.003759523626290895,-2.068928249735181e-06,1.0
r229_q3_s_stage,229,id10,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.48773876267409727,0.44019747058174774,0.5364005188186243,0.1840662156621566,1.0,1.0,0.344,-0.0069191521573477854,-0.00012934823695892605,-3.959840240735983e-06,1.0
r072_s_stage,72,id03,s_stage,"S1,S2,S3,S4",h085_hard_bridge,white_objective,0.48769963356371315,0.45647458205486685,0.5360989510048593,0.7827747027470274,1.0,0.25,0.528,-0.0008242370192524939,-0.00043782881564302656,-2.028032172794909e-06,1.0
r072_s_stage,72,id03,s_stage,"S1,S2,S3,S4",triad_consensus,white_objective,0.4876827402454783,0.4566710439616987,0.5361096752851146,0.7827747027470274,1.0,0.25,0.528,-0.0008172666954773256,-0.0004549397008350997,-2.0880366764465602e-06,1.0
r119_recovery_route,119,id05,recovery_route,"Q1,S2,S3,S4",q061,white_public,0.4876825732589421,0.3812333962027023,0.46755289526655763,0.1840662156621566,1.0,1.0,0.98,-0.005333322923937622,0.00039914336697743913,-7.12689446464678e-06,0.0
r229_q3_s_stage,229,id10,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.48767200763942664,0.43994342626500194,0.5366205807114381,0.1840662156621566,1.0,1.0,0.344,-0.0017005613727385516,-0.0004086055146604317,-1.058463123108034e-06,1.0
r122_full_state,122,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,white_public,0.4876699498818972,0.37827300699393196,0.48918342193795183,0.3939370643706437,1.0,0.9285714285714286,0.892,-0.00677423727748,0.00036281025553880353,-7.550791855592717e-05,0.0
r021_q3_s_stage,21,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.4876398229033998,0.42433906243091496,0.5280051208151996,0.1840662156621566,1.0,1.0,0.464,-0.00103192886683795,-0.0007674313486710771,-1.7994964528617943e-06,1.0
