file,resolved_path,candidate_id,family,posterior_delta_vs_h012,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_vs_h012,max_abs_prob_vs_h012,mean_abs_logit_vs_h012,l1_logit_vs_e247,support_overlap_h012,outside_support_changed,changed_Q1_vs_h012,changed_Q2_vs_h012,changed_Q3_vs_h012,changed_S1_vs_h012,changed_S2_vs_h012,changed_S3_vs_h012,changed_S4_vs_h012,scale,k,alpha,selected_cells,rolled_target,rolled_cells,kept_target,kept_cells,rolled_group,kept_group,rolled_subject,memory_slice,perm_seed,pred_public_median,pred_public_p10,pred_public_p90,pred_public_min,pred_public_max,support_better_than_h012,support_better_than_0567,n_predictions,resolved_path_h024,source,mean_abs_prob_move_h012,max_abs_prob_move_h012,changed_cells_h012_1e4,changed_rows_h012_1e4,bad_axis_abs_load,good_axis_abs_load,bad_to_good_load_ratio,state_h015_cell_score_w_h012,state_h023_combined_score_w_h012,state_h015_direction_agree,state_h023_direction_agree,pool_candidate_id,risk_width,decoder_score,margin_vs_h012_pred,h029_h012_duplicate_control_pred,margin_vs_h012_duplicate_pred,h029_score
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k250_670b699f.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k250_670b699f.csv,only_private_safe_k250,memory_only,0.0020957389326417063,950,248,0.014382549345060051,0.07376358244237308,0.07332214275299757,441.0056102095393,0.20833333333333334,0,141,99,118,126,156,148,162,,250.0,,,,,,250.0,,,,private_safe,,0.5743441546907844,0.5714646901946272,0.5994014989966912,0.5314635590504848,0.6058479595466298,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k250_670b699f.csv,h029_h012_needle_basin_invariant_jepa,0.014382549345060048,0.07376358244237308,950,248,12.148634904159966,3.9451498787716686,3.0793848838166538,0.12565923550063138,0.48903188373295225,0.24073170153565365,0.2904668540727455,only_private_safe_k250,0.02793680880206395,0.5851873224808426,0.006220671590784321,0.5716489802053257,0.00269517448545864,0.5841041775615208
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k200_a0p7_e09780d8.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k200_a0p7_e09780d8.csv,posterior_top_k200_a0p7,posterior_topk,0.002506931919588303,1000,250,0.015824875952073155,0.07834794019146663,0.08228866936637183,425.31418863612953,0.16666666666666666,0,147,101,122,136,167,158,169,,200.0,0.7,200.0,,,,,,,,,,0.5744962108531373,0.5718051755316096,0.5995280794260168,0.5322374606140354,0.6059010297296616,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k200_a0p7_e09780d8.csv,h029_h012_needle_basin_invariant_jepa,0.01582487595207315,0.07834794019146663,1000,250,11.576076619268084,4.062503370886672,2.8494934181167277,0.13319106652741652,0.49438216279059527,0.24366370801854603,0.2853956538357468,posterior_top_k200_a0p7,0.027722903894407236,0.5851840499125207,0.006372727753137242,0.5716489802053257,0.0028472306478115605,0.5841841426883316
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k800_a0p7_4deb56af.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k800_a0p7_4deb56af.csv,posterior_top_k800_a0p7,posterior_topk,0.00029111381159960134,400,211,0.0038281197596418985,0.026937293899154058,0.018128018980198942,537.5953268119322,0.6666666666666666,0,62,61,67,47,47,55,61,,800.0,0.7,800.0,,,,,,,,,,0.5737297034412607,0.5689391053447126,0.5991257275583265,0.5272185380887014,0.6056553794816677,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k800_a0p7_4deb56af.csv,h029_h012_needle_basin_invariant_jepa,0.0038281197596418915,0.026937293899154113,400,211,14.053378291751812,3.87960719402545,3.6223714374412648,0.08122871213624898,0.4627812018785393,0.3134188597836819,0.36164745425396194,posterior_top_k800_a0p7,0.0301866222136139,0.5855503512191301,0.0056062203412606815,0.5716489802053257,0.0020807232359350003,0.5842466285025243
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k750_57b5bfe0.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k750_57b5bfe0.csv,only_private_safe_k750,memory_only,0.0003569675732272444,450,219,0.004459745498485924,0.0291889959453161,0.021354086850719534,531.949708038526,0.625,0,69,63,73,60,51,64,70,,750.0,,,,,,750.0,,,,private_safe,,0.5737864823486196,0.5691273570957205,0.5991651404943623,0.5275512132109859,0.6060662457286037,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k750_57b5bfe0.csv,h029_h012_needle_basin_invariant_jepa,0.004459745498485918,0.0291889959453161,450,219,14.033510874695484,3.934386514955978,3.566886684310837,0.08290170224670007,0.4687811219296675,0.31457080144514815,0.3522785776775606,only_private_safe_k750,0.030037783398641826,0.5855356168776531,0.005662999248619571,0.5716489802053257,0.00213750214329389,0.5842540895067807
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id01_aa2c80e3.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id01_aa2c80e3.csv,rollback_subject_id01,subject_rollback,0.0004218227057145617,117,27,0.0021642772954706983,0.10127156999307174,0.01165787029886045,548.9180870042793,0.9025,0,16,7,12,16,22,22,22,,,,,,117.0,,,,,id01,,,0.572784048464877,0.5687876157959766,0.6017549679266538,0.5277841808928061,0.6138960329551298,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id01_aa2c80e3.csv,h029_h012_needle_basin_invariant_jepa,0.0021642772954706922,0.10127156999307174,117,27,13.838460743925827,3.798549651337805,3.6430906557741034,0.1867633834000346,0.4922383784567285,0.08719728651508601,0.14916313942480453,rollback_subject_id01,0.03296735213067725,0.585585203440135,0.004660565364876912,0.5716489802053257,0.0011350682595512307,0.5842585186362129
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k100_1ed2e4ac.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k100_1ed2e4ac.csv,only_memory_disagree_k100,memory_only,0.0040762800128209846,1100,250,0.01931963791269432,0.29411027902876097,0.10762312908538879,380.9788841278547,0.08333333333333333,0,159,105,136,164,179,181,176,,100.0,,,,,,100.0,,,,memory_disagree,,0.5749745490731168,0.5726738367207813,0.6005056956118945,0.5348392412230912,0.6070203581360848,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k100_1ed2e4ac.csv,h029_h012_needle_basin_invariant_jepa,0.01931963791269432,0.29411027902876097,1100,250,9.811073748214131,2.958743185215775,3.315959896053861,0.16643578176844245,0.5189590002710315,0.2312045007802242,0.2706189888005283,only_memory_disagree_k100,0.02783185889111317,0.5858637856486254,0.006851065973116799,0.5716489802053257,0.0033255688677911177,0.5847061665214338
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed01_69103bbe.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed01_69103bbe.csv,targetwise_rowperm_seed01,targetwise_rowperm,0.06532973904432904,1194,250,0.04007726045184262,0.9146664384142265,0.5157802063478754,569.319360027217,1.0,0,167,104,141,193,206,193,190,,,,,,,,,,,,,1.0,0.5817375881168947,0.5780725165811321,0.5866552926434068,0.5753586193643778,0.5979221949716482,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed01_69103bbe.csv,h029_h012_needle_basin_invariant_jepa,0.04007726045184262,0.9146664384142265,1187,250,4.676749353015687,0.7260522857508924,6.441339609223315,1.4112900941711102,0.4744507939637102,0.43953678428845894,0.29134264482639505,targetwise_rowperm_seed01,0.008582776062274644,0.5869960286019189,0.01361410501689464,0.5716489802053257,0.010088607911568959,0.5847539115242039
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1400_a0p7_00a6753b.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1400_a0p7_00a6753b.csv,posterior_top_k1400_a0p7,posterior_topk,-4.571277316036631e-05,200,143,0.0010977345295237165,0.014085787922525406,0.005037695193493613,578.1353266157823,1.0,200,33,53,34,22,16,22,20,,1400.0,0.7,1400.0,,,,,,,,,,0.5744347656236506,0.5682706696502883,0.5979962234396167,0.5259610070972212,0.6052501308402756,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1400_a0p7_00a6753b.csv,h029_h012_needle_basin_invariant_jepa,0.0010977345295237085,0.014085787922525406,200,143,14.404937630093485,3.985793496323306,3.61407023213,0.07022443754435742,0.48583153325571404,0.5911123082718097,0.6922107285762295,posterior_top_k1400_a0p7,0.029725553789328396,0.5860911340311611,0.006311282523650541,0.5716489802053257,0.00278578541832486,0.5847792140078631
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1750_a0p7_5d7fb2f0.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1750_a0p7_5d7fb2f0.csv,posterior_top_k1750_a0p7,posterior_topk,-5.916872901012764e-05,549,234,0.0017764094403566416,0.014085787922525406,0.008218168011331375,583.7011540469982,1.0,549,83,145,109,55,43,56,58,,1750.0,0.7,1749.0,,,,,,,,,,0.5745471528112382,0.5682911554879019,0.5982831284767339,0.5260374206635458,0.6061407596061066,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1750_a0p7_5d7fb2f0.csv,h029_h012_needle_basin_invariant_jepa,0.001776409440356635,0.014085787922525406,547,234,14.417620538308553,3.990389166168021,3.6130863267506155,0.07049325276338744,0.468529921290308,0.5709837805884262,0.6630077763556755,posterior_top_k1750_a0p7,0.02999197298883205,0.5862964235716922,0.0064236697112382,0.5716489802053257,0.002898172605912519,0.5850042221765986
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id08_55421f27.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id08_55421f27.csv,rollback_subject_id08,subject_rollback,0.0004503526209111372,80,19,0.0015984287967372016,0.29411027902876097,0.007384738776854914,556.3960671677889,0.9333333333333333,0,12,6,8,13,15,13,13,,,,,,80.0,,,,,id08,,,0.5725069855722834,0.5687110379683714,0.6047418114044965,0.5276380641408119,0.6088309617896006,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id08_55421f27.csv,h029_h012_needle_basin_invariant_jepa,0.0015984287967371956,0.29411027902876097,80,19,14.194539788274316,3.6548212615370446,3.883784942856817,0.2104682893040889,0.49691900629000574,0.07145800979044983,0.13196512802738464,rollback_subject_id08,0.03603077343612504,0.586464581004927,0.004383502472283363,0.5716489802053257,0.0008580053669576815,0.5850515991957441
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1600_a0p7_b156c0ec.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1600_a0p7_b156c0ec.csv,posterior_top_k1600_a0p7,posterior_topk,-5.810178247137987e-05,400,210,0.0016502532025409501,0.014085787922525406,0.007637835458655815,582.6855720798161,1.0,400,60,104,72,40,34,46,44,,1600.0,0.7,1600.0,,,,,,,,,,0.5745483008630816,0.5683089145147695,0.5985029159397472,0.5260397014320235,0.6062426014184121,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1600_a0p7_b156c0ec.csv,h029_h012_needle_basin_invariant_jepa,0.001650253202540943,0.014085787922525406,400,210,14.414386423641632,3.9931730531489786,3.609757510675583,0.07099665692291005,0.47216435824770525,0.5741796701488082,0.6685834586077373,posterior_top_k1600_a0p7,0.030194001424977746,0.5863671164905603,0.0064248177630815695,0.5716489802053257,0.0028993206577558883,0.5850678086483225
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k250_700ca845.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k250_700ca845.csv,only_memory_disagree_k250,memory_only,0.002804679555501244,950,248,0.01491851595908028,0.29411027902876097,0.07950119497582056,430.1922688195991,0.20833333333333334,0,144,94,125,132,150,156,149,,250.0,,,,,,250.0,,,,memory_disagree,,0.5746491278180597,0.5715233053182556,0.6019255103925896,0.532855657920463,0.6088761357968454,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k250_700ca845.csv,h029_h012_needle_basin_invariant_jepa,0.014918515959080276,0.29411027902876097,950,248,11.300354625918452,2.469487835875156,4.575991206426718,0.10995563154071948,0.49023141254116315,0.31298840023930974,0.3552782508942745,only_memory_disagree_k250,0.030402205074334,0.5868789965163259,0.006525644718059609,0.5716489802053257,0.0030001476127339277,0.5852720393840906
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1000_a0p7_3589c20a.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1000_a0p7_3589c20a.csv,posterior_top_k1000_a0p7,posterior_topk,9.997272392265995e-05,200,139,0.0016163102414071063,0.019576499496674227,0.007561890026804023,556.0860524803732,0.8333333333333334,0,27,39,36,28,20,28,22,,1000.0,0.7,1000.0,,,,,,,,,,0.5738190521660139,0.5685381042859216,0.6016581645739135,0.5264167601010675,0.6105693903276396,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1000_a0p7_3589c20a.csv,h029_h012_needle_basin_invariant_jepa,0.0016163102414070984,0.019576499496674227,200,139,14.262464116165585,3.8691275212366065,3.6862222902182755,0.07566528342947958,0.4823316444248783,0.35102066473488797,0.41224188342874457,posterior_top_k1000_a0p7,0.03312006028799197,0.5866887510683875,0.0056955690660138725,0.5716489802053257,0.0021700719606881913,0.5853515778247587
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed10_2ebbaca1.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed10_2ebbaca1.csv,targetwise_rowperm_seed10,targetwise_rowperm,0.062034679710119826,1188,250,0.03921671557413033,0.9114856868779257,0.5133291960009779,569.3193600272239,1.0,0,165,102,139,193,205,193,191,,,,,,,,,,,,,10.0,0.5820822540849124,0.5781539487927613,0.5877315360228998,0.577215992060269,0.5982073002721231,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed10_2ebbaca1.csv,h029_h012_needle_basin_invariant_jepa,0.03921671557413033,0.9114856868779259,1185,250,5.934997094225462,1.3426624713731736,4.420319489331728,1.3668247413834673,0.4798351477455032,0.44977651208564295,0.32161671389518104,targetwise_rowperm_seed10,0.009577587230138573,0.586981521436727,0.013958770984912383,0.5716489802053257,0.010433273879586702,0.5854464283191174
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed09_1a06e9ac.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed09_1a06e9ac.csv,targetwise_rowperm_seed09,targetwise_rowperm,0.06785435622116566,1195,250,0.040908537106533055,0.9074990473743597,0.5399497909159126,569.3193600272305,1.0,0,167,104,140,193,207,192,192,,,,,,,,,,,,,9.0,0.5820977051612077,0.5788322322827897,0.5885736480730749,0.5776851037758147,0.6000809582091408,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed09_1a06e9ac.csv,h029_h012_needle_basin_invariant_jepa,0.040908537106533055,0.9074990473743597,1191,250,6.965660571744514,0.9077721249509183,7.673358073699142,1.4347732878697115,0.4936152603303734,0.4460295584308091,0.3397503639179892,targetwise_rowperm_seed09,0.009741415790285202,0.5881928760136023,0.013974222061207686,0.5716489802053257,0.010448724955882005,0.5855196079869635
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed03_0f4c6b1c.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed03_0f4c6b1c.csv,targetwise_rowperm_seed03,targetwise_rowperm,0.05927532847477978,1193,250,0.039509393907619206,0.8887815340466967,0.5266822682222818,569.3193600272128,1.0,0,166,105,138,194,205,194,191,,,,,,,,,,,,,3.0,0.5823647941449983,0.5786666609418998,0.5879250737075564,0.5775333031461753,0.5991347244965662,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed03_0f4c6b1c.csv,h029_h012_needle_basin_invariant_jepa,0.039509393907619206,0.8887815340466967,1190,250,6.156494983943972,1.3211973524715364,4.659784526336932,1.417558919545899,0.4783555774899334,0.4926103619035514,0.3674495703889291,targetwise_rowperm_seed03,0.009258412765656643,0.587236163197196,0.014241311044998262,0.5716489802053257,0.01071581393967258,0.5856175348848484
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed08_e7b288f8.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed08_e7b288f8.csv,targetwise_rowperm_seed08,targetwise_rowperm,0.060723394966319615,1190,250,0.039148849164346744,0.8606334671414593,0.49710563465324803,569.3193600272122,1.0,0,167,105,140,192,205,192,189,,,,,,,,,,,,,8.0,0.5818500644323168,0.5781958251743126,0.589125693178014,0.5772762761313815,0.5975433843269558,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed08_e7b288f8.csv,h029_h012_needle_basin_invariant_jepa,0.039148849164346744,0.8606334671414593,1185,250,7.93895869927535,1.3981900426969467,5.678025483777579,1.3645820487149962,0.4766162385850567,0.4728819843070119,0.3594889079836615,targetwise_rowperm_seed08,0.010929868003701437,0.5876628271529345,0.013726581332316745,0.5716489802053257,0.010201084226991064,0.5856876479645543
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed07_d1178fe3.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed07_d1178fe3.csv,targetwise_rowperm_seed07,targetwise_rowperm,0.059731433581114594,1194,250,0.03888595614448247,0.8864875085995787,0.5258167211832411,569.3193600272314,1.0,0,165,104,141,194,205,193,192,,,,,,,,,,,,,7.0,0.5821035968494853,0.5782479264276507,0.5884837914448428,0.5771320626512881,0.5992594747885795,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed07_d1178fe3.csv,h029_h012_needle_basin_invariant_jepa,0.03888595614448247,0.8864875085995787,1187,250,6.474762686291158,1.6214566953467158,3.9931764449086837,1.4904269496473774,0.4885057024480258,0.4869933050225745,0.36008120839863494,targetwise_rowperm_seed07,0.010235865017192092,0.5870837613612206,0.013980113749485268,0.5716489802053257,0.010454616644159587,0.5856985013910156
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed06_3788980f.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed06_3788980f.csv,targetwise_rowperm_seed06,targetwise_rowperm,0.06710127593789607,1191,250,0.040458895061600934,0.9796047788329797,0.5091485342164442,569.3193600272193,1.0,0,167,102,140,193,204,193,192,,,,,,,,,,,,,6.0,0.5826488091485048,0.578578484299567,0.5876406675042772,0.57756151449691,0.5976559408079299,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed06_3788980f.csv,h029_h012_needle_basin_invariant_jepa,0.040458895061600934,0.9796047788329798,1185,250,6.448956279933912,0.6213595997799115,10.378782707854487,1.4070535235814545,0.47873285893207224,0.46311624307324717,0.3393021263698149,targetwise_rowperm_seed06,0.009062183204710195,0.5894531472179024,0.01452532604850476,0.5716489802053257,0.01099982894317908,0.5858327585147381
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed11_6f2d6336.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed11_6f2d6336.csv,targetwise_rowperm_seed11,targetwise_rowperm,0.0633634670555684,1193,250,0.03966694504087411,0.8901099215497708,0.5475792245566661,569.3193600272214,1.0,0,165,104,141,194,206,193,190,,,,,,,,,,,,,11.0,0.5825137679608704,0.5785909738282148,0.5881270419263537,0.5774323925401488,0.600290648985684,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed11_6f2d6336.csv,h029_h012_needle_basin_invariant_jepa,0.03966694504087411,0.8901099215497708,1190,250,7.595291808474918,1.6713148775527358,4.544500803494318,1.3992557619982593,0.48294343787334476,0.45141795229681947,0.32400639005542625,targetwise_rowperm_seed11,0.009536068098138895,0.587441967076442,0.01439028486087035,0.5716489802053257,0.01086478775554467,0.5858636880670893
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed00_5889f10e.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed00_5889f10e.csv,targetwise_rowperm_seed00,targetwise_rowperm,0.06401966895074589,1192,250,0.039324965869043854,0.8646650635150558,0.5199542648244451,569.319360027233,1.0,0,167,104,141,193,202,193,192,,,,,,,,,,,,,0.0,0.582151456448794,0.5782960483075781,0.5891102150705653,0.5772476082783677,0.5989897476228087,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed00_5889f10e.csv,h029_h012_needle_basin_invariant_jepa,0.039324965869043854,0.8646650635150558,1190,250,7.458341599654821,1.1016267067593128,6.770298456929154,1.3618755249066623,0.4914548406903457,0.427995544914352,0.3511790019762954,targetwise_rowperm_seed00,0.010814166762987187,0.5883060192757646,0.01402797334879391,0.5716489802053257,0.010502476243468228,0.5859486555740671
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed02_bd23b598.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed02_bd23b598.csv,targetwise_rowperm_seed02,targetwise_rowperm,0.068346320818327,1189,250,0.04068444876331343,0.8887662371682625,0.5325353733997951,569.3193600272277,1.0,0,166,101,141,192,205,193,191,,,,,,,,,,,,,2.0,0.5830104528372537,0.5787270906150528,0.5872563092939224,0.5776907010327342,0.5988024296608022,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed02_bd23b598.csv,h029_h012_needle_basin_invariant_jepa,0.04068444876331343,0.8887662371682623,1185,250,6.4919726062165894,1.8535064747235839,3.5025357025969983,1.423487913248574,0.4606224793835252,0.4425121076389209,0.3565645229437267,targetwise_rowperm_seed02,0.008529218678869577,0.587221566870767,0.014886969737253675,0.5716489802053257,0.011361472631927994,0.5860077535921574
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed04_e1e83d1b.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed04_e1e83d1b.csv,targetwise_rowperm_seed04,targetwise_rowperm,0.06654614772566914,1191,250,0.03978062364079509,0.9146397367578833,0.5212824134912971,569.3193600272093,1.0,0,166,104,141,194,205,193,188,,,,,,,,,,,,,4.0,0.5825386436661735,0.5786098339549088,0.5886151749035609,0.577551652423322,0.5991850929166603,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed04_e1e83d1b.csv,h029_h012_needle_basin_invariant_jepa,0.03978062364079509,0.9146397367578835,1188,250,8.67171147731088,0.3917807234909722,22.134094240031203,1.4339634197888482,0.47871056471628604,0.4500074136516111,0.3352702395606536,targetwise_rowperm_seed04,0.01000534094865202,0.5937874459822127,0.014415160566173424,0.5716489802053257,0.010889663460847743,0.5860526982427865
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k500_97bf9d6e.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k500_97bf9d6e.csv,only_memory_disagree_k500,memory_only,0.0021555867518633434,700,245,0.010552938014105926,0.29411027902876097,0.05681431806414525,469.8943034150309,0.4166666666666667,0,104,72,108,90,108,117,101,,500.0,,,,,,500.0,,,,memory_disagree,,0.5745086426223036,0.5703910424073797,0.6037169817577064,0.5316108208220288,0.6106963635517934,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k500_97bf9d6e.csv,h029_h012_needle_basin_invariant_jepa,0.010552938014105923,0.29411027902876097,700,245,11.63557727179116,2.579385673405759,4.510987785675662,0.0850225645467673,0.4847532335920705,0.4332429401933965,0.44690387938263687,only_memory_disagree_k500,0.03332593935032668,0.5877390671199044,0.006385159522303563,0.5716489802053257,0.0028596624169778817,0.5861409827742432
