candidate_id,file,resolved_path,family,alpha,changed_cells,changed_rows,mean_abs_prob_move_h012,max_abs_prob_move_h012,world_expected_delta_vs_h012,world_delta_iqr,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h036_score,source_experiment,world_cell_delta_vs_h012,posterior_delta_vs_h012,changed_cells_vs_h012,mean_abs_logit_move_h012,new_support_cells,support_cells_changed,world_row_delta_vs_h012,support_world_cell_delta_vs_h012,ray_cosine,h037_score,changed_rows_vs_h012,max_abs_logit_move_h012,memory_delta_vs_h012,target_group,k,mem_alpha,rows_selected,h038_score,badness_weight,world_good_action_bad,h024_survivor_hint,source_candidate_id
h038_exception_postpull_all_k120_a0.22_31c2534b,submission_h038_exception_postpull_all_k120_a0.22_31c2534b.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_postpull_all_k120_a0.22_31c2534b.csv,exception_postpull,0.22,,,0.0001948777584379,0.0108022604429293,,,0.5693285127761917,0.5684352049975063,0.58111878460924,0.0007063732522006,0.000253763131463,0.0119640690620173,0.0833333333333333,12,0.5559026187091483,0.5400487020496187,0.6313283654686465,0.002995711718167,-0.1633102299441937,0.0450738950112333,0.25,12,-4.400877305456346,4.400877305456346,0.0366739775454695,0.7583333333333333,0.0,,h038,-0.0001393784632127,-4.521206194014443e-05,120,0.0207586415399779,,,-9.074189348514427e-05,,,,81.0,0.8156703184836083,0.0069680859260876,all,120.0,,,1.8937908496732023,0.6958578431372549,True,False,h038:h038_exception_postpull_all_k120_a0.22_31c2534b
h038_world_exception_veto_S124_k160_a0.075_81495565,submission_h038_world_exception_veto_S124_k160_a0.075_81495565.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_world_exception_veto_S124_k160_a0.075_81495565.csv,world_exception_veto,0.075,,,0.0002056103850945,0.0072974695316044,,,0.5712709461022871,0.5683650949351926,0.582367170619065,0.0031311459911165,0.0002384919486835,0.0132124550718422,0.0,12,0.5556643123190603,0.5379978709549269,0.6285397699571349,0.0010633231941548,-0.1622776404512558,0.0424539108555554,0.25,12,-3.6041880721365054,3.6041880721365054,0.0226678495102924,0.6226415094339622,0.0,,h038,-0.0001071469719521,-2.6654140643950858e-05,159,0.0071564031810065,,,-6.96815370130024e-05,,,,117.0,0.5320484094153448,0.0023513717164258,S124,159.0,,,1.894662309368192,0.503235294117647,True,False,h038:h038_world_exception_veto_S124_k160_a0.075_81495565
h038_exception_qpull_S124_k260_a0.18_94b59bb7,submission_h038_exception_qpull_S124_k260_a0.18_94b59bb7.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_S124_k260_a0.18_94b59bb7.csv,exception_qpull,0.18,,,0.0006620358983096,0.0172914587506223,,,0.5717990699599944,0.5686975797599115,0.5825373301116619,0.0036621127438254,0.0005605212050773,0.0138754534238429,0.0,12,0.5566397752702864,0.5396125191755832,0.6281326146040986,0.00261193166685,-0.1613022195688371,0.0420841265099076,0.25,12,-1.9350802242100715,1.9350945099243573,0.0074426711920167,0.5269230769230769,0.0005714285714285,,h038,-0.0002549299116332,-6.517432091736002e-05,260,0.018077947741618,,,-0.0001702861844831,,,,174.0,1.2769161825966755,0.0058046817998796,S124,260.0,,,1.8989106753812637,0.7387254901960785,True,False,h038:h038_exception_qpull_S124_k260_a0.18_94b59bb7
h038_row_transition_all_r120_aq0.18_am0.08_ee4932e1,submission_h038_row_transition_all_r120_aq0.18_am0.08_ee4932e1.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_row_transition_all_r120_aq0.18_am0.08_ee4932e1.csv,row_transition,0.18,,,0.0009682708723863,0.020149722053109,,,0.5725060753324394,0.5687189014139474,0.5833401944874506,0.0042010565973056,0.0005945699068216,0.0150902876579804,0.0,12,0.5567531525888663,0.5398612700716116,0.6311668360238504,0.0028319611606844,-0.1597106293477273,0.0451993260387645,0.25,12,-1.6392769220015049,1.6392912077157904,0.0043482525403601,0.5305039787798409,0.0005714285714285,,h038,-0.0003049427943047,-8.702525695449775e-05,377,0.0224243068851857,,,-0.0002103637038535,,,,117.0,1.2769161825966755,0.0066269863883687,all,377.0,0.08,120.0,1.9037037037037037,0.769436274509804,True,False,h038:h038_row_transition_all_r120_aq0.18_am0.08_ee4932e1
h038_exception_qpull_S12_k260_a0.05_c647b3d9,submission_h038_exception_qpull_S12_k260_a0.05_c647b3d9.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_S12_k260_a0.05_c647b3d9.csv,exception_qpull,0.05,,,0.0001196204158512,0.0048795950180567,,,0.5711174942358888,0.5682005341200613,0.5822172179570283,0.0029936852376383,7.620261293560528e-05,0.0130625024098055,0.0833333333333333,12,0.5554520285955256,0.5374149707802607,0.6270757068187814,0.0005640498905446,-0.1618674101276073,0.0409587470631203,0.25,12,-4.411922719893774,4.411922719893774,0.0222824379792614,0.6565656565656566,0.0,,h038,-5.467124157238543e-05,-1.491228072813618e-05,198,0.0043630550674427,,,-3.3437590164575194e-05,,,,161.0,0.3546989396102793,0.0014013183869083,S12,198.0,,,1.9039215686274509,0.3351470588235294,True,False,h038:h038_exception_qpull_S12_k260_a0.05_c647b3d9
h038_exception_qpull_Q2S124_k260_a0.08_c33f29fb,submission_h038_exception_qpull_Q2S124_k260_a0.08_c33f29fb.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_Q2S124_k260_a0.08_c33f29fb.csv,exception_qpull,0.08,,,0.0003169348501211,0.0077792829585994,,,0.5718775295444187,0.5684231739775718,0.5825972304880059,0.0037486506240356,0.0002988424704459,0.0140264209769999,0.0833333333333333,12,0.5558341030820538,0.5380494194339565,0.629086385304046,0.0011381832136148,-0.1610919345601121,0.0430474976341598,0.25,12,-2.6316081418518804,2.6316081418518804,0.0101215697763533,0.5423076923076923,0.0,,h038,-0.0001286438754909,-3.542717535828909e-05,260,0.0081290903129602,,,-8.850647406479394e-05,,,,167.0,0.5675183033764339,0.0025884874679507,Q2S124,260.0,,,1.9094771241830064,0.5434313725490196,True,False,h038:h038_exception_qpull_Q2S124_k260_a0.08_c33f29fb
h038_exception_qpull_Q2S124_k120_a0.08_846ec662,submission_h038_exception_qpull_Q2S124_k120_a0.08_846ec662.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_Q2S124_k120_a0.08_846ec662.csv,exception_qpull,0.08,,,0.0001322182668769,0.0077792829585994,,,0.5706933209236025,0.5683089631851117,0.5820986651374543,0.0024326530024939,0.0001827634338773,0.0129439495902315,0.0,12,0.5556347417518321,0.5380614614556843,0.6278648003469607,0.0011101554054305,-0.1638882612853731,0.0417273509525776,0.25,12,-4.235229652564184,4.235229652564184,0.0352935804380348,0.725,0.0,,h038,-8.742520137887501e-05,-2.3994160315351063e-05,120,0.007162982039555,,,-5.669815249203524e-05,,,,85.0,0.5675183033764339,0.0024263006993202,Q2S124,120.0,,,1.911111111111111,0.4820833333333333,True,False,h038:h038_exception_qpull_Q2S124_k120_a0.08_846ec662
h038_exception_qpull_Q2S124_k420_a0.08_9981b6e9,submission_h038_exception_qpull_Q2S124_k420_a0.08_9981b6e9.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_Q2S124_k420_a0.08_9981b6e9.csv,exception_qpull,0.08,,,0.0003736389605435,0.0077792829585994,,,0.5723287484956827,0.5684409345512546,0.582840264609925,0.004199019100955,0.0003166030441287,0.0145903577804549,0.0833333333333333,12,0.5560961009288772,0.538040144291421,0.629389265101031,0.0011502544286948,-0.1599265726859779,0.04337397523332,0.25,12,-2.4449987022118007,2.4449987022118007,0.0071911726535641,0.5411764705882353,0.0,,h038,-0.0001349563861995,-3.726475446399141e-05,340,0.0083961994760698,,,-9.42170584453916e-05,,,,203.0,0.5675183033764339,0.0026180009077025,Q2S124,340.0,,,1.9118736383442267,0.5529166666666667,True,False,h038:h038_exception_qpull_Q2S124_k420_a0.08_9981b6e9
h038_exception_qpull_all_k420_a0.05_3c7405d4,submission_h038_exception_qpull_all_k420_a0.05_3c7405d4.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_all_k420_a0.05_3c7405d4.csv,exception_qpull,0.05,,,0.0003150235716306,0.0048795950180567,,,0.5725415237107603,0.5684807400860918,0.58348705349027,0.0042365049756264,0.0003564085789661,0.0152371466607998,0.0,12,0.5561917484108136,0.537719063499096,0.6345655799547225,0.0008326369112616,-0.1596006851888605,0.0486097714913579,0.25,12,-1.538349398690397,1.538349398690397,0.0036627366635485,0.5119047619047619,0.0,,h038,-0.0001228883250098,-3.5793882388235316e-05,420,0.0067458863290755,,,-8.763842979454291e-05,,,,199.0,0.3546989396102793,0.0020802078355088,all,420.0,,,1.9150326797385624,0.4870098039215687,True,False,h038:h038_exception_qpull_all_k420_a0.05_3c7405d4
h038_exception_qpull_S12_k180_a0.05_19372c55,submission_h038_exception_qpull_S12_k180_a0.05_19372c55.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_S12_k180_a0.05_19372c55.csv,exception_qpull,0.05,,,0.0001132681238229,0.0048795950180567,,,0.5709709701292911,0.5681987635198092,0.5821695042443312,0.0028471611310406,7.443201268346746e-05,0.0130147886971084,0.0833333333333333,12,0.5554330070567658,0.5374319286969274,0.6269764431179997,0.0005610725050186,-0.1622693052870711,0.0408518963529372,0.25,12,-4.607406776732116,4.607406776732116,0.0255967043151784,0.6777777777777778,0.0,,h038,-5.4212446835703335e-05,-1.471137755753204e-05,180,0.0043302198194916,,,-3.30581069998941e-05,,,,147.0,0.3546989396102793,0.0013969471891013,S12,180.0,,,1.9201525054466229,0.33014705882352935,True,False,h038:h038_exception_qpull_S12_k180_a0.05_19372c55
h038_exception_qpull_S124_k180_a0.08_6be15b62,submission_h038_exception_qpull_S124_k180_a0.08_6be15b62.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_S124_k180_a0.08_6be15b62.csv,exception_qpull,0.08,,,0.0002212916151241,0.0077792829585994,,,0.5711868330974696,0.5683724522186236,0.5822644382219384,0.0030535378560085,0.0002472420077886,0.0131097226747156,0.0,12,0.5557254935960345,0.5380488055536651,0.6284836114719139,0.001117856075039,-0.1626105813075188,0.0423946822973528,0.25,12,-3.63265262228128,3.63265262228128,0.0201814034571182,0.6166666666666667,0.0,,h038,-0.0001092457156217,-3.0111449145293888e-05,180,0.0076316756929258,,,-7.14056835304242e-05,,,,126.0,0.5675183033764339,0.002508912895979,S124,180.0,,,1.9206971677559912,0.5167156862745097,True,False,h038:h038_exception_qpull_S124_k180_a0.08_6be15b62
h038_exception_qpull_Q3S_k260_a0.05_fb717da6,submission_h038_exception_qpull_Q3S_k260_a0.05_fb717da6.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_Q3S_k260_a0.05_fb717da6.csv,exception_qpull,0.05,,,0.000202327009303,0.0048795950180567,,,0.572205873355947,0.5683973360392512,0.5829089130800669,0.0040820643576965,0.0002730045321254,0.0145486871574026,0.0833333333333333,12,0.5555786190884954,0.537647400349138,0.631467960931367,0.0007482689655838,-0.1612678853425581,0.0454696933272173,0.25,12,-2.9167321017224377,2.9167321017224377,0.0112182003912401,0.5692307692307692,0.0,,h038,-9.526111989312404e-05,-2.8200100772000127e-05,260,0.005660180654553,,,-6.443314809724584e-05,,,,159.0,0.3546989396102793,0.0018117201174632,Q3S,260.0,,,1.924945533769063,0.4431372549019608,True,False,h038:h038_exception_qpull_Q3S_k260_a0.05_fb717da6
h038_exception_postpull_S_k180_a0.22_a1aba372,submission_h038_exception_postpull_S_k180_a0.22_a1aba372.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_postpull_S_k180_a0.22_a1aba372.csv,exception_postpull,0.22,,,0.0003230208212728,0.0098812108974505,,,0.570277777974766,0.5684074899832177,0.5816660654030544,0.0016563318447022,0.0002807768003354,0.0125113498558317,0.0833333333333333,12,0.556642290589741,0.5397963305416829,0.6291989497365542,0.0028360222666496,-0.1633028067318234,0.0430043637525018,0.25,12,-4.201667707707467,4.201667707707467,0.0233425983761525,0.6611111111111111,0.0,,h038,-0.0001557446126903,-5.389982811680179e-05,180,0.0192499484434125,,,-0.0001059422823874,,,,121.0,0.7693348548070542,0.0063460695000693,S,180.0,,,1.9249455337690633,0.6974264705882353,True,False,h038:h038_exception_postpull_S_k180_a0.22_a1aba372
h038_exception_qpull_S12_k80_a0.18_69b3b281,submission_h038_exception_qpull_S12_k80_a0.18_69b3b281.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_S12_k80_a0.18_69b3b281.csv,exception_qpull,0.18,,,0.0001532178713065,0.0172914587506223,,,0.5697896047845774,0.5683096481564779,0.5815602302096894,0.0011616821370525,0.0001741922304486,0.0124055146624666,0.0833333333333333,12,0.555900333447521,0.5392038151636931,0.6247184494571576,0.0023599228480861,-0.1650300808888597,0.0384986878706714,0.25,12,-4.703503846955684,4.703518132669969,0.0587939766583746,0.925,0.0005714285714285,,h038,-0.0001239868006859,-2.967561743307943e-05,80,0.0141364469567672,,,-7.114268469433674e-05,,,,64.0,1.2769161825966755,0.0047463952868125,S12,80.0,,,1.9279956427015252,0.6310294117647058,True,False,h038:h038_exception_qpull_S12_k80_a0.18_69b3b281
h038_exception_qpull_all_k714_a0.12_81945cd1,submission_h038_exception_qpull_all_k714_a0.12_81945cd1.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_all_k714_a0.12_81945cd1.csv,exception_qpull,0.12,,,0.0008414171051369,0.011612577374805,,,0.5726309026615758,0.5687338174109307,0.5839329836000857,0.004325883926442,0.0006094859038049,0.0156830767706156,0.0,12,0.5569207112827801,0.5389682504563093,0.6340454764107918,0.002019443054552,-0.1587174468236301,0.0481068530212129,0.25,12,-1.0015742763757949,1.0015742763757949,0.0019150559777739,0.497131931166348,0.0,,h038,-0.0002893277993571,-8.079964419025342e-05,523,0.016619296905075,,,-0.0002087766769302,,,,225.0,0.851277455064686,0.0050516272841418,all,523.0,,,1.9311546840958609,0.7166176470588235,True,False,h038:h038_exception_qpull_all_k714_a0.12_81945cd1
h038_row_transition_all_r120_aq0.08_am0.04_4390f684,submission_h038_row_transition_all_r120_aq0.08_am0.04_4390f684.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_row_transition_all_r120_aq0.08_am0.04_4390f684.csv,row_transition,0.08,,,0.0004447828152491,0.0099703521862423,,,0.5724940363542034,0.5684779588267845,0.5834270852910014,0.0041890176190696,0.0003536273196588,0.0151771784615313,0.0,12,0.5563704144683912,0.53819852358376,0.6321481033291234,0.0012661972847808,-0.1593982450873501,0.0461849030484687,0.25,12,-1.5385369544409722,1.5385369544409722,0.0040809998791537,0.53315649867374,0.0,,h038,-0.0001467846958485,-4.592677044134232e-05,377,0.0100313757255303,,,-0.0001011316588753,,,,117.0,0.5675183033764339,0.0029200074309027,all,377.0,0.04,120.0,1.9328976034858387,0.5870588235294117,True,False,h038:h038_row_transition_all_r120_aq0.08_am0.04_4390f684
h038_exception_qpull_S_k180_a0.05_8654108f,submission_h038_exception_qpull_S_k180_a0.05_8654108f.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_S_k180_a0.05_8654108f.csv,exception_qpull,0.05,,,0.0001357183870114,0.0048795950180567,,,0.5714574691431613,0.5683305065360107,0.5825778737499157,0.0033336601449108,0.0002061750288849,0.0135543014302702,0.0,12,0.5554931355230917,0.5376439246093975,0.6300804388787041,0.0007338485275537,-0.1625734181508791,0.0440334650595532,0.25,12,-4.12059724639024,4.12059724639024,0.0228922069243902,0.6611111111111111,0.0,,h038,-7.878752047407e-05,-2.205726908072878e-05,180,0.0051860648739167,,,-5.175820719313923e-05,,,,121.0,0.3546989396102793,0.0017031071308486,S,180.0,,,1.9395424836601307,0.40762254901960787,True,False,h038:h038_exception_qpull_S_k180_a0.05_8654108f
h038_exception_postpull_all_k260_a0.22_4113d871,submission_h038_exception_postpull_all_k260_a0.22_4113d871.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_postpull_all_k260_a0.22_4113d871.csv,exception_postpull,0.22,,,0.0005078089753449,0.0108387573332258,,,0.5705920411295751,0.5686151129567417,0.5817250735991498,0.0021379706695986,0.0004885887846872,0.0125703580519271,0.0,12,0.5568473881501946,0.5401152285480711,0.6325605057796763,0.0030832248084375,-0.1624925626790993,0.0463974396166936,0.25,12,-3.647481322547046,3.647481322547046,0.0140287743174886,0.6038461538461538,0.0,,h038,-0.0002095712729195,-7.789324688199818e-05,260,0.0227693178969177,,,-0.0001467215586658,,,,149.0,0.8156703184836083,0.0074251330966377,all,260.0,,,1.9441176470588235,0.7413480392156864,True,False,h038:h038_exception_postpull_all_k260_a0.22_4113d871
h038_world_exception_veto_all_k280_a0.04_7ca957cf,submission_h038_world_exception_veto_all_k280_a0.04_7ca957cf.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_world_exception_veto_all_k280_a0.04_7ca957cf.csv,world_exception_veto,0.04,,,0.0001814359796893,0.0039083438295904,,,0.5722199543161828,0.5683559167696292,0.5828236162857007,0.0040653710420043,0.0002315852625033,0.014308830419581,0.0,12,0.5554766049703705,0.5375575071316395,0.6340405104549404,0.0006515741952607,-0.1609999893124154,0.0480411096122446,0.25,12,-3.6166312408680144,3.6166312408680144,0.0147617601668082,0.6,0.0,,h038,-9.135101970601632e-05,-2.3867590558082756e-05,245,0.0050270473157754,,,-6.329047791527854e-05,,,,147.0,0.2837591516881144,0.0016025954788461,all,245.0,,,1.9484749455337689,0.4027450980392157,True,False,h038:h038_world_exception_veto_all_k280_a0.04_7ca957cf
h038_row_transition_all_r120_aq0.12_am0.06_5dfd9113,submission_h038_row_transition_all_r120_aq0.12_am0.06_5dfd9113.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_row_transition_all_r120_aq0.12_am0.06_5dfd9113.csv,row_transition,0.12,,,0.0006656309897797,0.0150342673288063,,,0.572502167427567,0.5685760277361358,0.5834275886598924,0.0041971486924332,0.00045169622901,0.0151776818304223,0.0,12,0.556494996126796,0.5388652528905744,0.6317531621048493,0.0018945586699101,-0.1593970789548814,0.0457900534932379,0.25,12,-1.5644457939040557,1.5644457939040557,0.0041497235912574,0.5278514588859416,0.0,,h038,-0.0002124557993339,-6.444194029042884e-05,377,0.0150470635882893,,,-0.0001459037169761,,,,117.0,0.851277455064686,0.0043849413500673,all,377.0,0.06,120.0,1.9510893246187364,0.6825245098039215,True,False,h038:h038_row_transition_all_r120_aq0.12_am0.06_5dfd9113
h038_row_transition_Q2S124_r120_aq0.12_am0.06_e089889a,submission_h038_row_transition_Q2S124_r120_aq0.12_am0.06_e089889a.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_row_transition_Q2S124_r120_aq0.12_am0.06_e089889a.csv,row_transition,0.12,,,0.0003895971797553,0.011612577374805,,,0.5718065533246776,0.568423992890109,0.5825177142346785,0.0036754599184635,0.0002996613829832,0.0138564539666911,0.0,12,0.5560440368377473,0.5385824361085457,0.6266301897800933,0.0016288201291129,-0.1621002952694091,0.0405695660102596,0.25,12,-3.0107415770463133,3.0107415770463133,0.0132050069168697,0.6140350877192983,0.0,,h038,-0.0001448792155577,-3.9678863669885394e-05,228,0.0110293842039534,,,-9.859916278179727e-05,,,,109.0,0.851277455064686,0.0035253471501511,Q2S124,228.0,0.06,120.0,1.9612200435729843,0.6062254901960784,True,False,h038:h038_row_transition_Q2S124_r120_aq0.12_am0.06_e089889a
h038_row_transition_all_r80_aq0.12_am0.06_fdaeff43,submission_h038_row_transition_all_r80_aq0.12_am0.06_fdaeff43.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_row_transition_all_r80_aq0.12_am0.06_fdaeff43.csv,row_transition,0.12,,,0.000438113626374,0.0119081396235407,,,0.5724463417463674,0.568472587214875,0.5827882332794222,0.0041413230112336,0.0003482557077493,0.0144608960091931,0.0,12,0.5560455182298769,0.5387099169138166,0.6280326982132669,0.0017292727141036,-0.1616771860120608,0.042023015799095,0.25,12,-2.713312184240891,2.713312184240891,0.0102004217452665,0.5601503759398496,0.0,,h038,-0.0001628529318458,-4.812268202586945e-05,266,0.0124990376826879,,,-0.0001127328740872,,,,80.0,0.851277455064686,0.003629605444962,all,266.0,0.06,80.0,1.9674291938997823,0.6317156862745098,True,False,h038:h038_row_transition_all_r80_aq0.12_am0.06_fdaeff43
h038_exception_qpull_all_k714_a0.08_99c395e2,submission_h038_exception_qpull_all_k714_a0.08_99c395e2.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_all_k714_a0.08_99c395e2.csv,exception_qpull,0.08,,,0.0005627003373865,0.0077792829585994,,,0.5726246300095702,0.5686115020177934,0.5839327647294105,0.0043196112744364,0.0004871705106676,0.0156828578999404,0.0,12,0.5567880170509834,0.5382613111148752,0.6344743244808002,0.0013528522044474,-0.1587199468897653,0.0485356429767495,0.25,12,-0.9828482141754816,0.9828482141754816,0.0018792508875248,0.4990439770554493,0.0,,h038,-0.0001983689103215,-5.690194752836077e-05,523,0.011079531270046,,,-0.000142793894045,,,,225.0,0.5675183033764339,0.0033648760015969,all,523.0,,,1.9684095860566453,0.6202205882352941,True,False,h038:h038_exception_qpull_all_k714_a0.08_99c395e2
h038_row_transition_Q2S124_r120_aq0.18_am0.08_2626dc14,submission_h038_row_transition_Q2S124_r120_aq0.18_am0.08_2626dc14.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_row_transition_Q2S124_r120_aq0.18_am0.08_2626dc14.csv,row_transition,0.18,,,0.0005703300972573,0.0172914587506223,,,0.5717608248067738,0.5685444725384561,0.5825024113524764,0.0036255324307938,0.0004145618913766,0.0137943555828276,0.0,12,0.5564913845202291,0.5394478780079109,0.6261370362885492,0.0024622588201085,-0.1622880121606819,0.040073382717406,0.25,12,-3.0766372086365346,3.0766514943508203,0.0134940855015386,0.6228070175438597,0.0005714285714285,,h038,-0.0002078540294629,-5.3932422648272694e-05,228,0.016489274638607,,,-0.0001421387329515,,,,109.0,1.2769161825966755,0.0053058489716142,Q2S124,228.0,0.08,120.0,1.9697167755991285,0.7043872549019607,True,False,h038:h038_row_transition_Q2S124_r120_aq0.18_am0.08_2626dc14
h038_exception_qpull_Q2S124_k420_a0.12_17b97f8d,submission_h038_exception_qpull_Q2S124_k420_a0.12_17b97f8d.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_Q2S124_k420_a0.12_17b97f8d.csv,exception_qpull,0.12,,,0.0005587433802328,0.011612577374805,,,0.5723389499253739,0.5685468288554764,0.5828420820108555,0.0042061797130331,0.0004224973483505,0.0145921751813854,0.0,12,0.5562523712648031,0.5386742723506973,0.6290433637787286,0.0017439448190367,-0.1599245682184611,0.043028185671294,0.25,12,-2.468008793226347,2.468008793226347,0.0072588493918421,0.538235294117647,0.0,,h038,-0.0001967882148546,-5.281982921836907e-05,340,0.0125942992141194,,,-0.0001377193368293,,,,203.0,0.851277455064686,0.0039300893887831,Q2S124,340.0,,,1.971132897603486,0.6502941176470589,True,False,h038:h038_exception_qpull_Q2S124_k420_a0.12_17b97f8d
h038_exception_qpull_S124_k120_a0.12_c3c4af28,submission_h038_exception_qpull_S124_k120_a0.12_c3c4af28.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_S124_k120_a0.12_c3c4af28.csv,exception_qpull,0.12,,,0.0001948043939794,0.011612577374805,,,0.5706978907294267,0.5683792175194082,0.5820404394723989,0.0023632599650181,0.0002431644081535,0.0128857239251762,0.0,12,0.5559395120149508,0.5386041777964821,0.6274761644273961,0.0016735774112489,-0.1639262228048129,0.0413358070713398,0.25,12,-4.092988141469431,4.092988141469431,0.0341082345122452,0.725,0.0,,h038,-0.0001253158690441,-3.368055351964971e-05,120,0.0107254077707337,,,-8.035987494055568e-05,,,,86.0,0.851277455064686,0.0036349984391964,S124,120.0,,,1.9713507625272328,0.5785539215686275,True,False,h038:h038_exception_qpull_S124_k120_a0.12_c3c4af28
h038_exception_qpull_Q2S124_k420_a0.18_ac376201,submission_h038_exception_qpull_Q2S124_k420_a0.18_ac376201.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_exception_qpull_Q2S124_k420_a0.18_ac376201.csv,exception_qpull,0.18,,,0.0008343216660296,0.0172914587506223,,,0.5723536854536251,0.5687068058976863,0.5828447249928023,0.0042153485263076,0.0005763176619649,0.0145948181633321,0.0,12,0.5567379235944198,0.5396296909138187,0.6285249881150125,0.0026440223229426,-0.1599216531921109,0.0425099725365992,0.25,12,-2.545840657101754,2.5458549428160397,0.0074878086553412,0.5470588235294118,0.0005714285714285,,h038,-0.0002829541389289,-7.240393040996957e-05,340,0.0188914488211753,,,-0.0001986506345999,,,,203.0,1.2769161825966755,0.0059019676954825,Q2S124,340.0,,,1.975925925925926,0.7407843137254901,True,False,h038:h038_exception_qpull_Q2S124_k420_a0.18_ac376201
h038_row_transition_all_r80_aq0.18_am0.08_1e7ccdf6,submission_h038_row_transition_all_r80_aq0.18_am0.08_1e7ccdf6.csv,/Users/kbsoo/Downloads/cl2/hitl/h038_memory_transition_world_translator_jepa/submission_h038_row_transition_all_r80_aq0.18_am0.08_1e7ccdf6.csv,row_transition,0.18,,,0.0006386428871973,0.0172914587506223,,,0.572451378394208,0.5685909603413116,0.582776767595402,0.0041463596590743,0.0004666288341858,0.0143909226867453,0.0,12,0.5565051526840792,0.5396197595590146,0.6275314858700342,0.0025845570911144,-0.1619520370230491,0.0415178437994452,0.25,12,-2.785522412619803,2.785536698334089,0.0104719424749401,0.5639097744360902,0.0005714285714285,,h038,-0.000233085083189,-6.537792903004744e-05,266,0.0186515252879776,,,-0.0001622136137138,,,,80.0,1.2769161825966755,0.0054834310513602,all,266.0,0.08,80.0,1.977668845315904,0.7237990196078431,True,False,h038:h038_row_transition_all_r80_aq0.18_am0.08_1e7ccdf6
