candidate_id,file,resolved_path,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,family,source_vector,projection_mode,forbid_basis,forbid_pcs,route_mask,k,cap,cosine_to_world,cosine_to_h012_ray,forbidden_cosine,first_order_gain_sum
h039_world_allow_cone_all_bad_pc24_exception_k120_cap0.022_e38f7d28,submission_h039_world_allow_cone_all_bad_pc24_exception_k120_cap0.022_e38f7d28.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_all_bad_pc24_exception_k120_cap0.022_e38f7d28.csv,120,99,8.898350523426446e-05,0.008720253904450415,0.006672190364502102,0.044,-9.91769816672567e-06,-6.774171108054044e-06,5.075419361577612e-05,world_allow_cone,world,allow_cone,all_bad,24,exception,120,0.022,0.049356433541334205,0.04068269725663285,0.31983522984984736,0.005210692743290174
h039_transition_world_allow_cone_world_bad_pc24_exception_k48_cap0.022_448ea205,submission_h039_transition_world_allow_cone_world_bad_pc24_exception_k48_cap0.022_448ea205.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc24_exception_k48_cap0.022_448ea205.csv,48,43,5.801758242942155e-05,0.008245185960066737,0.010139358778205319,0.044,-6.487809942424287e-06,-4.525110712367777e-06,2.9367242977534813e-05,transition_world_allow_cone,transition_world,allow_cone,world_bad,24,exception,48,0.022,0.03151630532666839,0.02637953455254182,0.1976369471039584,0.0021069507460041385
h039_world_allow_cone_world_bad_pc24_transition_high_support_k120_cap0.022_7db3667a,submission_h039_world_allow_cone_world_bad_pc24_transition_high_support_k120_cap0.022_7db3667a.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc24_transition_high_support_k120_cap0.022_7db3667a.csv,120,89,6.0718096259275674e-05,0.008720253904450415,0.00578541903773205,0.044,-1.2807263930368017e-05,-7.000019920153308e-06,2.86476547370183e-05,world_allow_cone,world,allow_cone,world_bad,24,transition_high_support,120,0.022,0.06457169186939407,0.03533827089644518,0.37788565467085483,0.004229466279888544
h039_world_allow_cone_world_bad_pc24_exception_k48_cap0.022_dace32e7,submission_h039_world_allow_cone_world_bad_pc24_exception_k48_cap0.022_dace32e7.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc24_exception_k48_cap0.022_dace32e7.csv,48,45,5.2513958193524935e-05,0.008206836191256173,0.00992632600477839,0.04138473608880712,-6.5287629455920055e-06,-4.583160921551737e-06,2.9939576008699447e-05,world_allow_cone,world,allow_cone,world_bad,24,exception,48,0.022,0.037941672064856644,0.03767569097542123,0.18838732480364503,0.003030355882958071
h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k48_cap0.022_73a3f3da,submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k48_cap0.022_73a3f3da.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k48_cap0.022_73a3f3da.csv,48,43,4.6724144457942836e-05,0.008245185960066737,0.009419559378145446,0.044,-1.051037587028824e-05,-6.71946232804722e-06,2.075938249471237e-05,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,24,transition_high_support,48,0.022,0.053100813407136196,0.025467239401993767,0.30221897293210204,0.00508254697100901
h039_posterior_world_mix_allow_cone_all_bad_pc24_exception_k120_cap0.022_202e882c,submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_exception_k120_cap0.022_202e882c.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_exception_k120_cap0.022_202e882c.csv,120,100,9.126935947397264e-05,0.008720253904450415,0.006852919288021843,0.044,-1.0746589043158488e-05,-7.389057500335852e-06,5.2034461285197245e-05,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,24,exception,120,0.022,0.0527056533737814,0.041556142494079684,0.3227017823800598,0.004430477604081598
h039_transition_world_double_null_world_bad_pc24_world_high_support_k48_cap0.022_679a0e92,submission_h039_transition_world_double_null_world_bad_pc24_world_high_support_k48_cap0.022_679a0e92.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_world_bad_pc24_world_high_support_k48_cap0.022_679a0e92.csv,48,45,5.7666168908297295e-05,0.005710359404363929,0.012222246039988843,0.02912724762984449,-2.4514717906579676e-05,-3.918252974397186e-06,-5.975610061040864e-05,transition_world_double_null,transition_world,double_null,world_bad,24,world_high_support,48,0.022,0.07648923012931452,0.011285937940427844,0.4675446614418507,0.059105138140617026
h039_transition_world_remove_only_world_bad_pc24_world_high_support_k48_cap0.022_766f41da,submission_h039_transition_world_remove_only_world_bad_pc24_world_high_support_k48_cap0.022_766f41da.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_world_bad_pc24_world_high_support_k48_cap0.022_766f41da.csv,48,46,5.8263114236095824e-05,0.005838208025723768,0.012299510930973562,0.02962269054068206,-2.4283573873320562e-05,-3.5875246044828827e-06,-5.744985829305627e-05,transition_world_remove_only,transition_world,remove_only,world_bad,24,world_high_support,48,0.022,0.07554467242293106,0.010031523074122629,0.45900080515767344,0.05640068807651911
h039_posterior_world_mix_allow_cone_world_bad_pc24_transition_high_support_k120_cap0.022_1631c0d8,submission_h039_posterior_world_mix_allow_cone_world_bad_pc24_transition_high_support_k120_cap0.022_1631c0d8.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_world_bad_pc24_transition_high_support_k120_cap0.022_1631c0d8.csv,120,89,6.779513098933548e-05,0.010705987953798846,0.00610087718548268,0.044,-1.364515158206116e-05,-6.872631975481957e-06,2.0332752065310596e-05,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,world_bad,24,transition_high_support,120,0.022,0.057422257972130415,0.021772899362979756,0.4118946332741827,0.005181895118131797
h039_transition_world_allow_cone_world_bad_pc24_transition_high_support_k48_cap0.022_f2ab8c74,submission_h039_transition_world_allow_cone_world_bad_pc24_transition_high_support_k48_cap0.022_f2ab8c74.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc24_transition_high_support_k48_cap0.022_f2ab8c74.csv,48,43,4.293279684738599e-05,0.008245185960066737,0.007996634900083597,0.044,-8.289996381388495e-06,-5.802835677437594e-06,2.53810609955351e-05,transition_world_allow_cone,transition_world,allow_cone,world_bad,24,transition_high_support,48,0.022,0.0371573510615194,0.030265748305572868,0.21271863923206702,0.0024679520209509825
h039_world_allow_cone_world_bad_pc8_world_high_support_k194_cap0.022_41a58373,submission_h039_world_allow_cone_world_bad_pc8_world_high_support_k194_cap0.022_41a58373.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc8_world_high_support_k194_cap0.022_41a58373.csv,194,129,4.9088011847217124e-05,0.009203703016088305,0.006189705193008564,0.044,-1.9601414416242636e-05,-6.829461091447908e-06,0.00014638773545237589,world_allow_cone,world,allow_cone,world_bad,8,world_high_support,194,0.022,0.5246295105386496,0.5467050675219551,0.7668876669749684,0.10363622251350318
h039_world_allow_cone_all_bad_pc24_transition_high_support_k120_cap0.022_bd0f606e,submission_h039_world_allow_cone_all_bad_pc24_transition_high_support_k120_cap0.022_bd0f606e.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_all_bad_pc24_transition_high_support_k120_cap0.022_bd0f606e.csv,120,96,6.182384339905885e-05,0.008791481452429695,0.005544326089435818,0.044,-1.2869966020468122e-05,-7.658855393412246e-06,2.8738813635235786e-05,world_allow_cone,world,allow_cone,all_bad,24,transition_high_support,120,0.022,0.061330591219691574,0.0329065128528863,0.37255131086793797,0.006172971875803317
h039_world_allow_cone_world_bad_pc24_world_high_support_k187_cap0.022_6f0d77c2,submission_h039_world_allow_cone_world_bad_pc24_world_high_support_k187_cap0.022_6f0d77c2.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc24_world_high_support_k187_cap0.022_6f0d77c2.csv,187,120,4.636770091567801e-05,0.009281221778596471,0.006102694077816761,0.044,-1.8984303563310925e-05,-7.479544550393472e-06,7.52645684511574e-05,world_allow_cone,world,allow_cone,world_bad,24,world_high_support,187,0.022,0.4614254183548916,0.474800907871614,0.8347079528361945,0.004841759366374936
h039_world_allow_cone_world_bad_pc24_support_k120_cap0.022_ca36eef2,submission_h039_world_allow_cone_world_bad_pc24_support_k120_cap0.022_ca36eef2.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc24_support_k120_cap0.022_ca36eef2.csv,120,96,0.00011815154899472094,0.010992522127324711,0.009350514044587487,0.044,-1.5508288935574618e-05,-2.264686107403588e-06,6.485589724794515e-05,world_allow_cone,world,allow_cone,world_bad,24,support,120,0.022,0.04302853483763499,0.010806436556196787,0.27678738735402963,0.009693687207492013
h039_transition_world_allow_cone_world_bad_pc24_transition_high_support_k189_cap0.022_5f645925,submission_h039_transition_world_allow_cone_world_bad_pc24_transition_high_support_k189_cap0.022_5f645925.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc24_transition_high_support_k189_cap0.022_5f645925.csv,188,104,7.107009765572028e-05,0.010705987953798846,0.006034841809608713,0.044,-1.3875500705938911e-05,-9.229545162913108e-06,0.00011261128310521556,transition_world_allow_cone,transition_world,allow_cone,world_bad,24,transition_high_support,189,0.022,0.3855066969277519,0.41482516839215583,0.7306895693036406,0.0026867939442101474
h039_posterior_world_mix_allow_cone_all_bad_pc24_support_k48_cap0.022_fe68286b,submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_support_k48_cap0.022_fe68286b.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_support_k48_cap0.022_fe68286b.csv,48,44,6.313907267672582e-05,0.007818589482868066,0.010930553207462251,0.04169944961974565,-1.1473443895608227e-05,-6.937266799889906e-06,1.848842658038026e-05,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,24,support,48,0.022,0.03697140057056023,0.02536435993073963,0.27677283729284247,0.006402958612981688
h039_transition_world_allow_cone_world_bad_pc8_world_high_support_k199_cap0.022_81b742be,submission_h039_transition_world_allow_cone_world_bad_pc8_world_high_support_k199_cap0.022_81b742be.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc8_world_high_support_k199_cap0.022_81b742be.csv,199,133,4.8565460013142406e-05,0.008704267215431716,0.006515835960690057,0.044,-1.9949077687186018e-05,-7.0972207278109476e-06,0.00015259784836065026,transition_world_allow_cone,transition_world,allow_cone,world_bad,8,world_high_support,199,0.022,0.5677491913604887,0.5962154294300708,0.8016349242972998,0.08141474114592012
h039_posterior_world_mix_allow_cone_all_bad_pc24_exception_k230_cap0.022_7c01db75,submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_exception_k230_cap0.022_7c01db75.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_exception_k230_cap0.022_7c01db75.csv,229,152,0.00011727305647617138,0.010547252855948264,0.00603880733077347,0.044,-1.3587639716734457e-05,-9.161451024465125e-06,0.00011731909529623537,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,24,exception,230,0.022,0.28114006943542463,0.2962921030760064,0.6176756554758643,0.0044748868466432225
h039_posterior_world_mix_allow_cone_world_bad_pc24_exception_k120_cap0.022_3fb57658,submission_h039_posterior_world_mix_allow_cone_world_bad_pc24_exception_k120_cap0.022_3fb57658.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_world_bad_pc24_exception_k120_cap0.022_3fb57658.csv,120,96,8.828466429622454e-05,0.008799192604555528,0.006438364042623392,0.044,-9.193449475569013e-06,-6.097213585220686e-06,4.688316022620504e-05,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,world_bad,24,exception,120,0.022,0.04399896972161947,0.03528559038958469,0.21564245831623408,0.004394326336696543
h039_transition_world_allow_cone_all_bad_pc24_transition_high_support_k48_cap0.022_c392c0f0,submission_h039_transition_world_allow_cone_all_bad_pc24_transition_high_support_k48_cap0.022_c392c0f0.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_all_bad_pc24_transition_high_support_k48_cap0.022_c392c0f0.csv,48,42,4.8265589002852255e-05,0.008245185960066737,0.009785684771358957,0.044,-1.1718815555960642e-05,-7.543651677957672e-06,2.1011569526991593e-05,transition_world_allow_cone,transition_world,allow_cone,all_bad,24,transition_high_support,48,0.022,0.04255487782824961,0.022574859722470454,0.30588197853424354,0.0029914489433578257
h039_transition_world_remove_only_world_bad_pc24_support_k48_cap0.022_80eaab22,submission_h039_transition_world_remove_only_world_bad_pc24_support_k48_cap0.022_80eaab22.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_world_bad_pc24_support_k48_cap0.022_80eaab22.csv,48,43,7.264229406981234e-05,0.0062321281590959066,0.013773396445349244,0.02626291540128496,-2.374078581720795e-05,-3.4993150584381895e-06,-4.145296148663261e-05,transition_world_remove_only,transition_world,remove_only,world_bad,24,support,48,0.022,0.06922687422554324,0.010047091506557486,0.3595857864815638,0.062451432355999946
h039_world_double_null_world_bad_pc24_world_high_support_k48_cap0.022_395ac1ee,submission_h039_world_double_null_world_bad_pc24_world_high_support_k48_cap0.022_395ac1ee.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_double_null_world_bad_pc24_world_high_support_k48_cap0.022_395ac1ee.csv,48,47,6.270039720810013e-05,0.006000267398539427,0.013556957755692748,0.044,-2.524495127047078e-05,-4.682974450085963e-06,-5.025999521598787e-05,world_double_null,world,double_null,world_bad,24,world_high_support,48,0.022,0.13259228410945384,0.033782796163584365,0.4732053118853206,0.07344636729379062
h039_transition_world_double_null_world_bad_pc24_support_k48_cap0.022_e89261bf,submission_h039_transition_world_double_null_world_bad_pc24_support_k48_cap0.022_e89261bf.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_world_bad_pc24_support_k48_cap0.022_e89261bf.csv,48,42,7.144588521469277e-05,0.00609734691656888,0.013691605171821079,0.026147797338868496,-2.4072265377350614e-05,-4.060009900499563e-06,-4.76458455717975e-05,transition_world_double_null,transition_world,double_null,world_bad,24,support,48,0.022,0.07127856175439252,0.012268588767781427,0.36472709242540957,0.0649101285506917
h039_transition_world_allow_cone_all_bad_pc24_transition_high_support_k186_cap0.022_fe0d9fce,submission_h039_transition_world_allow_cone_all_bad_pc24_transition_high_support_k186_cap0.022_fe0d9fce.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_all_bad_pc24_transition_high_support_k186_cap0.022_fe0d9fce.csv,185,119,6.753784856885681e-05,0.008720253904450415,0.006375700406981611,0.044,-1.5729378521136515e-05,-1.0107010878404331e-05,9.804372094296942e-05,transition_world_allow_cone,transition_world,allow_cone,all_bad,24,transition_high_support,186,0.022,0.3898444444992767,0.40866961157627407,0.7904521853724099,0.0033677425730485383
h039_transition_world_allow_cone_world_bad_pc24_world_high_support_k167_cap0.022_1a7296c2,submission_h039_transition_world_allow_cone_world_bad_pc24_world_high_support_k167_cap0.022_1a7296c2.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc24_world_high_support_k167_cap0.022_1a7296c2.csv,167,99,4.431985555730351e-05,0.009281221778596471,0.006028044763538278,0.044,-1.7895784362463056e-05,-8.648166903267573e-06,0.00010037198986270342,transition_world_allow_cone,transition_world,allow_cone,world_bad,24,world_high_support,167,0.022,0.4688454523678305,0.4941797343373188,0.8526312667836545,0.0027206366581716186
h039_transition_world_allow_cone_world_bad_pc24_support_k120_cap0.022_242a8b4c,submission_h039_transition_world_allow_cone_world_bad_pc24_support_k120_cap0.022_242a8b4c.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc24_support_k120_cap0.022_242a8b4c.csv,120,91,0.00012412639830521778,0.010992522127324711,0.009345931017589355,0.044,-1.523093788509817e-05,-3.965675264418598e-06,7.825611774073948e-05,transition_world_allow_cone,transition_world,allow_cone,world_bad,24,support,120,0.022,0.040701536968927664,0.01214148758723648,0.24881730916500358,0.005950102278671248
h039_world_remove_only_world_bad_pc24_world_high_support_k48_cap0.022_0d03e69b,submission_h039_world_remove_only_world_bad_pc24_world_high_support_k48_cap0.022_0d03e69b.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_remove_only_world_bad_pc24_world_high_support_k48_cap0.022_0d03e69b.csv,48,46,6.479636610112983e-05,0.006140167900701432,0.013097266075237937,0.02594827234405668,-2.5631752637771977e-05,-4.546538441338071e-06,-5.161047463037224e-05,world_remove_only,world,remove_only,world_bad,24,world_high_support,48,0.022,0.07964542563744098,0.016067211808749638,0.43169268964166335,0.072275874234489
h039_transition_world_allow_cone_world_bad_pc8_exception_k238_cap0.022_583e2255,submission_h039_transition_world_allow_cone_world_bad_pc8_exception_k238_cap0.022_583e2255.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc8_exception_k238_cap0.022_583e2255.csv,237,166,6.309652988740764e-05,0.0073886484056017165,0.006131758471430476,0.044,-1.8978239482566133e-05,-9.471448890314532e-06,0.00018761843954963453,transition_world_allow_cone,transition_world,allow_cone,world_bad,8,exception,238,0.022,0.5669734535700734,0.6038211383794558,0.786552145006982,0.06355333764790594
h039_transition_world_allow_cone_world_bad_pc24_exception_k120_cap0.022_583fce93,submission_h039_transition_world_allow_cone_world_bad_pc24_exception_k120_cap0.022_583fce93.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc24_exception_k120_cap0.022_583fce93.csv,120,84,9.209743289389759e-05,0.009069010172549241,0.006564690072100746,0.044,-9.542119872642978e-06,-6.6433642048764495e-06,5.055991964076265e-05,transition_world_allow_cone,transition_world,allow_cone,world_bad,24,exception,120,0.022,0.03642404904086172,0.03199825571563564,0.21037041726301842,0.0023072702288524697
h039_posterior_world_mix_allow_cone_world_bad_pc8_world_high_support_k168_cap0.022_0d1c5033,submission_h039_posterior_world_mix_allow_cone_world_bad_pc8_world_high_support_k168_cap0.022_0d1c5033.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_world_bad_pc8_world_high_support_k168_cap0.022_0d1c5033.csv,168,123,5.539847323266202e-05,0.009203703016088305,0.005683920333054941,0.044,-2.0966390480171166e-05,-6.57485206158383e-06,0.00010971586558269415,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,world_bad,8,world_high_support,168,0.022,0.38891593808760844,0.3960416966599757,0.5803593675061008,0.059525555398556675
h039_posterior_world_mix_allow_cone_world_bad_pc24_support_k120_cap0.022_5ff35412,submission_h039_posterior_world_mix_allow_cone_world_bad_pc24_support_k120_cap0.022_5ff35412.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_world_bad_pc24_support_k120_cap0.022_5ff35412.csv,120,99,0.00012325179881270856,0.010992522127324711,0.009093278838130447,0.044,-1.528166772260423e-05,-5.810523089220141e-06,3.2873575205131696e-05,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,world_bad,24,support,120,0.022,0.04218293292874487,0.014232476621938961,0.276402226750898,0.008812534408837194
h039_transition_world_allow_cone_all_bad_pc24_exception_k120_cap0.022_9a61c3cb,submission_h039_transition_world_allow_cone_all_bad_pc24_exception_k120_cap0.022_9a61c3cb.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_all_bad_pc24_exception_k120_cap0.022_9a61c3cb.csv,120,95,9.31424643808926e-05,0.008720253904450415,0.0072022328196406915,0.044,-1.1994211447051143e-05,-8.542318985588483e-06,5.8918633312644454e-05,transition_world_allow_cone,transition_world,allow_cone,all_bad,24,exception,120,0.022,0.05354262725063261,0.04918141234405267,0.3134169600824161,0.0025325870917840953
h039_transition_world_allow_cone_all_bad_pc24_support_k48_cap0.022_737e7122,submission_h039_transition_world_allow_cone_all_bad_pc24_support_k48_cap0.022_737e7122.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_all_bad_pc24_support_k48_cap0.022_737e7122.csv,48,46,6.630603637949729e-05,0.007814865479840338,0.011597883567754345,0.041679378642678865,-1.2926287022045514e-05,-8.032446949708332e-06,1.8903836064443942e-05,transition_world_allow_cone,transition_world,allow_cone,all_bad,24,support,48,0.022,0.039974732072202056,0.027733501464132646,0.27916735885607113,0.0037073686763632804
h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k120_cap0.022_8b104edc,submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k120_cap0.022_8b104edc.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k120_cap0.022_8b104edc.csv,120,98,6.532375922833677e-05,0.008734978555981432,0.005804797080968511,0.044,-1.4742801884742883e-05,-9.100711324823445e-06,3.024031508684726e-05,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,24,transition_high_support,120,0.022,0.0662598134922354,0.03510946417576452,0.3728578193525134,0.005554825635763212
h039_world_allow_cone_world_bad_pc24_exception_k120_cap0.022_16e2cc0d,submission_h039_world_allow_cone_world_bad_pc24_exception_k120_cap0.022_16e2cc0d.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc24_exception_k120_cap0.022_16e2cc0d.csv,120,92,9.092411375669913e-05,0.009241106983300607,0.00702851839153967,0.044,-1.0399849630539543e-05,-7.21046695666992e-06,5.5940622469704094e-05,world_allow_cone,world,allow_cone,world_bad,24,exception,120,0.022,0.05427797546234835,0.04717307038845045,0.2168288670032401,0.0034701015344056185
h039_posterior_world_mix_allow_cone_world_bad_pc24_transition_high_support_k239_cap0.022_e0165268,submission_h039_posterior_world_mix_allow_cone_world_bad_pc24_transition_high_support_k239_cap0.022_e0165268.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_world_bad_pc24_transition_high_support_k239_cap0.022_e0165268.csv,238,139,9.035604491594462e-05,0.010897494413835362,0.0060930123548317274,0.044,-1.8721220633380468e-05,-9.290413501120283e-06,0.00010254928160093854,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,world_bad,24,transition_high_support,239,0.022,0.3521468748342479,0.3519080487872958,0.6984360204040134,0.005266087771738027
h039_world_remove_only_world_bad_pc24_support_k48_cap0.022_9f14aab8,submission_h039_world_remove_only_world_bad_pc24_support_k48_cap0.022_9f14aab8.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_remove_only_world_bad_pc24_support_k48_cap0.022_9f14aab8.csv,48,44,8.395115186296155e-05,0.006767227645300744,0.014774073626540261,0.032099930614845285,-2.3964653690069745e-05,-3.5789006815290186e-06,-3.720111314114865e-05,world_remove_only,world,remove_only,world_bad,24,support,48,0.022,0.06883305076052214,0.012400978039453494,0.2885556254629546,0.08146442208320272
h039_transition_world_allow_cone_world_bad_pc24_support_k48_cap0.06_b82fa534,submission_h039_transition_world_allow_cone_world_bad_pc24_support_k48_cap0.06_b82fa534.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc24_support_k48_cap0.06_b82fa534.csv,48,46,0.00013422505719986553,0.012301550865297717,0.02673013074360381,0.09032768737126219,-1.9386317842526377e-05,-2.1001009739411794e-06,0.00012173591806085321,transition_world_allow_cone,transition_world,allow_cone,world_bad,24,support,48,0.06,0.03494042275659721,0.005319854324186428,0.2491279694885654,0.004623040580905792
