candidate_id,family,target_subset,alpha,k,file,posterior_delta_mean_vs_h012,posterior_delta_p10_vs_h012,posterior_delta_p90_vs_h012,posterior_delta_max_vs_h012,posterior_beats_h012_rate,expected_public_if_posterior,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,mean_cell_score_changed,min_consistency_changed,mean_consistency_changed,h015_decision,decision_rank
target_Q3_k120_a0.6,target_top,Q3,0.6,120,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k120_a0.6_728cdf16.csv,-7.423833050559013e-05,-8.687591868449078e-05,-4.889979707283259e-05,-1.2476358990740298e-05,1.0,0.5680492447694945,120,120,0.0008364924707325379,0.04450847425145543,0.1289980828753661,0.8,0.9761111111111112,diagnostic_only,2
top_S_k50_a0.45,top,S,0.45,50,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k50_a0.45_cead8284.csv,-0.00018097845219395948,-0.000254758748210613,-4.886409710223377e-05,-2.1396818388305528e-05,1.0,0.567942504647806,40,50,0.0001249526720103073,0.029076346839886358,3.6088691177994865,0.6,0.9060000000000001,diagnostic_only,2
target_S3_k10_a0.6,target_top,S3,0.6,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S3_k10_a0.6_19e94973.csv,-8.721521728133229e-05,-0.00011349797815471498,-4.781154593766082e-05,-3.141955507763378e-05,1.0,0.5680362678827188,10,10,0.00013490832277771096,0.04175635727635074,1.6591048498100254,0.6666666666666666,0.9533333333333334,diagnostic_only,2
top_all_k50_a0.25,top,all,0.25,50,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k50_a0.25_7c9d1348.csv,-0.0001277957611776059,-0.00017057412701135434,-4.764211618724724e-05,-1.957458269784387e-05,1.0,0.5679956873388224,40,50,5.3296441364614005e-05,0.01675271698881331,4.058973575132632,0.6,0.8900000000000001,diagnostic_only,2
target_Q2_k80_a0.6,target_top,Q2,0.6,80,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k80_a0.6_24de96e0.csv,-4.9677708877130876e-05,-5.614022709037444e-05,-4.634832438391671e-05,1.0383435497288707e-05,0.9333333333333333,0.568073805391123,80,80,0.0006298170964837614,0.02701613991401719,0.11282375254341699,0.9333333333333333,0.9783333333333333,diagnostic_only,2
target_Q1_k20_a0.6,target_top,Q1,0.6,20,hitl/h015_public_equation_self_feedback/submission_h015_target_Q1_k20_a0.6_a22d15f8.csv,-9.798689310119842e-05,-0.00012156502271181999,-4.602790555997591e-05,-2.2102571845973758e-05,1.0,0.5680254962068989,20,20,0.00019359685194900964,0.03516510707613618,1.613598083531117,0.7333333333333333,0.9583333333333334,diagnostic_only,2
target_S4_k35_a0.35,target_top,S4,0.35,35,hitl/h015_public_equation_self_feedback/submission_h015_target_S4_k35_a0.35_05d87b55.csv,-6.93778889687323e-05,-8.054181174641687e-05,-4.590888277196494e-05,-2.891022696654655e-05,1.0,0.5680541052110313,35,35,0.0002276101875135964,0.027643365348263615,0.6336880906680793,0.8,0.9895238095238095,diagnostic_only,2
top_S_k50_a0.25,top,S,0.25,50,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k50_a0.25_0a8c67e1.csv,-0.00011812335368261997,-0.0001591124070251956,-4.472648974278475e-05,-2.9466890457269388e-05,1.0,0.5680053597463174,40,50,8.522189287834201e-05,0.017842161550672753,3.6088691177994865,0.6,0.9060000000000001,diagnostic_only,2
target_Q1_k20_a0.9,target_top,Q1,0.9,20,hitl/h015_public_equation_self_feedback/submission_h015_target_Q1_k20_a0.9_00119f6f.csv,-0.00012116310696339207,-0.00015653030137970358,-4.3224625651852895e-05,-7.33662508093545e-06,1.0,0.5680023199930366,20,20,0.0002876729997685829,0.0515450914199187,1.613598083531117,0.7333333333333333,0.9583333333333334,diagnostic_only,2
target_S3_k10_a0.9,target_top,S3,0.9,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S3_k10_a0.9_98999dbf.csv,-0.00010215845710074778,-0.00014158259841082115,-4.3052950085241526e-05,-1.8464963795201167e-05,1.0,0.5680213246428993,10,10,0.00018435623007609505,0.0566671653254851,1.6591048498100254,0.6666666666666666,0.9533333333333334,diagnostic_only,2
target_Q3_k80_a0.6,target_top,Q3,0.6,80,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k80_a0.6_84c9ccc4.csv,-6.73801797932277e-05,-7.957496091823288e-05,-4.296641279632607e-05,-1.2650591791432506e-05,1.0,0.5680561029202068,80,80,0.0006545540773108614,0.04450847425145543,0.16535987960925508,0.8,0.9829166666666665,diagnostic_only,2
target_Q3_k80_a0.9,target_top,Q3,0.9,80,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k80_a0.9_07960348.csv,-7.910299074236008e-05,-9.739516242987001e-05,-4.248234024700693e-05,2.9913912603338618e-06,0.9666666666666667,0.5680443801092577,80,80,0.0009751696118343952,0.06544843369149089,0.16535987960925508,0.8,0.9829166666666665,diagnostic_only,2
target_Q2_k180_a0.35,target_top,Q2,0.35,180,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k180_a0.35_59a495c8.csv,-4.405364914424667e-05,-4.861885779608792e-05,-4.225769488799904e-05,1.6118645011506633e-06,0.9666666666666667,0.5680794294508558,180,180,0.0005929006833534183,0.01604047000486397,0.07591766061384723,0.9,0.972962962962963,diagnostic_only,2
target_Q3_k180_a0.35,target_top,Q3,0.35,180,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k180_a0.35_e3739eb5.csv,-5.413589425755808e-05,-6.138539927740797e-05,-3.99503518114363e-05,-1.5415124991881812e-05,1.0,0.5680693472057425,180,180,0.0005898175524018246,0.026370521710995187,0.09784508041094687,0.7333333333333333,0.9627777777777778,diagnostic_only,2
target_Q2_k120_a0.35,target_top,Q2,0.35,120,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k120_a0.35_27c9b708.csv,-4.069186734152135e-05,-4.505649890773672e-05,-3.8926048431296726e-05,1.0328724939440307e-06,0.9666666666666667,0.5680827912326585,120,120,0.0004877105000245127,0.01604047000486397,0.09586517666810099,0.9333333333333333,0.9758333333333334,diagnostic_only,2
target_Q2_k50_a0.9,target_top,Q2,0.9,50,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k50_a0.9_e7d3cd21.csv,-4.470432030224206e-05,-5.3201026173437625e-05,-3.8858582087903865e-05,2.3949441850364423e-05,0.9333333333333333,0.5680787787796978,50,50,0.0006556720904848209,0.03965548301797672,0.13171298937247547,0.9333333333333333,0.9826666666666668,diagnostic_only,2
target_S4_k20_a0.6,target_top,S4,0.6,20,hitl/h015_public_equation_self_feedback/submission_h015_target_S4_k20_a0.6_f5959d6a.csv,-7.244830982486926e-05,-8.889660936010582e-05,-3.792271187559561e-05,-1.6260211503573492e-05,1.0,0.5680510347901752,20,20,0.00022282548509017718,0.04485580599237804,0.8947718435296274,0.8,0.9833333333333334,diagnostic_only,2
target_S3_k10_a0.35,target_top,S3,0.35,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S3_k10_a0.35_3b38b4d2.csv,-6.0537170961938806e-05,-7.586878147141113e-05,-3.755169601146523e-05,-2.7989701343116266e-05,1.0,0.568062945929038,10,10,8.659047583365924e-05,0.026502829702675368,1.6591048498100254,0.6666666666666666,0.9533333333333334,diagnostic_only,2
target_S1_k35_a0.6,target_top,S1,0.6,35,hitl/h015_public_equation_self_feedback/submission_h015_target_S1_k35_a0.6_32e61978.csv,-0.00011922503322544868,-0.00017229332399660747,-3.7475794802156384e-05,1.543956654096374e-05,0.9666666666666667,0.5680042580667746,35,35,0.00015143988042396156,0.045654676145048256,2.745151091165648,0.6,0.9152380952380952,diagnostic_only,2
target_Q3_k120_a0.35,target_top,Q3,0.35,120,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k120_a0.35_b73bb542.csv,-5.1063424354023196e-05,-5.843535079171965e-05,-3.62826131849133e-05,-1.5035607637025712e-05,1.0,0.568072419675646,120,120,0.0004904058431572427,0.026370521710995187,0.1289980828753661,0.8,0.9761111111111112,diagnostic_only,2
target_Q1_k20_a0.35,target_top,Q1,0.35,20,hitl/h015_public_equation_self_feedback/submission_h015_target_Q1_k20_a0.35_b66489f6.csv,-6.60390389092235e-05,-7.979294784874852e-05,-3.572962951017187e-05,-2.1773184843666147e-05,1.0,0.5680574440610908,20,20,0.0001182004966448624,0.020897667779263163,1.613598083531117,0.7333333333333333,0.9583333333333334,diagnostic_only,2
target_Q2_k50_a0.6,target_top,Q2,0.6,50,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k50_a0.6_b0969ac6.csv,-3.9302557101087054e-05,-4.49670276818842e-05,-3.540539829152816e-05,6.466617667317408e-06,0.9666666666666667,0.568084180542899,50,50,0.0004415694475908083,0.02701613991401719,0.13171298937247547,0.9333333333333333,0.9826666666666668,diagnostic_only,2
target_S1_k35_a0.35,target_top,S1,0.35,35,hitl/h015_public_equation_self_feedback/submission_h015_target_S1_k35_a0.35_5535a49e.csv,-8.219632579440977e-05,-0.00011315282874425275,-3.4509270047461184e-05,-3.641975930708012e-06,1.0,0.5680412867742056,35,35,9.817848468358806e-05,0.028776433055539452,2.745151091165648,0.6,0.9152380952380952,diagnostic_only,2
target_S1_k50_a0.9,target_top,S1,0.9,50,hitl/h015_public_equation_self_feedback/submission_h015_target_S1_k50_a0.9_dad2cbbd.csv,-0.0001821739068763694,-0.0002668316764056412,-3.3496003069902296e-05,3.492637170554434e-05,0.9666666666666667,0.5679413091931237,50,50,0.00042694836562990577,0.062430332271128264,2.0418882768436024,0.6,0.9380000000000002,diagnostic_only,2
top_S_k50_a0.7,top,S,0.7,50,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k50_a0.7_1f24237f.csv,-0.00023861709809119822,-0.00035338644745042575,-3.3105879059570215e-05,9.620998939861642e-06,0.9666666666666667,0.5678848660019089,40,50,0.00016479398068540573,0.040074141626806004,3.6088691177994865,0.6,0.9060000000000001,diagnostic_only,2
target_Q2_k80_a0.35,target_top,Q2,0.35,80,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k80_a0.35_69f17967.csv,-3.4815085669584394e-05,-3.8584887960642774e-05,-3.287294471520897e-05,2.20581882159803e-07,0.9666666666666667,0.5680886680143304,80,80,0.0003699331459958771,0.01604047000486397,0.11282375254341699,0.9333333333333333,0.9783333333333333,diagnostic_only,2
target_Q3_k50_a0.6,target_top,Q3,0.6,50,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k50_a0.6_26d5b52f.csv,-5.812560117178454e-05,-6.980658098031068e-05,-3.220138508305712e-05,-1.400509362364291e-05,1.0,0.5680653574988282,50,50,0.000478897865821367,0.04450847425145543,0.21798745131767028,0.8,0.9833333333333334,diagnostic_only,2
target_Q3_k80_a0.35,target_top,Q3,0.35,80,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k80_a0.35_c4547305.csv,-4.628004331654258e-05,-5.339366563946663e-05,-3.203867923501476e-05,-1.4354450315493153e-05,1.0,0.5680772030566835,80,80,0.00038416153265247757,0.026370521710995187,0.16535987960925508,0.8,0.9829166666666665,diagnostic_only,2
target_Q2_k35_a0.9,target_top,Q2,0.9,35,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k35_a0.9_a9251fbf.csv,-3.781434601132383e-05,-4.57696542489916e-05,-3.175050705625182e-05,1.7087897180459588e-05,0.9333333333333333,0.5680856687539887,35,35,0.0005163283962049822,0.03965548301797672,0.14786623988981631,0.9333333333333333,0.9933333333333333,diagnostic_only,2
target_S4_k20_a0.9,target_top,S4,0.9,20,hitl/h015_public_equation_self_feedback/submission_h015_target_S4_k20_a0.9_43921cc2.csv,-8.346271791647042e-05,-0.00010813516721932485,-3.1674320992560096e-05,8.194295654742374e-07,0.9666666666666667,0.5680400203820836,20,20,0.00031785205682502345,0.06295106614200985,0.8947718435296274,0.8,0.9833333333333334,diagnostic_only,2
target_Q1_k10_a0.6,target_top,Q1,0.6,10,hitl/h015_public_equation_self_feedback/submission_h015_target_Q1_k10_a0.6_039e0d43.csv,-7.525281790619838e-05,-9.707298803549589e-05,-3.073231270506028e-05,-8.59947051323713e-06,1.0,0.5680482302820938,10,10,5.714426714369376e-05,0.020024160942366503,2.9517310723511514,0.7333333333333333,0.9233333333333335,diagnostic_only,2
target_S4_k20_a0.35,target_top,S4,0.35,20,hitl/h015_public_equation_self_feedback/submission_h015_target_S4_k20_a0.35_0441544c.csv,-5.079405334020775e-05,-6.038889473576209e-05,-3.065412120313179e-05,-1.8017662652785244e-05,1.0,0.5680726890466599,20,20,0.0001364505640868268,0.027643365348263615,0.8947718435296274,0.8,0.9833333333333334,diagnostic_only,2
target_Q3_k50_a0.9,target_top,Q3,0.9,50,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k50_a0.9_b3d85389.csv,-6.834966812564002e-05,-8.587113783843125e-05,-2.9463343992548302e-05,-2.168906803426405e-06,1.0,0.5680551334318744,50,50,0.0007126675083972441,0.06544843369149089,0.21798745131767028,0.8,0.9833333333333334,diagnostic_only,2
target_Q2_k35_a0.6,target_top,Q2,0.6,35,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k35_a0.6_1da39996.csv,-3.334368049428475e-05,-3.8647219319396734e-05,-2.9301121190903304e-05,3.2578149669045345e-06,0.9666666666666667,0.5680901394195058,35,35,0.00034802483532485226,0.02701613991401719,0.14786623988981631,0.9333333333333333,0.9933333333333333,diagnostic_only,2
target_S2_k35_a0.9,target_top,S2,0.9,35,hitl/h015_public_equation_self_feedback/submission_h015_target_S2_k35_a0.9_f0e84c1b.csv,-0.00017191933186330241,-0.00023286139089164233,-2.859459012716338e-05,3.3435588939294306e-05,0.9666666666666667,0.5679515637681367,35,35,0.0004047750846219114,0.06112609848429751,2.3232300937898507,0.6666666666666666,0.9714285714285714,diagnostic_only,2
target_Q1_k10_a0.9,target_top,Q1,0.9,10,hitl/h015_public_equation_self_feedback/submission_h015_target_Q1_k10_a0.9_5572c188.csv,-9.525368604632467e-05,-0.00012798394124064998,-2.8472928244988494e-05,4.726335042703137e-06,0.9666666666666667,0.5680282294139537,10,10,8.723629083506811e-05,0.028753843347016403,2.9517310723511514,0.7333333333333333,0.9233333333333335,diagnostic_only,2
target_Q2_k50_a0.35,target_top,Q2,0.35,50,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k50_a0.35_b9af4364.csv,-2.760980417147543e-05,-3.0914078676940535e-05,-2.5336461532565783e-05,-9.111188899065338e-07,1.0,0.5680958732958286,50,50,0.0002597292392786663,0.01604047000486397,0.13171298937247547,0.9333333333333333,0.9826666666666668,diagnostic_only,2
target_Q3_k50_a0.35,target_top,Q3,0.35,50,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k50_a0.35_1ada4e88.csv,-3.986300581431199e-05,-4.6676910702622904e-05,-2.4740546429219334e-05,-1.412604307789387e-05,1.0,0.5680836200941858,50,50,0.000281381733644779,0.026370521710995187,0.21798745131767028,0.8,0.9833333333333334,diagnostic_only,2
target_Q3_k35_a0.6,target_top,Q3,0.6,35,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k35_a0.6_986ff864.csv,-5.152907629569287e-05,-6.439154013623126e-05,-2.4557762563893994e-05,-1.3335899626033918e-05,1.0,0.5680719540237044,35,35,0.0003779177606247592,0.04450847425145543,0.2682195746548416,0.8,0.9828571428571428,diagnostic_only,2
target_Q1_k10_a0.35,target_top,Q1,0.35,10,hitl/h015_public_equation_self_feedback/submission_h015_target_Q1_k10_a0.35_ed687347.csv,-5.005464757956252e-05,-6.278308015498126e-05,-2.4084352878889455e-05,-1.1173528266991215e-05,1.0,0.5680734284524205,10,10,3.7215296260498205e-05,0.01775129049243318,2.9517310723511514,0.7333333333333333,0.9233333333333335,diagnostic_only,2
target_S4_k10_a0.6,target_top,S4,0.6,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S4_k10_a0.6_53e25071.csv,-4.813475961728444e-05,-6.21234780450436e-05,-2.396829857954015e-05,-4.3303140948676865e-06,1.0,0.5680753483403828,10,10,0.00011241536321768434,0.04485580599237804,1.3998913917734082,0.8,0.9666666666666666,diagnostic_only,2
target_S2_k20_a0.35,target_top,S2,0.35,20,hitl/h015_public_equation_self_feedback/submission_h015_target_S2_k20_a0.35_bcc78640.csv,-5.984275906525744e-05,-7.63844947469022e-05,-2.3872199184298708e-05,-1.494550417043838e-05,1.0,0.5680636403409348,20,20,5.90904448048105e-05,0.016699439052216825,3.5463882958054365,0.6666666666666666,0.9533333333333331,diagnostic_only,2
target_Q3_k20_a0.6,target_top,Q3,0.6,20,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k20_a0.6_55159995.csv,-4.155367869320484e-05,-5.479223733077949e-05,-2.231801535173371e-05,-1.2456962016234119e-05,1.0,0.5680819294213069,20,20,0.0002514933334794603,0.04450847425145543,0.37548656761965393,0.8,0.9800000000000001,diagnostic_only,2
target_Q2_k35_a0.35,target_top,Q2,0.35,35,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k35_a0.35_2f76ac39.csv,-2.3464230840791033e-05,-2.6557961822106433e-05,-2.1106071247151676e-05,-2.113358488430845e-06,1.0,0.5681000188691593,35,35,0.00020484769445394644,0.01604047000486397,0.14786623988981631,0.9333333333333333,0.9933333333333333,diagnostic_only,2
target_Q3_k20_a0.9,target_top,Q3,0.9,20,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k20_a0.9_6e25107f.csv,-4.9397122773906176e-05,-6.925496073027017e-05,-2.0543627761699993e-05,-5.7520477584493476e-06,1.0,0.5680740859772262,20,20,0.00037403334932066263,0.06544843369149089,0.37548656761965393,0.8,0.9800000000000001,diagnostic_only,2
target_Q2_k20_a0.9,target_top,Q2,0.9,20,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k20_a0.9_2f93942e.csv,-2.7111876113374647e-05,-3.427428427451852e-05,-2.047403424320492e-05,1.3208278439507622e-05,0.9333333333333333,0.5680963712238867,20,20,0.0003349007231370533,0.03965548301797672,0.1727997889024631,0.9333333333333333,0.99,diagnostic_only,2
target_Q3_k35_a0.9,target_top,Q3,0.9,35,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k35_a0.9_1b34814e.csv,-6.077725336237843e-05,-8.007094912318796e-05,-2.0320282764679373e-05,-3.4874883578888265e-06,1.0,0.5680627058466376,35,35,0.0005621410135679275,0.06544843369149089,0.2682195746548416,0.8,0.9828571428571428,diagnostic_only,2
target_S1_k35_a0.9,target_top,S1,0.9,35,hitl/h015_public_equation_self_feedback/submission_h015_target_S1_k35_a0.9_93092349.csv,-0.00014244433255786163,-0.00022204676871468692,-1.9820474922945165e-05,5.9552567093436705e-05,0.9333333333333333,0.5679810387674422,35,35,0.0002147205865532176,0.062430332271128264,2.745151091165648,0.6,0.9152380952380952,diagnostic_only,2
target_Q2_k20_a0.6,target_top,Q2,0.6,20,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k20_a0.6_8ce05e0e.csv,-2.412148515154082e-05,-2.8896423925636913e-05,-1.9696257238094275e-05,2.7586178837142316e-06,0.9666666666666667,0.5680993616148485,20,20,0.00022619805861365217,0.02701613991401719,0.1727997889024631,0.9333333333333333,0.99,diagnostic_only,2
target_S4_k10_a0.9,target_top,S4,0.9,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S4_k10_a0.9_e0e54528.csv,-5.57923603078341e-05,-7.677543794947227e-05,-1.9542668751218028e-05,9.914307975792069e-06,0.9666666666666667,0.5680676907396922,10,10,0.00015902628008180087,0.06295106614200985,1.3998913917734082,0.8,0.9666666666666666,diagnostic_only,2
target_Q3_k35_a0.35,target_top,Q3,0.35,35,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k35_a0.35_72ca286d.csv,-3.525658107491678e-05,-4.275968498190163e-05,-1.9523314731365653e-05,-1.297722801761366e-05,1.0,0.5680882265189251,35,35,0.00022217346508955377,0.026370521710995187,0.2682195746548416,0.8,0.9828571428571428,diagnostic_only,2
target_S4_k10_a0.35,target_top,S4,0.35,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S4_k10_a0.35_328fcd14.csv,-3.360363843997345e-05,-4.176372418949932e-05,-1.950653616795637e-05,-8.051045218563733e-06,1.0,0.5680898794615601,10,10,6.975900430933827e-05,0.027643365348263615,1.3998913917734082,0.8,0.9666666666666666,diagnostic_only,2
target_S2_k20_a0.6,target_top,S2,0.6,20,hitl/h015_public_equation_self_feedback/submission_h015_target_S2_k20_a0.6_131646dd.csv,-8.038859074263676e-05,-0.00010874585191118583,-1.8724773803871753e-05,-3.421868065307262e-06,1.0,0.5680430945092574,20,20,8.115718861181457e-05,0.024446766786927032,3.5463882958054365,0.6666666666666666,0.9533333333333331,diagnostic_only,2
target_Q3_k10_a0.6,target_top,Q3,0.6,10,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k10_a0.6_9cd61971.csv,-3.1901606502612975e-05,-4.5724224851805745e-05,-1.7372985808746743e-05,-1.8716598375489946e-06,1.0,0.5680915814934975,10,10,0.0001531076103545464,0.04450847425145543,0.5939026630250354,0.8,0.9733333333333334,diagnostic_only,2
target_Q3_k20_a0.35,target_top,Q3,0.35,20,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k20_a0.35_62d2a818.csv,-2.8264832604195705e-05,-3.5987325142784956e-05,-1.7044028988339078e-05,-1.1291747875960684e-05,1.0,0.5680952182673958,20,20,0.00014793531387342177,0.026370521710995187,0.37548656761965393,0.8,0.9800000000000001,diagnostic_only,2
target_Q3_k10_a0.9,target_top,Q3,0.9,10,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k10_a0.9_6d82b3eb.csv,-3.8406975904810676e-05,-5.914090342860175e-05,-1.6614044864011537e-05,6.637944092786097e-06,0.9333333333333333,0.5680850761240952,10,10,0.00022819840764943183,0.06544843369149089,0.5939026630250354,0.8,0.9733333333333334,diagnostic_only,2
target_Q2_k20_a0.35,target_top,Q2,0.35,20,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k20_a0.35_78138167.csv,-1.706099633206342e-05,-1.984637728361951e-05,-1.4479613382552901e-05,-1.3809362281648037e-06,1.0,0.568106422103668,20,20,0.00013336175638567978,0.01604047000486397,0.1727997889024631,0.9333333333333333,0.99,diagnostic_only,2
target_Q3_k10_a0.35,target_top,Q3,0.35,10,hitl/h015_public_equation_self_feedback/submission_h015_target_Q3_k10_a0.35_1e9622fc.csv,-2.1487370676484505e-05,-2.9550564713517542e-05,-1.301234193839587e-05,-3.969901788528436e-06,1.0,0.5681019957293235,10,10,8.998194312813306e-05,0.026370521710995187,0.5939026630250354,0.8,0.9733333333333334,diagnostic_only,2
target_Q2_k10_a0.6,target_top,Q2,0.6,10,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k10_a0.6_b62de57d.csv,-1.560252514499279e-05,-1.914349413157884e-05,-1.1689947616403875e-05,1.1752875622217701e-06,0.9666666666666667,0.5681078805748551,10,10,0.00012971818324262642,0.02701613991401719,0.20479954341717246,1.0,1.0,diagnostic_only,2
target_Q2_k10_a0.9,target_top,Q2,0.9,10,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k10_a0.9_1cbe1611.csv,-1.7428702720894478e-05,-2.2740156200773388e-05,-1.1559836428011131e-05,7.738016339927053e-06,0.9666666666666667,0.5681060543972791,10,10,0.00019147148943021185,0.03965548301797672,0.20479954341717246,1.0,1.0,diagnostic_only,2
target_Q2_k10_a0.35,target_top,Q2,0.35,10,hitl/h015_public_equation_self_feedback/submission_h015_target_Q2_k10_a0.35_20c94361.csv,-1.107744575742484e-05,-1.3143010999600037e-05,-8.795108865747984e-06,-1.2903883448831215e-06,1.0,0.5681124056542426,10,10,7.666859075160686e-05,0.01604047000486397,0.20479954341717246,1.0,1.0,diagnostic_only,2
target_S2_k10_a0.35,target_top,S2,0.35,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S2_k10_a0.35_0d04d59d.csv,-2.6182201802496464e-05,-3.6639651357830505e-05,-8.676134879793315e-06,-2.2962336352615132e-06,1.0,0.5680973008981975,10,10,1.0836604744924459e-05,0.012072907048454207,4.800788844201492,0.7333333333333333,0.9533333333333334,diagnostic_only,2
target_S2_k10_a0.6,target_top,S2,0.6,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S2_k10_a0.6_fc5298de.csv,-3.7030897319421176e-05,-5.4957953699995085e-05,-7.020496880425801e-06,3.91647668154828e-06,0.9,0.5680864522026806,10,10,1.2032752831723797e-05,0.012493837895488191,4.800788844201492,0.7333333333333333,0.9533333333333334,diagnostic_only,2
target_S1_k10_a0.35,target_top,S1,0.35,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S1_k10_a0.35_b94012fc.csv,-4.5437231632632975e-05,-6.948489873235632e-05,-3.8029321771014163e-06,2.8779534849875185e-06,0.9333333333333333,0.5680780458683674,10,10,1.1790552293430005e-05,0.009968099331915004,5.146370629718325,0.6666666666666666,0.8533333333333333,diagnostic_only,2
target_S1_k20_a0.35,target_top,S1,0.35,20,hitl/h015_public_equation_self_feedback/submission_h015_target_S1_k20_a0.35_cd65b48c.csv,-4.718463679576246e-05,-7.399804541330371e-05,-3.3948349204476105e-06,2.0834881731074327e-05,0.9,0.5680762984632043,20,20,1.1940821309232305e-05,0.009968099331915004,4.131828064567905,0.6333333333333333,0.8916666666666664,diagnostic_only,2
target_S2_k10_a0.9,target_top,S2,0.9,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S2_k10_a0.9_f1f61b46.csv,-4.5642750575392645e-05,-7.253333514627074e-05,-6.271499164077764e-07,1.5778310426025434e-05,0.9,0.5680778403494247,10,10,1.6961190524471283e-05,0.012535063821062176,4.800788844201492,0.7333333333333333,0.9533333333333334,diagnostic_only,2
target_S2_k20_a0.9,target_top,S2,0.9,20,hitl/h015_public_equation_self_feedback/submission_h015_target_S2_k20_a0.9_1330b528.csv,-9.111056357954763e-05,-0.00013364645533232888,1.3851618286266982e-06,2.433952043536492e-05,0.8666666666666667,0.5680323725364205,20,20,0.00010244391954166751,0.031961232677769846,3.5463882958054365,0.6666666666666666,0.9533333333333331,diagnostic_only,2
target_S1_k10_a0.6,target_top,S1,0.6,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S1_k10_a0.6_f730c313.csv,-6.87124542540888e-05,-0.00010993702642502755,2.660630526802692e-06,1.411357737609984e-05,0.8666666666666667,0.5680547706457459,10,10,1.4085196355646598e-05,0.010337970811650332,5.146370629718325,0.6666666666666666,0.8533333333333333,diagnostic_only,2
target_S1_k20_a0.6,target_top,S1,0.6,20,hitl/h015_public_equation_self_feedback/submission_h015_target_S1_k20_a0.6_96f9c8dc.csv,-7.152294706641471e-05,-0.00011748879041075885,3.545284719818141e-06,4.508194183671929e-05,0.8666666666666667,0.5680519601529337,20,20,1.4448119905179865e-05,0.010337970811650332,4.131828064567905,0.6333333333333333,0.8916666666666664,diagnostic_only,2
top_all_k50_a1,top,all,1.0,50,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k50_a1_39758beb.csv,-0.00030925103878632015,-0.000480364502121467,1.1363541175265567e-05,0.00012363367513268614,0.8666666666666667,0.5678142320612137,40,50,0.00015459584256649798,0.029301409315201865,4.058973575132632,0.6,0.8900000000000001,diagnostic_only,2
target_S1_k10_a0.9,target_top,S1,0.9,10,hitl/h015_public_equation_self_feedback/submission_h015_target_S1_k10_a0.9_3df9a4af.csv,-8.712864367787261e-05,-0.00014896550193435243,1.9930983493521842e-05,3.7110403767526204e-05,0.8333333333333334,0.5680363544563222,10,10,2.5397132695889088e-05,0.010376021111785927,5.146370629718325,0.6666666666666666,0.8533333333333333,diagnostic_only,2
