candidate_id,family,regime,core_alpha,public_alpha,private_alpha,neutral_alpha,public_tail_k,private_tail_k,neutral_tail_k,changed_cells,changed_rows,h042_overlap_cells,h043_overlap_cells,h045_overlap_cells,h042_jaccard,h043_jaccard,h045_jaccard,route_public_mean,route_private_mean,route_q2regime_mean,mean_abs_logit_move,max_abs_logit_move,mean_abs_prob_move,max_abs_prob_move,bifurcation_strength,tangent_expected_delta,resolved_path
h046_dual_h042like_phase_pub12_priv28_a0.92_0.44_-0.1_c82_d21d2ae6,dual_h042like_phase_pub12_priv28_a0.92_0.44_-0.1,h042like_phase,0.92,0.44,-0.1,0.0,12,28,0,82,82,45,82,59,0.5487804878048781,0.780952380952381,0.6020408163265306,0.47771560975609756,0.48722000000000004,0.3872938,0.029493797152378355,0.411865331724943,0.006504162672465396,0.06530560317851364,0.46024909847909456,-0.00037188095318637374,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub12_priv28_a0.92_0.44_-0.1_c82_d21d2ae6.csv
h046_dual_h042like_phase_pub20_priv0_a0.58_0.08_0_c65_3a418013,dual_h042like_phase_pub20_priv0_a0.58_0.08_0,h042like_phase,0.58,0.08,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.017637088204613134,0.25965423087007267,0.003905528587619961,0.04305671614590323,0.23578483156379498,-0.0002502902869592816,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.58_0.08_0_c65_3a418013.csv
h046_dual_h042like_phase_pub20_priv0_a0.58_0.14_0_c65_2493dbbf,dual_h042like_phase_pub20_priv0_a0.58_0.14_0,h042like_phase,0.58,0.14,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.01791636318942669,0.25965423087007267,0.003964643952932914,0.04305671614590323,0.2082331930145481,-0.00024778207447547927,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.58_0.14_0_c65_2493dbbf.csv
h046_dual_h042like_phase_pub20_priv0_a0.58_0.22_0_c65_477358d4,dual_h042like_phase_pub20_priv0_a0.58_0.22_0,h042like_phase,0.58,0.22,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.01828872983584474,0.25965423087007267,0.004043357314738555,0.04305671614590323,0.17149767494888563,-0.00024445577852468735,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.58_0.22_0_c65_477358d4.csv
h046_dual_h042like_phase_pub20_priv0_a0.58_0.32_0_c65_84a8e0d3,dual_h042like_phase_pub20_priv0_a0.58_0.32_0,h042like_phase,0.58,0.32,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.0187541881438673,0.25965423087007267,0.0041415755531298915,0.04305671614590323,0.12557827736680754,-0.00024034197650211423,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.58_0.32_0_c65_84a8e0d3.csv
h046_dual_h042like_phase_pub20_priv0_a0.58_0.44_0_c65_dfbd39eb,dual_h042like_phase_pub20_priv0_a0.58_0.44_0,h042like_phase,0.58,0.44,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.01931273811349439,0.25965423087007267,0.004259180676224103,0.04305671614590323,0.07047500026831381,-0.00023549628284259664,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.58_0.44_0_c65_dfbd39eb.csv
h046_dual_h042like_phase_pub20_priv0_a0.66_0.08_0_c65_e41e1f4e,dual_h042like_phase_pub20_priv0_a0.66_0.08_0,h042like_phase,0.66,0.08,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.020018429109191764,0.2954686075418076,0.00442864991162507,0.048488496918805524,0.2733738453057892,-0.00028568170314626455,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.66_0.08_0_c65_e41e1f4e.csv
h046_dual_h042like_phase_pub20_priv0_a0.66_0.14_0_c65_2dc55bcb,dual_h042like_phase_pub20_priv0_a0.66_0.14_0,h042like_phase,0.66,0.14,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.020297704094005317,0.2954686075418076,0.004487765276938024,0.048488496918805524,0.2458222067565423,-0.00028347587743794814,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.66_0.14_0_c65_2dc55bcb.csv
h046_dual_h042like_phase_pub20_priv0_a0.66_0.22_0_c65_5da21a4f,dual_h042like_phase_pub20_priv0_a0.66_0.22_0,h042like_phase,0.66,0.22,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.02067007074042337,0.2954686075418076,0.004566478638743665,0.048488496918805524,0.20908668869087976,-0.0002805470130087105,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.66_0.22_0_c65_5da21a4f.csv
h046_dual_h042like_phase_pub20_priv0_a0.66_0.32_0_c65_88dfcae1,dual_h042like_phase_pub20_priv0_a0.66_0.32_0,h042like_phase,0.66,0.32,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.02113552904844593,0.2954686075418076,0.004664696877135001,0.048488496918805524,0.1631672911088017,-0.0002769160042890385,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.66_0.32_0_c65_88dfcae1.csv
h046_dual_h042like_phase_pub20_priv0_a0.66_0.44_0_c65_871eab54,dual_h042like_phase_pub20_priv0_a0.66_0.44_0,h042like_phase,0.66,0.44,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.02169407901807302,0.2954686075418076,0.004782302000229214,0.048488496918805524,0.10806401401030796,-0.00027262114834836887,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.66_0.44_0_c65_871eab54.csv
h046_dual_h042like_phase_pub20_priv0_a0.78_0.08_0_c65_4bc5e8ad,dual_h042like_phase_pub20_priv0_a0.78_0.08_0,h042like_phase,0.78,0.08,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.023590440466059702,0.3491901725494082,0.00521092252722265,0.05640827282238181,0.3297573659187803,-0.0003350684812526918,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.78_0.08_0_c65_4bc5e8ad.csv
h046_dual_h042like_phase_pub20_priv0_a0.78_0.14_0_c65_fe3f5ec5,dual_h042like_phase_pub20_priv0_a0.78_0.14_0,h042like_phase,0.78,0.14,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.023869715450873255,0.3491901725494082,0.005270037892535603,0.05640827282238181,0.30220572736953344,-0.0003331668928186288,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.78_0.14_0_c65_fe3f5ec5.csv
h046_dual_h042like_phase_pub20_priv0_a0.78_0.22_0_c65_ab1b9aa7,dual_h042like_phase_pub20_priv0_a0.78_0.22_0,h042like_phase,0.78,0.22,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.02424208209729131,0.3491901725494082,0.005348751254341243,0.05640827282238181,0.265470209303871,-0.0003306097273134871,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.78_0.22_0_c65_ab1b9aa7.csv
h046_dual_h042like_phase_pub20_priv0_a0.78_0.32_0_c65_2ff8ed73,dual_h042like_phase_pub20_priv0_a0.78_0.32_0,h042like_phase,0.78,0.32,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.02470754040531387,0.3491901725494082,0.005446969492732579,0.05640827282238181,0.21955081172179294,-0.00032738345095648227,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.78_0.32_0_c65_2ff8ed73.csv
h046_dual_h042like_phase_pub20_priv0_a0.78_0.44_0_c65_6f775d14,dual_h042like_phase_pub20_priv0_a0.78_0.44_0,h042like_phase,0.78,0.44,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.02526609037494095,0.3491901725494082,0.005564574615826791,0.05640827282238181,0.1644475346232992,-0.0003234760429213573,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.78_0.44_0_c65_6f775d14.csv
h046_dual_h042like_phase_pub20_priv0_a0.92_0.08_0_c65_48369912,dual_h042like_phase_pub20_priv0_a0.92_0.08_0,h042like_phase,0.92,0.08,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.027757787049072308,0.411865331724943,0.0061197446643044395,0.06530560317851364,0.39553813996727005,-0.0003809762104760576,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.92_0.08_0_c65_48369912.csv
h046_dual_h042like_phase_pub20_priv0_a0.92_0.14_0_c65_44f2feef,dual_h042like_phase_pub20_priv0_a0.92_0.14_0,h042like_phase,0.92,0.14,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.028037062033885864,0.411865331724943,0.006178860029617393,0.06530560317851364,0.36798650141802325,-0.0003793251869607264,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.92_0.14_0_c65_44f2feef.csv
h046_dual_h042like_phase_pub20_priv0_a0.92_0.22_0_c65_e5f72a88,dual_h042like_phase_pub20_priv0_a0.92_0.22_0,h042like_phase,0.92,0.22,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.02840942868030391,0.411865331724943,0.006257573391423034,0.06530560317851364,0.33125098335236075,-0.00037707151799291596,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.92_0.22_0_c65_e5f72a88.csv
h046_dual_h042like_phase_pub20_priv0_a0.92_0.32_0_c65_34bdc741,dual_h042like_phase_pub20_priv0_a0.92_0.32_0,h042like_phase,0.92,0.32,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.02887488698832647,0.411865331724943,0.00635579162981437,0.06530560317851364,0.2853315857702826,-0.0003741734942893725,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.92_0.32_0_c65_34bdc741.csv
h046_dual_h042like_phase_pub20_priv0_a0.92_0.44_0_c65_df7521f9,dual_h042like_phase_pub20_priv0_a0.92_0.44_0,h042like_phase,0.92,0.44,0.0,0.0,20,0,0,65,65,45,65,63,0.6923076923076923,0.6190476190476191,0.8181818181818182,0.5868683076923077,0.39539507692307696,0.48905987076923074,0.029433436957953564,0.411865331724943,0.006473396752908583,0.06530560317851364,0.23022830867178892,-0.00037058205080656154,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv0_a0.92_0.44_0_c65_df7521f9.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.08_-0.03_c73_26cf71ea,dual_h042like_phase_pub20_priv8_a0.58_0.08_-0.03,h042like_phase,0.58,0.08,-0.03,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.01769850945892678,0.25965423087007267,0.003920124857526914,0.04305671614590323,0.2648065872113691,-0.0002501680149615788,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.08_-0.03_c73_26cf71ea.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.08_-0.06_c73_a8804f63,dual_h042like_phase_pub20_priv8_a0.58_0.08_-0.06,h042like_phase,0.58,0.08,-0.06,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.017759930713240422,0.25965423087007267,0.0039347201179993595,0.04305671614590323,0.2701592930736639,-0.00024982472525396105,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.08_-0.06_c73_a8804f63.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.08_-0.1_c73_e7bd0d9e,dual_h042like_phase_pub20_priv8_a0.58_0.08_-0.1,h042like_phase,0.58,0.08,-0.1,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.017841825718991944,0.25965423087007267,0.003954178792569344,0.04305671614590323,0.27764020356150015,-0.00024911430948709544,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.08_-0.1_c73_e7bd0d9e.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.14_-0.03_c73_6b06a8e1,dual_h042like_phase_pub20_priv8_a0.58_0.14_-0.03,h042like_phase,0.58,0.14,-0.03,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.017977784443740333,0.25965423087007267,0.003979240222839867,0.04305671614590323,0.2469806145094827,-0.00024771160136024807,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.14_-0.03_c73_6b06a8e1.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.14_-0.06_c73_eb81a256,dual_h042like_phase_pub20_priv8_a0.58_0.14_-0.06,h042like_phase,0.58,0.14,-0.06,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.018039205698053975,0.25965423087007267,0.003993835483312312,0.04305671614590323,0.25293145548270446,-0.00024750510216121045,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.14_-0.06_c73_eb81a256.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.14_-0.1_c73_6aa049cf,dual_h042like_phase_pub20_priv8_a0.58_0.14_-0.1,h042like_phase,0.58,0.14,-0.1,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.0181211007038055,0.25965423087007267,0.004013294157882297,0.04305671614590323,0.26119182707545724,-0.00024704174868983195,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.14_-0.1_c73_6aa049cf.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.22_-0.03_c73_be9d146d,dual_h042like_phase_pub20_priv8_a0.58_0.22_-0.03,h042like_phase,0.58,0.22,-0.03,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.01835015109015838,0.25965423087007267,0.004057953584645509,0.04305671614590323,0.22600060407343375,-0.00024441111047386155,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.22_-0.03_c73_be9d146d.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.22_-0.06_c73_b25be91e,dual_h042like_phase_pub20_priv8_a0.58_0.22_-0.06,h042like_phase,0.58,0.22,-0.06,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.01841157234447203,0.25965423087007267,0.0040725488451179535,0.04305671614590323,0.23281185542468938,-0.0002442784282465105,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.22_-0.06_c73_b25be91e.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.22_-0.1_c73_3f01d2dc,dual_h042like_phase_pub20_priv8_a0.58_0.22_-0.1,h042like_phase,0.58,0.22,-0.1,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.018493467350223548,0.25965423087007267,0.004092007519687939,0.04305671614590323,0.24217489832469016,-0.00024397144329128714,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.22_-0.1_c73_3f01d2dc.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.32_-0.03_c73_dbcdd8bf,dual_h042like_phase_pub20_priv8_a0.58_0.32_-0.03,h042like_phase,0.58,0.32,-0.03,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.01881560939818095,0.25965423087007267,0.004156171823036845,0.04305671614590323,0.20565157185532046,-0.00024031165693751605,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.32_-0.03_c73_dbcdd8bf.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.32_-0.06_c73_9857c319,dual_h042like_phase_pub20_priv8_a0.58_0.32_-0.06,h042like_phase,0.58,0.32,-0.06,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.018877030652494593,0.25965423087007267,0.0041707670835092895,0.04305671614590323,0.2135595039723144,-0.00024022113882973383,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.32_-0.06_c73_9857c319.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.32_-0.1_c73_88f97089,dual_h042like_phase_pub20_priv8_a0.58_0.32_-0.1,h042like_phase,0.58,0.32,-0.1,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.018958925658246112,0.25965423087007267,0.004190225758079275,0.04305671614590323,0.2242949086651828,-0.0002400091524492895,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.32_-0.1_c73_88f97089.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.44_-0.03_c73_72fba71b,dual_h042like_phase_pub20_priv8_a0.58_0.44_-0.03,h042like_phase,0.58,0.44,-0.03,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.01937415936780803,0.25965423087007267,0.004273776946131057,0.04305671614590323,0.19261896558887862,-0.0002354747316055662,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.44_-0.03_c73_72fba71b.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.44_-0.06_c73_932b5e6a,dual_h042like_phase_pub20_priv8_a0.58_0.44_-0.06,h042like_phase,0.58,0.44,-0.06,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.019435580622121678,0.25965423087007267,0.004288372206603502,0.04305671614590323,0.20160912902788888,-0.00023541025156924994,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.44_-0.06_c73_932b5e6a.csv
h046_dual_h042like_phase_pub20_priv8_a0.58_0.44_-0.1_c73_8237415d,dual_h042like_phase_pub20_priv8_a0.58_0.44_-0.1,h042like_phase,0.58,0.44,-0.1,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.019517475627873197,0.25965423087007267,0.004307830881173487,0.04305671614590323,0.21366244942008047,-0.00023525843702030787,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.58_0.44_-0.1_c73_8237415d.csv
h046_dual_h042like_phase_pub20_priv8_a0.66_0.08_-0.03_c73_c0a78176,dual_h042like_phase_pub20_priv8_a0.66_0.08_-0.03,h042like_phase,0.66,0.08,-0.03,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.020079850363505406,0.2954686075418076,0.004443246181532024,0.048488496918805524,0.30406221385574805,-0.00028557420918480346,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.66_0.08_-0.03_c73_c0a78176.csv
h046_dual_h042like_phase_pub20_priv8_a0.66_0.08_-0.06_c73_0a1b552d,dual_h042like_phase_pub20_priv8_a0.66_0.08_-0.06,h042like_phase,0.66,0.08,-0.06,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.020141271617819055,0.2954686075418076,0.004457841442004471,0.048488496918805524,0.3092809566119759,-0.00028527239311155366,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.66_0.08_-0.06_c73_0a1b552d.csv
h046_dual_h042like_phase_pub20_priv8_a0.66_0.08_-0.1_c73_5c58aca3,dual_h042like_phase_pub20_priv8_a0.66_0.08_-0.1,h042like_phase,0.66,0.08,-0.1,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.020223166623570574,0.2954686075418076,0.004477300116574455,0.048488496918805524,0.3165477935697591,-0.00028464771569363355,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.66_0.08_-0.1_c73_5c58aca3.csv
h046_dual_h042like_phase_pub20_priv8_a0.66_0.14_-0.03_c73_68515f43,dual_h042like_phase_pub20_priv8_a0.66_0.14_-0.03,h042like_phase,0.66,0.14,-0.03,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.020359125348318963,0.2954686075418076,0.004502361546844978,0.048488496918805524,0.2858208502206096,-0.0002834138728826728,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.66_0.14_-0.03_c73_68515f43.csv
h046_dual_h042like_phase_pub20_priv8_a0.66_0.14_-0.06_c73_eb554a07,dual_h042like_phase_pub20_priv8_a0.66_0.14_-0.06,h042like_phase,0.66,0.14,-0.06,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.020420546602632608,0.2954686075418076,0.004516956807317424,0.048488496918805524,0.2915570935739807,-0.0002832321778393793,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.66_0.14_-0.06_c73_eb554a07.csv
h046_dual_h042like_phase_pub20_priv8_a0.66_0.14_-0.1_c73_6641df0e,dual_h042like_phase_pub20_priv8_a0.66_0.14_-0.1,h042like_phase,0.66,0.14,-0.1,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.020502441608384124,0.2954686075418076,0.004536415481887408,0.048488496918805524,0.2995025188982886,-0.0002828244230815129,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.66_0.14_-0.1_c73_6641df0e.csv
h046_dual_h042like_phase_pub20_priv8_a0.66_0.22_-0.03_c73_e8103733,dual_h042like_phase_pub20_priv8_a0.66_0.22_-0.03,h042like_phase,0.66,0.22,-0.03,0.0,20,8,0,73,73,45,73,63,0.6164383561643836,0.6952380952380952,0.7411764705882353,0.5314364383561644,0.44368767123287667,0.4336241479452055,0.020731491994737013,0.2954686075418076,0.004581074908650619,0.048488496918805524,0.2637898316987749,-0.0002805076452464672,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_h042like_phase_pub20_priv8_a0.66_0.22_-0.03_c73_e8103733.csv
