rowweighted_delta_vs_h012,uniform_delta_vs_h012,row_beats_rate,row_p90_delta,candidate_id,mode,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,mean_abs_prob_delta_vs_h020,h020_rowweighted_delta_vs_h012,h021_rowweighted_delta_vs_h012,posterior_id,posterior_final_decision,rowperm_public_p,rowperm_hs_kl_p,beats_h020_under_h023,h023_decision,decision_rank,file
-0.00028588262022373847,-0.0002884875174805857,0.636,0.0,combined_S_k250_a1,combined,S,250,1.0,159,250,0.003613392294895759,0.08296537095629297,0.016532581465179663,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0002698465904728345,-0.00027244541406608644,0.708,0.0,combined_S_k450_a1.25,combined,S,450,1.25,177,310,0.004666041128349101,0.10372852069660032,0.017242142167530717,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0002698465904728345,-0.00027244541406608644,0.708,0.0,combined_S_k700_a1.25,combined,S,700,1.25,177,310,0.004666041128349101,0.10372852069660032,0.017242142167530717,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0002698465904728345,-0.00027244541406608644,0.708,0.0,combined_S_k950_a1.25,combined,S,950,1.25,177,310,0.004666041128349101,0.10372852069660032,0.017242142167530717,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00026970453755753815,-0.0002723070290562567,0.708,0.0,combined_S_k450_a0.75,combined,S,450,0.75,177,310,0.0028151798553517535,0.06213895048922885,0.0158689923287662,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00026970453755753815,-0.0002723070290562567,0.708,0.0,combined_S_k700_a0.75,combined,S,700,0.75,177,310,0.0028151798553517535,0.06213895048922885,0.0158689923287662,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00026970453755753815,-0.0002723070290562567,0.708,0.0,combined_S_k950_a0.75,combined,S,950,0.75,177,310,0.0028151798553517535,0.06213895048922885,0.0158689923287662,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0002683530013269607,-0.0002707852770333923,0.636,0.0,combined_S_k250_a1.25,combined,S,250,1.25,159,250,0.004503207973738471,0.10372852069660032,0.017258594410388912,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00026821085090020767,-0.0002706467841174739,0.636,0.0,combined_S_k250_a0.75,combined,S,250,0.75,159,250,0.0027175927198561023,0.06213895048922885,0.01588940754029732,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0002316528285584833,-0.0002336488549752747,0.756,0.0,combined_Q_k450_a1,combined,Q,450,1.0,189,329,0.003562621319903057,0.07363985229077774,0.01652331593778121,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0002316528285584833,-0.0002336488549752747,0.756,0.0,combined_Q_k700_a1,combined,Q,700,1.0,189,329,0.003562621319903057,0.07363985229077774,0.01652331593778121,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0002316528285584833,-0.0002336488549752747,0.756,0.0,combined_Q_k950_a1,combined,Q,950,1.0,189,329,0.003562621319903057,0.07363985229077774,0.01652331593778121,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00022912046538688861,-0.0002309350511389176,0.656,0.0,combined_Q_k250_a1,combined,Q,250,1.0,164,250,0.00337524826661249,0.07363985229077774,0.016523322691568164,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00021720286997571332,-0.00021906747377610424,0.756,0.0,combined_Q_k450_a1.25,combined,Q,450,1.25,189,329,0.004454330703158314,0.09238353172336389,0.017196212241995378,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00021720286997571332,-0.00021906747377610424,0.756,0.0,combined_Q_k700_a1.25,combined,Q,700,1.25,189,329,0.004454330703158314,0.09238353172336389,0.017196212241995378,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00021720286997571332,-0.00021906747377610424,0.756,0.0,combined_Q_k950_a1.25,combined,Q,950,1.25,189,329,0.004454330703158314,0.09238353172336389,0.017196212241995378,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00021718684288912733,-0.00021905413404293256,0.756,0.0,combined_Q_k450_a0.75,combined,Q,450,0.75,189,329,0.002670917570983747,0.054978841427386405,0.015924650819413314,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00021718684288912733,-0.00021905413404293256,0.756,0.0,combined_Q_k700_a0.75,combined,Q,700,0.75,189,329,0.002670917570983747,0.054978841427386405,0.015924650819413314,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00021718684288912733,-0.00021905413404293256,0.756,0.0,combined_Q_k950_a0.75,combined,Q,950,0.75,189,329,0.002670917570983747,0.054978841427386405,0.015924650819413314,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00021482928360430994,-0.00021652381096595464,0.656,0.0,combined_Q_k250_a1.25,combined,Q,250,1.25,164,250,0.004219945002374011,0.09238353172336389,0.01718803113249055,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00021481305684386968,-0.00021651026208134846,0.656,0.0,combined_Q_k250_a0.75,combined,Q,250,0.75,164,250,0.0025304903293935804,0.054978841427386405,0.015929224236228792,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00017267443451111317,-0.00016814323000620724,0.664,0.0,combined_Q2S1_k250_a1,combined,Q2S1,250,1.0,166,198,0.002262061799354854,0.0810568513659985,0.01644967307754359,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00017267443451111317,-0.00016814323000620724,0.664,0.0,combined_Q2S1_k450_a1,combined,Q2S1,450,1.0,166,198,0.002262061799354854,0.0810568513659985,0.01644967307754359,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00017267443451111317,-0.00016814323000620724,0.664,0.0,combined_Q2S1_k700_a1,combined,Q2S1,700,1.0,166,198,0.002262061799354854,0.0810568513659985,0.01644967307754359,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00017267443451111317,-0.00016814323000620724,0.664,0.0,combined_Q2S1_k950_a1,combined,Q2S1,950,1.0,166,198,0.002262061799354854,0.0810568513659985,0.01644967307754359,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00016599559828685826,-0.00016735973476036497,0.676,0.0,combined_Q2S3_k250_a1,combined,Q2S3,250,1.0,169,210,0.0023954655797950738,0.08296537095629297,0.016052699056644113,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00016599559828685826,-0.00016735973476036497,0.676,0.0,combined_Q2S3_k450_a1,combined,Q2S3,450,1.0,169,210,0.0023954655797950738,0.08296537095629297,0.016052699056644113,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00016599559828685826,-0.00016735973476036497,0.676,0.0,combined_Q2S3_k700_a1,combined,Q2S3,700,1.0,169,210,0.0023954655797950738,0.08296537095629297,0.016052699056644113,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00016599559828685826,-0.00016735973476036497,0.676,0.0,combined_Q2S3_k950_a1,combined,Q2S3,950,1.0,169,210,0.0023954655797950738,0.08296537095629297,0.016052699056644113,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0001620896992209898,-0.00015781905934410815,0.664,0.0,combined_Q2S1_k250_a1.25,combined,Q2S1,250,1.25,166,198,0.002821704094628402,0.10075563075552552,0.016922419768402742,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0001620896992209898,-0.00015781905934410815,0.664,0.0,combined_Q2S1_k450_a1.25,combined,Q2S1,450,1.25,166,198,0.002821704094628402,0.10075563075552552,0.016922419768402742,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0001620896992209898,-0.00015781905934410815,0.664,0.0,combined_Q2S1_k700_a1.25,combined,Q2S1,700,1.25,166,198,0.002821704094628402,0.10075563075552552,0.016922419768402742,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0001620896992209898,-0.00015781905934410815,0.664,0.0,combined_Q2S1_k950_a1.25,combined,Q2S1,950,1.25,166,198,0.002821704094628402,0.10075563075552552,0.016922419768402742,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00016200329882378307,-0.00015774178047437708,0.664,0.0,combined_Q2S1_k250_a0.75,combined,Q2S1,250,0.75,166,198,0.001699762997188046,0.061068400635483355,0.01599669349706893,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00016200329882378307,-0.00015774178047437708,0.664,0.0,combined_Q2S1_k450_a0.75,combined,Q2S1,450,0.75,166,198,0.001699762997188046,0.061068400635483355,0.01599669349706893,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00016200329882378307,-0.00015774178047437708,0.664,0.0,combined_Q2S1_k700_a0.75,combined,Q2S1,700,0.75,166,198,0.001699762997188046,0.061068400635483355,0.01599669349706893,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00016200329882378307,-0.00015774178047437708,0.664,0.0,combined_Q2S1_k950_a0.75,combined,Q2S1,950,0.75,166,198,0.001699762997188046,0.061068400635483355,0.01599669349706893,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0001557073639461435,-0.00015698645876987863,0.676,0.0,combined_Q2S3_k250_a1.25,combined,Q2S3,250,1.25,169,210,0.002990026284842374,0.10372852069660032,0.016521464188630198,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0001557073639461435,-0.00015698645876987863,0.676,0.0,combined_Q2S3_k450_a1.25,combined,Q2S3,450,1.25,169,210,0.002990026284842374,0.10372852069660032,0.016521464188630198,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0001557073639461435,-0.00015698645876987863,0.676,0.0,combined_Q2S3_k700_a1.25,combined,Q2S3,700,1.25,169,210,0.002990026284842374,0.10372852069660032,0.016521464188630198,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.0001557073639461435,-0.00015698645876987863,0.676,0.0,combined_Q2S3_k950_a1.25,combined,Q2S3,950,1.25,169,210,0.002990026284842374,0.10372852069660032,0.016521464188630198,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00015566852336270867,-0.0001569473869294885,0.676,0.0,combined_Q2S3_k250_a0.75,combined,Q2S3,250,0.75,169,210,0.0017988374616162335,0.06213895048922885,0.015635408471195343,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00015566852336270867,-0.0001569473869294885,0.676,0.0,combined_Q2S3_k450_a0.75,combined,Q2S3,450,0.75,169,210,0.0017988374616162335,0.06213895048922885,0.015635408471195343,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00015566852336270867,-0.0001569473869294885,0.676,0.0,combined_Q2S3_k700_a0.75,combined,Q2S3,700,0.75,169,210,0.0017988374616162335,0.06213895048922885,0.015635408471195343,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
-0.00015566852336270867,-0.0001569473869294885,0.676,0.0,combined_Q2S3_k950_a0.75,combined,Q2S3,950,0.75,169,210,0.0017988374616162335,0.06213895048922885,0.015635408471195343,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,False,diagnostic_only,2,not_materialized
