posterior_id,mode,top_k,temperature,hs_lambda,posterior_mae,posterior_p90_abs,posterior_spearman,ess,ess_rate_in_topk,weighted_world_error,weighted_hs_energy,topk_mean_hs_energy,row_vector_kl_from_hs,mean_max_vector_posterior,q_abs_shift_vs_base,q_max_abs_shift_vs_base,q_spearman_vs_base,hs_source_weight_share,mae_over_public_best,p90_over_public_best,hs_energy_gain_vs_public,pareto_score,prelim_decision,rowperm_public_p,rowperm_hs_kl_p,rowperm_public_median,rowperm_hs_kl_median,final_decision,decision_rank
pareto_top5000_lam1.1_t0.00012,pareto,5000,0.00012,1.1,5.7976065090554076e-05,0.00010084561530775105,0.9714285714285714,2062.8846566418392,0.41257693132836787,0.0003486517005194892,4.693219543678899,4.875371477529773,1.028786780698693,0.12827060781814242,0.0214962735721262,0.12532816930384633,0.9950591976537884,0.7020000000000001,3.2322880681558746e-05,4.9153238068945134e-05,0.1763725235533693,3.902719092150579e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam0.45_t0.0005,pareto,10000,0.0005,0.45,5.8013937063884985e-05,0.00010478439068411331,0.9714285714285714,8355.843941192916,0.8355843941192915,0.00040846494765920874,4.781754590175081,4.868860613831,1.0665897375361788,0.12118805467006324,0.01665635051282078,0.09439952006782487,0.9971690465799591,0.7106,3.236075265488966e-05,5.309201344530739e-05,0.08783747705718792,4.0065713055674954e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam1.6_t0.00012,pareto,2500,0.00012,1.6,5.725416748339667e-05,0.00011099474465325925,0.9714285714285714,681.878483330786,0.2727513933323144,0.0003205721915979623,4.642285867861907,4.876524890212045,1.041003424201534,0.13344714459765936,0.02565422609264859,0.14151574486783752,0.9925691699589667,0.6948,3.160098307440134e-05,5.930236741445333e-05,0.22730619937036156,4.062600571591934e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam0.75_t0.00012,pareto,10000,0.00012,0.75,5.898947498426329e-05,0.00010242445853227337,0.9714285714285714,4999.264131196654,0.49992641311966535,0.00038218826196729594,4.735843911092703,4.868860613831,1.0418320624007968,0.12462080102185576,0.018883479628276113,0.10961725933063587,0.9963352074022905,0.7106,3.333629057526797e-05,5.073208129346745e-05,0.13374815613956592,4.0739380546295875e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam1.1_t0.00025,pareto,5000,0.00025,1.1,6.159951255710721e-05,0.00010633927857804789,0.9714285714285714,2353.1531773701017,0.47063063547402034,0.0003607060713484582,4.691554948063728,4.875371477529773,1.0252996520015094,0.1284656872906753,0.02138899050588505,0.12502586558178735,0.9951329378226214,0.7020000000000001,3.5946328148111885e-05,5.464690133924197e-05,0.1780371191685406,4.511108834490043e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam1.6_t0.00025,pareto,2500,0.00025,1.6,6.007148745179585e-05,0.00011487319603667674,0.9714285714285714,711.4239743720809,0.28456958974883234,0.00032818820182284233,4.640047354335551,4.876524890212045,1.0373456645119723,0.1336274261232435,0.025559954263765946,0.14164169999130843,0.9926846356932264,0.6948,3.4418303042800524e-05,6.318081879787082e-05,0.2295447128967174,4.525813451988429e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top10000_lam2.4,rank,10000,0.0,2.4,6.202061976409122e-05,0.00010905938097448936,0.9714285714285714,6454.598418686639,0.6454598418686639,0.00039968266484847245,4.740107928240452,4.868860613831,1.0428330062121551,0.12434320448283323,0.018653305030390428,0.10662680348626191,0.996478437865548,0.7106,3.63674353550959e-05,5.7367003735683436e-05,0.12948413899181688,4.6338624156656165e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam1.6_t0.0005,pareto,2500,0.0005,1.6,6.12132122197905e-05,0.00011618147228712689,0.9714285714285714,711.9393721709729,0.28477574886838913,0.0003312908711021751,4.639247546339882,4.876524890212045,1.0367784291789108,0.13371495615162127,0.02558478837027517,0.14131040190189442,0.9926810643341248,0.6948,3.5560027810795176e-05,6.448909504832098e-05,0.23034452089238666,4.706944578064221e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam1.1_t0.0005,pareto,5000,0.0005,1.1,6.304419816031024e-05,0.00010991764793634833,0.9714285714285714,2404.5197719668713,0.48090395439337424,0.00036556880521773297,4.691028092049358,4.875371477529773,1.024630453768439,0.1285517769195747,0.021392043516000943,0.12480403197628137,0.9951501587146897,0.7020000000000001,3.7391013751314915e-05,5.822527069754241e-05,0.1785639751829109,4.7883771940105054e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam0.75_t0.00025,pareto,10000,0.00025,0.75,6.371214594205902e-05,0.00011202782209993114,0.9714285714285714,6355.137019259822,0.6355137019259822,0.00040131438749004233,4.73379649465301,4.868860613831,1.0390589001087507,0.1248189861245251,0.018901479519158288,0.10806948863126059,0.996407944420783,0.7106,3.8058961533063695e-05,6.033544486112522e-05,0.13579557257925856,4.92796850532254e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam0.75_t0.0005,pareto,10000,0.0005,0.75,6.556745967793214e-05,0.00011305997563881322,0.9714285714285714,6632.5505393172125,0.6632550539317212,0.00040893229697456894,4.73309260005731,4.868860613831,1.0385312812867389,0.1248927337368804,0.018932680337435837,0.10738286397750901,0.9964152125248934,0.7106,3.991427526893682e-05,6.13675984000073e-05,0.13649946717495887,5.194962871288072e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam1.6_t0.00012,pareto,5000,0.00012,1.6,6.611265591026701e-05,0.00011252135666276963,0.9714285714285714,1255.3490062079854,0.2510698012415971,0.00034988536273405544,4.639121451699419,4.875371477529773,1.0099053417207502,0.13309849709516047,0.02432141553288343,0.1391342054230688,0.9936537144692463,0.7020000000000001,4.045947150127169e-05,6.082897942396371e-05,0.23047061553284998,5.252369367213511e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam1.1_t0.00012,pareto,10000,0.00012,1.1,6.62777210479212e-05,0.00011288609733365336,0.9714285714285714,3691.2200037924244,0.3691220003792424,0.00038314520445811574,4.688462554282367,4.868860613831,1.0168696822135095,0.1283867266274616,0.0211385453444881,0.12146917438092503,0.9954698686286192,0.7106,4.062453663892588e-05,6.119372009484743e-05,0.18112951294990154,5.2829463923969314e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam2.4_t0.00012,pareto,1000,0.00012,2.4,6.501359068147445e-05,0.000122251502265933,0.9729323308270676,114.90498450712009,0.11490498450712008,0.0002928846194224675,4.57460885853461,4.877889323310565,1.1956079951892165,0.15198708496635657,0.03991626963447171,0.21313780424357237,0.9793237182339262,0.692,3.936040627247912e-05,7.055912502712709e-05,0.2949832086976585,5.346729489662335e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam2.4_t0.00025,pareto,1000,0.00025,2.4,6.893608941108461e-05,0.00012439646164424915,0.9729323308270676,103.95499624693447,0.10395499624693447,0.0002971630096510986,4.56941465080367,4.877889323310565,1.20438723062214,0.15457262923939874,0.04115728898416595,0.22743417788391712,0.9779384235497515,0.692,4.3282905002089284e-05,7.270408440544323e-05,0.30017741642859885,5.910278308969374e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam1.6_t0.00025,pareto,5000,0.00025,1.6,7.010445204419496e-05,0.00012265531709918754,0.9714285714285714,1385.1234355176136,0.27702468710352274,0.000361492951097089,4.6370800841428075,4.875371477529773,1.0057894655576745,0.13328123002420528,0.024209477591143818,0.13885436387632982,0.993783750005182,0.7020000000000001,4.445126763519963e-05,7.096293986038162e-05,0.23251198308946108,6.024651875480358e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam1.1_t0.00025,pareto,10000,0.00025,1.1,7.129583805539838e-05,0.00011967402801346551,0.9654135338345864,4586.9461251912035,0.45869461251912036,0.0004019491475330717,4.686366725629721,4.868860613831,1.0137831492367513,0.12855365872124716,0.021159578734488604,0.11987047077812757,0.9955765503354399,0.7106,4.564265364640306e-05,6.798165077465958e-05,0.18322534160254733,6.129060013023956e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam2.4_t0.00012,pareto,2500,0.00012,2.4,7.032055784248862e-05,0.00013040307780973952,0.9714285714285714,263.5410133703396,0.10541640534813584,0.00032311155745499395,4.575332438884392,4.876524890212045,1.0699815335199319,0.14292559404503113,0.031958904991603324,0.17211810683811463,0.9879547075473852,0.6948,4.46673734334933e-05,7.87107005709336e-05,0.2942596283478762,6.246439646783362e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam2.4_t0.0005,pareto,1000,0.0005,2.4,7.069505822762945e-05,0.00013109187842120978,0.9729323308270676,98.90829459282371,0.09890829459282371,0.00029889674407959264,4.567228633176024,4.877889323310565,1.2097867427627065,0.15577256781374182,0.04185016559495044,0.23358464126822048,0.9771671524877358,0.692,4.504187381863413e-05,7.939950118240386e-05,0.3023634340562449,6.306329674544164e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam1.6_t0.0005,pareto,5000,0.0005,1.6,7.17306548402733e-05,0.00012646011383040615,0.9714285714285714,1402.697634217664,0.2805395268435328,0.000366197953882918,4.636394283586962,4.875371477529773,1.0050475676877941,0.13335833527972177,0.02423158415965775,0.13853645531961095,0.9937947887514956,0.7020000000000001,4.607747043127797e-05,7.476773659160024e-05,0.23319778364530652,6.331178157235136e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam1.1_t0.0005,pareto,10000,0.0005,1.1,7.32552060342521e-05,0.00012020199151935326,0.9654135338345864,4761.686950138289,0.4761686950138289,0.00040945385590735145,4.685667591425571,4.868860613831,1.0132539162582201,0.12861047796323874,0.021193829295984398,0.11910916418500622,0.9955931621852228,0.7106,4.760202162525677e-05,6.850961428054734e-05,0.18392447580669735,6.396976935687465e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam2.4_t0.00025,pareto,2500,0.00025,2.4,7.324099332769131e-05,0.0001332708942015315,0.9714285714285714,258.69136553355474,0.1034765462134219,0.0003300135924127208,4.572540985942427,4.876524890212045,1.068317811281293,0.1431669024412671,0.03210564357651283,0.17408343071749272,0.9879386800938126,0.6948,4.758780891869599e-05,8.15785169627256e-05,0.29705108128984126,6.697791669654389e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam1.6_t0.00012,pareto,10000,0.00012,1.6,7.563961438668875e-05,0.00012579305158173811,0.9654135338345864,2222.2732776397443,0.2222273277639744,0.00038462153235282033,4.633801304653073,4.868860613831,0.9928952021190602,0.13300370866073416,0.023876935802888494,0.13436608412602719,0.9943194191030413,0.7106,4.998642997769343e-05,7.41006743429322e-05,0.23579076257919596,6.846726492377314e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam2.4_t0.0005,pareto,2500,0.0005,2.4,7.448569976084484e-05,0.00013406308667373407,0.9714285714285714,253.85978426535814,0.10154391370614325,0.0003328549615824596,4.571522219284745,4.876524890212045,1.0687935287326062,0.14334235266643988,0.032265172923697766,0.1744036011475149,0.9878396157422603,0.6948,4.8832515351849516e-05,8.237070943492816e-05,0.29806984794752367,6.879408317769376e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam1.6_t0.00025,pareto,10000,0.00025,1.6,8.098787721704257e-05,0.00012646294865886374,0.9654135338345864,2649.3088858443402,0.26493088858443403,0.000402903271516585,4.631454650500106,4.868860613831,0.9890971982278206,0.13312582377195828,0.02388626537867847,0.13259797752802743,0.9944425850311992,0.7106,5.533469280804724e-05,7.477057142005783e-05,0.2381374167321626,7.558748087215363e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam2.4_t0.00012,pareto,5000,0.00012,2.4,8.006769839377387e-05,0.00013807036023780628,0.9714285714285714,495.9519496752256,0.09919038993504511,0.00035234070522669614,4.571553691253677,4.875371477529773,1.012282720918509,0.14074694223419817,0.02912089947907009,0.1599245359177877,0.9907092822682121,0.7020000000000001,5.441451398477855e-05,8.637798299900037e-05,0.2980383759785914,7.705249979151957e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam1.6_t0.0005,pareto,10000,0.0005,1.6,8.3059557283921e-05,0.00012663024042288768,0.9609022556390976,2720.173344482815,0.2720173344482815,0.00041022282337854283,4.630683920494859,4.868860613831,0.9885157877689285,0.13317733692412956,0.023937264792016272,0.13171803642974228,0.9944587557791613,0.7106,5.740637287492568e-05,7.493786318408177e-05,0.23890814673740923,7.850293902781993e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam2.4_t0.00025,pareto,5000,0.00025,2.4,8.44008331116388e-05,0.00013998643452113466,0.9714285714285714,523.8519933617831,0.10477039867235663,0.0003631818619782722,4.568890208629923,4.875371477529773,1.0075226145851357,0.14079900687014793,0.029080582411251773,0.1588995517977066,0.9908789184668864,0.7020000000000001,5.874764870264348e-05,8.829405728232875e-05,0.3007018586023458,8.316459349557527e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam2.4_t0.0005,pareto,5000,0.0005,2.4,8.616676828656607e-05,0.00014052220488720084,0.9714285714285714,525.1526270456683,0.10503052540913366,0.0003676164537789629,4.5679369810882955,4.875371477529773,1.0069113034458292,0.1408387936969383,0.02914338949463,0.15810497443960164,0.9908734729839179,0.7020000000000001,6.0513583877570745e-05,8.882982764839493e-05,0.3016550861439731,8.559425181449702e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam2.4_t0.00012,pareto,10000,0.00012,2.4,9.095431088322614e-05,0.00013639899244885636,0.9609022556390976,844.5607234566336,0.08445607234566335,0.0003874780230120271,4.564251301952248,4.868860613831,0.9806664892317636,0.13997064869210674,0.0280980519337528,0.1525169980545949,0.9920610404761169,0.7106,6.530112647423082e-05,8.470661521005045e-05,0.30534076528002085,9.120830671214723e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam2.4_t0.00025,pareto,10000,0.00025,2.4,9.663306565775307e-05,0.00013990077432596756,0.9609022556390976,932.9118562857558,0.09329118562857558,0.00040476878484963327,4.561192915380243,4.868860613831,0.9756455232776207,0.13998825834652048,0.028071823618170982,0.1498857160958475,0.9922373155112972,0.7106,7.097988124875775e-05,8.820839708716165e-05,0.3083991518520257,9.94661333883096e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam2.4_t0.0005,pareto,10000,0.0005,2.4,9.882467360470764e-05,0.00014098735853369313,0.9609022556390976,935.4566706579986,0.09354566706579986,0.0004117245351147162,4.5601629628235365,4.868860613831,0.9751381058482984,0.14005369087041503,0.02814150462011778,0.14865497860226434,0.9922533160879987,0.7106,7.317148919571232e-05,8.929498129488722e-05,0.30942910440873206,0.00010258686977128182,diagnostic_only,1.0,1.0,,,diagnostic_only,3
