policy_name,score_source,mode,param,min_positive_votes,min_strong_positive_votes,logloss,switched_cells,switched_rate,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,target_null_mean,target_null_std,target_null_p_ge_observed,target_null_z,target_family_null_mean,target_family_null_std,target_family_null_p_ge_observed,target_family_null_z
gradient_boosted_gain_votes2_threshold_0.020,predicted_gain__gradient_boosted_gain,threshold,0.02,2,0,0.6420383521051329,110,0.14965986394557823,-0.0050412699541381644,-0.0336848492390141,0.5909090909090909,-0.0027553801724733737,0.002697616779270256,0.799,-0.8473738001745221,-0.0025358042090995853,0.0026426213647406604,0.829,-0.9480986487386776
jury_safe_gain_unguarded_topfrac_0.08,jury_safe_gain,topfrac,0.08,0,0,0.6420465462155343,59,0.08027210884353742,-0.005049464064539422,-0.062904340465025,0.6440677966101694,-0.002003944599175676,0.0017490747227374706,0.9535,-1.7412174710278894,-0.0039874660818711135,0.002057013716884326,0.7015,-0.5162814297013404
jury_safe_gain_votes2_topfrac_0.08,jury_safe_gain,topfrac,0.08,2,0,0.6420465462155343,59,0.08027210884353742,-0.005049464064539422,-0.062904340465025,0.6440677966101694,-0.0019818137171886438,0.0017609160368457254,0.95125,-1.7420764438296361,-0.004049615377473323,0.0020696695390277687,0.68575,-0.48309581225985454
jury_safe_gain_votes3_topfrac_0.08,jury_safe_gain,topfrac,0.08,3,0,0.6420465462155343,59,0.08027210884353742,-0.005049464064539422,-0.062904340465025,0.6440677966101694,-0.001963684479974472,0.0017688624429184614,0.951,-1.7444994645675755,-0.003987968254271984,0.002060096761523236,0.6935,-0.5152650254556815
jury_safe_gain_strong_votes2_topfrac_0.08,jury_safe_gain,topfrac,0.08,0,2,0.6420465462155343,59,0.08027210884353742,-0.005049464064539422,-0.062904340465025,0.6440677966101694,-0.0019348205575472055,0.0017144897320342085,0.95775,-1.8166591778282348,-0.003996168263534135,0.0021178278530689407,0.68725,-0.4973472227589024
jury_mean_votes3_threshold_0.040,jury_gain_mean,threshold,0.04,3,0,0.6420585632367789,54,0.07346938775510205,-0.005061481085784122,-0.06889238144539497,0.6296296296296297,-0.0017118386250032276,0.0017271730093577006,0.97175,-1.9393786509126583,-0.0033774339349925057,0.001989006049782337,0.7975,-0.846677741868058
jury_safe_gain_core_families_votes2_topfrac_0.08,jury_safe_gain,topfrac,0.08,2,0,0.6421265296047834,59,0.08027210884353742,-0.005129447453788713,-0.06390074370397802,0.6271186440677966,-0.0019139343142359623,0.001742541471964929,0.95875,-1.845300781235849,-0.003030046206361775,0.0020362573521082975,0.84025,-1.0310097813782042
jury_mean_votes3_topfrac_0.08,jury_gain_mean,topfrac,0.08,3,0,0.6422372423654087,59,0.08027210884353742,-0.005240160214413921,-0.06527996199312258,0.6271186440677966,-0.001932127572961219,0.0018201551654631522,0.9595,-1.817445404777317,-0.0034753086520412065,0.002044237095164152,0.808,-0.8633301717044706
jury_lower_confidence_unguarded_topfrac_0.08,jury_gain_lower_confidence,topfrac,0.08,0,0,0.6422597392942694,59,0.08027210884353742,-0.0052626571432745715,-0.06556022034418324,0.6271186440677966,-0.002142725728640774,0.0016694781541196422,0.9635,-1.8688063733778042,-0.0029823632308037,0.001942881965930332,0.87875,-1.173665694806619
jury_lower_confidence_votes2_topfrac_0.08,jury_gain_lower_confidence,topfrac,0.08,2,0,0.6422597392942694,59,0.08027210884353742,-0.0052626571432745715,-0.06556022034418324,0.6271186440677966,-0.002114904229288091,0.0016868352467915124,0.96475,-1.8660701571026246,-0.0029726905397006492,0.0019389783409278116,0.8805,-1.1810171136198264
jury_lower_confidence_votes3_topfrac_0.08,jury_gain_lower_confidence,topfrac,0.08,3,0,0.6422597392942694,59,0.08027210884353742,-0.0052626571432745715,-0.06556022034418324,0.6271186440677966,-0.0021805074241299325,0.0016805318280840855,0.96475,-1.8340323388331714,-0.003004038783760264,0.0019350270093572107,0.8755,-1.1672283376884705
jury_lower_confidence_strong_votes2_topfrac_0.08,jury_gain_lower_confidence,topfrac,0.08,0,2,0.6422597392942694,59,0.08027210884353742,-0.0052626571432745715,-0.06556022034418324,0.6271186440677966,-0.0021676100360707505,0.0016862581554587185,0.9635,-1.8354527135626315,-0.0029752854904105393,0.001926352356820713,0.879,-1.1874108310273794
jury_safe_gain_core_families_votes2_threshold_0.020,jury_safe_gain,threshold,0.02,2,0,0.6423044814636059,58,0.07891156462585033,-0.005307399312611037,-0.06725756025463986,0.6206896551724138,-0.0019093209526508455,0.0016776154898443098,0.974,-2.025540644164861,-0.0029990768713965537,0.0020675821318917142,0.866,-1.116435669282219
jury_lower_confidence_core_families_votes2_threshold_-0.010,jury_gain_lower_confidence,threshold,-0.01,2,0,0.6423110633055941,105,0.14285714285714285,-0.005313981154599329,-0.037197868082195294,0.5714285714285714,-0.003899862025599159,0.0020969488105700316,0.75625,-0.6743698853648967,-0.0030115310224848447,0.0016230369638535332,0.9285,-1.4186060967138034
gradient_boosted_gain_unguarded_threshold_0.010,predicted_gain__gradient_boosted_gain,threshold,0.01,0,0,0.6424248161217093,175,0.23809523809523808,-0.00542773397071445,-0.02279648267700068,0.5485714285714286,-0.004297281573091421,0.0031751287364386537,0.6285,-0.3560335631905703,-0.0037136854844139443,0.003123881181021612,0.70125,-0.5486919594489676
jury_lower_confidence_core_families_votes2_topfrac_0.10,jury_gain_lower_confidence,topfrac,0.1,2,0,0.6424677527948436,74,0.10068027210884353,-0.00547067064384887,-0.05433706653012053,0.6216216216216216,-0.0026011601185235616,0.001861853763130164,0.9325,-1.5412115506327753,-0.0026996424472085162,0.0017378199781276134,0.94675,-1.5945427210624852
gradient_boosted_gain_strong_votes2_topfrac_0.08,predicted_gain__gradient_boosted_gain,topfrac,0.08,0,2,0.6425121971185688,59,0.08027210884353742,-0.00551511496757403,-0.06870524578249006,0.6101694915254238,-0.0014767891951421891,0.002152612047122283,0.97,-1.876011879535132,-0.0013598799784667714,0.002132577902585508,0.97325,-1.9484563654483664
gradient_boosted_gain_votes2_topfrac_0.10,predicted_gain__gradient_boosted_gain,topfrac,0.1,2,0,0.6425383565978771,74,0.10068027210884353,-0.005541274446882225,-0.05503833403322213,0.5675675675675675,-0.0020033372330068404,0.0023728890640833007,0.936,-1.490982982486023,-0.0016228975558724172,0.0023192776781763963,0.95275,-1.689481569145595
jury_lower_confidence_core_families_votes2_topfrac_0.08,jury_gain_lower_confidence,topfrac,0.08,2,0,0.6427134796311018,59,0.08027210884353742,-0.005716397480107129,-0.07121274826913118,0.576271186440678,-0.0021990916626230908,0.0016580816718435934,0.979,-2.121310353532347,-0.001966065689790333,0.0018003707741784984,0.98225,-2.083088574923161
gradient_boosted_gain_strong_votes2_topfrac_0.10,predicted_gain__gradient_boosted_gain,topfrac,0.1,0,2,0.6430083569986182,74,0.10068027210884353,-0.006011274847623478,-0.05970658125680078,0.6081081081081081,-0.0019351663860455407,0.00229437974886202,0.9605,-1.776562255485227,-0.0016672739030306198,0.002255073137747262,0.973,-1.926323750604542
jury_lower_confidence_core_families_votes2_threshold_0.010,jury_gain_lower_confidence,threshold,0.01,2,0,0.6430586328784998,61,0.08299319727891157,-0.0060615507275051045,-0.07303671778223361,0.5737704918032787,-0.002342857235375247,0.0016864954301682757,0.97875,-2.2049828452596576,-0.002171435494586368,0.0017261566797182291,0.988,-2.2536281199883548
jury_mean_unguarded_topfrac_0.08,jury_gain_mean,topfrac,0.08,0,0,0.6431058860797201,59,0.08027210884353742,-0.006108803928725338,-0.07610120148496817,0.5932203389830508,-0.0017559888751720557,0.0018180467542100055,0.98825,-2.3942261349844696,-0.0034851017861736466,0.002044730664986662,0.90275,-1.2831529293706783
jury_mean_unguarded_threshold_0.040,jury_gain_mean,threshold,0.04,0,0,0.6431058860797201,59,0.08027210884353742,-0.006108803928725338,-0.07610120148496817,0.5932203389830508,-0.0017516594562520297,0.0018259782318857981,0.9865,-2.386197379786626,-0.0034105814608031385,0.0020558451528314096,0.90375,-1.312463861495636
jury_lower_confidence_unguarded_threshold_0.020,jury_gain_lower_confidence,threshold,0.02,0,0,0.6434017287266773,66,0.08979591836734693,-0.006404646575682568,-0.07132447322919225,0.5909090909090909,-0.0024908195241106564,0.001781944253711514,0.98275,-2.1963801860916905,-0.0031777283839445843,0.001995174661420164,0.94475,-1.6173612536964896
jury_lower_confidence_votes2_threshold_0.020,jury_gain_lower_confidence,threshold,0.02,2,0,0.6434017287266773,66,0.08979591836734693,-0.006404646575682568,-0.07132447322919225,0.5909090909090909,-0.0025395317080888708,0.0017781470896091043,0.978,-2.1736755582145793,-0.003208583483021944,0.0019944821588507656,0.94275,-1.6024525857389569
jury_lower_confidence_votes3_threshold_0.020,jury_gain_lower_confidence,threshold,0.02,3,0,0.6434017287266773,66,0.08979591836734693,-0.006404646575682568,-0.07132447322919225,0.5909090909090909,-0.0025664837435771318,0.0017644542943723474,0.983,-2.175269058737932,-0.0032501406299346395,0.001992051955990426,0.9425,-1.5835460196014544
jury_lower_confidence_strong_votes2_threshold_0.020,jury_gain_lower_confidence,threshold,0.02,0,2,0.6434017287266773,66,0.08979591836734693,-0.006404646575682568,-0.07132447322919225,0.5909090909090909,-0.002491306802288536,0.0017880018907532168,0.98075,-2.188666462620738,-0.0031958467531610496,0.001985497353332417,0.9435,-1.616118912037802
jury_mean_votes2_threshold_0.040,jury_gain_mean,threshold,0.04,2,0,0.6435766073051209,57,0.07755102040816327,-0.006579525154126118,-0.08484124540846835,0.5964912280701754,-0.0018335087590429012,0.0017841188914558906,0.99475,-2.66014581080431,-0.003525193824442388,0.0020333290692363263,0.93325,-1.5021333122586347
jury_mean_strong_votes2_threshold_0.040,jury_gain_mean,threshold,0.04,0,2,0.6435766073051209,57,0.07755102040816327,-0.006579525154126118,-0.08484124540846835,0.5964912280701754,-0.0017685468225171024,0.0017599508377640143,0.9935,-2.7335867732085495,-0.0035340913823032373,0.0020451364399655175,0.9335,-1.4891103167054363
jury_mean_votes2_topfrac_0.08,jury_gain_mean,topfrac,0.08,2,0,0.643590503138346,59,0.08027210884353742,-0.006593420987351319,-0.08213838009666473,0.5932203389830508,-0.0019181922433520978,0.001810000983959186,0.9925,-2.5829979018976283,-0.0036331343562497234,0.002076641938595139,0.925,-1.4255161547513808
jury_mean_strong_votes2_topfrac_0.08,jury_gain_mean,topfrac,0.08,0,2,0.643590503138346,59,0.08027210884353742,-0.006593420987351319,-0.08213838009666473,0.5932203389830508,-0.0019164395180012988,0.0018092508932172997,0.99325,-2.585037535083473,-0.003654896015896906,0.0020096328888212127,0.9245,-1.462219785414668
gradient_boosted_gain_strong_votes2_threshold_0.020,predicted_gain__gradient_boosted_gain,threshold,0.02,0,2,0.643832089013436,86,0.11700680272108843,-0.006835006862441147,-0.05841546562667724,0.5930232558139535,-0.0021635944580291415,0.0023890783773258674,0.975,-1.9553198625659114,-0.0019530408849982677,0.0024225451201048396,0.97925,-2.0152218990379853
gradient_boosted_gain_unguarded_threshold_0.000,predicted_gain__gradient_boosted_gain,threshold,0.0,0,0,0.6440207601480159,269,0.3659863945578231,-0.007023677997021028,-0.019191090437957085,0.5576208178438662,-0.005556041723582236,0.0035410020486185126,0.66925,-0.41446919637094704,-0.005364478578034134,0.0034172587554020203,0.6895,-0.4855352016770819
jury_mean_core_families_votes2_threshold_0.020,jury_gain_mean,threshold,0.02,2,0,0.644046889052305,72,0.09795918367346938,-0.007049806901310127,-0.07196677878420753,0.6111111111111112,-0.002365006293248948,0.001952663747751021,0.992,-2.3991845055027485,-0.0030674280333303212,0.0021036436986142143,0.97175,-1.8930862059022715
jury_mean_core_families_votes2_topfrac_0.10,jury_gain_mean,topfrac,0.1,2,0,0.64431071800951,74,0.10068027210884353,-0.0073136358585151945,-0.07264219400011714,0.6081081081081081,-0.002485027899727574,0.001987470780083875,0.9885,-2.4295239996352773,-0.0033946527669276474,0.0020414551504715135,0.975,-1.919700802970069
jury_mean_votes3_topfrac_0.10,jury_gain_mean,topfrac,0.1,3,0,0.6444915286669791,74,0.10068027210884353,-0.007494446515984392,-0.07443808363849365,0.6081081081081081,-0.0026362692683080616,0.0019967828997118284,0.9895,-2.433002229925674,-0.004206535244924634,0.002167057593480487,0.9315,-1.517223760435034
gradient_boosted_gain_votes3_threshold_0.010,predicted_gain__gradient_boosted_gain,threshold,0.01,3,0,0.6445197692025264,103,0.1401360544217687,-0.007522687051531584,-0.05368131051335645,0.6019417475728155,-0.002724102253473049,0.0026308546682064678,0.965,-1.8239642257889803,-0.002668790218981715,0.0027076633985969817,0.96575,-1.792651492451016
jury_safe_gain_unguarded_topfrac_0.10,jury_safe_gain,topfrac,0.1,0,0,0.644563792920293,74,0.10068027210884353,-0.007566710769298164,-0.07515584345181285,0.5945945945945946,-0.0026801856453332242,0.0019526838175449154,0.991,-2.5024661340762817,-0.004294978294779661,0.002222569513159482,0.931,-1.4720495602711605
jury_safe_gain_votes2_topfrac_0.10,jury_safe_gain,topfrac,0.1,2,0,0.644563792920293,74,0.10068027210884353,-0.007566710769298164,-0.07515584345181285,0.5945945945945946,-0.002605574983294388,0.001966191303382905,0.9915,-2.5232213047977368,-0.004310369280168233,0.0021676430285740636,0.93275,-1.5022498844157213
jury_safe_gain_votes3_topfrac_0.10,jury_safe_gain,topfrac,0.1,3,0,0.644563792920293,74,0.10068027210884353,-0.007566710769298164,-0.07515584345181285,0.5945945945945946,-0.00257620127513128,0.001939541108003292,0.99325,-2.5730362061284104,-0.004343501150322968,0.002154818406385937,0.93125,-1.4958149649283745
jury_safe_gain_strong_votes2_topfrac_0.10,jury_safe_gain,topfrac,0.1,0,2,0.644563792920293,74,0.10068027210884353,-0.007566710769298164,-0.07515584345181285,0.5945945945945946,-0.002623845890262093,0.0019445063787472735,0.9915,-2.541963828486105,-0.004371260253729476,0.0022306571611122867,0.92475,-1.4325153014438672
gradient_boosted_gain_votes2_threshold_0.010,predicted_gain__gradient_boosted_gain,threshold,0.01,2,0,0.6448964755752647,135,0.1836734693877551,-0.00789939342426986,-0.04300780864324701,0.562962962962963,-0.0035404317684695997,0.0028817686957334603,0.9355,-1.5125994193266885,-0.0033855274232921723,0.0029050184010465255,0.942,-1.5538166640705542
jury_safe_gain_core_families_votes2_threshold_0.000,jury_safe_gain,threshold,0.0,2,0,0.6449145683478741,100,0.1360544217687075,-0.00791748619687922,-0.058193523547062274,0.62,-0.0032835906629732604,0.0021483351334939003,0.97975,-2.1569705124962137,-0.005042054910497997,0.0017679742555017227,0.94625,-1.6263988445721018
jury_safe_gain_core_families_votes2_topfrac_0.10,jury_safe_gain,topfrac,0.1,2,0,0.6449757758134463,74,0.10068027210884353,-0.00797869366245143,-0.0792478357013757,0.6081081081081081,-0.0026270963839772205,0.0019052623773403434,0.9965,-2.8088505510431525,-0.004440122106438869,0.001849984867507761,0.973,-1.9127570274559105
gradient_boosted_gain_strong_votes2_threshold_0.010,predicted_gain__gradient_boosted_gain,threshold,0.01,0,2,0.6450479615523869,91,0.12380952380952381,-0.008050879401392047,-0.06502633362662807,0.5824175824175825,-0.002328694982454799,0.002470741496240262,0.9885,-2.31597859494598,-0.0021633165124434004,0.002511991719180309,0.99225,-2.3437827617002758
jury_safe_gain_votes3_threshold_0.020,jury_safe_gain,threshold,0.02,3,0,0.6450947767735515,77,0.10476190476190476,-0.008097694622556741,-0.0772961759425871,0.5844155844155844,-0.002731990483102612,0.0019268646086893436,0.99375,-2.7846814536200823,-0.004453322035969811,0.0022296446094809525,0.95275,-1.6345082849034496
jury_lower_confidence_strong_votes2_topfrac_0.10,jury_gain_lower_confidence,topfrac,0.1,0,2,0.6451640102977049,74,0.10068027210884353,-0.008166928146710061,-0.08111746199772833,0.5675675675675675,-0.002729918195141764,0.0018396174648227183,0.99725,-2.9555111622579955,-0.0035219230207002078,0.0020660100416858298,0.986,-2.2482974585252298
jury_mean_core_families_votes2_threshold_-0.010,jury_gain_mean,threshold,-0.01,2,0,0.6452488362116738,129,0.17551020408163265,-0.008251754060678976,-0.04701580802014766,0.6046511627906976,-0.00396895714117534,0.0024198274550974053,0.95425,-1.769876984609732,-0.005558662685424535,0.001731353678651237,0.94375,-1.5554830930630077
gradient_boosted_gain_strong_votes2_threshold_0.000,predicted_gain__gradient_boosted_gain,threshold,0.0,0,2,0.645258451605652,93,0.12653061224489795,-0.008261369454657124,-0.06529146827067728,0.5806451612903226,-0.002370972020766155,0.0025137887071522633,0.98825,-2.343234901617442,-0.0022126374423287964,0.002527989551983803,0.9925,-2.3927045139809517
jury_safe_gain_core_families_votes2_threshold_0.010,jury_safe_gain,threshold,0.01,2,0,0.6452648276698364,78,0.10612244897959183,-0.008267745518841579,-0.0779076020044687,0.6153846153846154,-0.002698929772735233,0.0019179129787735795,0.9965,-2.9035810319545132,-0.004778944358423887,0.0017201968619765873,0.9775,-2.028140637583127
jury_lower_confidence_strong_votes2_threshold_0.010,jury_gain_lower_confidence,threshold,0.01,0,2,0.6452897987768154,90,0.12244897959183673,-0.008292716625820566,-0.06772385244420129,0.6,-0.003446688970851289,0.0020247273447014185,0.98925,-2.39342233790195,-0.004466283172456826,0.0021410619582302413,0.96175,-1.787166148394226
jury_mean_unguarded_topfrac_0.10,jury_gain_mean,topfrac,0.1,0,0,0.6453403353647071,74,0.10068027210884353,-0.008343253213712286,-0.08286879881187201,0.581081081081081,-0.002482135037451805,0.0019616059120033894,0.997,-2.9879182869481236,-0.003979546263838792,0.0022045400518279122,0.97525,-1.9794183127928606
jury_lower_confidence_unguarded_topfrac_0.10,jury_gain_lower_confidence,topfrac,0.1,0,0,0.6453770118972743,74,0.10068027210884353,-0.00837992974627954,-0.08323308599345218,0.5675675675675675,-0.0027054620881664833,0.0018571536978733128,0.997,-3.0554647494233103,-0.0034743836891776973,0.0020403009801668016,0.98975,-2.404324707377633
jury_lower_confidence_votes2_topfrac_0.10,jury_gain_lower_confidence,topfrac,0.1,2,0,0.6453770118972743,74,0.10068027210884353,-0.00837992974627954,-0.08323308599345218,0.5675675675675675,-0.00272607846894236,0.0018648962415377843,0.99675,-3.031724313345734,-0.0035257286382604997,0.0020715058696542826,0.99025,-2.3433199872270536
jury_lower_confidence_votes3_topfrac_0.10,jury_gain_lower_confidence,topfrac,0.1,3,0,0.6453770118972743,74,0.10068027210884353,-0.00837992974627954,-0.08323308599345218,0.5675675675675675,-0.002772861550241747,0.0019004549521301878,0.995,-2.9503820597025596,-0.003508712413820559,0.0020298339257218624,0.9935,-2.399810777981084
jury_safe_gain_core_families_votes2_threshold_-0.010,jury_safe_gain,threshold,-0.01,2,0,0.6454299903721435,121,0.16462585034013605,-0.00843290822114872,-0.05122469043425049,0.5867768595041323,-0.0039917270448043135,0.0022499814970470297,0.97325,-1.9738745328231364,-0.005211706607187278,0.0017764188457675405,0.97,-1.8133120021982496
jury_safe_gain_unguarded_threshold_0.020,jury_safe_gain,threshold,0.02,0,0,0.6455767788818189,78,0.10612244897959183,-0.00857969673082401,-0.08084714227122625,0.5769230769230769,-0.002764121765290294,0.0019352901909797397,0.997,-3.00501443795857,-0.004421340421195511,0.0022208879254297744,0.97075,-1.8723845818666407
jury_safe_gain_votes2_threshold_0.020,jury_safe_gain,threshold,0.02,2,0,0.6455767788818189,78,0.10612244897959183,-0.00857969673082401,-0.08084714227122625,0.5769230769230769,-0.002841883569338358,0.001976715920199032,0.99625,-2.902699929136971,-0.004541844571588658,0.0022109802110549747,0.96725,-1.8262724103300232
jury_safe_gain_strong_votes2_threshold_0.020,jury_safe_gain,threshold,0.02,0,2,0.6455767788818189,78,0.10612244897959183,-0.00857969673082401,-0.08084714227122625,0.5769230769230769,-0.002719885486933677,0.0019704817361924985,0.99775,-2.973796273399147,-0.004535171893987877,0.0022289164554946716,0.96225,-1.8145699570146145
jury_mean_core_families_votes2_threshold_0.000,jury_gain_mean,threshold,0.0,2,0,0.6457377562868771,115,0.1564625850340136,-0.00874067413588238,-0.055864308607596086,0.6,-0.003694074977775733,0.002320773843795387,0.983,-2.1745329350375027,-0.005415963039184323,0.0017018688218387327,0.97725,-1.953564842386604
gradient_boosted_gain_unguarded_threshold_-0.010,predicted_gain__gradient_boosted_gain,threshold,-0.01,0,0,0.6459148733355227,589,0.8013605442176871,-0.008917791184527832,-0.011128313277806378,0.5178268251273345,-0.010740215422564422,0.002800155435334791,0.264,0.6508296700389056,-0.010506882037907079,0.0027094855514026807,0.27475,0.5864917244369827
jury_mean_votes3_threshold_0.020,jury_gain_mean,threshold,0.02,3,0,0.6461072787222203,93,0.12653061224489795,-0.009110196571225474,-0.07199994064355618,0.5913978494623656,-0.003365724685073057,0.002161236368024577,0.99475,-2.6579563305252942,-0.004881468254173369,0.0022921524586009133,0.96825,-1.844872186047015
jury_mean_core_families_votes2_threshold_0.010,jury_gain_mean,threshold,0.01,2,0,0.6461292733059087,93,0.12653061224489795,-0.009132191154913927,-0.07217376880496491,0.5913978494623656,-0.0030270902133033113,0.0021620724956612604,0.998,-2.8237262875606755,-0.0051462462294397816,0.0018276904265182848,0.985,-2.1808643672042938
gradient_boosted_gain_votes3_threshold_-0.010,predicted_gain__gradient_boosted_gain,threshold,-0.01,3,0,0.6461773710536928,110,0.14965986394557823,-0.009180288902697991,-0.06134102130439111,0.5818181818181818,-0.0027870758092603865,0.002638481797383038,0.993,-2.423065074687524,-0.002713273269097115,0.0026889340983065517,0.99275,-2.405048021695176
gradient_boosted_gain_votes3_threshold_0.000,predicted_gain__gradient_boosted_gain,threshold,0.0,3,0,0.6461773710536928,110,0.14965986394557823,-0.009180288902697991,-0.06134102130439111,0.5818181818181818,-0.0027027543178965822,0.0027174090091235956,0.992,-2.383717196437244,-0.002735699619371603,0.002788903987922845,0.98925,-2.310796395729015
jury_mean_votes2_topfrac_0.10,jury_gain_mean,topfrac,0.1,2,0,0.6461834217188506,74,0.10068027210884353,-0.009186339567855752,-0.09124269705910781,0.581081081081081,-0.0025659418607721003,0.0019748364836060005,0.999,-3.352377658627705,-0.004298626461598124,0.00213497853210574,0.9875,-2.2893500017711435
jury_mean_strong_votes2_topfrac_0.10,jury_gain_mean,topfrac,0.1,0,2,0.6461834217188506,74,0.10068027210884353,-0.009186339567855752,-0.09124269705910781,0.581081081081081,-0.0025556001163356957,0.001956938193264153,0.9995,-3.388323389232877,-0.004206487165071422,0.0021918702214195284,0.99025,-2.2719649886749287
jury_lower_confidence_votes3_threshold_0.000,jury_gain_lower_confidence,threshold,0.0,3,0,0.6463311359063625,122,0.16598639455782313,-0.009334053755367692,-0.05623384844422338,0.6065573770491803,-0.00441957078801546,0.002194991536353407,0.98375,-2.238953037384728,-0.005931679133804362,0.002200548339509202,0.93775,-1.5461485487395268
gradient_boosted_gain_strong_votes2_threshold_-0.010,predicted_gain__gradient_boosted_gain,threshold,-0.01,0,2,0.6463334190006563,95,0.1292517006802721,-0.009336336849661519,-0.07223376404738122,0.5684210526315789,-0.002320674657464413,0.0024826098686416605,0.998,-2.825922139766434,-0.0022168485196643792,0.002604077528988556,0.99475,-2.7339770996612396
jury_mean_unguarded_threshold_0.020,jury_gain_mean,threshold,0.02,0,0,0.6464275492938171,105,0.14285714285714285,-0.009430467142822222,-0.06601326999975556,0.5714285714285714,-0.0034992555266609555,0.002250874122332309,0.99475,-2.6350703299282983,-0.005126412187039657,0.002415791790360588,0.96075,-1.7816332404789446
jury_safe_gain_votes3_threshold_0.010,jury_safe_gain,threshold,0.01,3,0,0.6466646114025596,111,0.1510204081632653,-0.009667529251564786,-0.06401472071982088,0.5945945945945946,-0.0038526639951725126,0.0022374953551222597,0.99525,-2.5988278559239917,-0.007138412730242048,0.0021125610868496804,0.886,-1.1971803026506744
jury_lower_confidence_unguarded_threshold_0.010,jury_gain_lower_confidence,threshold,0.01,0,0,0.6467152003323926,96,0.1306122448979592,-0.009718118181397803,-0.07440434232632692,0.5833333333333334,-0.0036818059194129046,0.0020683834546944653,0.9985,-2.9183719528817065,-0.004818483112935385,0.002211528447845167,0.986,-2.215497193009859
jury_lower_confidence_votes2_threshold_0.010,jury_gain_lower_confidence,threshold,0.01,2,0,0.6467152003323926,96,0.1306122448979592,-0.009718118181397803,-0.07440434232632692,0.5833333333333334,-0.003665736620899131,0.0020605699431624483,0.99875,-2.9372366517245285,-0.0047684451223621235,0.002218687052418067,0.9845,-2.2309018541579397
jury_lower_confidence_votes3_threshold_0.010,jury_gain_lower_confidence,threshold,0.01,3,0,0.6467152003323926,96,0.1306122448979592,-0.009718118181397803,-0.07440434232632692,0.5833333333333334,-0.003698625581129825,0.0020810661987279272,0.997,-2.892504142322552,-0.004792225684186571,0.00219707408869295,0.98575,-2.2420238455143173
jury_lower_confidence_votes3_threshold_-0.010,jury_gain_lower_confidence,threshold,-0.01,3,0,0.6467576919071696,124,0.16870748299319727,-0.009760609756174833,-0.057855227183778245,0.6048387096774194,-0.004573174100293735,0.0022062693365765148,0.9895,-2.3512250158588897,-0.005985527239073539,0.0022927611216555926,0.94975,-1.6465223879822786
jury_safe_gain_strong_votes2_threshold_0.010,jury_safe_gain,threshold,0.01,0,2,0.6470385152779389,103,0.1401360544217687,-0.01004143312694406,-0.07165488687673674,0.5922330097087378,-0.003617482419648838,0.002154610564355779,0.998,-2.981490397182732,-0.005467779952650273,0.002390374093813931,0.97275,-1.9133629276396455
jury_mean_votes3_threshold_-0.010,jury_gain_mean,threshold,-0.01,3,0,0.6472033968325801,122,0.16598639455782313,-0.010206314681585334,-0.061488863040698546,0.5983606557377049,-0.004096242625653926,0.002363117449727293,0.99475,-2.5855981287077046,-0.007484657204888867,0.00220667168902871,0.886,-1.233376714002452
jury_mean_votes3_threshold_0.000,jury_gain_mean,threshold,0.0,3,0,0.6472033968325801,122,0.16598639455782313,-0.010206314681585334,-0.061488863040698546,0.5983606557377049,-0.004043759557164262,0.0023927192299124395,0.99475,-2.5755446135845164,-0.007492281855077752,0.0021765748699123493,0.892,-1.2469283110931444
jury_safe_gain_votes3_threshold_-0.010,jury_safe_gain,threshold,-0.01,3,0,0.6472688991308166,123,0.1673469387755102,-0.010271816979821803,-0.06138036975747177,0.6016260162601627,-0.004258611778750485,0.0023126619359298793,0.993,-2.6001228747052134,-0.007742303945968667,0.002127009350164078,0.8795,-1.1892345624423384
jury_safe_gain_votes3_threshold_0.000,jury_safe_gain,threshold,0.0,3,0,0.6472688991308166,123,0.1673469387755102,-0.010271816979821803,-0.06138036975747177,0.6016260162601627,-0.004215085437716285,0.0023234546306385964,0.99325,-2.6067784850358118,-0.0077919355674920055,0.0021341885586410834,0.874,-1.1619785900777357
jury_lower_confidence_strong_votes2_threshold_0.000,jury_gain_lower_confidence,threshold,0.0,0,2,0.6473779260762574,104,0.1414965986394558,-0.0103808439252626,-0.07336461812565392,0.5865384615384616,-0.003788472223508812,0.002120536872951376,0.9995,-3.108822009106818,-0.00481722953150055,0.002258441914155725,0.99475,-2.4634746454579046
jury_mean_strong_votes2_threshold_0.010,jury_gain_mean,threshold,0.01,0,2,0.6475391220254313,108,0.1469387755102041,-0.010542039874436467,-0.07174443803435929,0.5833333333333334,-0.0035219086485298898,0.0022455272676709815,0.99925,-3.1262729813954673,-0.005449161049190288,0.002394238758829176,0.9845,-2.1271390776986188
gradient_boosted_gain_votes2_threshold_0.000,predicted_gain__gradient_boosted_gain,threshold,0.0,2,0,0.6477154947579247,175,0.23809523809523808,-0.010718412606929899,-0.04501733294910557,0.5314285714285715,-0.004229432971378222,0.0031530235426199932,0.9815,-2.05801813650896,-0.004345376450162739,0.0030957567132765453,0.9815,-2.058635980481149
jury_mean_votes3_threshold_0.010,jury_gain_mean,threshold,0.01,3,0,0.6478142736237436,118,0.16054421768707483,-0.01081719147274886,-0.06737826891924077,0.5847457627118644,-0.00399781902347366,0.002308334009877728,0.99725,-2.954239906397437,-0.007390160075104777,0.002182042737911813,0.93875,-1.5705610793506763
