score_col,target,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,assignment_score
health_score,S3,top_responsibility_decisive,0.02,7,-0.7741914944409477,-0.11059878492013539,0.5714285714285714,2,1,1,6,1,-0.3185888263469221,0.9332206358855839,-0.4556026680940256,-0.48820466519332745,-1.2811213328170599
health_score,S3,top_responsibility_pairbest,0.02,9,-0.9416395784967808,-0.10462661983297565,0.4444444444444444,2,1,1,8,1,-0.3883904681169497,0.7742336075984704,-0.5532491103798312,-0.7145764598050809,-1.5512941798134605
health_score,S3,top_responsibility_all,0.04,18,-1.8502831908387904,-0.10279351060215502,0.5,4,1,3,11,7,-0.24850655851843292,1.0960754240965436,-1.6017766323203575,-1.461374461196998,-4.626953626654597
health_score,S3,top_responsibility_decisive,0.04,14,-0.9627617660571071,-0.06876869757550765,0.5714285714285714,3,1,2,8,6,-0.5917982445178968,0.929867462823966,-0.3709635215392103,-0.39894236154108526,-2.33537363010155
health_score,S3,top_responsibility_pairbest,0.04,18,-1.8502831908387904,-0.10279351060215502,0.5,4,1,3,11,7,-0.8108346400827201,1.0175893875663096,-1.0394485507560702,-1.0214813199281092,-4.414265888058422
health_score,S3,top_responsibility_all,0.06,27,-2.2253017877160186,-0.08241858473022291,0.4444444444444444,6,1,5,16,11,-0.8156622613418597,1.2467444102420184,-1.4096395263741588,-1.1306563837735748,-6.733481506227847
health_score,S3,top_responsibility_decisive,0.06,21,-1.931002855495259,-0.09195251692834566,0.5238095238095238,5,1,4,12,9,-0.3681159979461078,1.0842828192256513,-1.5628868575491512,-1.4414014773980266,-5.584485250975997
health_score,S3,top_responsibility_pairbest,0.06,27,-2.2253017877160186,-0.08241858473022291,0.4444444444444444,6,1,5,16,11,-1.3811721019679915,0.9084310868376787,-0.8441296857480272,-0.9292170842441226,-6.543684624087061
health_score,S3,top_responsibility_all,0.08,36,-2.7166307478347056,-0.07546196521763071,0.4444444444444444,6,1,5,20,16,-0.908843515079622,1.4854625808866802,-1.8077872327550835,-1.2169860459736428,-7.352887744480817
health_score,S3,top_responsibility_decisive,0.08,28,-1.8937792026371445,-0.06763497152275516,0.5357142857142857,5,1,4,15,13,-1.4318299085302726,1.6048796089571342,-0.4619492941068719,-0.2878404657449981,-5.096862323157991
health_score,S3,top_responsibility_pairbest,0.08,36,-2.7166307478347056,-0.07546196521763071,0.4444444444444444,6,1,5,20,16,-1.2979939433501315,1.2272767228643755,-1.418636804484574,-1.155922521836459,-7.230036263585946
health_score,S3,top_responsibility_all,0.1,45,-3.841185904491684,-0.08535968676648187,0.4666666666666667,8,3,5,25,20,-1.41431839956104,1.5628884075313474,-2.426867504930644,-1.5528092045701398,-7.9878604097612245
health_score,S3,top_responsibility_decisive,0.1,35,-2.4240718395511744,-0.06925919541574783,0.5428571428571428,6,3,3,19,16,-1.286470784892489,1.4769213387026532,-1.1376010546586854,-0.7702516206164162,-4.275234460867566
health_score,S3,top_responsibility_pairbest,0.1,45,-3.841185904491684,-0.08535968676648187,0.4666666666666667,8,3,5,25,20,-2.295575173723007,1.3903164046396042,-1.545610730768677,-1.1116971112552816,-7.67937216818115
health_score,S3,top_responsibility_all,0.14,63,-4.539899008639325,-0.07206188902602104,0.5238095238095238,9,4,5,36,27,-1.281190666694764,2.419087115648982,-3.258708341944561,-1.347081847885552,-8.542695886487438
health_score,S3,top_responsibility_decisive,0.14,49,-3.938442448456981,-0.08037637649912206,0.5510204081632653,8,4,4,29,20,-1.765866357358011,1.7294328535400927,-2.1725760910989704,-1.2562361624227145,-6.695430728763638
health_score,S3,top_responsibility_pairbest,0.14,63,-4.539899008639325,-0.07206188902602104,0.5238095238095238,9,4,5,36,27,-3.2862543824184343,1.5578822644929822,-1.2536446262208907,-0.8047107633187501,-7.886939663313658
health_score,S3,top_responsibility_all,0.18,81,-6.176705565783866,-0.07625562426893662,0.5432098765432098,9,4,5,42,39,-1.8763192006954308,1.813316159929154,-4.3003863650884355,-2.3715590585463326,-10.586693430547747
health_score,S3,top_responsibility_decisive,0.18,64,-6.1463249233014,-0.09603632692658437,0.546875,9,5,4,34,30,-2.6299609713655303,2.286140239276713,-3.5163639519358694,-1.538122592622915,-8.986296368144453
health_score,S3,top_responsibility_pairbest,0.18,81,-6.176705565783866,-0.07625562426893662,0.5432098765432098,9,4,5,42,39,-4.615191917697068,1.982029007824204,-1.5615136480867982,-0.7878359206260903,-9.606659301655231
health_score,S4,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
health_score,S4,top_responsibility_all,0.01,4,-0.18436331607119316,-0.04609082901779829,0.5,4,2,2,4,0,-0.0587339705003925,0.3367575757163015,-0.12562934557080066,-0.3730557369157332,-1.1593576934340066
health_score,S4,top_responsibility_decisive,0.01,3,-0.2245936635151623,-0.0748645545050541,0.3333333333333333,3,1,2,3,0,-0.0626705072865366,0.3676531996323391,-0.1619231562286257,-0.4404236285460108,-1.6338796399050177
health_score,S4,top_responsibility_pairbest,0.01,4,-0.18436331607119316,-0.04609082901779829,0.5,4,2,2,4,0,-0.07932821817534215,0.4753902201696314,-0.10503509789585101,-0.22094501199114236,-1.1379683466390627
health_score,S4,top_responsibility_all,0.02,9,-0.7531486271266618,-0.0836831807918513,0.4444444444444444,5,2,3,7,2,-0.06752969539212379,0.5806726940459823,-0.6856189317345379,-1.1807321728137696,-2.8991297461506225
health_score,S4,top_responsibility_decisive,0.02,6,-1.1170285554831287,-0.1861714259138548,0.16666666666666666,3,0,3,4,2,-0.15629486312205232,0.48252347320036937,-0.9607336923610764,-1.9910610482614362,-4.237688101350929
health_score,S4,top_responsibility_pairbest,0.02,9,-0.7531486271266618,-0.0836831807918513,0.4444444444444444,5,2,3,7,2,-0.21648752825689177,0.5105681554389766,-0.53666109886977,-1.0511057008801483,-2.84147974909783
health_score,S4,top_responsibility_all,0.04,18,-0.40105133164251294,-0.022280629535695165,0.5555555555555556,7,4,3,13,5,0.09318892760027432,0.8027990946707233,-0.49424025924278725,-0.6156462588507343,-1.6886658130782006
health_score,S4,top_responsibility_decisive,0.04,13,-0.4309181834819876,-0.03314755257553751,0.5384615384615384,7,5,2,9,4,-0.41298909506538317,0.8748745157622917,-0.017929088416604455,-0.020493325721097914,-0.2729616271944635
health_score,S4,top_responsibility_pairbest,0.04,18,-0.40105133164251294,-0.022280629535695165,0.5555555555555556,7,4,3,13,5,-0.22927747672117613,0.6740541958272468,-0.17177385492133682,-0.2548368602772717,-1.5558449519244193
health_score,S4,top_responsibility_all,0.06,27,-0.9481653402226812,-0.03511723482306227,0.5185185185185185,7,3,4,13,14,-0.03175280268127145,0.6940041680968746,-0.9164125375414097,-1.3204712301000037,-3.6977288170876976
health_score,S4,top_responsibility_decisive,0.06,19,-0.6641198403605932,-0.034953675808452274,0.5263157894736842,7,3,4,11,8,-0.023082706343884485,0.9547905909871542,-0.6410371340167087,-0.6713902923508525,-3.263043694011218
health_score,S4,top_responsibility_pairbest,0.06,27,-0.9481653402226812,-0.03511723482306227,0.5185185185185185,7,3,4,13,14,-0.014092285260217885,0.8900521704606462,-0.9340730549624633,-1.049458768780974,-3.6759257261821103
health_score,S4,top_responsibility_all,0.08,36,-0.7457950541211374,-0.020716529281142707,0.5555555555555556,7,4,3,17,19,-0.5349196422132617,0.9590473317603248,-0.21087541190787573,-0.2198800882129721,-1.9088234642925754
health_score,S4,top_responsibility_decisive,0.08,25,-0.657863434390123,-0.026314537375604918,0.56,7,3,4,13,12,-0.129280491595795,1.0288099480688193,-0.5285829427943279,-0.5137809405775399,-3.1938164112861758
health_score,S4,top_responsibility_pairbest,0.08,36,-0.7457950541211374,-0.020716529281142707,0.5555555555555556,7,4,3,17,19,-0.20099656575782088,1.0671576467812423,-0.5447984883633166,-0.5105135965679825,-2.0380637380647086
health_score,S4,top_responsibility_all,0.1,45,-0.7699792687963253,-0.01711065041769612,0.5555555555555556,8,5,3,20,25,-0.8232004641282344,0.8958344301141854,0.053221195331909166,0.05940963368099778,-1.4758497246064306
health_score,S4,top_responsibility_decisive,0.1,32,-0.6560282085781757,-0.02050088151806799,0.5625,7,4,3,15,17,-0.6013115830746479,1.1650543157775841,-0.05471662550352774,-0.04696487087557682,-1.752139683316792
health_score,S4,top_responsibility_pairbest,0.1,45,-0.7699792687963253,-0.01711065041769612,0.5555555555555556,8,5,3,20,25,-0.6347684203253118,0.9824241555606522,-0.1352108484710135,-0.13762980857677612,-1.552083281973085
health_score,S4,top_responsibility_all,0.14,63,0.1845155213222604,0.002928817798766038,0.5714285714285714,9,6,3,23,40,-1.0362833148338504,1.2952352138894154,1.2207988361561108,0.9425306099347143,0.2735796617339932
health_score,S4,top_responsibility_decisive,0.14,45,-0.12450965637489375,-0.0027668812527754166,0.5777777777777777,8,5,3,17,28,-1.2422126297018707,1.7379616919794163,1.117702973326977,0.6431113979583704,-0.4437765134698526
health_score,S4,top_responsibility_pairbest,0.14,63,0.1845155213222604,0.002928817798766038,0.5714285714285714,9,6,3,23,40,-0.45838658370612984,1.18187088168405,0.6429021050283903,0.5439698320617883,0.06035456460838429
health_score,S4,top_responsibility_all,0.18,81,-0.02121155917941553,-0.00026187110098043864,0.5925925925925926,9,5,4,26,55,-1.2645490612954664,1.7761508793240572,1.2433375021160509,0.7000179526354332,-1.19117147624402
health_score,S4,top_responsibility_decisive,0.18,57,1.190090625751663,0.02087878290792391,0.631578947368421,8,6,2,17,40,-0.8531651095166883,1.5158990276334499,2.0432557352683514,1.3478837957025316,2.4904873048497898
health_score,S4,top_responsibility_pairbest,0.18,81,-0.02121155917941553,-0.00026187110098043864,0.5925925925925926,9,5,4,26,55,-1.2139514996330545,1.3687214242143309,1.192739940453639,0.8714263686917093,-1.1892099031371157
subject_relative_responsibility,Q1,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
subject_relative_responsibility,Q1,top_responsibility_all,0.01,4,-0.42187638611869605,-0.10546909652967401,0.5,3,1,2,4,0,0.07632635395066333,0.4219134402652277,-0.4982027400693594,-1.1808174201707675,-1.9394189501565806
subject_relative_responsibility,Q1,top_responsibility_decisive,0.01,3,-0.6277791592097783,-0.20925971973659277,0.3333333333333333,2,0,2,3,0,-0.10658064835891783,0.3225050210013672,-0.5211985108508606,-1.6160942525252997,-2.6124148043842332
subject_relative_responsibility,Q1,top_responsibility_pairbest,0.01,4,-0.42187638611869605,-0.10546909652967401,0.5,3,1,2,4,0,-0.03426720854752175,0.3415749261576425,-0.3876091775711743,-1.134770581469104,-1.901636197536959
subject_relative_responsibility,Q1,top_responsibility_all,0.02,9,0.47616666777375005,0.05290740753041667,0.5555555555555556,5,3,2,7,2,-0.08984332525777998,0.5623838122221132,0.56600999303153,1.0064478755088786,0.21883667545631869
subject_relative_responsibility,Q1,top_responsibility_decisive,0.02,7,0.6474219188458659,0.09248884554940941,0.7142857142857143,4,3,1,7,0,-0.12243977730152478,0.5564982233874568,0.7698616961473906,1.383403690781204,1.4524350824824892
subject_relative_responsibility,Q1,top_responsibility_pairbest,0.02,9,0.47616666777375005,0.05290740753041667,0.5555555555555556,5,3,2,7,2,-0.2817643826886311,0.6974556207992532,0.7579310504623811,1.0867086418972804,0.2844390693244143
subject_relative_responsibility,Q1,top_responsibility_all,0.04,18,0.9473984697329297,0.0526332483184961,0.5,6,4,2,14,4,-0.34305826115038296,0.7654120020052964,1.2904567308833128,1.685963543166891,1.3031318433146122
subject_relative_responsibility,Q1,top_responsibility_decisive,0.04,13,0.47520311255543096,0.036554085581186994,0.5384615384615384,6,3,3,11,2,-0.1999980015395785,0.8788443734340675,0.6752011140950095,0.7682829116339155,-0.6800236466680598
subject_relative_responsibility,Q1,top_responsibility_pairbest,0.04,18,0.9473984697329297,0.0526332483184961,0.5,6,4,2,14,4,-0.6275206786429327,0.7143964525417823,1.5749191483758624,2.2045450292654576,1.4403287171722343
subject_relative_responsibility,Q1,top_responsibility_all,0.06,27,1.3539516510738296,0.05014635744717887,0.5555555555555556,9,5,4,21,6,0.07931192007825079,1.0325041214554602,1.2746397309955788,1.234512971433755,0.23201708973810087
subject_relative_responsibility,Q1,top_responsibility_decisive,0.06,20,1.3575885908521284,0.06787942954260642,0.65,8,5,3,17,3,-0.18065501943869497,0.974010153297918,1.5382436102908232,1.5792890916819065,1.2869905831075656
subject_relative_responsibility,Q1,top_responsibility_pairbest,0.06,27,1.3539516510738296,0.05014635744717887,0.5555555555555556,9,5,4,21,6,-0.9142694602414618,0.8679168484058736,2.2682211113152917,2.6134083184136765,0.6679810385320066
subject_relative_responsibility,Q1,top_responsibility_all,0.08,36,1.0806279945647508,0.030017444293465298,0.5277777777777778,9,6,3,25,11,-0.8690305962356636,1.4620601243910953,1.9496585908004143,1.3335009677610825,1.409986779692094
subject_relative_responsibility,Q1,top_responsibility_decisive,0.08,27,1.298461428881596,0.048091164032651706,0.5925925925925926,9,6,3,21,6,-0.7675993756165819,0.8453418029080753,2.066060804498178,2.4440537512645015,1.7997220823945357
subject_relative_responsibility,Q1,top_responsibility_pairbest,0.08,36,1.0806279945647508,0.030017444293465298,0.5277777777777778,9,6,3,25,11,-1.46413440501539,1.2097068173163852,2.544762399580141,2.103619127505162,1.6655297383004202
subject_relative_responsibility,Q1,top_responsibility_all,0.1,45,0.9848866199231345,0.021886369331625213,0.4888888888888889,9,4,5,30,15,-0.006694469721321113,1.4621444518030566,0.9915810896444557,0.6781690334506133,-1.554266594282912
subject_relative_responsibility,Q1,top_responsibility_decisive,0.1,34,0.7334517139425623,0.021572109233604773,0.5294117647058824,9,5,4,23,11,-0.4698329061899755,1.2378734706434669,1.2032846201325378,0.9720578465156465,-0.4465924094837588
subject_relative_responsibility,Q1,top_responsibility_pairbest,0.1,45,0.9848866199231345,0.021886369331625213,0.4888888888888889,9,4,5,30,15,-1.0383143693118706,1.270601987615571,2.023200989235005,1.592316877318736,-1.1533658400189353
subject_relative_responsibility,Q1,top_responsibility_all,0.14,63,1.1139031260551477,0.01768100200087536,0.5238095238095238,9,5,4,43,20,-0.7967476467679623,1.4267240678992128,1.91065077282311,1.3391873143602726,0.1805408988619175
subject_relative_responsibility,Q1,top_responsibility_decisive,0.14,47,0.493368939050526,0.010497211469160127,0.5319148936170213,9,4,5,34,13,-1.0906652548290876,1.2895860538783717,1.5840341938796136,1.2283276398001532,-1.7958220813587662
subject_relative_responsibility,Q1,top_responsibility_pairbest,0.14,63,1.1139031260551477,0.01768100200087536,0.5238095238095238,9,5,4,43,20,-2.14941050753553,1.4397382658562075,3.263313633590678,2.2666020005031933,0.6790812257064798
subject_relative_responsibility,Q1,top_responsibility_all,0.18,81,0.0900621072648991,0.00111187786746789,0.5185185185185185,9,3,6,57,24,-1.3215614547791918,1.4327348009830108,1.411623562044091,0.9852650756270908,-3.530516909151758
subject_relative_responsibility,Q1,top_responsibility_decisive,0.18,61,1.5650826863470786,0.025657093218804567,0.5901639344262295,9,6,3,46,15,-1.5029763213301053,1.977958680092368,3.068059007677184,1.5511239130303318,2.2766783537237583
subject_relative_responsibility,Q1,top_responsibility_pairbest,0.18,81,0.0900621072648991,0.00111187786746789,0.5185185185185185,9,3,6,57,24,-2.4530837186803676,1.4859817493670526,2.543145825945267,1.7114246706115392,-3.11844427048296
subject_relative_responsibility,Q2,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
subject_relative_responsibility,Q2,top_responsibility_all,0.01,4,-0.13560830601083562,-0.033902076502708905,0.5,3,1,2,2,2,0.04700337189880375,0.4922077576576957,-0.18261167790963936,-0.37100528195379656,-1.4774923375791071
subject_relative_responsibility,Q2,top_responsibility_decisive,0.01,4,-0.13560830601083562,-0.033902076502708905,0.5,3,1,2,2,2,-0.1028859609428104,0.48216158878921256,-0.032722345068025224,-0.06786593090129067,-1.4022116026213722
subject_relative_responsibility,Q2,top_responsibility_pairbest,0.01,4,-0.13560830601083562,-0.033902076502708905,0.5,3,1,2,2,2,-0.10155821303605712,0.5062647518678922,-0.0340500929747785,-0.06725748306424409,-1.4025490822096938
subject_relative_responsibility,Q2,top_responsibility_all,0.02,9,-0.4259177454615788,-0.047324193940175424,0.4444444444444444,7,2,5,5,4,-0.3209887223427043,0.67986113069099,-0.10492902311887448,-0.15433890596485172,-4.095052565215949
subject_relative_responsibility,Q2,top_responsibility_decisive,0.02,7,-0.4121627244596908,-0.05888038920852726,0.42857142857142855,6,2,4,4,3,-0.2000423868971065,0.6158675750047204,-0.21212033756258433,-0.3444252403789215,-3.238812778337787
subject_relative_responsibility,Q2,top_responsibility_pairbest,0.02,9,-0.4259177454615788,-0.047324193940175424,0.4444444444444444,7,2,5,5,4,0.09648732534324585,0.6725947977990376,-0.5224050708048247,-0.776701027891257,-4.282531591714374
subject_relative_responsibility,Q2,top_responsibility_all,0.04,18,0.03635794841609019,0.0020198860231161217,0.5555555555555556,7,4,3,11,7,-0.3372448578925202,0.8987718843268078,0.37360280630861037,0.41568145691211056,-0.8877708417778938
subject_relative_responsibility,Q2,top_responsibility_decisive,0.04,15,0.09213089297817756,0.006142059531878504,0.5333333333333333,7,4,3,9,6,-0.36237393967752257,1.094998404964441,0.45450483265570013,0.4150735111531598,-0.8166769727764633
subject_relative_responsibility,Q2,top_responsibility_pairbest,0.04,18,0.03635794841609019,0.0020198860231161217,0.5555555555555556,7,4,3,11,7,-0.41698112664161596,0.8348227036026629,0.45333907505770615,0.5430363514328602,-0.8511144717010901
subject_relative_responsibility,Q2,top_responsibility_all,0.06,27,-1.014191945175184,-0.037562664636117925,0.48148148148148145,7,3,4,17,10,-0.8987772005383116,1.355510591031261,-0.1154147446368724,-0.08514484903365147,-3.4147382608770185
subject_relative_responsibility,Q2,top_responsibility_decisive,0.06,22,-0.9158762793500556,-0.04163073997045707,0.5454545454545454,7,3,4,14,8,-0.9147218007744605,1.0908460814025887,-0.0011544785755950304,-0.0010583331555911392,-3.2481466380564754
