candidate_id,family,q2_k,core_alpha,tail_k,tail_alpha,changed_cells,changed_rows,mean_abs_logit_move,max_abs_logit_move,mean_abs_prob_move,max_abs_prob_move,h042_overlap_cells,h042_jaccard,h042_distance_l1,h042_distance_l2,tangent_expected_delta,resolved_path
h043_h042core0.66_tail20_b0.08_c65_6154471f,h042core0.66_tail20_b0.08,45,0.66,20,0.08,65,65,0.020145464077330304,0.2954686075418076,0.004464407989715678,0.048488496918805524,45,0.6923076923076923,0.005262083423713878,0.01251642184843889,-0.00028461541757076784,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail20_b0.08_c65_6154471f.csv
h043_h042core0.66_tail20_b0.12_c65_3b4a2780,h042core0.66_tail20_b0.12,45,0.66,20,0.12,65,65,0.020395164884608602,0.2954686075418076,0.0045216926299178764,0.048488496918805524,45,0.6923076923076923,0.005511784230992179,0.012723731251718278,-0.0002826147003478854,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail20_b0.12_c65_3b4a2780.csv
h043_h042core0.66_tail20_b0.18_c65_2de3ae2b,h042core0.66_tail20_b0.18,45,0.66,20,0.18,65,65,0.02076971609552604,0.2954686075418076,0.004607546012164065,0.048488496918805524,45,0.6923076923076923,0.005886335441909615,0.013178258966615,-0.00027962789830392626,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail20_b0.18_c65_2de3ae2b.csv
h043_h042core0.66_tail35_b0.04_c80_1e4b0948,h042core0.66_tail35_b0.04,45,0.66,35,0.04,80,80,0.02001373239612833,0.2954686075418076,0.004433338648256398,0.048488496918805524,45,0.5625,0.0051303517425119035,0.01240551489177385,-0.00028628845983403656,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail35_b0.04_c80_1e4b0948.csv
h043_h042core0.66_tail35_b0.08_c80_c5026e51,h042core0.66_tail35_b0.08,45,0.66,35,0.08,80,80,0.020381402329482948,0.2954686075418076,0.00451691127023151,0.048488496918805524,45,0.5625,0.005498021675866521,0.012576279332248995,-0.00028395180525145114,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail35_b0.08_c80_c5026e51.csv
h043_h042core0.66_tail35_b0.12_c80_e94511e6,h042core0.66_tail35_b0.12,45,0.66,35,0.12,80,80,0.02074907226283758,0.2954686075418076,0.004600440317684151,0.048488496918805524,45,0.5625,0.005865691609221153,0.012855847127434697,-0.00028162280238738704,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail35_b0.12_c80_e94511e6.csv
h043_h042core0.66_tail35_b0.18_c80_eb130803,h042core0.66_tail35_b0.18,45,0.66,35,0.18,80,80,0.0213005771628695,0.2954686075418076,0.004725650885731469,0.048488496918805524,45,0.5625,0.006417196509253073,0.013463666413228983,-0.0002781518190968762,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail35_b0.18_c80_eb130803.csv
h043_h042core0.66_tail55_b0.04_c100_ebb3e81c,h042core0.66_tail55_b0.04,45,0.66,55,0.04,100,100,0.02018333636017536,0.2954686075418076,0.004470612534588757,0.048488496918805524,45,0.45,0.00529995570655894,0.012426475768928733,-0.0002858937180150729,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail55_b0.04_c100_ebb3e81c.csv
h043_h042core0.66_tail55_b0.08_c100_cb5fd03b,h042core0.66_tail55_b0.08,45,0.66,55,0.08,100,100,0.020720610257577002,0.2954686075418076,0.004591449215541794,0.048488496918805524,45,0.45,0.0058372296039605745,0.012658783632946487,-0.0002831646088428519,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail55_b0.08_c100_cb5fd03b.csv
h043_h042core0.66_tail55_b0.12_c100_0569a3ab,h042core0.66_tail55_b0.12,45,0.66,55,0.12,100,100,0.021257884154978663,0.2954686075418076,0.004712232327465956,0.048488496918805524,45,0.45,0.006374503501362237,0.013036767548580526,-0.00028044768886922346,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail55_b0.12_c100_0569a3ab.csv
h043_h042core0.66_tail55_b0.18_c100_ca000f79,h042core0.66_tail55_b0.18,45,0.66,55,0.18,100,100,0.022063795001081132,0.2954686075418076,0.004893304886230924,0.048488496918805524,45,0.45,0.007180414347464706,0.013849564775766451,-0.00027640807269006606,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail55_b0.18_c100_ca000f79.csv
h043_h042core0.78_tail10_b0.04_c55_87a1ee07,h042core0.78_tail10_b0.04,45,0.78,10,0.04,55,55,0.023338087535734336,0.3491901725494082,0.005159142779174172,0.05640827282238181,45,0.8181818181818182,0.00845470688211791,0.02162116067666333,-0.0003363767526779636,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail10_b0.04_c55_87a1ee07.csv
h043_h042core0.78_tail10_b0.08_c55_44d58fc2,h042core0.78_tail10_b0.08,45,0.78,10,0.08,55,55,0.023458101251827013,0.3491901725494082,0.005186264038261056,0.05640827282238181,45,0.8181818181818182,0.00857472059821059,0.021657242206131227,-0.00033516753214849995,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail10_b0.08_c55_44d58fc2.csv
h043_h042core0.78_tail10_b0.12_c55_a4d75865,h042core0.78_tail10_b0.12,45,0.78,10,0.12,55,55,0.023578114967919703,0.3491901725494082,0.005213359208717946,0.05640827282238181,45,0.8181818181818182,0.008694734314303279,0.021717244874137773,-0.0003339517702472505,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail10_b0.12_c55_a4d75865.csv
h043_h042core0.78_tail10_b0.18_c55_6e1a0dab,h042core0.78_tail10_b0.18,45,0.78,10,0.18,55,55,0.023758135542058724,0.3491901725494082,0.005253952543130622,0.05640827282238181,45,0.8181818181818182,0.0088747548884423,0.021851648474583887,-0.0003321168639267151,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail10_b0.18_c55_6e1a0dab.csv
h043_h042core0.78_tail20_b0.04_c65_0ce8c7ee,h042core0.78_tail20_b0.04,45,0.78,20,0.04,65,65,0.023467774626919947,0.3491901725494082,0.005189357258024813,0.05640827282238181,45,0.6923076923076923,0.008584393973303524,0.02163332097094714,-0.00033587221623358824,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail20_b0.04_c65_0ce8c7ee.csv
h043_h042core0.78_tail20_b0.08_c65_ae4f4cdc,h042core0.78_tail20_b0.08,45,0.78,20,0.08,65,65,0.023717475434198238,0.3491901725494082,0.005246680605313257,0.05640827282238181,45,0.6923076923076923,0.008834094780581815,0.021705761651661656,-0.00033415176845891546,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail20_b0.08_c65_ae4f4cdc.csv
h043_h042core0.78_tail20_b0.12_c65_0a86526c,h042core0.78_tail20_b0.12,45,0.78,20,0.12,65,65,0.023967176241476536,0.3491901725494082,0.005303965245515455,0.05640827282238181,45,0.6923076923076923,0.009083795587860115,0.021825961833482153,-0.0003324189428839726,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail20_b0.12_c65_0a86526c.csv
h043_h042core0.78_tail20_b0.18_c65_31fb6ad9,h042core0.78_tail20_b0.18,45,0.78,20,0.18,65,65,0.024341727452393977,0.3491901725494082,0.0053898186277616415,0.05640827282238181,45,0.6923076923076923,0.009458346798777556,0.022094021417157987,-0.00032979918549477533,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail20_b0.18_c65_31fb6ad9.csv
h043_h042core0.78_tail35_b0.04_c80_58372d01,h042core0.78_tail35_b0.04,45,0.78,35,0.04,80,80,0.023585743752996265,0.3491901725494082,0.005215611263853976,0.05640827282238181,45,0.5625,0.00870236309937984,0.021641997891153442,-0.00033558808302561384,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail35_b0.04_c80_58372d01.csv
h043_h042core0.78_tail35_b0.08_c80_9e0fe71d,h042core0.78_tail35_b0.08,45,0.78,35,0.08,80,80,0.023953413686350886,0.3491901725494082,0.005299183885829088,0.05640827282238181,45,0.5625,0.00907003303273446,0.021740332905303462,-0.0003335788868599661,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail35_b0.08_c80_9e0fe71d.csv
h043_h042core0.78_tail35_b0.12_c80_e85139aa,h042core0.78_tail35_b0.12,45,0.78,35,0.12,80,80,0.024321083619705513,0.3491901725494082,0.005382712933281729,0.05640827282238181,45,0.5625,0.00943770296608909,0.02190324355785321,-0.000331553441705952,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail35_b0.12_c80_e85139aa.csv
h043_h042core0.78_tail35_b0.18_c80_d921d53a,h042core0.78_tail35_b0.18,45,0.78,35,0.18,80,80,0.024872588519737435,0.3491901725494082,0.0055079235013290465,0.05640827282238181,45,0.5625,0.00998920786612101,0.022265434787521608,-0.00032848891420507676,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail35_b0.18_c80_d921d53a.csv
h043_h042core0.78_tail55_b0.04_c100_4e454e38,h042core0.78_tail55_b0.04,45,0.78,55,0.04,100,100,0.0237553477170433,0.3491901725494082,0.0052528851501863335,0.05640827282238181,45,0.45,0.008871967063426876,0.021654019789093204,-0.00033525020874074126,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail55_b0.04_c100_4e454e38.csv
h043_h042core0.78_tail55_b0.08_c100_bbcf28ba,h042core0.78_tail55_b0.08,45,0.78,55,0.08,100,100,0.024292621614444933,0.3491901725494082,0.005373721831139372,0.05640827282238181,45,0.45,0.00940924096082851,0.02178816366875421,-0.00033289691802642295,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail55_b0.08_c100_bbcf28ba.csv
h043_h042core0.78_tail55_b0.12_c100_5ef8e633,h042core0.78_tail55_b0.12,45,0.78,55,0.12,100,100,0.024829895511846597,0.3491901725494082,0.005494504943063534,0.05640827282238181,45,0.45,0.009946514858230174,0.02200992006133574,-0.0003305223280674444,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail55_b0.12_c100_5ef8e633.csv
h043_h042core0.78_tail55_b0.18_c100_e6648346,h042core0.78_tail55_b0.18,45,0.78,55,0.18,100,100,0.025635806357949063,0.3491901725494082,0.005675577501828501,0.05640827282238181,45,0.45,0.010752425704332642,0.022500882593107722,-0.000326926768063743,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail55_b0.18_c100_e6648346.csv
h043_h042core0.9_tail10_b0.04_c55_1aa0313a,h042core0.9_tail10_b0.04,45,0.9,10,0.04,55,55,0.02691009889260228,0.40291173755700993,0.005938393651800454,0.0640569602750547,45,0.8181818181818182,0.012026718238985856,0.03087860118108917,-0.0003763392902413026,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail10_b0.04_c55_1aa0313a.csv
h043_h042core0.9_tail10_b0.08_c55_82f9ee94,h042core0.9_tail10_b0.08,45,0.9,10,0.08,55,55,0.027030112608694964,0.40291173755700993,0.005965514910887339,0.0640569602750547,45,0.8181818181818182,0.012146731955078538,0.030903876162541498,-0.00037527998575256455,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail10_b0.08_c55_82f9ee94.csv
h043_h042core0.9_tail10_b0.12_c55_3e3fc46a,h042core0.9_tail10_b0.12,45,0.9,10,0.12,55,55,0.02715012632478765,0.40291173755700993,0.005992610081344228,0.0640569602750547,45,0.8181818181818182,0.012266745671171225,0.03094595525780279,-0.0003742073417119242,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail10_b0.12_c55_3e3fc46a.csv
h043_h042core0.9_tail10_b0.18_c55_7cfb15f2,h042core0.9_tail10_b0.18,45,0.9,10,0.18,55,55,0.027330146898926672,0.40291173755700993,0.006033203415756905,0.0640569602750547,45,0.8181818181818182,0.012446766245310248,0.03104042465803993,-0.0003725740173588638,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail10_b0.18_c55_7cfb15f2.csv
h043_h042core0.9_tail20_b0.04_c65_9cdffb7f,h042core0.9_tail20_b0.04,45,0.9,20,0.04,65,65,0.027039785983787895,0.40291173755700993,0.005968608130651095,0.0640569602750547,45,0.6923076923076923,0.01215640533017147,0.030887117025172325,-0.00037589822358943267,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail20_b0.04_c65_9cdffb7f.csv
h043_h042core0.9_tail20_b0.08_c65_99e970bb,h042core0.9_tail20_b0.08,45,0.9,20,0.08,65,65,0.027289486791066186,0.40291173755700993,0.00602593147793954,0.0640569602750547,45,0.6923076923076923,0.012406106137449762,0.030937897646307746,-0.0003743843201278277,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail20_b0.08_c65_99e970bb.csv
h043_h042core0.9_tail20_b0.12_c65_9a5b283d,h042core0.9_tail20_b0.12,45,0.9,20,0.12,65,65,0.02753918759834449,0.40291173755700993,0.006083216118141738,0.0640569602750547,45,0.6923076923076923,0.012655806944728063,0.031022347297573864,-0.00037284410197968305,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail20_b0.12_c65_9a5b283d.csv
h043_h042core0.9_tail20_b0.18_c65_47e3088b,h042core0.9_tail20_b0.18,45,0.9,20,0.18,65,65,0.027913738809261922,0.40291173755700993,0.006169069500387926,0.0640569602750547,45,0.6923076923076923,0.0130303581556455,0.031211523581467546,-0.0003704861930060457,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail20_b0.18_c65_47e3088b.csv
h043_h042core0.9_tail35_b0.04_c80_228f55d5,h042core0.9_tail35_b0.04,45,0.9,35,0.04,80,80,0.027157755109864214,0.40291173755700993,0.0059948621364802595,0.0640569602750547,45,0.5625,0.012274374456247787,0.030893194956419748,-0.0003756492546621546,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail35_b0.04_c80_228f55d5.csv
h043_h042core0.9_tail35_b0.08_c80_df26c454,h042core0.9_tail35_b0.08,45,0.9,35,0.08,80,80,0.02752542504321883,0.40291173755700993,0.006078434758455371,0.0640569602750547,45,0.5625,0.012642044389602407,0.030962162339347187,-0.00037387682684294484,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail35_b0.08_c80_df26c454.csv
h043_h042core0.9_tail35_b0.12_c80_5463d8f1,h042core0.9_tail35_b0.12,45,0.9,35,0.12,80,80,0.027893094976573465,0.40291173755700993,0.0061619638059080125,0.0640569602750547,45,0.5625,0.013009714322957036,0.0310767678539662,-0.0003720690146292566,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail35_b0.12_c80_5463d8f1.csv
h043_h042core0.9_tail35_b0.18_c80_57040376,h042core0.9_tail35_b0.18,45,0.9,35,0.18,80,80,0.028444599876605386,0.40291173755700993,0.006287174373955329,0.0640569602750547,45,0.5625,0.013561219222988958,0.031333097647249085,-0.0003692936402938374,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail35_b0.18_c80_57040376.csv
h043_h042core0.9_tail55_b0.04_c100_992ee53d,h042core0.9_tail55_b0.04,45,0.9,55,0.04,100,100,0.02732735907391125,0.40291173755700993,0.006032136022812617,0.0640569602750547,45,0.45,0.012443978420294823,0.030901617998433495,-0.0003753526528757332,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail55_b0.04_c100_992ee53d.csv
h043_h042core0.9_tail55_b0.08_c100_4582fb73,h042core0.9_tail55_b0.08,45,0.9,55,0.08,100,100,0.027864632971312885,0.40291173755700993,0.006152972703765656,0.0640569602750547,45,0.45,0.012981252317696458,0.030995765806817708,-0.00037327049340920784,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail55_b0.08_c100_4582fb73.csv
h043_h042core0.9_tail55_b0.12_c100_e61fb143,h042core0.9_tail55_b0.12,45,0.9,55,0.12,100,100,0.028401906868714546,0.40291173755700993,0.0062737558156898176,0.0640569602750547,45,0.45,0.013518526215098125,0.03115204652990006,-0.00037114058439328176,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail55_b0.12_c100_e61fb143.csv
h043_h042core0.9_tail55_b0.18_c100_ac8e8625,h042core0.9_tail55_b0.18,45,0.9,55,0.18,100,100,0.029207817714817015,0.40291173755700993,0.006454828374454784,0.0640569602750547,45,0.45,0.01432443706120059,0.03150084347066737,-0.0003678603007797221,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail55_b0.18_c100_ac8e8625.csv
