subset_delta_mean_vs_h012,subset_delta_p10_vs_h012,subset_delta_p90_vs_h012,subset_delta_max_vs_h012,subset_beats_h012_rate,uniform_delta_mean_vs_h012,uniform_delta_p90_vs_h012,candidate_id,mode,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,h015_subset_delta_mean,delta_gain_vs_h015_subset,h016_decision,decision_rank,file
-9.529559183598258e-06,-9.60282182438589e-06,-9.435524440989136e-06,-9.435524440989136e-06,1.0,-8.16118793911592e-06,-8.16118793911592e-06,gain_Q1_k220_a1,gain,Q1,220,1.0,220,220,0.0014676591724633761,0.04071543594096194,0.00016464899144879005,-0.0001741785506323883,public_subset_sensor,1,not_materialized
-9.355155679855826e-06,-9.369550754299977e-06,-9.336019802687952e-06,-9.334578505758782e-06,1.0,-9.147524708581149e-06,-9.147524708581149e-06,combined_S3_k30_a1,combined,S3,30,1.0,30,30,0.00040775950200678455,0.04710838297119302,0.00016464899144879005,-0.00017400414712864586,public_subset_sensor,1,not_materialized
-8.936338383976984e-06,-8.960650347845029e-06,-8.90379414687037e-06,-8.9013232203493e-06,1.0,-8.635335949632855e-06,-8.635335949632853e-06,gain_S3_k160_a1,gain,S3,160,1.0,160,160,0.001458959561913609,0.04710838297119302,0.00016464899144879005,-0.00017358532983276703,public_subset_sensor,1,not_materialized
-6.839014726322718e-06,-6.855488197152877e-06,-6.816040753375874e-06,-6.816040753375874e-06,1.0,-5.672352337507328e-06,-5.672352337507329e-06,combined_S_k120_a1.5,combined,S,120,1.5,99,120,0.002103443655613275,0.07103019148084078,0.00016464899144879005,-0.00017148800617511277,public_subset_sensor,1,not_materialized
-6.574255506375856e-06,-1.1267513120884392e-05,-3.516832070998062e-06,-3.516832070998062e-06,1.0,-2.3231892851921146e-05,-2.3231892851921142e-05,combined_Q_k240_a1.5,combined,Q,240,1.5,169,240,0.0028014939968915797,0.07556595264375943,0.00016464899144879005,-0.0001712232469551659,public_subset_sensor,1,not_materialized
-6.308569218134292e-06,-9.848599686366176e-06,-4.0004464877269165e-06,-4.0004464877269165e-06,1.0,-1.4011718372164973e-05,-1.4011718372164973e-05,h015_Q_k120_a1.25,h015,Q,120,1.25,95,120,0.0017538752815363342,0.06373900677125643,0.00016464899144879005,-0.00017095756066692436,public_subset_sensor,1,not_materialized
-5.306740099184976e-06,-5.4644084598587856e-06,-5.180621029735576e-06,-5.180621029735576e-06,1.0,1.887343791095294e-07,1.887343791095294e-07,gain_S_k700_a1.25,gain,S,700,1.25,243,700,0.007245363167543449,0.061543820765378676,0.00016464899144879005,-0.00016995573154797504,public_subset_sensor,1,not_materialized
-4.5915109702823785e-06,-4.646057870163899e-06,-4.535151038036715e-06,-4.535151038036715e-06,1.0,-3.4623268528873397e-06,-3.4623268528873397e-06,combined_Q2_k220_a1,combined,Q2,220,1.0,216,216,0.001239020046512603,0.0312936528474933,0.00016464899144879005,-0.00016924050241907244,public_subset_sensor,1,not_materialized
-4.5915109702823785e-06,-4.646057870163899e-06,-4.535151038036715e-06,-4.535151038036715e-06,1.0,-3.4623268528873397e-06,-3.4623268528873397e-06,gain_Q2_k220_a1,gain,Q2,220,1.0,216,216,0.001239020046512603,0.0312936528474933,0.00016464899144879005,-0.00016924050241907244,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,combined_S_k1000_a0.75,combined,S,1000,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,combined_S_k1400_a0.75,combined,S,1400,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,combined_S_k1600_a0.75,combined,S,1600,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,weight_S_k1000_a0.75,weight,S,1000,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,weight_S_k1400_a0.75,weight,S,1400,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,weight_S_k1600_a0.75,weight,S,1600,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,gain_S_k1000_a0.75,gain,S,1000,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,gain_S_k1400_a0.75,gain,S,1400,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,gain_S_k1600_a0.75,gain,S,1600,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,h015_S_k1000_a0.75,h015,S,1000,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,h015_S_k1400_a0.75,h015,S,1400,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.460744536466795e-06,-5.231907588973354e-06,-3.885869785506869e-06,-3.885869785506869e-06,1.0,-4.7505686992155304e-07,-4.7505686992155294e-07,h015_S_k1600_a0.75,h015,S,1600,0.75,250,947,0.006245322222947303,0.04088660896427987,0.00016464899144879005,-0.00016910973598525684,public_subset_sensor,1,not_materialized
-4.037724534452964e-06,-4.068077912040866e-06,-4.010987360343847e-06,-4.010987360343847e-06,1.0,-4.171448400973307e-06,-4.1714484009733076e-06,combined_S3_k60_a1,combined,S3,60,1.0,60,60,0.0007531352450510615,0.04710838297119302,0.00016464899144879005,-0.00016868671598324302,public_subset_sensor,1,not_materialized
-3.821015019104359e-06,-4.565960895177179e-06,-3.2683093836964275e-06,-3.2683093836964275e-06,1.0,1.3608691617610676e-08,1.3608691617610676e-08,h015_S_k700_a0.75,h015,S,700,0.75,248,700,0.0055978276958929905,0.04088660896427987,0.00016464899144879005,-0.0001684700064678944,public_subset_sensor,1,not_materialized
-3.602007341578549e-06,-3.7236320400607712e-06,-3.4983435231108525e-06,-3.4983435231108525e-06,1.0,-1.3055641816516445e-06,-1.3055641816516443e-06,gain_S1_k160_a1.35,gain,S1,160,1.35,160,160,0.001661874882104585,0.06465397834346498,0.00016464899144879005,-0.0001682509987903686,public_subset_sensor,1,not_materialized
-3.5917889556098107e-06,-3.7862478913540937e-06,-3.4348958407048865e-06,-3.4348958407048865e-06,1.0,-8.729887542557414e-07,-8.729887542557413e-07,gain_S1_k220_a1,gain,S1,220,1.0,220,220,0.0016495405628113556,0.05164167766874983,0.00016464899144879005,-0.00016824078040439985,public_subset_sensor,1,not_materialized
-3.32993532542045e-06,-3.363192445831716e-06,-3.2950904572270163e-06,-3.2950904572270163e-06,1.0,-3.252485437795622e-06,-3.252485437795622e-06,combined_S2_k60_a1.35,combined,S2,60,1.35,60,60,0.0008822612049640503,0.06368773976458975,0.00016464899144879005,-0.0001679789267742105,public_subset_sensor,1,not_materialized
-1.1384481767822216e-06,-1.1471706919565936e-06,-1.1303451582008956e-06,-1.1303451582008956e-06,1.0,-8.893161823297921e-07,-8.893161823297921e-07,combined_S2_k30_a1.35,combined,S2,30,1.35,30,30,0.0005068685148996051,0.06090106382013627,0.00016464899144879005,-0.00016578743962557228,public_subset_sensor,1,not_materialized
-1.0074445144364557e-06,-1.1485075621310049e-06,-9.061946369737328e-07,-9.061946369737328e-07,1.0,-1.0412203002137787e-06,-1.0412203002137789e-06,combined_S4_k160_a1.35,combined,S4,160,1.35,160,160,0.002012645641991156,0.06543981843348756,0.00016464899144879005,-0.0001656564359632265,public_subset_sensor,1,not_materialized
-7.46743781462689e-07,-1.4366622454453476e-06,-2.886235202409028e-07,-2.886235202409028e-07,1.0,-4.378082048268396e-06,-4.378082048268395e-06,h015_all_k120_a0.75,h015,all,120,0.75,81,120,0.0009140027962680509,0.04088660896427987,0.00016464899144879005,-0.00016539573523025275,public_subset_sensor,1,not_materialized
3.102134040086147e-07,3.03584056019855e-07,3.2404410889614456e-07,3.255247645768169e-07,0.0,2.0065877108739772e-07,2.006587710873977e-07,gain_S3_k30_a1.35,gain,S3,30,1.35,30,30,0.0004697207765609229,0.0575595078133766,0.00016464899144879005,-0.00016433877804478145,diagnostic_only,2,not_materialized
9.398367720110557e-07,-3.402917434604759e-06,3.918021722884355e-06,3.918021722884355e-06,0.5833333333333334,-4.838126908278506e-06,-4.838126908278506e-06,public_weight_floor_q65_a1,floor,all,1750,1.0,234,579,0.005146696891399529,0.05164167766874983,0.00016464899144879005,-0.00016370915467677898,diagnostic_only,2,not_materialized
1.3389810950128763e-06,1.3194415240089496e-06,1.365935179735065e-06,1.368051010852174e-06,0.0,1.1587502052738247e-06,1.1587502052738247e-06,gain_S3_k60_a1.35,gain,S3,60,1.35,60,60,0.0007614315355519441,0.0586227353861738,0.00016464899144879005,-0.00016331001035377717,diagnostic_only,2,not_materialized
2.1449235979370996e-06,1.5854662725941288e-06,2.503702011876008e-06,2.503702011876008e-06,0.0,-5.540634701886984e-06,-5.540634701886984e-06,combined_Q1_k100_a1,combined,Q1,100,1.0,100,100,0.0007983840942610334,0.04071543594096194,0.00016464899144879005,-0.00016250406785085295,diagnostic_only,2,not_materialized
3.49545145118531e-06,2.937686621154412e-06,3.855967813122683e-06,3.855967813122683e-06,0.0,-3.983274960276801e-06,-3.983274960276801e-06,combined_Q1_k60_a1,combined,Q1,60,1.0,60,60,0.0005140823667818286,0.04071543594096194,0.00016464899144879005,-0.00016115353999760474,diagnostic_only,2,not_materialized
3.965307092207668e-06,1.8073183889264038e-07,6.449177164107948e-06,6.449177164107948e-06,0.16666666666666666,-3.0086804158299118e-06,-3.0086804158299118e-06,weight_Q_k400_a1.25,weight,Q,400,1.25,226,400,0.003186152773638648,0.06373900677125643,0.00016464899144879005,-0.00016068368435658237,diagnostic_only,2,not_materialized
4.9625533134482686e-06,4.94725428861996e-06,4.973927135112803e-06,4.973927135112803e-06,0.0,4.7229007470292705e-06,4.72290074702927e-06,combined_S3_k100_a1,combined,S3,100,1.0,100,100,0.0010298890088485209,0.04710838297119302,0.00016464899144879005,-0.00015968643813534178,diagnostic_only,2,not_materialized
6.4890024237648615e-06,2.7619415800353033e-06,8.930561699913216e-06,8.930561699913216e-06,0.0,-5.678416428255284e-07,-5.678416428255284e-07,h015_Q_k240_a1.25,h015,Q,240,1.25,171,240,0.002946660233473226,0.06373900677125643,0.00016464899144879005,-0.00015815998902502518,diagnostic_only,2,not_materialized
7.868712050468887e-06,7.851835012052488e-06,7.882092198275077e-06,7.882092198275077e-06,0.0,9.405398034993282e-06,9.405398034993283e-06,gain_S4_k220_a1.35,gain,S4,220,1.35,220,220,0.0024274527312628798,0.06543981843348756,0.00016464899144879005,-0.00015678027939832116,diagnostic_only,2,not_materialized
8.344232428742838e-06,8.334074242739181e-06,8.356780289909513e-06,8.357641780564127e-06,0.0,8.302167327512333e-06,8.302167327512331e-06,gain_S3_k100_a1.35,gain,S3,100,1.35,100,100,0.0011498729606636037,0.0586227353861738,0.00016464899144879005,-0.0001563047590200472,diagnostic_only,2,not_materialized
8.559156268796789e-06,7.996044502830787e-06,8.919075223550112e-06,8.919075223550112e-06,0.0,8.906015879363551e-07,8.906015879363551e-07,combined_Q1_k160_a1,combined,Q1,160,1.0,160,160,0.0011598197022358082,0.04071543594096194,0.00016464899144879005,-0.00015608983517999327,diagnostic_only,2,not_materialized
8.635401319694586e-06,3.958577660255686e-06,1.1683529854780468e-05,1.1683529854780468e-05,0.0,-7.724724231645872e-06,-7.724724231645874e-06,weight_Q_k120_a1.5,weight,Q,120,1.5,99,120,0.0014556450954444334,0.07556595264375943,0.00016464899144879005,-0.00015601359012909548,diagnostic_only,2,not_materialized
1.0303049593599287e-05,9.705578634924876e-06,1.0727249067038016e-05,1.0727249067038016e-05,0.0,6.25474299368159e-06,6.254742993681589e-06,combined_S2_k100_a1,combined,S2,100,1.0,100,100,0.000988653258352631,0.04919580889097086,0.00016464899144879005,-0.00015434594185519075,diagnostic_only,2,not_materialized
1.0622661585377478e-05,9.330506194108958e-06,1.1583670693361474e-05,1.1583670693361474e-05,0.0,7.143140851720988e-06,7.143140851720988e-06,weight_S_k240_a1,weight,S,240,1.0,160,240,0.0022279014392641576,0.05164167766874983,0.00016464899144879005,-0.00015402632986341258,diagnostic_only,2,not_materialized
1.0751175822226549e-05,1.0123871581455322e-05,1.1232284440469711e-05,1.1232284440469711e-05,0.0,9.550929245892214e-06,9.550929245892212e-06,combined_S1_k160_a1,combined,S1,160,1.0,160,160,0.001276157831036174,0.05164167766874983,0.00016464899144879005,-0.0001538978156265635,diagnostic_only,2,not_materialized
1.0946868953383308e-05,1.0847996789265972e-05,1.1026513201424368e-05,1.1026513201424368e-05,0.0,1.1808966376500365e-05,1.1808966376500363e-05,combined_S_k240_a1.5,combined,S,240,1.5,162,240,0.003678018554644378,0.07103019148084078,0.00016464899144879005,-0.00015370212249540675,diagnostic_only,2,not_materialized
1.1911150414157858e-05,1.1892319024593713e-05,1.1934522611175968e-05,1.1934522611175968e-05,0.0,1.216060929223812e-05,1.2160609292238118e-05,gain_S2_k160_a1.35,gain,S2,160,1.35,160,160,0.0018808558658005088,0.06368773976458975,0.00016464899144879005,-0.0001527378410346322,diagnostic_only,2,not_materialized
1.31484205350027e-05,1.3097444221856323e-05,1.31973588230392e-05,1.31973588230392e-05,0.0,1.4565254357330378e-05,1.4565254357330375e-05,combined_Q2_k220_a1.35,combined,Q2,220,1.35,216,216,0.001664893016486081,0.04153373470984323,0.00016464899144879005,-0.00015150057091378735,diagnostic_only,2,not_materialized
1.31484205350027e-05,1.3097444221856323e-05,1.31973588230392e-05,1.31973588230392e-05,0.0,1.4565254357330378e-05,1.4565254357330375e-05,gain_Q2_k220_a1.35,gain,Q2,220,1.35,216,216,0.001664893016486081,0.04153373470984323,0.00016464899144879005,-0.00015150057091378735,diagnostic_only,2,not_materialized
1.5963854095831162e-05,1.280385321444033e-05,1.8156558288628906e-05,1.8156558288628906e-05,0.0,2.9602236004102216e-05,2.960223600410222e-05,gain_all_k1400_a1.25,gain,all,1400,1.25,250,1400,0.01277772586966475,0.06373900677125643,0.00016464899144879005,-0.00014868513735295888,diagnostic_only,2,not_materialized
1.6425077324717504e-05,1.5261266415437662e-05,1.7297509835517805e-05,1.7297509835517805e-05,0.0,1.276174231405721e-05,1.276174231405721e-05,weight_S_k120_a1,weight,S,120,1.0,92,120,0.0009728884966890503,0.05164167766874983,0.00016464899144879005,-0.00014822391412407256,diagnostic_only,2,not_materialized
1.9618206029663468e-05,1.953411362050493e-05,1.9724461308939734e-05,1.9724461308939734e-05,0.0,2.1639528623666613e-05,2.1639528623666613e-05,gain_Q1_k220_a1.35,gain,Q1,220,1.35,220,220,0.0019652335933119354,0.05393177551020112,0.00016464899144879005,-0.00014503078541912659,diagnostic_only,2,not_materialized
1.986840535172566e-05,1.9778721495717377e-05,1.993228556151725e-05,1.993228556151725e-05,0.0,1.9040049551396363e-05,1.9040049551396363e-05,combined_S3_k30_a1.35,combined,S3,30,1.35,30,30,0.0005278363985120714,0.0586227353861738,0.00016464899144879005,-0.0001447805860970644,diagnostic_only,2,not_materialized
2.1490125468632035e-05,1.9170409588294943e-05,2.313688018688334e-05,2.313688018688334e-05,0.0,1.3792930223501815e-05,1.3792930223501813e-05,weight_all_k120_a1,weight,all,120,1.0,90,120,0.0009279121176233398,0.05164167766874983,0.00016464899144879005,-0.00014315886598015803,diagnostic_only,2,not_materialized
2.1935561555380863e-05,2.1376951023959114e-05,2.2293469571763656e-05,2.2293469571763656e-05,0.0,1.4527269042754423e-05,1.452726904275442e-05,combined_Q1_k220_a1,combined,Q1,220,1.0,220,220,0.0014972218767764453,0.04071543594096194,0.00016464899144879005,-0.0001427134298934092,diagnostic_only,2,not_materialized
2.3435514740013138e-05,2.3290085723190464e-05,2.354397506178631e-05,2.354397506178631e-05,0.0,2.4354689834018847e-05,2.4354689834018847e-05,gain_S2_k220_a1,gain,S2,220,1.0,220,220,0.0019950839819996174,0.04919580889097086,0.00016464899144879005,-0.00014121347670877692,diagnostic_only,2,not_materialized
2.4233875773523322e-05,1.9514830522299523e-05,2.73066118440631e-05,2.73066118440631e-05,0.0,7.768344342749722e-06,7.768344342749724e-06,combined_Q_k400_a1.5,combined,Q,400,1.5,223,400,0.004041544268413912,0.07556595264375943,0.00016464899144879005,-0.00014041511567526672,diagnostic_only,2,not_materialized
2.5219120588074953e-05,2.433646805551286e-05,2.59175706144219e-05,2.59175706144219e-05,0.0,2.1215299580760572e-05,2.1215299580760572e-05,combined_S1_k100_a1.35,combined,S1,100,1.35,100,100,0.0011101251904065037,0.06465397834346498,0.00016464899144879005,-0.0001394298708607151,diagnostic_only,2,not_materialized
2.6504426246478193e-05,2.6376319575021193e-05,2.6596614954159495e-05,2.6596614954159495e-05,0.0,2.6826875906764197e-05,2.6826875906764197e-05,combined_S4_k220_a1.35,combined,S4,220,1.35,220,220,0.0025008910010015104,0.06543981843348756,0.00016464899144879005,-0.00013814456520231186,diagnostic_only,2,not_materialized
2.7934709419003933e-05,2.4206572794878882e-05,3.038477800253647e-05,3.038477800253647e-05,0.0,2.142967959948246e-05,2.1429679599482464e-05,h015_Q_k400_a1.25,h015,Q,400,1.25,223,400,0.004108932561660068,0.06373900677125643,0.00016464899144879005,-0.00013671428202978613,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,combined_Q_k700_a1.25,combined,Q,700,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,combined_Q_k1000_a1.25,combined,Q,1000,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,combined_Q_k1400_a1.25,combined,Q,1400,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,combined_Q_k1600_a1.25,combined,Q,1600,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,weight_Q_k700_a1.25,weight,Q,700,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,weight_Q_k1000_a1.25,weight,Q,1000,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,weight_Q_k1400_a1.25,weight,Q,1400,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,weight_Q_k1600_a1.25,weight,Q,1600,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,gain_Q_k700_a1.25,gain,Q,700,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,gain_Q_k1000_a1.25,gain,Q,1000,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,gain_Q_k1400_a1.25,gain,Q,1400,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,gain_Q_k1600_a1.25,gain,Q,1600,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,h015_Q_k700_a1.25,h015,Q,700,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,h015_Q_k1000_a1.25,h015,Q,1000,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,h015_Q_k1400_a1.25,h015,Q,1400,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.157233987872909e-05,2.7775305315302823e-05,3.406199612191725e-05,3.406199612191725e-05,0.0,2.5094769510167677e-05,2.5094769510167674e-05,h015_Q_k1600_a1.25,h015,Q,1600,1.25,250,653,0.0049852800306569795,0.06373900677125643,0.00016464899144879005,-0.00013307665157006096,diagnostic_only,2,not_materialized
3.15884843949132e-05,3.156865268511823e-05,3.159956561917127e-05,3.159956561917127e-05,0.0,3.1630652249289796e-05,3.16306522492898e-05,combined_S3_k160_a1,combined,S3,160,1.0,160,160,0.0015442752415705547,0.04710838297119302,0.00016464899144879005,-0.00013306050705387686,diagnostic_only,2,not_materialized
3.233136749704972e-05,2.796616761010245e-05,3.532598404001921e-05,3.532598404001921e-05,0.0,2.690325920310283e-05,2.6903259203102832e-05,weight_all_k700_a1,weight,all,700,1.0,239,700,0.006038515779449862,0.05164167766874983,0.00016464899144879005,-0.00013231762395174033,diagnostic_only,2,not_materialized
3.654057465029738e-05,3.183074141965301e-05,3.9613850731410104e-05,3.9613850731410104e-05,0.0,2.0495346495892684e-05,2.0495346495892687e-05,weight_Q_k240_a1.5,weight,Q,240,1.5,174,240,0.0024840026254981055,0.07556595264375943,0.00016464899144879005,-0.00012810841679849268,diagnostic_only,2,not_materialized
3.6976016951002064e-05,3.2606908911561126e-05,3.997294118407854e-05,3.997294118407854e-05,0.0,3.1607802685265326e-05,3.1607802685265326e-05,public_weight_floor_q55_a1,floor,all,1750,1.0,240,744,0.006337228706327473,0.05164167766874983,0.00016464899144879005,-0.00012767297449778797,diagnostic_only,2,not_materialized
3.725344578188334e-05,3.7222301117401654e-05,3.7299599484582706e-05,3.7303491405431244e-05,0.0,3.8035570027574694e-05,3.80355700275747e-05,gain_S3_k220_a1,gain,S3,220,1.0,220,220,0.002034669063405404,0.04710838297119302,0.00016464899144879005,-0.00012739554566690672,diagnostic_only,2,not_materialized
3.9182343621493644e-05,3.8079172720144955e-05,3.986460068784511e-05,3.986460068784511e-05,0.0,2.353793407142053e-05,2.3537934071420527e-05,combined_Q1_k60_a1.35,combined,Q1,60,1.35,60,60,0.0006933934576190014,0.05393177551020112,0.00016464899144879005,-0.0001254666478272964,diagnostic_only,2,not_materialized
4.0074146053007887e-05,3.943749067302746e-05,4.057023023590197e-05,4.057023023590197e-05,0.0,3.9330629688369966e-05,3.933062968836996e-05,combined_S1_k220_a1,combined,S1,220,1.0,220,220,0.001685206570235461,0.05164167766874983,0.00016464899144879005,-0.00012457484539578215,diagnostic_only,2,not_materialized
4.12802934736335e-05,3.996755099675798e-05,4.2244295235470576e-05,4.2244295235470576e-05,0.0,3.784918177056936e-05,3.784918177056935e-05,weight_S_k400_a1,weight,S,400,1.0,209,400,0.0036837561671137714,0.05164167766874983,0.00016464899144879005,-0.00012336869797515654,diagnostic_only,2,not_materialized
4.316604407656095e-05,4.205967161257407e-05,4.3849603659434505e-05,4.3849603659434505e-05,0.0,2.734453277067502e-05,2.7344532770675024e-05,combined_Q1_k100_a1.35,combined,Q1,100,1.35,100,100,0.0010743693295774067,0.05393177551020112,0.00016464899144879005,-0.0001214829473722291,diagnostic_only,2,not_materialized
4.6177490370644313e-05,4.616822911666385e-05,4.618004798407508e-05,4.618004798407508e-05,0.0,4.681990880298245e-05,4.6819908802982454e-05,gain_S3_k160_a1.35,gain,S3,160,1.35,160,160,0.0019304783551053006,0.0586227353861738,0.00016464899144879005,-0.00011847150107814573,diagnostic_only,2,not_materialized
