file,basename,scenario_count,posterior_delta_mean,posterior_delta_median,posterior_delta_p10,posterior_delta_p90,posterior_delta_max,posterior_beats_current_rate,changed_rows,changed_cells,mean_abs_logit_delta,l1_logit_delta,max_abs_logit_delta,max_abs_prob_delta,changed_Q1,changed_Q2,changed_Q3,changed_S1,changed_S2,changed_S3,changed_S4,cos_h010_bad,proj_h010_bad,cos_e323_bad,proj_e323_bad,cos_e216_bad,proj_e216_bad,cos_e267_bad,proj_e267_bad,cos_e368_q2s1,proj_e368_q2s1,cos_e95_good,proj_e95_good,cos_mixmin_good,proj_mixmin_good,candidate_id,family,alpha,target_subset,cell_mode,k,min_consistency,mean_cell_score_changed,min_consistency_changed,mean_consistency_changed,public_bad_cos_pos_sum,h012_big_bet_gate,h012_extreme_sensor_gate,h012_score,h012_decision,decision_rank
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S4_k35_a1_d6c6a13d.csv,submission_h012_target_S4_k35_a1_d6c6a13d.csv,27,-0.0005470355529441646,-0.0006068390063756977,-0.0006267225008187493,-0.0005406273499359226,0.0007022913763628077,0.9629629629629629,35,35,0.028828637233651377,50.45011515888991,11.649076982436323,0.13189482658955787,0,0,0,0,0,0,35,-0.17721115895672943,-0.989033500368403,-4.619948661291689e-11,-2.927603640935477e-10,0.01569817007904537,0.13473765355951955,-0.0045428574822514185,-0.1466917656698875,0.0,0.0,0.05015342913386964,0.8579107116080639,0.044218788287049844,0.6668904538918441,target_S4_k35_a1,target_top,1.0,S4,top,35,0.55,1.4393071288712451,0.9629629629629629,0.9957671957671956,0.01569817007904537,False,False,-0.0007762809892038514,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q1_k20_a1.35_0aa36f4d.csv,submission_h012_target_Q1_k20_a1.35_0aa36f4d.csv,27,-0.0004660437023891795,-0.0006279630580211447,-0.0006485012348961983,-0.0005604300965288134,0.0035143541501701024,0.9629629629629629,20,20,0.039020362058227044,68.28563360189733,12.306248264261805,0.2108908752720579,20,0,0,0,0,0,0,4.4650186608195925e-11,3.568665400636461e-10,-0.0037288129420966687,-0.0338382848510121,0.0,0.0,0.0,0.0,-0.6283576124004437,-46.44513782241558,0.01156797762203682,0.28337498715534526,0.010199142156617524,0.2202794198144487,target_Q1_k20_a1.35,target_top,1.35,Q1,top,20,0.55,3.0857249026587934,0.9629629629629629,0.9888888888888887,4.4650186608195925e-11,False,False,-0.0007631547330623249,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q3_k10_a1.35_7ca06f33.csv,submission_h012_target_Q3_k10_a1.35_7ca06f33.csv,27,-0.0005695788094554068,-0.0006833730164145031,-0.0006916551182375217,-0.0006359063765657685,0.0021656804307815416,0.9629629629629629,10,10,0.014457100756576888,25.299926324009554,12.35864118912439,0.49109331169719417,0,0,10,0,0,0,0,-4.0956248326180106e-12,-1.754138493417233e-11,-4.650239922697787e-12,-2.2613837363884676e-11,-0.0923476596592074,-0.6082605056421218,-0.08828924666905716,-2.1878029818166156,0.0,0.0,-0.18154600105433574,-2.383152972130351,-0.16006371495665095,-1.8525260796647978,target_Q3_k10_a1.35,target_top,1.35,Q3,top,10,0.55,2.145848338446501,0.9629629629629629,0.9925925925925926,0.0,False,False,-0.0007560349177153506,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S4_k35_a0.7_9bd28986.csv,submission_h012_target_S4_k35_a0.7_9bd28986.csv,27,-0.000529539304262758,-0.0005714017216648304,-0.0005853201677749665,-0.0005250535621569878,0.0003449895462521069,0.9629629629629629,35,35,0.020180046063555456,35.31508061122205,8.154353887705426,0.10277267457229859,0,0,0,0,0,0,35,-0.17721115895673306,-0.6923234502578683,-4.6199486612914526e-11,-2.049322548654649e-10,0.01569817007904591,0.09431635749166353,-0.004542857482251428,-0.10268423596892133,0.0,0.0,0.05015342913387076,0.600537498125644,0.04421878828705097,0.4668233177242903,target_S4_k35_a0.7,target_top,0.7,S4,top,35,0.55,1.4393071288712451,0.9629629629629629,0.9957671957671956,0.01569817007904591,False,False,-0.000753708701952354,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k20_a1_bbeb892d.csv,submission_h012_target_S2_k20_a1_bbeb892d.csv,27,-0.0005046641195802107,-0.0007035846536994197,-0.0007149341798431839,-0.0005250378123809817,0.00368896023572196,0.9629629629629629,20,20,0.088612568136289,155.07199423850574,11.645525482788115,0.10247749814955331,0,0,0,0,20,0,0,-6.468334117313947e-11,-8.358364656235481e-10,-7.344253142066776e-11,-1.0775357799482067e-09,-0.3299864743938983,-6.557601512136093,0.0,0.0,0.0,0.0,0.008815343231053945,0.3491319689535089,-0.050124776765058006,-1.7502861163033323,target_S2_k20_a1,target_top,1.0,S2,top,20,0.55,7.7281343736905015,0.9629629629629629,0.9962962962962962,0.0,False,False,-0.0007432106157976032,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k50_a1_cafed8c6.csv,submission_h012_target_S3_k50_a1_cafed8c6.csv,27,-0.0005489500714290571,-0.000611986365438862,-0.0006403417753823455,-0.00045843492489662746,-4.87132757778649e-06,1.0,50,50,0.032980160627063125,57.715281097360474,11.03268224297188,0.11414240902191364,0,0,0,0,0,50,0,2.5862366880262457e-10,1.4197049721541247e-09,-0.07420693411546272,-0.4625189347805873,0.0,0.0,0.0,0.0,0.0,0.0,0.0029241155552424147,0.04919782324143891,-0.01700242236551785,-0.25221351948219356,target_S3_k50_a1,target_top,1.0,S3,top,50,0.55,1.151188579635393,0.9259259259259259,0.9948148148148148,2.5862366880262457e-10,False,False,-0.0006990747070149981,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k50_a0.7_c2bf1ac2.csv,submission_h012_target_S3_k50_a0.7_c2bf1ac2.csv,27,-0.0005284304202776953,-0.0005725558260845565,-0.000592404613044995,-0.00046506981770499527,-0.00014757529958183335,1.0,50,50,0.02308611243894304,40.40069676815032,7.722877570077353,0.08819933087348031,0,0,0,0,0,50,0,2.5862366880258533e-10,9.9379348050763e-10,-0.0742069341154694,-0.3237632543464059,0.0,0.0,0.0,0.0,0.0,0.0,0.002924115555242682,0.034438476269007284,-0.01700242236551941,-0.1765494636375353,target_S3_k50_a0.7,target_top,0.7,S3,top,50,0.55,1.151188579635393,0.9259259259259259,0.9948148148148148,2.5862366880258533e-10,False,False,-0.0006975017393628212,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k20_a1.35_a55bb94c.csv,submission_h012_target_S2_k20_a1.35_a55bb94c.csv,27,-0.00048556916805865,-0.0006943898787218276,-0.0007097117390159091,-0.0004835126763161071,0.0038413174650864293,0.9629629629629629,20,20,0.0926870384249019,162.20231724357834,11.645525482788115,0.10247749814955331,0,0,0,0,20,0,0,-7.089168391439786e-11,-9.312216884092732e-10,-8.049158607022079e-11,-1.2005036027905294e-09,-0.33244007620434773,-6.715698286626888,0.0,0.0,0.0,0.0,0.007993991277811092,0.3218421950480218,-0.05334479992748387,-1.8935536190047182,target_S2_k20_a1.35,target_top,1.35,S2,top,20,0.55,7.7281343736905015,0.9629629629629629,0.9962962962962962,0.0,False,False,-0.0006940474991241043,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S4_k35_a1.35_5a5c8a94.csv,submission_h012_target_S4_k35_a1.35_5a5c8a94.csv,27,-0.00049269513173441,-0.0005628132662759586,-0.0005894718653950699,-0.0004775191698364326,0.0009648129814695898,0.9629629629629629,35,35,0.034341412505953475,60.09747188541858,11.649076982436323,0.16301588302298242,0,0,0,0,0,0,35,-0.19538954343021872,-1.1384946891302155,-3.3709225815204935e-11,-2.2301478812925272e-10,0.020298925231568347,0.18189583230535133,-0.005874259477732738,-0.19803388365434818,0.0,0.0,0.060317238025003446,1.0771908587955146,0.05317991659489623,0.837346230826028,target_S4_k35_a1.35,target_top,1.35,S4,top,35,0.55,1.4393071288712451,0.9629629629629629,0.9957671957671956,0.020298925231568347,False,False,-0.0006907465273475812,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k80_a1.35_5fd00391.csv,submission_h012_target_S3_k80_a1.35_5fd00391.csv,27,-0.0005797253327819934,-0.0006610618409986617,-0.0007037167669348149,-0.0004254274105139148,8.038893814272033e-05,0.9259259259259259,80,80,0.04726794101316226,82.71889677303395,11.03268224297188,0.13734889920636928,0,0,0,0,0,80,0,2.7228517856205697e-10,1.606313256457955e-09,-0.11174241048183352,-0.748478741741426,0.0,0.0,0.0,0.0,0.0,0.0,0.006139225103161166,0.11100468813426,-0.02161587243921685,-0.3445932272190835,target_S3_k80_a1.35,target_top,1.35,S3,top,80,0.55,0.8337959944373357,0.9259259259259259,0.9944444444444442,2.7228517856205697e-10,False,False,-0.0006808552141202231,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q1_k10_a0.7_a074bafd.csv,submission_h012_target_Q1_k10_a0.7_a074bafd.csv,27,-0.0004126210491631495,-0.0005141364207744665,-0.0005216247237855802,-0.0004889769195046434,0.0021054805855928197,0.9629629629629629,10,10,0.022819847579782154,39.93473326461877,8.61437378498321,0.18962275842507526,10,0,0,0,0,0,0,2.957354587079106e-11,1.6185560165484972e-10,-0.001805220140298369,-0.011217851789258474,0.0,0.0,0.0,0.0,-0.6030325259807459,-30.52220433875615,0.010846526076022392,0.1819434900958743,0.009563059764575636,0.14143240671896104,target_Q1_k10_a0.7,target_top,0.7,Q1,top,10,0.55,5.60407964239808,0.9629629629629629,0.9851851851851852,2.957354587079106e-11,False,False,-0.0006668690123814836,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q1_k10_a1_5fa2f7b3.csv,submission_h012_target_Q1_k10_a1_5fa2f7b3.csv,27,-0.0003804017806615753,-0.0005254237401063032,-0.0005361213158364623,-0.0004894815954351226,0.0032168862689894886,0.9629629629629629,10,10,0.03259978225682972,57.049618949452004,12.306248264261805,0.20198454461902737,10,0,0,0,0,0,0,2.95735458707538e-11,2.3122228807804827e-10,-0.0018052201403021258,-0.016025502556115682,0.0,0.0,0.0,0.0,-0.6030325259807361,-43.6031490553599,0.01084652607602644,0.2599192715656094,0.009563059764579185,0.2020462953128595,target_Q1_k10_a1,target_top,1.0,Q1,top,10,0.55,5.60407964239808,0.9629629629629629,0.9851851851851852,2.95735458707538e-11,False,False,-0.0006544859809113331,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k20_a0.7_374769ad.csv,submission_h012_target_S1_k20_a0.7_374769ad.csv,27,-0.0004535622296256103,-0.0005662168632801276,-0.0005662168632801276,-0.00045516452190028333,0.0018417132228218593,0.9629629629629629,20,20,0.08587856180362584,150.28748315634522,8.159612096475124,0.10346752668168546,0,0,0,20,0,0,0,-0.30942105358672967,-3.386788727798961,0.026054218561030938,0.3237960077443491,0.0,0.0,0.0,0.0,0.002763179904769901,0.2797037120324454,0.0,0.0,-0.002259192076660898,-0.06682194740497588,target_S1_k20_a0.7,target_top,0.7,S1,top,20,0.55,10.713912450249374,0.9629629629629629,0.9981481481481481,0.026054218561030938,False,False,-0.0006489884365509101,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q1_k10_a1.35_1ad038aa.csv,submission_h012_target_Q1_k10_a1.35_1ad038aa.csv,27,-0.00036004371145011637,-0.0005131710738815557,-0.0005296729493045778,-0.0004676718010022071,0.003433841067564825,0.9629629629629629,10,10,0.0346076072258714,60.56331264527494,12.306248264261805,0.2063671210473612,10,0,0,0,0,0,0,3.2411988533674874e-11,2.5775742019248734e-10,0.0008613145259536294,0.007777185613508915,0.0,0.0,0.0,0.0,-0.6131480377225915,-45.09430165353947,0.011112367789209801,0.27085298637134614,0.009797444504289494,0.21054553647031565,target_Q1_k10_a1.35,target_top,1.35,Q1,top,10,0.55,5.60407964239808,0.9629629629629629,0.9851851851851852,0.0008613145583656179,False,False,-0.0006244037616145152,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S4_k20_a1_a31897f4.csv,submission_h012_target_S4_k20_a1_a31897f4.csv,27,-0.00041643962474602905,-0.0004670556027063917,-0.00048460040468229924,-0.0004207325912262988,0.0006425364607380224,0.9629629629629629,20,20,0.02493306143040822,43.63285750321438,11.649076982436323,0.13189482658955787,0,0,0,0,0,0,20,-0.15450676953125272,-0.8576842081437388,-4.943625162620693e-11,-3.1158793168802514e-10,0.013246597603038054,0.11308480639600538,0.0,0.0,0.0,0.0,0.04417916450309859,0.7516556419683316,0.038951456672022225,0.5842938728472608,target_S4_k20_a1,target_top,1.0,S4,top,20,0.55,2.1804219430787106,0.9629629629629629,0.9981481481481481,0.013246597603038054,False,False,-0.000601628607068792,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S4_k20_a0.7_fb92554c.csv,submission_h012_target_S4_k20_a0.7_fb92554c.csv,27,-0.00040814971805378756,-0.0004435809026260405,-0.0004558622640091757,-0.0004111547945899756,0.00033313354178503285,0.9629629629629629,20,20,0.01745314300128524,30.543000252249172,8.154353887705426,0.10277267457229859,0,0,0,0,0,0,20,-0.15450676953125547,-0.6003789457006034,-4.9436251626204694e-11,-2.181115521815991e-10,0.013246597603038505,0.07915936447720358,0.0,0.0,0.0,0.0,0.04417916450309958,0.5261589493778314,0.038951456672023224,0.40900571099308203,target_S4_k20_a0.7,target_top,0.7,S4,top,20,0.55,2.1804219430787106,0.9629629629629629,0.9981481481481481,0.013246597603038505,False,False,-0.0005887348477555721,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k20_a1_2bdfc26d.csv,submission_h012_target_S1_k20_a1_2bdfc26d.csv,27,-0.00040552235786470294,-0.0005664575487996876,-0.0005664575487996876,-0.00040781134682860485,0.002873442574202402,0.9629629629629629,20,20,0.12268365971945618,214.6964045090483,11.656588709246375,0.10349954110703741,0,0,0,20,0,0,0,-0.30942105358672417,-4.838269611140868,0.026054218561017566,0.46256572534879253,0.0,0.0,0.0,0.0,0.0027631799047703877,0.3995767314749482,0.0,0.0,-0.0022591920766641058,-0.09545992486437808,target_S1_k20_a1,target_top,1.0,S1,top,20,0.55,10.713912450249374,0.9629629629629629,0.9981481481481481,0.026054218561017566,False,False,-0.0005824193127748706,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k20_a1.35_2bdfc26d.csv,submission_h012_target_S1_k20_a1.35_2bdfc26d.csv,27,-0.00040552235786470294,-0.0005664575487996876,-0.0005664575487996876,-0.00040781134682860485,0.002873442574202402,0.9629629629629629,20,20,0.12268365971945618,214.6964045090483,11.656588709246375,0.10349954110703741,0,0,0,20,0,0,0,-0.30942105358672417,-4.838269611140868,0.026054218561017566,0.46256572534879253,0.0,0.0,0.0,0.0,0.0027631799047703877,0.3995767314749482,0.0,0.0,-0.0022591920766641058,-0.09545992486437808,target_S1_k20_a1.35,target_top,1.35,S1,top,20,0.55,10.713912450249374,0.9629629629629629,0.9981481481481481,0.026054218561017566,False,False,-0.0005824193127748706,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k35_a0.7_5dce46a4.csv,submission_h012_target_S3_k35_a0.7_5dce46a4.csv,27,-0.0004351702639672684,-0.0004755921685345514,-0.0004928657537411058,-0.0003861596624905441,-5.542069214243117e-05,1.0,35,35,0.020515400786173747,35.90195137580406,7.722877570077353,0.08819933087348031,0,0,0,0,0,35,0,2.5957707205181187e-10,9.925964583166351e-10,-0.0543448901948321,-0.23595017303363977,0.0,0.0,0.0,0.0,0.0,0.0,0.0020215989204488308,0.023693155813741144,-0.015896652045681282,-0.1642630139057717,target_S3_k35_a0.7,target_top,0.7,S3,top,35,0.55,1.4614671362567924,0.9259259259259259,0.9936507936507937,2.5957707205181187e-10,False,False,-0.0005794219116406347,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k35_a1_2327fc27.csv,submission_h012_target_S3_k35_a1_2327fc27.csv,27,-0.00044793850146877785,-0.0005056840794220425,-0.00053036062971712,-0.0003779233565020282,9.456088685245751e-05,0.9259259259259259,35,35,0.029307715408821287,51.288501965437256,11.03268224297188,0.11414240902191364,0,0,0,0,0,35,0,2.5957707205185116e-10,1.417994940452704e-09,-0.054344890194827494,-0.33707167576235003,0.0,0.0,0.0,0.0,0.0,0.0,0.0020215989204486443,0.033847365448201584,-0.015896652045679808,-0.234661448436817,target_S3_k35_a1,target_top,1.0,S3,top,35,0.55,1.4614671362567924,0.9259259259259259,0.9936507936507937,2.5957707205185116e-10,False,False,-0.0005762929006527226,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k50_a1.35_7b5cb4c1.csv,submission_h012_target_S3_k50_a1.35_7b5cb4c1.csv,27,-0.000478067245140774,-0.0005527415410026184,-0.0005910213444263209,-0.00034792984682871297,0.00015109381783180912,0.9259259259259259,50,50,0.04016646030923297,70.2913055411577,11.03268224297188,0.13734889920636928,0,0,0,0,0,50,0,2.765148435062941e-10,1.618288743330899e-09,-0.09462446646436655,-0.6287763527599708,0.0,0.0,0.0,0.0,0.0,0.0,0.0037027174338563756,0.06641706137594254,-0.0215296435866651,-0.34048825130096155,target_S3_k50_a1.35,target_top,1.35,S3,top,50,0.55,1.151188579635393,0.9259259259259259,0.9948148148148148,2.765148435062941e-10,False,False,-0.0005602164984290867,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S4_k20_a1.35_dded4d6b.csv,submission_h012_target_S4_k20_a1.35_dded4d6b.csv,27,-0.00038111543641445656,-0.0004389460755281974,-0.00046274389762006183,-0.0003803860533259702,0.0008194190376286002,0.9629629629629629,20,20,0.029082385171575208,50.894174050256616,11.649076982436323,0.16301588302298242,0,0,0,0,0,0,20,-0.16645577587220095,-0.9611731446269188,-3.78921800242779e-11,-2.484320043817969e-10,0.017191558729187952,0.15266448863460716,0.0,0.0,0.0,0.0,0.05275999108941385,0.9337465147818759,0.04651691651596198,0.7258408464158407,target_S4_k20_a1.35,target_top,1.35,S4,top,20,0.55,2.1804219430787106,0.9629629629629629,0.9981481481481481,0.017191558729187952,False,False,-0.0005465606496669118,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k10_a0.7_b6c39b8d.csv,submission_h012_target_S2_k10_a0.7_b6c39b8d.csv,27,-0.00034193691695262574,-0.00044137787323268615,-0.00044137787323268615,-0.0003504988569195185,0.0018069958986713863,0.9629629629629629,10,10,0.0450367494147218,78.81431147576315,8.151867837949908,0.1024455931127859,0,0,0,0,10,0,0,6.746786893891812e-11,5.473425682382009e-10,7.660413012940667e-11,7.056179353522433e-10,-0.2716514001251858,-3.3891765617549128,0.0,0.0,0.0,0.0,0.0,0.0,-0.05350031281689652,-1.172860286905236,target_S2_k10_a0.7,target_top,0.7,S2,top,10,0.55,11.259187353678612,1.0,1.0,1.4407199906832478e-10,False,False,-0.0005001172968949744,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_all_k35_a0.7_056242cb.csv,submission_h012_stable_all_k35_a0.7_056242cb.csv,27,-0.001159652020500833,-0.0015448674114184858,-0.0015567136801525614,-5.972356956115738e-06,0.001282398749581254,0.8888888888888888,28,35,0.15682918657351488,274.45107650365105,8.651048832386786,0.18890601344994795,4,0,1,14,12,2,2,-0.21016836424670762,-3.17526675429768,0.022388049281011208,0.38404694885067725,-0.1949962455984202,-4.530635622298959,0.0,0.0,-0.1962822181985793,-27.424874739294026,-0.008590961553965208,-0.39781043350073403,-0.029094054069368856,-1.1878041564890724,stable_all_k35_a0.7,stable_top,0.7,all,stable_top,35,0.75,11.140581171854096,0.9629629629629629,0.9947089947089945,0.022388049281011208,False,False,-0.0004856691013664171,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k35_a1.35_b45f4366.csv,submission_h012_target_S3_k35_a1.35_b45f4366.csv,27,-0.00039262617381733133,-0.00046015800300284586,-0.0004934713459012009,-0.00029903620613249803,0.0002219668532151845,0.9259259259259259,35,35,0.035208659264606486,61.615153713061346,11.03268224297188,0.13734889920636928,0,0,0,0,0,35,0,2.782980976024507e-10,1.6159802005339803e-09,-0.06968371893819571,-0.45942255308535035,0.0,0.0,0.0,0.0,0.0,0.0,0.002567505127156535,0.04569394335507212,-0.020189333907463965,-0.31679295538970315,target_S3_k35_a1.35,target_top,1.35,S3,top,35,0.55,1.4614671362567924,0.9259259259259259,0.9936507936507937,2.782980976024507e-10,False,False,-0.0004752808192198057,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k10_a1_ff21d636.csv,submission_h012_target_S2_k10_a1_ff21d636.csv,27,-0.0002994623639854096,-0.0004415208729569016,-0.0004415208729569016,-0.00031169370679525724,0.002770441658334161,0.9629629629629629,10,10,0.06433821344959208,112.59187353678612,11.645525482788115,0.10247749814955331,0,0,0,0,10,0,0,6.746786893890485e-11,7.81917954625716e-10,7.660413012939164e-11,1.0080256219314084e-09,-0.27165140012518835,-4.841680802506238,0.0,0.0,0.0,0.0,0.0,0.0,-0.05350031281689799,-1.6755146955786622,target_S2_k10_a1,target_top,1.0,S2,top,10,0.55,11.259187353678612,1.0,1.0,1.440719990682965e-10,False,False,-0.0004443223255838267,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S2_k10_a1.35_ff21d636.csv,submission_h012_target_S2_k10_a1.35_ff21d636.csv,27,-0.0002994623639854096,-0.0004415208729569016,-0.0004415208729569016,-0.00031169370679525724,0.002770441658334161,0.9629629629629629,10,10,0.06433821344959208,112.59187353678612,11.645525482788115,0.10247749814955331,0,0,0,0,10,0,0,6.746786893890485e-11,7.81917954625716e-10,7.660413012939164e-11,1.0080256219314084e-09,-0.27165140012518835,-4.841680802506238,0.0,0.0,0.0,0.0,0.0,0.0,-0.05350031281689799,-1.6755146955786622,target_S2_k10_a1.35,target_top,1.35,S2,top,10,0.55,11.259187353678612,1.0,1.0,1.440719990682965e-10,False,False,-0.0004443223255838267,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k20_a0.7_0142c974.csv,submission_h012_target_S3_k20_a0.7_0142c974.csv,27,-0.00032176170240008097,-0.0003586366747088909,-0.0003701380921450749,-0.0002801670875170915,4.634648571239313e-05,0.9259259259259259,20,20,0.01726157688587479,30.207759550280883,7.722877570077353,0.08819933087348031,0,0,0,0,0,20,0,2.50222302651866e-10,9.492673723399716e-10,-0.04348654260659154,-0.18731502332298655,0.0,0.0,0.0,0.0,0.0,0.0,0.0007994797717552779,0.009295902049964907,-0.01033570102907806,-0.10595713402613452,target_S3_k20_a0.7,target_top,0.7,S3,top,20,0.55,2.1551840944850555,0.9629629629629629,0.9962962962962962,2.50222302651866e-10,False,False,-0.00042517892402412774,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k20_a1_d4d5a786.csv,submission_h012_target_S3_k20_a1_d4d5a786.csv,27,-0.00032616872648145106,-0.0003788472583511825,-0.0003952778546885884,-0.00026674784807717984,0.0001997001136792656,0.9259259259259259,20,20,0.02465939555125135,43.15394221468986,11.03268224297188,0.11414240902191364,0,0,0,0,0,20,0,2.502223026519062e-10,1.3560962462003266e-09,-0.04348654260658805,-0.267592890461417,0.0,0.0,0.0,0.0,0.0,0.0,0.0007994797717552029,0.013279860071378423,-0.010335701029077073,-0.15136733432304933,target_S3_k20_a1,target_top,1.0,S3,top,20,0.55,2.1551840944850555,0.9629629629629629,0.9962962962962962,2.502223026519062e-10,False,False,-0.0004135224942167641,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k10_a0.7_abd0a130.csv,submission_h012_target_S1_k10_a0.7_abd0a130.csv,27,-0.00029209548125375264,-0.0003885431577698403,-0.0003885431577698403,-0.00027749081638999605,0.0015817990855945484,0.9629629629629629,10,10,0.044511563552578036,77.89523621701156,8.159612096475124,0.10346752668168546,0,0,0,10,0,0,0,-0.2526135185133359,-2.0254709579881194,0.03803616173057471,0.3462751376930335,0.0,0.0,0.0,0.0,0.0002771819055229515,0.020553468973647585,0.0,0.0,0.013929431184850441,0.3018078569844529,target_S1_k10_a0.7,target_top,0.7,S1,top,10,0.55,11.086075337735208,0.9629629629629629,0.9962962962962962,0.03803616173057471,False,False,-0.00040146725784792733,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_Q2_k120_a1_3a7659f0.csv,submission_h012_target_Q2_k120_a1_3a7659f0.csv,27,-0.000276545241232023,-0.0003000376851481758,-0.0003076623095444172,-0.00023555101319228114,-6.338004125913128e-05,1.0,120,120,0.011374550201572926,19.90546285275262,0.7419054558330592,0.1639565772903624,0,120,0,0,0,0,0,6.409058018032274e-11,4.6359333413149275e-11,7.276950082190124e-11,5.976508867670706e-11,0.0,0.0,0.0,0.0,-0.22712965264320206,-1.519384317891761,3.305059219853297e-17,7.327296183392109e-17,0.004145226876191024,0.008102499481384627,target_Q2_k120_a1,target_top,1.0,Q2,top,120,0.55,0.16421260264903484,0.9259259259259259,0.9901234567901234,1.36860081002224e-10,False,False,-0.00037185645609659414,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S4_k10_a0.7_bb241103.csv,submission_h012_target_S4_k10_a0.7_bb241103.csv,27,-0.0002555683069469654,-0.00028397323046788975,-0.00029024744667474465,-0.0002532283460907882,0.0003222500359182114,0.9629629629629629,10,10,0.014292360491175287,25.011630859556753,8.154353887705426,0.10277267457229859,0,0,0,0,0,0,10,-0.12714813079570775,-0.4886427128602258,-5.417165010217878e-11,-2.363788981575194e-10,0.004492923895085893,0.026554034931611757,0.0,0.0,0.0,0.0,0.024025410418346528,0.28299175565899043,0.021182490512516035,0.21998151768652896,target_S4_k10_a0.7,target_top,0.7,S4,top,10,0.55,3.573090122793951,1.0,1.0,0.004492923895085893,False,False,-0.0003676254035013279,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S4_k10_a1_509a9ebe.csv,submission_h012_target_S4_k10_a1_509a9ebe.csv,27,-0.00025378524020316966,-0.00029436370237592013,-0.0003033268683857129,-0.0002504424389800609,0.000571669535318534,0.9629629629629629,10,10,0.020417657844536856,35.7309012279395,11.649076982436323,0.1028046146852608,0,0,0,0,0,0,10,-0.12714813079570597,-0.6980610183717709,-5.417165010218079e-11,-3.376841402250541e-10,0.004492923895085754,0.037934335616588495,0.0,0.0,0.0,0.0,0.024025410418345994,0.40427393665570166,0.021182490512515497,0.31425931098075643,target_S4_k10_a1,target_top,1.0,S4,top,10,0.55,3.573090122793951,1.0,1.0,0.004492923895085754,False,False,-0.0003641262696930823,posterior_sensor_only,2
