candidate_id,file,resolved_path,family,route_public,public_rows,public_mode,alpha_public,route_private,private_rows,private_mode,alpha_private,target_group,row_route_score,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,route_delta_vs_h012,row_route_complete_rate,pre_h024_proxy_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h040_score
h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q_59c18616,submission_h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q_59c18616.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q_59c18616.csv,target_group_exception,posterior,55,exception,0.45,h012,0,support,0.0,Q,0.00016546978487710893,76,48,0.00025810424503849887,0.019813600566153777,0.0045115815890314145,1.6684165605285113,-6.332409913489141e-05,-0.00014178779764612058,0.0010235532731556994,-3.9934469088956556e-05,0.0,1.3418591859185918,0.5726626669356076,0.5682634444088076,0.5826929231210429,0.0043576482004739625,0.00013690954666556454,0.013538207573820215,0.0,12,0.5558250249427286,0.5385969427082667,0.6010773508822371,0.0017034936789103727,-0.16314868134619392,0.015073414761758486,0.25,12,-0.0959121508060179,0.09595500794887504,0.0012625658940641448,0.5,0.0017142857142857142,1.567530487804878
h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.18_all_5c5c3901,submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.18_all_5c5c3901.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.18_all_5c5c3901.csv,private_memory_route,h012,0,all,0.0,memory,10,all,0.18,all,-8.017807556616267e-05,70,10,0.0007756208878908219,0.05114656248293886,0.005058593386641338,0.7625593218613655,7.119337494336708e-05,0.0001100264225888745,-0.001882980552692251,6.98701037601087e-05,1.0,1.394485698569857,0.5734219912272261,0.5684157313030118,0.5961591590957851,0.00511697249209242,0.0002788998484395511,0.02802271790236216,0.0,12,0.5906276345476327,0.5380343947107676,0.6117193969537893,0.0010797203577543324,-0.10284581879323783,0.03116897373706307,0.25,12,0.710365350828937,-0.710365350828937,-0.010148076440413387,0.4142857142857143,0.0,1.5679878048780487
h040_subject_public_route_world_p10_support_a0.45_memory_v10_support_b0.18_all_4410be99,submission_h040_subject_public_route_world_p10_support_a0.45_memory_v10_support_b0.18_all_4410be99.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p10_support_a0.45_memory_v10_support_b0.18_all_4410be99.csv,subject_public_route,world,10,support,0.45,memory,10,support,0.18,all,0.0002117064707268085,113,20,0.0010073280199204195,0.05114656248293886,0.0117458834365597,3.192290456492996,-0.00013523699187004547,9.686558778212022e-06,-3.170645001337001e-05,-2.7062968250403404e-05,0.95,1.2658415841584159,0.5732189019035314,0.5685910916493265,0.5892598994871385,0.004913883168397637,0.00043173391863257085,0.02112421149452948,0.0,12,0.5676092330820408,0.5401751244254821,0.6021026120706875,0.0030639352972508527,-0.14436057428693858,0.020455563725322624,0.25,12,0.28756452821767026,-0.2874930996462417,-0.0025441867225331123,0.5221238938053098,0.002857142857142857,1.56859756097561
h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.18_all_b2195fc8,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.18_all_b2195fc8.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.18_all_b2195fc8.csv,private_memory_route,h012,0,all,0.0,memory_state,10,all,0.18,all,-8.698973009963036e-05,70,10,0.0007305269061768624,0.06955119470822713,0.004642650291302908,0.7491058366697394,7.175659667010267e-05,0.00012157331951491554,-0.001680768787590669,6.48419029793304e-05,1.0,1.39718096809681,0.5735176576109717,0.5684076560290676,0.597181215953473,0.00521263887583806,0.0002729070963253033,0.029044774760050088,0.0,12,0.5911034042008437,0.5379653986822244,0.6106195923392614,0.0010178800393953469,-0.10402236746501166,0.031757522785848806,0.25,12,0.7028221639002423,-0.7028221639002423,-0.01004031662714632,0.4,0.0,1.570579268292683
h040_subject_public_route_posterior_world_p10_support_a0.7_memory_v10_support_b0.18_all_cae3,submission_h040_subject_public_route_posterior_world_p10_support_a0.7_memory_v10_support_b0.18_all_cae3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p10_support_a0.7_memory_v10_support_b0.18_all_cae3.csv,subject_public_route,posterior_world,10,support,0.7,memory,10,support,0.18,all,0.00024291220864778326,113,20,0.0010241102570560429,0.05114656248293886,0.012970277498814568,2.5843121355361163,-0.00013171420976545477,-4.079324834935338e-05,0.00021171761966921556,-3.472954982099519e-05,0.95,1.2513476347634764,0.5731504417521062,0.5686097907226357,0.5879189979016536,0.004845423016972439,0.00043565607933268027,0.019669091072183443,0.0,12,0.5607953097970728,0.5404052354175989,0.603629501167914,0.0032904884874247475,-0.15174421127034932,0.0182099510668702,0.25,12,0.2576973041211321,-0.25762587554970356,-0.002279875004864633,0.5221238938053098,0.002857142857142857,1.574542682926829
h040_subject_public_route_posterior_world_p10_support_a0.45_memory_v10_support_b0.18_all_f38,submission_h040_subject_public_route_posterior_world_p10_support_a0.45_memory_v10_support_b0.18_all_f38.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p10_support_a0.45_memory_v10_support_b0.18_all_f38.csv,subject_public_route,posterior_world,10,support,0.45,memory,10,support,0.18,all,0.00017566424702477392,113,20,0.0008838821352123473,0.05114656248293886,0.009710083534158155,1.6613435156625034,-9.049606668117272e-05,-7.534556190024462e-06,-0.0003790295554297395,-1.7082875280341238e-05,0.95,1.3315181518151813,0.5731777894173229,0.5685175405117977,0.5892702297929286,0.004872770682189109,0.00036862409819446993,0.021101356116784546,0.0,12,0.5655109000219967,0.5392898110389257,0.6038272339988732,0.0022537688329646866,-0.14564700803483077,0.01998068978410247,0.25,12,0.25214311471476764,-0.25208597185762477,-0.0022308493084745554,0.5309734513274337,0.002285714285714286,1.5760670731707314
h040_subject_exception_route_posterior_p30_all_a0.45_e247_v29_support_b0.18_all_79413568,submission_h040_subject_exception_route_posterior_p30_all_a0.45_e247_v29_support_b0.18_all_79413568.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_p30_all_a0.45_e247_v29_support_b0.18_all_79413568.csv,subject_exception_route,posterior,30,all,0.45,e247,29,support,0.18,all,0.00030244404254267323,360,59,0.0011550376686625212,0.050400974908350715,0.017446400103066854,1.6613435156625034,-0.00012583096598633978,-0.00014141824102821023,0.0029574654710186345,-2.961233717910571e-05,0.9661016949152542,1.1606435643564357,0.5726326790631229,0.5686681403865843,0.5842556430109828,0.004327660327989202,0.000543808879458596,0.016005736181512655,0.0,12,0.5609978347790078,0.5403805139325816,0.6122316559757167,0.003307078603813185,-0.1514053290850225,0.02642845245233845,0.25,12,0.6443756830455217,-0.6442185401883789,-0.0017894959449677185,0.4777777777777778,0.006285714285714286,1.5810975609756097
h040_subject_public_route_world_p30_all_a0.45_e247_v27_support_b0.18_all_7934f3fd,submission_h040_subject_public_route_world_p30_all_a0.45_e247_v27_support_b0.18_all_7934f3fd.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p30_all_a0.45_e247_v27_support_b0.18_all_7934f3fd.csv,subject_public_route,world,30,all,0.45,e247,27,support,0.18,all,0.000280685150361097,348,57,0.001742689471982368,0.04484269115138917,0.02456354889131423,3.192290456492996,-0.00033817922775260153,0.00024129351829185768,0.0041303383220174916,-8.861490816825017e-05,0.9649122807017544,1.0271452145214521,0.572838074959463,0.5689384987962534,0.5852426650942709,0.004533056224329257,0.0007903721886167392,0.01699275826480079,0.0,12,0.5615140468946043,0.5416119311052331,0.6127280393092153,0.004448935047557834,-0.15077062755420625,0.026916423602338115,0.25,12,1.201461259339419,-1.201261259339419,-0.003451900170515573,0.46264367816091956,0.008,1.5890243902439023
h040_subject_public_route_world_p10_support_a0.7_memory_v10_support_b0.18_all_d557fb09,submission_h040_subject_public_route_world_p10_support_a0.7_memory_v10_support_b0.18_all_d557fb09.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p10_support_a0.7_memory_v10_support_b0.18_all_d557fb09.csv,subject_public_route,world,10,support,0.7,memory,10,support,0.18,all,0.0002489722828062564,113,20,0.0012142789630120864,0.05861992834596624,0.016137077346993153,4.965785154541477,-0.00017589301596350788,1.6761559888492293e-05,0.0007635413241968329,-3.189712308107413e-05,0.95,1.2069856985698568,0.57321750667344,0.568721518593508,0.5881492179745036,0.004912487938306176,0.0005411689180190415,0.019899311145033485,0.0,12,0.5632725403153749,0.5418145454460475,0.6017517233137383,0.00458254683926379,-0.14909314671388446,0.01910048954240571,0.25,12,0.2876683061092705,-0.28759687753784197,-0.0025451051109543527,0.5221238938053098,0.002857142857142857,1.5891768292682928
h040_subject_public_route_posterior_p10_support_a0.7_memory_v10_support_b0.18_all_e6e75061,submission_h040_subject_public_route_posterior_p10_support_a0.7_memory_v10_support_b0.18_all_e6e75061.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_p10_support_a0.7_memory_v10_support_b0.18_all_e6e75061.csv,subject_public_route,posterior,10,support,0.7,memory,10,support,0.18,all,0.0001911897312856277,113,20,0.000996817188891695,0.05114656248293886,0.012633710912658346,2.5843121355361163,-7.713571619107945e-05,-5.239469314802717e-05,0.00022379309225368564,-1.598985819332238e-05,0.95,1.3298404840484048,0.5730677772944333,0.5685956052011073,0.5873404975874954,0.004762758559299474,0.000427014899228384,0.019090590758025362,0.0,12,0.5599865176726178,0.5403285633349966,0.6034708925750926,0.0032176933106256578,-0.153008696624668,0.01759377241412079,0.25,12,0.2531848259270311,-0.25311339735560257,-0.002239941569518608,0.5309734513274337,0.002857142857142857,1.5977134146341463
h040_private_memory_route_h012_p0_all_a0_memory_v10_support_b0.18_all_8c4edac9,submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_support_b0.18_all_8c4edac9.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_support_b0.18_all_8c4edac9.csv,private_memory_route,h012,0,all,0.0,memory,10,support,0.18,all,-7.412113994286435e-05,54,10,0.0006482100948177727,0.05114656248293886,0.004402177268798328,0.7625593218613655,5.910404347283579e-05,0.0001100264225888745,-0.001813678936945592,6.199968714904052e-05,0.9,1.4931930693069306,0.5734142296327339,0.5683639180445749,0.5952364161929508,0.0051092108976001915,0.00022825031301577648,0.02709997499952789,0.0,12,0.5898325381761462,0.5379616095327456,0.6110018438022201,0.0010076633225658549,-0.10371323094082549,0.030360065678661945,0.25,12,0.41720413989039207,-0.41720413989039207,-0.0077260025905628174,0.42592592592592593,0.0,1.5999999999999999
h040_subject_public_route_world_p30_support_a0.45_memory_v27_support_b0.18_all_9e4b6174,submission_h040_subject_public_route_world_p30_support_a0.45_memory_v27_support_b0.18_all_9e4b6174.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p30_support_a0.45_memory_v27_support_b0.18_all_9e4b6174.csv,subject_public_route,world,30,support,0.45,memory,27,support,0.18,all,0.0004163284801489524,316,57,0.0028284836402058815,0.0512788055713812,0.032314632711969264,3.192290456492996,-0.0002887638937095764,-6.479470658337101e-05,-0.0002707743554724158,-3.863421390389734e-05,0.9473684210526315,1.0316281628162816,0.5731106752418088,0.5692544671098276,0.5883772221257174,0.004805656506675082,0.0010473451206220118,0.020154277531562216,0.0,12,0.5721679248201433,0.5421290089518732,0.6133546459912815,0.0049620475988722546,-0.1387259510493145,0.027621916316111585,0.25,12,1.190453745100546,-1.190253745100546,-0.0037666257756346364,0.44936708860759494,0.008,1.6001524390243902
h040_private_memory_route_h012_p0_all_a0_memory_state_v10_support_b0.18_all_d6d023d8,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_support_b0.18_all_d6d023d8.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_support_b0.18_all_d6d023d8.csv,private_memory_route,h012,0,all,0.0,memory_state,10,support,0.18,all,-8.249298966629734e-05,54,10,0.0006189109103495853,0.06955119470822713,0.004077478860323217,0.7491058366697394,6.099620497708795e-05,0.00012157331951491554,-0.0016238700727477695,5.789650801805718e-05,0.9,1.496273377337734,0.5735702420728728,0.5683701686555503,0.5967735700479537,0.005265223337738989,0.0002381868612454041,0.028637128854530815,0.0,12,0.5908123377890591,0.537907203277962,0.6114402941063881,0.0009602622611342149,-0.10367417004612553,0.03152105987973122,0.25,12,0.4054515191454422,-0.4054515191454422,-0.007508361465656337,0.4074074074074074,0.0,1.6036585365853655
h040_subject_exception_route_posterior_p50_support_a0.7_memory_v47_support_b0.18_all_eee3f52,submission_h040_subject_exception_route_posterior_p50_support_a0.7_memory_v47_support_b0.18_all_eee3f52.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_p50_support_a0.7_memory_v47_support_b0.18_all_eee3f52.csv,subject_exception_route,posterior,50,support,0.7,memory,47,support,0.18,all,0.0006263042785410401,519,97,0.004551053641184171,0.07640475567865557,0.05563245771326687,2.595314649748481,-0.0001655677936815935,-0.0006044001035714106,-0.0010714582910306579,3.199948448705617e-05,0.9484536082474226,0.9019251925192519,0.5730340544272541,0.5698213262783876,0.5865864443274991,0.004729035692120298,0.001604596106339895,0.018450756334890052,0.0,12,0.5712521161234883,0.5445791233605176,0.6136658481695196,0.00732816112862017,-0.139546924744196,0.027933118494349686,0.25,12,2.528740212491467,-2.5284687839200384,-0.0048718088322158735,0.4238921001926782,0.010857142857142857,1.6077743902439026
h040_subject_public_route_posterior_world_p30_all_a0.7_e247_v27_support_b0.18_all_5d62b1a2,submission_h040_subject_public_route_posterior_world_p30_all_a0.7_e247_v27_support_b0.18_all_5d62b1a2.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p30_all_a0.7_e247_v27_support_b0.18_all_5d62b1a2.csv,subject_public_route,posterior_world,30,all,0.7,e247,27,support,0.18,all,0.0003238562795125886,348,57,0.0017291082636973936,0.04484269115138917,0.03013883195381644,2.5843121355361163,-0.00032756677413302385,0.0001642661606342664,0.005537415129104964,-0.00010347810934279022,0.9649122807017544,1.0012101210121012,0.5725723673688555,0.5690179079379376,0.5830909450044065,0.004350644916435942,0.0008084784182925131,0.01484103817493645,0.0,12,0.5588059036878943,0.5428680572917524,0.6132688996896266,0.005641886874504065,-0.15651117179322654,0.027298410232558582,0.25,12,1.114554738545999,-1.114354738545999,-0.0032021687889252884,0.46264367816091956,0.008,1.6153963414634147
h040_subject_public_route_posterior_world_p30_all_a0.45_e247_v27_support_b0.18_all_c599785f,submission_h040_subject_public_route_posterior_world_p30_all_a0.45_e247_v27_support_b0.18_all_c599785f.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p30_all_a0.45_e247_v27_support_b0.18_all_c599785f.csv,subject_public_route,posterior_world,30,all,0.45,e247,27,support,0.18,all,0.00015758917479559344,348,57,0.0012724586535420369,0.04484269115138917,0.02030258311716138,1.6613435156625034,-0.00021337042844851598,0.00022642822175689888,0.003625552336046145,-5.6816432131685625e-05,0.9649122807017544,1.1836358635863584,0.5726125162525122,0.568773822831207,0.5835615053280969,0.004307497517378411,0.0006447552310096527,0.015311598498626866,0.0,12,0.5595005582363811,0.5407808943075534,0.6141032508511965,0.003685053955232387,-0.15443301954664038,0.02818653394130211,0.25,12,1.1416807742882655,-1.1414950600025513,-0.003280158218398139,0.46551724137931033,0.0074285714285714285,1.6185975609756096
h040_subject_public_route_world_p30_all_a0.7_e247_v27_support_b0.18_all_ae332232,submission_h040_subject_public_route_world_p30_all_a0.7_e247_v27_support_b0.18_all_ae332232.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p30_all_a0.7_e247_v27_support_b0.18_all_ae332232.csv,subject_public_route,world,30,all,0.7,e247,27,support,0.18,all,0.000379843710913405,348,57,0.0024542429906270376,0.05861992834596624,0.036767000935830386,4.965785154541477,-0.000454158192642267,0.0002720611936043614,0.00635876300082512,-0.00010132924663133046,0.9649122807017544,0.920957095709571,0.5729236575393627,0.5692357628737751,0.5849208012377777,0.0046186388042289694,0.0010061100322190208,0.016670894408307546,0.0,12,0.5611707899610339,0.5441700393306995,0.6119637585503003,0.006841898665014112,-0.15233130533762304,0.02611207497632945,0.25,12,1.1393233912707506,-1.139094819842179,-0.003273260976557986,0.45977011494252873,0.009142857142857144,1.6277439024390241
h040_subject_public_route_world_p20_support_a0.45_memory_v20_support_b0.18_all_264dda26,submission_h040_subject_public_route_world_p20_support_a0.45_memory_v20_support_b0.18_all_264dda26.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p20_support_a0.45_memory_v20_support_b0.18_all_264dda26.csv,subject_public_route,world,20,support,0.45,memory,20,support,0.18,all,0.00019773735049598734,223,40,0.0019795857202994046,0.05114656248293886,0.023040943548633758,3.192290456492996,-0.00014139189885676746,3.6822626985147714e-05,-0.00012161908403461689,-9.120636718263643e-06,0.975,1.2405390539053907,0.5729593071971939,0.569001337353742,0.5875211095960416,0.004654288462060174,0.0007756814110706167,0.01938542160343265,0.0,12,0.5721879398799818,0.5413665414157058,0.609539145716413,0.00421811870535399,-0.13919427643806576,0.02380641604124304,0.25,12,1.0161912461680582,-1.0160341033109153,-0.004556206741304557,0.4798206278026906,0.006285714285714286,1.6295731707317072
h040_subject_public_route_world_p10_all_a0.7_e247_v10_support_b0.18_all_7db038a1,submission_h040_subject_public_route_world_p10_all_a0.7_e247_v10_support_b0.18_all_7db038a1.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p10_all_a0.7_e247_v10_support_b0.18_all_7db038a1.csv,subject_public_route,world,10,all,0.7,e247,10,support,0.18,all,2.6633983824459122e-05,121,20,0.000845897750595208,0.05861992834596624,0.013564909474328663,4.965785154541477,-0.00016270207487574748,0.00033619659489097993,0.00231066295558397,-2.583878251139445e-05,0.95,1.3277502750275025,0.5730730743462331,0.5686197065434421,0.5859945046454658,0.004768055611099387,0.00045877580056218336,0.017744597815995668,0.0,12,0.5585108977748732,0.5416514922192514,0.601108556694802,0.004422285190016695,-0.15784425169282273,0.017370861200493304,0.25,12,0.26489555592378383,-0.2648241273523553,-0.002188629151672358,0.5289256198347108,0.002857142857142857,1.632774390243902
h040_subject_public_route_posterior_world_p30_support_a0.45_memory_v27_support_b0.18_all_841,submission_h040_subject_public_route_posterior_world_p30_support_a0.45_memory_v27_support_b0.18_all_841.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p30_support_a0.45_memory_v27_support_b0.18_all_841.csv,subject_public_route,posterior_world,30,support,0.45,memory,27,support,0.18,all,0.00030523094296680997,316,57,0.002451483334866449,0.0512788055713812,0.028510790113957105,1.6613435156625034,-0.0001755039481133521,-7.966000311832975e-05,-0.0007614439189882496,-8.63407656933197e-06,0.9473684210526315,1.1735148514851483,0.5729716851955278,0.5691250989692908,0.5877958295923377,0.004666666460394042,0.000938423175876324,0.019660141599728644,0.0,12,0.571527895143831,0.5413457534235206,0.6146919055972064,0.004244323161821495,-0.1391639290088252,0.028959175922036454,0.25,12,1.1548506469770414,-1.1546649326913272,-0.0036540029515548323,0.4525316455696203,0.0074285714285714285,1.6358231707317072
h040_subject_public_route_world_p20_all_a0.45_e247_v20_support_b0.18_all_69e51bea,submission_h040_subject_public_route_world_p20_all_a0.45_e247_v20_support_b0.18_all_69e51bea.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p20_all_a0.45_e247_v20_support_b0.18_all_69e51bea.csv,subject_public_route,world,20,all,0.45,e247,20,support,0.18,all,2.468965942428452e-05,242,40,0.0012091443579793494,0.04484269115138917,0.01774576583973064,3.192290456492996,-0.00016591318776921826,0.0003478287205693785,0.0030214540785427077,-2.7460560100649144e-05,0.975,1.2845159515951596,0.5726552686774153,0.5687458546107235,0.5839943074108834,0.00435024994228167,0.0005940907747877145,0.015744400581413312,0.0,12,0.561224972839117,0.540984925670289,0.6086956949487026,0.0038408512444469967,-0.15113140033035116,0.022772410013108004,0.25,12,1.0945810182440516,-1.0944238753869087,-0.004522412708210365,0.4834710743801653,0.006285714285714286,1.6378048780487806
h040_private_memory_route_h012_p0_all_a0_e247_v10_all_b0.18_all_6f40102c,submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_all_b0.18_all_6f40102c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_all_b0.18_all_6f40102c.csv,private_memory_route,h012,0,all,0.0,e247,10,all,0.18,all,-0.00031723573132825904,54,10,0.00016982982105321202,0.04484269115138917,0.0010581669197847613,0.3622184576954588,7.439434277247721e-05,0.00045840057757958033,9.065126678108878e-05,6.75240525162183e-05,0.9,1.5929455445544554,0.5719476686406717,0.5682265888399026,0.5897116797181738,0.0036426499055380313,0.00010226063090608139,0.021576177582580194,0.0,12,0.589844121431635,0.5372524526500105,0.6104349636634508,0.00033831068995732183,-0.10487037347041686,0.03706705386258029,0.25,12,0.39719968074820483,-0.39719968074820483,-0.007355549643485274,0.4444444444444444,0.0,1.6410823170731705
h040_subject_public_route_posterior_world_p30_support_a0.7_memory_v27_support_b0.18_all_49db,submission_h040_subject_public_route_posterior_world_p30_support_a0.7_memory_v27_support_b0.18_all_49db.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p30_support_a0.7_memory_v27_support_b0.18_all_49db.csv,subject_public_route,posterior_world,30,support,0.7,memory,27,support,0.18,all,0.0004642306342882823,316,57,0.0028467201754605034,0.0512788055713812,0.038054907064370695,2.5843121355361163,-0.0002828490498565336,-0.0001418220642409622,0.0011417949650433148,-5.36310759636509e-05,0.9473684210526315,0.9584983498349833,0.5729379836543971,0.5693057308272556,0.5861680029941734,0.004632964919263405,0.0010731406182961979,0.017918323155240914,0.0,12,0.5653044278388595,0.5433512108646122,0.6142543596549198,0.006123890352322026,-0.14488116034171383,0.02847023665395461,0.25,12,1.1307528453397455,-1.1305528453397455,-0.0035776988776574214,0.44936708860759494,0.008,1.6414634146341462
h040_private_memory_route_h012_p0_all_a0_e247_v10_support_b0.18_all_6f40102c,submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_support_b0.18_all_6f40102c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_support_b0.18_all_6f40102c.csv,private_memory_route,h012,0,all,0.0,e247,10,support,0.18,all,-0.0003172357313282591,54,10,0.00016982982105321202,0.04484269115138917,0.0010581669197847613,0.3622184576954588,7.439434277247725e-05,0.00045840057757958033,9.065126678108881e-05,6.752405251621833e-05,0.9,1.593688118811881,0.5719476686406717,0.5682265888399026,0.5897116797181738,0.0036426499055380313,0.00010226063090608139,0.021576177582580184,0.0,12,0.589844121431635,0.5372524526500105,0.6104349636634507,0.00033831068995732183,-0.10487037347041686,0.03706705386258029,0.25,12,0.3971996807482049,-0.3971996807482049,-0.007355549643485274,0.4444444444444444,0.0,1.6450457317073168
h040_subject_exception_route_posterior_p50_all_a0.45_e247_v47_support_b0.18_all_63911273,submission_h040_subject_exception_route_posterior_p50_all_a0.45_e247_v47_support_b0.18_all_63911273.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_p50_all_a0.45_e247_v47_support_b0.18_all_63911273.csv,subject_exception_route,posterior,50,all,0.45,e247,47,support,0.18,all,0.0003914209834104489,591,97,0.0018897713092519708,0.050400974908350715,0.028418370804351025,1.6684165605285113,-0.00016198098648117462,-0.00021680959804804538,0.00406661082098919,-4.3951940008673907e-05,0.9690721649484536,1.03998899889989,0.5726112098089218,0.5690911448602569,0.583808557009014,0.0043061910737879905,0.0009668133531311352,0.015558650179543944,0.0,12,0.5627719780400445,0.5414793890199733,0.6123566403567678,0.00437637116367634,-0.148756678396724,0.02652200734644265,0.25,12,2.4203817442717255,-2.4201246014145825,-0.004094965484627043,0.4416243654822335,0.010285714285714285,1.6498475609756096
h040_subject_public_route_posterior_world_p20_support_a0.45_memory_v20_support_b0.18_all_f23,submission_h040_subject_public_route_posterior_world_p20_support_a0.45_memory_v20_support_b0.18_all_f23.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p20_support_a0.45_memory_v20_support_b0.18_all_f23.csv,subject_public_route,posterior_world,20,support,0.45,memory,20,support,0.18,all,0.00013999416126449644,223,40,0.0017422177143356253,0.05114656248293886,0.020332360496883608,1.6613435156625034,-7.465360491994828e-05,1.6415989025954387e-05,-0.00048696824248588386,7.956203154326025e-06,0.975,1.3319581958195819,0.5728633783000796,0.5688980500475628,0.5870294205234152,0.00455835956494588,0.0006960639671786395,0.018893732530806208,0.0,12,0.5710947754561551,0.540621983241466,0.611073646734546,0.0035381746927926616,-0.13992166104918113,0.025318422337755723,0.25,12,0.9815321082779965,-0.9813892511351394,-0.004400848659798833,0.484304932735426,0.005714285714285714,1.6516768292682924
