candidate_id,file,resolved_path,family,route_public,public_rows,public_mode,alpha_public,route_private,private_rows,private_mode,alpha_private,target_group,row_route_score,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,route_delta_vs_h012,row_route_complete_rate,pre_h024_proxy_score
h040_exception_private_switch_world_p80_support_a0.45_e247_v38_support_b0.18_all_493a708c,submission_h040_exception_private_switch_world_p80_support_a0.45_e247_v38_support_b0.18_all_493a708c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_world_p80_support_a0.45_e247_v38_support_b0.18_all_493a708c.csv,exception_private_switch,world,80,support,0.45,e247,38,support,0.18,all,0.001414215176583244,641,118,0.0031799256807884557,0.06530081712701685,0.05535923033617696,3.192290456492996,-0.0008427661603084448,-0.0006278511065772963,0.009205291174418862,-0.00034423064562534534,0.9661016949152542,0.15272277227722775
h040_public_private_switch_posterior_world_p80_support_a0.45_memory_v8_support_b0.18_all_e11,submission_h040_public_private_switch_posterior_world_p80_support_a0.45_memory_v8_support_b0.18_all_e11.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_world_p80_support_a0.45_memory_v8_support_b0.18_all_e11.csv,public_private_switch,posterior_world,80,support,0.45,memory,8,support,0.18,all,0.0013747718403711933,501,88,0.0022850328709496047,0.05114656248293886,0.050967179869517897,1.6684165605285113,-0.0007314101231258414,-0.000725657687250922,0.007576367313064573,-0.0003776459730381014,0.9659090909090909,0.15357535753575352
h040_uncertain_public_posterior_world_p140_exception_a0.7_h012_v0_support_b0_all_5667ba21,submission_h040_uncertain_public_posterior_world_p140_exception_a0.7_h012_v0_support_b0_all_5667ba21.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_posterior_world_p140_exception_a0.7_h012_v0_support_b0_all_5667ba21.csv,uncertain_public,posterior_world,140,exception,0.7,h012,0,support,0.0,all,0.0015120938492417058,522,140,0.0029572914833989918,0.03987814943165188,0.07414740370561132,2.595314649748481,-0.0009023434044055353,-0.0007025917418840227,0.017048530552791513,-0.00043169182187479456,0.5642857142857143,0.16166116611661163
h040_public_private_switch_posterior_world_p80_support_a0.45_memory_v21_support_b0.18_all_da,submission_h040_public_private_switch_posterior_world_p80_support_a0.45_memory_v21_support_b0.18_all_da.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_world_p80_support_a0.45_memory_v21_support_b0.18_all_da.csv,public_private_switch,posterior_world,80,support,0.45,memory,21,support,0.18,all,0.0013167695922934757,564,101,0.0030296732573955364,0.05114656248293886,0.05505995484382603,1.6684165605285113,-0.0006998653296823196,-0.0007013845645004075,0.00633646885793677,-0.00033352213323861436,0.9702970297029703,0.16523652365236524
h040_exception_private_switch_posterior_world_p80_support_a0.45_memory_v24_support_b0.18_all,submission_h040_exception_private_switch_posterior_world_p80_support_a0.45_memory_v24_support_b0.18_all.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_posterior_world_p80_support_a0.45_memory_v24_support_b0.18_all.csv,exception_private_switch,posterior_world,80,support,0.45,memory,24,support,0.18,all,0.001456444532833063,575,104,0.0032435556775405497,0.05699698035608014,0.05324858536633005,1.796803249909857,-0.000629782025585612,-0.0010375594193448457,0.0049417020332293395,-0.0002982263079239744,0.9711538461538461,0.16927942794279424
h040_public_private_switch_posterior_p80_support_a0.7_memory_v8_support_b0.25_all_fce384da,submission_h040_public_private_switch_posterior_p80_support_a0.7_memory_v8_support_b0.25_all_fce384da.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_p80_support_a0.7_memory_v8_support_b0.25_all_fce384da.csv,public_private_switch,posterior,80,support,0.7,memory,8,support,0.25,all,0.0013959905614685947,501,88,0.0030671193943896083,0.07111829477683473,0.07502878971285469,2.595314649748481,-0.0006629490553110104,-0.0008815405852346023,0.012201530799031975,-0.0003310695939294623,0.9659090909090909,0.16971947194719467
h040_public_private_switch_world_p80_support_a0.45_memory_v35_support_b0.18_all_3c5c67f3,submission_h040_public_private_switch_world_p80_support_a0.45_memory_v35_support_b0.18_all_3c5c67f3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_world_p80_support_a0.45_memory_v35_support_b0.18_all_3c5c67f3.csv,public_private_switch,world,80,support,0.45,memory,35,support,0.18,all,0.0014160434362422807,630,115,0.004647427975307177,0.05114656248293886,0.06826757348107691,3.192290456492996,-0.0009242199469632168,-0.000509885741455559,0.004874879637630472,-0.0003327214641144112,0.9652173913043478,0.17560506050605063
h040_exception_private_switch_world_p80_support_a0.7_e247_v38_support_b0.25_all_19824e6e,submission_h040_exception_private_switch_world_p80_support_a0.7_e247_v38_support_b0.25_all_19824e6e.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_world_p80_support_a0.7_e247_v38_support_b0.25_all_19824e6e.csv,exception_private_switch,world,80,support,0.7,e247,38,support,0.25,all,0.0014856274119698354,641,118,0.004809551574922655,0.09801523244461341,0.08540553556817451,4.965785154541477,-0.0010416280214234832,-0.0004388919900092844,0.0144866476690253,-0.0003257258457883891,0.9661016949152542,0.1792629262926293
h040_exception_private_switch_posterior_world_p80_support_a0.7_e247_v38_support_b0.25_all_27,submission_h040_exception_private_switch_posterior_world_p80_support_a0.7_e247_v38_support_b0.25_all_27.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_posterior_world_p80_support_a0.7_e247_v38_support_b0.25_all_27.csv,exception_private_switch,posterior_world,80,support,0.7,e247,38,support,0.25,all,0.0013302820697050119,641,118,0.0035614389359702302,0.08603670206716796,0.0734943748440383,2.595314649748481,-0.0007766022401162029,-0.0006095118176230291,0.013251304289956703,-0.0003208360501624789,0.9661016949152542,0.18116061606160616
h040_exception_private_switch_posterior_world_p80_support_a0.45_e247_v10_support_b0.18_all_f,submission_h040_exception_private_switch_posterior_world_p80_support_a0.45_e247_v10_support_b0.18_all_f.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_posterior_world_p80_support_a0.45_e247_v10_support_b0.18_all_f.csv,exception_private_switch,posterior_world,80,support,0.45,e247,10,support,0.18,all,0.0012773248523914767,506,90,0.0019607195811689898,0.05699698035608014,0.04450728610958181,1.6684165605285113,-0.0006498042801049279,-0.0007152898939226584,0.008545600200763016,-0.00034099523161395064,0.9666666666666667,0.1991199119911991
h040_exception_private_switch_posterior_world_p80_support_a0.45_e247_v24_support_b0.18_all_e,submission_h040_exception_private_switch_posterior_world_p80_support_a0.45_e247_v24_support_b0.18_all_e.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_posterior_world_p80_support_a0.45_e247_v24_support_b0.18_all_e.csv,exception_private_switch,posterior_world,80,support,0.45,e247,24,support,0.18,all,0.0012414343576187111,575,104,0.0021640809171100507,0.05699698035608014,0.04634347950458501,1.6684165605285113,-0.0006364820673247737,-0.000688556705789761,0.00831552429021116,-0.00031879249535314065,0.9711538461538461,0.20827832783278324
h040_public_private_switch_world_p55_support_a0.7_memory_v9_support_b0.25_all_aa2a2212,submission_h040_public_private_switch_world_p55_support_a0.7_memory_v9_support_b0.25_all_aa2a2212.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_world_p55_support_a0.7_memory_v9_support_b0.25_all_aa2a2212.csv,public_private_switch,world,55,support,0.7,memory,9,support,0.25,all,0.0012535331265405025,378,64,0.003567025089664354,0.07111829477683473,0.07562836739783292,4.965785154541477,-0.0008142059975372945,-0.0004490033399884526,0.010221342750824456,-0.00027489983204285535,0.984375,0.2084983498349835
h040_subject_public_route_world_p50_all_a0.7_e247_v41_support_b0.18_all_0a525a4b,submission_h040_subject_public_route_world_p50_all_a0.7_e247_v41_support_b0.18_all_0a525a4b.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p50_all_a0.7_e247_v41_support_b0.18_all_0a525a4b.csv,subject_public_route,world,50,all,0.7,e247,41,support,0.18,all,0.0012734995006425946,554,91,0.004111102282350727,0.09801523244461341,0.05515961879523182,4.965785154541477,-0.0007973887821497536,-0.0005141063299825629,0.008045437090074664,-0.0002583158665661509,0.967032967032967,0.22279977997799782
h040_exception_private_switch_posterior_p80_support_a0.7_memory_v10_support_b0.25_all_2f110e,submission_h040_exception_private_switch_posterior_p80_support_a0.7_memory_v10_support_b0.25_all_2f110e.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_posterior_p80_support_a0.7_memory_v10_support_b0.25_all_2f110e.csv,exception_private_switch,posterior,80,support,0.7,memory,10,support,0.25,all,0.0015010915313612835,506,90,0.0032097847153642702,0.07640475567865557,0.06965899194104284,2.595314649748481,-0.0005501605799367216,-0.001240363274425755,0.010634085523875195,-0.00026944595885795033,0.9666666666666667,0.22381738173817378
h040_exception_private_switch_world_p80_support_a0.7_memory_v38_support_b0.25_all_71166ef2,submission_h040_exception_private_switch_world_p80_support_a0.7_memory_v38_support_b0.25_all_71166ef2.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_world_p80_support_a0.7_memory_v38_support_b0.25_all_71166ef2.csv,exception_private_switch,world,80,support,0.7,memory,38,support,0.25,all,0.001507049400502464,641,118,0.007388113470201347,0.09801523244461341,0.10205070212201814,4.965785154541477,-0.0009636919566245771,-0.0006769969883662126,0.00620828315757905,-0.00010408506338651292,0.9661016949152542,0.2252750275027503
h040_public_private_switch_world_p55_support_a0.45_memory_v9_support_b0.18_all_dbf9fd07,submission_h040_public_private_switch_world_p55_support_a0.45_memory_v9_support_b0.18_all_dbf9fd07.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_world_p55_support_a0.45_memory_v9_support_b0.18_all_dbf9fd07.csv,public_private_switch,world,55,support,0.45,memory,9,support,0.18,all,0.0011443553209839244,378,64,0.0023552777301515024,0.05114656248293886,0.04903808984095297,3.192290456492996,-0.0006734673827214386,-0.0004862727831816047,0.006288367507543957,-0.0003042425167777703,0.984375,0.23014301430143014
h040_public_private_switch_posterior_world_p55_support_a0.7_memory_v9_support_b0.25_all_e540,submission_h040_public_private_switch_posterior_world_p55_support_a0.7_memory_v9_support_b0.25_all_e540.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_world_p55_support_a0.7_memory_v9_support_b0.25_all_e540.csv,public_private_switch,posterior_world,55,support,0.7,memory,9,support,0.25,all,0.0011509835376755015,378,64,0.002786888823521405,0.07111829477683473,0.06655206396344493,2.5843121355361163,-0.0006228669080665175,-0.0005873651386225618,0.009415881073180412,-0.000270317158017275,0.984375,0.23968646864686471
h040_exception_private_switch_posterior_world_p80_support_a0.45_memory_v38_support_b0.18_all,submission_h040_exception_private_switch_posterior_world_p80_support_a0.45_memory_v38_support_b0.18_all.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_posterior_world_p80_support_a0.45_memory_v38_support_b0.18_all.csv,exception_private_switch,posterior_world,80,support,0.45,memory,38,support,0.18,all,0.001293652559637656,641,118,0.004169136771404087,0.05699698035608014,0.05968657550371288,1.796803249909857,-0.0006058875872549047,-0.0008522110002273953,0.0023528551178610283,-0.00022615874656689686,0.9661016949152542,0.24282178217821782
h040_public_private_switch_posterior_p80_support_a0.7_memory_v21_support_b0.25_all_fa6377bb,submission_h040_public_private_switch_posterior_p80_support_a0.7_memory_v21_support_b0.25_all_fa6377bb.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_p80_support_a0.7_memory_v21_support_b0.25_all_fa6377bb.csv,public_private_switch,posterior,80,support,0.7,memory,21,support,0.25,all,0.0012661959966663206,564,101,0.004118144740228539,0.07111829477683473,0.0807131993993938,2.595314649748481,-0.0005970858875942478,-0.0008208330976183958,0.01053250161054018,-0.00023177933297551174,0.9702970297029703,0.24282178217821782
h040_public_private_switch_world_p80_support_a0.45_e247_v8_support_b0.18_all_8c1b6b07,submission_h040_public_private_switch_world_p80_support_a0.45_e247_v8_support_b0.18_all_8c1b6b07.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_world_p80_support_a0.45_e247_v8_support_b0.18_all_8c1b6b07.csv,public_private_switch,world,80,support,0.45,e247,8,support,0.18,all,0.0013313906494784459,501,88,0.002626239841145369,0.04484269115138917,0.05579594633029202,3.192290456492996,-0.0009421811666887168,-0.00031597070926680734,0.00975039722892213,-0.00042622317797430753,0.9659090909090909,0.2502475247524752
h040_exception_private_switch_posterior_p80_support_a0.7_e247_v10_support_b0.25_all_06627666,submission_h040_exception_private_switch_posterior_p80_support_a0.7_e247_v10_support_b0.25_all_06627666.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_posterior_p80_support_a0.7_e247_v10_support_b0.25_all_06627666.csv,exception_private_switch,posterior,80,support,0.7,e247,10,support,0.25,all,0.0011999358159482177,506,90,0.0025243481050547132,0.07640475567865557,0.06501453312296843,2.595314649748481,-0.0005595264142931362,-0.0007478851519854224,0.013217502817147633,-0.00030780287812489407,0.9666666666666667,0.25088008800880085
h040_public_private_switch_world_p80_exception_a0.7_memory_v8_support_b0.25_all_57967d9b,submission_h040_public_private_switch_world_p80_exception_a0.7_memory_v8_support_b0.25_all_57967d9b.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_world_p80_exception_a0.7_memory_v8_support_b0.25_all_57967d9b.csv,public_private_switch,world,80,exception,0.7,memory,8,support,0.25,all,0.001384993011572515,347,88,0.0030622437417165927,0.07111829477683473,0.081455237090198,4.965785154541477,-0.0009480337301448556,-0.0004885756749771575,0.015680483988864468,-0.0002848130980427558,0.6022727272727273,0.2545104510451045
h040_public_private_switch_world_p80_support_a0.45_e247_v21_support_b0.18_all_0f091a34,submission_h040_public_private_switch_world_p80_support_a0.45_e247_v21_support_b0.18_all_0f091a34.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_world_p80_support_a0.45_e247_v21_support_b0.18_all_0f091a34.csv,public_private_switch,world,80,support,0.45,e247,21,support,0.18,all,0.0012975146579738666,564,101,0.002819712502010899,0.04484269115138917,0.05674903540855852,3.192290456492996,-0.0009299654490186064,-0.0002903096751672926,0.00982683293828938,-0.0004048966308811295,0.9702970297029703,0.25673817381738173
h040_public_private_switch_posterior_world_p80_support_a0.7_e247_v8_support_b0.25_all_7df467,submission_h040_public_private_switch_posterior_world_p80_support_a0.7_e247_v8_support_b0.25_all_7df467.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_world_p80_support_a0.7_e247_v8_support_b0.25_all_7df467.csv,public_private_switch,posterior_world,80,support,0.7,e247,8,support,0.25,all,0.001313041144798514,501,88,0.0029108049542629112,0.06201160925862359,0.0750385892551109,2.595314649748481,-0.0009218303039902103,-0.00031205390827879296,0.01422269779147385,-0.0004444122926174443,0.9659090909090909,0.25690319031903186
h040_public_private_switch_posterior_world_p80_exception_a0.7_memory_v8_support_b0.25_all_d5,submission_h040_public_private_switch_posterior_world_p80_exception_a0.7_memory_v8_support_b0.25_all_d5.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_world_p80_exception_a0.7_memory_v8_support_b0.25_all_d5.csv,public_private_switch,posterior_world,80,exception,0.7,memory,8,support,0.25,all,0.0012885968785377418,347,88,0.0023868624997850575,0.07111829477683473,0.07225479107913475,2.595314649748481,-0.0007542478397750293,-0.0006398740937668651,0.014241622294462275,-0.0002809962385297283,0.6022727272727273,0.26564906490649065
h040_target_group_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_S_6edd4a8c,submission_h040_target_group_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_S_6edd4a8c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_S_6edd4a8c.csv,target_group_route,posterior_world,80,support,0.7,h012,0,support,0.0,S,0.0012437742922921048,295,80,0.001692024822665037,0.042244149214227034,0.0619251416550718,2.447883628953818,-0.0007628298491735262,-0.0005107985362972682,0.012233203590516578,-0.0003717015781014171,0.7,0.2662266226622662
