particle,q_source,row_prior,subset_size,label_mode,mae,rmse,max_abs,spearman,mean_pred_delta,std_pred_delta,posterior_weight
19517,h015feedback,h035_private_safe_score,230,sample,0.0005677801948404601,0.0007203040488357435,0.001426935256160054,0.9022556390965016,0.009674211684364702,0.0016851569022688034,0.0002501347260112397
34427,h018hard,h013_body_calendar,125,sample,0.0005678807369578439,0.0009883856185462629,0.0029019286226048425,0.9804511278181985,0.009590240584108204,0.0020095775187946863,0.0002498510117684278
25522,h017joint,h035_score_public_row_subset,155,sample,0.0005681215034220651,0.0009723096168414121,0.003458525012927382,0.9022556390965015,0.009539364511611238,0.0019335709072753314,0.00024917291349667943
8247,h012posterior,h019_row_weight,95,sample,0.0005681963567747111,0.0009002259087480359,0.0026675761710271244,0.9473684210513268,0.009571919237868508,0.0021827584362118756,0.00024896247065134963
23890,h017joint,h030_score_public_row_subset,155,sample,0.0005682052996379631,0.000930181267369692,0.0024799254827516833,0.7879699248109446,0.009014032880971058,0.0014479102506196283,0.00024893734055851446
39965,h020vector,h035_score_identity_combo,230,temperature_sample,0.0005684183071004547,0.0010668279514006002,0.004234637755683331,0.9593984962392802,0.009428066355178386,0.0018429599814300944,0.00024833952335964987
31778,h018hard,h030_score_memory_public_combo,230,sample,0.0005688325011198117,0.0007016306316418272,0.0014951604045811123,0.8541353383446882,0.009435365089523366,0.0011438467957676395,0.0002471811718425369
34158,h018hard,h013_late_social_phone,190,sample,0.0005692715674919779,0.0006969647319599645,0.0015919118782519136,0.8721804511266184,0.009816897680927153,0.001683967795275075,0.0002459591601759385
36297,h020vector,h019_row_weight,230,temperature_sample,0.0005693726548361966,0.0010669830487325907,0.003498971095194132,0.6676691729314113,0.009117113165443766,0.0013040193102374395,0.00024567867005165347
27657,h017joint,h013_body_calendar,190,temperature_sample,0.0005694133268020521,0.0007776017101919135,0.0020516199843584274,0.8766917293221009,0.0088115021181979,0.001106763003311702,0.00024556590657241355
52954,joint_hard_mid,h035_route_translator_score,190,temperature_sample,0.0005695782679183672,0.0008202300971110588,0.002281668311638247,0.9097744360889725,0.009455523451659412,0.002087908850839454,0.0002451091357917729
32918,h018hard,h035_score_identity_combo,190,sample,0.0005697157382963094,0.0006949169564541781,0.0014881787113845153,0.9263157894724083,0.009093675393539493,0.0018860004274210364,0.0002447290888398394
13678,h012posterior,h013_body_calendar,155,sample,0.000569750053656876,0.0008441256373973016,0.0024534426952771467,0.9278195488709026,0.009779421752638465,0.0018631844277770338,0.0002446343134477243
41599,h020vector,h013_body_calendar,230,temperature_sample,0.0005698448304594745,0.000929227193142182,0.002810343897832161,0.6330827067660453,0.009327493630809872,0.0015630589786131408,0.00024437274058973057
44699,posterior_vector_mid,h030_score_public_row_subset,155,sample,0.0005700066321984961,0.0006652994458644009,0.0014800053937190447,0.9082706766904783,0.009165195993738415,0.0016210426769085063,0.00024392683291104447
9280,h012posterior,h030_score_identity_combo,190,sample,0.0005705475404575173,0.0009576939895275713,0.0032949810712908784,0.9203007518784317,0.009554714517026686,0.0021328527121564104,0.0002424420478642429
25568,h017joint,h035_score_public_row_subset,190,sample,0.0005707422927052895,0.0008893575238093801,0.0029040810731687412,0.9353383458633734,0.00951770388217479,0.001969079693208413,0.00024190967159112568
47904,posterior_vector_mid,h013_late_social_phone,125,sample,0.0005707516972695293,0.0009120007489899855,0.0027006457450722884,0.914285714284455,0.009344448161447916,0.0014683548562666757,0.0002418839928105981
12785,h012posterior,h013_calendar_pay_weekend,125,sample,0.0005708687044056269,0.0009112220370558619,0.0026408282935310237,0.7022556390967771,0.009224845744910382,0.0018342009864722628,0.0002415647374103388
13754,h012posterior,h013_body_calendar,190,sample,0.0005708739354140434,0.0009174286245896116,0.0033066917865056025,0.9368421052618675,0.009701928857555933,0.0015095993601805984,0.00024155047438437455
35878,h020vector,h019_row_score,230,temperature_sample,0.0005709599174285624,0.000801531255528277,0.0025175690223348188,0.8661654135326416,0.009898087706182581,0.0017857041911003998,0.00024131615386808775
28708,h018hard,h019_row_score,125,sample,0.0005709711414087791,0.000903420154443542,0.002894541218939655,0.7609022556380498,0.009593494660029168,0.0019058186171369098,0.00024128558275059454
36630,h020vector,h019_mean_abs_logit_move_to_proxy,190,temperature_sample,0.0005714541777969146,0.000973546583398238,0.003230435939344911,0.7804511278184738,0.009018381592259945,0.0011998799594633374,0.00023997358427850558
25134,h017joint,h035_route_translator_score,155,temperature_sample,0.0005714773264272695,0.0008938100431260395,0.0034196723796527757,0.7804511278184741,0.008889414008912477,0.001633544990139755,0.00023991088860999155
20406,h015feedback,h013_body_calendar,70,sample,0.0005720494293199712,0.0007166107437610416,0.0014627397368308977,0.9563909774422918,0.009079767133453667,0.0016877902916897574,0.00023836660124719122
44765,posterior_vector_mid,h030_score_public_row_subset,190,sample,0.0005721343694873134,0.0009131727586991614,0.0030176129826011647,0.8932330827055367,0.009667805182461194,0.001956597976616488,0.00023813816980889545
18579,h015feedback,h035_score_public_row_subset,155,sample,0.0005722646371635647,0.0006975052482328241,0.0020911166970164173,0.8721804511266184,0.009854120282866159,0.0016212111227863289,0.0002377882633524484
45873,posterior_vector_mid,h035_route_translator_score,125,temperature_sample,0.0005725734302758947,0.0007207820447628504,0.00156232914868467,0.8541353383446884,0.009503081102927061,0.0012582763845904502,0.00023696087977489628
30882,h018hard,h030_score_public_row_subset,190,sample,0.0005727235736484923,0.000995954905498336,0.0032488010512370536,0.8406015037582408,0.00929505733657206,0.0014907632056980983,0.00023655962483263787
46447,posterior_vector_mid,h035_score_public_row_subset,230,sample,0.0005730835817776787,0.0007601438155584231,0.002209641703734692,0.8165413533823339,0.009125274560154257,0.0017063121338981972,0.00023560027643822575
49300,joint_hard_mid,h019_inclusion_prob,230,sample,0.0005731126782658831,0.000637371998194722,0.0012830293328384788,0.9473684210513268,0.009946616782474212,0.001405808240843212,0.0002355229103583152
45474,posterior_vector_mid,h030_score_memory_public_combo,125,temperature_sample,0.0005739282134851705,0.0008684723056156622,0.0026041587385783466,0.9383458646603619,0.009790175065259128,0.0015942183777698,0.00023336474857261845
18314,h015feedback,h035_route_translator_score,230,sample,0.0005740149597959923,0.0007629677618979285,0.0016053885522890922,0.7699248120290149,0.009695902328916362,0.0018152582102691423,0.0002331363574606705
14203,h015feedback,uniform,190,temperature_sample,0.000574225594377693,0.0007634017360423677,0.0017181671744182954,0.9097744360889725,0.008816090722795416,0.0012677224732770655,0.0002325827154514142
24825,h017joint,h030_score_memory_public_combo,230,sample,0.0005742464802474154,0.0008278118835936656,0.0023852042783900473,0.8962406015025252,0.009396428271564687,0.0017852303009653302,0.0002325278897310423
46335,posterior_vector_mid,h035_score_public_row_subset,155,sample,0.0005743359192780991,0.0009180485738119235,0.0029448668517982855,0.9278195488709023,0.009540494934882083,0.0017339169974335275,0.00023229325706973375
35376,h020vector,h019_inclusion_prob,190,sample,0.0005745197385306067,0.000997657310201376,0.003348278707598209,0.9007518796980076,0.009838813196243232,0.0018037666156373888,0.0002318117721865835
43535,posterior_vector_mid,h019_mean_abs_logit_move_to_proxy,190,sample,0.000574744144952085,0.0008408599062266502,0.001788099611316209,0.867669172931136,0.009461720940519957,0.0015190878724448916,0.0002312253284126027
27970,h018hard,uniform,155,sample,0.0005747550477598589,0.0008940161979709075,0.002043138364267878,0.8796992481190892,0.009407221277170258,0.0019577758829277757,0.00023119687380675853
31990,h018hard,h035_route_translator_score,125,sample,0.0005748902958904486,0.0007906409821974777,0.0020153056050848626,0.8496240601492058,0.008939974943448644,0.0013015873242824935,0.0002308441885525153
32479,h018hard,h035_score_public_row_subset,155,temperature_sample,0.0005748976253340004,0.0011776359867472508,0.003680398685169053,0.6721804511268937,0.009226412208296255,0.0017947437165876303,0.00023082509100836636
43549,posterior_vector_mid,h019_mean_abs_logit_move_to_proxy,190,sample,0.0005749511464352378,0.0008406432681495917,0.0020569705604197124,0.878195488720595,0.009010997420052194,0.0014075004305016366,0.00023068568470372246
48836,joint_hard_mid,uniform,190,sample,0.0005750070890312382,0.0006913409307104279,0.0016484595710367141,0.8902255639085483,0.009638279127087384,0.0012798099881932389,0.00023054006112991339
54304,joint_hard_mid,h013_calendar_pay_weekend,70,temperature_sample,0.0005750744082740498,0.0007628902358553412,0.0016751676320375438,0.8586466165401708,0.008805841036725905,0.0013490437034959124,0.00023036494499274605
10457,h012posterior,h030_score_joint_vector_row,155,temperature_sample,0.0005751250372375342,0.0008476552569304998,0.0027272317255715665,0.7458646616531083,0.009046772587757546,0.0012632039278961484,0.00023023333257240062
46748,posterior_vector_mid,h035_score_identity_combo,155,sample,0.0005751435829190365,0.0006650823850708182,0.0012602317653790957,0.9609022556377742,0.008908226152685217,0.0016430567037844157,0.0002301851410020769
51284,joint_hard_mid,h030_score_no_h012_combo,190,sample,0.0005752317287860325,0.0007783531661505904,0.0018512002187574712,0.8541353383446885,0.00949459328924613,0.0013865956630702313,0.00022995622890660222
42826,posterior_vector_mid,h019_row_score,230,temperature_sample,0.0005752964219885128,0.0007449181588913008,0.0020703691732139803,0.9157894736829492,0.00974917494966707,0.0014841326294945591,0.00022978836751993381
24424,h017joint,h030_score_joint_vector_row,230,sample,0.000575394563505391,0.0007805020006755917,0.0018544847176618518,0.8766917293221009,0.009116163537516995,0.001459103699497712,0.00022953395070481378
22783,h017joint,h019_mean_abs_logit_move_to_proxy,230,sample,0.0005753978017180183,0.0006919827470582862,0.0015689326504458399,0.8796992481190891,0.008967683648783548,0.0015976527253760066,0.0002295255609379238
7227,h012posterior,uniform,190,sample,0.0005755009129909252,0.0008646532961341866,0.003080947377335575,0.8090225563898632,0.009352272019801298,0.0009192326363688465,0.00022925857398899322
7619,h012posterior,h019_inclusion_prob,190,sample,0.0005756196452323403,0.0008108357852857486,0.0023495871560710695,0.7639097744350379,0.008953094774193867,0.0014621881332923538,0.00022895152420275013
43189,posterior_vector_mid,h019_row_weight,230,sample,0.0005757009824608591,0.0006691662691221257,0.001526243553201967,0.8736842105251125,0.008918739248355012,0.001401534910963791,0.00022874141789206906
7821,h012posterior,h019_row_score,95,sample,0.0005759692782075054,0.0006952572501029449,0.0015821079287491636,0.9503759398483151,0.008949356034402113,0.0016084486053304361,0.00022804973556050785
13837,h012posterior,h013_body_calendar,230,sample,0.0005760542985678168,0.0007098478465983963,0.0021156013738320087,0.9473684210513267,0.009607501860491073,0.0015278339470329325,0.00022783098474766332
37488,h020vector,h030_score_no_h012_combo,230,sample,0.0005760894597564699,0.0010081224235873962,0.0037145031930977956,0.8706766917281241,0.009231212821614779,0.0013532118021286727,0.00022774057907276493
47192,posterior_vector_mid,h035_private_safe_score,190,sample,0.0005767712594045178,0.0010262474951012665,0.0027763270426100026,0.6646616541344229,0.009304174057330942,0.002063938640073675,0.00022599462567317612
3252,h012,h030_score_public_row_subset,230,temperature_sample,0.0005768750054726236,0.0008942253825186352,0.002889818140066217,0.7218045112772012,0.009492333425972445,0.0016666292985991888,0.00022573012850373927
36245,h020vector,h019_row_weight,230,sample,0.0005769754374393543,0.0008772056955688015,0.002505308692213413,0.8616541353371592,0.009634546606262073,0.0018444146542824808,0.00022547437541412232
24378,h017joint,h030_score_joint_vector_row,190,sample,0.0005774848376262798,0.000750097796999014,0.0017471052583019932,0.8676691729311359,0.009204530300459896,0.0017438789736038758,0.00022418162751420924
41763,posterior_vector_mid,uniform,125,sample,0.0005774910527509592,0.000853503944570019,0.0022851782602845705,0.7503759398485905,0.009257163171359401,0.0018922212857848317,0.00022416590072134548
19958,h015feedback,h013_calendar_pay_weekend,230,sample,0.000577537005074826,0.0010593385351081897,0.003934535310314789,0.7052631578937654,0.009106137241518045,0.001815719704198593,0.00022404965688400738
46938,posterior_vector_mid,h035_private_safe_score,70,sample,0.0005775436857953536,0.0008762850786565756,0.0027098325229959527,0.8556390977431826,0.009311764127527017,0.0016703614066723646,0.00022403276194025886
23629,h017joint,h030_score_no_h012_combo,230,sample,0.0005776623869546408,0.0007774187871684356,0.0021399940991994534,0.9353383458633735,0.009168269635404522,0.002025513444504118,0.00022373278966590792
37906,h020vector,h030_score_public_row_subset,230,sample,0.0005777168275291416,0.0009638562975737561,0.0030743577386583443,0.8917293233070426,0.009621057098872975,0.0020236684974359142,0.00022359534609095818
25546,h017joint,h035_score_public_row_subset,155,temperature_sample,0.0005778271698871416,0.0010620755800000176,0.003916820814526095,0.6857142857133415,0.009321249435986065,0.0014508939534708094,0.00022331702883966078
23601,h017joint,h030_score_no_h012_combo,230,sample,0.0005780436381340721,0.0008524479482956641,0.0022447588401949582,0.789473684209439,0.008982780295567365,0.0013842920594293073,0.00022277203561552164
52979,joint_hard_mid,h035_route_translator_score,230,sample,0.0005780848685758028,0.0009683599064241708,0.003388605132774551,0.9293233082693968,0.009806579210974746,0.0019652510521615007,0.0002226683823132398
23766,h017joint,h030_score_public_row_subset,95,sample,0.00057820132721721,0.0009276882651917646,0.003062728003382545,0.9368421052618676,0.00951993117280396,0.0020104721378356623,0.0002223758657979214
17825,h015feedback,h030_score_memory_public_combo,190,sample,0.0005782291072887687,0.0007982837317144312,0.0021784856693764735,0.7669172932320264,0.008825400985791612,0.0014703722707935097,0.00022230614562432038
8058,h012posterior,h019_row_score,190,sample,0.0005783391793481343,0.0010061582196778747,0.00293787009131249,0.6691729323299055,0.009233114360764554,0.0017439530931799,0.0002220301105117205
37069,h020vector,h030_score_identity_combo,230,sample,0.0005785312215962643,0.0008953673835496222,0.002717314809033297,0.7924812030064272,0.009141835767627404,0.0018593449483237524,0.0002215493336419712
21459,h017joint,h019_inclusion_prob,155,temperature_sample,0.000578615494652631,0.0009172602444956059,0.002560248721452236,0.6872180451118354,0.009155984267527527,0.001286009342083287,0.00022133868523174216
40286,h020vector,h035_private_safe_score,190,sample,0.0005786376395985663,0.0007841899455979705,0.0016714716891177255,0.9293233082693968,0.009859004126176615,0.0018980562940513666,0.00022128336509951184
27187,h017joint,h013_late_social_phone,155,temperature_sample,0.0005786396455627707,0.0010814005353721862,0.0039053616130807975,0.6706766917283996,0.009561065454310071,0.0017628520067273978,0.0002212783546975714
41890,posterior_vector_mid,uniform,190,sample,0.0005788656380927574,0.0009004154834377899,0.002543196861950592,0.8977443609010191,0.009641825735922665,0.0019816102508116704,0.0002207146070480031
20276,h015feedback,h013_late_social_phone,190,sample,0.000578940669836117,0.0010956326532554745,0.003975592696196011,0.46015037593921576,0.009073459511220242,0.0010208536724530504,0.00022052775504656486
18175,h015feedback,h035_route_translator_score,155,sample,0.0005791189188657811,0.0008834797104068117,0.002688709933813231,0.8436090225552291,0.009349880219893992,0.0019474131446522178,0.00022008449443989205
27148,h017joint,h013_late_social_phone,155,sample,0.0005791880772386918,0.0008174666385751088,0.002311621463231198,0.9157894736829492,0.00978091059059134,0.0017652131457452289,0.00021991275491845715
28810,h018hard,h019_row_score,155,temperature_sample,0.0005792384336940484,0.0008166009856097606,0.002685272847933666,0.6706766917283996,0.008883366847425767,0.0014809722298200093,0.00021978779012198947
33414,h018hard,h035_private_safe_score,230,sample,0.0005792406464899307,0.0007214543331944927,0.0017640597123324032,0.9293233082693968,0.009544158237654513,0.0010203836837204246,0.00021978230046725656
36000,h020vector,h019_row_weight,95,sample,0.0005794904106149179,0.000850855580733681,0.0022894739500293904,0.9308270676678909,0.009196620769731935,0.0013581831903657453,0.0002191635489749481
45926,posterior_vector_mid,h035_route_translator_score,155,sample,0.0005795758189830878,0.000811169501784452,0.0021831586720588193,0.9022556390965019,0.009153346861000566,0.001844117881089397,0.000218952363055334
37066,h020vector,h030_score_identity_combo,230,sample,0.0005796598921338333,0.0007093688418272335,0.002012757178486483,0.8827067669160776,0.009195267758163735,0.002049093495013321,0.00021874467742793687
34546,h018hard,h013_body_calendar,190,sample,0.000579704590331677,0.0010188445866334162,0.0037699223520758487,0.720300751878707,0.009189092729817702,0.0019013711690357058,0.00021863433983877563
42989,posterior_vector_mid,h019_row_weight,125,sample,0.0005799024007434979,0.0008488706056102281,0.002120198195017105,0.7714285714275088,0.009249695563224988,0.0018721268849135274,0.0002181467122167744
19947,h015feedback,h013_calendar_pay_weekend,230,sample,0.000579926255807408,0.0010361567991077284,0.003956525807116224,0.6932330827058121,0.008925739374900547,0.0014958133170360215,0.00021808798000931478
50050,joint_hard_mid,h019_row_weight,190,sample,0.0005801332320591804,0.0007010792038310475,0.0016282501151671496,0.8195488721793225,0.009880823516329544,0.00165059172190784,0.0002175790587818705
41563,h020vector,h013_body_calendar,230,sample,0.000580137842036568,0.0007318528718670271,0.0019758818309102786,0.8932330827055366,0.008914823020129177,0.001240100710139608,0.0002175677371213893
23559,h017joint,h030_score_no_h012_combo,190,sample,0.000580607484412719,0.0007932170989514477,0.0023362872536737116,0.8315789473672758,0.009570999059440049,0.0018533154959737062,0.00021641742239369185
31227,h018hard,h030_score_joint_vector_row,155,sample,0.0005810091651657605,0.0007445442199784717,0.0018611989566584865,0.966917293231751,0.00901094256275744,0.0016844648442738853,0.0002154383955603808
9324,h012posterior,h030_score_identity_combo,230,sample,0.0005810889157584659,0.0007859996759974447,0.00179303909023717,0.8240601503748051,0.009615689412421207,0.0013746620211419912,0.0002152445449818223
9768,h012posterior,h030_score_no_h012_combo,230,temperature_sample,0.0005810909177159779,0.0008186375776360339,0.002370991412765939,0.7759398496229915,0.008826979658948322,0.001308334474326577,0.0002152396810481897
45938,posterior_vector_mid,h035_route_translator_score,155,temperature_sample,0.0005812706579006476,0.0007302647683907955,0.0020208175421585033,0.9278195488709027,0.009229548307245958,0.001725199451808322,0.00021480343392564402
48725,joint_hard_mid,uniform,125,temperature_sample,0.0005813451977406835,0.0010299027430704661,0.004018624779752877,0.7052631578937654,0.008958713392322255,0.0016029336897012854,0.0002146227778705519
25963,h017joint,h035_score_identity_combo,155,temperature_sample,0.0005814057906850528,0.0007967917003668057,0.0020407356812051046,0.9187969924799378,0.009746720731485763,0.0017816298933929576,0.00021447603571470318
17688,h015feedback,h030_score_memory_public_combo,125,sample,0.0005814405345076064,0.0009553113553077866,0.0029298037914197335,0.8842105263145718,0.009499156932798887,0.0018626429338235773,0.00021439193944113835
24823,h017joint,h030_score_memory_public_combo,230,sample,0.0005814935703613248,0.0009361627371168341,0.0028147391641484935,0.8977443609010191,0.009838600171604083,0.0020692219147862467,0.00021426363149141918
32555,h018hard,h035_score_public_row_subset,190,temperature_sample,0.0005815201263883983,0.0007283227869786447,0.001972866995377371,0.8225563909763106,0.009282898992120245,0.0011348124464332515,0.000214199414195837
2767,h012,h030_score_no_h012_combo,190,temperature_sample,0.000581592909263753,0.0008434907388030386,0.00254457682349425,0.8631578947356533,0.00970484029463305,0.0016102984481017751,0.00021402351063150096
35869,h020vector,h019_row_score,230,sample,0.0005816090368770532,0.0011364808805050344,0.003451966750726121,0.7714285714275089,0.009585597357688418,0.0021827893674631563,0.00021398455254720722
29353,h018hard,h019_row_weight,230,temperature_sample,0.0005817879473903575,0.001029076612890185,0.0036229894185061205,0.8721804511266182,0.008968025514960839,0.0012499767709602933,0.00021355284924607233
38836,h020vector,h035_route_translator_score,95,sample,0.0005820667475632514,0.0012024902041947612,0.005000886348503158,0.8511278195476999,0.009527144635056186,0.001956093320686371,0.00021288185196492962
34641,h018hard,h013_body_calendar,230,sample,0.0005821079386565672,0.0009628491656547929,0.003316899604335564,0.7218045112772014,0.009519308658817111,0.0016063228851745436,0.00021278289496114042
20659,h015feedback,h013_body_calendar,155,temperature_sample,0.0005822982468198155,0.0007631619229616977,0.0022358207264797873,0.9203007518784317,0.00901652343933962,0.0014059127207657807,0.00021232629771384738
8341,h012posterior,h019_row_weight,125,temperature_sample,0.0005827509483392195,0.0007940713345844081,0.002205715766402003,0.8360902255627581,0.00979208847314059,0.0019549700530380066,0.00021124408623634505
14228,h015feedback,uniform,230,sample,0.0005828485171929513,0.0006834490260649175,0.0016730354173817037,0.9593984962392802,0.009398356194316181,0.0019903471034620223,0.00021101156524192243
49597,joint_hard_mid,h019_row_score,155,sample,0.0005830326379516857,0.0008130385245704923,0.002453525046572024,0.8661654135326416,0.00965711964121094,0.001858246173292455,0.00021057347524850814
21091,h017joint,uniform,190,sample,0.0005833738616887997,0.0008394273243546262,0.003012965729766179,0.7789473684199798,0.009662992733712135,0.001543492630744576,0.00020976398367087212
54754,joint_hard_mid,h013_late_social_phone,95,sample,0.0005835092458022893,0.0008634426193849245,0.002681351896042067,0.7969924812019099,0.009746774990665915,0.001608590302469833,0.00020944367229098744
30090,h018hard,h030_score_identity_combo,190,sample,0.0005835518667057654,0.0010048393320740779,0.002752800501383568,0.914285714284455,0.009794347614579198,0.00229102525037169,0.00020934293483720846
43199,posterior_vector_mid,h019_row_weight,230,sample,0.0005836404760158522,0.0009887660888951656,0.0029318388964483626,0.8526315789461941,0.009647477765515132,0.0022758938229211225,0.00020913365565506395
33677,h018hard,h013_calendar_pay_weekend,155,sample,0.0005836657517253735,0.0009207570835363572,0.0025988931575879944,0.8992481202995136,0.00975378893546595,0.0017869223593055255,0.0002090739973555084
36595,h020vector,h019_mean_abs_logit_move_to_proxy,190,sample,0.0005837520108089889,0.0007344389951883006,0.0015205150961354955,0.8631578947356533,0.00909282373527595,0.001882560106876847,0.00020887052800986887
54212,joint_hard_mid,h035_private_safe_score,230,sample,0.0005838417508586026,0.0006946420026714039,0.001634123319439221,0.9112781954874666,0.00976525854880585,0.0017513265732822976,0.00020865905786405421
50534,joint_hard_mid,h019_mean_abs_logit_move_to_proxy,230,sample,0.0005840354332155746,0.0008956999252876856,0.0026919681054495487,0.7924812030064272,0.00931910023628706,0.0019350457375865138,0.00020820337972490363
47439,posterior_vector_mid,h013_calendar_pay_weekend,95,temperature_sample,0.0005840699091824196,0.0008664515368528284,0.0023622693871917805,0.7082706766907539,0.009409434355664685,0.0017900779694331216,0.0002081223722181134
47319,posterior_vector_mid,h035_private_safe_score,230,temperature_sample,0.000584410564790893,0.0009888937221581267,0.0033521295823868043,0.7699248120290147,0.009076653472045448,0.0015016335667011422,0.00020732363276381146
17001,h015feedback,h030_score_public_row_subset,190,sample,0.0005845164942832284,0.001133754838118957,0.003948448789810462,0.7609022556380498,0.00922620258916353,0.0010600072283996132,0.0002070758839286336
48105,posterior_vector_mid,h013_late_social_phone,230,sample,0.0005845526972784077,0.0010382476771964074,0.003912395565000972,0.7037593984952712,0.0088686009232656,0.0014532942808937303,0.0002069912799416114
49997,joint_hard_mid,h019_row_weight,155,sample,0.0005845627450130664,0.0009347994920982279,0.0029859059174187352,0.7548872180440731,0.009400356288894764,0.0019644814206706044,0.00020696780518395395
48052,posterior_vector_mid,h013_late_social_phone,190,temperature_sample,0.0005845968646960598,0.000884518874903735,0.002719434439708436,0.7834586466154624,0.009309732378535064,0.001271804155485,0.0002068881104378618
36500,h020vector,h019_mean_abs_logit_move_to_proxy,125,temperature_sample,0.0005846767872674863,0.0010794541115034433,0.004198684052989151,0.6751879699238821,0.009454384989171371,0.0019222757885696935,0.0002067015521118899
31756,h018hard,h030_score_memory_public_combo,230,sample,0.000584723066244002,0.0006447918892259585,0.0013076816056731676,0.9413533834573502,0.0097561299380397,0.0011478880515089238,0.0002065936028712123
41888,posterior_vector_mid,uniform,190,sample,0.0005847377850736793,0.0010244962359525346,0.0034193456880857367,0.9037593984949958,0.009352536236536441,0.0015301234055495137,0.00020655928189674966
26894,h017joint,h013_calendar_pay_weekend,230,sample,0.0005849757907634665,0.0009152907204803676,0.0025322835624670536,0.8240601503748047,0.008823057584500471,0.0011476871432614703,0.00020600509743031744
54577,joint_hard_mid,h013_calendar_pay_weekend,190,temperature_sample,0.000585028966225213,0.0011747629749852876,0.004678041231997745,0.932330827066385,0.00974820563197264,0.002174700715089561,0.00020588148434607523
18135,h015feedback,h035_route_translator_score,125,temperature_sample,0.0005851428231439086,0.0008946198481695449,0.0023539697506364463,0.8225563909763107,0.0095237752063238,0.0017295559774527123,0.00020561705892138996
36684,h020vector,h019_mean_abs_logit_move_to_proxy,230,sample,0.0005853957080389487,0.0008177508524955027,0.002039124109422712,0.5398496240594068,0.009292881922611544,0.0014091689145581622,0.00020503096411522516
34487,h018hard,h013_body_calendar,155,sample,0.0005854699123356154,0.0010236347726706087,0.0028870458377852,0.9353383458633737,0.009321015420044763,0.00160501908460974,0.00020485930290283926
12605,h012posterior,h035_private_safe_score,230,sample,0.0005854791793988308,0.0007818924836712729,0.001948963573288413,0.9353383458633734,0.009129325556899695,0.0020017451923102134,0.00020483787495209456
36209,h020vector,h019_row_weight,190,sample,0.0005857837896546517,0.0011647363581163395,0.0034980761242272805,0.9669172932317511,0.009900858965976781,0.0023355085300685967,0.00020413478011913942
45975,posterior_vector_mid,h035_route_translator_score,190,sample,0.0005859670071433473,0.0010686753945549987,0.0036581195673280366,0.8977443609010193,0.009640320103070275,0.002015165778596018,0.00020371304432444958
14258,h015feedback,uniform,230,temperature_sample,0.0005860572176537452,0.0006645322751534928,0.001679741172204206,0.9022556390965019,0.008906482392494716,0.0015068688551262066,0.00020350571514881206
30472,h018hard,h030_score_no_h012_combo,190,sample,0.0005860739349573394,0.0009186897023472431,0.0028874687759572366,0.9413533834573502,0.009943773887763279,0.0020920352748235453,0.00020346731725508907
38312,h020vector,h030_score_joint_vector_row,230,sample,0.0005863412017282263,0.0007447269244255344,0.0016968246798757525,0.8165413533823339,0.009450202094873673,0.001869391338330811,0.00020285441639354438
29716,h018hard,h019_mean_abs_logit_move_to_proxy,230,sample,0.0005864154279946996,0.0007762765216294656,0.0021907055703479558,0.8541353383446882,0.009384644943813861,0.0021209895250499248,0.00020268452722205804
8407,h012posterior,h019_row_weight,155,temperature_sample,0.0005864696091531161,0.0007956430597924508,0.0018467810212957209,0.9112781954874668,0.008913332513755859,0.0014535879821439544,0.00020256060715959572
13430,h012posterior,h013_late_social_phone,230,sample,0.0005865300459503818,0.0007535365152807408,0.002149378644186295,0.8977443609010193,0.008795768253556598,0.0014246895912785808,0.00020242246894407458
19737,h015feedback,h013_calendar_pay_weekend,125,sample,0.000586554739679658,0.0011240567552207174,0.004392650676867381,0.939849624058856,0.009670797660052606,0.0018635303308985498,0.00020236605448705638
23645,h017joint,h030_score_no_h012_combo,230,temperature_sample,0.0005865671952075111,0.0009401668415659051,0.003068792349814534,0.7067669172922597,0.009269959488749988,0.0013793344387831483,0.00020233760497580605
20979,h017joint,uniform,125,sample,0.0005865952790805081,0.0009375901147679371,0.002217923932415296,0.9022556390965015,0.009314038881241549,0.0012807430075905141,0.0002022734736366751
34524,h018hard,h013_body_calendar,155,temperature_sample,0.0005869115230154702,0.0007791656374975442,0.0020521329049418453,0.8812030075175832,0.009552869463030978,0.0011474438557770163,0.0002015527118344327
47286,posterior_vector_mid,h035_private_safe_score,230,sample,0.0005870335766426607,0.0008446101385434808,0.0026003799028746187,0.9593984962392801,0.009441852098856458,0.002149440422989113,0.00020127522285275098
23561,h017joint,h030_score_no_h012_combo,190,sample,0.0005872355170899756,0.0008207116100213327,0.001904024021260168,0.7127819548862363,0.00950641668972163,0.001451061854815235,0.00020081694983587075
45155,posterior_vector_mid,h030_score_joint_vector_row,190,sample,0.0005872988375576113,0.0007213068747217914,0.0017531256673935444,0.8842105263145716,0.009782053266200444,0.00154134702230827,0.00020067346869464387
36323,h020vector,h019_mean_abs_logit_move_to_proxy,70,sample,0.0005878806737284871,0.0008188597506357073,0.0024678288746836415,0.939849624058856,0.009330412664867256,0.0018896143578805487,0.00019935984535134033
33418,h018hard,h035_private_safe_score,230,sample,0.0005879158662971475,0.0011031206331143023,0.0036269249862905875,0.8270676691717933,0.009511438759382217,0.0015962264924412333,0.00019928066673014042
34085,h018hard,h013_late_social_phone,155,sample,0.0005879513185412067,0.0012710340210689115,0.005394379521098443,0.9278195488709026,0.009691122597185745,0.0018749072836800097,0.00019920093566947088
