candidate_id,file,resolved_path,high_n,low_n,alpha_high,alpha_mid,alpha_low,changed_cells_vs_h057,changed_rows_vs_h057,changed_cells_vs_h042,changed_rows_vs_h042,q2_changed_vs_h057,posterior_delta_vs_h057,route_energy,route_split_score,high_route_score_mean,low_route_score_mean,high_rows,low_rows,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057
h060_routecore_hi26_lo12_ah1p45_am0p85_al0p55_4d6fc3e9,submission_h060_routecore_hi26_lo12_ah1p45_am0p85_al0p55_4d6fc3e9.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo12_ah1p45_am0p85_al0p55_4d6fc3e9.csv,26,12,1.45,0.85,0.55,270,45,270,45,0,2.1174934227041753e-05,0.11698548365215036,0.13703326456544074,0.6409035409035411,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi18_lo15_ah1p45_am1p15_al0p55_67e3e3c8,submission_h060_routecore_hi18_lo15_ah1p45_am1p15_al0p55_67e3e3c8.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo15_ah1p45_am1p15_al0p55_67e3e3c8.csv,18,15,1.45,1.15,0.55,198,33,270,45,0,1.7083917336790932e-05,0.12296155202821872,0.136932110879927,0.6938051146384481,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",33,0,33,33,33,33,33
h060_routecore_hi8_lo12_ah1p45_am1p15_al0p35_438c596d,submission_h060_routecore_hi8_lo12_ah1p45_am1p15_al0p35_438c596d.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo12_ah1p45_am1p15_al0p35_438c596d.csv,8,12,1.45,1.15,0.35,120,20,270,45,0,1.4974506457376968e-05,0.13035273368606703,0.1366480489844332,0.7787698412698414,0.28994708994708995,"150,148,146,151,149,35,70,158","61,56,136,3,196,110,27,225,78,242,97,50",20,0,20,20,20,20,20
h060_routecore_hi8_lo12_ah1p85_am1p15_al0p55_9f284c56,submission_h060_routecore_hi8_lo12_ah1p85_am1p15_al0p55_9f284c56.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo12_ah1p85_am1p15_al0p55_9f284c56.csv,8,12,1.85,1.15,0.55,120,20,270,45,0,3.348282218318399e-05,0.13904291593180484,0.1366393228390417,0.7787698412698414,0.28994708994708995,"150,148,146,151,149,35,70,158","61,56,136,3,196,110,27,225,78,242,97,50",20,0,20,20,20,20,20
h060_routecore_hi18_lo12_ah1p45_am0p85_al0p55_63d6517d,submission_h060_routecore_hi18_lo12_ah1p45_am0p85_al0p55_63d6517d.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo12_ah1p45_am0p85_al0p55_63d6517d.csv,18,12,1.45,0.85,0.55,270,45,270,45,0,1.5533795309163878e-05,0.11308024691358026,0.13577936311827324,0.6938051146384481,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo10_ah1p65_am1p15_al0p35_5c3338ba,submission_h060_routecore_hi8_lo10_ah1p65_am1p15_al0p35_5c3338ba.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo10_ah1p65_am1p15_al0p35_5c3338ba.csv,8,10,1.65,1.15,0.35,108,18,270,45,0,2.346713326573102e-05,0.13442328042328047,0.1353937277883869,0.7787698412698414,0.2746825396825397,"150,148,146,151,149,35,70,158","136,3,196,110,27,225,78,242,97,50",18,0,18,18,18,18,18
h060_routecore_hi10_lo8_ah1p45_am1p15_al0p0_6f8cda2d,submission_h060_routecore_hi10_lo8_ah1p45_am1p15_al0p0_6f8cda2d.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo8_ah1p45_am1p15_al0p0_6f8cda2d.csv,10,8,1.45,1.15,0.0,108,18,222,37,0,2.202362964331961e-05,0.13361097883597883,0.13525987290361863,0.7558730158730159,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91","196,110,27,225,78,242,97,50",18,0,18,18,18,18,18
h060_routecore_hi18_lo8_ah1p65_am1p15_al0p55_5ac054a0,submission_h060_routecore_hi18_lo8_ah1p65_am1p15_al0p55_5ac054a0.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo8_ah1p65_am1p15_al0p55_5ac054a0.csv,18,8,1.65,1.15,0.55,156,26,270,45,0,3.0307498667170307e-05,0.13209957378012935,0.13518838273989264,0.6938051146384481,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","196,110,27,225,78,242,97,50",26,0,26,26,26,26,26
h060_routecore_hi10_lo10_ah1p65_am0p85_al0p55_43c973b2,submission_h060_routecore_hi10_lo10_ah1p65_am0p85_al0p55_43c973b2.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo10_ah1p65_am0p85_al0p55_43c973b2.csv,10,10,1.65,0.85,0.55,270,45,270,45,0,2.7076449061635977e-05,0.11762433862433862,0.1348984075653697,0.7558730158730159,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo12_ah1p65_am1p15_al0p55_8c8c4e0e,submission_h060_routecore_hi12_lo12_ah1p65_am1p15_al0p55_8c8c4e0e.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo12_ah1p65_am1p15_al0p55_8c8c4e0e.csv,12,12,1.65,1.15,0.55,144,24,270,45,0,2.632407045721763e-05,0.13124338624338625,0.13487107312849395,0.7373677248677248,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121","61,56,136,3,196,110,27,225,78,242,97,50",24,0,24,24,24,24,24
h060_routecore_hi18_lo10_ah1p45_am1p15_al0p35_5d472146,submission_h060_routecore_hi18_lo10_ah1p45_am1p15_al0p35_5d472146.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo10_ah1p45_am1p15_al0p35_5d472146.csv,18,10,1.45,1.15,0.35,168,28,270,45,0,1.8315825377479555e-05,0.12480538898687048,0.13486361772612177,0.6938051146384481,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","136,3,196,110,27,225,78,242,97,50",28,0,28,28,28,28,28
h060_routecore_hi18_lo8_ah1p45_am0p85_al0p35_02c3f771,submission_h060_routecore_hi18_lo8_ah1p45_am0p85_al0p35_02c3f771.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo8_ah1p45_am0p85_al0p35_02c3f771.csv,18,8,1.45,0.85,0.35,270,45,270,45,0,1.722796565939433e-05,0.11295470801489324,0.1348575641549779,0.6938051146384481,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi30_lo12_ah1p45_am0p85_al0p55_fa46026a,submission_h060_routecore_hi30_lo12_ah1p45_am0p85_al0p55_fa46026a.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo12_ah1p45_am0p85_al0p55_fa46026a.csv,30,12,1.45,0.85,0.55,270,45,270,45,0,2.3829280458298463e-05,0.1159,0.13470023818459972,0.6118915343915344,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo10_ah1p65_am1p15_al0p55_9a20a35e,submission_h060_routecore_hi15_lo10_ah1p65_am1p15_al0p55_9a20a35e.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo10_ah1p65_am1p15_al0p55_9a20a35e.csv,15,10,1.65,1.15,0.55,150,25,270,45,0,3.037502046276952e-05,0.1319126984126984,0.1343031054618634,0.7143915343915345,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","136,3,196,110,27,225,78,242,97,50",25,0,25,25,25,25,25
h060_routecore_hi8_lo8_ah1p45_am1p15_al0p0_619add7d,submission_h060_routecore_hi8_lo8_ah1p45_am1p15_al0p0_619add7d.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo8_ah1p45_am1p15_al0p0_619add7d.csv,8,8,1.45,1.15,0.0,96,16,222,37,0,1.9881384707653993e-05,0.13294223985890655,0.13426465571297583,0.7787698412698414,0.26304563492063493,"150,148,146,151,149,35,70,158","196,110,27,225,78,242,97,50",16,0,16,16,16,16,16
h060_routecore_hi15_lo15_ah1p45_am1p15_al0p55_cffa16bd,submission_h060_routecore_hi15_lo15_ah1p45_am1p15_al0p55_cffa16bd.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo15_ah1p45_am1p15_al0p55_cffa16bd.csv,15,15,1.45,1.15,0.55,180,30,270,45,0,1.7128848501024585e-05,0.12145238095238098,0.1334018221568994,0.7143915343915345,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi10_lo10_ah1p85_am1p15_al0p55_6d56ad20,submission_h060_routecore_hi10_lo10_ah1p85_am1p15_al0p55_6d56ad20.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo10_ah1p85_am1p15_al0p55_6d56ad20.csv,10,10,1.85,1.15,0.55,120,20,270,45,0,4.1276104889687026e-05,0.139010582010582,0.13294414604576243,0.7558730158730159,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91","136,3,196,110,27,225,78,242,97,50",20,0,20,20,20,20,20
h060_routecore_hi8_lo8_ah1p85_am0p85_al0p55_0a9149c1,submission_h060_routecore_hi8_lo8_ah1p85_am0p85_al0p55_0a9149c1.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo8_ah1p85_am0p85_al0p55_0a9149c1.csv,8,8,1.85,0.85,0.55,270,45,270,45,0,3.478288758784753e-05,0.11918959435626106,0.13284163718997272,0.7787698412698414,0.26304563492063493,"150,148,146,151,149,35,70,158","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi30_lo8_ah1p45_am1p15_al0p35_b0c92adc,submission_h060_routecore_hi30_lo8_ah1p45_am1p15_al0p35_b0c92adc.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo8_ah1p45_am1p15_al0p35_b0c92adc.csv,30,8,1.45,1.15,0.35,228,38,270,45,0,2.5518715749184295e-05,0.11938281893004117,0.13272235586125788,0.6118915343915344,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","196,110,27,225,78,242,97,50",38,0,38,38,38,38,38
h060_routecore_hi30_lo12_ah1p45_am1p15_al0p55_b1baf872,submission_h060_routecore_hi30_lo12_ah1p45_am1p15_al0p55_b1baf872.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo12_ah1p45_am1p15_al0p55_b1baf872.csv,30,12,1.45,1.15,0.55,252,42,270,45,0,2.382805341771821e-05,0.1159,0.13270081489367244,0.6118915343915344,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","61,56,136,3,196,110,27,225,78,242,97,50",42,0,42,42,42,42,42
h060_routecore_hi26_lo10_ah1p45_am0p85_al0p55_90516006,submission_h060_routecore_hi26_lo10_ah1p45_am0p85_al0p55_90516006.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo10_ah1p45_am0p85_al0p55_90516006.csv,26,10,1.45,0.85,0.55,270,45,270,45,0,2.068620204409566e-05,0.11230777370777374,0.1325852587470488,0.6409035409035411,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo12_ah1p45_am0p85_al0p55_993b069f,submission_h060_routecore_hi15_lo12_ah1p45_am0p85_al0p55_993b069f.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo12_ah1p45_am0p85_al0p55_993b069f.csv,15,12,1.45,0.85,0.55,270,45,270,45,0,1.670808580911398e-05,0.11035555555555558,0.132502755225272,0.7143915343915345,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi26_lo12_ah1p45_am1p15_al0p55_73418609,submission_h060_routecore_hi26_lo12_ah1p45_am1p15_al0p55_73418609.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo12_ah1p45_am1p15_al0p55_73418609.csv,26,12,1.45,1.15,0.55,228,38,270,45,0,2.1173051222178607e-05,0.11698548365215036,0.13236748291105976,0.6409035409035411,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","61,56,136,3,196,110,27,225,78,242,97,50",38,0,38,38,38,38,38
h060_routecore_hi12_lo8_ah1p85_am1p15_al0p55_3a24a50a,submission_h060_routecore_hi12_lo8_ah1p85_am1p15_al0p55_3a24a50a.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo8_ah1p85_am1p15_al0p55_3a24a50a.csv,12,8,1.85,1.15,0.55,120,20,270,45,0,4.321560908304711e-05,0.13913447971781304,0.13215647678211423,0.7373677248677248,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121","196,110,27,225,78,242,97,50",20,0,20,20,20,20,20
h060_routecore_hi8_lo8_ah1p85_am1p15_al0p35_6fb6ea33,submission_h060_routecore_hi8_lo8_ah1p85_am1p15_al0p35_6fb6ea33.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo8_ah1p85_am1p15_al0p35_6fb6ea33.csv,8,8,1.85,1.15,0.35,96,16,270,45,0,3.517348451465008e-05,0.13752645502645508,0.1316615839712362,0.7787698412698414,0.26304563492063493,"150,148,146,151,149,35,70,158","196,110,27,225,78,242,97,50",16,0,16,16,16,16,16
h060_routecore_hi8_lo10_ah1p65_am0p85_al0p55_b5b7d9ca,submission_h060_routecore_hi8_lo10_ah1p65_am0p85_al0p55_b5b7d9ca.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo10_ah1p65_am0p85_al0p55_b5b7d9ca.csv,8,10,1.65,0.85,0.55,270,45,270,45,0,2.2331199317271455e-05,0.11201940035273372,0.13152373667361614,0.7787698412698414,0.2746825396825397,"150,148,146,151,149,35,70,158","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi22_lo10_ah1p45_am0p85_al0p55_23aa8a81,submission_h060_routecore_hi22_lo10_ah1p45_am0p85_al0p55_23aa8a81.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo10_ah1p45_am0p85_al0p55_23aa8a81.csv,22,10,1.45,0.85,0.55,270,45,270,45,0,1.8702930805636342e-05,0.11024040404040408,0.131450026561755,0.6683982683982685,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi30_lo10_ah1p45_am0p85_al0p55_cea729eb,submission_h060_routecore_hi30_lo10_ah1p45_am0p85_al0p55_cea729eb.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo10_ah1p45_am0p85_al0p55_cea729eb.csv,30,10,1.45,0.85,0.55,270,45,270,45,0,2.334054827535237e-05,0.1124029982363316,0.13143294054691598,0.6118915343915344,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo8_ah1p65_am0p85_al0p55_5ee80c77,submission_h060_routecore_hi12_lo8_ah1p65_am0p85_al0p55_5ee80c77.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo8_ah1p65_am0p85_al0p55_5ee80c77.csv,12,8,1.65,0.85,0.55,270,45,270,45,0,2.6691381136645376e-05,0.11383730158730157,0.13129235245307824,0.7373677248677248,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi26_lo8_ah1p45_am1p15_al0p35_85fe30e7,submission_h060_routecore_hi26_lo8_ah1p45_am1p15_al0p35_85fe30e7.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo8_ah1p45_am1p15_al0p35_85fe30e7.csv,26,8,1.45,1.15,0.35,204,34,270,45,0,2.2863713553755716e-05,0.11923516144349484,0.1311558827398963,0.6409035409035411,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","196,110,27,225,78,242,97,50",34,0,34,34,34,34,34
h060_routecore_hi12_lo8_ah1p65_am1p15_al0p35_36da0bdb,submission_h060_routecore_hi12_lo8_ah1p65_am1p15_al0p35_36da0bdb.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo8_ah1p65_am1p15_al0p35_36da0bdb.csv,12,8,1.65,1.15,0.35,120,20,270,45,0,2.8014732788683716e-05,0.13070208700764255,0.13086849593029454,0.7373677248677248,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121","196,110,27,225,78,242,97,50",20,0,20,20,20,20,20
h060_routecore_hi12_lo15_ah1p45_am1p15_al0p55_e359513e,submission_h060_routecore_hi12_lo15_ah1p45_am1p15_al0p55_e359513e.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo15_ah1p45_am1p15_al0p55_e359513e.csv,12,15,1.45,1.15,0.55,162,27,270,45,0,1.507960988522683e-05,0.11978888888888888,0.13070147224283227,0.7373677248677248,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",27,0,27,27,27,27,27
h060_routecore_hi15_lo8_ah1p45_am0p85_al0p35_3d926ead,submission_h060_routecore_hi15_lo8_ah1p45_am0p85_al0p35_3d926ead.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo8_ah1p45_am0p85_al0p35_3d926ead.csv,15,8,1.45,0.85,0.35,270,45,270,45,0,1.8402256159344432e-05,0.109326006760729,0.1306769463658371,0.7143915343915345,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo12_ah1p45_am0p85_al0p55_d73863c6,submission_h060_routecore_hi12_lo12_ah1p45_am0p85_al0p55_d73863c6.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo12_ah1p45_am0p85_al0p55_d73863c6.csv,12,12,1.45,0.85,0.55,270,45,270,45,0,1.4731561435055163e-05,0.10738095238095237,0.13045711850647645,0.7373677248677248,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo10_ah1p45_am1p15_al0p35_a3762762,submission_h060_routecore_hi15_lo10_ah1p45_am1p15_al0p35_a3762762.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo10_ah1p45_am1p15_al0p35_a3762762.csv,15,10,1.45,1.15,0.35,150,25,270,45,0,1.836075654182423e-05,0.12214138741916522,0.1301784985111745,0.7143915343915345,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","136,3,196,110,27,225,78,242,97,50",25,0,25,25,25,25,25
h060_routecore_hi8_lo8_ah2p15_am1p15_al0p55_a4ea1d91,submission_h060_routecore_hi8_lo8_ah2p15_am1p15_al0p55_a4ea1d91.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo8_ah2p15_am1p15_al0p55_a4ea1d91.csv,8,8,2.15,1.15,0.55,96,16,270,45,0,5.8192716407612366e-05,0.14669488536155206,0.1300109753166409,0.7787698412698414,0.26304563492063493,"150,148,146,151,149,35,70,158","196,110,27,225,78,242,97,50",16,0,16,16,16,16,16
h060_routecore_hi22_lo12_ah1p45_am1p15_al0p55_50574bf1,submission_h060_routecore_hi22_lo12_ah1p45_am1p15_al0p55_50574bf1.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo12_ah1p45_am1p15_al0p55_50574bf1.csv,22,12,1.45,1.15,0.55,204,34,270,45,0,1.893697986954379e-05,0.11605836139169476,0.12982464751967585,0.6683982683982685,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","61,56,136,3,196,110,27,225,78,242,97,50",34,0,34,34,34,34,34
h060_routecore_hi10_lo12_ah1p65_am1p15_al0p55_7416bdc1,submission_h060_routecore_hi10_lo12_ah1p65_am1p15_al0p55_7416bdc1.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo12_ah1p65_am1p15_al0p55_7416bdc1.csv,10,12,1.65,1.15,0.55,132,22,270,45,0,2.5176137244398156e-05,0.12631769547325103,0.12915157763505056,0.7558730158730159,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91","61,56,136,3,196,110,27,225,78,242,97,50",22,0,22,22,22,22,22
h060_routecore_hi18_lo10_ah1p45_am0p85_al0p55_e8e3bc26,submission_h060_routecore_hi18_lo10_ah1p45_am0p85_al0p55_e8e3bc26.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo10_ah1p45_am0p85_al0p55_e8e3bc26.csv,18,10,1.45,0.85,0.55,270,45,270,45,0,1.5045063126328806e-05,0.1061777189888301,0.12910653931945557,0.6938051146384481,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi10_lo15_ah1p45_am1p15_al0p55_db5b64a5,submission_h060_routecore_hi10_lo15_ah1p45_am1p15_al0p55_db5b64a5.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo15_ah1p45_am1p15_al0p55_db5b64a5.csv,10,15,1.45,1.15,0.55,150,25,270,45,0,1.4792815507425061e-05,0.11901940035273367,0.12873344373091056,0.7558730158730159,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",25,0,25,25,25,25,25
h060_routecore_hi10_lo12_ah1p45_am0p85_al0p55_05af0aab,submission_h060_routecore_hi10_lo12_ah1p45_am0p85_al0p55_05af0aab.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo12_ah1p45_am0p85_al0p55_05af0aab.csv,10,12,1.45,0.85,0.55,270,45,270,45,0,1.5375170742459865e-05,0.10560987654320989,0.12838354629425375,0.7558730158730159,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo15_ah1p45_am1p15_al0p55_ec7b9589,submission_h060_routecore_hi8_lo15_ah1p45_am1p15_al0p55_ec7b9589.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo15_ah1p45_am1p15_al0p55_ec7b9589.csv,8,15,1.45,1.15,0.55,138,23,270,45,0,1.2650570571759445e-05,0.11886895943562613,0.1282565246002325,0.7787698412698414,0.3095502645502645,"150,148,146,151,149,35,70,158","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",23,0,23,23,23,23,23
h060_routecore_hi30_lo10_ah1p45_am1p15_al0p55_8062406e,submission_h060_routecore_hi30_lo10_ah1p45_am1p15_al0p55_8062406e.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo10_ah1p45_am1p15_al0p55_8062406e.csv,30,10,1.45,1.15,0.55,240,40,270,45,0,2.3337405359424856e-05,0.1124029982363316,0.1281010843840686,0.6118915343915344,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","136,3,196,110,27,225,78,242,97,50",40,0,40,40,40,40,40
h060_routecore_hi8_lo12_ah1p45_am0p85_al0p55_0fff7807,submission_h060_routecore_hi8_lo12_ah1p45_am0p85_al0p55_0fff7807.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo12_ah1p45_am0p85_al0p55_0fff7807.csv,8,12,1.45,0.85,0.55,270,45,270,45,0,1.3235276846934596e-05,0.10428218694885363,0.12806160683079437,0.7787698412698414,0.28994708994708995,"150,148,146,151,149,35,70,158","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo8_ah1p45_am0p85_al0p35_0f830f46,submission_h060_routecore_hi12_lo8_ah1p45_am0p85_al0p35_0f830f46.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo8_ah1p45_am0p85_al0p35_0f830f46.csv,12,8,1.45,0.85,0.35,270,45,270,45,0,1.6425731785285613e-05,0.1054049088771311,0.12768481493804684,0.7373677248677248,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
