hard_delta_vs_h012,uniform_hard_delta_vs_h012,candidate_id,mode,target_kind,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,h018_decision,decision_rank,file
-0.0002391262746442494,-0.0002283352384824486,combined_S_k400_a0.55,combined,posterior,S,400,0.55,212,400,0.002159807090513325,0.024615673188367326,diagnostic_only,2,not_materialized
-0.00023587211462622234,-0.0002257094890132524,confidence_S_k700_a0.55,confidence,posterior,S,700,0.55,247,700,0.0024418112364021955,0.024615673188367326,diagnostic_only,2,not_materialized
-0.00023512463028892684,-0.00021624657026874633,combined_all_k200_a0.55,combined,posterior,all,200,0.55,132,200,0.0013713540055162602,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00023508925115043323,-0.00022641108122385952,shock_all_k700_a1.25,shock,posterior,all,700,1.25,244,700,0.005942327946538788,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00023480893674768168,-0.00022617602528226028,shock_all_k700_a0.75,shock,posterior,all,700,0.75,244,700,0.003588152237548415,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00023322737842154537,-0.00022173226743996694,confidence_Q_k700_a1,confidence,posterior,Q,700,1.0,250,700,0.004454222099422009,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00023288082136368806,-0.00021481408068768228,confidence_all_k400_a1,confidence,posterior,all,400,1.0,184,400,0.0021984869469461777,0.04599636155710696,diagnostic_only,2,not_materialized
-0.0002309184619891471,-0.00021769589806923287,gain_S_k200_a1,gain,posterior,S,200,1.0,144,200,0.0023474951192797512,0.04240276971856882,diagnostic_only,2,not_materialized
-0.00023085668298577936,-0.00021761022185950266,h017_gain_S_k200_a1,h017_gain,posterior,S,200,1.0,146,200,0.0023405483836946434,0.04240276971856882,diagnostic_only,2,not_materialized
-0.00022689016708215537,-0.00021535383262306785,gain_Q_k400_a1,gain,posterior,Q,400,1.0,223,400,0.003771284139156174,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00022666334308345915,-0.000215118557696321,h017_gain_Q_k400_a1,h017_gain,posterior,Q,400,1.0,223,400,0.003771393808387909,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,combined_Q_k1000_a1.25,combined,posterior,Q,1000,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,combined_Q_k1300_a1.25,combined,posterior,Q,1300,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,combined_Q_k1600_a1.25,combined,posterior,Q,1600,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,combined_Q_k1750_a1.25,combined,posterior,Q,1750,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,gain_Q_k1000_a1.25,gain,posterior,Q,1000,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,gain_Q_k1300_a1.25,gain,posterior,Q,1300,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,gain_Q_k1600_a1.25,gain,posterior,Q,1600,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,gain_Q_k1750_a1.25,gain,posterior,Q,1750,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,shock_Q_k1000_a1.25,shock,posterior,Q,1000,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,shock_Q_k1300_a1.25,shock,posterior,Q,1300,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,shock_Q_k1600_a1.25,shock,posterior,Q,1600,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,shock_Q_k1750_a1.25,shock,posterior,Q,1750,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,confidence_Q_k1000_a1.25,confidence,posterior,Q,1000,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,confidence_Q_k1300_a1.25,confidence,posterior,Q,1300,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,confidence_Q_k1600_a1.25,confidence,posterior,Q,1600,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,confidence_Q_k1750_a1.25,confidence,posterior,Q,1750,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,h017_gain_Q_k1000_a1.25,h017_gain,posterior,Q,1000,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,h017_gain_Q_k1300_a1.25,h017_gain,posterior,Q,1300,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,h017_gain_Q_k1600_a1.25,h017_gain,posterior,Q,1600,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022613108246126036,-0.00021536408321406452,h017_gain_Q_k1750_a1.25,h017_gain,posterior,Q,1750,1.25,250,750,0.005892822466252103,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022608149272535977,-0.00021531359726148093,gain_Q_k700_a1.25,gain,posterior,Q,700,1.25,250,700,0.005864370317206569,0.13669790015525174,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,combined_Q_k1000_a0.75,combined,posterior,Q,1000,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,combined_Q_k1300_a0.75,combined,posterior,Q,1300,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,combined_Q_k1600_a0.75,combined,posterior,Q,1600,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,combined_Q_k1750_a0.75,combined,posterior,Q,1750,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,gain_Q_k1000_a0.75,gain,posterior,Q,1000,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,gain_Q_k1300_a0.75,gain,posterior,Q,1300,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,gain_Q_k1600_a0.75,gain,posterior,Q,1600,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,gain_Q_k1750_a0.75,gain,posterior,Q,1750,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,shock_Q_k1000_a0.75,shock,posterior,Q,1000,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,shock_Q_k1300_a0.75,shock,posterior,Q,1300,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,shock_Q_k1600_a0.75,shock,posterior,Q,1600,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,shock_Q_k1750_a0.75,shock,posterior,Q,1750,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,confidence_Q_k1000_a0.75,confidence,posterior,Q,1000,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,confidence_Q_k1300_a0.75,confidence,posterior,Q,1300,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,confidence_Q_k1600_a0.75,confidence,posterior,Q,1600,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,confidence_Q_k1750_a0.75,confidence,posterior,Q,1750,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,h017_gain_Q_k1000_a0.75,h017_gain,posterior,Q,1000,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,h017_gain_Q_k1300_a0.75,h017_gain,posterior,Q,1300,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,h017_gain_Q_k1600_a0.75,h017_gain,posterior,Q,1600,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002258802476076361,-0.00021515955487682987,h017_gain_Q_k1750_a0.75,h017_gain,posterior,Q,1750,0.75,250,750,0.003554421592869494,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00022583065765466095,-0.00021510906870513243,gain_Q_k700_a0.75,gain,posterior,Q,700,0.75,250,700,0.0035373514471222483,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002257895825913101,-0.00021501633255962687,h017_gain_Q_k700_a1.25,h017_gain,posterior,Q,700,1.25,250,700,0.005828710136835174,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022562518711610548,-0.00021484371574443298,combined_Q_k700_a1.25,combined,posterior,Q,700,1.25,250,700,0.005803701508184185,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00022553874093893928,-0.000214811797402544,h017_gain_Q_k700_a0.75,h017_gain,posterior,Q,700,0.75,250,700,0.0035159633722044894,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0002253743470261598,-0.00021463918196216092,combined_Q_k700_a0.75,combined,posterior,Q,700,0.75,250,700,0.0035009593920517132,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00022407887452445335,-0.00021236896816729107,combined_Q_k400_a1,combined,posterior,Q,400,1.0,229,400,0.0036658080401063492,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00022361403660685166,-0.00021328598932295872,shock_Q_k700_a1,shock,posterior,Q,700,1.0,250,700,0.004438958285591431,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00022004383955727874,-0.00020282826168332735,confidence_all_k400_a1.25,confidence,posterior,all,400,1.25,184,400,0.002710898379173049,0.05526339278049519,diagnostic_only,2,not_materialized
-0.00021946380756231523,-0.00020233543545331034,confidence_all_k400_a0.75,confidence,posterior,all,400,0.75,184,400,0.0016727868505482333,0.03588774946424267,diagnostic_only,2,not_materialized
-0.00021938742303956367,-0.00020845590016922483,confidence_Q_k700_a1.25,confidence,posterior,Q,700,1.25,250,700,0.005552280098898787,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00021913659541288855,-0.00020825137912904943,confidence_Q_k700_a0.75,confidence,posterior,Q,700,0.75,250,700,0.00335011677271458,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00021761986469433713,-0.00020509752653420936,gain_S_k200_a1.25,gain,posterior,S,200,1.25,144,200,0.0029057975644160017,0.0537359290891245,diagnostic_only,2,not_materialized
-0.0002175597054767347,-0.00020501496650909796,h017_gain_S_k200_a1.25,h017_gain,posterior,S,200,1.25,146,200,0.002897294067589678,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00021722050288744814,-0.00020474147003870494,gain_S_k200_a0.75,gain,posterior,S,200,0.75,144,200,0.0017787913518281853,0.0324729196258523,diagnostic_only,2,not_materialized
-0.00021716126349253509,-0.00020465982858493525,h017_gain_S_k200_a0.75,h017_gain,posterior,S,200,0.75,146,200,0.0017734757903781187,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0002170311368118994,-0.000203397936974789,combined_S_k200_a1,combined,posterior,S,200,1.0,145,200,0.0020977421740428206,0.04240276971856882,diagnostic_only,2,not_materialized
-0.00021343795794550493,-0.00020247058166040187,gain_Q_k400_a1.25,gain,posterior,Q,400,1.25,223,400,0.004698626717584513,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00021322531960890205,-0.00020225002656539123,h017_gain_Q_k400_a1.25,h017_gain,posterior,Q,400,1.25,223,400,0.004698746805806724,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00021318945233923632,-0.0002022676022025405,gain_Q_k400_a0.75,gain,posterior,Q,400,0.75,223,400,0.0028378926020674582,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00021297680967937127,-0.00020204704039201418,h017_gain_Q_k400_a0.75,h017_gain,posterior,Q,400,0.75,223,400,0.002837984813367021,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,combined_S_k1000_a0.35,combined,posterior,S,1000,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,combined_S_k1300_a0.35,combined,posterior,S,1300,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,combined_S_k1600_a0.35,combined,posterior,S,1600,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,combined_S_k1750_a0.35,combined,posterior,S,1750,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,gain_S_k1000_a0.35,gain,posterior,S,1000,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,gain_S_k1300_a0.35,gain,posterior,S,1300,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,gain_S_k1600_a0.35,gain,posterior,S,1600,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,gain_S_k1750_a0.35,gain,posterior,S,1750,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,shock_S_k1000_a0.35,shock,posterior,S,1000,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,shock_S_k1300_a0.35,shock,posterior,S,1300,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,shock_S_k1600_a0.35,shock,posterior,S,1600,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,shock_S_k1750_a0.35,shock,posterior,S,1750,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,confidence_S_k1000_a0.35,confidence,posterior,S,1000,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,confidence_S_k1300_a0.35,confidence,posterior,S,1300,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,confidence_S_k1600_a0.35,confidence,posterior,S,1600,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,confidence_S_k1750_a0.35,confidence,posterior,S,1750,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,h017_gain_S_k1000_a0.35,h017_gain,posterior,S,1000,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,h017_gain_S_k1300_a0.35,h017_gain,posterior,S,1300,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,h017_gain_S_k1600_a0.35,h017_gain,posterior,S,1600,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00021210376330417488,-0.00020480916269035793,h017_gain_S_k1750_a0.35,h017_gain,posterior,S,1750,0.35,250,1000,0.002302594888648547,0.0161910160239358,diagnostic_only,2,not_materialized
-0.0002108107447248154,-0.00019967785182420505,combined_Q_k400_a1.25,combined,posterior,Q,400,1.25,229,400,0.004566747268652114,0.13669790015525174,diagnostic_only,2,not_materialized
-0.000210559883953451,-0.00019947329698344373,combined_Q_k400_a0.75,combined,posterior,Q,400,0.75,229,400,0.0027588149785313077,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00021030149382655734,-0.00020047486902519135,shock_Q_k700_a1.25,shock,posterior,Q,700,1.25,250,700,0.0055356391146709205,0.13669790015525174,diagnostic_only,2,not_materialized
-0.0002100778489677329,-0.0002002937569437915,shock_Q_k700_a0.75,shock,posterior,Q,700,0.75,250,700,0.0033371598188979214,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00020859500469733565,-0.00019630903275325012,confidence_S_k400_a1,confidence,posterior,S,400,1.0,203,400,0.002222283315858673,0.04153937759123383,diagnostic_only,2,not_materialized
-0.00020646926380694477,-0.00019917602119924962,gain_S_k700_a0.35,gain,posterior,S,700,0.35,246,700,0.0020781039110034914,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00020623969757237377,-0.00019896008783653078,h017_gain_S_k700_a0.35,h017_gain,posterior,S,700,0.35,246,700,0.002076026913171417,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00020587047965419788,-0.00019898428306906754,shock_S_k700_a0.55,shock,posterior,S,700,0.55,247,700,0.0026427442780482925,0.024615673188367326,diagnostic_only,2,not_materialized
-0.00020461655031390837,-0.00019170871381111234,combined_S_k200_a1.25,combined,posterior,S,200,1.25,145,200,0.0025922184514973862,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00020421121160621631,-0.00019134688303745653,combined_S_k200_a0.75,combined,posterior,S,200,0.75,145,200,0.0015923590226381745,0.0324729196258523,diagnostic_only,2,not_materialized
-0.00020407570252648456,-0.00019140804396849614,confidence_all_k700_a0.35,confidence,posterior,all,700,0.35,239,700,0.001511570964917743,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00020322807736157105,-0.00019575556406286481,combined_S_k700_a0.35,combined,posterior,S,700,0.35,247,700,0.001975323641608141,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00020063311234357986,-0.00019310563149716283,shock_all_k700_a0.55,shock,posterior,all,700,0.55,244,700,0.0026383349321993186,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019956348695158456,-0.00019139511663186795,shock_all_k1000_a0.35,shock,posterior,all,1000,0.35,250,1000,0.0023551085752673436,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0001967497581701449,-0.00018509804971446358,confidence_S_k400_a1.25,confidence,posterior,S,400,1.25,203,400,0.002747359052596127,0.049818301541549426,diagnostic_only,2,not_materialized
-0.0001965440845236275,-0.00018076447513490582,gain_all_k200_a0.35,gain,posterior,all,200,0.35,130,200,0.0010169886918039576,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00019633114375467863,-0.00018472509389898085,confidence_S_k400_a0.75,confidence,posterior,S,400,0.75,203,400,0.0016861932446459434,0.0324729196258523,diagnostic_only,2,not_materialized
-0.00019631277385633955,-0.00018061318984310848,h017_gain_all_k200_a0.35,h017_gain,posterior,all,200,0.35,131,200,0.0010190303767082466,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,combined_Q_k1000_a0.55,combined,posterior,Q,1000,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,combined_Q_k1300_a0.55,combined,posterior,Q,1300,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,combined_Q_k1600_a0.55,combined,posterior,Q,1600,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,combined_Q_k1750_a0.55,combined,posterior,Q,1750,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,gain_Q_k1000_a0.55,gain,posterior,Q,1000,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,gain_Q_k1300_a0.55,gain,posterior,Q,1300,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,gain_Q_k1600_a0.55,gain,posterior,Q,1600,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,gain_Q_k1750_a0.55,gain,posterior,Q,1750,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,shock_Q_k1000_a0.55,shock,posterior,Q,1000,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,shock_Q_k1300_a0.55,shock,posterior,Q,1300,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,shock_Q_k1600_a0.55,shock,posterior,Q,1600,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,shock_Q_k1750_a0.55,shock,posterior,Q,1750,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,confidence_Q_k1000_a0.55,confidence,posterior,Q,1000,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,confidence_Q_k1300_a0.55,confidence,posterior,Q,1300,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,confidence_Q_k1600_a0.55,confidence,posterior,Q,1600,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,confidence_Q_k1750_a0.55,confidence,posterior,Q,1750,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,h017_gain_Q_k1000_a0.55,h017_gain,posterior,Q,1000,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,h017_gain_Q_k1300_a0.55,h017_gain,posterior,Q,1300,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,h017_gain_Q_k1600_a0.55,h017_gain,posterior,Q,1600,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019294356715000835,-0.00018363907587282574,h017_gain_Q_k1750_a0.55,h017_gain,posterior,Q,1750,0.55,250,750,0.002612226977378066,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019290138313068396,-0.00018359612947485486,gain_Q_k700_a0.55,gain,posterior,Q,700,0.55,250,700,0.0025997092081461097,0.06558874566176454,diagnostic_only,2,not_materialized
-0.0001926530747435608,-0.00018334326617077616,h017_gain_Q_k700_a0.55,h017_gain,posterior,Q,700,0.55,250,700,0.0025840270221216626,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019260451667574955,-0.00018041473701177127,gain_Q_k200_a1,gain,posterior,Q,200,1.0,152,200,0.002481009407340772,0.11298815705193355,diagnostic_only,2,not_materialized
-0.0001925132273643284,-0.00018319642546721094,combined_Q_k700_a0.55,combined,posterior,Q,700,0.55,250,700,0.002573024533551227,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00019249985808304283,-0.00018030861464364995,h017_gain_Q_k200_a1,h017_gain,posterior,Q,200,1.0,151,200,0.0024790978005556617,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00018855705377004026,-0.00017366560578086328,confidence_all_k400_a0.55,confidence,posterior,all,400,0.55,184,400,0.00124171670133531,0.027159753062558356,diagnostic_only,2,not_materialized
-0.0001873754377009899,-0.0001748876193897919,combined_Q_k200_a1,combined,posterior,Q,200,1.0,152,200,0.0023586932396236116,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00018720710627353684,-0.00017776266428394072,confidence_Q_k700_a0.55,confidence,posterior,Q,700,0.55,250,700,0.0024624155755106833,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00018596305657137593,-0.00017521295320208915,gain_S_k200_a0.55,gain,posterior,S,200,0.55,144,200,0.0013157127562008052,0.024615673188367326,diagnostic_only,2,not_materialized
-0.00018591066981374116,-0.00017514151204357998,h017_gain_S_k200_a0.55,h017_gain,posterior,S,200,0.55,146,200,0.0013117540685755602,0.024615673188367326,diagnostic_only,2,not_materialized
-0.00018213629847217867,-0.00017266463856394502,gain_Q_k400_a0.55,gain,posterior,Q,400,0.55,223,400,0.002086764629539439,0.06558874566176454,diagnostic_only,2,not_materialized
-0.0001819554171995261,-0.00017247702621832093,h017_gain_Q_k400_a0.55,h017_gain,posterior,Q,400,0.55,223,400,0.002086837966131993,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00018128897436777425,-0.00016970890289246972,gain_Q_k200_a1.25,gain,posterior,Q,200,1.25,152,200,0.0030868809384865074,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00018119079102200947,-0.00016960933284349328,h017_gain_Q_k200_a1.25,h017_gain,posterior,Q,200,1.25,151,200,0.003084512263523525,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00018104299019545836,-0.00016950848215043594,gain_Q_k200_a0.75,gain,posterior,Q,200,0.75,152,200,0.0018695436110299714,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00018094483457341504,-0.0001694089455279333,h017_gain_Q_k200_a0.75,h017_gain,posterior,Q,200,0.75,151,200,0.0018680975812466417,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00017991118569594662,-0.00017029544396132045,combined_Q_k400_a0.55,combined,posterior,Q,400,0.55,229,400,0.0020287991819557326,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00017942683972982888,-0.00017093084028831518,shock_Q_k700_a0.55,shock,posterior,Q,700,0.55,250,700,0.002452001024813874,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00017924986621788603,-0.00017156892675243972,gain_S_k400_a0.35,gain,posterior,S,400,0.35,213,400,0.0014661676299993296,0.0161910160239358,diagnostic_only,2,not_materialized
-0.00017919164611368137,-0.0001715188292536668,h017_gain_S_k400_a0.35,h017_gain,posterior,S,400,0.35,213,400,0.0014665426365300484,0.0161910160239358,diagnostic_only,2,not_materialized
