candidate_id,family,regime,changed_cells,changed_rows,core_rows,tail_rows,core_alpha,tail_alpha,route_public_mean,route_private_mean,route_transition_mean,route_memory_disagree_mean,route_regime_mean,h042_overlap_cells,h042_jaccard,h043_overlap_cells,h043_jaccard,h042_distance_l2,h043_distance_l2,tangent_expected_delta,mean_abs_logit_move,max_abs_logit_move,mean_abs_prob_move,max_abs_prob_move,resolved_path
h044_h042core0.78_h042like_tail28_b0.14_c73_5bc8cd00,h042core0.78_h042like_tail28_b0.14,h042like,73,73,45,28,0.78,0.14,0.6659528767123288,0.5075024657534245,0.6233030136986302,0.5029354207436398,0.47519372602739723,45,0.6164383561643836,73,0.6952380952380952,0.021792419421937423,0.023779316176960868,-0.0003328408058974341,0.02400274087327059,0.3491901725494082,0.005299241823550936,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail28_b0.14_c73_5bc8cd00.csv
h044_h042core0.78_h042like_tail28_b0.22_c73_0d677bc3,h042core0.78_h042like_tail28_b0.22,h042like,73,73,45,28,0.78,0.22,0.6659528767123288,0.5075024657534245,0.6233030136986302,0.5029354207436398,0.47519372602739723,45,0.6164383561643836,73,0.6952380952380952,0.022058994033381716,0.023114571490054654,-0.00033009252241634796,0.024451122046772845,0.3491901725494082,0.0053946215437544595,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail28_b0.22_c73_0d677bc3.csv
h044_h042core0.78_h042like_tail28_b0.32_c73_602e60d2,h042core0.78_h042like_tail28_b0.32,h042like,73,73,45,28,0.78,0.32,0.6659528767123288,0.5075024657534245,0.6233030136986302,0.5029354207436398,0.47519372602739723,45,0.6164383561643836,73,0.6952380952380952,0.022550329389681812,0.022419274804607866,-0.00032662393250363026,0.025011598513650653,0.3491901725494082,0.00551365035320921,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail28_b0.32_c73_602e60d2.csv
h044_h042core0.78_h042like_tail28_b0.44_c73_785c1422,h042core0.78_h042like_tail28_b0.44,h042like,73,73,45,28,0.78,0.44,0.6659528767123288,0.5075024657534245,0.6233030136986302,0.5029354207436398,0.47519372602739723,45,0.6164383561643836,73,0.6952380952380952,0.023356683304993037,0.02180247641723016,-0.0003224221677519051,0.02568417027390403,0.3491901725494082,0.005656194957607683,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail28_b0.44_c73_785c1422.csv
h044_h042core0.92_h042like_tail28_b0.08_c73_bc48c6b5,h042core0.92_h042like_tail28_b0.08,h042like,73,73,45,28,0.92,0.08,0.6659528767123288,0.5075024657534245,0.6233030136986302,0.5029354207436398,0.47519372602739723,45,0.6164383561643836,73,0.6952380952380952,0.032453726554279146,0.030151391421967058,-0.0003808166647510362,0.027833801576156496,0.411865331724943,0.006136438483014695,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail28_b0.08_c73_bc48c6b5.csv
h044_h042core0.92_h042like_tail28_b0.14_c73_c52509ae,h042core0.92_h042like_tail28_b0.14,h042like,73,73,45,28,0.92,0.14,0.6659528767123288,0.5075024657534245,0.6233030136986302,0.5029354207436398,0.47519372602739723,45,0.6164383561643836,73,0.6952380952380952,0.0325361665578813,0.029703830890464574,-0.0003790399344829428,0.028170087456283195,0.411865331724943,0.006208063960632728,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail28_b0.14_c73_c52509ae.csv
h044_h042core0.92_h042like_tail28_b0.22_c73_d1bc6290,h042core0.92_h042like_tail28_b0.22,h042like,73,73,45,28,0.92,0.22,0.6659528767123288,0.5075024657534245,0.6233030136986302,0.5029354207436398,0.47519372602739723,45,0.6164383561643836,73,0.6952380952380952,0.03271531457567431,0.029174391285754223,-0.00037661103828397186,0.02861846862978545,0.411865331724943,0.006303443680836249,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail28_b0.22_c73_d1bc6290.csv
h044_h042core0.92_h042like_tail28_b0.32_c73_c8a0c1c1,h042core0.92_h042like_tail28_b0.32,h042like,73,73,45,28,0.92,0.32,0.6659528767123288,0.5075024657534245,0.6233030136986302,0.5029354207436398,0.47519372602739723,45,0.6164383561643836,73,0.6952380952380952,0.03304859975254179,0.028626658458331625,-0.00037348238883637007,0.02917894509666326,0.411865331724943,0.006422472490291002,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail28_b0.32_c73_c8a0c1c1.csv
h044_h042core0.92_h042like_tail28_b0.44_c73_497d0905,h042core0.92_h042like_tail28_b0.44,h042like,73,73,45,28,0.92,0.44,0.6659528767123288,0.5075024657534245,0.6233030136986302,0.5029354207436398,0.47519372602739723,45,0.6164383561643836,73,0.6952380952380952,0.033603976625249256,0.02814621945571593,-0.0003695981063516859,0.029851516856916636,0.411865331724943,0.0065650170946894735,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail28_b0.44_c73_497d0905.csv
h044_h042core0.58_h042like_tail40_b0.08_c85_d4330d6a,h042core0.58_h042like_tail40_b0.08,h042like,85,85,45,40,0.58,0.08,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.006471807950661196,0.02294545693838023,-0.00024931248791898686,0.017896351116331945,0.25965423087007267,0.003964617458290615,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_h042like_tail40_b0.08_c85_d4330d6a.csv
h044_h042core0.58_h042like_tail40_b0.14_c85_26002be4,h042core0.58_h042like_tail40_b0.14,h042like,85,85,45,40,0.58,0.14,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.007046335560945663,0.022083053699047867,-0.00024607875297131236,0.018370073284934618,0.25965423087007267,0.004068000316990286,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_h042like_tail40_b0.14_c85_26002be4.csv
h044_h042core0.58_h042like_tail40_b0.22_c85_d3c8ba75,h042core0.58_h042like_tail40_b0.22,h042like,85,85,45,40,0.58,0.22,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.008160639534346108,0.021035067861774805,-0.0002418056353791944,0.0190017028430715,0.25965423087007267,0.0042056705702413,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_h042like_tail40_b0.22_c85_d3c8ba75.csv
h044_h042core0.58_h042like_tail40_b0.32_c85_54c9c8fd,h042core0.58_h042like_tail40_b0.32,h042like,85,85,45,40,0.58,0.32,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.0099180781433296,0.019914337787761714,-0.00023655778222492395,0.019791239790742602,0.25965423087007267,0.004377476615765278,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_h042like_tail40_b0.32_c85_54c9c8fd.csv
h044_h042core0.58_h042like_tail40_b0.44_c85_bc6c0535,h042core0.58_h042like_tail40_b0.44,h042like,85,85,45,40,0.58,0.44,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.012329965578573025,0.018895556789632013,-0.00023045016651129823,0.020738684127947916,0.25965423087007267,0.004583225465998888,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_h042like_tail40_b0.44_c85_bc6c0535.csv
h044_h042core0.66_h042like_tail40_b0.08_c85_856085a6,h042core0.66_h042like_tail40_b0.08,h042like,85,85,45,40,0.66,0.08,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.012499615890881444,0.022099214790453906,-0.0002848219893459423,0.020277692020910575,0.2954686075418076,0.0044877387822957245,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail40_b0.08_c85_856085a6.csv
h044_h042core0.66_h042like_tail40_b0.14_c85_e0c0e7bf,h042core0.66_h042like_tail40_b0.14,h042like,85,85,45,40,0.66,0.14,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.012806519593815562,0.021202418751609137,-0.0002819766993342371,0.02075141418951325,0.2954686075418076,0.004591121640995397,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail40_b0.14_c85_e0c0e7bf.csv
h044_h042core0.66_h042like_tail40_b0.22_c85_1244b589,h042core0.66_h042like_tail40_b0.22,h042like,85,85,45,40,0.66,0.22,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.013451845110573757,0.020108589711688545,-0.00027820923158459207,0.02138304374765013,0.2954686075418076,0.00472879189424641,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail40_b0.22_c85_1244b589.csv
h044_h042core0.66_h042like_tail40_b0.32_c85_d7e2166d,h042core0.66_h042like_tail40_b0.32,h042like,85,85,45,40,0.66,0.32,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.014585073648306572,0.018933096676683112,-0.00027356396162267135,0.02217258069532123,0.2954686075418076,0.004900597939770389,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail40_b0.32_c85_d7e2166d.csv
h044_h042core0.66_h042like_tail40_b0.44_c85_c4f007e0,h042core0.66_h042like_tail40_b0.44,h042like,85,85,45,40,0.66,0.44,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.0163212790686922,0.017858425648241322,-0.000268120818284509,0.023120025032526546,0.2954686075418076,0.0051063467900039974,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail40_b0.44_c85_c4f007e0.csv
h044_h042core0.78_h042like_tail40_b0.08_c85_ddaa3f02,h042core0.78_h042like_tail40_b0.08,h042like,85,85,45,40,0.78,0.08,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.021696075000106427,0.02396126809679771,-0.00033432972528858686,0.023849703377778513,0.3491901725494082,0.005270011397893302,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail40_b0.08_c85_ddaa3f02.csv
h044_h042core0.78_h042like_tail40_b0.14_c85_f74cde91,h042core0.78_h042like_tail40_b0.14,h042like,85,85,45,40,0.78,0.14,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.021874327809042478,0.023136759396479578,-0.0003318627429298723,0.024323425546381186,0.3491901725494082,0.0053733942565929735,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail40_b0.14_c85_f74cde91.csv
h044_h042core0.78_h042like_tail40_b0.22_c85_5cf0ab06,h042core0.78_h042like_tail40_b0.22,h042like,85,85,45,40,0.78,0.22,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.022258288565600328,0.022138709416879426,-0.0003285400801375884,0.024955055104518068,0.3491901725494082,0.005511064509843989,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail40_b0.22_c85_5cf0ab06.csv
h044_h042core0.78_h042like_tail40_b0.32_c85_43b7db05,h042core0.78_h042like_tail40_b0.32,h042like,85,85,45,40,0.78,0.32,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.022960915624538888,0.021076746053900933,-0.00032434305925481654,0.02574459205218917,0.3491901725494082,0.005682870555367967,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail40_b0.32_c85_43b7db05.csv
h044_h042core0.78_h042like_tail40_b0.44_c85_edefd970,h042core0.78_h042like_tail40_b0.44,h042like,85,85,45,40,0.78,0.44,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.024101108344406017,0.02011691927422693,-0.00031925649923762533,0.026692036389394484,0.3491901725494082,0.005888619405601576,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail40_b0.44_c85_edefd970.csv
h044_h042core0.92_h042like_tail40_b0.08_c85_49b65158,h042core0.92_h042like_tail40_b0.08,h042like,85,85,45,40,0.92,0.08,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.03247171477502845,0.02984969112959229,-0.0003803373213742381,0.02801704996079112,0.411865331724943,0.006178833534975094,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail40_b0.08_c85_49b65158.csv
h044_h042core0.92_h042like_tail40_b0.14_c85_cbe58199,h042core0.92_h042like_tail40_b0.14,h042like,85,85,45,40,0.92,0.14,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.032591084779706354,0.02919197367592727,-0.0003781806094457924,0.028490772129393792,0.411865331724943,0.006282216393674766,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail40_b0.14_c85_cbe58199.csv
h044_h042core0.92_h042like_tail40_b0.22_c85_e90c7991,h042core0.92_h042like_tail40_b0.22,h042like,85,85,45,40,0.92,0.22,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.03285002282936943,0.028407466384217907,-0.00037521945308470575,0.02912240168753068,0.411865331724943,0.006419886646925779,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail40_b0.22_c85_e90c7991.csv
h044_h042core0.92_h042like_tail40_b0.32_c85_52c0e7d6,h042core0.92_h042like_tail40_b0.32,h042like,85,85,45,40,0.92,0.32,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.033330110055890184,0.027587876249288806,-0.0003713866688286804,0.029911938635201776,0.411865331724943,0.006591692692449758,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail40_b0.32_c85_52c0e7d6.csv
h044_h042core0.92_h042like_tail40_b0.44_c85_d42d4235,h042core0.92_h042like_tail40_b0.44,h042like,85,85,45,40,0.92,0.44,0.6538164705882353,0.5048254117647057,0.6057967058823529,0.492436974789916,0.4511766682352943,45,0.5294117647058824,85,0.8095238095238095,0.03412559176702076,0.0268617224468426,-0.000366603547467325,0.03085938297240709,0.411865331724943,0.006797441542683367,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail40_b0.44_c85_d42d4235.csv
h044_h042core0.58_h042like_tail55_b0.08_c92_66014676,h042core0.58_h042like_tail55_b0.08,h042like,92,92,45,55,0.58,0.08,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.006638411518884456,0.022195466863346402,-0.0002482023545850236,0.0181173629847922,0.25965423087007267,0.0040167412791739165,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_h042like_tail55_b0.08_c92_66014676.csv
h044_h042core0.58_h042like_tail55_b0.14_c92_8406be72,h042core0.58_h042like_tail55_b0.14,h042like,92,92,45,55,0.58,0.14,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.007505996666191966,0.020767314631116196,-0.00024415034096695405,0.01875684405474007,0.25965423087007267,0.004159189542661772,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_h042like_tail55_b0.14_c92_8406be72.csv
h044_h042core0.58_h042like_tail55_b0.22_c92_7f992957,h042core0.58_h042like_tail55_b0.22,h042like,92,92,45,55,0.58,0.22,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.009116694618782823,0.0189705999941071,-0.00023882341107184273,0.019609485481337206,0.25965423087007267,0.004348908519330696,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_h042like_tail55_b0.22_c92_7f992957.csv
h044_h042core0.58_h042like_tail55_b0.32_c92_3e386048,h042core0.58_h042like_tail55_b0.32,h042like,92,92,45,55,0.58,0.32,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.011546238502571025,0.016952002310472288,-0.00023234631648684078,0.020675287264583626,0.25965423087007267,0.004585710360182912,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_h042like_tail55_b0.32_c92_3e386048.csv
h044_h042core0.58_h042like_tail55_b0.44_c92_a2aca9b9,h042core0.58_h042like_tail55_b0.44,h042like,92,92,45,55,0.58,0.44,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.01476822209405179,0.014996579646350061,-0.00022493396951116297,0.02195424940447932,0.25965423087007267,0.004869352724057629,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_h042like_tail55_b0.44_c92_a2aca9b9.csv
h044_h042core0.66_h042like_tail55_b0.08_c92_79066627,h042core0.66_h042like_tail55_b0.08,h042like,92,92,45,55,0.66,0.08,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.012586683707926892,0.0213194758267051,-0.000283845618008191,0.020498703889370834,0.2954686075418076,0.004539862603179027,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail55_b0.08_c92_79066627.csv
h044_h042core0.66_h042like_tail55_b0.14_c92_b64c2b24,h042core0.66_h042like_tail55_b0.14,h042like,92,92,45,55,0.66,0.14,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.013065071190859213,0.019828329663169508,-0.00028027779616172476,0.021138184959318695,0.2954686075418076,0.004682310866666883,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail55_b0.14_c92_b64c2b24.csv
h044_h042core0.66_h042like_tail55_b0.22_c92_296b9faa,h042core0.66_h042like_tail55_b0.22,h042like,92,92,45,55,0.66,0.22,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.014052409759236249,0.01793780823790831,-0.0002755724345168497,0.021990826385915836,0.2954686075418076,0.004872029843335805,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail55_b0.22_c92_296b9faa.csv
h044_h042core0.66_h042like_tail55_b0.32_c92_e6a7f394,h042core0.66_h042like_tail55_b0.32,h042like,92,92,45,55,0.66,0.32,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.015737589485927888,0.015787706691531,-0.0002698157202435417,0.023056628169162256,0.2954686075418076,0.0051088316841880225,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail55_b0.32_c92_e6a7f394.csv
h044_h042core0.66_h042like_tail55_b0.44_c92_f255d409,h042core0.66_h042like_tail55_b0.44,h042like,92,92,45,55,0.66,0.44,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.018233389237565623,0.013666700455226048,-0.0002631410379103033,0.024335590309057954,0.2954686075418076,0.00539247404806274,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail55_b0.44_c92_f255d409.csv
h044_h042core0.78_h042like_tail55_b0.08_c92_f3464555,h042core0.78_h042like_tail55_b0.08,h042like,92,92,45,55,0.78,0.08,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.021746353251845686,0.023244077180595114,-0.00033348704713502645,0.02407071524623877,0.3491901725494082,0.005322135218776605,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail55_b0.08_c92_f3464555.csv
h044_h042core0.78_h042like_tail55_b0.14_c92_dd43500d,h042core0.78_h042like_tail55_b0.14,h042like,92,92,45,55,0.78,0.14,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.02202669648887201,0.02188446324869146,-0.00033037272569802766,0.024710196316186636,0.3491901725494082,0.00546458348226446,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail55_b0.14_c92_dd43500d.csv
h044_h042core0.78_h042like_tail55_b0.22_c92_b183c363,h042core0.78_h042like_tail55_b0.22,h042like,92,92,45,55,0.78,0.22,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.02262630091358606,0.020187422788260287,-0.00032617239652562305,0.025562837742783773,0.3491901725494082,0.005654302458933383,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail55_b0.22_c92_b183c363.csv
h044_h042core0.78_h042like_tail55_b0.32_c92_346c466d,h042core0.78_h042like_tail55_b0.32,h042like,92,92,45,55,0.78,0.32,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.023709723655459487,0.018303517613557568,-0.00032086223141029896,0.02662863952603019,0.3491901725494082,0.005891104299785599,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail55_b0.32_c92_346c466d.csv
h044_h042core0.78_h042like_tail55_b0.44_c92_f8f1e8f2,h042core0.78_h042like_tail55_b0.44,h042like,92,92,45,55,0.78,0.44,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.02543493180803206,0.01650896046954124,-0.0003144230682473332,0.027907601665925888,0.3491901725494082,0.006174746663660319,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.78_h042like_tail55_b0.44_c92_f8f1e8f2.csv
h044_h042core0.92_h042like_tail55_b0.08_c92_d96dbe47,h042core0.92_h042like_tail55_b0.08,h042like,92,92,45,55,0.92,0.08,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.03250532986718667,0.02927710395006492,-0.0003796046426976924,0.028238061829251374,0.411865331724943,0.006230957355858396,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail55_b0.08_c92_d96dbe47.csv
h044_h042core0.92_h042like_tail55_b0.14_c92_c0258ee0,h042core0.92_h042like_tail55_b0.14,h042like,92,92,45,55,0.92,0.14,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.03269354597215549,0.028209775316524088,-0.0003768607043750161,0.028877542899199242,0.411865331724943,0.006373405619346251,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail55_b0.14_c92_c0258ee0.csv
h044_h042core0.92_h042like_tail55_b0.22_c92_f695b097,h042core0.92_h042like_tail55_b0.22,h042like,92,92,45,55,0.92,0.22,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.033100484634710464,0.026914563540161956,-0.00037306992399740676,0.02973018432579638,0.411865331724943,0.006563124596015175,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail55_b0.22_c92_f695b097.csv
h044_h042core0.92_h042like_tail55_b0.32_c92_602bd0f5,h042core0.92_h042like_tail55_b0.32,h042like,92,92,45,55,0.92,0.32,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.03385031145852004,0.025531949568242077,-0.0003681297811214818,0.030795986109042797,0.411865331724943,0.006799926436867391,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail55_b0.32_c92_602bd0f5.csv
h044_h042core0.92_h042like_tail55_b0.44_c92_945655bf,h042core0.92_h042like_tail55_b0.44,h042like,92,92,45,55,0.92,0.44,0.6228117391304347,0.48855086956521726,0.5859208695652174,0.4782608695652174,0.42634959130434796,45,0.4891304347826087,92,0.8761904761904762,0.035080312799343726,0.024277715450806318,-0.00036191943658808083,0.0320749482489385,0.411865331724943,0.007083568800742109,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.92_h042like_tail55_b0.44_c92_945655bf.csv
