split,feature_set,target,logloss,auc,uses_public_score,uses_train_labels,core_representation_frozen,evaluated_rows,probe_calibration_shrink,selected_feature_set,listener_view_selected_from
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,Q1,0.6992276577734142,0.4774647887323944,False,True,True,131,0.05,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,Q2,0.681033265398677,0.46224146224146223,False,True,True,131,0.05,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,Q3,0.6595454632631481,0.5022796352583586,False,True,True,131,0.05,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,S1,0.62162918932666,0.5032520325203251,False,True,True,131,0.05,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,S2,0.6759705258899129,0.4647058823529412,False,True,True,131,0.05,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,S3,0.6674713581806061,0.429318068690891,False,True,True,131,0.05,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,S4,0.6932682325284998,0.4925058548009368,False,True,True,131,0.05,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated05,all,0.6711636703372742,0.47596681779961564,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated05,Q1,0.6992829265094815,0.4657276995305164,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated05,Q2,0.6796785482037371,0.5675805675805676,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated05,Q3,0.6597727890522599,0.504305977710233,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated05,S1,0.6220562659462349,0.4444444444444444,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated05,S2,0.6754591047066034,0.4796568627450981,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated05,S3,0.6662216302177506,0.5607267297162768,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated05,S4,0.6935004520084245,0.4880562060889929,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated05,all,0.6708531023777846,0.5014997839737327,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated05,Q1,0.6973327880934337,0.5518779342723004,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated05,Q2,0.680116690490569,0.5307840307840308,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated05,Q3,0.6588175907691544,0.565096251266464,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated05,S1,0.6215150721808901,0.5116531165311653,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated05,S2,0.6758210009296477,0.5125,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated05,S3,0.6678548868383694,0.4449975111996018,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated05,S4,0.6923960235325342,0.5850117096018735,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated05,all,0.6705505789763713,0.528845793379348,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,Q1,0.6988089452143809,0.46619718309859154,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,Q2,0.6800062308727113,0.5416065416065416,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,Q3,0.658682310084298,0.5724417426545086,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,S1,0.621710412472301,0.48509485094850946,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,S2,0.6757490778526396,0.4825980392156863,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,S3,0.6677904155905925,0.45171727227476355,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,S4,0.6925573566906406,0.5761124121779859,False,True,True,131,0.05,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated05,all,0.6707578212539377,0.5108240059966552,False,True,True,131,0.05,,
chronological_holdout,prior_only_calibrated05,Q1,0.6982052575551428,0.5,False,True,True,131,0.05,,
chronological_holdout,prior_only_calibrated05,Q2,0.6802989069682592,0.5,False,True,True,131,0.05,,
chronological_holdout,prior_only_calibrated05,Q3,0.6597778995914756,0.5,False,True,True,131,0.05,,
chronological_holdout,prior_only_calibrated05,S1,0.6215678419963218,0.5,False,True,True,131,0.05,,
chronological_holdout,prior_only_calibrated05,S2,0.6755821939568336,0.5,False,True,True,131,0.05,,
chronological_holdout,prior_only_calibrated05,S3,0.6669120962706943,0.5,False,True,True,131,0.05,,
chronological_holdout,prior_only_calibrated05,S4,0.6934406862131552,0.5,False,True,True,131,0.05,,
chronological_holdout,prior_only_calibrated05,all,0.6708264117931261,0.5,False,True,True,131,0.05,,
chronological_holdout,raw_lifelog_pca_calibrated05,Q1,0.6958374382017597,0.5990610328638497,False,True,True,131,0.05,,
chronological_holdout,raw_lifelog_pca_calibrated05,Q2,0.6784456155798725,0.5404040404040404,False,True,True,131,0.05,,
chronological_holdout,raw_lifelog_pca_calibrated05,Q3,0.6577633125187247,0.5645896656534954,False,True,True,131,0.05,,
chronological_holdout,raw_lifelog_pca_calibrated05,S1,0.6172111731134983,0.6449864498644987,False,True,True,131,0.05,,
chronological_holdout,raw_lifelog_pca_calibrated05,S2,0.6716035112989062,0.6404411764705883,False,True,True,131,0.05,,
chronological_holdout,raw_lifelog_pca_calibrated05,S3,0.6633939822147263,0.5998008959681433,False,True,True,131,0.05,,
chronological_holdout,raw_lifelog_pca_calibrated05,S4,0.6889630684553897,0.6320843091334895,False,True,True,131,0.05,,
chronological_holdout,raw_lifelog_pca_calibrated05,all,0.6676025859118396,0.6030525100511579,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_probabilities_calibrated05,Q1,0.6976756576052306,0.5305164319248826,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_probabilities_calibrated05,Q2,0.6795672057442627,0.5170755170755171,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_probabilities_calibrated05,Q3,0.6597617066431776,0.524822695035461,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_probabilities_calibrated05,S1,0.6220818840112377,0.47940379403794037,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_probabilities_calibrated05,S2,0.6761583610388439,0.4833333333333334,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_probabilities_calibrated05,S3,0.6662792855271571,0.5328521652563465,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_probabilities_calibrated05,S4,0.695032819910733,0.42435597189695545,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_probabilities_calibrated05,all,0.670936702925806,0.4989085583657767,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_calibrated05,Q1,0.6989197117985462,0.4913145539906103,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_calibrated05,Q2,0.6802225495688335,0.4911014911014911,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_calibrated05,Q3,0.6592244703985715,0.5055724417426545,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_calibrated05,S1,0.6205148133657074,0.5143631436314362,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_calibrated05,S2,0.674429690490862,0.5406862745098039,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_calibrated05,S3,0.6684267848672751,0.4467396714783475,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_calibrated05,S4,0.6915299287826602,0.5524590163934426,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_calibrated05,all,0.670466849896065,0.5060337989782552,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_probabilities_calibrated05,Q1,0.6987008178131686,0.48122065727699526,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_probabilities_calibrated05,Q2,0.6803634029420175,0.4997594997594997,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_probabilities_calibrated05,Q3,0.6597309825570707,0.5005065856129686,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_probabilities_calibrated05,S1,0.6207419537308757,0.5192411924119241,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_probabilities_calibrated05,S2,0.6754255321131596,0.5049019607843137,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_probabilities_calibrated05,S3,0.6691861469977016,0.4133897461423594,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_probabilities_calibrated05,S4,0.6930918178843642,0.519672131147541,False,True,True,131,0.05,,
chronological_holdout,transported_prototype_stats_probabilities_calibrated05,all,0.671034379148337,0.49124168187651457,False,True,True,131,0.05,,
chronological_holdout,calendar_rhythm_calibrated10,Q1,0.6990175364768109,0.49284037558685445,False,True,True,131,0.1,,
chronological_holdout,calendar_rhythm_calibrated10,Q2,0.6785497159191288,0.5163540163540163,False,True,True,131,0.1,,
chronological_holdout,calendar_rhythm_calibrated10,Q3,0.6586246834000967,0.5563576494427558,False,True,True,131,0.1,,
chronological_holdout,calendar_rhythm_calibrated10,S1,0.6202425136383456,0.5578590785907859,False,True,True,131,0.1,,
chronological_holdout,calendar_rhythm_calibrated10,S2,0.6724892970960329,0.6237745098039216,False,True,True,131,0.1,,
chronological_holdout,calendar_rhythm_calibrated10,S3,0.664527790463571,0.5499004479840717,False,True,True,131,0.1,,
chronological_holdout,calendar_rhythm_calibrated10,S4,0.6918941052543,0.5386416861826697,False,True,True,131,0.1,,
chronological_holdout,calendar_rhythm_calibrated10,all,0.6693350917497553,0.5479611091350108,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_probabilities_calibrated10,Q1,0.6984365766362434,0.47300469483568075,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_probabilities_calibrated10,Q2,0.6800240088337567,0.5079365079365079,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_probabilities_calibrated10,Q3,0.6594022293248446,0.5184903748733536,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_probabilities_calibrated10,S1,0.6217889066060952,0.47967479674796754,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_probabilities_calibrated10,S2,0.6753778963523394,0.5254901960784314,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_probabilities_calibrated10,S3,0.6671888382901942,0.47884519661523145,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_probabilities_calibrated10,S4,0.6933339718280785,0.49625292740046845,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_probabilities_calibrated10,all,0.6707932039816502,0.497099242069663,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_calibrated10,Q1,0.6988975279480774,0.4652582159624413,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_calibrated10,Q2,0.6790274149797616,0.5303030303030303,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_calibrated10,Q3,0.6604348117042127,0.42730496453900707,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_calibrated10,S1,0.6221011364117747,0.4550135501355013,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_calibrated10,S2,0.6761585684324366,0.46176470588235297,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_calibrated10,S3,0.66711873578469,0.47536087605774013,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_calibrated10,S4,0.6944966785367798,0.4461358313817331,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_calibrated10,all,0.6711764105425333,0.4658773106088295,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,Q1,0.6990186739486735,0.46173708920187795,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,Q2,0.6790036502774804,0.5278980278980279,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,Q3,0.660034099151025,0.4848024316109422,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,S1,0.6219775760774012,0.4688346883468834,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,S2,0.6761885015335847,0.46372549019607845,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,S3,0.6685915214323314,0.4467396714783475,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,S4,0.6940945029014258,0.485480093676815,False,True,True,131,0.1,,
chronological_holdout,listener_view_app_social_context_stats_probabilities_calibrated10,all,0.6712726464745603,0.477031070344139,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,Q1,0.6975107743816678,0.5737089201877934,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,Q2,0.6787607153366649,0.5473785473785474,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,Q3,0.6591050418515862,0.5369807497467072,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,S1,0.6204264858532945,0.6327913279132792,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,S2,0.6759674335255064,0.4522058823529412,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,S3,0.6666049036688455,0.5044798407167745,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,S4,0.6934483385670331,0.4953161592505855,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_probabilities_calibrated10,all,0.6702605275977999,0.5346944896495184,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_calibrated10,Q1,0.69817604993628,0.5032863849765259,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_calibrated10,Q2,0.6811357734224571,0.40115440115440115,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_calibrated10,Q3,0.6604004358575607,0.4898682877406282,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_calibrated10,S1,0.6213676273781457,0.5311653116531164,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_calibrated10,S2,0.6729142877346965,0.5931372549019608,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_calibrated10,S3,0.6648411229116985,0.6251866600298657,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_calibrated10,S4,0.6923072563129665,0.5805620608899297,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_calibrated10,all,0.670163221936258,0.5320514801923468,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,Q1,0.6979178981295772,0.5208920187793427,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,Q2,0.6792805717322997,0.53006253006253,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,Q3,0.6599763878745113,0.49949341438703143,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,S1,0.6198984602847272,0.5997289972899729,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,S2,0.6725117630046032,0.5816176470588236,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,S3,0.6644979345361541,0.5988053758088602,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,S4,0.692252352823087,0.5393442622950819,False,True,True,131,0.1,,
chronological_holdout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,all,0.6694764811978514,0.5528491779545204,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_probabilities_calibrated10,Q1,0.6969957827576324,0.5197183098591549,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_probabilities_calibrated10,Q2,0.679461089879951,0.5266955266955267,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_probabilities_calibrated10,Q3,0.6591878492920196,0.5347011144883485,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_probabilities_calibrated10,S1,0.6219547604026752,0.483739837398374,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_probabilities_calibrated10,S2,0.6751147970631932,0.5348039215686274,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_probabilities_calibrated10,S3,0.6677648790510728,0.43977103036336485,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_probabilities_calibrated10,S4,0.6948918140890595,0.39929742388758777,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_probabilities_calibrated10,all,0.6707672817908005,0.4912467377515692,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_calibrated10,Q1,0.699127249415762,0.45774647887323944,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_calibrated10,Q2,0.6791184374707621,0.5485810485810486,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_calibrated10,Q3,0.6587188668700019,0.528115501519757,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_calibrated10,S1,0.6207667249102715,0.5168021680216802,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_calibrated10,S2,0.6743587550214852,0.5355392156862745,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_calibrated10,S3,0.6679191439434268,0.46490791438526635,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_calibrated10,S4,0.6918575476444458,0.5372365339578455,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_calibrated10,all,0.6702666750394508,0.5127041230035874,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,Q1,0.6972838410695638,0.5147887323943662,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,Q2,0.6786692877782082,0.5687830687830688,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,Q3,0.6586709967456537,0.5268490374873354,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,S1,0.6210986740616924,0.5257452574525745,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,S2,0.6742700437019835,0.5345588235294118,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,S3,0.6684566362723585,0.45420607267297164,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,S4,0.6928840558109843,0.5133489461358314,False,True,True,131,0.1,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,all,0.6701905050629205,0.5197542769222229,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_probabilities_calibrated10,Q1,0.6978563214366444,0.5333333333333333,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_probabilities_calibrated10,Q2,0.6800015706557112,0.5192400192400193,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_probabilities_calibrated10,Q3,0.6592170502879223,0.5263424518743668,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_probabilities_calibrated10,S1,0.6216159662194009,0.4940379403794038,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_probabilities_calibrated10,S2,0.6763267071311571,0.4725490196078431,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_probabilities_calibrated10,S3,0.6671013005397833,0.48382279741164763,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_probabilities_calibrated10,S4,0.6931807253394138,0.5079625292740046,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_probabilities_calibrated10,all,0.6707570916585761,0.5053268701600884,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_calibrated10,Q1,0.7002944759670207,0.4373239436619718,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_calibrated10,Q2,0.6820274205124148,0.44348244348244353,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_calibrated10,Q3,0.659556477332352,0.4929078014184397,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_calibrated10,S1,0.6220687202635584,0.4872628726287263,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_calibrated10,S2,0.675552202800726,0.5137254901960784,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_calibrated10,S3,0.6677569434641366,0.4335490293678447,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_calibrated10,S4,0.6934307245899259,0.4903981264637003,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_calibrated10,all,0.6715267092757335,0.47123567245988646,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated10,Q1,0.7003228974068547,0.4774647887323944,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated10,Q2,0.6818815211058789,0.46224146224146223,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated10,Q3,0.6593468471358156,0.5022796352583586,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated10,S1,0.6218032582217686,0.5032520325203251,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated10,S2,0.6763758443818629,0.4647058823529412,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated10,S3,0.6680743217379924,0.429318068690891,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated10,S4,0.6931111025410216,0.4925058548009368,False,True,True,131,0.1,,
chronological_holdout,listener_view_mobility_environment_stats_probabilities_calibrated10,all,0.6715593989330279,0.47596681779961564,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated10,Q1,0.7004336804255045,0.4657276995305164,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated10,Q2,0.6791002925454116,0.5675805675805676,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated10,Q3,0.6597866827595449,0.504305977710233,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated10,S1,0.6225601128329998,0.4444444444444444,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated10,S2,0.6753712324211315,0.4796568627450981,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated10,S3,0.6655552772520693,0.5607267297162768,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated10,S4,0.6935676179055251,0.4880562060889929,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_probabilities_calibrated10,all,0.6709106994488838,0.5014997839737327,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated10,Q1,0.6965107294644907,0.5518779342723004,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated10,Q2,0.6799455973228735,0.5307840307840308,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated10,Q3,0.6579174404567559,0.565096251266464,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated10,S1,0.621484385110275,0.5116531165311653,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated10,S2,0.6761123958438411,0.5125,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated10,S3,0.66886201850912,0.4449975111996018,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated10,S4,0.691400605526781,0.5850117096018735,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_calibrated10,all,0.6703190246048768,0.528845793379348,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated10,Q1,0.6994839292335443,0.46619718309859154,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated10,Q2,0.6797598722774573,0.5416065416065416,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated10,Q3,0.6576530325757719,0.5724417426545086,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated10,S1,0.621875562068759,0.48509485094850946,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated10,S2,0.6760507850367746,0.4825980392156863,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated10,S3,0.6687705639927947,0.45171727227476355,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated10,S4,0.691746496332224,0.5761124121779859,False,True,True,131,0.1,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities_calibrated10,all,0.6707628916453322,0.5108240059966552,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,Q1,0.6982052575551428,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,Q2,0.6802989069682592,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,Q3,0.6597778995914756,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,S1,0.6215678419963218,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,S2,0.6755821939568336,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,S3,0.6669120962706943,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,S4,0.6934406862131552,0.5,False,True,True,131,0.1,,
chronological_holdout,prior_only_calibrated10,all,0.6708264117931261,0.5,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,Q1,0.6937031453487753,0.5990610328638497,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,Q2,0.676953015914473,0.5404040404040404,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,Q3,0.6559671758718787,0.5645896656534954,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,S1,0.6133338322063469,0.6449864498644987,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,S2,0.6680655242305386,0.6404411764705883,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,S3,0.6603754379595194,0.5998008959681433,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,S4,0.6850124344371818,0.6320843091334895,False,True,True,131,0.1,,
chronological_holdout,raw_lifelog_pca_calibrated10,all,0.6647729379955305,0.6030525100511579,False,True,True,131,0.1,,
chronological_holdout,transported_prototype_probabilities_calibrated10,Q1,0.6973127639274702,0.5305164319248826,False,True,True,131,0.1,,
