target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,masked_view_policy_score
S3,masked_view_consensus_utility,top_all,0.04,18,-0.5679204906535582,-0.03155113836964212,0.3888888888888889,5,2,3,10,8,-0.3686175296780221,0.6358292377835156,-0.19930296097553613,-0.3134535959219194,-2.382910775476077,-3.033908417307777
S3,masked_view_consensus_utility,top_all,0.06,27,-0.7278844687518216,-0.026958684027845244,0.2962962962962963,5,2,3,13,14,-0.8281171171123383,1.1045339558973424,0.10023264836051671,0.0907465522679074,-2.430024682895146,-2.994785872356499
S3,masked_view_consensus_utility,top_all,0.08,36,-0.7270797886845642,-0.020196660796793452,0.2777777777777778,6,3,3,18,18,-1.0050125989225853,1.197227409604013,0.2779328102380211,0.23214704909733758,-2.1593663779693006,-2.6585766684103866
S3,masked_view_consensus_utility,top_all,0.1,45,-1.070579747021431,-0.02379066104492069,0.26666666666666666,6,3,3,25,20,-0.4936888795050162,1.3246436817828353,-0.5768908675164148,-0.43550645011191125,-2.8727088623300343,-3.5807705575277136
S3,masked_view_consensus_utility,top_all,0.14,63,-0.8525245020717045,-0.013532134953519119,0.2857142857142857,7,4,3,35,28,-0.824190418212954,1.8837028093966743,-0.02833408385875047,-0.01504169538709002,-2.213945600960976,-2.7693347027276585
S3,masked_view_consensus_utility,top_all,0.18,81,-1.205807111843251,-0.014886507553620382,0.2962962962962963,9,4,5,46,35,-1.7241727670256026,2.4034400161126466,0.5183656551823517,0.21567655182040393,-3.849107773643684,-4.675199771544964
S3,masked_view_consensus_utility,top_all,0.25,112,-2.590834073301652,-0.023132447083050463,0.3125,9,3,6,55,57,-3.066062112969326,2.7602680684810412,0.475228039667674,0.1721673503723097,-6.197912524380735,-7.256416728249723
S3,masked_view_consensus_utility,top_decisive,0.02,7,-0.5386502085054791,-0.07695002978649701,0.42857142857142855,3,1,2,3,4,-0.13252185227064864,0.7503308376838248,-0.40612835623483046,-0.541265713519781,-1.8849217045396478,-2.4120136836011974
S3,masked_view_consensus_utility,top_decisive,0.04,14,-0.3507951329275112,-0.025056795209107943,0.42857142857142855,5,2,3,5,9,-0.6011443891356585,1.1766181111061251,0.2503492562081473,0.21277018757836122,-1.9418958744968235,-2.482917284674525
S3,masked_view_consensus_utility,top_decisive,0.06,21,-0.534703869318615,-0.025462089015172145,0.38095238095238093,6,3,3,8,13,-0.031299958695252164,0.8973972828846647,-0.5034039106233629,-0.560959922906365,-2.283657896994095,-2.9887552329908336
S3,masked_view_consensus_utility,top_decisive,0.08,28,-1.2302011298486344,-0.04393575463745123,0.32142857142857145,6,3,3,13,15,-1.0030955110613506,1.0105564242962715,-0.22710561878728375,-0.2247332393591332,-2.8696614203600967,-3.498533234611212
S3,masked_view_consensus_utility,top_decisive,0.1,35,-1.4226912102530007,-0.04064832029294288,0.34285714285714286,7,4,3,16,19,-1.144312321833837,2.1592076981506456,-0.2783788884191638,-0.1289264060412504,-2.8630164618038334,-3.4839078485467794
S3,masked_view_consensus_utility,top_decisive,0.14,49,-2.0499602053402404,-0.04183592255796409,0.3469387755102041,9,4,5,20,29,-1.2579377439674175,2.7328480430861513,-0.7920224613728228,-0.2898157705389311,-5.18472107244605,-6.327376431523598
S3,masked_view_consensus_utility,top_decisive,0.18,64,-2.1217180359603027,-0.03315184431187973,0.359375,9,6,3,25,39,-1.7456049507908606,2.6966394052286797,-0.3761130851694421,-0.13947474194739323,-3.1915238399643466,-3.7967568443922657
S3,masked_view_consensus_utility,top_decisive,0.25,88,-2.749099952548395,-0.031239772188049943,0.36363636363636365,9,4,5,38,50,-2.8353004894521323,2.1523284741719664,0.0862005369037373,0.0400498984881478,-5.537652047510545,-6.473388562416559
S3,masked_view_consensus_pessimistic_utility,top_all,0.02,9,-0.2845518848377226,-0.03161687609308029,0.2222222222222222,5,2,3,5,4,-0.34200361504732046,0.6284972852578754,0.05745173020959787,0.09141126231917637,-2.027524875254668,-2.594704974282299
S3,masked_view_consensus_pessimistic_utility,top_all,0.04,18,-0.2084318642891873,-0.011579548016065961,0.2777777777777778,5,2,3,10,8,-0.4649538664590186,0.9181700996665303,0.2565220021698313,0.27938396410751926,-1.8434885448967722,-2.366678582893338
S3,masked_view_consensus_pessimistic_utility,top_all,0.06,27,-0.12091215705003061,-0.004478228038890023,0.3333333333333333,6,3,3,12,15,-0.13278159256201783,0.760290286539358,0.011869435511987214,0.015611715317334608,-1.648530016422435,-2.2188211452816637
S3,masked_view_consensus_pessimistic_utility,top_all,0.08,36,-0.1126580593027865,-0.003129390536188514,0.2777777777777778,7,3,4,18,18,-0.744764139210844,1.51846143278439,0.6321060799080574,0.41628062870781635,-2.1525706462419625,-2.7666384130667305
S3,masked_view_consensus_pessimistic_utility,top_all,0.1,45,-0.0036639738196683203,-8.142164043707378e-05,0.3111111111111111,7,3,4,25,20,-0.7474871519398579,2.3458292141471486,0.7438231781201896,0.3170832614899523,-2.002728646439718,-2.596418761353386
S3,masked_view_consensus_pessimistic_utility,top_all,0.14,63,0.10967931999228536,0.0017409415871791328,0.31746031746031744,9,5,4,36,27,-2.8239715913882977,1.7403992495553449,2.933650911380583,1.6856194991638282,-0.5838697999970166,-0.6071637321422376
S3,masked_view_consensus_pessimistic_utility,top_all,0.18,81,-0.17346371130478738,-0.0021415273000591033,0.35802469135802467,9,5,4,39,42,-2.230975998744635,1.8024125535727111,2.0575122874398475,1.1415323774579145,-1.2138725309797407,-1.4536165264552199
S3,masked_view_consensus_pessimistic_utility,top_all,0.25,112,-0.2898991578160908,-0.002588385337643668,0.4017857142857143,9,5,4,52,60,-3.20275902367316,2.30694117961571,2.912859865857069,1.262650253762557,-1.0035081793898608,-1.0484759765960552
S3,masked_view_consensus_pessimistic_utility,top_decisive,0.02,7,0.10980133385112523,0.015685904835875033,0.42857142857142855,4,1,3,2,5,-0.20916765125999498,0.44898290242589894,0.3189689851111202,0.7104256829997296,-1.6075169530600097,-2.1428027156816
S3,masked_view_consensus_pessimistic_utility,top_decisive,0.04,14,0.18259553776624893,0.013042538411874924,0.5,8,3,5,2,12,-0.44662628015607114,0.9012888825752716,0.6292218179223201,0.6981355590722826,-2.502363270053711,-3.3336795407501314
S3,masked_view_consensus_pessimistic_utility,top_decisive,0.06,21,-0.11038734251925436,-0.005256540119964494,0.47619047619047616,8,4,4,4,17,-1.1532826263781835,1.1910242299221765,1.0428952838589292,0.8756289399142397,-1.6911444325105385,-2.2013849860437475
S3,masked_view_consensus_pessimistic_utility,top_decisive,0.08,28,-0.39808299083171517,-0.014217249672561256,0.39285714285714285,8,3,5,8,20,-0.8318188552479497,1.7334811007570836,0.4337358644162346,0.250210898882488,-3.233754348397784,-4.108276595890115
S3,masked_view_consensus_pessimistic_utility,top_decisive,0.1,35,-0.6084748540071279,-0.01738499582877508,0.4,9,4,5,11,24,-1.5912744055896426,2.2354070162023887,0.9827995515825148,0.43965127802637904,-3.03052988315061,-3.755692960726104
S3,masked_view_consensus_pessimistic_utility,top_decisive,0.14,49,-1.7725015636599903,-0.03617350129918347,0.3469387755102041,9,5,4,16,33,-2.2131348107996724,2.009512849709937,0.4406332471396821,0.21927366486025968,-3.4749239892465043,-4.103886746658192
S3,masked_view_consensus_pessimistic_utility,top_decisive,0.18,64,-1.6122447887167084,-0.02519132482369857,0.375,9,6,3,28,36,-2.2740318144190703,1.9369414807957361,0.6617870257023619,0.3416659884998105,-2.2652027308709006,-2.623658395189361
S3,masked_view_consensus_pessimistic_utility,top_decisive,0.25,88,-2.9989273839653405,-0.03407872027233341,0.3409090909090909,9,3,6,38,50,-2.9347857003854423,1.8706624727066588,-0.06414168357989825,-0.034288218487160724,-6.8054876132488396,-7.995016873932868
S3,masked_view_consensus_health_score,top_all,0.02,9,-0.44374636699115727,-0.049305151887906365,0.1111111111111111,3,1,2,8,1,-0.36440733125692515,0.30334943778681367,-0.07933903573423212,-0.2615433749047842,-1.758780478099728,-2.1733704349278082
S3,masked_view_consensus_health_score,top_all,0.04,18,-0.7670035043095487,-0.04261130579497493,0.2222222222222222,6,2,4,11,7,-0.8350473564069247,1.4131853912530774,0.06804385209737607,0.04814927504808219,-3.260595450792881,-4.026204601531745
S3,masked_view_consensus_health_score,top_all,0.06,27,-0.7605214396828406,-0.028167460728994096,0.2962962962962963,6,2,4,12,15,-0.6109436836418795,1.0090354362924538,-0.14957775604096113,-0.14823835780293473,-3.3239937863737667,-4.150991067048876
S3,masked_view_consensus_health_score,top_all,0.08,36,-1.0046229686605717,-0.027906193573904767,0.3611111111111111,8,3,5,18,18,-1.0867828046615888,1.9058840039583875,0.08215983600101717,0.04310851858265086,-3.9951672853130615,-4.951519463772286
S3,masked_view_consensus_health_score,top_all,0.1,45,-0.8787115062297721,-0.019526922360661603,0.4222222222222222,9,4,5,23,22,-0.44018642172109157,1.491118788258904,-0.43852508450868055,-0.2940913144959576,-3.863826639479628,-4.932791457428767
S3,masked_view_consensus_health_score,top_all,0.14,63,-0.6382590900723002,-0.01013109666781429,0.49206349206349204,9,7,2,33,30,-0.7657739238019183,1.0786000809327343,0.12751483372961814,0.11822253306280853,-0.5095844227384307,-0.7870979095257115
S3,masked_view_consensus_health_score,top_all,0.18,81,-0.8118394046392922,-0.01002270869925052,0.4567901234567901,9,6,3,44,37,-2.1264406119719284,1.570258049309377,1.314601207332636,0.8371880073538343,-1.1581336381276095,-1.364710612639705
S3,masked_view_consensus_health_score,top_all,0.25,112,-1.2628421144327528,-0.011275376021721007,0.44642857142857145,9,4,5,61,51,-4.530750201210052,1.866371309852962,3.2679080867772985,1.7509420925650392,-2.7377300748041944,-2.9157352301369723
S3,masked_view_consensus_health_score,top_decisive,0.02,7,-0.6156412990806222,-0.08794875701151746,0.14285714285714285,5,0,5,4,3,-0.3317100782652805,0.7276465703037589,-0.28393122081534167,-0.390204849995807,-4.454037711365572,-5.5414317034387315
S3,masked_view_consensus_health_score,top_decisive,0.04,14,-0.6956572733714865,-0.049689805240820464,0.2857142857142857,6,1,5,7,7,-0.8187040307491191,0.6555217731334115,0.1230467573776326,0.18770811652748898,-4.0838200966365665,-5.06033660868059
S3,masked_view_consensus_health_score,top_decisive,0.06,21,-0.8362285315500297,-0.03982040626428713,0.3333333333333333,7,2,5,10,11,-0.9984608662236303,1.2785850846416784,0.16223233467360054,0.12688426966834665,-4.000092120780768,-4.9535743317458065
S3,masked_view_consensus_health_score,top_decisive,0.08,28,-0.4881832944398405,-0.017435117658565733,0.42857142857142855,9,3,6,13,15,-0.9711727412970224,1.7926306457249497,0.48298944685718187,0.26943054220846385,-4.0421939338189805,-5.108574893054802
S3,masked_view_consensus_health_score,top_decisive,0.1,35,-1.1837098183581887,-0.03382028052451968,0.37142857142857144,9,3,6,16,19,-1.6900220281880718,1.164679614943669,0.5063122098298831,0.43472230760591746,-4.733028314157138,-5.785024916887003
S3,masked_view_consensus_health_score,top_decisive,0.14,49,-0.8151171043492197,-0.016635042945902442,0.42857142857142855,9,5,4,25,24,-2.0100531395572463,1.2743509819506826,1.1949360352080265,0.9376820453176145,-2.153121287494649,-2.602389501347593
S3,masked_view_consensus_health_score,top_decisive,0.18,64,-0.681128692615949,-0.010642635822124203,0.453125,9,6,3,29,35,-2.068574089793802,2.067021646431942,1.387445397177853,0.671229253729799,-1.0198061282307203,-1.212581601805218
S3,masked_view_consensus_health_score,top_decisive,0.25,88,-1.249376983830732,-0.014197465725349228,0.4318181818181818,9,6,3,40,48,-2.749124015466882,2.503968118984296,1.49974703163615,0.5989481336705293,-1.5634343457546627,-1.7296953839867557
S4,masked_view_gain_mean,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
S4,masked_view_gain_mean,top_all,0.02,9,0.2759577166592046,0.0306619685176894,0.4444444444444444,4,2,2,4,5,-0.22872133184587748,0.649737730565199,0.504679048505082,0.7767427144273549,-0.4141747893657257,-0.6870081983654539
S4,masked_view_gain_mean,top_all,0.04,18,-1.295780617389024,-0.071987812077168,0.2777777777777778,7,2,5,8,10,-0.5004221786166603,0.855895705557917,-0.7953584387723638,-0.9292702762819777,-4.919860876365327,-6.109156500586388
S4,masked_view_gain_mean,top_all,0.06,27,-1.259895980621454,-0.04666281409709089,0.3333333333333333,9,3,6,12,15,-0.6360867863117674,0.8273703303644513,-0.6238091943096866,-0.7539661157959371,-5.336959143542771,-6.66884791388325
S4,masked_view_gain_mean,top_all,0.08,36,-1.433824441006716,-0.039828456694631004,0.4166666666666667,9,2,7,15,21,-0.6923358730339944,1.34434681426413,-0.7414885679727217,-0.5515604753960744,-6.452668154003442,-8.035908400811756
S4,masked_view_gain_mean,top_all,0.1,45,-2.009062612186916,-0.04464583582637591,0.35555555555555557,9,2,7,19,26,-1.115137492097625,1.2143358938013826,-0.893925120089291,-0.7361432077009015,-7.121106280543813,-8.736987477873924
S4,masked_view_gain_mean,top_all,0.14,63,-2.3667871958865017,-0.03756805072835717,0.3492063492063492,10,3,7,25,38,-1.478208835322899,1.7642753736029495,-0.8885783605636026,-0.5036506057152376,-7.255932460433064,-8.845299130397633
S4,masked_view_gain_mean,top_all,0.18,81,-1.8452771471035474,-0.022781199346957375,0.43209876543209874,10,3,7,41,40,-0.33768942369866517,1.0054861835665152,-1.5075877234048822,-1.499361948522639,-7.021634477246286,-8.781576769143069
S4,masked_view_gain_mean,top_all,0.25,112,-1.8618920668339254,-0.01662403631101719,0.45535714285714285,10,3,7,55,57,-2.462640570432289,2.6406811420517937,0.6007485035983635,0.22749755509352615,-6.119505335065146,-7.362318942421365
S4,masked_view_gain_mean,top_decisive,0.02,6,0.4740711674411999,0.07901186124019999,0.6666666666666666,4,3,1,3,3,-0.07094320515079344,0.7894976846552242,0.5450143725919934,0.6903305521788866,0.8171925863996194,0.7496858364726892
S4,masked_view_gain_mean,top_decisive,0.04,13,-1.1588240881584313,-0.08914031447372549,0.3076923076923077,6,2,4,6,7,-0.3297003967367279,0.6394976725912582,-0.8291236914217034,-1.2965233916521954,-4.07097741162894,-5.078375559258205
S4,masked_view_gain_mean,top_decisive,0.06,19,-1.229786622485312,-0.06472561170975326,0.3684210526315789,9,3,6,8,11,-0.5020648452340002,0.7597577246050912,-0.7277217772513118,-0.9578339958696293,-5.351325275689181,-6.714700069637533
S4,masked_view_gain_mean,top_decisive,0.08,25,-0.9579967010052146,-0.038319868040208586,0.4,9,3,6,11,14,-0.44358128625872684,0.8446325843364382,-0.5144154147464878,-0.6090404565088189,-4.958946141817368,-6.269442496339235
S4,masked_view_gain_mean,top_decisive,0.1,32,-1.3721187917079005,-0.04287871224087189,0.4375,9,2,7,14,18,-0.7815126595388723,1.151671181766834,-0.5906061321690282,-0.5128253111820955,-6.32698846908527,-7.876834385707788
S4,masked_view_gain_mean,top_decisive,0.14,45,-1.7396898721555996,-0.038659774936791104,0.4444444444444444,9,2,7,19,26,-0.8724840528790315,1.814516153560396,-0.867205819276568,-0.4779267561630463,-6.785449028963147,-8.398909346964462
S4,masked_view_gain_mean,top_decisive,0.18,57,-1.504921906327223,-0.02640213870749514,0.47368421052631576,9,2,7,22,35,-1.4867550639185416,1.3955497645655317,-0.018166842408681383,-0.0130176958715171,-6.196792597073203,-7.608599745797261
S4,masked_view_gain_mean,top_decisive,0.25,80,-2.7272210061860003,-0.034090262577325,0.475,9,1,8,29,51,-1.6573872059371344,2.4418083095964485,-1.0698338002488659,-0.4381317714598468,-8.779226013419088,-10.661550422905522
S4,masked_view_consensus_utility,top_all,0.02,9,-0.021535360057051867,-0.002392817784116874,0.3333333333333333,4,2,2,4,5,-0.28595599225515866,0.37510223016381655,0.2644206321981068,0.7049295123695417,-0.8418285208840937,-1.1602465185644715
S4,masked_view_consensus_utility,top_all,0.04,18,-0.059777313954665845,-0.0033209618863703247,0.5555555555555556,4,2,2,11,7,-0.16749387464829307,0.4741453510862204,0.10771656069362723,0.22718046364233915,-0.9049140269032179,-1.2911511642263924
S4,masked_view_consensus_utility,top_all,0.06,27,-0.1044301452392547,-0.0038677831570094333,0.48148148148148145,4,2,2,19,8,-0.8168158123243471,1.2450345097409246,0.7123856670850923,0.5721814628522469,-0.7293584969557292,-0.9622143124172612
S4,masked_view_consensus_utility,top_all,0.08,36,-0.09848223117860261,-0.0027356175327389615,0.4722222222222222,4,2,2,28,8,0.3838183361181827,0.9322028038919884,-0.48230056729678533,-0.5173772973897514,-1.2537473816936748,-1.7822462803419525
S4,masked_view_consensus_utility,top_all,0.1,45,-0.1666902703116993,-0.0037042282291488734,0.5111111111111111,5,3,2,34,11,-0.38975967913992293,0.9333551935481146,0.22306940882822363,0.2389973403161059,-0.7858273543013214,-1.120852554575619
S4,masked_view_consensus_utility,top_all,0.14,63,-0.3504387806375541,-0.005562520327580224,0.42857142857142855,5,2,3,44,19,-0.3481127247371829,1.3117694545363352,-0.0023260559003712156,-0.0017732200519895436,-2.051430222207883,-2.6548578223231507
S4,masked_view_consensus_utility,top_all,0.18,81,-0.4544955282376,-0.005611055904167901,0.43209876543209874,5,2,3,51,30,-1.6989253121698469,0.8683154824936915,1.244429783932247,1.4331539734364784,-1.5743951386164312,-1.8627230853864942
S4,masked_view_consensus_utility,top_all,0.25,112,-0.6001959249624516,-0.005358892187164746,0.4375,9,5,4,62,50,-1.2848917470041379,1.382184989037626,0.6846958220416863,0.4953720576276982,-2.1578901814850915,-2.7342527012629496
S4,masked_view_consensus_utility,top_decisive,0.02,6,-0.008365179031431358,-0.0013941965052385596,0.5,3,2,1,1,5,-0.12622532010230086,0.526877030190634,0.1178601410708695,0.2236957284477281,-0.11974455681185425,-0.2981628097965996
S4,masked_view_consensus_utility,top_decisive,0.04,13,-0.2987681201891013,-0.022982163091469332,0.38461538461538464,4,1,3,1,12,0.07029599299716023,0.8516043973588883,-0.36906411318626153,-0.43337506749713073,-2.3866626819386214,-3.098676467782942
S4,masked_view_consensus_utility,top_decisive,0.06,19,-0.22032866448050276,-0.011596245498973829,0.47368421052631576,8,4,4,1,18,-0.5795875224203373,1.0575872163289008,0.35925885793983453,0.3396966721921003,-2.09482892329814,-2.7727738735807677
S4,masked_view_consensus_utility,top_decisive,0.08,25,-0.10454655669700569,-0.004181862267880227,0.52,8,4,4,1,24,-0.6885681058426977,0.9407253976292165,0.5840215491456919,0.6208204334841206,-1.8560569711476014,-2.4813156061744097
S4,masked_view_consensus_utility,top_decisive,0.1,32,-0.11512028090779008,-0.00359750877836844,0.53125,9,5,4,1,31,-0.5218363612606153,1.5971278535204436,0.4067160803528252,0.2546546786823157,-1.7613666849160698,-2.415853892861273
S4,masked_view_consensus_utility,top_decisive,0.14,45,0.5939499009467524,0.013198886687705608,0.6222222222222222,9,6,3,3,42,-0.7262334287756539,1.536347129624945,1.3201833297224064,0.8593001570190009,0.30972185982927236,0.08832780658358408
S4,masked_view_consensus_utility,top_decisive,0.18,57,-0.22665417555627776,-0.003976389044846978,0.543859649122807,9,4,5,6,51,-0.42767583520384794,0.9126273873476147,0.20102165964757018,0.22026695936860172,-2.8939190215497854,-3.8176646655557533
S4,masked_view_consensus_utility,top_decisive,0.25,80,-0.32410189690712904,-0.004051273711339113,0.525,9,5,4,10,70,-2.1912907535602657,2.2263964310886424,1.8671888566531367,0.8386596522435747,-1.4029698318541737,-1.7092432017790804
S4,masked_view_consensus_pessimistic_utility,top_all,0.02,9,0.11111389941569488,0.012345988823966099,0.5555555555555556,4,3,1,6,3,-0.09398578327136378,0.6738631170550803,0.20509968268705867,0.30436401324854556,0.25777963412546456,0.11548428585290332
S4,masked_view_consensus_pessimistic_utility,top_all,0.04,18,0.14755282226946626,0.008197379014970347,0.5555555555555556,4,3,1,15,3,-0.3975378679534688,0.9907431034260763,0.5450906902229351,0.5501836836794158,0.4377973766598795,0.3786163535291876
S4,masked_view_consensus_pessimistic_utility,top_all,0.06,27,0.22813998310475386,0.008449629003879773,0.5555555555555556,4,3,1,23,4,-0.22829866921334743,0.9663479896986688,0.4564386523181013,0.472333628448309,0.47957131870536474,0.3984433257519387
S4,masked_view_consensus_pessimistic_utility,top_all,0.08,36,0.25379897452636296,0.007049971514621193,0.5555555555555556,4,3,1,30,6,-0.09192969624121643,1.2000084064620893,0.3457286707675794,0.28810520735173006,0.4480589744746333,0.3377831173426556
S4,masked_view_consensus_pessimistic_utility,top_all,0.1,45,0.18137069651957954,0.004030459922657323,0.5111111111111111,4,3,1,38,7,-0.5016442690177716,1.4770051112491964,0.6830149655373512,0.4624323642046725,0.4955580597670086,0.47078903801358174
S4,masked_view_consensus_pessimistic_utility,top_all,0.14,63,0.1422981572043312,0.002258700908005257,0.5079365079365079,5,3,2,47,16,-1.4930528563234402,1.1470089531588832,1.6353510135277713,1.4257526142441916,0.13502405114124816,0.14887618574386874
S4,masked_view_consensus_pessimistic_utility,top_all,0.18,81,0.12742176927548748,0.0015731082626603394,0.5061728395061729,6,4,2,54,27,-0.6545861932666437,2.148756748642374,0.7820079625421312,0.36393508154714066,-0.08532144185289203,-0.2687981927878763
S4,masked_view_consensus_pessimistic_utility,top_all,0.25,112,-0.04179016434021904,-0.00037312646732338425,0.48214285714285715,10,7,3,63,49,-1.9668642441409454,1.6455439452082576,1.9250740798007264,1.1698709629763742,0.0677228598876729,0.025673031787081566
S4,masked_view_consensus_pessimistic_utility,top_decisive,0.02,6,0.20828643920569762,0.034714406534282934,0.6666666666666666,4,3,1,1,5,0.1882863867660308,0.37783115743781714,0.02000005243966682,0.052933835778110484,0.3039131744707255,0.1029051965807444
S4,masked_view_consensus_pessimistic_utility,top_decisive,0.04,13,0.11044236611199426,0.008495566623999558,0.5384615384615384,6,3,3,1,12,-0.15939721273122004,1.1406492726457351,0.2698395788432143,0.23656665139260696,-1.2329955776920816,-1.7600472953764437
S4,masked_view_consensus_pessimistic_utility,top_decisive,0.06,19,0.08273406404579636,0.004354424423462966,0.5263157894736842,9,5,4,1,18,-0.016063086715649176,0.708500134994756,0.09879715076144555,0.1394454932068246,-1.6845318575512258,-2.411651181959325
S4,masked_view_consensus_pessimistic_utility,top_decisive,0.08,25,0.13885527818509497,0.005554211127403798,0.56,9,5,4,1,24,-0.7241627675309403,1.1840255150372956,0.8630180457160352,0.7288846690848981,-1.290199938905803,-1.8331280950094166
S4,masked_view_consensus_pessimistic_utility,top_decisive,0.1,32,0.15049063773664179,0.004702832429270056,0.5625,9,6,3,2,30,-0.35184818158724146,1.3846576624297144,0.5023388193238832,0.36278918100406793,-0.4905368573995923,-0.9039931453350174
S4,masked_view_consensus_pessimistic_utility,top_decisive,0.14,45,0.26184247713176784,0.005818721714039285,0.5777777777777777,9,5,4,4,41,-1.1629983821433045,1.7106578136478072,1.4248408592750723,0.8329198556879948,-0.9539490143309353,-1.3673549973616863
S4,masked_view_consensus_pessimistic_utility,top_decisive,0.18,57,0.5407524310453378,0.009486884755181365,0.5964912280701754,9,6,3,7,50,-0.8430680224823641,1.3173455007671524,1.3838204535277019,1.0504612895567929,0.28890764856027396,0.08854645585576401
S4,masked_view_consensus_pessimistic_utility,top_decisive,0.25,80,-0.17963062772758598,-0.002245382846594825,0.5375,9,7,2,11,69,-0.8826719459546858,2.0718919046970425,0.7030413182270998,0.3393233578611334,0.18849116943801247,0.04322713978746803
S4,masked_view_consensus_health_score,top_all,0.02,9,-0.007788047906484519,-0.0008653386562760576,0.5555555555555556,6,2,4,6,3,-0.1431062216270614,0.6133302768442852,0.1353181737205769,0.2206285566347999,-2.343919386996358,-3.1239391914634846
S4,masked_view_consensus_health_score,top_all,0.04,18,0.035410226043194826,0.0019672347801774903,0.5555555555555556,7,2,5,13,5,-0.3383903309379206,0.7016095581667379,0.3738005569811154,0.5327757477504056,-2.9360375597939297,-3.8549634722888206
S4,masked_view_consensus_health_score,top_all,0.06,27,0.009899663955698024,0.0003666542205814083,0.48148148148148145,7,2,5,21,6,-0.4970618584086036,1.072629399715869,0.5069615223643016,0.4726343716651732,-2.9468818475317606,-3.828976158102816
S4,masked_view_consensus_health_score,top_all,0.08,36,-0.010474914517442147,-0.0002909698477067263,0.4444444444444444,8,3,5,29,7,-0.793332098285485,1.2763755519660154,0.7828571837680429,0.6133439194774605,-2.6695849526953257,-3.461705366483571
S4,masked_view_consensus_health_score,top_all,0.1,45,0.08811584500787678,0.0019581298890639287,0.5111111111111111,8,3,5,38,7,-0.46391546722621574,1.7131869972618083,0.5520313122340925,0.3222247852198305,-2.6575618282993188,-3.5152612418921922
S4,masked_view_consensus_health_score,top_all,0.14,63,0.28470504438254934,0.0045191276886118945,0.5396825396825397,8,3,5,54,9,-0.6875078334887272,1.603377340325108,0.9722128778712766,0.6063531356094545,-2.2754962459126693,-3.0337284752583407
S4,masked_view_consensus_health_score,top_all,0.18,81,0.42450674359631135,0.00524082399501619,0.5555555555555556,9,6,3,64,17,-1.8871958206993138,1.5999627553986058,2.3117025642956253,1.4448477356710099,0.5225318591113259,0.5475648480571844
S4,masked_view_consensus_health_score,top_all,0.25,112,0.7250809278676721,0.006473936855961358,0.5714285714285714,10,8,2,85,27,-0.6872031545674848,1.0506165961671288,1.412284082435157,1.344243073626923,1.6538046640826694,1.7083720073724367
S4,masked_view_consensus_health_score,top_decisive,0.02,6,0.18638913143357838,0.03106485523892973,0.6666666666666666,3,2,1,2,4,-0.29807165963340065,0.387038148655455,0.48446079106697904,1.251713281365064,0.3644550697768607,0.2742486506829006
S4,masked_view_consensus_health_score,top_decisive,0.04,13,0.18852028660685488,0.014501560508219605,0.6153846153846154,7,3,4,7,6,0.024305815955687572,0.5014517796069267,0.16421447065116732,0.3274780892788739,-1.9058722243527337,-2.6630917958558493
S4,masked_view_consensus_health_score,top_decisive,0.06,19,0.27796935638063974,0.014629966125296828,0.631578947368421,8,6,2,9,10,-0.5626031071425502,0.6501118441190825,0.8405724635231899,1.292965927520035,0.6225189429447076,0.4985520333685995
S4,masked_view_consensus_health_score,top_decisive,0.08,25,0.1620529346283222,0.006482117385132888,0.6,8,5,3,12,13,-0.588271385967575,1.2541043773075877,0.7503243205958972,0.5982949538911218,-0.5555040577740016,-0.9309635649591222
S4,masked_view_consensus_health_score,top_decisive,0.1,32,0.20324367156909529,0.006351364736534228,0.625,9,6,3,14,18,-0.533536238901798,1.4483492574945047,0.7367799104708933,0.5087032058451473,-0.31926303918157717,-0.6821295956563684
S4,masked_view_consensus_health_score,top_decisive,0.14,45,-0.02867789601696563,-0.0006372865781547918,0.6,9,7,2,22,23,-0.9144383183217538,1.716961846349554,0.8857604223047881,0.5158882383950525,0.4429270756292154,0.3369697375272179
S4,masked_view_consensus_health_score,top_decisive,0.18,57,-0.6012251558227101,-0.010547809751275615,0.543859649122807,9,5,4,26,31,-1.3034283156588962,0.9456506511774632,0.7022031598361861,0.7425608589830166,-2.0908470867887607,-2.6688751077590585
S4,masked_view_consensus_health_score,top_decisive,0.25,80,-0.8586207101279668,-0.010732758876599585,0.5375,9,4,5,34,46,-2.546027054206669,1.5241501102314667,1.6874063440787022,1.1071129626611662,-2.9191921934343044,-3.48269647504298
