joint_delta_mean_vs_h012,joint_delta_p10_vs_h012,joint_delta_p90_vs_h012,joint_delta_max_vs_h012,joint_beats_h012_rate,uniform_joint_q_delta_vs_h012,candidate_id,mode,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,h015_joint_delta_mean,h016_joint_delta_mean,gain_vs_h015_under_joint,gain_vs_h016_under_joint,h017_decision,decision_rank,file
-0.00015825312369441164,-0.00015825887979559262,-0.0001582478130118214,-0.0001582478130118214,1.0,-0.00015058365341599246,h016_gain_Q_k300_a1.25,h016_gain,Q,300,1.25,199,300,0.0034072146334331215,0.13312855958707037,0.00016465405640302862,-0.0002962889540483187,-0.00032290718009744026,0.00013803583035390708,diagnostic_only,2,not_materialized
-0.00015811296675976355,-0.00015811642269892326,-0.00015810977826455092,-0.00015810977826455092,1.0,-0.0001504552508577135,h016_gain_Q_k300_a0.75,h016_gain,Q,300,0.75,199,300,0.002062644228354548,0.08142080446424049,0.00016465405640302862,-0.0002962889540483187,-0.00032276702316279217,0.00013817598728855517,diagnostic_only,2,not_materialized
-0.00015762808395841082,-0.0001576338183583754,-0.00015762279387118846,-0.00015762279387118846,1.0,-0.00014994806112017105,h015_gain_Q_k300_a1.25,h015_gain,Q,300,1.25,197,300,0.003403828405934964,0.13312855958707037,0.00016465405640302862,-0.0002962889540483187,-0.00032228214036143945,0.0001386608700899079,diagnostic_only,2,not_materialized
-0.00015748875347530405,-0.00015749219636690677,-0.00015748557736238329,-0.00015748557736238329,1.0,-0.00014982050392653174,h015_gain_Q_k300_a0.75,h015_gain,Q,300,0.75,197,300,0.0020601910145730843,0.08142080446424049,0.00016465405640302862,-0.0002962889540483187,-0.00032214280987833267,0.00013880020057301467,diagnostic_only,2,not_materialized
-0.00015689803281583635,-0.00015690928163916484,-0.0001568866495400648,-0.0001568866495400648,1.0,-0.00015360441717527783,conflict_all_k800_a1.25,conflict,all,800,1.25,247,800,0.005098124003620354,0.04606899070548498,0.00016465405640302862,-0.0002962889540483187,-0.00032155208921886495,0.00013939092123248237,diagnostic_only,2,not_materialized
-0.00015680640543290568,-0.00015681367047960375,-0.00015679897707910224,-0.00015679897707910224,1.0,-0.000153535833245945,conflict_all_k800_a0.75,conflict,all,800,0.75,247,800,0.0030543884494020983,0.027288910772906405,0.00016465405640302862,-0.0002962889540483187,-0.00032146046183593427,0.00013948254861541304,diagnostic_only,2,not_materialized
-0.00015636691903407734,-0.00015636977687343758,-0.0001563635045656368,-0.0001563635045656368,1.0,-0.00014366317289085656,weight_shift_S_k180_a1,weight_shift,S,180,1.0,126,180,0.0014719362534009292,0.04424223181137732,0.00016465405640302862,-0.0002962889540483187,-0.00032102097543710597,0.00013992203501424138,diagnostic_only,2,not_materialized
-0.00015538143159213162,-0.00015538556792708724,-0.00015537758851743712,-0.00015537758851743712,1.0,-0.00015180557454335267,conflict_all_k500_a1,conflict,all,500,1.0,230,500,0.003347580482701318,0.0366239340813761,0.00016465405640302862,-0.0002962889540483187,-0.0003200354879951602,0.0001409075224561871,diagnostic_only,2,not_materialized
-0.00015506190872114928,-0.000155064789262689,-0.00015505925454875692,-0.00015505925454875692,1.0,-0.0001460126831651454,consensus_S_k180_a0.55,consensus,S,180,0.55,136,180,0.0011992970021863505,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.0003197159651241779,0.00014122704532716944,diagnostic_only,2,not_materialized
-0.00015376631867873122,-0.00015376907490485947,-0.00015376353457512411,-0.00015376353457512411,1.0,-0.0001487813485275543,conflict_S_k800_a0.35,conflict,S,800,0.35,248,800,0.0017229184655060874,0.015496805914984868,0.00016465405640302862,-0.0002962889540483187,-0.00031842037508175984,0.0001425226353695875,diagnostic_only,2,not_materialized
-0.00015325651007544743,-0.0001532621723621998,-0.00015325129107464082,-0.00015325129107464082,1.0,-0.0001433127601398133,consensus_Q_k180_a1.25,consensus,Q,180,1.25,139,180,0.002653943757036652,0.13312855958707037,0.00016465405640302862,-0.0002962889540483187,-0.000317910566478476,0.0001430324439728713,diagnostic_only,2,not_materialized
-0.00015308197027750787,-0.00015308536953705662,-0.00015307883713424323,-0.00015307883713424323,1.0,-0.00014316367024359952,consensus_Q_k180_a0.75,consensus,Q,180,0.75,139,180,0.00160981393006991,0.08142080446424049,0.00016465405640302862,-0.0002962889540483187,-0.00031773602668053646,0.00014320698377081085,diagnostic_only,2,not_materialized
-0.00015247808748760394,-0.00015248027246705156,-0.00015247606100159993,-0.00015247606100159993,1.0,-0.00014557525500335077,oracle_gain_S_k300_a0.35,oracle_gain,S,300,0.35,189,300,0.001160128040031577,0.015496805914984868,0.00016465405640302862,-0.0002962889540483187,-0.00031713214389063256,0.00014381086656071478,diagnostic_only,2,not_materialized
-0.00015201863674681407,-0.0001520225789056586,-0.00015201499564342771,-0.00015201499564342771,1.0,-0.00014352059266172073,h015_gain_Q_k180_a1,h015_gain,Q,180,1.0,139,180,0.002063062098733836,0.10712119668730175,0.00016465405640302862,-0.0002962889540483187,-0.0003166726931498427,0.00014427031730150465,diagnostic_only,2,not_materialized
-0.00015177553537563368,-0.00015177722719054152,-0.00015177370105517172,-0.00015177370105517172,1.0,-0.00014409382068688879,weight_shift_S_k500_a0.35,weight_shift,S,500,0.35,233,500,0.0013238267828234154,0.015496805914984868,0.00016465405640302862,-0.0002962889540483187,-0.00031642959177866233,0.00014451341867268504,diagnostic_only,2,not_materialized
-0.00015148943946738304,-0.00015149339607151068,-0.00015148578126774896,-0.00015148578126774896,1.0,-0.0001430137201926321,h016_gain_Q_k180_a1,h016_gain,Q,180,1.0,137,180,0.0020410044458646945,0.10712119668730175,0.00016465405640302862,-0.0002962889540483187,-0.00031614349587041164,0.00014479951458093568,diagnostic_only,2,not_materialized
-0.00015127955943090683,-0.00015128256918006458,-0.00015127671054612334,-0.00015127671054612334,1.0,-0.00014476408335297909,h016_gain_Q_k500_a0.55,h016_gain,Q,500,0.55,232,500,0.001966527579349196,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.00031593361583393545,0.0001450093946174119,diagnostic_only,2,not_materialized
-0.00015013467324010083,-0.00015013756259074908,-0.0001501320095127517,-0.0001501320095127517,1.0,-0.0001437071773646938,h015_gain_Q_k500_a0.55,h015_gain,Q,500,0.55,245,500,0.0019588854485730646,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.0003147887296431294,0.0001461542808082179,diagnostic_only,2,not_materialized
-0.00015012437995484026,-0.00015013170070124956,-0.000150117297197898,-0.000150117297197898,1.0,-0.00013906751062456782,weight_shift_Q_k300_a1.25,weight_shift,Q,300,1.25,196,300,0.002830525834007219,0.13312855958707037,0.00016465405640302862,-0.0002962889540483187,-0.0003147784363578689,0.00014616457409347846,diagnostic_only,2,not_materialized
-0.00014995340562986976,-0.00014995806600397293,-0.00014994887568807146,-0.00014994887568807146,1.0,-0.00013892337337705914,weight_shift_Q_k300_a0.75,weight_shift,Q,300,0.75,196,300,0.001712525615055936,0.08142080446424049,0.00016465405640302862,-0.0002962889540483187,-0.0003146074620328984,0.00014633554841844896,diagnostic_only,2,not_materialized
-0.0001496890247100658,-0.00014969125814610123,-0.00014968695259616485,-0.00014968695259616485,1.0,-0.00013917132895518273,h015_gain_all_k180_a0.35,h015_gain,all,180,0.35,132,180,0.0009306610738169644,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.00031434308111309445,0.00014659992933825292,diagnostic_only,2,not_materialized
-0.00014954773500729405,-0.00014955011423957936,-0.0001495455373668958,-0.0001495455373668958,1.0,-0.000139050375806225,h016_gain_all_k180_a0.35,h016_gain,all,180,0.35,129,180,0.0009093761919365432,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.00031420179141032265,0.00014674121904102467,diagnostic_only,2,not_materialized
-0.00014866376377540834,-0.0001486665846460715,-0.00014866116341812305,-0.00014866116341812305,1.0,-0.00014019335424256604,consensus_Q_k300_a0.55,consensus,Q,300,0.55,196,300,0.0015788747024405212,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.00031331782017843696,0.00014762519027291038,diagnostic_only,2,not_materialized
-0.0001473935056552679,-0.00014739661930972248,-0.00014738983176923503,-0.00014738983176923503,1.0,-0.00013539043295476282,weight_shift_S_k180_a1.25,weight_shift,S,180,1.25,126,180,0.001817004778583679,0.05525387979095353,0.00016465405640302862,-0.0002962889540483187,-0.00031204756205829653,0.00014889544839305081,diagnostic_only,2,not_materialized
-0.00014710407763384183,-0.00014710622006297306,-0.0001471015176542258,-0.0001471015176542258,1.0,-0.00013513370871726856,weight_shift_S_k180_a0.75,weight_shift,S,180,0.75,126,180,0.0011184249018665973,0.033200247611076594,0.00016465405640302862,-0.0002962889540483187,-0.00031175813403687045,0.0001491848764144769,diagnostic_only,2,not_materialized
-0.00014635379202827204,-0.00014635746056336233,-0.0001463502462390497,-0.0001463502462390497,1.0,-0.00013722529793127084,weight_shift_Q_k500_a0.55,weight_shift,Q,500,0.55,244,500,0.0017592568888132373,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.00031100784843130066,0.00014993516202004668,diagnostic_only,2,not_materialized
-0.00014594610527019175,-0.00014595127476509258,-0.0001459413023093653,-0.0001459413023093653,1.0,-0.00014251997110348996,conflict_all_k500_a1.25,conflict,all,500,1.25,230,500,0.004189699599580039,0.04606899070548498,0.00016465405640302862,-0.0002962889540483187,-0.00031060016167322034,0.00015034284877812697,diagnostic_only,2,not_materialized
-0.00014586026300613208,-0.00014586336574672515,-0.0001458573802305209,-0.0001458573802305209,1.0,-0.0001424574932826821,conflict_all_k500_a0.75,conflict,all,500,0.75,230,500,0.0025079606574355006,0.027288910772906405,0.00016465405640302862,-0.0002962889540483187,-0.0003105143194091607,0.00015042869104218664,diagnostic_only,2,not_materialized
-0.00014349502534946568,-0.00014350104570282136,-0.0001434891591013854,-0.0001434891591013854,1.0,-0.00013156153648262014,weight_shift_Q_k180_a1,weight_shift,Q,180,1.0,143,180,0.0016889843616345597,0.10712119668730175,0.00016465405640302862,-0.0002962889540483187,-0.0003081490817524943,0.00015279392869885303,diagnostic_only,2,not_materialized
-0.00014285828293037584,-0.0001428632088660227,-0.00014285373316533456,-0.00014285373316533456,1.0,-0.00013486007916368054,h015_gain_Q_k180_a1.25,h015_gain,Q,180,1.25,139,180,0.00256456802751368,0.13312855958707037,0.00016465405640302862,-0.0002962889540483187,-0.0003075123393334045,0.00015343067111794288,diagnostic_only,2,not_materialized
-0.0001427200973985762,-0.00014272305499530495,-0.00014271736567840948,-0.00014271736567840948,1.0,-0.0001347338466309805,h015_gain_Q_k180_a0.75,h015_gain,Q,180,0.75,139,180,0.0015557114524840832,0.08142080446424049,0.00016465405640302862,-0.0002962889540483187,-0.0003073741538016048,0.00015356885664974252,diagnostic_only,2,not_materialized
-0.00014236421511722795,-0.00014236915903894777,-0.00014235964404710468,-0.00014235964404710468,1.0,-0.00013438699438459442,h016_gain_Q_k180_a1.25,h016_gain,Q,180,1.25,137,180,0.002536693915736032,0.13312855958707037,0.00016465405640302862,-0.0002962889540483187,-0.0003070182715202566,0.00015392473893109077,diagnostic_only,2,not_materialized
-0.0001422252245484988,-0.0001422281930218041,-0.0001422224799667322,-0.0001422224799667322,1.0,-0.00013425993134884884,h016_gain_Q_k180_a0.75,h016_gain,Q,180,0.75,137,180,0.0015393522546971333,0.08142080446424049,0.00016465405640302862,-0.0002962889540483187,-0.0003068792809515274,0.00015406372949981992,diagnostic_only,2,not_materialized
-0.00014065938638833396,-0.00014066181246498135,-0.0001406571567791461,-0.0001406571567791461,1.0,-0.00013312785467061903,h016_gain_S_k180_a0.55,h016_gain,S,180,0.55,134,180,0.001183643735469392,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.0003053134427913626,0.00015562956765998476,diagnostic_only,2,not_materialized
-0.00013876547323380382,-0.0001387679749748884,-0.00013876316322856383,-0.00013876316322856383,1.0,-0.0001301105161251118,oracle_gain_Q_k180_a0.55,oracle_gain,Q,180,0.55,142,180,0.001233373011274443,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.0003034195296368324,0.0001575234808145149,diagnostic_only,2,not_materialized
-0.0001385714083907012,-0.0001385732368480528,-0.00013856971955147156,-0.00013856971955147156,1.0,-0.0001318224209091101,consensus_S_k300_a0.35,consensus,S,300,0.35,185,300,0.0011216692770184508,0.015496805914984868,0.00016465405640302862,-0.0002962889540483187,-0.00030322546479372983,0.00015771754565761751,diagnostic_only,2,not_materialized
-0.00013774447696155695,-0.00013774651110853785,-0.0001377425742095157,-0.0001377425742095157,1.0,-0.00013260443651478846,h015_gain_S_k500_a0.35,h015_gain,S,500,0.35,227,500,0.0014506979606514194,0.015496805914984868,0.00016465405640302862,-0.0002962889540483187,-0.00030239853336458557,0.00015854447708676177,diagnostic_only,2,not_materialized
-0.00013670553090010517,-0.00013670740781810724,-0.0001367037711572711,-0.0001367037711572711,1.0,-0.00013142324111666947,h016_gain_S_k500_a0.35,h016_gain,S,500,0.35,230,500,0.0014354353618426388,0.015496805914984868,0.00016465405640302862,-0.0002962889540483187,-0.0003013595873031338,0.00015958342314821355,diagnostic_only,2,not_materialized
-0.00013628012870142906,-0.00013628247951230778,-0.0001362779634098226,-0.0001362779634098226,1.0,-0.00012903969966460415,h015_gain_S_k180_a0.55,h015_gain,S,180,0.55,132,180,0.0012027394619097981,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.0003009341851044577,0.00016000882534688966,diagnostic_only,2,not_materialized
-0.0001349818370982213,-0.00013498891723701364,-0.0001349749702966652,-0.0001349749702966652,1.0,-0.00012371461234911564,weight_shift_Q_k180_a1.25,weight_shift,Q,180,1.25,143,180,0.002099361749390505,0.13312855958707037,0.00016465405640302862,-0.0002962889540483187,-0.0002996358935012499,0.0001613071169500974,diagnostic_only,2,not_materialized
-0.00013481201097250646,-0.00013481454592788837,-0.00013480967219559362,-0.00013480967219559362,1.0,-0.00012826898325233942,h016_gain_Q_k300_a0.55,h016_gain,Q,300,0.55,199,300,0.0015178459380957479,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.0002994660673755351,0.00016147694307581226,diagnostic_only,2,not_materialized
-0.00013481050094443683,-0.00013481501683627924,-0.00013480610068229256,-0.00013480610068229256,1.0,-0.00012357015435968184,weight_shift_Q_k180_a0.75,weight_shift,Q,180,0.75,143,180,0.0012738650574652623,0.08142080446424049,0.00016465405640302862,-0.0002962889540483187,-0.0002994645573474654,0.0001614784531038819,diagnostic_only,2,not_materialized
-0.00013427909515376088,-0.00013428162053286355,-0.00013427676546474084,-0.00013427676546474084,1.0,-0.00012772707466688512,h015_gain_Q_k300_a0.55,h015_gain,Q,300,0.55,197,300,0.0015159226344813434,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.0002989331515567895,0.00016200985889455784,diagnostic_only,2,not_materialized
-0.00013422638579906762,-0.00013422972830410594,-0.0001342232685265417,-0.0001342232685265417,1.0,-0.00013031426325187475,conflict_all_k300_a1,conflict,all,300,1.0,185,300,0.002436740073311163,0.0366239340813761,0.00016465405640302862,-0.0002962889540483187,-0.00029888044220209624,0.0001620625682492511,diagnostic_only,2,not_materialized
-0.00013373065602104213,-0.00013373598393441743,-0.00013372520835560768,-0.00013372520835560768,1.0,-0.00013086191617242974,conflict_all_k800_a0.55,conflict,all,800,0.55,247,800,0.002238950001917664,0.019904000312165437,0.00016465405640302862,-0.0002962889540483187,-0.00029838471242407075,0.0001625582980272766,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,oracle_gain_Q_k800_a0.35,oracle_gain,Q,800,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,oracle_gain_Q_k1100_a0.35,oracle_gain,Q,1100,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,oracle_gain_Q_k1400_a0.35,oracle_gain,Q,1400,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,oracle_gain_Q_k1650_a0.35,oracle_gain,Q,1650,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,consensus_Q_k800_a0.35,consensus,Q,800,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,consensus_Q_k1100_a0.35,consensus,Q,1100,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,consensus_Q_k1400_a0.35,consensus,Q,1400,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,consensus_Q_k1650_a0.35,consensus,Q,1650,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,conflict_Q_k800_a0.35,conflict,Q,800,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,conflict_Q_k1100_a0.35,conflict,Q,1100,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,conflict_Q_k1400_a0.35,conflict,Q,1400,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,conflict_Q_k1650_a0.35,conflict,Q,1650,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,weight_shift_Q_k800_a0.35,weight_shift,Q,800,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,weight_shift_Q_k1100_a0.35,weight_shift,Q,1100,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,weight_shift_Q_k1400_a0.35,weight_shift,Q,1400,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,weight_shift_Q_k1650_a0.35,weight_shift,Q,1650,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,h015_gain_Q_k800_a0.35,h015_gain,Q,800,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,h015_gain_Q_k1100_a0.35,h015_gain,Q,1100,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,h015_gain_Q_k1400_a0.35,h015_gain,Q,1400,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,h015_gain_Q_k1650_a0.35,h015_gain,Q,1650,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,h016_gain_Q_k800_a0.35,h016_gain,Q,800,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,h016_gain_Q_k1100_a0.35,h016_gain,Q,1100,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,h016_gain_Q_k1400_a0.35,h016_gain,Q,1400,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.0001310243635636092,-0.00013102782567671925,-0.0001310210673361332,-0.0001310210673361332,1.0,-0.00012521018793465287,h016_gain_Q_k1650_a0.35,h016_gain,Q,1650,0.35,250,750,0.0016410577679810982,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002956784199666378,0.00016526459048470953,diagnostic_only,2,not_materialized
-0.00013066100175941142,-0.00013066349500105202,-0.0001306587037050526,-0.0001306587037050526,1.0,-0.00012214601156166155,consensus_Q_k180_a0.55,consensus,Q,180,0.55,139,180,0.0011856083797509994,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.00029531505816244,0.0001656279522889073,diagnostic_only,2,not_materialized
-0.0001280037664860779,-0.00012800718443149077,-0.00012800044421975703,-0.00012800044421975703,1.0,-0.00011853641813709894,weight_shift_Q_k300_a0.55,weight_shift,Q,300,0.55,196,300,0.0012600212313107094,0.06098234466840957,0.00016465405640302862,-0.0002962889540483187,-0.00029265782288910656,0.0001682851875622408,diagnostic_only,2,not_materialized
-0.00012772436175094806,-0.0001277269755280787,-0.00012772156591324117,-0.00012772156591324117,1.0,-0.00011386191463076873,weight_shift_all_k180_a0.35,weight_shift,all,180,0.35,123,180,0.0006338458211161011,0.03772591433316913,0.00016465405640302862,-0.0002962889540483187,-0.00029237841815397665,0.00016856459229737066,diagnostic_only,2,not_materialized
-0.00012692734042806027,-0.0001269294957989834,-0.00012692535883665156,-0.00012692535883665156,1.0,-0.0001210673902137637,oracle_gain_Q_k500_a0.35,oracle_gain,Q,500,0.35,239,500,0.001436963930158141,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.0002915813968310889,0.00016936161362025845,diagnostic_only,2,not_materialized
-0.00012610517507699546,-0.00012610935211895645,-0.00012610127952118608,-0.00012610127952118608,1.0,-0.00012236363120931394,conflict_all_k300_a1.25,conflict,all,300,1.25,185,300,0.0030516278631685574,0.04606899070548498,0.00016465405640302862,-0.0002962889540483187,-0.0002907592314800241,0.00017018377897132326,diagnostic_only,2,not_materialized
-0.00012602237625376834,-0.00012602488372262944,-0.00012602003773716386,-0.00012602003773716386,1.0,-0.00012230440741913575,conflict_all_k300_a0.75,conflict,all,300,0.75,185,300,0.0018245399199589524,0.027288910772906405,0.00016465405640302862,-0.0002962889540483187,-0.00029067643265679697,0.00017026657779455038,diagnostic_only,2,not_materialized
-0.00012595180268668019,-0.0001259533732011306,-0.00012594992591965614,-0.00012594992591965614,1.0,-0.0001156715144943481,weight_shift_S_k180_a0.55,weight_shift,S,180,0.55,126,180,0.000829093367165161,0.02435203129542496,0.00016465405640302862,-0.0002962889540483187,-0.0002906058590897088,0.00017033715136163853,diagnostic_only,2,not_materialized
-0.00012460104600661804,-0.00012460319719752931,-0.0001245990671408115,-0.0001245990671408115,1.0,-0.0001186819599243565,consensus_Q_k500_a0.35,consensus,Q,500,0.35,244,500,0.0013903234746862679,0.039584177967330825,0.00016465405640302862,-0.0002962889540483187,-0.00028925510240964666,0.00017168790804170068,diagnostic_only,2,not_materialized
-0.00012439358719980783,-0.00012439586279247198,-0.00012439147292353032,-0.00012439147292353032,1.0,-0.00012141667555372994,conflict_all_k500_a0.55,conflict,all,500,0.55,230,500,0.0018378162954849418,0.019904000312165437,0.00016465405640302862,-0.0002962889540483187,-0.00028904764360283646,0.00017189536684851089,diagnostic_only,2,not_materialized
-0.00012310020249137784,-0.00012310183170858495,-0.00012309870302006415,-0.00012309870302006415,1.0,-0.00011770721693827408,h016_gain_S_k300_a0.35,h016_gain,S,300,0.35,183,300,0.0011029214390194696,0.015496805914984868,0.00016465405640302862,-0.0002962889540483187,-0.00028775425889440644,0.00017318875155694088,diagnostic_only,2,not_materialized
-0.0001230773258565356,-0.0001230786569123077,-0.00012307582234113737,-0.00012307582234113737,1.0,-0.0001152435333929381,weight_shift_S_k300_a0.35,weight_shift,S,300,0.35,178,300,0.0008886575452773546,0.015496805914984868,0.00016465405640302862,-0.0002962889540483187,-0.0002877313822595642,0.00017321162819178312,diagnostic_only,2,not_materialized
