target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,directional_policy_score
S1,directional_action_health_score,top_decisive,0.14,49,-1.6263772939685819,-0.03319137334629759,0.5714285714285714,8,4,4,15,34,-2.5384038827102313,2.1812811729814925,0.9120265887416494,0.4181150967782124,-3.2653564782311832,-3.8517317156901463
S1,directional_action_health_score,top_decisive,0.18,63,-3.2621660318436314,-0.051780413203867164,0.5079365079365079,10,3,7,21,42,-1.6295986428205587,2.3807192216843784,-1.6325673890230727,-0.685745456311315,-8.37436138585506,-10.105383423579552
S1,directional_action_health_score,top_decisive,0.25,87,-2.4110882613899753,-0.027713658176896267,0.5172413793103449,10,4,6,31,56,-3.1090965291831822,2.1907992498050803,0.6980082677932069,0.3186089587420253,-5.65388998902953,-6.679640294227082
S1,directional_pessimistic_score,top_all,0.01,4,0.34070101731834046,0.08517525432958511,0.5,2,2,0,2,2,-0.12783185108899459,0.4461534211571626,0.46853286840733505,1.0501608778256775,1.1847036090434755,1.289413400281456
S1,directional_pessimistic_score,top_all,0.02,9,0.15844077854619976,0.01760453094957775,0.5555555555555556,7,5,2,4,5,0.24972136686242213,0.555528845947498,-0.09128058831622238,-0.16431295869170606,-0.19549427878920422,-0.5725922111818382
S1,directional_pessimistic_score,top_all,0.04,18,0.031839469980147084,0.0017688594433415046,0.5,7,4,3,6,12,-0.7188278421984857,1.106730445697867,0.7506673121786328,0.6782747462100288,-0.9125994961363286,-1.318900538776401
S1,directional_pessimistic_score,top_all,0.06,27,0.24975868287017447,0.00925032158778424,0.48148148148148145,8,5,3,12,15,-1.176956887054046,0.8297614082287799,1.4267155699242207,1.7194286885066243,-0.16042948028716753,-0.3888459406803383
S1,directional_pessimistic_score,top_all,0.08,36,0.06909417648085026,0.0019192826800236182,0.4722222222222222,8,4,4,19,17,-0.7046837477140568,1.1774545017116373,0.7737779241949071,0.6571616339060955,-1.6290896088825448,-2.2284130135876636
S1,directional_pessimistic_score,top_all,0.1,45,-0.7426937227589767,-0.016504304950199482,0.4222222222222222,8,4,4,22,23,0.05954191722218645,1.310127779029325,-0.8022356399811632,-0.6123338904969562,-3.1369318080243014,-4.0718478360526955
S1,directional_pessimistic_score,top_all,0.14,63,-0.6159496892180363,-0.009776979193937083,0.4444444444444444,10,5,5,29,34,-0.8616751575394008,2.0949226720453225,0.24572546832136455,0.11729572246285204,-3.112660647503718,-4.005614083834633
S1,directional_pessimistic_score,top_all,0.18,81,-0.8048244578930952,-0.009936104418433274,0.43209876543209874,10,4,6,33,48,-1.7005210422580688,3.1144683296113858,0.8956965843649736,0.28759213116697063,-4.011336872347423,-4.989655589394298
S1,directional_pessimistic_score,top_all,0.25,112,-2.921971423535065,-0.026089030567277367,0.36607142857142855,10,4,6,43,69,-3.93737053991174,2.4692991616825806,1.015399116376675,0.4112094363182717,-6.097335789171401,-7.042638920026843
S1,directional_pessimistic_score,top_decisive,0.01,3,0.2666871406449459,0.08889571354831531,0.6666666666666666,3,2,1,0,3,-0.2272166973085053,0.4386122284620976,0.4939038379534512,1.1260603464824093,0.43549285191022813,0.3301281597639
S1,directional_pessimistic_score,top_decisive,0.02,7,0.008258570357142059,0.0011797957653060084,0.5714285714285714,6,4,2,2,5,-0.6639265365425644,0.9669846076804111,0.6721851068997065,0.6951352705728528,-0.18696311517067543,-0.415766245522134
S1,directional_pessimistic_score,top_decisive,0.04,14,0.3238312946923927,0.023130806763742334,0.6428571428571429,7,4,3,2,12,0.2840746495871236,1.6002616063635995,0.039756645105269106,0.024843841123959265,-0.8847694954083671,-1.460607003850548
S1,directional_pessimistic_score,top_decisive,0.06,21,0.13394468851539176,0.006378318500732941,0.5714285714285714,8,4,4,6,15,-0.11468649678014786,1.0787270132732922,0.24863118529553963,0.2304857320121172,-1.7559858234299575,-2.4787927288734646
S1,directional_pessimistic_score,top_decisive,0.08,28,-0.16766779911608026,-0.005988135682717152,0.5,8,4,4,11,17,0.22478842712969133,1.5344779321392366,-0.3924562262457716,-0.25575879458796974,-2.3556033577608972,-3.209209778901811
S1,directional_pessimistic_score,top_decisive,0.1,35,-0.9639439733185714,-0.02754125638053061,0.45714285714285713,8,4,4,13,22,-0.4924824604522243,1.3100062294856973,-0.4714615128663471,-0.35989257322191576,-3.2049447601439844,-4.0721491998959785
S1,directional_pessimistic_score,top_decisive,0.14,49,-0.13963360964500146,-0.0028496655029592137,0.5102040816326531,10,5,5,17,32,-2.4157365067962475,2.0649903955623907,2.276102897151246,1.1022341324407756,-1.8042027538265593,-2.27795789991076
S1,directional_pessimistic_score,top_decisive,0.18,63,-0.9641384551065002,-0.01530378500169048,0.49206349206349204,10,4,6,18,45,-1.9850225422277803,2.6448523300013562,1.02088408712128,0.3859890684788276,-4.096007895543947,-5.053317645956463
S1,directional_pessimistic_score,top_decisive,0.25,87,-2.2335793029122697,-0.025673325320830685,0.4367816091954023,10,4,6,27,60,-4.979998890467256,3.030064092490322,2.746419587554986,0.9063899322663447,-4.728819890822999,-5.325086335586215
S1,directional_health_only_score,top_all,0.01,4,0.6596702443131865,0.16491756107829664,1.0,2,2,0,2,2,-0.14650139641399768,0.47566940821649717,0.8061716407271842,1.6948149845286278,1.8613118170205638,1.9964424448565732
S1,directional_health_only_score,top_all,0.02,9,-0.1129329237555966,-0.012548102639510735,0.7777777777777778,3,2,1,3,6,-0.10921567620157595,0.7765002241067387,-0.0037172475540206557,-0.004787181559795246,-0.19249045633326112,-0.43110742725303897
S1,directional_health_only_score,top_all,0.04,18,-0.8490505573403822,-0.047169475407799005,0.6666666666666666,4,1,3,6,12,-0.796915602505229,1.0905487942399887,-0.05213495483515318,-0.047806164300503766,-2.6887450746294026,-3.3467948555491103
S1,directional_health_only_score,top_all,0.06,27,-1.5550096347108349,-0.05759294943373462,0.6666666666666666,4,1,3,8,19,-0.49312666087795953,0.7654838415716412,-1.0618829738328754,-1.387204949555417,-3.8820558371745495,-4.7688431975988985
S1,directional_health_only_score,top_all,0.08,36,-3.3199734058401136,-0.09222148349555871,0.5833333333333334,4,0,4,9,27,-2.365460122157328,1.1560675275802266,-0.9545132836827857,-0.8256553020572115,-6.532451918668143,-7.598201014779177
S1,directional_health_only_score,top_all,0.1,45,-3.2952946736736797,-0.07322877052608177,0.5777777777777777,5,0,5,12,33,-2.254894623059075,1.211150926844288,-1.0404000506146045,-0.8590176728225085,-7.29311423644882,-8.57615237780597
S1,directional_health_only_score,top_all,0.14,63,-5.871763303470896,-0.09320259211858566,0.5555555555555556,5,0,5,20,43,-1.9047545257807812,1.9793369493686874,-3.967008777690115,-2.004210944960836,-11.016193025714074,-12.905234555706869
S1,directional_health_only_score,top_all,0.18,81,-5.912434085568298,-0.07299301340207776,0.5679012345679012,5,0,5,26,55,-2.4854819023626593,2.2630131224330268,-3.426952183205639,-1.5143315561163118,-10.814535073203137,-12.587002264423383
S1,directional_health_only_score,top_all,0.25,112,-8.440032540539693,-0.07535743339767584,0.5714285714285714,6,1,5,43,69,-4.292629724177213,2.5369008810284357,-4.14740281636248,-1.6348304529269437,-13.405106571559259,-15.304426601033148
S1,directional_health_only_score,top_decisive,0.01,3,0.44496676641053634,0.14832225547017877,1.0,2,2,0,1,2,-0.10390305734220688,0.46365498678395567,0.5488698237527432,1.183789324816416,1.5054501372056381,1.578899888452515
S1,directional_health_only_score,top_decisive,0.02,7,0.5209387789648089,0.07441982556640127,0.8571428571428571,2,2,0,2,5,0.4862652206918853,0.4233579067643405,0.034673558272923566,0.08190128900137533,1.2412646532604694,1.204123104980796
S1,directional_health_only_score,top_decisive,0.04,14,-1.354014082773122,-0.09671529162665157,0.6428571428571429,4,1,3,4,10,-0.2923154353995528,0.9880914526072745,-1.0616986473735692,-1.0744943138330643,-3.6580580407371777,-4.536173370774267
S1,directional_health_only_score,top_decisive,0.06,21,-1.2427171799501675,-0.0591770085690556,0.7142857142857143,4,1,3,7,14,-0.6903009207787779,0.9327144337453633,-0.5524162591713896,-0.5922672998134417,-3.2952896006414982,-4.069046769900615
S1,directional_health_only_score,top_decisive,0.08,28,-2.3515216077283103,-0.08398291456172537,0.6428571428571429,4,0,4,8,20,-1.8875270920482794,2.222267542914785,-0.4639945156800309,-0.20879327386091567,-5.309799015602413,-6.2710594985013515
S1,directional_health_only_score,top_decisive,0.1,35,-3.0215329523499497,-0.08632951292428427,0.6285714285714286,4,0,4,10,25,-1.0313045879579348,1.2523707939932383,-1.990228364392015,-1.58916861838185,-6.6570297417253395,-7.949715929828522
S1,directional_health_only_score,top_decisive,0.14,49,-3.802271993258601,-0.07759738761752247,0.6122448979591837,5,0,5,16,33,-0.9582124080227356,2.992740566310536,-2.844059585235865,-0.9503194554354688,-8.428439079348987,-10.077481875300787
S1,directional_health_only_score,top_decisive,0.18,63,-5.522711001676374,-0.08766207939168848,0.6031746031746031,5,0,5,18,45,-2.436630587065271,1.0041634178216736,-3.0860804146111027,-3.073285044884149,-10.449056540167563,-12.188055784304927
S1,directional_health_only_score,top_decisive,0.25,87,-6.098046876137554,-0.07009249282916728,0.6206896551724138,6,2,4,29,58,-1.4492525693392149,3.2069091840601933,-4.648794306798338,-1.4496183209381088,-10.252845336300439,-12.03366552959611
S1,directional_gain_mean,top_all,0.01,4,-0.9145960004067127,-0.22864900010167818,0.0,2,0,2,0,4,-0.4349805048892459,0.4166546625519206,-0.47961549551746685,-1.1511103525877393,-2.6975724590966,-3.216517765251848
S1,directional_gain_mean,top_all,0.02,9,-1.3947181219918428,-0.15496868022131585,0.1111111111111111,4,0,4,4,5,-0.3671429467369043,0.7273012442928757,-1.0275751752549385,-1.4128604664412563,-4.856766591086307,-5.9016499465772325
S1,directional_gain_mean,top_all,0.04,18,-0.8962757182565376,-0.049793095458696535,0.2777777777777778,5,1,4,8,10,0.07375556419490954,1.0592095022636336,-0.9700312824514472,-0.9158068166669541,-4.030145126559018,-5.050245297160424
S1,directional_gain_mean,top_all,0.06,27,-1.8854278599074417,-0.06983066147805339,0.25925925925925924,6,2,4,11,16,-0.4331948496388656,1.1329214444650846,-1.452233010268576,-1.2818479316138784,-5.03115346592209,-6.1331629525340094
S1,directional_gain_mean,top_all,0.08,36,-2.3996221177584736,-0.06665616993773538,0.19444444444444445,6,2,4,14,22,-0.9730474738502076,1.407377928701084,-1.4265746439082658,-1.0136400570278228,-5.5322316932735935,-6.617263867640248
S1,directional_gain_mean,top_all,0.1,45,-3.491341193845029,-0.07758535986322287,0.15555555555555556,7,2,5,19,26,-1.631413754901379,1.1680523642606802,-1.8599274389436502,-1.5923322411327792,-7.59710457714414,-8.97649226531108
S1,directional_gain_mean,top_all,0.14,63,-3.2564795339854284,-0.051690151333102036,0.2222222222222222,9,3,6,26,37,-2.5282989480970874,2.2415197791551513,-0.728180585888341,-0.3248602098718927,-7.366050982255759,-8.680406525853087
S1,directional_gain_mean,top_all,0.18,81,-4.686495295081436,-0.057857966605943646,0.18518518518518517,9,2,7,37,44,-1.7225239583130585,2.3525609886277645,-2.963971336768377,-1.2598913911673952,-10.635059587252291,-12.631570200947833
S1,directional_gain_mean,top_all,0.25,112,-5.940216288442896,-0.05303764543252586,0.1875,9,3,6,50,62,-2.583138655653908,2.359696444146493,-3.3570776327889877,-1.422673514263505,-11.091835811345392,-12.950454808188459
S1,directional_gain_mean,top_decisive,0.01,3,-0.8789894626986448,-0.29299648756621494,0.0,1,0,1,0,3,-0.015698951034295187,0.3222458525480815,-0.8632905116643496,-2.67898098559869,-2.199039240341036,-2.62527696238588
S1,directional_gain_mean,top_decisive,0.02,7,-0.9918197348004216,-0.14168853354291738,0.14285714285714285,3,0,3,2,5,-0.6005163370891775,0.6744523102884739,-0.3913033977112441,-0.5801794904429604,-3.3867938730436533,-4.090943856680475
S1,directional_gain_mean,top_decisive,0.04,14,-0.9540845204356814,-0.06814889431683438,0.2857142857142857,5,1,4,6,8,-0.10425551712083728,1.0494086329550785,-0.8498290033148441,-0.8098170499338958,-4.032506376589266,-5.027239946822342
S1,directional_gain_mean,top_decisive,0.06,21,-1.8657344446947546,-0.08884449736641689,0.23809523809523808,5,1,4,9,12,-0.48556215756786825,1.192955592389266,-1.3801722871268862,-1.1569351750660393,-5.181154929362435,-6.284137614098657
S1,directional_gain_mean,top_decisive,0.08,28,-2.7557037654276924,-0.09841799162241759,0.17857142857142858,6,1,5,10,18,-0.5054090382655791,1.4393533079894516,-2.250294727162113,-1.5634067846103872,-7.1871475983954705,-8.666331822377243
S1,directional_gain_mean,top_decisive,0.1,35,-2.9121731737340557,-0.08320494782097303,0.2,6,1,5,12,23,-1.9034031050565972,1.9173897037868355,-1.0087700686774586,-0.5261163480147737,-6.797854332572643,-8.01013067326843
S1,directional_gain_mean,top_decisive,0.14,49,-3.6374441853391613,-0.07423355480284002,0.22448979591836735,9,2,7,18,31,-1.058864509692128,1.111375605429395,-2.578579675647033,-2.320169403620087,-9.543392583606202,-11.487960886399847
S1,directional_gain_mean,top_decisive,0.18,63,-4.626921137960422,-0.07344319266603845,0.20634920634920634,9,3,6,26,37,-2.152366467047103,1.9267451808401723,-2.474554670913319,-1.2843185988062367,-9.449224910438485,-11.130457137232193
S1,directional_gain_mean,top_decisive,0.25,87,-7.368780656917639,-0.08469862824043263,0.20689655172413793,9,3,6,33,54,-3.2769584664888085,2.6252554545876166,-4.0918221904288306,-1.5586377254367374,-12.784368403007955,-14.794595250774869
S2,directional_action_health_score,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
S2,directional_action_health_score,top_all,0.01,4,-0.3163322115730946,-0.07908305289327365,0.25,4,1,3,3,1,-0.22501816783297807,0.6965608429257473,-0.09131404374011654,-0.13109270305314955,-2.3239013971874503,-2.949786059996536
S2,directional_action_health_score,top_all,0.02,9,-0.019588144836073962,-0.0021764605373415513,0.4444444444444444,6,2,4,3,6,-0.2313026233223261,0.6971743264090958,0.21171447848625213,0.30367509311009816,-2.3595650124993206,-3.115593059384312
S2,directional_action_health_score,top_all,0.04,18,-0.49515204385880535,-0.027508446881044743,0.4444444444444444,6,2,4,4,14,-0.9592893360622871,0.7891398557770853,0.4641372922034817,0.5881559381466475,-2.7183328422173663,-3.4181867094581815
S2,directional_action_health_score,top_all,0.06,27,-0.11016800029697438,-0.004080296307295347,0.5185185185185185,6,3,3,6,21,-0.9532682206675656,1.4897269050083382,0.8431002203705912,0.5659428030306483,-1.2270071613827211,-1.6389201130998414
S2,directional_action_health_score,top_all,0.08,36,-0.5886208674532561,-0.016350579651479336,0.4722222222222222,8,4,4,10,26,-1.6888462762115222,1.7362240941685523,1.100225408758266,0.6336885961055303,-2.174895336999532,-2.709398705547991
S2,directional_action_health_score,top_all,0.1,45,-0.5578233997256811,-0.01239607554945958,0.4888888888888889,8,5,3,13,32,-1.245684323862021,1.8971192311923828,0.6878609241363399,0.36258180973897125,-1.3597027841929539,-1.7637678520597948
S2,directional_action_health_score,top_all,0.14,63,0.11045429136965945,0.0017532427201533247,0.49206349206349204,10,7,3,20,43,-1.1695327816452745,2.4251452587571336,1.2799870730149339,0.5277981054507705,-0.06654820030781439,-0.3092011728021613
S2,directional_action_health_score,top_all,0.18,81,-0.6990985506958418,-0.008630846304886936,0.4691358024691358,10,5,5,26,55,-2.4465632674595925,2.878432574879475,1.7474647167637507,0.6070889872544332,-2.612579470238888,-3.197858327387963
S2,directional_action_health_score,top_all,0.25,112,-2.455527385727583,-0.02192435165828199,0.4375,10,4,6,32,80,-1.283781712832446,3.1750643282078954,-1.1717456728951368,-0.3690462780502171,-6.4494179990459015,-7.854898059185934
S2,directional_action_health_score,top_decisive,0.01,4,-0.32431868661310165,-0.08107967165327541,0.25,4,1,3,2,2,0.05476601678145597,0.5449949283053506,-0.37908470339455763,-0.6955747360316048,-2.489055806404357,-3.1837842418039006
S2,directional_action_health_score,top_decisive,0.02,7,0.04444536911736369,0.00634933844533767,0.5714285714285714,5,2,3,2,5,-0.11347593498702109,0.7196716827124938,0.15792130410438476,0.21943520621676835,-1.5283386538244248,-2.1095085460220693
S2,directional_action_health_score,top_decisive,0.04,15,-0.5887109165676132,-0.03924739443784088,0.4666666666666667,6,2,4,3,12,0.07443592567641746,1.2868059275396517,-0.6631468422440306,-0.5153433226033973,-3.3090133102800303,-4.258616211847571
S2,directional_action_health_score,top_decisive,0.06,22,-0.1574856509245831,-0.007158438678390141,0.5454545454545454,6,3,3,4,18,-0.6866324505157232,1.503636049531944,0.5291467995911401,0.3519114879932909,-1.396184031359264,-1.8778618962266242
S2,directional_action_health_score,top_decisive,0.08,29,-0.5321801464836023,-0.018351039533917323,0.5172413793103449,7,4,3,8,21,-1.0465309170475754,1.21626397942673,0.514350770563973,0.4228940256920257,-1.5788334914583886,-2.039229594762787
S2,directional_action_health_score,top_decisive,0.1,36,-0.49783228114983646,-0.013828674476384346,0.5277777777777778,7,5,2,11,25,-0.7743273817325766,1.7633870385938095,0.2764951005827402,0.15679773897126276,-0.700656999826529,-0.9949998027083333
S2,directional_action_health_score,top_decisive,0.14,51,0.3278492529587105,0.006428416724680598,0.5490196078431373,10,6,4,16,35,-1.6112190669893078,2.19962418214058,1.9390683199480183,0.8815452820040377,-0.513165444113981,-0.8426228352686107
S2,directional_action_health_score,top_decisive,0.18,66,-0.6934007853488809,-0.010506072505286075,0.5151515151515151,10,5,5,18,48,-2.950296663869154,3.1406661943215095,2.256895878520273,0.7186041874175805,-2.4013237788219968,-2.887087670884742
S2,directional_action_health_score,top_decisive,0.25,91,-2.619476276573714,-0.02878545358872213,0.4945054945054945,10,4,6,25,66,-2.228628122270819,2.3631139506353045,-0.390848154302895,-0.16539539034832348,-6.299735746537636,-7.5506638346557295
S2,directional_pessimistic_score,top_all,0.01,4,-0.2749963866757405,-0.06874909666893513,0.0,2,0,2,2,2,-0.1358417163189658,0.56957823656957,-0.1391546703567747,-0.2443117756655682,-1.8481316988671685,-2.2808488684518347
S2,directional_pessimistic_score,top_all,0.02,9,-0.3560604729855524,-0.03956227477617249,0.3333333333333333,4,1,3,3,6,-0.2693457954725855,0.5772924166307221,-0.08671467751296685,-0.1502092787205896,-2.334764871320483,-2.968445325730821
S2,directional_pessimistic_score,top_all,0.04,18,-0.011031925439282553,-0.0006128847466268085,0.3888888888888889,6,4,2,4,14,-0.48552104199325286,0.8575155728926258,0.4744891165539703,0.553330028693699,-0.35351662066491185,-0.6064410856691326
S2,directional_pessimistic_score,top_all,0.06,27,-0.1084068996744651,-0.004015070358313522,0.37037037037037035,9,5,4,8,19,-0.6777498924166467,1.4143285846651523,0.5693429927421816,0.4025535500839614,-1.7392518675766757,-2.354369235063597
S2,directional_pessimistic_score,top_all,0.08,36,-0.18645622277091517,-0.00517933952141431,0.3333333333333333,10,5,5,12,24,-0.6207441005917869,2.1586604340771696,0.4342878778208717,0.2011839708390868,-2.647670401783035,-3.490122480135412
S2,directional_pessimistic_score,top_all,0.1,45,-0.47172872024133694,-0.010482860449807488,0.35555555555555557,10,4,6,16,29,-1.1295291435747608,1.3109650321496225,0.6578004233334238,0.5017680923607946,-3.7668773183941147,-4.7808374274357694
S2,directional_pessimistic_score,top_all,0.14,63,0.1492756280518569,0.002369454413521538,0.38095238095238093,10,5,5,22,41,-2.3799949893297963,1.2722191506713578,2.5292706173816533,1.9880777742159765,-1.3833385451096336,-1.7758181042442214
S2,directional_pessimistic_score,top_all,0.18,81,0.05485268161742063,0.0006771936002150695,0.4074074074074074,10,5,5,33,48,-1.0338442574501836,2.4645384930248113,1.0886969390676042,0.4417447494323409,-2.1273363221730914,-2.8415027801116644
S2,directional_pessimistic_score,top_all,0.25,112,-1.408974102836353,-0.012580125918181723,0.38392857142857145,10,4,6,50,62,-2.0046417231156335,3.6743235557146234,0.5956676202792806,0.16211626745631783,-4.749903808992973,-5.7859208167308465
S2,directional_pessimistic_score,top_decisive,0.01,4,-0.49914161234917465,-0.12478540308729366,0.0,3,0,3,2,2,-0.11192466026697226,0.48199257125834055,-0.3872169520822024,-0.8033670541255296,-2.9650042509904986,-3.658514982489449
S2,directional_pessimistic_score,top_decisive,0.02,7,-0.330845593427103,-0.04726365620387186,0.2857142857142857,4,1,3,2,5,-0.35423416710557165,0.764166723666401,0.023388573678468638,0.030606637209027412,-2.2695989289187364,-2.87288051001029
S2,directional_pessimistic_score,top_decisive,0.04,15,0.5122805650390625,0.034152037669270836,0.5333333333333333,7,5,2,4,11,-0.9424447969216978,1.1180178279624344,1.4547253619607603,1.3011647270526703,0.8382175810972621,0.8018526146971348
S2,directional_pessimistic_score,top_decisive,0.06,22,0.10922607530717232,0.004964821604871469,0.45454545454545453,8,5,3,7,15,-0.8740350426931119,1.2130629727439612,0.9832611180002843,0.8105606552116064,-0.5564855587806585,-0.8890766675309144
S2,directional_pessimistic_score,top_decisive,0.08,29,-0.5396260379648108,-0.018607794412579683,0.41379310344827586,9,4,5,10,19,-0.7881756372851771,1.527452441424246,0.24854959932036635,0.16272166162411622,-3.2415339258333744,-4.149948883081646
S2,directional_pessimistic_score,top_decisive,0.1,36,-0.31740154911539986,-0.008816709697649996,0.4444444444444444,9,4,5,13,23,-1.5699473792511234,1.075972632617233,1.2525458301357235,1.1641056586067509,-2.5570443871516657,-3.2476975523968306
S2,directional_pessimistic_score,top_decisive,0.14,51,0.7281850501182539,0.014278138237612821,0.47058823529411764,10,5,5,18,33,-1.5644351698524521,2.1910310439595597,2.292620219970706,1.0463659226970867,-0.9500553982693489,-1.4176628593506777
S2,directional_pessimistic_score,top_decisive,0.18,66,0.7581452530347069,0.01148704928840465,0.5,10,6,4,27,39,-2.660121871649692,2.0210101889949654,3.418267124684399,1.6913656068128384,0.49867530735553034,0.4861560444286672
S2,directional_pessimistic_score,top_decisive,0.25,91,-3.019602504160575,-0.03318244510066566,0.4175824175824176,10,4,6,40,51,-2.530297252464743,3.0660523988939565,-0.48930525169583206,-0.15958802656873813,-6.760664298757144,-8.023475351385928
S2,directional_health_only_score,top_all,0.01,4,-0.32545090950175093,-0.08136272737543773,0.5,2,0,2,1,3,-0.07282997246811637,0.6234922620246699,-0.25262093703363453,-0.4051709257999404,-1.779385330043517,-2.2880129359662424
S2,directional_health_only_score,top_all,0.02,9,-0.6952878839959753,-0.07725420933288614,0.5555555555555556,2,1,1,2,7,-0.13725684466989305,0.8994072399889257,-0.5580310393260822,-0.6204431257779882,-1.3081986158934584,-1.6677692418297902
S2,directional_health_only_score,top_all,0.04,18,-0.002157088213914138,-0.00011983823410634099,0.6666666666666666,2,1,1,2,16,-0.7115940057168038,0.786079395333826,0.7094369175028896,0.9025003348441815,0.019729199729848768,-0.06700007673935635
S2,directional_health_only_score,top_all,0.06,27,-0.8205850126512644,-0.030392037505602383,0.6296296296296297,3,1,2,3,24,-0.6469588524526255,2.1154152184536397,-0.17362616019863886,-0.08207663378991804,-1.9691914617294095,-2.4485211894078986
S2,directional_health_only_score,top_all,0.08,36,-1.9189709644242183,-0.05330474901178384,0.6111111111111112,4,1,3,5,31,-0.8815071441202376,1.7191468333810298,-1.0374638203039808,-0.603475980154418,-4.178542010657164,-5.03921540543216
S2,directional_health_only_score,top_all,0.1,45,-1.9107206215618369,-0.042460458256929706,0.6444444444444445,6,3,3,8,37,-1.702518096438751,1.6765857498824221,-0.2082025251230859,-0.12418244944386948,-3.4204541947437486,-4.069022793201686
S2,directional_health_only_score,top_all,0.14,63,-3.1871251062149235,-0.05058928740023688,0.6031746031746031,7,4,3,13,50,-2.0865365511777725,2.2753975916652642,-1.100588555037151,-0.4836906565554015,-4.859589055022355,-5.669698039478353
S2,directional_health_only_score,top_all,0.18,81,-7.028203346306082,-0.08676794254698866,0.5308641975308642,8,2,6,17,64,-1.997261872617754,3.2165528372017795,-5.030941473688328,-1.5640786047416415,-12.859638253435358,-15.110194540020942
S2,directional_health_only_score,top_all,0.25,112,-10.762238153768683,-0.09609141208722038,0.49107142857142855,8,2,6,25,87,-3.131115780927511,3.144566633205665,-7.631122372841173,-2.426764404436162,-17.603932424706713,-20.387799330220812
S2,directional_health_only_score,top_decisive,0.01,4,-0.32545090950175093,-0.08136272737543773,0.5,2,0,2,1,3,-0.02671941959157877,0.46422081891647776,-0.2987314899101722,-0.6435116171813047,-1.8193580926884416,-2.341974623014102
S2,directional_health_only_score,top_decisive,0.02,7,-0.3914554617412334,-0.0559222088201762,0.5714285714285714,2,0,2,1,6,-0.26844367275121755,0.9083400326137837,-0.12301178899001586,-0.13542482393520042,-1.748052070281259,-2.2325057817008234
S2,directional_health_only_score,top_decisive,0.04,15,-0.2885767676152162,-0.019238451174347748,0.6666666666666666,2,1,1,2,13,-0.640727232805991,1.1428076263367053,0.35215046519077475,0.30814500802694217,-0.4511762706624175,-0.6212499441303904
S2,directional_health_only_score,top_decisive,0.06,22,-0.721688505107583,-0.03280402295943559,0.6818181818181818,3,1,2,2,20,-0.6362392109609898,0.8660127490677416,-0.08544929414659319,-0.09866978775841224,-1.8228263731983683,-2.2900714459646734
S2,directional_health_only_score,top_decisive,0.08,29,-1.3224564166366097,-0.0456019454012624,0.6551724137931034,3,0,3,3,26,-1.363202115452394,1.2318935710091856,0.04074569881578416,0.03307566479335116,-3.325577510744164,-3.98228409906445
S2,directional_health_only_score,top_decisive,0.1,36,-2.6314756412924485,-0.0730965455914569,0.6111111111111112,4,1,3,4,32,-0.6490689086153262,1.7464905901601642,-1.9824067326771222,-1.1350801108497945,-5.274937119925532,-6.335231179789063
S2,directional_health_only_score,top_decisive,0.14,51,-2.1992116654951746,-0.04312179736265048,0.6666666666666666,6,3,3,9,42,-2.027548690849157,1.6278520556620253,-0.17166297464601765,-0.10545367071223476,-3.686505740359171,-4.329614075369284
S2,directional_health_only_score,top_decisive,0.18,66,-4.886342971998978,-0.0740354995757421,0.5757575757575758,7,2,5,12,54,-1.6650797395008639,1.37251397611065,-3.2212632324981145,-2.346980277480556,-9.396967979606222,-11.105735989231214
S2,directional_health_only_score,top_decisive,0.25,91,-10.400629794650952,-0.11429263510605442,0.5274725274725275,8,2,6,18,73,-2.4869522355547526,2.8761753045099656,-7.9136775590961985,-2.751458698184083,-17.360947425537645,-20.21145936406782
S2,directional_gain_mean,top_all,0.01,4,-0.23379063424971375,-0.05844765856242844,0.5,2,1,1,3,1,-0.19012267525492568,0.4100833367964917,-0.043667958994788064,-0.10648557275190813,-0.6347229771730803,-0.8755862804270762
S2,directional_gain_mean,top_all,0.02,9,-0.17655027497387576,-0.01961669721931953,0.4444444444444444,2,1,1,8,1,-0.37118279528270204,0.6778509915725448,0.19463252030882627,0.2871317188122699,-0.4741601654290041,-0.6539354714354377
S2,directional_gain_mean,top_all,0.04,18,-1.1054996190030115,-0.06141664550016731,0.2777777777777778,4,1,3,9,9,0.07167046336447139,0.7128070597137549,-1.1771700823674829,-1.651456823169238,-3.635432607926332,-4.5116735386409905
S2,directional_gain_mean,top_all,0.06,27,-1.4879210663934441,-0.05510818764420163,0.2222222222222222,4,1,3,12,15,-0.7669671948211472,1.7089656025344944,-0.720953871572297,-0.421865642294427,-3.7546637078954133,-4.509514017277983
S2,directional_gain_mean,top_all,0.08,36,-1.2129543887491345,-0.033693177465253736,0.3333333333333333,8,5,3,19,17,-0.5833242124435822,1.3764141478532197,-0.6296301763055523,-0.45744238918757163,-2.6124025227081686,-3.280810739086363
S2,directional_gain_mean,top_all,0.1,45,-2.3443805574695125,-0.05209734572154472,0.28888888888888886,8,4,4,26,19,-0.8234349555986678,2.453642825722543,-1.5209456018708447,-0.6198724549172964,-5.037587652504927,-6.103063110866331
