q_source,row_prior,subset_size,label_mode,particles,best_mae,median_mae,best_spearman,lofo_mae,lofo_max_abs
h041_route_private_tempered_q,h048_public_core_tail,45,map,3,0.010407190208323706,0.010600503725845147,0.8195488721793223,0.01051929621851417,0.02439108107881667
h041_route_public_q,h048_core_tail_prior,155,map,3,0.010399347130651142,0.011666436065336551,0.8556390977431826,0.010527718452604518,0.024139462095332742
h041_route_private_tempered_q,h048_public_core_tail,95,map,3,0.010326718246757552,0.01222088698351144,0.8676691729311359,0.010539704927118183,0.02399775687564762
h041_route_public_q,h048_support_public,155,map,3,0.010448004057260252,0.01136102518447991,0.8751879699236067,0.01055159400293551,0.024195194840570526
h012,h048_support_public,155,map,3,0.010452779315724416,0.010770520224923873,0.8977443609010191,0.010560218417518186,0.025416554384441216
h012posterior,h048_support_identity,75,map,3,0.010305359984605487,0.012139233795103607,0.7924812030064273,0.010564211149683991,0.02209178146830374
h012posterior,h041_memory_disagree_public,45,map,3,0.010460669634124243,0.010576925998208206,0.6992481202997887,0.010565815104848771,0.025824939600399194
h048_q2_support_phase_q,h048_support_identity_sharp,125,map,3,0.010449824646883535,0.011891002090985186,0.7293233082696723,0.010591173174688946,0.023208441997914234
h048_q2_coretail_q,h048_support_public_not_private,59,map,3,0.010333810797763793,0.01114660137635953,0.8812030075175835,0.010598447073934349,0.026205514341227885
h041_route_public_q,h041_memory_disagree_public,155,map,3,0.010474253246859248,0.011783969343071242,0.8947368421040308,0.010601969153953419,0.025941655634143135
h041_route_public_q,h041_memory_disagree_public,190,map,3,0.010529355584599732,0.011381734024773691,0.780451127818474,0.010618194389274508,0.0251382437937823
h048_q2_support_phase_q,h048_support_public,125,map,3,0.010530150514680228,0.010805210500857278,0.8045112781943806,0.010629066674572633,0.024104749073388533
h041_route_public_q,h048_support_identity_sharp,190,map,3,0.010602439655379705,0.011144031546475823,0.7999999999988981,0.010659730662059962,0.024101446574465633
h048_q2_public_soft_q,h048_support_public_not_private,45,map,3,0.010569604276564712,0.010715932415966694,0.7082706766907538,0.01066300567797689,0.024155703406032666
h012posterior,h041_memory_disagree_public,59,map,3,0.010230615377139539,0.01308849751689213,0.8766917293221009,0.010676847065255497,0.02719049244457259
h012,h041_public_not_private,75,map,3,0.010481239269800251,0.012199998021756626,0.8706766917281242,0.010678054638890211,0.023707673995268935
h041_route_private_tempered_q,h041_public_not_private,155,map,3,0.010489092964427295,0.012463694938333582,0.8812030075175833,0.010682217163904426,0.02569403458774929
h041_route_public_q,h041_public_not_private,190,map,3,0.01062769922123623,0.01117149832829795,0.8406015037582407,0.010684811707732349,0.024945673811756608
h012,h041_public_not_private,125,map,3,0.010632327134977292,0.011222491463011477,0.834586466164264,0.010689863811260594,0.025545471947083398
h041_route_public_q,h048_support_identity,190,map,3,0.010659471445803176,0.011006749757331472,0.8661654135326416,0.01069963601402546,0.02427876368014832
h048_q2_public_soft_q,h041_public_not_private,125,map,3,0.010669880829228297,0.010929327067741152,0.8857142857130659,0.010700219613205495,0.025099672346729163
h012,h041_memory_disagree_public,95,map,3,0.010656451871341292,0.010659492022651372,0.8015037593973923,0.010710294202336195,0.026392866314580675
h041_route_private_tempered_q,h048_support_public_not_private,190,map,3,0.01067876693257163,0.010826770957749018,0.8526315789461942,0.010710542064024895,0.023720333151041835
h041_route_public_q,h048_support_identity_sharp,59,map,3,0.01021764345445247,0.012367692618359027,0.8466165413522175,0.01071307443654301,0.02347468804080547
h041_route_private_tempered_q,h048_public_core_tail,125,map,3,0.010502515038268415,0.01227686839048023,0.8827067669160776,0.01072441826035306,0.024412000788959186
h048_q2_coretail_q,h041_memory_disagree_public,45,map,3,0.010580772200456164,0.010888777544226378,0.8406015037582407,0.010725579657762196,0.024750826545007036
h048_q2_coretail_q,h048_public_core_tail,155,map,3,0.010702215207140493,0.010834455656609916,0.8285714285702873,0.010747600509456695,0.025313463102515296
h041_route_public_q,h048_support_identity,125,map,3,0.01063715856077507,0.011703120365383948,0.8842105263145716,0.010774162151237294,0.024423796527717367
h048_q2_support_phase_q,h048_support_public_not_private,59,map,3,0.010636031154453324,0.012111014207937237,0.7533834586455789,0.010783091706484338,0.02563446770593903
h041_route_private_tempered_q,h041_public_not_private,125,map,3,0.010600182732608052,0.011549405073635954,0.8120300751868516,0.010805566618407206,0.025328440009241525
h012,h048_support_identity_sharp,45,map,3,0.010494961451380373,0.01212110002732026,0.7639097744350382,0.010808114397114443,0.025515693877355992
h048_q2_support_phase_q,h048_support_public_not_private,45,map,3,0.010544113869655465,0.012419739798808779,0.8796992481190893,0.010818185619229736,0.027460116061671147
h041_route_public_q,h048_core_tail_prior,190,map,3,0.010812273715918584,0.010975429334671058,0.8556390977431825,0.010834869415097922,0.02470858749419734
h041_route_private_tempered_q,h048_core_tail_prior,125,map,3,0.010790984989043049,0.010849102364868326,0.7112781954877421,0.010843886488551962,0.025668864885114377
h041_route_public_q,h041_public_not_private,59,map,3,0.01055952442585215,0.01323673899449008,0.7563909774425671,0.010848857878381126,0.02546847437761454
h048_q2_coretail_q,h041_public_not_private,155,map,3,0.010818809958843616,0.011077027444543358,0.836090225562758,0.010850497497521679,0.026166955446574297
h041_route_public_q,h048_support_q2regime,190,map,3,0.010785535850274265,0.011173074909608683,0.8706766917281241,0.010851795068942108,0.023849442419545487
h048_q2_public_soft_q,h048_public_core_tail,75,map,3,0.010689887299394013,0.011651196207285785,0.842105263156735,0.010854071568516326,0.025368851862813145
h048_q2_support_phase_q,h048_support_identity,75,map,3,0.010630033553924244,0.01118300935252364,0.8902255639085483,0.010862565035548735,0.024085056854834468
h012,h048_support_identity_sharp,125,map,3,0.010790077206987037,0.010975933312973668,0.8451127819537232,0.010867950334249279,0.025290185009680874
h041_route_public_q,h048_support_identity,155,map,3,0.010813392680076068,0.011064475554824042,0.7759398496229915,0.010872978152168047,0.024981908782595902
h041_route_public_q,h048_public_core_tail,155,map,3,0.01072266210660567,0.011690802653001387,0.8631578947356533,0.010877929523934715,0.025085147001969836
h048_q2_coretail_q,h041_public_not_private,125,map,3,0.010834972593134467,0.010864701917695688,0.86917293232963,0.010882799543440808,0.026273585095937253
h048_q2_public_soft_q,h048_support_public_not_private,125,map,3,0.010635330936140594,0.012126202714025456,0.8887218045100541,0.010887880424712294,0.02567828218025136
h048_q2_coretail_q,h048_public_core_tail,75,map,3,0.010566721430321155,0.013710696148355022,0.8451127819537234,0.010891032833765434,0.027249928988428936
h048_q2_public_soft_q,h048_support_identity_sharp,75,map,3,0.010688718574377223,0.011443058580166674,0.8300751879687815,0.010926902381839874,0.025170999487884593
h041_route_private_tempered_q,h041_public_not_private,95,map,3,0.010640288875216687,0.012500190714460726,0.8466165413522175,0.010933576008572787,0.025422537278744085
h041_route_private_tempered_q,h048_support_identity_sharp,125,map,3,0.010891191616505553,0.011256893415744453,0.7669172932320265,0.010937870991718205,0.024414772991605778
h048_q2_support_phase_q,h048_support_identity_sharp,95,map,3,0.010839091430092948,0.011593074577615353,0.8120300751868516,0.01095131570843173,0.023959262421116456
h041_route_private_tempered_q,h048_support_public,125,map,3,0.01078685728112544,0.011753891267970565,0.7834586466154622,0.010964031047523932,0.025103845255913367
h048_q2_public_soft_q,h048_support_public_not_private,75,map,3,0.010793798039648467,0.01089820668397838,0.86917293232963,0.010994490199511242,0.026737432684826902
h048_q2_public_soft_q,h048_support_public_not_private,59,map,3,0.01076328105727357,0.012040341068350061,0.7924812030064273,0.010995127545652742,0.025501632400843882
h041_route_private_tempered_q,h048_support_identity,155,map,3,0.010967883837061331,0.011125908476043023,0.8541353383446882,0.011001813263649875,0.022496230128769605
h048_q2_coretail_q,h048_support_public,125,map,3,0.010929672767165529,0.011039043727413867,0.8616541353371592,0.01100224469205487,0.026170669082319714
h041_route_public_q,h048_support_q2regime,155,map,3,0.010948390693941514,0.011507030854828914,0.8511278195476999,0.01100466270132569,0.025165884740991275
h041_route_private_tempered_q,h048_support_q2regime,95,map,3,0.010897112946288132,0.011209446144775596,0.8631578947356533,0.011014995259309823,0.026146681460150735
h041_route_public_q,h048_support_q2regime,75,map,3,0.010896959175004703,0.012216414056974706,0.8240601503748047,0.011024016888208595,0.02759990204402097
h048_q2_support_phase_q,h041_public_not_private,95,map,3,0.010894751332334581,0.012061158435150899,0.8631578947356533,0.011033576046642964,0.026605000489285796
h041_route_private_tempered_q,h041_memory_disagree_public,95,map,3,0.01088799643045604,0.011310571013062893,0.7834586466154622,0.011034173591480019,0.026383993137346136
h048_q2_support_phase_q,h048_support_public,75,map,3,0.010726477261369011,0.013373392121178107,0.8496240601492058,0.011057564850236953,0.027451433667779128
h012,h048_support_public_not_private,75,map,3,0.010779414825389189,0.013551456019729059,0.8466165413522174,0.011058927959749708,0.02399096947195639
h048_q2_public_soft_q,h048_support_identity,125,map,3,0.010978400295625104,0.011848746124365261,0.8721804511266184,0.01106257179394758,0.024623820394647222
h041_route_public_q,h048_public_core_tail,75,map,3,0.010958971095800484,0.011366122323055125,0.8105263157883574,0.011083454326670142,0.026195590656707027
h048_q2_coretail_q,h041_public_not_private,95,map,3,0.010961316185115273,0.011276500123110381,0.8451127819537232,0.011083512587217664,0.025077000139030275
h048_q2_support_phase_q,h048_support_identity,59,map,3,0.01011735019373611,0.01019385474716255,0.86917293232963,0.011085014117902036,0.028247512641431848
h012,h048_support_q2regime,95,map,3,0.010905649161421222,0.010966983475796045,0.914285714284455,0.011086256012573303,0.026771305647192885
h041_route_private_tempered_q,h048_support_public_not_private,125,map,3,0.010870284438270745,0.012387553656036582,0.8751879699236067,0.01109200227900322,0.025784387859121766
h048_q2_public_soft_q,h048_support_identity_sharp,95,map,3,0.011002835630809256,0.011972210739334084,0.8375939849612524,0.01109688474340537,0.025651519787188985
h048_q2_support_phase_q,h048_public_core_tail,125,map,3,0.011000415879455801,0.011778872238174202,0.8451127819537232,0.011102760849993355,0.023477017107048477
h041_route_public_q,h041_memory_disagree_public,59,map,3,0.01078840711922071,0.01175582066590342,0.8721804511266182,0.011103540792094867,0.025759534226285824
posterior_vector_mid,h048_support_identity,125,map,3,0.010929546940394656,0.012635240900956999,0.7308270676681663,0.011104774202073635,0.02443082589427204
h041_route_private_tempered_q,h048_public_core_tail,59,map,3,0.01078840819024449,0.011979271189339011,0.8721804511266184,0.011109957302364264,0.023506160143885325
posterior_vector_mid,h048_support_identity,59,map,3,0.010618457212760283,0.01219469081077326,0.7383458646606371,0.011127672583473996,0.02459410107836916
h048_q2_coretail_q,h041_memory_disagree_public,95,map,3,0.011009320975206295,0.011654256833749868,0.8827067669160775,0.011129470181687225,0.025603512936518802
h012posterior,h048_core_tail_prior,125,map,3,0.010731733306313135,0.012406731270473958,0.7729323308260032,0.011129805012483092,0.02483210781839386
posterior_vector_mid,h048_support_identity,155,map,3,0.010938003649089601,0.012868649942009041,0.8676691729311357,0.011137112734600328,0.024540109526459866
h012posterior,h048_support_identity_sharp,155,map,3,0.010878608403040608,0.013014557399107323,0.8375939849612524,0.0111409118567447,0.025371190096981
h012posterior,h048_support_identity,190,map,3,0.011078546531254552,0.011362599230780396,0.8721804511266184,0.011158714875621908,0.023345538840715115
posterior_vector_mid,h048_public_core_tail,190,map,3,0.011053391478841466,0.011731798071126908,0.789473684209439,0.01116133340810089,0.023823574573963224
h012,h048_support_q2regime,59,map,3,0.010784187702109862,0.012173066340733778,0.7849624060139565,0.01116270260225309,0.02659392055154275
h041_route_public_q,h048_support_public,125,map,3,0.010877020369230507,0.013465834509838962,0.7624060150365438,0.011167128451130666,0.025065941541207573
h048_q2_public_soft_q,h048_support_public,95,map,3,0.011005599561714317,0.011792684344151608,0.7759398496229915,0.011173891789613588,0.026426247446029665
h041_route_public_q,h048_support_public,95,map,3,0.011059802659069954,0.012370789276512771,0.8721804511266184,0.011190788489029805,0.0261760799402357
h041_route_public_q,h041_public_route,155,map,3,0.011122535358777882,0.011172895770551406,0.7819548872169682,0.011199205620031367,0.02651862398910839
h048_q2_coretail_q,h048_support_identity_sharp,59,map,3,0.011097135339774165,0.011231945531311812,0.8992481202995133,0.011210392004683743,0.025141595727705336
h012posterior,h048_support_identity,59,map,3,0.010919985940342828,0.013197341903172122,0.8766917293221009,0.011234813763521711,0.02620682448767797
h041_route_private_tempered_q,h041_memory_disagree_public,155,map,3,0.011078148940962592,0.01252404405719898,0.86917293232963,0.011236275453700978,0.024530660978934977
h012,h048_support_public,95,map,3,0.011109381692456871,0.011641133849522556,0.8842105263145718,0.011241043052951424,0.02613236333655887
posterior_vector_mid,h041_public_route,59,map,3,0.010984584261864057,0.013282347794821453,0.8390977443597466,0.011261388350448329,0.027033183673147214
posterior_vector_mid,h041_public_not_private,190,map,3,0.011168806155263007,0.012198809473244638,0.7729323308260029,0.01126875552026852,0.02497621111567879
h012posterior,h041_public_route,190,map,3,0.011246818049752895,0.01131638011763815,0.7924812030064272,0.011272205933030003,0.02543411649432835
h041_route_public_q,h048_support_q2regime,95,map,3,0.011176449933784546,0.011787932590799324,0.8721804511266182,0.01127652780395479,0.025364794653730947
h048_q2_coretail_q,h048_support_public_not_private,75,map,3,0.010896925585874217,0.013366278674671259,0.824060150374805,0.011277272452355736,0.025354942037556776
posterior_vector_mid,h048_support_identity_sharp,190,map,3,0.011222574728408537,0.01140893225168218,0.7714285714275088,0.011285601638076227,0.023722173874142806
h048_q2_coretail_q,h048_support_identity,125,map,3,0.011163453226660493,0.011388299583304999,0.8827067669160775,0.011285882115474693,0.024006396733432737
h041_route_private_tempered_q,h041_memory_disagree_public,45,map,3,0.011036890501748017,0.012033548270636692,0.8796992481190892,0.011290245217406155,0.029004052758032653
h041_route_private_tempered_q,h048_support_identity_sharp,75,map,3,0.011252933825948563,0.0112715165195831,0.8601503759386648,0.011294407282446118,0.027238736809123955
h041_route_public_q,h041_public_route,75,map,3,0.011151927475211796,0.011571012715504972,0.8661654135326415,0.011303040250107735,0.02761234399771264
h048_q2_support_phase_q,h041_public_not_private,125,map,3,0.011191226214058134,0.011325569854274162,0.7338345864651546,0.011313998768686705,0.025457570063161974
h041_route_private_tempered_q,h048_support_identity,95,map,3,0.011202828294432761,0.011526554490737908,0.8496240601492058,0.011317857545762002,0.025063276288921965
h048_q2_coretail_q,h041_public_not_private,75,map,3,0.010996915697904763,0.012842248986128218,0.88721804511156,0.011319757359706287,0.028223206058341235
posterior_vector_mid,h048_support_public,155,map,3,0.010972555949363567,0.014246839465414243,0.7894736842094389,0.011327566038061922,0.024503360565119668
posterior_vector_mid,h048_support_identity,190,map,3,0.011288821062367577,0.011568229988855091,0.8436090225552291,0.01132828022442121,0.02416102221614693
h041_route_public_q,h048_public_core_tail,59,map,3,0.010900753747137833,0.01474231952093048,0.914285714284455,0.01133716306665274,0.023289128210459024
h041_route_public_q,h048_support_identity_sharp,95,map,3,0.011242556178470961,0.012092461894357365,0.8721804511266182,0.01134140326110296,0.02576618269692827
posterior_vector_mid,h041_memory_disagree_public,95,map,3,0.011088482712673153,0.013950028448032632,0.8766917293221008,0.011362006746756175,0.029717314674486975
h048_q2_public_soft_q,h048_support_identity,95,map,3,0.011280298348493359,0.011643385317392094,0.8902255639085483,0.01137112393887309,0.025000370232888314
h048_q2_support_phase_q,h041_memory_disagree_public,59,map,3,0.011266761716412691,0.011338647789131408,0.8360902255627582,0.011381291269358964,0.026609618229188982
h041_route_public_q,h048_support_public_not_private,45,map,3,0.01083320974385805,0.01279957531226492,0.8285714285702873,0.011389100915412616,0.028198375863156426
h048_q2_coretail_q,h041_public_not_private,59,map,3,0.01127719164557885,0.011404033266299773,0.88721804511156,0.011391278558639788,0.02567408766001951
posterior_vector_mid,h041_public_route,190,map,3,0.011369120325732732,0.011488591790698036,0.7699248120290146,0.011408024127203108,0.026404820897727978
h041_route_private_tempered_q,h048_core_tail_prior,95,map,3,0.011254564294918761,0.01132430013132846,0.8030075187958865,0.01140833779780682,0.025048534270841777
h041_route_public_q,h048_support_identity_sharp,155,map,3,0.011328294831297873,0.012343995382133691,0.8270676691717932,0.011425855879403257,0.024977334023081235
h041_route_public_q,h048_support_public_not_private,190,map,3,0.01141396295753478,0.011537391749352487,0.8721804511266182,0.011469665641796075,0.0255532300820569
h041_route_private_tempered_q,h048_support_public_not_private,95,map,3,0.011314254059071847,0.011712476010810005,0.7624060150365438,0.011470959761122102,0.024469562511198854
h041_route_private_tempered_q,h048_support_public_not_private,155,map,3,0.01145173374797998,0.011592000146499647,0.8030075187958865,0.011502281457084722,0.023735332116018283
h048_q2_coretail_q,h048_support_identity,59,map,3,0.01125305261107953,0.012139125307659497,0.8842105263145716,0.011530686678651222,0.02585920958749454
posterior_vector_mid,h048_core_tail_prior,45,map,3,0.01120488635399132,0.014181138821175329,0.8812030075175833,0.011534728388270934,0.0266826587173621
h012posterior,h048_core_tail_prior,59,map,3,0.011163710883822446,0.013120099787303715,0.834586466164264,0.011535809308706528,0.02807540088800621
h012posterior,h048_support_public_not_private,75,map,3,0.011303845539590514,0.014135053200335748,0.8887218045100541,0.011575594658403405,0.024919132881095943
h041_route_public_q,h048_public_core_tail,45,map,3,0.011294305005004638,0.012888680048713871,0.9022556390965016,0.011582510252687325,0.02629022684257487
h012posterior,h048_public_core_tail,190,map,3,0.011541361793277327,0.01165303727779372,0.8571428571416767,0.011602014502030356,0.02529523833909668
h041_route_public_q,h048_support_identity_sharp,75,map,3,0.01132615349005906,0.013821622837671127,0.763909774435038,0.011607143431630065,0.027581222820310593
h041_route_private_tempered_q,h048_support_q2regime,59,map,3,0.011461557962244037,0.0118911746360529,0.8857142857130659,0.011608200758417741,0.024867629159427508
h041_route_private_tempered_q,h041_memory_disagree_public,75,map,3,0.01131521796212657,0.013213377511898734,0.7939849624049214,0.011642745421978745,0.022490085747350043
h012posterior,h048_support_identity_sharp,45,map,3,0.01144460026768152,0.011828167484165453,0.852631578946194,0.011662168618774922,0.030725292645920173
posterior_vector_mid,h048_support_identity_sharp,45,map,3,0.011197044312453797,0.013789288305966502,0.7954887218034155,0.011686356869968542,0.023325585011499124
h012posterior,h048_support_public,155,map,3,0.011534537259899554,0.01299404391319214,0.8992481202995134,0.011711431833497012,0.0256182305620625
h041_route_public_q,h041_memory_disagree_public,95,map,3,0.011445573945793982,0.012861660033726727,0.7954887218034157,0.011712041774889806,0.027648209720742195
posterior_vector_mid,h048_support_public,190,map,3,0.011642465281367937,0.011923021122145003,0.8556390977431826,0.011718280285215594,0.02543154840615605
h048_q2_coretail_q,h048_support_identity_sharp,125,map,3,0.01161149462384317,0.01212808897488293,0.8105263157883573,0.011722756552853503,0.025694533689951157
posterior_vector_mid,h048_core_tail_prior,125,map,3,0.011557327841276135,0.012196549727776299,0.7233082706756955,0.01172400220234333,0.026174106029632674
h041_route_public_q,h048_support_identity_sharp,45,map,3,0.011425759694413985,0.01413856656542214,0.8360902255627581,0.011724028221663296,0.02551562156736619
h041_route_private_tempered_q,h048_support_public_not_private,75,map,3,0.011556462316643612,0.013253828825581914,0.8796992481190892,0.011735116514124051,0.026407820308245934
h041_route_public_q,h048_public_core_tail,95,map,3,0.011628470782858032,0.012388964054860289,0.8766917293221008,0.0117425285612273,0.028693649559020373
posterior_vector_mid,h048_support_identity,75,map,3,0.011586997746034538,0.012910250324461142,0.8511278195476999,0.011743503530502544,0.025066474420088726
h012posterior,h048_support_identity_sharp,190,map,3,0.011698028693937447,0.011997599765842287,0.7714285714275088,0.011748298254313852,0.024420817921318658
h048_q2_support_phase_q,h048_support_public_not_private,95,map,3,0.011633704957565476,0.012879372629952132,0.8496240601492058,0.01176131460155364,0.02742117499792296
h048_q2_support_phase_q,h048_support_q2regime,45,map,3,0.011617962325938749,0.012935734193226443,0.8360902255627582,0.011776345760900727,0.026221534767112364
h048_q2_coretail_q,h048_support_q2regime,75,map,3,0.011660485128199612,0.011959721240647274,0.8436090225552291,0.011788469366993154,0.024329521407496314
h041_route_private_tempered_q,h048_public_core_tail,75,map,3,0.011594263861085924,0.012683250301287977,0.8827067669160775,0.011794082480305685,0.02805715305118176
h012posterior,h041_memory_disagree_public,190,map,3,0.011745246567699099,0.011962953820013751,0.7744360902244973,0.01179991118783216,0.0255360094911651
posterior_vector_mid,h041_memory_disagree_public,75,map,3,0.011527811122397254,0.013893640630820275,0.7443609022546139,0.011803587882119482,0.02475018216568403
h041_route_public_q,h048_support_public_not_private,59,map,3,0.011622076111427508,0.01192963917849862,0.8225563909763106,0.01180401318131727,0.027371018142191665
h048_q2_support_phase_q,h048_public_core_tail,59,map,3,0.011551409189302931,0.013676110944426357,0.745864661653108,0.011804344204834016,0.0282799295700861
h012posterior,h048_core_tail_prior,155,map,3,0.011622222898706463,0.013213297613787946,0.7759398496229913,0.011813646665349023,0.025392708047058607
h012posterior,h048_core_tail_prior,75,map,3,0.011721636770775644,0.012312994367138109,0.7864661654124505,0.011819151881613778,0.025468773417079954
h012posterior,h048_support_public,190,map,3,0.011753189363946858,0.012333468031339587,0.8706766917281241,0.011819222257769664,0.02481492523608743
h048_q2_coretail_q,h048_support_public,95,map,3,0.011739517203135503,0.011871945797123452,0.8992481202995134,0.011834728660479507,0.026401732216805432
h048_q2_public_soft_q,h048_public_core_tail,59,map,3,0.011651898967449531,0.012407982457972217,0.8586466165401707,0.011847535436090167,0.026568807229878692
h012posterior,h048_public_core_tail,95,map,3,0.011533523880161874,0.012740601682546288,0.7759398496229913,0.011852921922678495,0.027034952295200657
h041_route_public_q,h048_public_core_tail,125,map,3,0.011824202840834524,0.011858099622428056,0.7669172932320265,0.011873400065959968,0.026373562047560424
h041_route_public_q,h048_support_public_not_private,125,map,3,0.011692266358916062,0.01361460184573684,0.8887218045100541,0.011881549223953973,0.02638649739358149
h041_route_public_q,h041_public_not_private,125,map,3,0.01178704262607842,0.012026115304075066,0.8947368421040308,0.011882238704065521,0.027734466053797313
h012,h048_support_q2regime,75,map,3,0.011770409587269427,0.012813852389320982,0.8646616541341474,0.011893491498981546,0.026943916315531495
h012posterior,h041_memory_disagree_public,75,map,3,0.011704207638495095,0.013454756693862419,0.8526315789461942,0.011905456008526868,0.025788433501819752
h048_q2_coretail_q,h048_support_public_not_private,95,map,3,0.011755655143255956,0.012761400324191787,0.8962406015025252,0.011906725854366808,0.02669597844419936
posterior_vector_mid,h048_public_core_tail,95,map,3,0.011682103291464293,0.0126451916985511,0.8812030075175834,0.01190872405237791,0.027433614873991742
h012posterior,h048_support_identity,155,map,3,0.01187654496010957,0.011995048414205674,0.7714285714275088,0.011912097959885976,0.026039973020747002
posterior_vector_mid,h048_core_tail_prior,190,map,3,0.011873033591255576,0.012042586162950281,0.8045112781943807,0.011912965869990478,0.024545921676546963
h041_route_public_q,h041_public_not_private,95,map,3,0.011727365751106972,0.013462543641282071,0.7218045112772012,0.011914898007389922,0.027952981523034402
h048_q2_public_soft_q,h048_core_tail_prior,45,map,3,0.011589890294263171,0.012434138633384443,0.8766917293221006,0.011915207993814809,0.02704367255857565
h041_route_public_q,h048_support_public,59,map,3,0.011679127969702562,0.014120279135415534,0.7879699248109449,0.011923346499127466,0.027441152151501516
h012posterior,h048_support_identity,95,map,3,0.011882609704800243,0.011909916388204569,0.7338345864651545,0.01192782078530025,0.02541080369804833
h012posterior,h048_support_q2regime,190,map,3,0.011884960056484737,0.01212609332994231,0.8691729323296299,0.011928043145145357,0.025381365052087587
h012posterior,h048_core_tail_prior,190,map,3,0.01189374192286541,0.012197483042734934,0.8436090225552291,0.011929680326585295,0.024964566680373376
h041_route_public_q,h048_support_public_not_private,95,map,3,0.011715792870935302,0.01325193130097454,0.7563909774425672,0.011935758259185908,0.02813196170497846
posterior_vector_mid,h048_core_tail_prior,155,map,3,0.011906548326779374,0.011971883572173075,0.8616541353371592,0.011941814414824134,0.02663665702000899
h012posterior,h041_public_route,155,map,3,0.011791698670925471,0.012485865290483763,0.8556390977431825,0.011943165682178503,0.02593988071553071
h048_q2_support_phase_q,h048_support_public_not_private,75,map,3,0.011678485425270203,0.011712163387811794,0.8120300751868514,0.011949530049896304,0.026322788477665206
h041_route_public_q,h048_support_public_not_private,155,map,3,0.011886741096865093,0.01249675262135762,0.7789473684199797,0.011950264547621237,0.026364893918346802
posterior_vector_mid,h041_memory_disagree_public,155,map,3,0.01187824822940064,0.012021756309867926,0.8646616541341474,0.011960262356945249,0.026049563427217953
h041_route_public_q,h041_public_not_private,155,map,3,0.011897040920914582,0.0123257332864884,0.8556390977431825,0.011962313802641096,0.026957192516150696
h048_q2_public_soft_q,h048_support_q2regime,45,map,3,0.011726460379689174,0.01230022823823825,0.8706766917281242,0.01196346245222074,0.027052652244958106
h048_q2_support_phase_q,h041_public_not_private,59,map,3,0.01175386256485763,0.013020690104256915,0.8977443609010191,0.011982446592126965,0.026561799453066526
h012posterior,h048_core_tail_prior,95,map,3,0.011866413011484464,0.013029731282639564,0.8255639097732991,0.011983860246547006,0.027233894992866547
h012posterior,h048_support_public_not_private,45,map,3,0.011811798811919964,0.011962706350046686,0.9127819548859609,0.012011997654541518,0.027229094096781002
h048_q2_support_phase_q,h041_memory_disagree_public,75,map,3,0.01174446031081576,0.013200910685984987,0.8736842105251125,0.012012797015590515,0.028478488670009218
posterior_vector_mid,h048_public_core_tail,155,map,3,0.011965056865117596,0.012580033766385506,0.7729323308260029,0.012023161199336007,0.027216537103269732
h012posterior,h048_public_core_tail,155,map,3,0.011920144737600478,0.012358770359698588,0.86917293232963,0.012028841769786061,0.025116630535518512
posterior_vector_mid,h041_public_route,155,map,3,0.011881336158521756,0.012990833765103996,0.7744360902244973,0.012032119616359537,0.026040520659547803
posterior_vector_mid,h041_memory_disagree_public,59,map,3,0.011727373210369995,0.014962516574070434,0.7052631578937654,0.01206416003597925,0.024584919982197778
h041_route_private_tempered_q,h041_public_not_private,75,map,3,0.011906077835072684,0.012382892011774999,0.8706766917281242,0.012079568794236308,0.02592696805000333
h041_route_public_q,h048_support_identity_sharp,125,map,3,0.011962709170871265,0.013279982075332306,0.8601503759386648,0.012087572871639082,0.025755183223927426
posterior_vector_mid,h041_public_not_private,155,map,3,0.012027407882664279,0.01269140387398122,0.7624060150365439,0.012109182273588311,0.027353683694988064
posterior_vector_mid,h041_memory_disagree_public,190,map,3,0.012084125824056742,0.01235461500309406,0.8766917293221009,0.012119518473982373,0.026035393322668236
posterior_vector_mid,h048_support_identity_sharp,155,map,3,0.012013976544794552,0.012975274559054223,0.8781954887205949,0.0121444775685669,0.0248579371901953
posterior_vector_mid,h048_support_identity,45,map,3,0.011883031315822329,0.014255397704702327,0.6962406015028004,0.012149091515783847,0.023539802527900222
h041_route_private_tempered_q,h041_public_not_private,45,map,3,0.011953950884023071,0.012121742169667129,0.824060150374805,0.012170575541065012,0.02912961246537643
h041_route_public_q,h048_core_tail_prior,75,map,3,0.01206135479693879,0.012149610168298393,0.824060150374805,0.012187440957219782,0.02824622280515516
h041_route_private_tempered_q,h048_support_q2regime,125,map,3,0.012085950357497422,0.012375413051792591,0.8812030075175833,0.01219934312688637,0.025551313926900396
h012posterior,h048_support_identity,125,map,3,0.01208433090832309,0.012663525190561385,0.8781954887205949,0.01221415280872811,0.02615055412310833
h048_q2_coretail_q,h041_public_not_private,45,map,3,0.012077721484716815,0.012840641181949561,0.8887218045100543,0.01221509830744827,0.026659541587780958
h048_q2_coretail_q,h041_memory_disagree_public,75,map,3,0.012100207819172488,0.012246125204990752,0.8601503759386651,0.012215890912004573,0.027808421170019804
h041_route_public_q,h041_public_route,59,map,3,0.01204904632298749,0.013797377172443706,0.7744360902244972,0.012233129936562262,0.028171592142049992
h041_route_public_q,h048_support_identity,59,map,3,0.011955720105271954,0.014383028444374793,0.8766917293221008,0.012254495064471203,0.03015161991854759
h048_q2_support_phase_q,h048_core_tail_prior,45,map,3,0.012032273043591741,0.012124693353029603,0.8616541353371592,0.012264144363173678,0.030360890088915342
