rowposterior_delta_vs_h012,uniform_row_delta_vs_h012,rowposterior_beats_rate,rowposterior_p90_row_delta,candidate_id,mode,target_subset,row_k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,mean_abs_prob_delta_vs_h018,max_abs_prob_delta_vs_h018,h018_rowposterior_delta_vs_h012,h018_uniform_row_delta_vs_h012,h019_decision,decision_rank,file
-8.034779057223799e-05,-7.742594980411041e-05,0.96,-2.933817490952312e-06,inclusion_S3_r240_a1,inclusion,S3,240,1.0,240,240,0.0014926470429705823,0.02755943446721809,0.009733773107274876,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.763786426847284e-05,-5.7463617117611104e-05,0.36,1.586032892321652e-17,inclusion_Q3_r40_a1,inclusion,Q3,40,1.0,40,40,0.000451952438103284,0.11298815705193355,0.010774467712142173,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.757679852543209e-05,-7.224679322482835e-05,0.764,0.0,inclusion_S1_r180_a1,inclusion,S1,180,1.0,180,180,0.0011193868509499433,0.04240276971856882,0.010107033299295513,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.683967963930129e-05,-7.189285880442083e-05,0.764,0.0,inclusion_S2_r180_a1.25,inclusion,S2,180,1.25,180,180,0.0015974359798410032,0.04052575918482604,0.01025490063759057,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.68102996449425e-05,-7.236089457138458e-05,0.776,0.0,row_score_S1_r180_a1.25,row_score,S1,180,1.25,180,180,0.0014285054215099993,0.0537359290891245,0.010360215374862276,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.67319231259093e-05,-7.22846083531395e-05,0.776,0.0,row_score_S1_r180_a0.75,row_score,S1,180,0.75,180,180,0.0008641628907348718,0.0324729196258523,0.010362257259510583,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.672127808463678e-05,-7.179098672863802e-05,0.764,0.0,inclusion_S2_r180_a0.75,inclusion,S2,180,0.75,180,180,0.0009685417225388853,0.024443182683757447,0.010257878427706568,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.671210372631292e-05,-7.107865845531044e-05,0.776,0.0,row_score_S4_r180_a1,row_score,S4,180,1.0,180,180,0.0012619672368482623,0.038899229162601245,0.009964452913397195,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.659024950849631e-05,-7.414756958412323e-05,0.964,-2.89767218772782e-06,row_score_S3_r240_a1.25,row_score,S3,240,1.25,240,240,0.0018792482922376755,0.03388118074492752,0.01008760041522297,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.6504277380798e-05,-7.407176351543701e-05,0.964,-2.897465753627054e-06,row_score_S3_r240_a0.75,row_score,S3,240,0.75,240,240,0.0011362397538551517,0.021013767433882502,0.010090180396390303,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.592343302017031e-05,-5.6889854983553184e-05,0.352,1.586032892321652e-17,row_score_Q3_r40_a1.25,row_score,Q3,40,1.25,40,40,0.0005898444021033345,0.13669790015525174,0.010861803891234688,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.578935185073604e-05,-5.679259406990592e-05,0.352,1.586032892321652e-17,row_score_Q3_r40_a0.75,row_score,Q3,40,0.75,40,40,0.00036183058670238714,0.08739248873299255,0.010864589563543069,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.557959858951882e-05,-7.280674737828816e-05,0.96,-2.7566826327398103e-06,inclusion_S3_r240_a1.25,inclusion,S3,240,1.25,240,240,0.0018587558881916573,0.03388118074492752,0.010099881952495948,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.554231499336939e-05,-6.971851234837065e-05,0.764,0.0,inclusion_S4_r180_a1,inclusion,S4,180,1.0,180,180,0.0012497012972465628,0.038899229162601245,0.009976718852998894,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.549377595806933e-05,-7.273113741142159e-05,0.96,-2.756322597946562e-06,inclusion_S3_r240_a0.75,inclusion,S3,240,0.75,240,240,0.0011239530775906392,0.021013767433882502,0.010102467072654817,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.47441602392952e-05,-7.148107754771372e-05,0.964,-1.277501672005054e-06,row_score_Q1_r240_a1,row_score,Q1,240,1.0,240,240,0.0015255596127281784,0.04381844702697968,0.009700860537517278,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.406990798853742e-05,-7.058165567954528e-05,0.96,-1.0623293422868626e-06,inclusion_Q1_r240_a1,inclusion,Q1,240,1.0,240,240,0.001504085814533032,0.04381844702697968,0.009722334335712426,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.30991701209095e-05,-5.409724308094918e-05,0.36,1.586032892321652e-17,inclusion_Q3_r40_a1.25,inclusion,Q3,40,1.25,40,40,0.0005587141740936654,0.13669790015525174,0.010881229448132555,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.296987672072975e-05,-5.4004656422192406e-05,0.36,1.586032892321652e-17,inclusion_Q3_r40_a0.75,inclusion,Q3,40,0.75,40,40,0.00034259273741251995,0.08739248873299255,0.010883827412832937,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.290615845249374e-05,-6.78969898693363e-05,0.764,0.0,inclusion_S1_r180_a1.25,inclusion,S1,180,1.25,180,180,0.0013942020078999671,0.0537359290891245,0.010381848456245535,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.284079668895843e-05,-6.78361148340009e-05,0.764,0.0,inclusion_S1_r180_a0.75,inclusion,S1,180,0.75,180,180,0.0008427350490953853,0.0324729196258523,0.010383685101150071,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.227381924109517e-05,-6.694168177961055e-05,0.776,0.0,row_score_S4_r180_a1.25,row_score,S4,180,1.25,180,180,0.001566765534209539,0.04727458729085321,0.010269251210758472,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.214398812924008e-05,-6.682977718626984e-05,0.776,0.0,row_score_S4_r180_a0.75,row_score,S4,180,0.75,180,180,0.0009531533232623051,0.03000241089189759,0.010273266826983148,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.188240335470505e-05,-6.787869728602172e-05,0.776,0.0,row_score_S3_r180_a1,row_score,S3,180,1.0,180,180,0.0011899932215504374,0.02755943446721809,0.01003642692869502,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.11708197936762e-05,-6.565967780919092e-05,0.764,0.0,inclusion_S4_r180_a1.25,inclusion,S4,180,1.25,180,180,0.0015517669920644475,0.04727458729085321,0.010278784547816777,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.104342641158801e-05,-6.555042135499414e-05,0.764,0.0,inclusion_S4_r180_a0.75,inclusion,S4,180,0.75,180,180,0.0009437479074441755,0.03000241089189759,0.010282672242801279,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.067006181000556e-05,-6.497618857608942e-05,0.6,0.0,row_score_S2_r125_a1,row_score,S2,125,1.0,125,125,0.0009638068668764435,0.03239705106385393,0.010262613283369014,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.044939953176956e-05,-6.730282541967383e-05,0.964,-1.1976088021471914e-06,row_score_Q1_r240_a1.25,row_score,Q1,240,1.25,240,240,0.0019023504505881837,0.05451426982559726,0.010077651375377281,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-7.034121975228933e-05,-6.721835782797652e-05,0.964,-1.1976283245975144e-06,row_score_Q1_r240_a0.75,row_score,Q1,240,0.75,240,240,0.0011472595767558099,0.03300938339387538,0.010079160573489647,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.981692925988955e-05,-6.645914369087686e-05,0.96,-9.958516135158812e-07,inclusion_Q1_r240_a1.25,inclusion,Q1,240,1.25,240,240,0.0018755621426115958,0.05451426982559726,0.010093810663790987,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.970889692564952e-05,-6.637487068874543e-05,0.96,-9.958844538162017e-07,inclusion_Q1_r240_a0.75,inclusion,Q1,240,0.75,240,240,0.0011311228703319031,0.03300938339387538,0.010095297279913552,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.896458966378695e-05,-6.325879187257135e-05,0.6,0.0,row_score_S1_r125_a1,row_score,S1,125,1.0,125,125,0.0008541735799616588,0.04240276971856882,0.010372246570283798,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.764203466353009e-05,-6.385466726961181e-05,0.776,0.0,row_score_S3_r180_a1.25,row_score,S3,180,1.25,180,180,0.0014806894812615377,0.03388118074492752,0.01032712318840612,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.755671667256659e-05,-6.377966938246707e-05,0.776,0.0,row_score_S3_r180_a0.75,row_score,S3,180,0.75,180,180,0.000896813915909558,0.021013767433882502,0.010329606234335898,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.670608129094791e-05,-6.206393738971483e-05,0.764,0.0,inclusion_S3_r180_a1,inclusion,S3,180,1.0,180,180,0.0011414021815163984,0.02755943446721809,0.010085017968729059,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.659339927295976e-05,-6.120152443399725e-05,0.6,0.0,row_score_S2_r125_a1.25,row_score,S2,125,1.25,125,125,0.0011973122866339515,0.04052575918482604,0.010496118703126521,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.647931793313265e-05,-6.110420344441864e-05,0.6,0.0,row_score_S2_r125_a0.75,row_score,S2,125,0.75,125,125,0.0007276031126316473,0.024443182683757447,0.010498817037613808,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.482874958449648e-05,-5.946716056391843e-05,0.6,0.0,row_score_S1_r125_a1.25,row_score,S1,125,1.25,125,125,0.0010630827856810872,0.0537359290891245,0.010581155776003222,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.476470796148973e-05,-5.940764808807067e-05,0.6,0.0,row_score_S1_r125_a0.75,row_score,S1,125,0.75,125,125,0.0006435846317357837,0.0324729196258523,0.01058283551850967,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.451689445980271e-05,-5.984318046013958e-05,0.776,0.0,row_score_Q1_r180_a1,row_score,Q1,180,1.0,180,180,0.0011735508354903208,0.04381844702697968,0.010052869314755136,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.4408316733682e-05,-5.837641374426259e-05,0.608,0.0,inclusion_S1_r125_a1,inclusion,S1,125,1.0,125,125,0.0008169584531870553,0.04240276971856882,0.010409461697058402,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.421098639332716e-05,-5.7744133503776625e-05,0.608,0.0,inclusion_S4_r125_a1,inclusion,S4,125,1.0,125,125,0.0008959386326951833,0.038899229162601245,0.010330481517550274,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.331025981258237e-05,-5.6987637817602534e-05,0.6,0.0,row_score_S4_r125_a1,row_score,S4,125,1.0,125,125,0.0008946203719383726,0.038899229162601245,0.010331799778307085,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.311543677656845e-05,-5.684216941842589e-05,0.608,0.0,inclusion_S2_r125_a1,inclusion,S2,125,1.0,125,125,0.000874721287368146,0.03239705106385393,0.01035169886287731,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.277227691127669e-05,-5.838399953647919e-05,0.764,0.0,inclusion_S3_r180_a1.25,inclusion,S3,180,1.25,180,180,0.0014208615313185784,0.03388118074492752,0.010364477318531238,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.269351999418624e-05,-5.8316481313030266e-05,0.764,0.0,inclusion_S3_r180_a0.75,inclusion,S3,180,0.75,180,180,0.0008598091594676079,0.021013767433882502,0.010366610990777847,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.260221168538936e-05,-5.768143564063363e-05,0.764,0.0,inclusion_Q1_r180_a1,inclusion,Q1,180,1.0,180,180,0.0011659282389483965,0.04381844702697968,0.010060491911297062,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.085793209645354e-05,-5.638845142202066e-05,0.776,0.0,row_score_Q1_r180_a1.25,row_score,Q1,180,1.25,180,180,0.0014628169650047487,0.05451426982559726,0.010342135444269563,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.075114260682269e-05,-5.6305554174545267e-05,0.776,0.0,row_score_Q1_r180_a0.75,row_score,Q1,180,0.75,180,180,0.0008829730275308547,0.03300938339387538,0.010343447122714601,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.0550667095142995e-05,-5.488286872501968e-05,0.608,0.0,inclusion_S1_r125_a1.25,inclusion,S1,125,1.25,125,125,0.0010164953887691298,0.0537359290891245,0.010608998632640474,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.05423787355137e-05,-5.442802151982449e-05,0.608,0.0,inclusion_S4_r125_a1.25,inclusion,S4,125,1.25,125,125,0.0011102495692229383,0.04727458729085321,0.01054479245407803,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.048868789035968e-05,-5.482558017673328e-05,0.608,0.0,inclusion_S1_r125_a0.75,inclusion,S1,125,0.75,125,125,0.0006156932505378624,0.0324729196258523,0.010610726899707592,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-6.041714645403057e-05,-5.432107038101896e-05,0.608,0.0,inclusion_S4_r125_a0.75,inclusion,S4,125,0.75,125,125,0.0006780216049378529,0.03000241089189759,0.010548398545307602,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.969414363697363e-05,-5.371496468104715e-05,0.6,0.0,row_score_S4_r125_a1.25,row_score,S4,125,1.25,125,125,0.001108965489354812,0.04727458729085321,0.010546144895723523,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.9570429705615275e-05,-5.3609546589414884e-05,0.6,0.0,row_score_S4_r125_a0.75,row_score,S4,125,0.75,125,125,0.0006768150707362074,0.03000241089189759,0.010549605079509247,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.949460569396267e-05,-5.35584264105308e-05,0.608,0.0,inclusion_S2_r125_a1.25,inclusion,S2,125,1.25,125,125,0.0010867529605600914,0.04052575918482604,0.010563730536069255,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.9386946112544785e-05,-5.3467969493109194e-05,0.608,0.0,inclusion_S2_r125_a0.75,inclusion,S2,125,0.75,125,125,0.0006603070965195716,0.024443182683757447,0.010566113053725883,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.906274705191573e-05,-5.4361692399119665e-05,0.764,0.0,inclusion_Q1_r180_a1.25,inclusion,Q1,180,1.25,180,180,0.0014534440105620986,0.05451426982559726,0.010348007682910762,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.8956002554648844e-05,-5.4278819171338155e-05,0.764,0.0,inclusion_Q1_r180_a0.75,inclusion,Q1,180,0.75,180,180,0.0008771602734897371,0.03300938339387538,0.01034925987675572,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.7890919758811915e-05,-5.285991858380087e-05,0.6,0.0,row_score_S3_r125_a1,row_score,S3,125,1.0,125,125,0.0008612329941301958,0.02755943446721809,0.010365187156115261,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.45018471634819e-05,-4.9748603828545194e-05,0.6,0.0,row_score_S3_r125_a1.25,row_score,S3,125,1.25,125,125,0.001071293257306446,0.03388118074492752,0.01057524741929151,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.4445474870277586e-05,-4.83276898279517e-05,0.468,8.32667268468865e-18,row_score_S1_r80_a1,row_score,S1,80,1.0,80,80,0.0005823288243808945,0.04153937759123383,0.010644091325864562,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.4425563810418174e-05,-4.968372267007866e-05,0.6,0.0,row_score_S3_r125_a0.75,row_score,S3,125,0.75,125,125,0.000649296446843088,0.021013767433882502,0.010577123703402367,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.270374440200195e-05,-4.731321476111692e-05,0.608,0.0,inclusion_S3_r125_a1,inclusion,S3,125,1.0,125,125,0.0008021605583306548,0.02755943446721809,0.010424259591914802,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.2416092964804855e-05,-4.7079851423434375e-05,0.6,0.0,row_score_Q1_r125_a1,row_score,Q1,125,1.0,125,125,0.0008247774030666022,0.04381844702697968,0.010401642747178854,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.160774906014222e-05,-4.5173996253443067e-05,0.468,8.32667268468865e-18,row_score_S4_r80_a1,row_score,S4,80,1.0,80,80,0.0005805402562397249,0.038899229162601245,0.010645879894005731,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.121049249800017e-05,-4.546254521119847e-05,0.468,8.32667268468865e-18,row_score_S1_r80_a1.25,row_score,S1,80,1.25,80,80,0.0007232149021682176,0.049818301541549426,0.010784977403651884,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-5.114826622525139e-05,-4.540487633366538e-05,0.468,8.32667268468865e-18,row_score_S1_r80_a0.75,row_score,S1,80,0.75,80,80,0.0004397187323979015,0.0324729196258523,0.010786701417847553,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.9619467191997925e-05,-4.45282928290096e-05,0.608,0.0,inclusion_S3_r125_a1.25,inclusion,S3,125,1.25,125,125,0.0009985787960840734,0.03388118074492752,0.010620677829668218,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.955067692588184e-05,-4.4471244255438136e-05,0.608,0.0,inclusion_S3_r125_a0.75,inclusion,S3,125,0.75,125,125,0.000604303773907743,0.021013767433882502,0.010622116376337715,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.9511037223129466e-05,-4.442043031370427e-05,0.6,0.0,row_score_Q1_r125_a1.25,row_score,Q1,125,1.25,125,125,0.001027096038189328,0.05451426982559726,0.01060396138230158,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.940511960078705e-05,-4.4338401618346986e-05,0.6,0.0,row_score_Q1_r125_a0.75,row_score,Q1,125,0.75,125,125,0.0006212477915908672,0.03300938339387538,0.010605172358654588,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.919823009494454e-05,-4.2985103064357486e-05,0.468,8.32667268468865e-18,row_score_S2_r80_a1,row_score,S2,80,1.0,80,80,0.0005730893187796839,0.03239705106385393,0.010653330831465772,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.8759169015648345e-05,-4.307755553438719e-05,0.608,0.0,inclusion_Q1_r125_a1,inclusion,Q1,125,1.0,125,125,0.0007966725052900042,0.04381844702697968,0.010429747644955453,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.871359414500805e-05,-4.263028411439228e-05,0.468,8.32667268468865e-18,row_score_S4_r80_a1.25,row_score,S4,80,1.25,80,80,0.0007172429684652581,0.04727458729085321,0.010782582606231265,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.86663047104786e-05,-4.207975309383936e-05,0.476,7.93016446160826e-18,inclusion_S4_r80_a1,inclusion,S4,80,1.0,80,80,0.0005637131008464614,0.038899229162601245,0.010662707049398997,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.859364372717542e-05,-4.2528607962837934e-05,0.468,8.32667268468865e-18,row_score_S4_r80_a0.75,row_score,S4,80,0.75,80,80,0.0004407304684413322,0.03000241089189759,0.010785689681804123,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.8230819939935234e-05,-4.212308077723122e-05,0.476,7.93016446160826e-18,inclusion_S1_r80_a1,inclusion,S1,80,1.0,80,80,0.0005263594631103882,0.04153937759123383,0.010700060687135068,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.818058080778765e-05,-4.613206039365023e-05,0.96,-4.741882911583696e-07,inclusion_Q2_r240_a1,inclusion,Q2,240,1.0,240,240,0.0013763040550941064,0.047000920247761035,0.009850116095151351,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.8124551302324534e-05,-4.6135787246787505e-05,0.964,-4.741882911583696e-07,row_score_Q2_r240_a1,row_score,Q2,240,1.0,240,240,0.0013786536338790502,0.047000920247761035,0.009847766516366407,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.6435294219852446e-05,-4.0555865623650315e-05,0.468,8.32667268468865e-18,row_score_S2_r80_a1.25,row_score,S2,80,1.25,80,80,0.0007104629283965371,0.04052575918482604,0.010790704441082625,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.6332317932255436e-05,-4.046994792646605e-05,0.468,8.32667268468865e-18,row_score_S2_r80_a0.75,row_score,S2,80,0.75,80,80,0.0004336315899609574,0.024443182683757447,0.010792788560284499,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.6082361334546665e-05,-4.06679693905163e-05,0.608,0.0,inclusion_Q1_r125_a1.25,inclusion,Q1,125,1.25,125,125,0.000992257331400237,0.05451426982559726,0.010625332471065686,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.597653915901548e-05,-4.058603457569281e-05,0.608,0.0,inclusion_Q1_r125_a0.75,inclusion,Q1,125,0.75,125,125,0.0005999907526648587,0.03300938339387538,0.010626429397580598,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.5941371807978095e-05,-3.971460056684022e-05,0.476,7.93016446160826e-18,inclusion_S4_r80_a1.25,inclusion,S4,80,1.25,80,80,0.0006968282560226189,0.04727458729085321,0.010795822204575152,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.582713133448848e-05,-3.9618718400520074e-05,0.476,7.93016446160826e-18,inclusion_S4_r80_a0.75,inclusion,S4,80,0.75,80,80,0.0004277303087631938,0.03000241089189759,0.010798689841482263,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.5355666945181925e-05,-3.961705118790946e-05,0.476,7.93016446160826e-18,inclusion_S1_r80_a1.25,inclusion,S1,80,1.25,80,80,0.0006538618378100166,0.049818301541549426,0.010827563061834695,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.530401873697967e-05,-3.956998865631273e-05,0.476,7.93016446160826e-18,inclusion_S1_r80_a0.75,inclusion,S1,80,0.75,80,80,0.00039734438097343183,0.0324729196258523,0.010829075769272023,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.520403200149955e-05,-4.32797067711846e-05,0.96,-4.4456561164743903e-07,inclusion_Q2_r240_a1.25,inclusion,Q2,240,1.25,240,240,0.0017175096924341082,0.057972565211726335,0.010191321732491352,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.518988907617066e-05,-4.3267107186106505e-05,0.96,-4.4455996519112063e-07,inclusion_Q2_r240_a0.75,inclusion,Q2,240,0.75,240,240,0.0010339129684195966,0.03571101442612423,0.010192507181825858,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.515146745827999e-05,-4.3283168821504545e-05,0.964,-4.4456561164743903e-07,row_score_Q2_r240_a1.25,row_score,Q2,240,1.25,240,240,0.0017204502883407563,0.057972565211726335,0.010189563170828113,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.5137339582677216e-05,-4.327058219682112e-05,0.964,-4.4455996519112063e-07,row_score_Q2_r240_a0.75,row_score,Q2,240,0.75,240,240,0.0010356729751484722,0.03571101442612423,0.010190747175096984,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.274540274636024e-05,-3.641333230357506e-05,0.476,7.93016446160826e-18,inclusion_S2_r80_a1,inclusion,S2,80,1.0,80,80,0.0005204128799660252,0.03239705106385393,0.01070600727027943,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.2044854094974466e-05,-3.920875140000438e-05,0.776,0.0,row_score_Q2_r180_a1,row_score,Q2,180,1.0,180,180,0.0010909936199036989,0.047000920247761035,0.010135426530341758,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.1731890476530394e-05,-3.638373232247869e-05,0.468,8.32667268468865e-18,row_score_S3_r80_a1,row_score,S3,80,1.0,80,80,0.0005305641854503834,0.02755943446721809,0.010695855964795073,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-4.140085622321033e-05,-3.8443488792255665e-05,0.764,0.0,inclusion_Q2_r180_a1,inclusion,Q2,180,1.0,180,180,0.001082558762452652,0.047000920247761035,0.010143861387792807,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
