posterior_id,proxy_name,subset_size,method,temperature,top_k,weight_power,posterior_mae,posterior_p90_abs,posterior_spearman,best_mask_mae,top100_mask_mae,median_mask_mae,ess,ess_rate,inclusion_prior,inclusion_abs_shift,inclusion_min,inclusion_max,inclusion_top20_mean,inclusion_bottom20_mean,posterior_score
h017_joint_k125_soft_t0.00035_p2,h017_joint,125,soft,0.00035,0,2.0,0.00019748617763097392,0.00022779566032621817,0.9954887218045112,4.672618316239477e-05,7.582793517997444e-05,0.0008837536155468128,3343.3784663011033,0.18574324812783907,0.5,0.03040484714282566,0.4482664004163173,0.7634633090673003,0.6205300130779897,0.45814196321594675,0.00021096696218320896
h018_hard_k125_soft_t0.00035_p2,h018_hard,125,soft,0.00035,0,2.0,0.00019530959245837284,0.0002402162747065493,0.9954887218045112,4.779418482676947e-05,7.579429655108798e-05,0.0008880120316953884,3335.768984923998,0.1853204991624443,0.5,0.03037217286256738,0.44851603985236344,0.7699489514721293,0.6202040467633692,0.4584103996790444,0.00021189945151932165
h018_submission_k125_soft_t0.00035_p2,h018_submission,125,soft,0.00035,0,2.0,0.0001953095924583736,0.00024021627470654946,0.9954887218045112,4.7794184826770605e-05,7.579429655108795e-05,0.000888012031695389,3335.768984923989,0.18532049916244384,0.5,0.030372172862567343,0.4485160398523635,0.7699489514721292,0.6202040467633696,0.45841039967904446,0.00021189945151932246
h012_public_k150_top5000_t0.00015,h012_public,150,topk,0.00015,5000,1.0,0.00019926568960923407,0.0002300891022017898,0.9954887218045112,4.571694543610049e-05,7.482019805535172e-05,0.0008883208225959364,2023.8152374251742,0.11243417985695413,0.6,0.038202214838609014,0.5330336476932349,0.8955503570102431,0.7393308612189398,0.5435631797276985,0.000212384150506868
h017_joint_k150_top5000_t0.00015,h017_joint,150,topk,0.00015,5000,1.0,0.0001992797267541752,0.00023009932244728867,0.9954887218045112,4.5707192134898914e-05,7.48210427197775e-05,0.0008883470605450714,2023.6264739091662,0.11242369299495368,0.6,0.03820344516251626,0.5330329189053018,0.8955554094557151,0.7393341575346246,0.5435609214373506,0.00021240059507431495
h018_hard_k150_top5000_t0.00015,h018_hard,150,topk,0.00015,5000,1.0,0.00019725637757750527,0.0002416116862697627,0.9954887218045112,4.496481047016601e-05,7.51540671978966e-05,0.0008933847423319962,2020.044150091153,0.11222467500506406,0.6,0.03818330066209606,0.5347218537636724,0.90058513901371,0.7391644257384526,0.5438266014773037,0.00021325775419331396
h018_submission_k150_top5000_t0.00015,h018_submission,150,topk,0.00015,5000,1.0,0.00019725637757750684,0.00024161168626976443,0.9954887218045112,4.4964810470165486e-05,7.51540671978968e-05,0.0008933847423319961,2020.0441500911497,0.11222467500506388,0.6,0.038183300662096124,0.5347218537636724,0.9005851390137093,0.7391644257384525,0.5438266014773037,0.00021325775419331596
h012_public_k150_top2500_t0.0003,h012_public,150,topk,0.0003,2500,1.0,0.00020009598850759735,0.00023171633143498495,0.9954887218045112,4.571694543610049e-05,7.482019805535172e-05,0.0008883208225959364,2190.436828561951,0.12169093492010839,0.6,0.03764140140448601,0.5358956586893809,0.8962701922469365,0.7398105429888193,0.544348071130424,0.00021368855432562484
h017_joint_k150_top2500_t0.0003,h017_joint,150,topk,0.0003,2500,1.0,0.00020012010044664577,0.00023173646572876737,0.9954887218045112,4.5707192134898914e-05,7.48210427197775e-05,0.0008883470605450714,2190.388557920705,0.12168825321781694,0.6,0.037641953583325505,0.5358955711035267,0.8962723010115943,0.7398119860956905,0.5443470344394201,0.0002137176335766581
h012_public_k150_soft_t0.0002_p1.5,h012_public,150,soft,0.0002,0,1.5,0.00020105461317856122,0.00023162115017923604,0.9954887218045112,4.571694543610049e-05,7.482019805535172e-05,0.0008883208225959364,1881.5216094817122,0.10452897830453957,0.6,0.03831518668717406,0.5319076961866308,0.8940962437332314,0.7387273160687006,0.5430851918096695,0.0002145425294487289
h017_joint_k150_soft_t0.0002_p1.5,h017_joint,150,soft,0.0002,0,1.5,0.0002010654029295386,0.0002316281685909493,0.9954887218045112,4.5707192134898914e-05,7.48210427197775e-05,0.0008883470605450714,1881.3090684938197,0.10451717047187888,0.6,0.03831662332207791,0.5319067583515917,0.8941023406457688,0.7387312250662019,0.5430825483944314,0.00021455490140644614
h018_hard_k150_soft_t0.0002_p1.5,h018_hard,150,soft,0.0002,0,1.5,0.00019853290846088555,0.0002418850207852134,0.9954887218045112,4.496481047016601e-05,7.51540671978966e-05,0.0008933847423319962,1875.182515364077,0.10417680640911539,0.6,0.0383390534769192,0.5331360064280652,0.8990537978321925,0.7386976350657556,0.5432811157137118,0.00021458392836777815
h018_submission_k150_soft_t0.0002_p1.5,h018_submission,150,soft,0.0002,0,1.5,0.00019853290846088886,0.00024188502078521687,0.9954887218045112,4.4964810470165486e-05,7.51540671978968e-05,0.0008933847423319961,1875.182515364073,0.10417680640911517,0.6,0.038339053476919155,0.5331360064280657,0.8990537978321929,0.738697635065756,0.5432811157137121,0.00021458392836778232
h018_hard_k150_top2500_t0.0003,h018_hard,150,topk,0.0003,2500,1.0,0.00019817290337651616,0.00024331963701891167,0.9954887218045112,4.496481047016601e-05,7.51540671978966e-05,0.0008933847423319962,2189.4838320002973,0.12163799066668318,0.6,0.037536099401705186,0.5351670556904896,0.9009975673130266,0.7397693891082012,0.5442915770642405,0.000214678931830859
h018_submission_k150_top2500_t0.0003,h018_submission,150,topk,0.0003,2500,1.0,0.00019817290337651944,0.00024331963701891514,0.9954887218045112,4.4964810470165486e-05,7.51540671978968e-05,0.0008933847423319961,2189.4838320002955,0.12163799066668309,0.6,0.037536099401705124,0.53516705569049,0.9009975673130267,0.7397693891082014,0.5442915770642408,0.0002146789318308632
h012_public_k125_top5000_t0.0003,h012_public,125,topk,0.0003,5000,1.0,0.00020533623097446427,0.00023616921665607803,0.9954887218045112,4.673164773398384e-05,7.582680851124765e-05,0.0008837220622644273,3946.8613588819912,0.21927007549344396,0.5,0.03000685573848706,0.45188791915227255,0.7641621755315335,0.6184936455636298,0.45945251741132076,0.0002209581635776849
h017_joint_k125_top5000_t0.0003,h017_joint,125,topk,0.0003,5000,1.0,0.0002053549457104404,0.00023618414757869697,0.9954887218045112,4.672618316239477e-05,7.582793517997444e-05,0.0008837536155468128,3946.7400292694274,0.21926333495941264,0.5,0.030007434233208084,0.4518863818697107,0.7641666221406788,0.618496031033859,0.45945159606831687,0.00022098054162494925
h018_hard_k125_top5000_t0.0003,h018_hard,125,topk,0.0003,5000,1.0,0.00020364873044550263,0.0002489556583254923,0.9954887218045112,4.779418482676947e-05,7.579429655108798e-05,0.0008880120316953884,3945.9679939093,0.21922044410607222,0.5,0.029946681413434935,0.4516104812173299,0.7701809204189007,0.618171039279108,0.4597414721383396,0.00022247449438508304
h018_submission_k125_top5000_t0.0003,h018_submission,125,topk,0.0003,5000,1.0,0.0002036487304455029,0.00024895565832549403,0.9954887218045112,4.7794184826770605e-05,7.579429655108795e-05,0.000888012031695389,3945.967993909297,0.21922044410607205,0.5,0.029946681413434918,0.45161048121732983,0.7701809204189011,0.6181710392791084,0.45974147213833955,0.00022247449438508375
h012_public_k125_soft_t0.0002_p1,h012_public,125,soft,0.0002,0,1.0,0.00023239945227745848,0.00026219277301489435,0.9954887218045112,4.673164773398384e-05,7.582680851124765e-05,0.0008837220622644273,3942.259507991535,0.21901441711064082,0.5,0.02882807670798737,0.45122534495157596,0.7513947090496074,0.6142425802868678,0.46038058841101004,0.0002546687274540431
h017_joint_k125_soft_t0.0002_p1,h017_joint,125,soft,0.0002,0,1.0,0.00023240944356500915,0.00026219919954719145,0.9954887218045112,4.672618316239477e-05,7.582793517997444e-05,0.0008837536155468128,3941.975921021396,0.21899866227896644,0.5,0.028829019175606204,0.4512224357110376,0.751402303203021,0.6142464845366702,0.4603788700549713,0.00025468021227855375
h018_hard_k125_soft_t0.0002_p1,h018_hard,125,soft,0.0002,0,1.0,0.00023005347346802003,0.000273369055486723,0.9954887218045112,4.779418482676947e-05,7.579429655108798e-05,0.0008880120316953884,3928.667361415717,0.21825929785642872,0.5,0.028811865345508246,0.45145270408885596,0.7578193090906274,0.6140372411395125,0.46059188738357415,0.0002551187646260593
h018_submission_k125_soft_t0.0002_p1,h018_submission,125,soft,0.0002,0,1.0,0.00023005347346802146,0.0002733690554867233,0.9954887218045112,4.7794184826770605e-05,7.579429655108795e-05,0.000888012031695389,3928.667361415708,0.21825929785642822,0.5,0.028811865345508298,0.45145270408885596,0.7578193090906274,0.6140372411395127,0.46059188738357404,0.0002551187646260608
h012_public_k150_elite2500,h012_public,150,elite,0.0,2500,1.0,0.0002487007569338299,0.00028026908992832996,0.9969924812030074,4.571694543610049e-05,7.482019805535172e-05,0.0008883208225959364,2499.9999999999995,0.13888888888888887,0.6,0.03453119999999643,0.538400000000006,0.8799999999999684,0.7304599999999848,0.5491000000000048,0.0002747445861677925
h017_joint_k150_elite2500,h017_joint,150,elite,0.0,2500,1.0,0.0002487327097501279,0.0002802968987552228,0.9969924812030074,4.5707192134898914e-05,7.48210427197775e-05,0.0008883470605450714,2499.9999999999995,0.13888888888888887,0.6,0.03453119999999643,0.538400000000006,0.8799999999999684,0.7304599999999848,0.5491000000000048,0.00027478349119081373
h018_hard_k150_elite2500,h018_hard,150,elite,0.0,2500,1.0,0.00024698843784157654,0.0002916282236107701,0.9954887218045112,4.496481047016601e-05,7.51540671978966e-05,0.0008933847423319962,2500.0,0.1388888888888889,0.6,0.03435519999999646,0.5368000000000062,0.8847999999999678,0.7305799999999849,0.5490000000000048,0.000275953320872089
h018_submission_k150_elite2500,h018_submission,150,elite,0.0,2500,1.0,0.00024698843784157806,0.0002916282236107718,0.9954887218045112,4.4964810470165486e-05,7.51540671978968e-05,0.0008933847423319961,2500.0,0.1388888888888889,0.6,0.03435519999999646,0.5368000000000062,0.8847999999999678,0.7305799999999849,0.5490000000000048,0.00027595332087209095
h018_hard_k150_soft_t0.00035_p2,h018_hard,150,soft,0.00035,0,2.0,0.0002729230760314966,0.00031353095061039245,0.9969924812030074,4.496481047016601e-05,7.51540671978966e-05,0.0008933847423319962,2869.96764970916,0.15944264720606444,0.6,0.03369284081109409,0.5451463090031907,0.8716541423488526,0.724063002117901,0.5508186117730012,0.0003073829735386431
h018_submission_k150_soft_t0.00035_p2,h018_submission,150,soft,0.00035,0,2.0,0.0002729230760314965,0.00031353095061039386,0.9969924812030074,4.4964810470165486e-05,7.51540671978968e-05,0.0008933847423319961,2869.967649709154,0.1594426472060641,0.6,0.033692840811094076,0.5451463090031908,0.8716541423488524,0.7240630021179015,0.5508186117730016,0.00030738297353864334
h012_public_k150_soft_t0.00035_p2,h012_public,150,soft,0.00035,0,2.0,0.000275709129035168,0.00030547220956472787,0.9969924812030074,4.571694543610049e-05,7.482019805535172e-05,0.0008883208225959364,2889.5570289283755,0.16053094605157642,0.6,0.03363504724264196,0.5439585796609172,0.8664320219847962,0.7238924651535823,0.5507058974333635,0.00030816127650911264
h017_joint_k150_soft_t0.00035_p2,h017_joint,150,soft,0.00035,0,2.0,0.00027572424672941764,0.00030548346940097805,0.9969924812030074,4.5707192134898914e-05,7.48210427197775e-05,0.0008883470605450714,2889.309887152173,0.1605172159528985,0.6,0.03363615340794663,0.5439576275130124,0.8664368878940523,0.7238955888351357,0.5507039465578017,0.00030817907642258826
h018_submission_k125_soft_t0.00035_p1.5,h018_submission,125,soft,0.00035,0,1.5,0.0002740906886447571,0.0003152463869635914,0.9969924812030074,4.7794184826770605e-05,7.579429655108795e-05,0.000888012031695389,4742.330135981019,0.26346278533227885,0.5,0.026858079405352602,0.45496964733627326,0.7419508632061937,0.6062840166735579,0.46324587055570854,0.0003097996166088924
h018_hard_k125_soft_t0.00035_p1.5,h018_hard,125,soft,0.00035,0,1.5,0.00027409068864475743,0.0003152463869635914,0.9969924812030074,4.779418482676947e-05,7.579429655108798e-05,0.0008880120316953884,4742.33013598103,0.26346278533227946,0.5,0.026858079405352526,0.4549696473362733,0.7419508632061939,0.6062840166735582,0.4632458705557088,0.0003097996166088927
h012_public_k125_soft_t0.00035_p1.5,h012_public,125,soft,0.00035,0,1.5,0.0002765646614679881,0.0003056405022693608,0.9969924812030074,4.673164773398384e-05,7.582680851124765e-05,0.0008837220622644273,4764.149444253515,0.2646749691251953,0.5,0.02685535116773657,0.4546468828748756,0.7356675652149395,0.6063640898867102,0.46308191207663285,0.00030987244564707967
h017_joint_k125_soft_t0.00035_p1.5,h017_joint,125,soft,0.00035,0,1.5,0.0002765769033845708,0.00030564908793804396,0.9969924812030074,4.672618316239477e-05,7.582793517997444e-05,0.0008837536155468128,4763.853748513082,0.2646585415840601,0.5,0.026856210549046158,0.454644541046917,0.7356742470214636,0.6063675566054612,0.4630805053747508,0.000309886730855076
h012_public_k150_top5000_t0.0003,h012_public,150,topk,0.0003,5000,1.0,0.00029444384249654407,0.0003244406235396462,0.9969924812030074,4.571694543610049e-05,7.482019805535172e-05,0.0008883208225959364,3717.4355043579217,0.2065241946865512,0.6,0.03201224632987762,0.5484450635674251,0.8618966136997369,0.7206759188731906,0.5542549797985403,0.00033183282957375003
h017_joint_k150_top5000_t0.0003,h017_joint,150,topk,0.0003,5000,1.0,0.00029446743332037673,0.0003244602221927546,0.9969924812030074,4.5707192134898914e-05,7.48210427197775e-05,0.0008883470605450714,3717.3235661109243,0.20651797589505136,0.6,0.03201277977258726,0.5484440530972428,0.8618988684506866,0.7206774382618539,0.5542541553912448,0.00033186125604773464
h018_hard_k150_top5000_t0.0003,h018_hard,150,topk,0.0003,5000,1.0,0.0002929006150998318,0.0003352902805533484,0.9969924812030074,4.496481047016601e-05,7.51540671978966e-05,0.0008933847423319962,3710.3183624562707,0.20612879791423727,0.6,0.032007584793547664,0.5486926467232073,0.8676518178854074,0.72053888912429,0.554356192152909,0.0003330025758148229
h018_submission_k150_top5000_t0.0003,h018_submission,150,topk,0.0003,5000,1.0,0.00029290061509983534,0.00033529028055335347,0.9969924812030074,4.4964810470165486e-05,7.51540671978968e-05,0.0008933847423319961,3710.3183624562685,0.20612879791423713,0.6,0.03200758479354768,0.5486926467232076,0.8676518178854074,0.7205388891242902,0.5543561921529091,0.00033300257581482767
h012_public_k125_elite5000,h012_public,125,elite,0.0,5000,1.0,0.000297078596291159,0.0003270568104303511,0.9969924812030074,4.673164773398384e-05,7.582680851124765e-05,0.0008837220622644273,5000.0,0.2777777777777778,0.5,0.025996800000004136,0.4581999999999822,0.7351999999999517,0.6017099999999663,0.4641899999999815,0.000335843483650626
h017_joint_k125_elite5000,h017_joint,125,elite,0.0,5000,1.0,0.00029711029328611063,0.0003270843709059235,0.9969924812030074,4.672618316239477e-05,7.582793517997444e-05,0.0008837536155468128,5000.0,0.2777777777777778,0.5,0.025996800000004136,0.4581999999999822,0.7351999999999517,0.6017099999999663,0.4641899999999815,0.0003358820707644707
h018_hard_k125_elite5000,h018_hard,125,elite,0.0,5000,1.0,0.00029555580363380216,0.00033657461745605956,0.9969924812030074,4.779418482676947e-05,7.579429655108798e-05,0.0008880120316953884,4999.999999999999,0.27777777777777773,0.5,0.025974400000004137,0.4589999999999821,0.7403999999999511,0.6015999999999664,0.4642799999999815,0.0003367028307496962
h018_submission_k125_elite5000,h018_submission,125,elite,0.0,5000,1.0,0.00029555580363380357,0.00033657461745606265,0.9969924812030074,4.7794184826770605e-05,7.579429655108795e-05,0.000888012031695389,4999.999999999999,0.27777777777777773,0.5,0.025974400000004137,0.4589999999999821,0.7403999999999511,0.6015999999999664,0.4642799999999815,0.00033670283074969845
h018_hard_k150_soft_t0.0002_p1,h018_hard,150,soft,0.0002,0,1.0,0.0003141213826374261,0.00035289189427080815,0.9969924812030074,4.496481047016601e-05,7.51540671978966e-05,0.0008933847423319962,3542.613814932973,0.19681187860738739,0.6,0.031241156396375425,0.5496986006369562,0.8558807507612963,0.7158619835484679,0.5546488970214594,0.00035871571818944277
h018_submission_k150_soft_t0.0002_p1,h018_submission,150,soft,0.0002,0,1.0,0.0003141213826374266,0.00035289189427081005,0.9969924812030074,4.4964810470165486e-05,7.51540671978968e-05,0.0008933847423319961,3542.6138149329663,0.19681187860738703,0.6,0.03124115639637552,0.549698600636956,0.8558807507612969,0.7158619835484685,0.5546488970214591,0.0003587157181894438
h012_public_k150_soft_t0.0002_p1,h012_public,150,soft,0.0002,0,1.0,0.000316920843113666,0.0003461146947274182,0.9969924812030074,4.571694543610049e-05,7.482019805535172e-05,0.0008883208225959364,3571.1477328386823,0.1983970962688157,0.6,0.03116364625684072,0.5490813116413857,0.8506033024163777,0.7156042148399641,0.5546181787425234,0.0003598301799965794
h017_joint_k150_soft_t0.0002_p1,h017_joint,150,soft,0.0002,0,1.0,0.00031693810001858614,0.000346128051830509,0.9969924812030074,4.5707192134898914e-05,7.48210427197775e-05,0.0008883470605450714,3570.889891360152,0.19838277174223068,0.6,0.031164585095540823,0.5490794475090713,0.8506075249887324,0.7156069307112964,0.5546165365324033,0.00035985066351662824
h018_submission_k150_soft_t0.00035_p1.5,h018_submission,150,soft,0.00035,0,1.5,0.00036396137714099963,0.00040029810167479504,0.9984962406015038,4.4964810470165486e-05,7.51540671978968e-05,0.0008933847423319961,4492.127926300571,0.24956266257225393,0.6,0.02835949730903944,0.5544699410951534,0.8362725957587113,0.7058858729574846,0.559019697831921,0.0004206929132585535
h018_hard_k150_soft_t0.00035_p1.5,h018_hard,150,soft,0.00035,0,1.5,0.0003639613771410007,0.00040029810167479694,0.9984962406015038,4.496481047016601e-05,7.51540671978966e-05,0.0008933847423319962,4492.12792630058,0.24956266257225443,0.6,0.02835949730903934,0.5544699410951534,0.8362725957587104,0.7058858729574844,0.559019697831921,0.0004206929132585551
h012_public_k150_soft_t0.00035_p1.5,h012_public,150,soft,0.00035,0,1.5,0.0003666494193561825,0.00039507437058507384,0.9969924812030074,4.571694543610049e-05,7.482019805535172e-05,0.0008883208225959364,4532.561256603291,0.2518089587001829,0.6,0.028271126828753428,0.5540613178784647,0.8310179461137452,0.7055463010294978,0.5590908878236617,0.0004221457775348803
h017_joint_k150_soft_t0.00035_p1.5,h017_joint,150,soft,0.00035,0,1.5,0.0003666690158415053,0.0003950900223751619,0.9969924812030074,4.5707192134898914e-05,7.48210427197775e-05,0.0008883470605450714,4532.299929414648,0.251794440523036,0.6,0.028271877053815495,0.5540598580107208,0.8310214363901458,0.7055485573249715,0.5590895373717374,0.00042216919694071766
h012_public_k150_elite5000,h012_public,150,elite,0.0,5000,1.0,0.0003980545531972586,0.00042662950392033974,0.9969924812030074,4.571694543610049e-05,7.482019805535172e-05,0.0008883208225959364,5000.0,0.2777777777777778,0.6,0.026035200000007294,0.5571999999999713,0.8239999999999419,0.7000099999999556,0.5629199999999706,0.00046170800592922246
h017_joint_k150_elite5000,h017_joint,150,elite,0.0,5000,1.0,0.0003980858925502118,0.00042665672158639635,0.9969924812030074,4.5707192134898914e-05,7.48210427197775e-05,0.0008883470605450714,5000.0,0.2777777777777778,0.6,0.026035200000007294,0.5571999999999713,0.8239999999999419,0.7000099999999556,0.5629199999999706,0.00046174614969868977
h018_hard_k150_elite5000,h018_hard,150,elite,0.0,5000,1.0,0.00039753473365878,0.0004368078412186887,0.9984962406015038,4.496481047016601e-05,7.51540671978966e-05,0.0008933847423319962,5000.0,0.2777777777777778,0.6,0.02605280000000809,0.5563999999999714,0.8307999999999411,0.6997499999999557,0.5631999999999706,0.00046367050833939105
h018_submission_k150_elite5000,h018_submission,150,elite,0.0,5000,1.0,0.0003975347336587816,0.00043680784121869046,0.9984962406015038,4.4964810470165486e-05,7.51540671978968e-05,0.0008933847423319961,5000.0,0.2777777777777778,0.6,0.02605280000000809,0.5563999999999714,0.8307999999999411,0.6997499999999557,0.5631999999999706,0.0004636705083393931
h018_hard_k125_soft_t0.00035_p1,h018_hard,125,soft,0.00035,0,1.0,0.00040148127516948017,0.0004358685651048051,0.9984962406015038,4.779418482676947e-05,7.579429655108798e-05,0.0008880120316953884,7536.10336460148,0.4186724091445267,0.5,0.021311640927400174,0.46404426714261965,0.6940634314320578,0.5841141575241251,0.47049961935327733,0.00046795116991033334
h018_submission_k125_soft_t0.00035_p1,h018_submission,125,soft,0.00035,0,1.0,0.0004014812751694812,0.0004358685651048082,0.9984962406015038,4.7794184826770605e-05,7.579429655108795e-05,0.000888012031695389,7536.103364601472,0.41867240914452625,0.5,0.021311640927400125,0.4640442671426197,0.6940634314320584,0.5841141575241254,0.4704996193532776,0.0004679511699103351
h012_public_k125_soft_t0.00035_p1,h012_public,125,soft,0.00035,0,1.0,0.0004037229332306158,0.000430522044942999,0.9969924812030074,4.673164773398384e-05,7.582680851124765e-05,0.0008837220622644273,7582.988007846925,0.4212771115470514,0.5,0.021255162771832915,0.46377857381258325,0.6885040339854734,0.5839507496897322,0.4704378903161267,0.00046892312568562537
h017_joint_k125_soft_t0.00035_p1,h017_joint,125,soft,0.00035,0,1.0,0.000403741103538287,0.0004305363685370105,0.9969924812030074,4.672618316239477e-05,7.582793517997444e-05,0.0008837536155468128,7582.708882186578,0.421261604565921,0.5,0.02125574502903819,0.4637772748383597,0.6885084192286627,0.5839530650114049,0.47043705048596723,0.0004689448070209347
h018_hard_k150_soft_t0.00035_p1,h018_hard,150,soft,0.00035,0,1.0,0.0004952605820076782,0.0005244753433955744,0.9984962406015038,4.496481047016601e-05,7.51540671978966e-05,0.0008933847423319962,7788.124879561918,0.43267360442010655,0.6,0.02107467112515669,0.5656833216449625,0.7821248786519953,0.6794425189988017,0.5694737957550549,0.0005839106076974929
h018_submission_k150_soft_t0.00035_p1,h018_submission,150,soft,0.00035,0,1.0,0.0004952605820076805,0.0005244753433955762,0.9984962406015038,4.4964810470165486e-05,7.51540671978968e-05,0.0008933847423319961,7788.124879561904,0.4326736044201058,0.6,0.02107467112515663,0.5656833216449626,0.7821248786519952,0.6794425189988018,0.5694737957550549,0.0005839106076974956
h012_public_k150_soft_t0.00035_p1,h012_public,150,soft,0.00035,0,1.0,0.0004970245268057027,0.0005231285708445167,0.9969924812030074,4.571694543610049e-05,7.482019805535172e-05,0.0008883208225959364,7857.679215431452,0.4365377341906362,0.6,0.02096664193085095,0.5658896047394112,0.7773890259403213,0.679007056378327,0.5696052582610355,0.0005854109732370094
h017_joint_k150_soft_t0.00035_p1,h017_joint,150,soft,0.00035,0,1.0,0.0004970489865341427,0.0005231489983341224,0.9969924812030074,4.5707192134898914e-05,7.48210427197775e-05,0.0008883470605450714,7857.463965540279,0.43652577586334884,0.6,0.020967047072872724,0.5658885261874611,0.7773908926831049,0.6790083098773114,0.5696046303125889,0.0005854404912208083
