file,feature_set,alpha,actual_delta,loo_pred_delta
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_cos_compact,10.0,0.008206014299999898,0.00838327412579922
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_cos_compact,10.0,0.008284294099999978,0.008585359246374802
submission_e323_5508f966_uploadsafe.csv,cond_cos_compact,10.0,0.008912018499999896,0.008570970697061413
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_cos_compact,10.0,0.009163025699999938,0.008463577413795179
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_cos_compact,10.0,0.009315837899999901,0.0094120423724102
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_cos_compact,10.0,0.009402824099999929,0.009732166807543104
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_cos_compact,10.0,0.009821492599999981,0.009823305067386892
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_cos_compact,10.0,0.01004833439999997,0.008631592945421636
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_cos_compact,10.0,0.010179882099999982,0.009481994332683404
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_cos_compact,10.0,0.010303869699999968,0.01079771918574004
submission_jepa_latent_q2_w0p45.csv,cond_cos_compact,10.0,0.011677803099999995,0.0145670971299811
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_cos_compact,10.0,0.012123336099999937,0.013008075347674395
submission_jepa_latent_residual_probe.csv,cond_cos_compact,10.0,0.013103844699999923,0.011427565305453562
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_cos_compact,10.0,-0.00021865830000000752,-0.009865191019222402
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_cos_compact,100.0,0.0,0.003390383621673142
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_cos_compact,100.0,0.00803546629999996,0.008397198779341503
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_cos_compact,100.0,0.008157084499999967,0.008401799969884436
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_cos_compact,100.0,0.0081669459,0.008557840873478145
submission_e95_hardtail_541e3973.csv,cond_cos_compact,100.0,0.008167846699999926,0.00845398307445317
submission_e101_q2s3tail_177569bc.csv,cond_cos_compact,100.0,0.00817688289999996,0.008478978193321569
submission_mixmin_0c916bb4.csv,cond_cos_compact,100.0,0.008183157399999974,0.008520604295526889
submission_e176_abl_q2_to0p75_91e49725.csv,cond_cos_compact,100.0,0.008188347900000004,0.009092463745055733
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_cos_compact,100.0,0.008206014299999898,0.008400854070894739
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_cos_compact,100.0,0.008284294099999978,0.008685976477044189
submission_e323_5508f966_uploadsafe.csv,cond_cos_compact,100.0,0.008912018499999896,0.008474931839558738
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_cos_compact,100.0,0.009163025699999938,0.008453533917928021
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_cos_compact,100.0,0.009315837899999901,0.00939421164304104
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_cos_compact,100.0,0.009402824099999929,0.009893768815685298
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_cos_compact,100.0,0.009821492599999981,0.009877065286087632
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_cos_compact,100.0,0.01004833439999997,0.008456621221004131
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_cos_compact,100.0,0.010179882099999982,0.00948797268161853
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_cos_compact,100.0,0.010303869699999968,0.00988710417465731
submission_jepa_latent_q2_w0p45.csv,cond_cos_compact,100.0,0.011677803099999995,0.014997224728561263
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_cos_compact,100.0,0.012123336099999937,0.011964398945622567
submission_jepa_latent_residual_probe.csv,cond_cos_compact,100.0,0.013103844699999923,0.01094833226697449
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_cos_compact,100.0,-0.00021865830000000752,-0.007041851126291512
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_cos_compact,1000.0,0.0,0.0038680356411481646
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_cos_compact,1000.0,0.00803546629999996,0.008458556983932383
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_cos_compact,1000.0,0.008157084499999967,0.008461224095523079
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_cos_compact,1000.0,0.0081669459,0.008594788725958489
submission_e95_hardtail_541e3973.csv,cond_cos_compact,1000.0,0.008167846699999926,0.008507093756566374
submission_e101_q2s3tail_177569bc.csv,cond_cos_compact,1000.0,0.00817688289999996,0.00852560629373184
submission_mixmin_0c916bb4.csv,cond_cos_compact,1000.0,0.008183157399999974,0.008549924128529418
submission_e176_abl_q2_to0p75_91e49725.csv,cond_cos_compact,1000.0,0.008188347900000004,0.008946384444811176
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_cos_compact,1000.0,0.008206014299999898,0.008458349055803189
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_cos_compact,1000.0,0.008284294099999978,0.008685988257509027
submission_e323_5508f966_uploadsafe.csv,cond_cos_compact,1000.0,0.008912018499999896,0.008491213501914906
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_cos_compact,1000.0,0.009163025699999938,0.008488303230521521
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_cos_compact,1000.0,0.009315837899999901,0.00918773577424532
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_cos_compact,1000.0,0.009402824099999929,0.00952614152007117
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_cos_compact,1000.0,0.009821492599999981,0.009514761289280914
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_cos_compact,1000.0,0.01004833439999997,0.008464607254198266
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_cos_compact,1000.0,0.010179882099999982,0.00924388825686093
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_cos_compact,1000.0,0.010303869699999968,0.00931332247481322
submission_jepa_latent_q2_w0p45.csv,cond_cos_compact,1000.0,0.011677803099999995,0.013446680031964175
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_cos_compact,1000.0,0.012123336099999937,0.010489405729557734
submission_jepa_latent_residual_probe.csv,cond_cos_compact,1000.0,0.013103844699999923,0.010466178761162001
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_cos_compact,1000.0,-0.00021865830000000752,-0.004367865327213449
