fold,source,latent,feature_view,c,blend,target,loss,source_file
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.05,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.05,S4,0.6345648792597488,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.1,Q1,0.6755497193477646,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.1,Q2,0.7590302251169372,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.1,Q3,0.6635807390542,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.1,S1,0.5876651771969322,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.1,S2,0.5352893577284941,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.1,S3,0.5592953765950859,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.1,S4,0.6357322981932919,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.2,Q1,0.6714975638022415,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.2,Q2,0.7510545473085031,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.2,Q3,0.6633446124650939,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.2,S1,0.586261144281935,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.2,S2,0.5354061208938693,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.2,S3,0.5618895798901647,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.1_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.1,0.2,S4,0.6385823693927741,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.05,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.05,Q1,0.6783931314254625,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.05,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.05,Q2,0.7641070199312836,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.05,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.05,Q3,0.6645891685882055,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.05,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.05,S1,0.58752705267185,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.05,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.05,S2,0.5349030480110214,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.05,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.05,S3,0.5572513215301507,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.05,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.05,S4,0.6345222479131843,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.1,Q1,0.6763234519451223,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.1,Q2,0.7607380579461656,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.1,Q3,0.6649006463484058,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.1,S1,0.5857038445401302,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.1,S2,0.5341029110451428,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.1,S3,0.5572851284134934,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.1,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.1,S4,0.6356431210482347,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.2,Q1,0.6728192637913194,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.2,Q2,0.7548054971778302,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.2,Q3,0.6661058586870082,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.2,S1,0.5825064988798341,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.2,S2,0.5330586090176321,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.2,S3,0.5579158563125592,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_daytime_fragmentation__absolute_plus_deviation__c0.3_b0.2,ef_daytime_fragmentation,absolute_plus_deviation,0.3,0.2,S4,0.6383940022495319,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.05,ef_commute_stress,absolute,0.03,0.05,Q1,0.6801840716131525,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.05,ef_commute_stress,absolute,0.03,0.05,Q2,0.7612475397302164,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.05,ef_commute_stress,absolute,0.03,0.05,Q3,0.6612430893282341,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.05,ef_commute_stress,absolute,0.03,0.05,S1,0.5901485839964618,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.05,ef_commute_stress,absolute,0.03,0.05,S2,0.5384733991978816,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.05,ef_commute_stress,absolute,0.03,0.05,S3,0.5587137432725491,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.05,ef_commute_stress,absolute,0.03,0.05,S4,0.635989325685113,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.1,ef_commute_stress,absolute,0.03,0.1,Q1,0.6799452160526008,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.1,ef_commute_stress,absolute,0.03,0.1,Q2,0.7555733845174596,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.1,ef_commute_stress,absolute,0.03,0.1,Q3,0.6582173246714126,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.1,ef_commute_stress,absolute,0.03,0.1,S1,0.5910947071309129,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.1,ef_commute_stress,absolute,0.03,0.1,S2,0.5413632395967778,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.1,ef_commute_stress,absolute,0.03,0.1,S3,0.5605084078017879,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.1,ef_commute_stress,absolute,0.03,0.1,S4,0.638707817039264,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.2,ef_commute_stress,absolute,0.03,0.2,Q1,0.6802602765682357,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.2,ef_commute_stress,absolute,0.03,0.2,Q2,0.7463448517614849,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.2,ef_commute_stress,absolute,0.03,0.2,Q3,0.6527370603154793,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.2,ef_commute_stress,absolute,0.03,0.2,S1,0.5938206555246062,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.2,ef_commute_stress,absolute,0.03,0.2,S2,0.5480540108861576,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.2,ef_commute_stress,absolute,0.03,0.2,S3,0.5654272005986842,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.03_b0.2,ef_commute_stress,absolute,0.03,0.2,S4,0.6450599249566086,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.05,ef_commute_stress,absolute,0.1,0.05,Q1,0.680749890352652,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.05,ef_commute_stress,absolute,0.1,0.05,Q2,0.7622686291518886,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.05,ef_commute_stress,absolute,0.1,0.05,Q3,0.6614796972793363,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.05,ef_commute_stress,absolute,0.1,0.05,S1,0.5890205184374175,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.05,ef_commute_stress,absolute,0.1,0.05,S2,0.538621587618158,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.05,ef_commute_stress,absolute,0.1,0.05,S3,0.558121099078133,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.05,ef_commute_stress,absolute,0.1,0.05,S4,0.6364565852207659,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.1,ef_commute_stress,absolute,0.1,0.1,Q1,0.6811268677134865,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.1,ef_commute_stress,absolute,0.1,0.1,Q2,0.7576696950100209,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.1,ef_commute_stress,absolute,0.1,0.1,Q3,0.6587318528406981,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.1,ef_commute_stress,absolute,0.1,0.1,S1,0.5890147992881055,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.1,ef_commute_stress,absolute,0.1,0.1,S2,0.5416788283241285,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.1,ef_commute_stress,absolute,0.1,0.1,S3,0.55930957806699,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.1,ef_commute_stress,absolute,0.1,0.1,S4,0.63968409696425,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.2,ef_commute_stress,absolute,0.1,0.2,Q1,0.6828588493744244,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.2,ef_commute_stress,absolute,0.1,0.2,Q2,0.7507255019053551,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.2,ef_commute_stress,absolute,0.1,0.2,Q3,0.6539097625957216,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.2,ef_commute_stress,absolute,0.1,0.2,S1,0.5902784390590653,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.2,ef_commute_stress,absolute,0.1,0.2,S2,0.5487748238123554,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.2,ef_commute_stress,absolute,0.1,0.2,S3,0.5629807592906334,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.1_b0.2,ef_commute_stress,absolute,0.1,0.2,S4,0.6471859591759442,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.05,ef_commute_stress,absolute,0.3,0.05,Q1,0.6813911360151236,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.05,ef_commute_stress,absolute,0.3,0.05,Q2,0.7637778853969159,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.05,ef_commute_stress,absolute,0.3,0.05,Q3,0.6624468306536992,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.05,ef_commute_stress,absolute,0.3,0.05,S1,0.5879476459212472,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.05,ef_commute_stress,absolute,0.3,0.05,S2,0.538656943359147,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.05,ef_commute_stress,absolute,0.3,0.05,S3,0.5574272067959591,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.05,ef_commute_stress,absolute,0.3,0.05,S4,0.6367479372260593,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.1,ef_commute_stress,absolute,0.3,0.1,Q1,0.682499856713083,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.1,ef_commute_stress,absolute,0.3,0.1,Q2,0.7606701192402171,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.1,ef_commute_stress,absolute,0.3,0.1,Q3,0.6607632725597785,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.1,ef_commute_stress,absolute,0.3,0.1,S1,0.5870228863655472,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.1,ef_commute_stress,absolute,0.3,0.1,S2,0.5417595237889682,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.1,ef_commute_stress,absolute,0.3,0.1,S3,0.557945908914332,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.1,ef_commute_stress,absolute,0.3,0.1,S4,0.6403258628658953,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.2,ef_commute_stress,absolute,0.3,0.2,Q1,0.6859899064569562,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.2,ef_commute_stress,absolute,0.3,0.2,Q2,0.7566975849397795,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.2,ef_commute_stress,absolute,0.3,0.2,Q3,0.6583441590304155,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.2,ef_commute_stress,absolute,0.3,0.2,S1,0.5868265227850545,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.2,ef_commute_stress,absolute,0.3,0.2,S2,0.5489919800581954,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.2,ef_commute_stress,absolute,0.3,0.2,S3,0.5603464540645726,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__absolute__c0.3_b0.2,ef_commute_stress,absolute,0.3,0.2,S4,0.648702816249141,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.05,ef_commute_stress,deviation,0.03,0.05,Q1,0.6798445468905485,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.05,ef_commute_stress,deviation,0.03,0.05,Q2,0.7589546286142946,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.05,ef_commute_stress,deviation,0.03,0.05,Q3,0.6615016019875847,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.05,ef_commute_stress,deviation,0.03,0.05,S1,0.5890521747177264,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.05,ef_commute_stress,deviation,0.03,0.05,S2,0.5377216788000465,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.05,ef_commute_stress,deviation,0.03,0.05,S3,0.5592810581229419,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.05,ef_commute_stress,deviation,0.03,0.05,S4,0.635626857600681,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.1,ef_commute_stress,deviation,0.03,0.1,Q1,0.6793378984411116,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.1,ef_commute_stress,deviation,0.03,0.1,Q2,0.751120009092569,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.1,ef_commute_stress,deviation,0.03,0.1,Q3,0.6587502013947958,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.1,ef_commute_stress,deviation,0.03,0.1,S1,0.5889903190157635,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.1,ef_commute_stress,deviation,0.03,0.1,S2,0.5399236917453156,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.1,ef_commute_stress,deviation,0.03,0.1,S3,0.5616593491041351,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.1,ef_commute_stress,deviation,0.03,0.1,S4,0.6379894215542082,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.2,ef_commute_stress,deviation,0.03,0.2,Q1,0.6793062503266831,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.2,ef_commute_stress,deviation,0.03,0.2,Q2,0.7378570905206244,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.2,ef_commute_stress,deviation,0.03,0.2,Q3,0.6538629734448859,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.2,ef_commute_stress,deviation,0.03,0.2,S1,0.5899021800242668,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.2,ef_commute_stress,deviation,0.03,0.2,S2,0.5453844779553408,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.2,ef_commute_stress,deviation,0.03,0.2,S3,0.5678067843076614,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.03_b0.2,ef_commute_stress,deviation,0.03,0.2,S4,0.6436376009649827,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.05,ef_commute_stress,deviation,0.1,0.05,Q1,0.6800072211372592,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.05,ef_commute_stress,deviation,0.1,0.05,Q2,0.7595822190032668,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.05,ef_commute_stress,deviation,0.1,0.05,Q3,0.661426113475998,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.05,ef_commute_stress,deviation,0.1,0.05,S1,0.5881977962022793,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.05,ef_commute_stress,deviation,0.1,0.05,S2,0.5380727730423557,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.05,ef_commute_stress,deviation,0.1,0.05,S3,0.5594993068670938,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.05,ef_commute_stress,deviation,0.1,0.05,S4,0.6362764417763324,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.1,ef_commute_stress,deviation,0.1,0.1,Q1,0.6797292487243876,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.1,ef_commute_stress,deviation,0.1,0.1,Q2,0.7524692520773678,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.1,ef_commute_stress,deviation,0.1,0.1,Q3,0.6586378678013673,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.1,ef_commute_stress,deviation,0.1,0.1,S1,0.5874232064046461,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.1,ef_commute_stress,deviation,0.1,0.1,S2,0.5406447142550449,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.1,ef_commute_stress,deviation,0.1,0.1,S3,0.5620592953360543,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.1,ef_commute_stress,deviation,0.1,0.1,S4,0.6393287509012806,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.2,ef_commute_stress,deviation,0.1,0.2,Q1,0.6803910731506836,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.2,ef_commute_stress,deviation,0.1,0.2,Q2,0.7408356054429278,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.2,ef_commute_stress,deviation,0.1,0.2,Q3,0.6537705891351799,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
3,ef_commute_stress__deviation__c0.1_b0.2,ef_commute_stress,deviation,0.1,0.2,S1,0.5872719269732027,outputs/domain_energy_fragmentation_pruned_probe_v1/fold_target_losses.csv
