cv_mode,method,group,strength,concentration,base_mix,scale,base_loss,oof_loss,oof_delta_vs_stage2,loss_Q1,loss_Q2,loss_Q3,loss_S1,loss_S2,loss_S3,loss_S4
subject_chunk,mpj_knn18,s23_only,0.35,20.0,0.0,1.0,0.5675309246898171,0.5713404855775784,0.0038095608877612985,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5494647817891367,0.5195932735216174,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,all,0.5,8.0,0.35,0.5,0.5675309246898171,0.571342288531456,0.0038113638416388262,0.5769723996235624,0.6475792083258258,0.6333413593656863,0.48504393975698423,0.5447300285498718,0.5082771399015866,0.6034519441966744
subject_chunk,mpj_xt_resid,q_only,0.7,20.0,0.0,1.0,0.5675309246898171,0.571343286854355,0.0038123621645378414,0.5767263596332691,0.6570937127043116,0.6408444684535669,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,no_q2,0.2,8.0,0.0,1.0,0.5675309246898171,0.5713464933862277,0.0038155686964105318,0.5757983350865473,0.6429986926145494,0.6341568141053484,0.48763289570402363,0.54500171795209,0.5093587567773632,0.6044782414636716
subject_chunk,mpj_knn18,stage_only,0.35,8.0,0.35,1.0,0.5675309246898171,0.5713480827896467,0.0038171580998295207,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.4884345630089647,0.5448406881068554,0.5119924046601532,0.6061909181121711
subject_chunk,mpj_ridge_rate,stage_only,0.5,4.0,0.0,0.5,0.5675309246898171,0.5713526805682972,0.0038217558784801042,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.48734981847942743,0.5508900773640796,0.5107267046831815,0.6025241578120095
subject_chunk,mpj_blend_xt_ridge,stage_only,0.35,2.0,0.35,1.0,0.5675309246898171,0.5713564188505511,0.0038254941607339665,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.4896698779251523,0.5450140675997989,0.5093622049657915,0.6074707758237328
subject_chunk,mpj_ridge_resid_heavy,q13_s23,0.7,4.0,0.35,0.5,0.5675309246898171,0.5713574166852836,0.0038264919954664744,0.5789208943864145,0.6429986926145494,0.6358914234377191,0.47894327588040597,0.5482240861458234,0.5111194821195663,0.6034040622125061
subject_chunk,mpj_knn18,oracle_gap_core,0.7,8.0,0.0,0.5,0.5675309246898171,0.5713621523598069,0.0038312276699897785,0.5655328802698417,0.6484404739284313,0.638220340703741,0.47894327588040597,0.5482887315746647,0.5167053019490573,0.6034040622125061
subject_chunk,mpj_ridge_resid,all,0.5,8.0,0.35,0.5,0.5675309246898171,0.5713639516448815,0.003833026955064378,0.5771498986408018,0.6473000932234438,0.6332767016032305,0.48497610318405426,0.5449819998698645,0.5084456273167945,0.6034172376759804
subject_chunk,mpj_xt_resid,oracle_gap_core,0.9,4.0,0.35,0.75,0.5675309246898171,0.5713642691447424,0.003833344454925225,0.5778106057596101,0.6514054568739986,0.6372688598095511,0.47894327588040597,0.5423688782268417,0.5083487452502835,0.6034040622125061
subject_chunk,mpj_knn18,q_only,0.5,4.0,0.0,1.0,0.5675309246898171,0.5713646679515778,0.0038337432617606693,0.5728702190432063,0.6555751100913326,0.6463688793371684,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,q_only,0.35,4.0,0.0,0.75,0.5675309246898171,0.5713659477809376,0.003835023091120493,0.5831718888948177,0.6536114214163363,0.6380398569660721,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,no_q2,0.2,2.0,0.0,0.5,0.5675309246898171,0.5713675072683245,0.003836582578507386,0.5812221798247496,0.6429986926145494,0.6337402347331444,0.48565794629806547,0.5433895127192194,0.50743132505254,0.6051326596360038
subject_chunk,mpj_ridge_rate,oracle_gap_core,0.2,4.0,0.0,1.0,0.5675309246898171,0.5713675838724528,0.003836659182635649,0.5803262065913043,0.6452189047049438,0.6330533812742644,0.47894327588040597,0.5486039541348334,0.5100233023089114,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,all,0.2,2.0,0.0,0.5,0.5675309246898171,0.5713700881850484,0.003839163495231279,0.580845554202644,0.6461420713070528,0.6335997261060993,0.48450993977825446,0.542053226028529,0.5064894284351287,0.6059506714376307
subject_chunk,mpj_ridge_resid,q_only,0.35,4.0,0.0,0.75,0.5675309246898171,0.5713701493614033,0.00383922467158615,0.5835141507448667,0.6532990438980065,0.6380393836976126,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,q_only,0.7,8.0,0.35,1.0,0.5675309246898171,0.5713702531268228,0.003839328437005629,0.5799131054092966,0.6560687325455901,0.6388714667435349,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_knn18,stage_only,0.2,2.0,0.0,0.75,0.5675309246898171,0.5713711695934833,0.00384024490366619,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.4907019796772961,0.5440260509401268,0.5097001391694882,0.607192011728089
subject_chunk,mpj_xt_resid,oracle_gap_core,0.2,2.0,0.0,0.75,0.5675309246898171,0.5713712255077544,0.003840300817937292,0.5848772265563603,0.6476391738781718,0.6356131478786998,0.47894327588040597,0.5420995590644857,0.5070221330836516,0.6034040622125061
subject_chunk,mpj_ridge_rate,oracle_gap_core,0.9,20.0,0.35,0.5,0.5675309246898171,0.5713774336065954,0.0038465089167782907,0.5722346669490319,0.6464610744641806,0.6335018167454728,0.47894327588040597,0.553258919478549,0.5118382195160213,0.6034040622125061
subject_chunk,mpj_xt_resid,no_q2,0.5,8.0,0.0,0.75,0.5675309246898171,0.571380103316913,0.003849178627095884,0.5772849974022122,0.6429986926145494,0.6361229183182219,0.48413418572075984,0.5418327741722931,0.50748330027524,0.6098038547151148
subject_chunk,mpj_xt_resid,oracle_gap_core,0.35,2.0,0.35,1.0,0.5675309246898171,0.5713819881128016,0.0038510634229844687,0.5831899231567456,0.6485241042346461,0.6360729341859933,0.47894327588040597,0.5421900071508952,0.5073496099684185,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,s23_only,0.5,4.0,0.35,1.0,0.5675309246898171,0.5713834139017145,0.003852489211897403,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5535722776189744,0.5157862759607335,0.6034040622125061
subject_chunk,mpj_ridge_resid,no_q2,0.2,2.0,0.0,0.5,0.5675309246898171,0.5713837211047871,0.003852796414969939,0.5813026285934644,0.6429986926145494,0.633672948475857,0.48559901193382166,0.5435198966926609,0.5075071518357497,0.6050857175874063
subject_chunk,mpj_ridge_resid,q13_s23,0.5,20.0,0.35,0.75,0.5675309246898171,0.5713872241365023,0.0038562994466851963,0.5784310512034873,0.6429986926145494,0.6356113849575666,0.47894327588040597,0.5487866855228186,0.5115354165641827,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,no_q2,0.2,4.0,0.35,1.0,0.5675309246898171,0.5713880142344171,0.0038570895445999565,0.5801952984353677,0.6429986926145494,0.6337377408803008,0.486128039778303,0.544071690277373,0.5079777829393173,0.6046068547157094
subject_chunk,mpj_ridge_resid_heavy,all,0.35,20.0,0.35,0.75,0.5675309246898171,0.5713903116066081,0.0038593869167909967,0.5767918647651729,0.6477131276988173,0.6332766428877992,0.48546777787159384,0.5448321154834199,0.508360499234836,0.6032901533046177
subject_chunk,mpj_blend_resid_knn,stage_only,0.35,8.0,0.0,0.75,0.5675309246898171,0.5713903899271797,0.0038594652373625804,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.4889096919556695,0.5468512793809206,0.5111148307146177,0.6048789217996672
subject_chunk,mpj_ridge_rate,no_q2,0.7,2.0,0.35,0.5,0.5675309246898171,0.5713905930476934,0.0038596683578762114,0.5756023537714126,0.6429986926145494,0.6325693177835772,0.4865187819260019,0.5495741315427013,0.5100408011791935,0.6024300725164168
subject_chunk,mpj_ridge_resid_heavy,q_only,0.5,2.0,0.0,0.5,0.5675309246898171,0.571391736764079,0.00386081207426181,0.5832503105465452,0.6535338399277636,0.6382195396849066,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,q_only,0.9,4.0,0.35,0.5,0.5675309246898171,0.5713918285002308,0.0038609038104137072,0.5802808272972385,0.6557305206117975,0.6389929844032427,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_xt_resid,q_only,0.5,2.0,0.0,0.75,0.5675309246898171,0.5713919929528496,0.003861068263032452,0.5847955513169906,0.6516455245195665,0.6385644076440528,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,q13_s23,0.5,4.0,0.35,1.0,0.5675309246898171,0.5713974501557599,0.003866525465942794,0.5807446538792171,0.6429986926145494,0.636642435694491,0.47894327588040597,0.546439303769491,0.5106097270396588,0.6034040622125061
subject_chunk,mpj_ridge_resid,q_only,0.5,2.0,0.0,0.5,0.5675309246898171,0.5713979967959893,0.003867072106172209,0.5835722468339097,0.6532521375745918,0.6382231259740868,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_ridge_resid,q13_s23,0.35,2.0,0.0,0.5,0.5675309246898171,0.5713992116581603,0.003868286968343182,0.5822080520420847,0.6429986926145494,0.6354210585345522,0.47894327588040597,0.5467220537040193,0.5100972866190047,0.6034040622125061
subject_chunk,mpj_xt_resid,oracle_gap_core,0.7,2.0,0.35,0.75,0.5675309246898171,0.571403624345071,0.0038726996552538306,0.5804170372154924,0.6500405440376391,0.6367786277826066,0.47894327588040597,0.5423375695498446,0.5079042537370021,0.6034040622125061
subject_chunk,mpj_ridge_resid,stage_only,0.7,8.0,0.35,0.5,0.5675309246898171,0.5714068393991997,0.003875914709382533,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.48793327796845876,0.5484215132648285,0.5111609914908932,0.6043540874308347
subject_chunk,mpj_ridge_resid,s23_only,0.5,8.0,0.35,1.0,0.5675309246898171,0.571406867798922,0.0038759431091048846,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5537518765270524,0.5157708543331072,0.6034040622125061
subject_chunk,mpj_knn18,q_only,0.9,20.0,0.35,1.0,0.5675309246898171,0.5714080131786203,0.003877088488803193,0.5672881336513421,0.6584933236930134,0.6493361677166495,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,q13_s23,0.7,8.0,0.0,0.5,0.5675309246898171,0.5714098480699275,0.0038789233801103107,0.5722520177720675,0.6429986926145494,0.6381169422093598,0.47894327588040597,0.5503167420761571,0.5138372037244462,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,q13_s23,0.35,2.0,0.35,1.0,0.5675309246898171,0.5714135953614651,0.0038826706716479364,0.5840406487339442,0.6429986926145494,0.6361322155232599,0.47894327588040597,0.5450140675997989,0.5093622049657915,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,q_only,0.5,2.0,0.35,1.0,0.5675309246898171,0.5714150424718291,0.00388411778201192,0.5847358041431637,0.6525063646096085,0.6379246613606933,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,q13_s23,0.35,20.0,0.0,1.0,0.5675309246898171,0.5714152617284117,0.0038843370385945875,0.5727026829660369,0.6429986926145494,0.6373907281232715,0.47894327588040597,0.5500282352584949,0.5144391550436178,0.6034040622125061
subject_chunk,mpj_ridge_resid,all,0.35,20.0,0.35,0.75,0.5675309246898171,0.5714160190321248,0.00388509434230766,0.5769799775281726,0.6474215364332956,0.6332114105993557,0.48540948263899486,0.5450952663626792,0.5085388255030077,0.6032556341593683
subject_chunk,mpj_ridge_resid,q13_s23,0.35,8.0,0.35,1.0,0.5675309246898171,0.5714176716422831,0.003886746952465936,0.5797327414406631,0.6429986926145494,0.6355150469134991,0.47894327588040597,0.5481413963088847,0.5111884861254732,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,oracle_gap_core,0.2,20.0,0.0,1.0,0.5675309246898171,0.571419048743621,0.0038881240538038986,0.5782101794054048,0.6491917751048719,0.6343377594045075,0.47894327588040597,0.5462441604516505,0.5096021287460013,0.6034040622125061
subject_chunk,mpj_base_anchor,all,0.2,2.0,0.35,1.0,0.5675309246898171,0.5714211169953456,0.0038901923055284504,0.5834614436712383,0.6451418728572268,0.6334227201272693,0.4848064697643655,0.540944084115545,0.5055166202208123,0.6066546082109625
subject_chunk,mpj_base_anchor,all,0.35,2.0,0.35,1.0,0.5675309246898171,0.5714211171475369,0.00389019245771971,0.5834614438032429,0.6451418729802045,0.6334227202535846,0.48480646984671755,0.540944084373172,0.5055166206299819,0.6066546081458544
subject_chunk,mpj_base_anchor,all,0.5,2.0,0.35,1.0,0.5675309246898171,0.5714211172997281,0.0038901926099109696,0.5834614439352475,0.6451418731031822,0.6334227203798999,0.48480646992906967,0.5409440846307991,0.5055166210391515,0.6066546080807462
subject_chunk,mpj_base_anchor,all,0.7,2.0,0.35,1.0,0.5675309246898171,0.5714211175026497,0.003890192812832538,0.5834614441112536,0.6451418732671524,0.6334227205483206,0.4848064700388727,0.5409440849743018,0.5055166215847112,0.6066546079939357
subject_chunk,mpj_base_anchor,all,0.9,2.0,0.35,1.0,0.5675309246898171,0.5714211177055714,0.0038901930157542175,0.5834614442872595,0.6451418734311226,0.6334227207167411,0.4848064701486756,0.5409440853178047,0.5055166221302707,0.6066546079071249
subject_chunk,mpj_ridge_resid,no_q2,0.2,4.0,0.35,1.0,0.5675309246898171,0.5714215457213033,0.0038906210314861855,0.5803156188296866,0.6429986926145494,0.6336659798600356,0.48606755653294,0.5442523056308206,0.5080908828763456,0.6045597837047461
subject_chunk,mpj_knn18,s23_only,0.5,2.0,0.35,1.0,0.5675309246898171,0.5714220415290983,0.003891116839281117,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5500438205636748,0.5195851264077188,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,all,0.5,20.0,0.35,0.75,0.5675309246898171,0.5714247968648622,0.00389387217504511,0.5720506355784087,0.647363949072054,0.6340209395095531,0.48712950415593226,0.5456997306317497,0.50994051202254,0.6037683070837981
subject_chunk,mpj_ridge_rate,q13_s23,0.35,4.0,0.0,0.75,0.5675309246898171,0.5714253953102632,0.003894470620446011,0.5775341259623747,0.6429986926145494,0.633652209403235,0.47894327588040597,0.5516659880727269,0.5117794130260435,0.6034040622125061
subject_chunk,mpj_knn18,stage_only,0.5,8.0,0.35,0.75,0.5675309246898171,0.5714296821170721,0.003898757427254984,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.4885814622611618,0.5449702168799881,0.5121439299352901,0.6063341601036819
subject_chunk,mpj_ridge_rate,q_only,0.7,4.0,0.35,1.0,0.5675309246898171,0.5714300149744916,0.0038990902846745,0.5786676383513268,0.6555725200735475,0.6410314792072306,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.2,2.0,0.0,1.0,0.5675309246898171,0.5714307161990602,0.0038997915092430224,0.5903218066181136,0.6429986926145494,0.6353027169449483,0.47894327588040597,0.5422302867485883,0.5068141723743095,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.35,2.0,0.0,1.0,0.5675309246898171,0.5714307164017342,0.003899791711917011,0.5903218068203926,0.6429986926145494,0.6353027171394902,0.47894327588040597,0.5422302871442499,0.5068141730005454,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.5,2.0,0.0,1.0,0.5675309246898171,0.5714307166044083,0.003899791914591111,0.5903218070226717,0.6429986926145494,0.6353027173340322,0.47894327588040597,0.5422302875399115,0.5068141736267814,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.7,2.0,0.0,1.0,0.5675309246898171,0.5714307168746403,0.00389979218482317,0.5903218072923769,0.6429986926145494,0.6353027175934215,0.47894327588040597,0.5422302880674603,0.5068141744617628,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.9,2.0,0.0,1.0,0.5675309246898171,0.5714307171448726,0.003899792455055451,0.5903218075620822,0.6429986926145494,0.6353027178528108,0.47894327588040597,0.5422302885950093,0.5068141752967442,0.6034040622125061
subject_chunk,mpj_ridge_rate,all,0.35,2.0,0.35,0.75,0.5675309246898171,0.5714316025436796,0.0039006778538624998,0.5784127169278274,0.6443254437485878,0.6321941622650659,0.4867247869403115,0.5468299636223041,0.5086737335355253,0.6028604107661366
subject_chunk,mpj_ridge_rate,q13_s23,0.5,2.0,0.0,0.5,0.5675309246898171,0.5714316836536636,0.0039007589638464513,0.5778480833833276,0.6429986926145494,0.6339844450551115,0.47894327588040597,0.5514913011930408,0.5113519252367035,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,q13_s23,0.7,4.0,0.0,0.5,0.5675309246898171,0.5714326672202604,0.0039017425304432862,0.5794397101567689,0.6429986926145494,0.6369808000484093,0.47894327588040597,0.547166221480327,0.5110959081488555,0.6034040622125061
subject_chunk,mpj_xt_resid,oracle_gap_core,0.7,20.0,0.0,0.75,0.5675309246898171,0.5714367815781245,0.0039058568883073574,0.5758107633070748,0.6528365515215501,0.6377817999476604,0.47894327588040597,0.5424223356492064,0.5088586825284679,0.6034040622125061
subject_chunk,mpj_knn18,s23_only,0.5,20.0,0.0,0.75,0.5675309246898171,0.5714371861986839,0.0039062615088667485,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5499165617448879,0.5198183979136053,0.6034040622125061
subject_chunk,mpj_ridge_resid,q_only,0.9,4.0,0.35,0.5,0.5675309246898171,0.5714381167617779,0.0039071920719607744,0.5807326530280812,0.6555141986142442,0.639081498500783,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_knn18,all,0.5,8.0,0.35,0.75,0.5675309246898171,0.5714388219231609,0.003907897233343727,0.5681629320003337,0.6454676544609692,0.6344113978207008,0.4885814622611618,0.5449702168799881,0.5121439299352901,0.6063341601036819
subject_chunk,mpj_ridge_resid_heavy,oracle_gap_core,0.35,4.0,0.0,0.5,0.5675309246898171,0.5714389137097923,0.003907989019975133,0.5793573303653246,0.6487205125843083,0.6345303907684247,0.47894327588040597,0.5458314646316313,0.5092853595259447,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,q_only,0.9,4.0,0.35,0.75,0.5675309246898171,0.5714413412049572,0.003910416515140014,0.5804591554936723,0.6559469634055493,0.6389448023461409,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_knn18,all,0.2,8.0,0.0,1.0,0.5675309246898171,0.5714414565636178,0.003910531873800638,0.5714979177801246,0.6452067296758986,0.6341210845528761,0.48812502374069683,0.5442433008102716,0.5108637285694756,0.6060324108159812
subject_chunk,mpj_ridge_rate,s23_only,0.5,4.0,0.35,1.0,0.5675309246898171,0.5714422907538701,0.003911366064052957,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5552754655616036,0.5144952259831931,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,oracle_gap_core,0.2,4.0,0.0,0.75,0.5675309246898171,0.5714439837830169,0.003913059093199722,0.5812713307611831,0.6480965058619886,0.6344865985751408,0.47894327588040597,0.5450804183794578,0.5088256948104357,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,stage_only,0.9,20.0,0.35,0.5,0.5675309246898171,0.5714443705237409,0.003913445833923723,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.48848083227245287,0.5475268984012531,0.5114078935586234,0.6047169637944737
subject_chunk,mpj_xt_resid,q_only,0.7,2.0,0.35,1.0,0.5675309246898171,0.5714444581225493,0.0039135334327321525,0.5832770086982009,0.6528557323886106,0.6392399985816963,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,q_only,0.9,8.0,0.0,0.5,0.5675309246898171,0.5714446108455219,0.003913686155704754,0.5721159313249313,0.6598795001401555,0.6433783772642283,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_ridge_rate,stage_only,0.2,4.0,0.0,1.0,0.5675309246898171,0.5714452406270664,0.003914315937249224,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.49012467873174276,0.5486039541348334,0.5100233023089114,0.6033867435745942
subject_chunk,mpj_xt_resid,q13_s23,0.9,8.0,0.0,0.75,0.5675309246898171,0.5714462046520615,0.003915279962244389,0.57775704623914,0.6429986926145494,0.6409855237676049,0.47894327588040597,0.5439156711410942,0.5121191607091307,0.6034040622125061
subject_chunk,mpj_ridge_resid,q_only,0.35,2.0,0.35,1.0,0.5675309246898171,0.57144690799979,0.0039159833099728925,0.5859253894004335,0.6518776215663405,0.6375868778424195,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,all,0.5,20.0,0.0,0.5,0.5675309246898171,0.5714485276615464,0.003917602971729273,0.576183795203255,0.6484812189343371,0.6338554067405812,0.4846727282929511,0.543893946805087,0.5080496887515318,0.6050029089030813
subject_chunk,mpj_blend_xt_ridge,no_q2,0.7,2.0,0.35,0.5,0.5675309246898171,0.5714580212017069,0.003927096511889716,0.578842689969538,0.6429986926145494,0.6345968685444079,0.48540903114568135,0.5440772125463814,0.5083573595949228,0.6059242939964667
subject_chunk,mpj_ridge_resid_heavy,q_only,0.35,2.0,0.35,1.0,0.5675309246898171,0.5714596542799821,0.003928729590164992,0.585656217011414,0.6522002676329339,0.6376226281261888,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,q_only,0.9,8.0,0.0,0.5,0.5675309246898171,0.5714630805521954,0.003932155862378273,0.578916868775287,0.6574807926501481,0.6391054352505944,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,oracle_gap_core,0.9,4.0,0.35,0.5,0.5675309246898171,0.5714644978401333,0.003933573150316172,0.5777132946856611,0.6502396679361032,0.6352468948684451,0.47894327588040597,0.5452967141942668,0.5094075751035451,0.6034040622125061
subject_chunk,mpj_ridge_resid,oracle_gap_core,0.2,4.0,0.0,0.75,0.5675309246898171,0.5714669184890407,0.003935993799223603,0.5814162777320587,0.647822812188722,0.634414929237353,0.47894327588040597,0.5452995732660018,0.5089674989062379,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,s23_only,0.9,20.0,0.35,1.0,0.5675309246898171,0.571468535858022,0.003937611168204902,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5532607350253909,0.516693672248469,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,stage_only,0.7,4.0,0.35,0.5,0.5675309246898171,0.5714739453744647,0.00394302068464758,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.4882681784142591,0.5482240861458234,0.5111194821195663,0.6047278653022218
subject_chunk,mpj_ridge_resid,oracle_gap_core,0.2,20.0,0.0,1.0,0.5675309246898171,0.5714776236850374,0.003946698995220266,0.5784406282549482,0.6488771727821768,0.634281004871063,0.47894327588040597,0.5465681781121906,0.5098290436819706,0.6034040622125061
subject_chunk,mpj_knn18,all,0.35,8.0,0.35,1.0,0.5675309246898171,0.5714785210165237,0.003947596326706604,0.569348323317982,0.6453272463346478,0.6342155035748916,0.4884345630089647,0.5448406881068554,0.5119924046601532,0.6061909181121711
subject_chunk,mpj_xt_resid,no_q2,0.7,4.0,0.0,0.5,0.5675309246898171,0.5714798524878067,0.00394892779798961,0.5777357072010357,0.6429986926145494,0.636019712422257,0.4840164303346495,0.5418256512859009,0.5075482076896013,0.6102145658666529
subject_chunk,mpj_ridge_rate,all,0.5,8.0,0.0,0.5,0.5675309246898171,0.5714809988653445,0.003950074175527396,0.5735220122283594,0.6451339487472029,0.6324141821518949,0.48657246178354613,0.5505163682580156,0.5103217742540676,0.6018862446343258
subject_chunk,mpj_ridge_resid,oracle_gap_core,0.35,4.0,0.0,0.5,0.5675309246898171,0.5714817518116307,0.003950827121813605,0.5795445331705299,0.6484318091754308,0.6344672810184832,0.47894327588040597,0.5461101759760243,0.5094711252480345,0.6034040622125061
subject_chunk,mpj_ridge_rate,q13_s23,0.5,20.0,0.35,1.0,0.5675309246898171,0.5714839849346818,0.003953060244864637,0.5733430913328261,0.6429986926145494,0.6337049556755384,0.47894327588040597,0.5544301647516953,0.5135636520752509,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,q13_s23,0.35,2.0,0.35,1.0,0.5675309246898171,0.571486248506445,0.003955323816627887,0.5804290668900359,0.6429986926145494,0.6363133433876942,0.47894327588040597,0.5469427800789556,0.5113725184809677,0.6034040622125061
subject_chunk,mpj_ridge_rate,s23_only,0.7,20.0,0.35,0.75,0.5675309246898171,0.5714882924107982,0.003957367720981098,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5559001150587302,0.5141925880845638,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,s23_only,0.7,20.0,0.35,0.75,0.5675309246898171,0.5714898498553028,0.003958925165485683,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5542526181254241,0.5158509871294001,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,q_only,0.5,20.0,0.35,1.0,0.5675309246898171,0.5714904199399088,0.003959495250091649,0.5804072892537697,0.656347044704131,0.638940138432123,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_ridge_resid_heavy,stage_only,0.35,8.0,0.35,1.0,0.5675309246898171,0.5714914718877784,0.0039605471979612394,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.4892078018834613,0.5477509536451031,0.5109015001196455,0.6046020419268555
subject_chunk,mpj_xt_resid,all,0.7,8.0,0.35,0.75,0.5675309246898171,0.5714957165578071,0.003964791867989925,0.576175200401341,0.6489849554649199,0.6352534321250826,0.483055633847339,0.5413609323082802,0.5068645619232427,0.6087752998344438
subject_chunk,mpj_blend_xt_ridge,q_only,0.35,4.0,0.0,1.0,0.5675309246898171,0.5714968122494357,0.003965887559618575,0.5843468160178192,0.6532068439294494,0.6381855586094445,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,q13_s23,0.35,8.0,0.0,1.0,0.5675309246898171,0.5714969352458733,0.003966010556056165,0.5803418990542547,0.6429986926145494,0.6368875160025977,0.47894327588040597,0.5469045996259054,0.5109985013308939,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,s23_only,0.5,2.0,0.0,0.75,0.5675309246898171,0.5714975638056509,0.0039666391158337255,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5530033442402801,0.5171542586669807,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,stage_only,0.7,8.0,0.0,0.5,0.5675309246898171,0.5714984992923312,0.003967574602514068,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.48780779957357095,0.5467850919172126,0.5106923905660105,0.6072262073501427
subject_chunk,mpj_ridge_resid,q13_s23,0.7,4.0,0.35,0.5,0.5675309246898171,0.571498928977639,0.003968004287821847,0.5792150874409012,0.6429986926145494,0.6358725660630209,0.47894327588040597,0.548640990140272,0.5114178284918177,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,s23_only,0.35,2.0,0.0,1.0,0.5675309246898171,0.5714994203856696,0.0039684956958524475,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5528314827656066,0.5173391162017861,0.6034040622125061
