candidate,kind,raw,neural,episode,raw_weight,neural_weight,episode_weight,oof_loss,oof_delta_vs_stage2,jepa_bad_ratio,jepa_bad_cos,raw_good_ratio,raw_good_cos,public_safety_rank
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw0p5_nw0p75_ew0p75.csv,global,raw075,nb_top10,er_top10,0.5,0.75,0.75,0.5584422540736871,-0.009088670616130057,-0.07422002255036149,-0.0611414477039336,0.7610626536557364,0.2744545345246086,-0.009651102482709216
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw0p5_nw0p75_ew1p0.csv,global,raw05,nb_top10,er_top10,0.5,0.75,1.0,0.5583356818275323,-0.009195242862284791,-0.05707414606723412,-0.041487210171251745,0.6153058560269357,0.1957948305626282,-0.00964878661993054
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw1p0_nw0p5_ew0p75.csv,global,raw075,nb_strict10,er_top10,1.0,0.5,0.75,0.5587356087813836,-0.00879531590843352,-0.027538762350249622,-0.024956795294237086,1.3509093035320192,0.5359273918592796,-0.009646331413373621
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw1p25_nw1p25_ew0p35.csv,global,raw05,nb_top075,er_top10,1.25,1.25,0.35,0.5587906259108673,-0.008740298778949884,-0.16256623282603747,-0.11117130245118201,1.4212759327527926,0.42547702859720365,-0.009645325272080299
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw0p75_nw1p0_ew0p35.csv,global,raw075,nb_top10,er_top10,0.75,1.0,0.35,0.5587298271923051,-0.008801097497512012,-0.142068857863917,-0.11050894792405419,1.1221554962247986,0.38210872990884764,-0.009643433888014937
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw1p25_nw1p25_ew0p35.csv,global,raw05,nb_top075,er_strict10,1.25,1.25,0.35,0.558803372624522,-0.008727552065295185,-0.17970987374946018,-0.12234339052648074,1.4457236341386173,0.4308530954319047,-0.00963943601479497
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw0p5_nw1p0_ew1p0.csv,global,raw05,nb_top075,er_strict10,0.5,1.0,1.0,0.5584423143156838,-0.009088610374133332,-0.13435158951125234,-0.08886483939896257,0.7071327012228089,0.20474977668096608,-0.0096373439007938
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw0p5_nw0p75_ew1p0.csv,global,raw05,nb_top10,er_strict10,0.5,0.75,1.0,0.5584171052584581,-0.009113819431359027,-0.10605597727701345,-0.07655584260119717,0.6851564314150047,0.2165051807788351,-0.009635851324260336
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw1p0_nw0p5_ew0p75.csv,global,raw075,nb_strict10,er_strict10,1.0,0.5,0.75,0.5587717147252722,-0.008759209964544934,-0.06427513575758408,-0.0573361856105345,1.4032972350730712,0.5479877221103618,-0.009624920018847969
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw0p75_nw0p75_ew0p75.csv,global,raw075,nb_top075,er_strict10,0.75,0.75,0.75,0.5587352517034601,-0.008795672986357084,-0.09852945545925748,-0.08108326868968832,1.1241208575855717,0.40496131231221894,-0.009621969368850687
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw1p25_nw1p0_ew0p35.csv,global,raw05,nb_strict10,er_top10,1.25,1.0,0.35,0.558805934389467,-0.008724990300350122,-0.13644565305835493,-0.10857751712672037,1.368010907923992,0.47654632642879874,-0.009619568561573463
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw1p0_nw0p5_ew1p0.csv,global,raw075,nb_top075,er_strict10,1.0,0.5,1.0,0.5587813728788001,-0.008749551811016998,-0.05325851561962837,-0.040848347189635925,1.4303682608304098,0.4802514218649962,-0.00961085521726485
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw1p25_nw1p0_ew0p35.csv,global,raw05,nb_strict10,er_strict10,1.25,1.0,0.35,0.5588219770060076,-0.008708947683809587,-0.15358929398177767,-0.12135070648686745,1.3924586093098161,0.48161391191544817,-0.009610383401402299
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw0p75_nw0p75_ew0p75.csv,global,raw075,nb_top075,er_top10,0.75,0.75,0.75,0.5586993988746048,-0.008831525815212293,-0.06179308205192306,-0.051383852000745585,1.07173292604452,0.390129452500187,-0.009606456096264225
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw0p5_nw1p0_ew0p5.csv,global,raw075,nb_top10,er_strict10,0.5,1.0,0.5,0.5585797520067121,-0.00895117268310508,-0.15814897342615572,-0.12078507986607079,0.8342114607861165,0.2789063675339653,-0.009598380295025823
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw0p5_nw1p0_ew0p5.csv,global,raw075,nb_top10,er_top10,0.5,1.0,0.5,0.5585538753496013,-0.008977049340215815,-0.13365805782126597,-0.10258392553559095,0.7992861730920824,0.2685479440123294,-0.009590012884508779
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw1p0_nw0p5_ew1p0.csv,global,raw05,nb_strict10,er_top10,1.0,0.5,1.0,0.5586867935215187,-0.008844131168298408,-0.010040854293390956,-0.008164717678337156,1.0593049514575763,0.3770742477538045,-0.009589660976036068
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw1p0_nw0p5_ew1p0.csv,global,raw05,nb_strict10,er_strict10,1.0,0.5,1.0,0.5587561888238551,-0.008774735865962002,-0.05902268550317027,-0.0473091674861698,1.1291555268456452,0.3962009096019384,-0.00958875380895522
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw1p25_nw0p75_ew0p5.csv,global,raw05,nb_strict10,er_top10,1.25,0.75,0.5,0.5588299244924751,-0.00870100019734199,-0.08407818376752405,-0.07539978700070724,1.3385943999189944,0.5254981179212476,-0.009574631470849
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw0p75_nw0p75_ew0p75.csv,global,raw05,nb_strict10,er_strict10,0.75,0.75,0.75,0.5586255264024301,-0.008905398287387012,-0.10770375764516704,-0.09091769058752831,0.8910730882768884,0.32928066591639843,-0.0095722309522389
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw0p75_nw0p75_ew0p75.csv,global,raw05,nb_strict10,er_top10,0.75,0.75,0.75,0.5585785100002555,-0.00895241468956165,-0.07096738423783257,-0.060633768534757715,0.8386851567358364,0.3136823508718313,-0.009567881252971868
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw1p25_nw0p75_ew0p5.csv,global,raw05,nb_strict10,er_strict10,1.25,0.75,0.5,0.5588504502445049,-0.00868047444531228,-0.10856909937241373,-0.09625672805848726,1.373519687613029,0.5330833430095441,-0.009563902085061247
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw0p75_nw1p0_ew0p5.csv,global,raw075,nb_top075,er_strict10,0.75,1.0,0.5,0.5588261331555697,-0.008704791534247414,-0.14213488839589977,-0.11220765075755033,1.1407972315635542,0.3942444600762309,-0.00956020355170026
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw0p75_nw0p75_ew0p5.csv,global,raw075,nb_top10,er_strict10,0.75,0.75,0.5,0.5588032579450358,-0.008727666744781315,-0.11383927616166072,-0.10130620985456572,1.1188209617557503,0.4358528600305741,-0.009556377128475005
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw1p25_nw0p5_ew0p75.csv,global,raw05,nb_top10,er_top10,1.25,0.5,0.75,0.5588325735536774,-0.008698351136139704,-0.02569923254556531,-0.022829606019755727,1.326900822956905,0.5160028373962859,-0.00954863082915793
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw0p75_nw1p0_ew0p5.csv,global,raw075,nb_top075,er_top10,0.75,1.0,0.5,0.5588077368659814,-0.008723187823835743,-0.11764397279101015,-0.09352089753962277,1.1058719438695197,0.38483909794171045,-0.009544355773660812
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw0p5_nw1p25_ew0p5.csv,global,raw05,nb_top10,er_top10,0.5,1.25,0.5,0.5585438090287356,-0.008987115661081568,-0.1759502166090428,-0.11434819668817879,0.6917528948996283,0.1968003485360054,-0.009541722774154927
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw0p5_nw1p25_ew0p5.csv,global,raw05,nb_top10,er_strict10,0.5,1.25,0.5,0.5585783357570413,-0.00895258893277584,-0.2004411322139325,-0.12981193879728395,0.7266781825936628,0.20601805097022224,-0.009541440113476976
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw1p0_nw1p0_ew0p35.csv,global,raw05,nb_top10,er_strict10,1.0,1.0,0.35,0.5588779559295703,-0.008652968760246793,-0.1568429287368908,-0.12116588175784426,1.1778318659421583,0.3983217923189159,-0.00954018823790106
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw0p75_nw0p75_ew0p5.csv,global,raw075,nb_top10,er_top10,0.75,0.75,0.5,0.5587853832187764,-0.008745541471040785,-0.08934836055677103,-0.08012719571983114,1.0838956740617158,0.4255163012470717,-0.009540007787106695
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw1p25_nw0p5_ew0p75.csv,global,raw05,nb_top10,er_strict10,1.25,0.5,0.75,0.5588649934117944,-0.008665931278022732,-0.06243560595289985,-0.05478009828021126,1.3792887544979566,0.5297622832475547,-0.009530905520403893
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw1p0_nw1p0_ew0p35.csv,global,raw05,nb_top10,er_top10,1.0,1.0,0.35,0.5588646046382352,-0.008666320051581966,-0.13969928781346802,-0.10840332362782427,1.153384164556334,0.39179397570653507,-0.009529568681896788
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw0p5_nw0p75_ew1p0.csv,global,raw05,nb_strict10,er_top10,0.5,0.75,1.0,0.5584409975077255,-0.009089927182091673,-0.056015062018288556,-0.04234698107000428,0.588775913552679,0.19485117649445421,-0.009524476346385863
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw0p75_nw1p25_ew0p5.csv,global,raw05,nb_top075,er_strict10,0.75,1.25,0.5,0.5587515894946178,-0.008779335195199356,-0.1806638868649939,-0.12443743513148725,0.9562556745369323,0.2883295077358349,-0.009520979722121205
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw0p75_nw1p25_ew0p5.csv,global,raw05,nb_top075,er_top10,0.75,1.25,0.5,0.5587274460170507,-0.00880347867276643,-0.1561729712601043,-0.1081102218290901,0.9213303868428977,0.2791975765572939,-0.0095108791320605
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw0p75_nw1p25_ew0p35.csv,global,raw075,nb_top075,er_strict10,0.75,1.25,0.35,0.5589094521131729,-0.008621472576644251,-0.18392096648976158,-0.12929137245847575,1.1644949658070807,0.35835319781873937,-0.009510187439305111
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw0p5_nw0p75_ew1p0.csv,global,raw05,nb_strict10,er_strict10,0.5,0.75,1.0,0.558526976362592,-0.009003948327225175,-0.10499689322806786,-0.07851981829246682,0.6586264889407482,0.2156142172839499,-0.009506985626774926
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw0p5_nw0p75_ew0p75.csv,global,raw075,nb_strict10,er_strict10,0.5,0.75,0.75,0.5586210835313692,-0.008909841158447951,-0.10989731190875052,-0.09383545300561402,0.7869206427225315,0.29413464879509627,-0.009504644533117224
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw1p0_nw0p75_ew0p75.csv,global,raw05,nb_top075,er_strict10,1.0,0.75,0.75,0.5588761785544732,-0.008654746135343894,-0.09615988540880847,-0.07884016415583597,1.1553495259171065,0.41466973288441894,-0.009501954757649391
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw0p5_nw0p75_ew0p75.csv,global,raw075,nb_strict10,er_top10,0.5,0.75,0.75,0.558574018867364,-0.00895690582245312,-0.07316093850141599,-0.0632006467243076,0.7345327111814798,0.2777721877435016,-0.009500343095680722
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw0p75_nw1p25_ew0p35.csv,global,raw075,nb_top075,er_top10,0.75,1.25,0.35,0.5588969512941132,-0.008633973395703931,-0.16677732556633895,-0.11773154391513865,1.1400472644212563,0.352301145012164,-0.009498717411025346
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw0p75_ew0p35.csv,global,raw075,nb_top10,er_top10,1.25,0.75,0.35,0.5589149125886579,-0.008616012101159254,-0.09609365369643535,-0.0800302844675462,1.7296887744172538,0.6306130947582179,-0.009494449562637829
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw1p25_nw0p75_ew0p35.csv,global,raw075,nb_top10,er_strict10,1.25,0.75,0.35,0.5589238587079312,-0.008607065981885986,-0.11323729461985811,-0.09367377473837642,1.7541364758030775,0.6352245575501536,-0.00949236089973393
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw1p0_nw0p75_ew0p75.csv,global,raw05,nb_top075,er_top10,1.0,0.75,0.75,0.5588410777485618,-0.008689846941255297,-0.05942351200147402,-0.04923082817590922,1.1029615943760551,0.4000134371119033,-0.009485689462119124
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw1p25_nw1p0_ew0p35.csv,global,raw075,nb_top075,er_top10,1.25,1.0,0.35,0.5589364837430445,-0.008594440946772641,-0.12438926593067444,-0.0932658828682256,1.7516650442250574,0.5749450350112859,-0.009484196653144912
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw0p75_nw0p75_ew1p0.csv,global,raw05,nb_top075,er_top10,0.75,0.75,1.0,0.5586624468747027,-0.008868477815114462,-0.04447118978192997,-0.03299392864436667,0.8530523511928976,0.277055215573524,-0.009483402936862262
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw0p75_nw0p75_ew1p0.csv,global,raw05,nb_top075,er_strict10,0.75,0.75,1.0,0.5587323948087816,-0.008798529881035577,-0.09345302099170931,-0.06868126190176088,0.9229029265809662,0.2969178504694587,-0.009481943138038936
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw1p25_nw1p0_ew0p35.csv,global,raw075,nb_top075,er_strict10,1.25,1.0,0.35,0.5589457863749946,-0.008585138314822549,-0.1415329068540972,-0.1054826296458102,1.7761127456108816,0.579467944381199,-0.009481751477564188
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw0p75_nw1p25_ew0p35.csv,global,raw05,nb_top10,er_strict10,0.75,1.25,0.35,0.5588065154538905,-0.008724409235926656,-0.2013286417882512,-0.1333011992965339,0.9661461421953464,0.2800313672757885,-0.0094812429921787
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw0p75_nw1p25_ew0p35.csv,global,raw05,nb_top10,er_top10,0.75,1.25,0.35,0.5587871322589686,-0.008743792430848552,-0.18418500086482828,-0.12232125248231343,0.9416984408095224,0.2737756847975987,-0.009476655339761149
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw0p75_nw1p0_ew0p5.csv,global,raw05,nb_strict10,er_strict10,0.75,1.0,0.5,0.5587517831945503,-0.008779141495266818,-0.1545433070973114,-0.12421147604213897,0.9029906497081324,0.3177094539759212,-0.009473052272901435
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw0p75_nw1p0_ew0p5.csv,global,raw05,nb_strict10,er_top10,0.75,1.0,0.5,0.5587229011247479,-0.008808023565069267,-0.1300523914924217,-0.10541230567968093,0.8680653620140978,0.3080071235461329,-0.009467690275076103
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw0p5_nw1p25_ew0p5.csv,global,raw075,nb_top075,er_strict10,0.5,1.25,0.5,0.5587466081286456,-0.008784316561171512,-0.18285744112857746,-0.126915883969421,0.8521032289825752,0.2588993235591652,-0.009453931797910747
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw1p25_nw0p5_ew1p0.csv,global,raw05,nb_top075,er_top10,1.25,0.5,1.0,0.5589248132806385,-0.008606111409178663,-0.0017310985725343471,-0.0013547879417530806,1.318822576551055,0.4518260444253091,-0.009446803848607677
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw0p75_nw1p0_ew0p35.csv,global,raw075,nb_strict10,er_strict10,0.75,1.0,0.35,0.5589275388784839,-0.008603385811333242,-0.15780038672207905,-0.13004965962437023,1.1112299409782807,0.40090406047733795,-0.00944436692470687
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw0p5_nw1p25_ew0p5.csv,global,raw075,nb_top075,er_top10,0.5,1.25,0.5,0.5587224305004966,-0.008808494189320504,-0.15836652552368782,-0.11044653611785081,0.8171779412885405,0.24948285759227978,-0.009443865358431957
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw1p0_nw1p0_ew0p5.csv,global,raw05,nb_top075,er_strict10,1.0,1.0,0.5,0.558965798412172,-0.008565126277645163,-0.13976531834545078,-0.11002599930166658,1.1720258998950897,0.4038949995628128,-0.009441450534909905
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw1p25_nw0p5_ew0p75.csv,global,raw05,nb_strict10,er_top10,1.25,0.5,0.75,0.5589416068495129,-0.008589317840304256,-0.02499317651293496,-0.02286286960076579,1.3092141946407339,0.524270416478073,-0.00943931511090943
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw1p0_nw0p75_ew0p5.csv,global,raw05,nb_top10,er_strict10,1.0,0.75,0.5,0.5589426811801895,-0.008588243509627613,-0.11146970611121174,-0.09881470302420171,1.1500496300872853,0.44628949059990763,-0.009437866133133197
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw0p75_nw1p0_ew0p35.csv,global,raw075,nb_strict10,er_top10,0.75,1.0,0.35,0.5589117406298729,-0.008619184059944218,-0.14065674579865634,-0.1167259302786019,1.0867822395924567,0.39480684585182624,-0.0094361943259784
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw1p0_nw1p0_ew0p5.csv,global,raw05,nb_top075,er_top10,1.0,1.0,0.5,0.5589478814801765,-0.00858304320964065,-0.11527440274056111,-0.09138011709015612,1.1371006122010552,0.39459637076398,-0.009425123399277615
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw1p0_nw0p75_ew0p5.csv,global,raw05,nb_top10,er_top10,1.0,0.75,0.5,0.5589252867898372,-0.008605637899979923,-0.08697879050632204,-0.07770169171131502,1.1151243423932509,0.43608964065352407,-0.009421016455857729
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw1p25_nw0p5_ew0p75.csv,global,raw05,nb_strict10,er_strict10,1.25,0.5,0.75,0.5589763030578192,-0.008554621631997938,-0.0617295499202695,-0.0555970735090987,1.3616021261817854,0.5368394295437354,-0.009419313451966047
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw0p5_nw0p75_ew1p0.csv,global,raw075,nb_top075,er_top10,0.5,0.75,1.0,0.5586578356415118,-0.008873089048305305,-0.04666474404551363,-0.034921092013755456,0.7488999056385403,0.24533418517521,-0.009415984879870488
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw0p5_nw1p25_ew0p35.csv,global,raw075,nb_top10,er_strict10,0.5,1.25,0.35,0.5588010316245179,-0.008729893065299255,-0.2035221960518346,-0.13569749703673403,0.8619936966409903,0.25159355444869297,-0.009414697531368681
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw0p5_nw0p75_ew1p0.csv,global,raw075,nb_top075,er_strict10,0.5,0.75,1.0,0.5587278447091294,-0.008803079980687745,-0.09564657525529292,-0.07093819233074544,0.8187504810266092,0.26582610336072426,-0.009414463947508488
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw1p25_nw0p75_ew0p5.csv,global,raw075,nb_top075,er_top10,1.25,0.75,0.5,0.5589902473441597,-0.008540677345657444,-0.07525591315534569,-0.06240700249171888,1.7174897236733206,0.6234795371697672,-0.009410779710919583
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw0p5_nw1p25_ew0p35.csv,global,raw075,nb_top10,er_top10,0.5,1.25,0.35,0.5587816249315093,-0.008749299758307849,-0.18637855512841187,-0.12462648886658108,0.8375459952551659,0.24516498830192576,-0.00941013337703783
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw1p25_nw0p5_ew1p0.csv,global,raw05,nb_top075,er_strict10,1.25,0.5,1.0,0.5589843065678722,-0.008546618121944904,-0.050712929782313725,-0.03916586486629333,1.3886731519391242,0.4694879204666938,-0.00940690329385783
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw1p25_nw0p75_ew0p5.csv,global,raw075,nb_top075,er_strict10,1.25,0.75,0.5,0.5590042372091537,-0.00852668748066343,-0.09974682876023538,-0.08190797268334565,1.7524150113673553,0.6299403220973316,-0.009406586212167525
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw0p5_nw1p0_ew0p5.csv,global,raw075,nb_strict10,er_strict10,0.5,1.0,0.5,0.5587470473600068,-0.008783877329810341,-0.15673686136089499,-0.1272443475670613,0.7988382041537748,0.28389748413322907,-0.009405758817262343
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw0p5_nw1p0_ew0p5.csv,global,raw075,nb_strict10,er_top10,0.5,1.0,0.5,0.5587181317916223,-0.00881279289819481,-0.13224594575600523,-0.10824489521255001,0.7639129164597404,0.2737185776479643,-0.00940043031801903
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw1p0_nw1p25_ew0p35.csv,global,raw05,nb_top075,er_strict10,1.0,1.25,0.35,0.5590461409146242,-0.008484783775192906,-0.18155139643931248,-0.12738921447002835,1.1957236341386162,0.3672816603291764,-0.009394410877665661
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw1p0_nw1p25_ew0p35.csv,global,raw05,nb_top075,er_top10,1.0,1.25,0.35,0.5590339625656268,-0.008496962124190377,-0.1644077555158898,-0.11584539156424328,1.1712759327527922,0.3612859267406824,-0.009382618379323688
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw0p75_nw0p75_ew0p5.csv,global,raw075,nb_strict10,er_strict10,0.75,0.75,0.5,0.5589618589236124,-0.008569065766204753,-0.1127801921127152,-0.10550201771390419,1.0922910192814939,0.44730284680798277,-0.009378781556546884
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw0p75_nw0p75_ew0p5.csv,global,raw075,nb_strict10,er_top10,0.75,0.75,0.5,0.5589417063988104,-0.008589218291006784,-0.08828927650782552,-0.0835186228719722,1.0573657315874592,0.4378606945441463,-0.009364690013721134
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw0p5_nw1p25_ew0p5.csv,global,raw05,nb_strict10,er_top10,0.5,1.25,0.5,0.5586916467612822,-0.008839277928534894,-0.17418507652746681,-0.12129321905376249,0.6475363241092008,0.19738996852139087,-0.00936222738602232
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw0p5_nw1p25_ew0p5.csv,global,raw05,nb_strict10,er_strict10,0.5,1.25,0.5,0.5587299743158659,-0.008800950373951233,-0.1986759921323566,-0.13747119291425247,0.6824616118032353,0.20671876519392252,-0.00935814389906644
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw1p25_nw0p5_ew0p75.csv,global,raw075,nb_top075,er_top10,1.25,0.5,0.75,0.5590234940550777,-0.008507430634739466,-0.01940502241625857,-0.016343280628516244,1.683350705848321,0.620633277882155,-0.009355192643705969
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw0p75_nw0p5_ew0p75.csv,global,raw075,nb_top10,er_strict10,0.75,0.5,0.75,0.5589794095394734,-0.008551515150343691,-0.06664669869320111,-0.06169346117398903,1.0980600861664211,0.44496101638640334,-0.009346815890137467
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw1p25_nw0p5_ew0p75.csv,global,raw075,nb_top075,er_strict10,1.25,0.5,0.75,0.5590529026832877,-0.008478022006529473,-0.056141395823593135,-0.04661862583304742,1.7357386373893728,0.6309514697097055,-0.00934047856485891
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw1p0_nw1p0_ew0p35.csv,global,raw05,nb_strict10,er_strict10,1.0,1.0,0.35,0.5590629747029595,-0.008467949986857626,-0.15543081667163008,-0.12774335037540788,1.1424586093098161,0.4110333039619787,-0.009329843340043149
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw1p25_nw0p75_ew0p35.csv,global,raw075,nb_strict10,er_top10,1.25,0.75,0.35,0.5590811667275608,-0.008449757962256332,-0.0950345696474899,-0.0828538602531905,1.7031588319429969,0.6500124123355436,-0.00932777179011533
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw0p75_nw0p5_ew0p75.csv,global,raw075,nb_top10,er_top10,0.75,0.5,0.75,0.5589475975884903,-0.00858332710132681,-0.02991032528586664,-0.028007961920104994,1.0456721546253693,0.42863860034973417,-0.009327261739678915
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw1p25_nw0p75_ew0p35.csv,global,raw075,nb_strict10,er_strict10,1.25,0.75,0.35,0.5590917073136528,-0.008439217376164376,-0.11217821057091261,-0.09693021765060696,1.727606533328821,0.6534778649224443,-0.009324088660392742
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw1p0_nw1p0_ew0p35.csv,global,raw05,nb_strict10,er_top10,1.0,1.0,0.35,0.559047496139996,-0.008483428549821093,-0.13828717574820737,-0.1144430531073627,1.118010907923992,0.40503162355472944,-0.00932135105566717
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p0_nw0p75_ew0p35.csv,global,raw075,nb_top10,er_top10,1.0,0.75,0.35,0.5590905087927375,-0.008440415897079667,-0.09775916059942208,-0.08757496876308744,1.4067649971944307,0.5516700980653524,-0.009319519561319437
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw1p0_nw0p75_ew0p35.csv,global,raw075,nb_top10,er_strict10,1.0,0.75,0.35,0.5590986329494928,-0.008432291740324338,-0.11490280152284485,-0.10225752357559845,1.431212698580255,0.5575761618125518,-0.009318252860933476
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw1p0_nw1p0_ew0p35.csv,global,raw075,nb_top075,er_top10,1.0,1.0,0.35,0.5591123452660585,-0.008418579423758676,-0.12605477283366123,-0.10028026698183501,1.4287412670022355,0.49755963441076617,-0.009309001332892142
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw1p0_nw1p0_ew0p35.csv,global,raw075,nb_top075,er_strict10,1.0,1.0,0.35,0.5591208285503236,-0.008410096139493506,-0.143198413757084,-0.11325825008742203,1.4531889683880594,0.5031402904019047,-0.00930737550499634
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw0p75_nw1p25_ew0p35.csv,global,raw05,nb_strict10,er_strict10,0.75,1.25,0.35,0.5589808428803255,-0.008550081809491683,-0.19956350170667536,-0.14148862216375116,0.9219295714049192,0.2861366648204371,-0.009275257910157797
