config,graph,smooth_weight,prior_weight,label_weight,group,scale,covered_rows,base_loss,oof_loss,oof_delta_vs_stage2
gk12_t1_sw0p5_pw0p75_lw8,gk12_t1,0.5,0.75,8.0,no_q2,0.5,287,0.5675309246898171,0.5683102957555463,0.0007793710657291175
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,stage,0.35,287,0.5675309246898171,0.5683157399586506,0.0007848152688334498
gk6_t1_sw0p25_pw0p25_lw8,gk6_t1,0.25,0.25,8.0,s23,0.75,287,0.5675309246898171,0.5683201774877925,0.0007892527979753705
gk12_t1_sw0p25_pw0p25_lw8,gk12_t1,0.25,0.25,8.0,core_q_s23,0.35,287,0.5675309246898171,0.5683205688076597,0.0007896441178425473
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,all,0.25,287,0.5675309246898171,0.5683244564502485,0.0007935317604313985
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,core_q_s23,0.35,287,0.5675309246898171,0.5683252702446447,0.0007943455548276024
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,stage,0.35,287,0.5675309246898171,0.5683255652125393,0.0007946405227221565
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,s23,0.5,287,0.5675309246898171,0.5683268459738483,0.0007959212840311647
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,core_q_s23,0.35,287,0.5675309246898171,0.568328122009952,0.0007971973201348348
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,all,0.25,287,0.5675309246898171,0.5683302585431745,0.0007993338533573979
gk12_t1_sw0p5_pw0p75_lw8,gk12_t1,0.5,0.75,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5683383311301707,0.0008074064403535974
gk12_t1_sw0p25_pw0p25_lw20,gk12_t1,0.25,0.25,20.0,core_q_s23,0.35,287,0.5675309246898171,0.568338946615538,0.0008080219257208254
gk12_t1_sw0p1_pw0p25_lw8,gk12_t1,0.1,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.5683428970186247,0.0008119723288075864
gk12_t1_sw0p5_pw0p75_lw20,gk12_t1,0.5,0.75,20.0,no_q2,0.5,287,0.5675309246898171,0.5683440776281651,0.0008131529383479386
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,no_q2,0.25,287,0.5675309246898171,0.5683445385465073,0.0008136138566902096
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,all,0.15,287,0.5675309246898171,0.5683467631095221,0.0008158384197050061
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,no_q2,0.25,287,0.5675309246898171,0.5683490308746696,0.0008181061848524518
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,s23,0.5,287,0.5675309246898171,0.5683527426947913,0.0008218180049741619
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,stage,0.25,287,0.5675309246898171,0.5683586341911365,0.0008277095013193847
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,all,0.15,287,0.5675309246898171,0.5683586704139671,0.0008277457241500086
gk6_t1_sw0p25_pw0p25_lw20,gk6_t1,0.25,0.25,20.0,s23,0.75,287,0.5675309246898171,0.5683587655206284,0.0008278408308112217
gk12_t1_sw0p1_pw0p25_lw20,gk12_t1,0.1,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.5683594883481662,0.0008285636583490463
gk20_t2_sw0p5_pw0p75_lw8,gk20_t2,0.5,0.75,8.0,stage,0.5,287,0.5675309246898171,0.5683605446140207,0.0008296199242036062
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,stage,0.25,287,0.5675309246898171,0.5683652178966809,0.0008342932068637898
gk6_t1_sw1_pw0p75_lw8,gk6_t1,1.0,0.75,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5683683796161934,0.0008374549263762132
gk20_t2_sw0p25_pw0p75_lw8,gk20_t2,0.25,0.75,8.0,no_q2,0.75,287,0.5675309246898171,0.5683758880257133,0.0008449633358961206
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,s23,0.35,287,0.5675309246898171,0.5683863463187738,0.0008554216289566874
gk20_t2_sw0p5_pw0p75_lw20,gk20_t2,0.5,0.75,20.0,stage,0.5,287,0.5675309246898171,0.5683882051375176,0.0008572804477005036
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,no_q2,0.15,287,0.5675309246898171,0.5683894722553945,0.00085854756557735
gk20_t2_sw0p25_pw0p75_lw20,gk20_t2,0.25,0.75,20.0,no_q2,0.75,287,0.5675309246898171,0.568392897871515,0.0008619731816978948
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,no_q2,0.25,287,0.5675309246898171,0.5683959016375361,0.0008649769477189206
gk12_t1_sw0p5_pw0p75_lw20,gk12_t1,0.5,0.75,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5683964515944558,0.0008655269046387026
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,no_q2,0.25,287,0.5675309246898171,0.568397251581034,0.0008663268912169064
gk12_t1_sw0p1_pw0p25_lw8,gk12_t1,0.1,0.25,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5683974027343922,0.0008664780445750697
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,s23,0.35,287,0.5675309246898171,0.5683980162743302,0.0008670915845130356
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,no_q2,0.15,287,0.5675309246898171,0.5684092611831332,0.0008783364933160343
gk20_t2_sw0p1_pw0p25_lw8,gk20_t2,0.1,0.25,8.0,stage,0.75,287,0.5675309246898171,0.5684133595470635,0.0008824348572463725
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,all,0.15,287,0.5675309246898171,0.5684211954935675,0.0008902708037503704
gk12_t1_sw0p1_pw0p25_lw20,gk12_t1,0.1,0.25,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5684214754349419,0.0008905507451247852
gk12_t1_sw0p25_pw0p25_lw8,gk12_t1,0.25,0.25,8.0,all,0.35,287,0.5675309246898171,0.5684225000050807,0.0008915753152635153
gk20_t2_sw0p1_pw0p25_lw20,gk20_t2,0.1,0.25,20.0,stage,0.75,287,0.5675309246898171,0.5684251519671035,0.0008942272772863857
gk12_t1_sw0p25_pw0p25_lw8,gk12_t1,0.25,0.25,8.0,s23,0.75,287,0.5675309246898171,0.5684302849872481,0.0008993602974309844
gk12_t1_sw0p25_pw0p25_lw20,gk12_t1,0.25,0.25,20.0,all,0.35,287,0.5675309246898171,0.5684395646439896,0.0009086399541724521
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,core_q_s23,0.25,287,0.5675309246898171,0.5684410116460825,0.0009100869562653768
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,all,0.15,287,0.5675309246898171,0.5684455549243896,0.0009146302345724999
gk12_t1_sw0p5_pw0p75_lw8,gk12_t1,0.5,0.75,8.0,all,0.5,287,0.5675309246898171,0.5684517450991369,0.0009208204093197336
gk12_t1_sw0p5_pw0p75_lw8,gk12_t1,0.5,0.75,8.0,stage,0.75,287,0.5675309246898171,0.5684541115738333,0.0009231868840161583
gk6_t1_sw1_pw0p75_lw8,gk6_t1,1.0,0.75,8.0,s23,0.75,287,0.5675309246898171,0.5684546463256553,0.0009237216358382039
gk6_t1_sw1_pw0p75_lw20,gk6_t1,1.0,0.75,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5684566058886665,0.0009256811988493929
gk12_t1_sw0p25_pw0p25_lw20,gk12_t1,0.25,0.25,20.0,s23,0.75,287,0.5675309246898171,0.5684574312959162,0.0009265066060990534
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,core_q_s23,0.25,287,0.5675309246898171,0.5684576660235013,0.0009267413336842001
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,stage,0.35,287,0.5675309246898171,0.568482951573318,0.0009520268835008228
gk12_t1_sw0p1_pw0p25_lw8,gk12_t1,0.1,0.25,8.0,all,0.75,287,0.5675309246898171,0.5684998715698483,0.0009689468800311296
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,all,0.35,287,0.5675309246898171,0.5685050979658725,0.0009741732760553123
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,all,0.35,287,0.5675309246898171,0.5685080463598882,0.000977121670071024
gk12_t1_sw0p5_pw0p75_lw20,gk12_t1,0.5,0.75,20.0,stage,0.75,287,0.5675309246898171,0.5685096230452495,0.0009786983554324058
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,stage,0.35,287,0.5675309246898171,0.5685102668386839,0.0009793421488667464
gk12_t1_sw0p5_pw0p75_lw20,gk12_t1,0.5,0.75,20.0,all,0.5,287,0.5675309246898171,0.5685105271513263,0.000979602461509188
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,stage,0.5,287,0.5675309246898171,0.5685243916683017,0.0009934669784845696
gk12_t1_sw0p1_pw0p25_lw20,gk12_t1,0.1,0.25,20.0,all,0.75,287,0.5675309246898171,0.5685258221200534,0.0009948974302362856
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,core_q_s23,0.35,287,0.5675309246898171,0.5685279912980539,0.0009970666082367297
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,s23,0.5,287,0.5675309246898171,0.5685307996501289,0.0009998749603117307
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,no_q2,0.35,287,0.5675309246898171,0.5685312774103312,0.0010003527205140195
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,no_q2,0.35,287,0.5675309246898171,0.5685371209349896,0.0010061962451725082
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,no_q2,0.35,287,0.5675309246898171,0.5685399298967113,0.0010090052068941757
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,s23,0.5,287,0.5675309246898171,0.5685494929215028,0.0010185682316856681
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,no_q2,0.35,287,0.5675309246898171,0.5685586423208079,0.0010277176309907432
gk20_t2_sw0p1_pw0p25_lw8,gk20_t2,0.1,0.25,8.0,all,0.75,287,0.5675309246898171,0.5685639096518594,0.0010329849620422937
gk20_t2_sw0p5_pw0p75_lw8,gk20_t2,0.5,0.75,8.0,all,0.5,287,0.5675309246898171,0.5685671194920701,0.001036194802252921
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,core_q_s23,0.5,287,0.5675309246898171,0.568572807325612,0.0010418826357948552
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,stage,0.5,287,0.5675309246898171,0.5685732626554275,0.0010423379656103737
gk20_t2_sw0p1_pw0p25_lw20,gk20_t2,0.1,0.25,20.0,all,0.75,287,0.5675309246898171,0.5685749863596664,0.0010440616698492722
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,s23,0.5,287,0.5675309246898171,0.568576259255291,0.0010453345654738433
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5685795014866051,0.0010485767967879367
gk20_t2_sw0p5_pw0p75_lw20,gk20_t2,0.5,0.75,20.0,all,0.5,287,0.5675309246898171,0.5685869715800361,0.0010560468902189868
gk6_t1_sw1_pw0p75_lw20,gk6_t1,1.0,0.75,20.0,s23,0.75,287,0.5675309246898171,0.5685884546589046,0.0010575299690874784
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,core_q_s23,0.35,287,0.5675309246898171,0.5685903728144273,0.0010594481246101184
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,all,0.25,287,0.5675309246898171,0.5686004888425981,0.0010695641527809219
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,s23,0.75,287,0.5675309246898171,0.5686088332823581,0.001077908592540977
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,all,0.25,287,0.5675309246898171,0.568612132664356,0.0010812079745388115
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,s23,0.75,287,0.5675309246898171,0.5686178528712619,0.0010869281814447351
gk20_t2_sw0p5_pw0p75_lw8,gk20_t2,0.5,0.75,8.0,no_q2,0.5,287,0.5675309246898171,0.5686230180146439,0.0010920933248267373
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,s23,0.75,287,0.5675309246898171,0.5686386366762102,0.001107711986393034
gk20_t2_sw0p5_pw0p75_lw20,gk20_t2,0.5,0.75,20.0,no_q2,0.5,287,0.5675309246898171,0.5686401560287627,0.0011092313389455821
gk20_t2_sw0p1_pw0p25_lw8,gk20_t2,0.1,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.5686421073364124,0.0011111826465952657
gk20_t2_sw0p1_pw0p25_lw20,gk20_t2,0.1,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.5686516346593226,0.001120709969505418
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,s23,0.5,287,0.5675309246898171,0.5686592445422022,0.0011283198523850402
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,no_q2,0.25,287,0.5675309246898171,0.5686651784063331,0.0011342537165159872
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,no_q2,0.25,287,0.5675309246898171,0.5686695926849331,0.0011386679951159717
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,core_q_s23,0.25,287,0.5675309246898171,0.5686711970190443,0.0011402723292271988
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,all,0.25,287,0.5675309246898171,0.5686778769346457,0.0011469522448285252
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,all,0.25,287,0.5675309246898171,0.5686837353202558,0.0011528106304387054
gk6_t1_sw1_pw0p75_lw8,gk6_t1,1.0,0.75,8.0,stage,0.75,287,0.5675309246898171,0.5686941094454082,0.0011631847555910735
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,core_q_s23,0.25,287,0.5675309246898171,0.5686951179382583,0.001164193248441192
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,s23,0.75,287,0.5675309246898171,0.5687000660213922,0.0011691413315750854
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,core_q_s23,0.35,287,0.5675309246898171,0.5687070384875886,0.0011761137977714942
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,core_q_s23,0.35,287,0.5675309246898171,0.5687098013059724,0.0011788766161552333
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,all,0.35,287,0.5675309246898171,0.56872415217024,0.0011932274804228316
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,s23,0.5,287,0.5675309246898171,0.5687311911718949,0.0012002664820777165
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,no_q2,0.35,287,0.5675309246898171,0.5687476037862519,0.0012166790964347474
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,stage,0.25,287,0.5675309246898171,0.568754954647332,0.001224029957514805
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,no_q2,0.35,287,0.5675309246898171,0.5687598258339696,0.0012289011441524167
gk20_t2_sw0p5_pw0p75_lw8,gk20_t2,0.5,0.75,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5687607439684254,0.001229819278608213
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,stage,0.25,287,0.5675309246898171,0.5687611078547816,0.0012301831649644823
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,s23,0.5,287,0.5675309246898171,0.5687792978831936,0.0012483731933764508
gk12_t1_sw1_pw0p75_lw20,gk12_t1,1.0,0.75,20.0,all,0.35,287,0.5675309246898171,0.568782091846187,0.001251167156369859
gk20_t2_sw0p5_pw0p75_lw20,gk20_t2,0.5,0.75,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5687978148927527,0.0012668902029355777
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,stage,0.5,287,0.5675309246898171,0.5688224120254791,0.0012914873356619783
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,stage,0.5,287,0.5675309246898171,0.5688401775375482,0.0013092528477310905
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,s23,0.75,287,0.5675309246898171,0.5688445376965497,0.0013136130067326057
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,all,0.35,287,0.5675309246898171,0.5688474178757695,0.0013164931859523943
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,no_q2,0.35,287,0.5675309246898171,0.5688521689052383,0.0013212442154211246
gk6_t1_sw1_pw0p75_lw20,gk6_t1,1.0,0.75,20.0,stage,0.75,287,0.5675309246898171,0.5688551159865326,0.00132419129671546
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,all,0.35,287,0.5675309246898171,0.568856601472057,0.0013256767822398263
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,no_q2,0.35,287,0.5675309246898171,0.5688601746995533,0.0013292500097361604
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,stage,0.35,287,0.5675309246898171,0.5688655540500841,0.001334629360266959
gk20_t2_sw0p5_pw0p25_lw8,gk20_t2,0.5,0.25,8.0,stage,0.35,287,0.5675309246898171,0.5688657280170019,0.0013348033271847193
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,stage,0.35,287,0.5675309246898171,0.5688802558041753,0.0013493311143581987
gk20_t2_sw0p5_pw0p25_lw20,gk20_t2,0.5,0.25,20.0,stage,0.35,287,0.5675309246898171,0.56888142556366,0.0013505008738428081
gk6_t1_sw0p5_pw0p25_lw8,gk6_t1,0.5,0.25,8.0,no_q2,0.5,287,0.5675309246898171,0.5689016627916504,0.001370738101833302
gk6_t1_sw0p25_pw0p25_lw8,gk6_t1,0.25,0.25,8.0,no_q2,0.75,287,0.5675309246898171,0.5689054217556166,0.001374497065799507
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,s23,0.75,287,0.5675309246898171,0.5689129442964045,0.001382019606587348
gk6_t1_sw0p5_pw0p25_lw20,gk6_t1,0.5,0.25,20.0,no_q2,0.5,287,0.5675309246898171,0.5689457306147567,0.0014148059249395883
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5689467959833288,0.0014158712935116169
gk12_t1_sw0p25_pw0p25_lw8,gk12_t1,0.25,0.25,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5689503117396482,0.0014193870498310224
gk12_t1_sw0p25_pw0p25_lw8,gk12_t1,0.25,0.25,8.0,no_q2,0.5,287,0.5675309246898171,0.5689550527705559,0.0014241280807387735
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5689695607829426,0.001438636093125445
gk6_t1_sw0p25_pw0p25_lw20,gk6_t1,0.25,0.25,20.0,no_q2,0.75,287,0.5675309246898171,0.5689704383602218,0.001439513670404624
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,core_q_s23,0.25,287,0.5675309246898171,0.5689714854961586,0.0014405608063414732
gk12_t1_sw0p25_pw0p25_lw20,gk12_t1,0.25,0.25,20.0,no_q2,0.5,287,0.5675309246898171,0.5689816625096968,0.0014507378198796994
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,no_q2,0.25,287,0.5675309246898171,0.5689841053008087,0.0014531806109915335
gk12_t1_sw0p25_pw0p25_lw20,gk12_t1,0.25,0.25,20.0,core_q_s23,0.5,287,0.5675309246898171,0.5689891610477888,0.0014582363579717095
gk12_t1_sw1_pw0p25_lw8,gk12_t1,1.0,0.25,8.0,no_q2,0.25,287,0.5675309246898171,0.5689892514594018,0.0014583267695846835
gk12_t1_sw1_pw0p25_lw20,gk12_t1,1.0,0.25,20.0,core_q_s23,0.25,287,0.5675309246898171,0.5689963648379559,0.0014654401481387636
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,s23,0.5,287,0.5675309246898171,0.5689988708785838,0.0014679461887666667
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,s23,0.5,287,0.5675309246898171,0.5690281933883117,0.001497268698494536
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,core_q_s23,0.35,287,0.5675309246898171,0.569058032611178,0.001527107921360904
gk20_t2_sw0p5_pw0p75_lw8,gk20_t2,0.5,0.75,8.0,stage,0.75,287,0.5675309246898171,0.569059910016164,0.0015289853263468212
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,core_q_s23,0.35,287,0.5675309246898171,0.5690614769578216,0.0015305522680044703
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,no_q2,0.35,287,0.5675309246898171,0.569078289259166,0.0015473645693488969
gk6_t1_sw0p5_pw0p25_lw8,gk6_t1,0.5,0.25,8.0,s23,0.75,287,0.5675309246898171,0.5690795335640747,0.001548608874257562
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,core_q_s23,0.35,287,0.5675309246898171,0.5690967869232334,0.0015658622334162597
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,no_q2,0.35,287,0.5675309246898171,0.5690978173379387,0.0015668926481215983
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,core_q_s23,0.35,287,0.5675309246898171,0.5690999824760689,0.0015690577862517152
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,all,0.35,287,0.5675309246898171,0.5691010139705169,0.0015700892806997935
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,all,0.35,287,0.5675309246898171,0.5691058746045308,0.0015749499147136303
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,stage,0.5,287,0.5675309246898171,0.569108915230821,0.0015779905410038264
gk20_t2_sw0p5_pw0p75_lw20,gk20_t2,0.5,0.75,20.0,stage,0.75,287,0.5675309246898171,0.569120065973155,0.0015891412833378693
gk20_t2_sw1_pw0p75_lw8,gk20_t2,1.0,0.75,8.0,stage,0.5,287,0.5675309246898171,0.569135486448095,0.0016045617582778338
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,stage,0.5,287,0.5675309246898171,0.5691460582312373,0.0016151335414201773
gk12_t1_sw0p5_pw0p75_lw8,gk12_t1,0.5,0.75,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5691473234947475,0.0016163988049303635
gk12_t1_sw0p5_pw0p25_lw8,gk12_t1,0.5,0.25,8.0,s23,0.75,287,0.5675309246898171,0.5691730826484068,0.001642157958589685
gk6_t1_sw0p5_pw0p25_lw20,gk6_t1,0.5,0.25,20.0,s23,0.75,287,0.5675309246898171,0.5691798325290992,0.0016489078392820655
gk6_t1_sw0p25_pw0p25_lw8,gk6_t1,0.25,0.25,8.0,all,0.75,287,0.5675309246898171,0.5691848539336333,0.0016539292438161324
gk20_t2_sw1_pw0p75_lw20,gk20_t2,1.0,0.75,20.0,stage,0.5,287,0.5675309246898171,0.569193471646498,0.0016625469566808881
gk6_t1_sw1_pw0p25_lw8,gk6_t1,1.0,0.25,8.0,stage,0.5,287,0.5675309246898171,0.5691974861831183,0.001666561493301133
gk6_t1_sw0p5_pw0p25_lw8,gk6_t1,0.5,0.25,8.0,all,0.5,287,0.5675309246898171,0.5692359655320881,0.0017050408422709662
gk12_t1_sw0p5_pw0p25_lw20,gk12_t1,0.5,0.25,20.0,s23,0.75,287,0.5675309246898171,0.569237182727527,0.0017062580377098513
gk6_t1_sw0p5_pw0p25_lw8,gk6_t1,0.5,0.25,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5692383763921403,0.001707451702323115
gk12_t1_sw0p5_pw0p75_lw8,gk12_t1,0.5,0.75,8.0,no_q2,0.75,287,0.5675309246898171,0.5692401369891705,0.001709212299353391
gk12_t1_sw0p25_pw0p25_lw8,gk12_t1,0.25,0.25,8.0,stage,0.75,287,0.5675309246898171,0.5692446471194899,0.001713722429672715
gk12_t1_sw0p25_pw0p25_lw8,gk12_t1,0.25,0.25,8.0,all,0.5,287,0.5675309246898171,0.5692449642800623,0.0017140395902451866
gk6_t1_sw0p25_pw0p25_lw8,gk6_t1,0.25,0.25,8.0,core_q_s23,0.75,287,0.5675309246898171,0.5692600136279823,0.0017290889381651464
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,all,0.5,287,0.5675309246898171,0.5692705874009028,0.00173966271108561
gk6_t1_sw0p25_pw0p25_lw20,gk6_t1,0.25,0.25,20.0,all,0.75,287,0.5675309246898171,0.5692730424517677,0.0017421177619505457
gk20_t2_sw1_pw0p25_lw20,gk20_t2,1.0,0.25,20.0,no_q2,0.25,287,0.5675309246898171,0.5692739299383192,0.0017430052485020164
gk12_t1_sw0p5_pw0p75_lw20,gk12_t1,0.5,0.75,20.0,core_q_s23,0.75,287,0.5675309246898171,0.5692760243887702,0.0017450996989530898
gk20_t2_sw0p25_pw0p25_lw8,gk20_t2,0.25,0.25,8.0,no_q2,0.5,287,0.5675309246898171,0.5692762665078044,0.0017453418179872449
gk6_t1_sw1_pw0p25_lw20,gk6_t1,1.0,0.25,20.0,stage,0.5,287,0.5675309246898171,0.5692784584591549,0.0017475337693377835
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,all,0.5,287,0.5675309246898171,0.5692855916615752,0.0017546669717580787
gk12_t1_sw0p25_pw0p25_lw20,gk12_t1,0.25,0.25,20.0,all,0.5,287,0.5675309246898171,0.5692870038594046,0.0017560791695874212
gk12_t1_sw0p25_pw0p25_lw20,gk12_t1,0.25,0.25,20.0,stage,0.75,287,0.5675309246898171,0.5692890417853754,0.001758117095558287
gk20_t2_sw0p25_pw0p25_lw20,gk20_t2,0.25,0.25,20.0,no_q2,0.5,287,0.5675309246898171,0.5692892214046821,0.0017582967148649375
gk20_t2_sw1_pw0p25_lw8,gk20_t2,1.0,0.25,8.0,no_q2,0.25,287,0.5675309246898171,0.5692914607783868,0.0017605360885696308
gk12_t1_sw1_pw0p75_lw8,gk12_t1,1.0,0.75,8.0,core_q_s23,0.5,287,0.5675309246898171,0.5692958730476952,0.0017649483578781044
gk6_t1_sw0p5_pw0p25_lw20,gk6_t1,0.5,0.25,20.0,all,0.5,287,0.5675309246898171,0.5693026904052212,0.00177176571540405
