fold,block_mode,family,k,context_variant,train_blocks,val_blocks,mean_val_len,proto_logloss,proto_acc,proto_predictability,balance_entropy_norm,oracle_rate_r2,oracle_rate_rmse,oracle_rate_cos,pred_rate_r2,pred_rate_rmse,pred_rate_cos
geom_r02,fixed_2,label_state,10,prior_raw,293,107,2.0,2.4672164984243907,0.2897196261682243,-0.07149851092637571,0.989414875750654,0.3744497323409517,0.2967109680175781,0.8954893350601196,0.10989792029187218,0.35393407940864563,0.8665848970413208
geom_r02,fixed_2,label_state,10,past_label,293,107,2.0,2.414815486397164,0.32710280373831774,-0.04874104055680517,0.989414875750654,0.3744497323409517,0.2967109680175781,0.8954893350601196,0.08092928013822354,0.3596474230289459,0.8646301031112671
geom_r02,fixed_2,label_state,10,future_label,293,107,2.0,2.4240207463276633,0.2897196261682243,-0.052738834149106184,0.989414875750654,0.3744497323409517,0.2967109680175781,0.8954893350601196,0.09020676645200965,0.3578276038169861,0.8676719069480896
geom_r02,fixed_2,label_state,10,bidir_label,293,107,2.0,2.6923828156373286,0.29906542056074764,-0.1692870000024318,0.989414875750654,0.3744497323409517,0.2967109680175781,0.8954893350601196,0.0776038258141124,0.3602975010871887,0.8655340671539307
geom_r02,fixed_2,label_state,10,prior_label,293,107,2.0,2.2061647824097137,0.3364485981308411,0.04187480883017314,0.989414875750654,0.3744497323409517,0.2967109680175781,0.8954893350601196,0.11351259490674093,0.35321471095085144,0.8685026168823242
geom_r02,fixed_2,label_state,10,bidir_all,293,107,2.0,4.325139963018023,0.22429906542056074,-0.8783844193979617,0.989414875750654,0.3744497323409517,0.2967109680175781,0.8954893350601196,0.02270075297156482,0.3708653748035431,0.8520479202270508
geom_r02,fixed_2,label_state,10,prior_all,293,107,2.0,2.43854859956686,0.32710280373831774,-0.05904820064478966,0.989414875750654,0.3744497323409517,0.2967109680175781,0.8954893350601196,0.11060627839638781,0.3537932336330414,0.866611659526825
geom_r02,fixed_2,label_state,10,full_strict,293,107,2.0,4.2240110566492906,0.2523364485981308,-0.8344646934011108,0.989414875750654,0.3744497323409517,0.2967109680175781,0.8954893350601196,0.03041604440153911,0.3693985641002655,0.852895975112915
geom_r02,fixed_2,teacher_hybrid,4,meta_only,293,107,2.0,1.2852339983069345,0.35514018691588783,0.07289964213034561,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,-0.035172328537458775,0.38168826699256897,0.8497124314308167
geom_r02,fixed_2,teacher_hybrid,4,past_raw,293,107,2.0,0.8575714359284204,0.8037383177570093,0.38139297108902015,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,-0.005920330666513873,0.3762567341327667,0.8511504530906677
geom_r02,fixed_2,teacher_hybrid,4,future_raw,293,107,2.0,0.9890212189588108,0.7757009345794392,0.28657199603708294,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,-0.009701835303954187,0.3769632875919342,0.8521685004234314
geom_r02,fixed_2,teacher_hybrid,4,bidir_raw,293,107,2.0,1.0030606838678895,0.8037383177570093,0.2764446628365518,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,0.0032050182470789723,0.37454620003700256,0.8521734476089478
geom_r02,fixed_2,teacher_hybrid,4,prior_raw,293,107,2.0,0.7239304162944262,0.8130841121495327,0.47779458923167417,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,0.003443791455089329,0.3745013475418091,0.8527200818061829
geom_r02,fixed_2,teacher_hybrid,4,past_label,293,107,2.0,0.6432906787949911,0.8411214953271028,0.5359638639261857,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,0.013095686318447153,0.3726833760738373,0.8543072938919067
geom_r02,fixed_2,teacher_hybrid,4,future_label,293,107,2.0,0.6564435078876851,0.794392523364486,0.5264761032733407,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,0.026225390038459917,0.37019598484039307,0.8555334210395813
geom_r02,fixed_2,teacher_hybrid,4,bidir_label,293,107,2.0,0.71549964681562,0.8037383177570093,0.48387610389065017,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,0.006228513849207973,0.37397775053977966,0.8531196117401123
geom_r02,fixed_2,teacher_hybrid,4,prior_label,293,107,2.0,0.5997877286328254,0.8130841121495327,0.5673446091576837,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,0.008370452108637405,0.37357449531555176,0.8535681962966919
geom_r02,fixed_2,teacher_hybrid,4,bidir_all,293,107,2.0,1.0172449031747064,0.8037383177570093,0.2662129114101387,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,0.003225139178217762,0.3745424449443817,0.8521173000335693
geom_r02,fixed_2,teacher_hybrid,4,prior_all,293,107,2.0,0.7103245354900273,0.8130841121495327,0.4876091576133905,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,0.0032960690793545355,0.374529093503952,0.8526729941368103
geom_r02,fixed_2,teacher_hybrid,4,full_strict,293,107,2.0,1.0101081234464042,0.8130841121495327,0.2713610097711079,0.9642733383679788,0.03613299443316076,0.368307888507843,0.8567470908164978,0.004049807845107667,0.3743874728679657,0.8521044254302979
geom_r02,fixed_2,teacher_hybrid,8,meta_only,293,107,2.0,1.6190490304077605,0.4205607476635514,0.22140199762487978,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,-0.010469760049934607,0.37710660696029663,0.8534610271453857
geom_r02,fixed_2,teacher_hybrid,8,past_raw,293,107,2.0,1.7010305298848,0.5514018691588785,0.18197723004482436,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,0.0001424388218745909,0.375121146440506,0.8557119369506836
geom_r02,fixed_2,teacher_hybrid,8,future_raw,293,107,2.0,2.5747830736188058,0.4485981308411215,-0.23820892389156478,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,-0.030844953171065947,0.3808896243572235,0.8485310077667236
geom_r02,fixed_2,teacher_hybrid,8,bidir_raw,293,107,2.0,2.162841977860846,0.4672897196261682,-0.04010713189544002,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,-0.022520750253067767,0.37934866547584534,0.8509056568145752
geom_r02,fixed_2,teacher_hybrid,8,prior_raw,293,107,2.0,1.4919127632064169,0.5887850467289719,0.28254161836105063,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,0.031087272874133154,0.3692706525325775,0.8575035333633423
geom_r02,fixed_2,teacher_hybrid,8,past_label,293,107,2.0,1.2361660649367152,0.6355140186915887,0.40552978280019214,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,0.040372720707434584,0.3674969971179962,0.8593423366546631
geom_r02,fixed_2,teacher_hybrid,8,future_label,293,107,2.0,1.3094071731021806,0.5514018691588785,0.37030825495368247,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,0.03926172684779272,0.3677096664905548,0.8602970242500305
geom_r02,fixed_2,teacher_hybrid,8,bidir_label,293,107,2.0,1.3333786079342311,0.5887850467289719,0.3587804315686184,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,0.03102039611020424,0.36928340792655945,0.8590483665466309
geom_r02,fixed_2,teacher_hybrid,8,prior_label,293,107,2.0,1.2655275809386555,0.6635514018691588,0.39140987829053175,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,0.056600613558120294,0.364376425743103,0.860816478729248
geom_r02,fixed_2,teacher_hybrid,8,bidir_all,293,107,2.0,2.188213528518724,0.4672897196261682,-0.05230826866670135,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,-0.021935144303988796,0.3792400062084198,0.8510276675224304
geom_r02,fixed_2,teacher_hybrid,8,prior_all,293,107,2.0,1.4979506011486956,0.5794392523364486,0.2796380320753784,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,0.031041457948194795,0.3692794144153595,0.8575320839881897
geom_r02,fixed_2,teacher_hybrid,8,full_strict,293,107,2.0,2.0734809270496015,0.48598130841121495,0.0028664497225630026,0.9549312588473171,0.01152292432691504,0.3729802072048187,0.851318359375,-0.009001583473854158,0.3768325448036194,0.852867603302002
geom_r02,fixed_4,time_meta,4,meta_only,121,37,4.0,0.2784338421600728,0.8918918918918919,0.7991524383500013,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.07992120775737832,0.2929891347885132,0.9130209684371948
geom_r02,fixed_4,time_meta,4,past_raw,121,37,4.0,0.9307489025585627,0.6216216216216216,0.3286065869829583,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.08443021261157635,0.2936001420021057,0.913247287273407
geom_r02,fixed_4,time_meta,4,future_raw,121,37,4.0,0.9368921279887299,0.6486486486486487,0.32417518655137567,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.07731345208374019,0.2926351726055145,0.9137141108512878
geom_r02,fixed_4,time_meta,4,bidir_raw,121,37,4.0,1.175868212558935,0.5405405405405406,0.15179038050112748,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.085627178765598,0.2937621474266052,0.9135574102401733
geom_r02,fixed_4,time_meta,4,prior_raw,121,37,4.0,0.5470203620778197,0.7567567567567568,0.6054082181825222,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.08430152948557512,0.2935827374458313,0.9128316044807434
geom_r02,fixed_4,time_meta,4,past_label,121,37,4.0,0.3848443351540449,0.8648648648648649,0.7223934930795246,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.07600114360295707,0.29245686531066895,0.9132249355316162
geom_r02,fixed_4,time_meta,4,future_label,121,37,4.0,0.30271588516578957,0.918918918918919,0.7816366468365012,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.08182440247116074,0.29324719309806824,0.9128037691116333
geom_r02,fixed_4,time_meta,4,bidir_label,121,37,4.0,0.4143277295985142,0.8378378378378378,0.7011257196027201,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.07715373307061846,0.2926134765148163,0.9131839871406555
geom_r02,fixed_4,time_meta,4,prior_label,121,37,4.0,0.3569248661866945,0.8648648648648649,0.7425331327912494,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.08227400593443224,0.2933081388473511,0.9128692150115967
geom_r02,fixed_4,time_meta,4,bidir_all,121,37,4.0,1.2185360413199688,0.5405405405405406,0.12101204802160592,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.08425261322169564,0.29357612133026123,0.9136680364608765
geom_r02,fixed_4,time_meta,4,prior_all,121,37,4.0,0.5454910480028444,0.7567567567567568,0.6065113850984865,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.08441650123457989,0.2935982942581177,0.9128298163414001
geom_r02,fixed_4,time_meta,4,full_strict,121,37,4.0,1.1860954168896807,0.5405405405405406,0.14441301201606505,0.8881939704317343,-0.10338387519830539,0.29615482687950134,0.9112736582756042,-0.085436516509795,0.29373636841773987,0.9136934876441956
geom_r02,fixed_4,time_meta,8,meta_only,121,37,4.0,0.6457716033412167,0.8378378378378378,0.6894495034375706,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.09407357228434132,0.2949027121067047,0.9113798141479492
geom_r02,fixed_4,time_meta,8,past_raw,121,37,4.0,2.255099725494179,0.3783783783783784,-0.08447373022683835,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.08718249361031294,0.2939724922180176,0.9111809730529785
geom_r02,fixed_4,time_meta,8,future_raw,121,37,4.0,2.2112481901057763,0.43243243243243246,-0.06338559934676646,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.0622174112994347,0.29057765007019043,0.9144759178161621
geom_r02,fixed_4,time_meta,8,bidir_raw,121,37,4.0,3.060573733588341,0.35135135135135137,-0.4718248492409731,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.041085400014600815,0.2876726984977722,0.9150034785270691
geom_r02,fixed_4,time_meta,8,prior_raw,121,37,4.0,1.1705734180725667,0.6756756756756757,0.4370731782500882,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.09254049210502613,0.29469600319862366,0.911819577217102
geom_r02,fixed_4,time_meta,8,past_label,121,37,4.0,0.7971240907872215,0.7027027027027027,0.6166643424160505,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.08788436788143295,0.2940673828125,0.9114324450492859
geom_r02,fixed_4,time_meta,8,future_label,121,37,4.0,0.6606609675359457,0.7567567567567568,0.6822892328089956,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.08948989601217572,0.29428428411483765,0.9109134078025818
geom_r02,fixed_4,time_meta,8,bidir_label,121,37,4.0,0.8239313772158331,0.7027027027027027,0.6037727626859679,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.09409997594950359,0.29490625858306885,0.9107969403266907
geom_r02,fixed_4,time_meta,8,prior_label,121,37,4.0,0.7318600587672709,0.7837837837837838,0.6480497075305842,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.09110005636487672,0.2945016920566559,0.9115375876426697
geom_r02,fixed_4,time_meta,8,bidir_all,121,37,4.0,3.069238836988579,0.35135135135135137,-0.4759918831424108,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.039182112656379164,0.28740963339805603,0.9151255488395691
geom_r02,fixed_4,time_meta,8,prior_all,121,37,4.0,1.1741037746136378,0.6756756756756757,0.4353754356252971,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.09251242083995903,0.2946922183036804,0.9118464589118958
geom_r02,fixed_4,time_meta,8,full_strict,121,37,4.0,3.188625599246772,0.32432432432432434,-0.533404779761639,0.9481421783928479,-0.11038677571040689,0.29709312319755554,0.9093016386032104,-0.038771327213118045,0.2873528301715851,0.9152758717536926
geom_r02,fixed_4,time_meta,10,meta_only,121,37,4.0,0.6819177051930232,0.8648648648648649,0.7038469035225416,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.09640246819609044,0.2952164113521576,0.9120075106620789
geom_r02,fixed_4,time_meta,10,past_raw,121,37,4.0,2.9976406454557023,0.21621621621621623,-0.30185879105031344,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.14348733680218828,0.3014887869358063,0.9079570174217224
geom_r02,fixed_4,time_meta,10,future_raw,121,37,4.0,3.3713411704841874,0.16216216216216217,-0.46415486695453256,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.018622088138954718,0.2845522463321686,0.9168158769607544
geom_r02,fixed_4,time_meta,10,bidir_raw,121,37,4.0,4.19111834098247,0.13513513513513514,-0.820179568492198,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.03455637580883231,0.28676924109458923,0.9159307479858398
geom_r02,fixed_4,time_meta,10,prior_raw,121,37,4.0,1.8563552536297756,0.5135135135135135,0.19379515689647708,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.07713872467147365,0.2926114499568939,0.9117476940155029
geom_r02,fixed_4,time_meta,10,past_label,121,37,4.0,1.1630529913834509,0.5405405405405406,0.49489250368109705,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.0926846468523681,0.29471543431282043,0.9114237427711487
geom_r02,fixed_4,time_meta,10,future_label,121,37,4.0,0.8489899475892365,0.6486486486486487,0.6312883505706637,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.07274571065511104,0.29201412200927734,0.9132376909255981
geom_r02,fixed_4,time_meta,10,bidir_label,121,37,4.0,1.2057489439446984,0.5405405405405406,0.47634988708414416,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.082098907944409,0.2932843863964081,0.9124278426170349
geom_r02,fixed_4,time_meta,10,prior_label,121,37,4.0,0.9003425332116908,0.6756756756756757,0.6089862060033675,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.09507802329377668,0.29503804445266724,0.9112544655799866
geom_r02,fixed_4,time_meta,10,bidir_all,121,37,4.0,4.229559102259837,0.13513513513513514,-0.8368741789951186,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.03266957916078228,0.28650760650634766,0.9160245060920715
geom_r02,fixed_4,time_meta,10,prior_all,121,37,4.0,1.8733736623361925,0.5135135135135135,0.18640415590450587,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.07768365926264664,0.29268544912338257,0.9117294549942017
geom_r02,fixed_4,time_meta,10,full_strict,121,37,4.0,4.290432802759842,0.13513513513513514,-0.863311291215302,0.9831921988571587,-0.21307526174833402,0.3105269968509674,0.9041658639907837,-0.0368500668336984,0.28708696365356445,0.9155600070953369
geom_r02,fixed_4,raw_mean,4,meta_only,121,37,4.0,1.3504768745793307,0.3783783783783784,0.025836855104586443,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.07807128359611615,0.29273808002471924,0.9143400192260742
geom_r02,fixed_4,raw_mean,4,past_raw,121,37,4.0,0.3730826624036801,0.9459459459459459,0.7308777465542797,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.11900520995268082,0.2982438802719116,0.9100685119628906
geom_r02,fixed_4,raw_mean,4,future_raw,121,37,4.0,0.5358368052786316,0.8918918918918919,0.6134754491493665,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.1494923640600352,0.30227938294410706,0.908699631690979
geom_r02,fixed_4,raw_mean,4,bidir_raw,121,37,4.0,0.48939391707269897,0.8918918918918919,0.6469769113989963,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.14591406524169637,0.30180853605270386,0.9088290333747864
geom_r02,fixed_4,raw_mean,4,prior_raw,121,37,4.0,0.29827271168447533,0.9459459459459459,0.784841719010152,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.13545923292627848,0.300428569316864,0.9093723893165588
geom_r02,fixed_4,raw_mean,4,past_label,121,37,4.0,0.24237692193682733,0.918918918918919,0.8251620083479039,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.07225395397201906,0.2919471859931946,0.9132782220840454
geom_r02,fixed_4,raw_mean,4,future_label,121,37,4.0,0.4838806476062991,0.7837837837837838,0.6509538946581261,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.08003321488432968,0.2930043339729309,0.9138519763946533
geom_r02,fixed_4,raw_mean,4,bidir_label,121,37,4.0,0.24554244220524543,0.918918918918919,0.8228785681513637,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.08348746279862551,0.2934724986553192,0.9125004410743713
geom_r02,fixed_4,raw_mean,4,prior_label,121,37,4.0,0.29696565886800474,0.8918918918918919,0.785784558318403,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.0954402630509148,0.2950868308544159,0.9116761684417725
geom_r02,fixed_4,raw_mean,4,bidir_all,121,37,4.0,0.47207973806596865,0.8918918918918919,0.6594664514940332,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.14529140196606316,0.3017265200614929,0.9088544845581055
geom_r02,fixed_4,raw_mean,4,prior_all,121,37,4.0,0.2986821981909126,0.9459459459459459,0.7845463369340779,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.13540485064048813,0.3004213869571686,0.9093829989433289
geom_r02,fixed_4,raw_mean,4,full_strict,121,37,4.0,0.4020119609232907,0.8918918918918919,0.7100096687989603,0.886338910578243,-0.12178407990545814,0.298613965511322,0.9102384448051453,-0.1465581293827769,0.30189332365989685,0.9087716341018677
geom_r02,fixed_4,raw_mean,8,meta_only,121,37,4.0,1.6684070980543693,0.35135135135135137,0.19766578448433825,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,-0.054887290628199636,0.2895732820034027,0.9156442880630493
geom_r02,fixed_4,raw_mean,8,past_raw,121,37,4.0,0.4648665063810328,0.918918918918919,0.7764464655229021,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,0.05528241916124177,0.2740352749824524,0.923808753490448
geom_r02,fixed_4,raw_mean,8,future_raw,121,37,4.0,0.48425858773156194,0.8918918918918919,0.7671208456572608,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,-0.012891936932112769,0.2837507724761963,0.9188486933708191
geom_r02,fixed_4,raw_mean,8,bidir_raw,121,37,4.0,0.46110395274835375,0.8918918918918919,0.778255871345217,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,-0.015104286139391299,0.2840604782104492,0.9190584421157837
geom_r02,fixed_4,raw_mean,8,prior_raw,121,37,4.0,0.1985764918176433,0.9459459459459459,0.904504893339186,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,0.02735169570822782,0.27805671095848083,0.9221464395523071
geom_r02,fixed_4,raw_mean,8,past_label,121,37,4.0,0.3446299353985679,0.918918918918919,0.8342680337528674,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,0.08551063206112752,0.2696154713630676,0.9265241622924805
geom_r02,fixed_4,raw_mean,8,future_label,121,37,4.0,0.3931513999380344,0.918918918918919,0.8109341416636148,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,0.08398931772558638,0.26983964443206787,0.9263775944709778
geom_r02,fixed_4,raw_mean,8,bidir_label,121,37,4.0,0.33771543749811683,0.918918918918919,0.8375932043632733,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,0.07064916699678969,0.27179741859436035,0.925261914730072
geom_r02,fixed_4,raw_mean,8,prior_label,121,37,4.0,0.23321444108742515,0.9459459459459459,0.8878475607931602,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,0.05494056118071999,0.2740848660469055,0.9241600036621094
geom_r02,fixed_4,raw_mean,8,bidir_all,121,37,4.0,0.462689195680443,0.8918918918918919,0.7774935306396406,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,-0.013965130115409119,0.28390103578567505,0.9191660284996033
geom_r02,fixed_4,raw_mean,8,prior_all,121,37,4.0,0.19914928370978846,0.9459459459459459,0.9042294386650996,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,0.027800928593742613,0.27799248695373535,0.9221841096878052
geom_r02,fixed_4,raw_mean,8,full_strict,121,37,4.0,0.40296914301945774,0.8918918918918919,0.806212805244851,0.9484002810425054,-0.0007829381553898784,0.2820495665073395,0.9187192320823669,-0.01602878499782645,0.28418979048728943,0.9190914034843445
geom_r02,fixed_4,raw_mean,10,meta_only,121,37,4.0,1.719552869162596,0.2702702702702703,0.2532076775817802,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,-0.057539978854833196,0.2899371385574341,0.9149311184883118
geom_r02,fixed_4,raw_mean,10,past_raw,121,37,4.0,0.2692620165783662,0.918918918918919,0.8830609920138737,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.048897364413936883,0.2749597728252411,0.92223060131073
geom_r02,fixed_4,raw_mean,10,future_raw,121,37,4.0,0.3726369978363434,0.8918918918918919,0.8381658080866821,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.07334725099861439,0.27140259742736816,0.9233424067497253
geom_r02,fixed_4,raw_mean,10,bidir_raw,121,37,4.0,0.26272538698929304,0.918918918918919,0.8858998141746537,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.07031703668238043,0.2718459963798523,0.9243221879005432
geom_r02,fixed_4,raw_mean,10,prior_raw,121,37,4.0,0.296314633771734,0.918918918918919,0.871312189645753,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.07278063760867659,0.2714855670928955,0.9238578081130981
geom_r02,fixed_4,raw_mean,10,past_label,121,37,4.0,0.24620632913370027,0.972972972972973,0.8930739498475782,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.08221601051551441,0.2701007127761841,0.9249370694160461
geom_r02,fixed_4,raw_mean,10,future_label,121,37,4.0,0.29861394781498607,0.9459459459459459,0.870313610244606,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.10282800856331076,0.26705047488212585,0.9267969727516174
geom_r02,fixed_4,raw_mean,10,bidir_label,121,37,4.0,0.2230989757518313,0.972972972972973,0.9031093459127123,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.07679371678002023,0.27089741826057434,0.9243960976600647
geom_r02,fixed_4,raw_mean,10,prior_label,121,37,4.0,0.22582728305899544,0.972972972972973,0.9019244571042746,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.08402748723452269,0.2698340117931366,0.924830436706543
geom_r02,fixed_4,raw_mean,10,bidir_all,121,37,4.0,0.265131225125457,0.918918918918919,0.8848549719477652,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.0703830921675056,0.2718363106250763,0.9243354797363281
geom_r02,fixed_4,raw_mean,10,prior_all,121,37,4.0,0.290909235537745,0.918918918918919,0.873659724271264,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.07327156049181593,0.2714136838912964,0.9239001870155334
geom_r02,fixed_4,raw_mean,10,full_strict,121,37,4.0,0.2802155667265697,0.918918918918919,0.8783039256272583,0.9128312098898822,0.027485288989504864,0.2780376374721527,0.9199179410934448,0.06264468745286711,0.2729654014110565,0.9236352443695068
geom_r02,fixed_4,raw_trend,4,meta_only,121,37,4.0,1.255272321696207,0.40540540540540543,0.09451242326185327,0.8016533490002624,-0.15533850610471278,0.3030470907688141,0.9101617932319641,-0.06248645075077208,0.29061442613601685,0.9139494895935059
geom_r02,fixed_4,raw_trend,4,past_raw,121,37,4.0,0.5257709039314293,0.8918918918918919,0.6207364621272096,0.8016533490002624,-0.15533850610471278,0.3030470907688141,0.9101617932319641,-0.12383059556663012,0.298886239528656,0.9114816188812256
geom_r02,fixed_4,raw_trend,4,future_raw,121,37,4.0,0.8659656645986861,0.8378378378378378,0.37533781505168007,0.8016533490002624,-0.15533850610471278,0.3030470907688141,0.9101617932319641,-0.18991239171254737,0.30754804611206055,0.9089582562446594
geom_r02,fixed_4,raw_trend,4,bidir_raw,121,37,4.0,0.9836134775078028,0.8378378378378378,0.2904728569239724,0.8016533490002624,-0.15533850610471278,0.3030470907688141,0.9101617932319641,-0.19688907384836485,0.30844834446907043,0.9084886312484741
geom_r02,fixed_4,raw_trend,4,prior_raw,121,37,4.0,0.5820912884447358,0.8918918918918919,0.5801098924080562,0.8016533490002624,-0.15533850610471278,0.3030470907688141,0.9101617932319641,-0.11779128986629184,0.29808205366134644,0.9120883345603943
geom_r02,fixed_4,raw_trend,4,past_label,121,37,4.0,0.5836963357390156,0.8648648648648649,0.5789520955221314,0.8016533490002624,-0.15533850610471278,0.3030470907688141,0.9101617932319641,-0.07769320163988058,0.2926867604255676,0.913107693195343
geom_r02,fixed_4,raw_trend,4,future_label,121,37,4.0,0.6854281296353429,0.7297297297297297,0.5055681182446465,0.8016533490002624,-0.15533850610471278,0.3030470907688141,0.9101617932319641,-0.03913060234820298,0.28740251064300537,0.915420413017273
geom_r02,fixed_4,raw_trend,4,bidir_label,121,37,4.0,0.6399378539695432,0.8648648648648649,0.5383824158005073,0.8016533490002624,-0.15533850610471278,0.3030470907688141,0.9101617932319641,-0.06389149631516,0.29080653190612793,0.9137442111968994
