action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1,h100_route_basis_pred_delta,h100_action_score,h102_bad_max_pos,h102_bad_mean_pos,h102_bad_weighted_pos,h102_h088_axis_cos,h102_good_max_cos,h102_good_mean_cos,h102_good_bad_margin,h102_shadow_ratio,h102_axis_score,h105_seed_priority,h106_vote_weight
r143_q3_s_stage_conflict_invert,r143_q3_s_stage,143,id06,2024-08-13,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-2.400276257413488e-06,1.4979747089821767e-08,7.813316284705805e-08,1.0,1.0,1.0,0.7860285714285715,0.0492705142857143,0.4194285714285714,0.32353276571428574,0.32353276571428574,0.5821105072463767,1.4381022381146578,0.6471920289855072,0.8054800724637681,0.389945652173913,0,0,1,0,0,0,0,0.5177343233650429,basis_conflict_a052,basis_conflict_a052__r143_q3_s_stage_conflict_invert,0.52,0.68,0.0166369471915352,0.0166369471915352,1.8627470436476893e-06,0.7388478950480599,0.08178087415808219,0.07538666355269706,0.07456178889162722,-0.1431153035936093,0.17643985468725876,0.17569549557433498,0.10187806579563154,2.3663575531610426,0.7450932381895166,0.8414592399845419,1.0714286886845628
r078_q3_s_stage_hybrid_route,r078_q3_s_stage,78,id03,2024-10-06,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,1,0,1,-5.343468193555424e-06,2.3045140776208983e-06,2.4565642189281964e-06,1.0,1.0,1.0,0.4697142857142857,-0.0016505142857142,0.7331428571428571,0.4015159200000001,0.4015159200000001,0.3277038043478261,0.8272548675684591,0.2658514492753623,0.9026268115942028,0.1308876811594203,0,0,0,0,1,0,0,0.5302453404597376,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r078_q3_s_stage_hybrid_route,0.44,0.58,0.1731055501965323,0.1731055501965323,6.542690154431874e-06,0.624609992925426,0.0,0.0,0.0,-0.006551359037603921,0.019154731871263788,0.01736831467060061,0.019154731871263788,19154731.871263787,0.8052651343538748,0.841429725621538,1.088260586710931
r144_full_state_conflict_invert,r144_full_state,144,id06,2024-08-14,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,4,0,4,1.6324137035673677e-05,3.7746620168444524e-06,6.017812099314637e-06,1.0,1.0,1.0,0.8466500000000001,0.1481598,0.5213571428571427,0.5313698228571428,0.7918176,0.7390353260869565,1.6436715135152145,0.7531702898550725,0.9685235507246376,0.3727355072463768,0,0,1,1,0,1,1,0.5417634792802849,basis_conflict_a052,basis_conflict_a052__r144_full_state_conflict_invert,0.52,0.68,0.556292152452083,1.0502301232553655,-7.368753971145935e-07,0.7602895233282648,0.062114455063916066,0.05497145644114841,0.05431502333039606,-0.11410098147427672,0.1490921769657135,0.14846319140694172,0.09477715363531744,2.744952778789013,0.7491158866655652,0.8402030606724203,1.2008839716460211
r143_q1q3_subjective_conflict_invert,r143_q1q3_subjective,143,id06,2024-08-13,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,2,0,2,1.4984890798031914e-06,1.9450406571062052e-07,7.100373389125858e-07,1.0,1.0,1.0,0.8200714285714287,0.05652142857142855,0.29899999999999993,0.3928021428571429,0.46207152000000007,0.3399954710144927,0.9797844869018596,0.3559782608695652,0.46875,0.4270833333333333,1,0,1,0,0,0,0,0.4764541712307411,basis_conflict_a052,basis_conflict_a052__r143_q1q3_subjective_conflict_invert,0.52,0.68,0.06149087166077254,0.07583440732073052,4.377918889678176e-06,0.6865897342838576,0.002973862398639087,0.001069916039580928,0.0010741331487624157,-0.0013249142066040734,0.0028856974789459545,0.002873523385856828,0.0018115643301835388,2.686533597568578,0.6778098300256512,0.8399393327321911,1.0517533854098875
r143_q3_quality_conflict_invert,r143_q3_quality,143,id06,2024-08-13,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-2.400276257413488e-06,1.4979747089821767e-08,7.813316284705805e-08,1.0,1.0,1.0,0.7860285714285715,0.0492705142857143,0.4194285714285714,0.32353276571428574,0.32353276571428574,0.2226177536231883,0.7781543982509939,0.2359601449275362,0.1526268115942029,0.452445652173913,0,0,1,0,0,0,0,0.48537997553895595,basis_conflict_a052,basis_conflict_a052__r143_q3_quality_conflict_invert,0.52,0.68,0.0166369471915352,0.0166369471915352,1.8627470436476893e-06,0.6966829070055618,0.010436021674208866,0.0023835875922359404,0.0024860341454894784,-0.001510479041184006,0.002437256403383411,0.0024269741799163493,-4.877774210606742e-05,0.9803789008395281,0.6531720048026033,0.8388983743398171,1.0442822672316283
r078_s23_core_hybrid_route,r078_s23_core,78,id03,2024-10-06,s23_core,"S2,S3",hybrid_route,tail,2,1,0,1,-5.343468193555424e-06,2.3045140776208983e-06,2.4565642189281964e-06,1.0,1.0,1.0,0.4697142857142857,-0.0016505142857142,0.7331428571428571,0.4015159200000001,0.4015159200000001,0.1911096014492753,0.6377568775418198,0.1557971014492753,0.46875,0.1494565217391304,0,0,0,0,1,0,0,0.517951862198868,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r078_s23_core_hybrid_route,0.44,0.58,0.1731055501965323,0.1731055501965323,6.542690154431874e-06,0.6084842333300207,0.0,0.0,0.0,-0.010285219456239449,0.021386353729234357,0.02129612962811625,0.021386353729234357,21386353.729234356,0.8056988780320808,0.8386253973979131,1.086839654417835
r235_recovery_route_hybrid_route,r235_recovery_route,235,id10,2024-08-18,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,1,0,1,4.168392224342121e-07,1.0907762204554004e-06,2.323949581751941e-06,1.0,1.0,1.0,0.7378571428571429,0.0760081142857142,0.5062857142857143,0.2888579542857143,0.2888579542857143,0.3439990942028985,0.8718254094368288,0.2894021739130434,0.8054800724637681,0.072463768115942,0,0,0,0,0,0,1,0.3838778050143597,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r235_recovery_route_hybrid_route,0.44,0.58,0.12627667807887263,0.12627667807887263,5.1412270519973855e-06,0.6013494708830972,0.00105726822601223,0.00016618263852721926,0.00018007562067989203,-0.00565814823795955,0.010550062094643476,0.01050555381233969,0.010369986473963585,58.58651753243131,0.7402423467857562,0.8361968723431661,1.0671761368887531
r164_q3_quality_frontier_descent,r164_q3_quality,164,id07,2024-07-26,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-2.835264441000099e-06,5.7674883947772665e-08,3.2735004097404635e-07,1.0,1.0,1.0,0.8331428571428572,0.1454114285714285,0.1785714285714285,0.5973442857142858,0.5973442857142858,0.2346059782608695,0.8203553125367085,0.2631340579710144,0.1526268115942029,0.3958333333333333,0,0,1,0,0,0,0,0.6322517537037813,basis_objective_a042,basis_objective_a042__r164_q3_quality_frontier_descent,0.42,0.56,0.024727096649870065,0.024727096649870065,-9.99429133115683e-06,0.7815509212214895,0.005055481142697524,0.0035321237560263447,0.0035131121074922036,-0.0024090930023930317,0.0013826605112642013,0.001376827384993135,-0.002130451596228002,0.3935713052663989,0.6232751169076836,0.8359577482931856,1.1637819806304819
r216_q3_quality_conflict_invert,r216_q3_quality,216,id09,2024-09-07,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-1.8231101508046823e-06,2.056175948744197e-07,9.529739416959663e-08,1.0,1.0,1.0,0.4528285714285714,0.0221749714285713,0.5434285714285715,0.26142321142857144,0.26142321142857144,0.1730253623188405,0.6952974268224226,0.1888586956521739,0.1526268115942029,0.2572463768115942,0,0,1,0,0,0,0,0.4240736741686663,basis_conflict_a052,basis_conflict_a052__r216_q3_quality_conflict_invert,0.52,0.68,0.05133703194706661,0.05133703194706661,2.8999433527169063e-06,0.6369464827100915,0.0078172314215225,0.0025932890860027435,0.002605794123788822,-0.00045220596062634573,0.03478748260899744,0.01947193558966717,0.032181688485208616,13.35004517101732,0.6957244541106363,0.8359035321396366,1.0545497898277785
r164_s14_edge_hybrid_route,r164_s14_edge,164,id07,2024-07-26,s14_edge,"S1,S4",hybrid_route,tail,2,2,0,2,1.8095574482605565e-05,5.550837976966103e-06,4.469994149582569e-06,1.0,1.0,1.0,0.47674285714285713,0.0625157714285713,0.966,0.3922026628571429,0.3923701142857143,0.1131793478260869,0.3593673432974166,0.0398550724637681,0.46875,0.0108695652173913,0,0,0,1,0,0,1,0.377279328884117,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r164_s14_edge_hybrid_route,0.44,0.58,0.32111178054375095,0.4500992960581902,-0.0002319130988082662,0.5820933303487023,0.004501041104754867,0.0003134185564074471,0.00034681512175089045,-6.606944923299077e-05,0.006883833393695413,0.006854792085950467,0.006537018271944523,19.84865455199312,0.6807364179608958,0.8353800541027953,1.300749535919183
r003_q3_quality_frontier_descent,r003_q3_quality,3,id01,2024-08-03,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-4.714183778717243e-06,6.195488076677683e-07,1.6575974830627282e-06,1.0,1.0,1.0,0.8040571428571429,0.0526738285714285,0.8485714285714285,0.5840420685714287,0.5840420685714287,0.0581612318840579,0.4073849411081369,0.0588768115942028,0.0337409420289855,0.0661231884057971,0,0,1,0,0,0,0,0.5652861234468638,basis_objective_a042,basis_objective_a042__r003_q3_quality_frontier_descent,0.42,0.56,0.08315205886272224,0.08315205886272224,3.851242920904557e-06,0.644532942337202,0.0014680442106875197,0.00014232831830395527,0.0001524936655749257,-0.0006943679282063177,0.007198253485086659,0.007167885711386907,0.007045759819511733,47.20331336147571,0.6848243064004839,0.8337193353085146,1.0502964402118187
r136_s_stage_frontier_descent,r136_s_stage,136,id06,2024-07-16,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-4.680874431422523e-06,6.201691010119495e-07,8.890987840687796e-07,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.3534692028985506,0.9251290880044571,0.3188405797101449,0.8054800724637681,0.1843297101449275,0,0,0,0,0,0,1,0.5639893859966401,basis_objective_a042,basis_objective_a042__r136_s_stage_frontier_descent,0.42,0.56,0.134564472488005,0.134564472488005,5.389207510027674e-06,0.634802921583625,0.0,0.0,0.0,-0.00019543472475396257,0.009944096025694502,0.009902144174681958,0.009944096025694502,9944096.0256945,0.7285749887061814,0.8323206595388379,1.0617773595840918
r101_q3_quality_frontier_descent,r101_q3_quality,101,id04,2024-10-24,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-5.861449763468565e-06,5.581883912260355e-07,1.1013082190646394e-06,1.0,1.0,1.0,0.8043142857142858,-0.0305217142857143,0.832,0.5417878857142857,0.5417878857142857,0.0520471014492753,0.2735173411081368,0.0172101449275362,0.1526268115942029,0.0588768115942028,0,0,1,0,0,0,0,0.5670941430181883,basis_objective_a042,basis_objective_a042__r101_q3_quality_frontier_descent,0.42,0.56,0.09721616781565749,0.09721616781565749,4.271876379916039e-06,0.6377385147680972,0.0014680442106875197,0.00014232831830395527,0.0001524936655749257,-0.0006943679282063177,0.007198253485086659,0.007167885711386907,0.007045759819511733,47.20331336147571,0.6820767995508233,0.829688872858431,1.0473103839463676
r070_s_stage_conflict_invert,r070_s_stage,70,id03,2024-09-16,s_stage,"S1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-4.158298629193947e-06,2.195111069077399e-06,1.8250217288080524e-06,1.0,1.0,1.0,0.4573714285714285,0.081622857142857,0.8954285714285715,0.38928577142857146,0.38928577142857146,0.344891304347826,0.9416841022901712,0.3260869565217391,0.8054800724637681,0.1050724637681159,0,0,0,0,0,1,0,0.48935994380207193,basis_conflict_a052,basis_conflict_a052__r070_s_stage_conflict_invert,0.52,0.68,0.16996124192234707,0.16996124192234707,6.44856742988394e-06,0.6028919721852211,0.0,0.0,0.0,-0.011087849684905924,0.02753874420946653,0.027422564589804476,0.02753874420946653,27538744.20946653,0.8169335050546348,0.8294297359268323,1.0849277361750556
r070_q2_s3_tail_hybrid_route,r070_q2_s3_tail,70,id03,2024-09-16,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,0,1,-3.902941025788506e-06,1.590623947669251e-06,1.277471428979922e-06,1.0,1.0,1.0,0.4573714285714285,0.081622857142857,0.8954285714285715,0.38928577142857146,0.38928577142857146,0.0979121376811594,0.4025554757201814,0.056159420289855,0.3154438405797101,0.0566123188405797,0,0,0,0,0,1,0,0.46681284556465424,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r070_q2_s3_tail_hybrid_route,0.44,0.58,0.14381335854967828,0.14381335854967828,5.665970896232301e-06,0.5821981392796279,0.0,0.0,0.0,-0.006680931939666039,0.013927656523148988,0.01386889894780948,0.013927656523148988,13927656.523148987,0.7733320679491343,0.8255884374597449,1.0706066196286173
r061_q_subjective_counter_h088,r061_q_subjective,61,id03,2024-08-19,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-2.6200346963695283e-06,5.22332775088987e-10,1.551919054798638e-08,1.0,1.0,1.0,0.4517142857142857,0.0444745142857143,0.6217142857142857,0.5751226514285716,0.5751226514285716,0.1980208333333333,0.4919725117231188,0.0905797101449275,0.6632699275362319,0.212409420289855,0,0,1,0,0,0,0,0.6195999232002414,basis_q2_counter_a050,basis_q2_counter_a050__r061_q_subjective_counter_h088,0.5,0.62,0.0021588096516691586,0.0021588096516691586,3.1663338291032257e-06,0.7089137303376665,0.005946606981702835,0.0018676050951681195,0.0018476733526772153,-8.01666352237368e-05,0.0028480608878231673,0.0028360455748443016,0.001000387535145952,1.5414301138598516,0.6591806548692514,0.8237344531753188,1.037624532609816
r235_full_state_counter_h088,r235_full_state,235,id10,2024-08-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-1.408247028505884e-06,1.8673036227118228e-07,6.477984574644649e-07,1.0,1.0,1.0,0.7378571428571429,0.0760081142857142,0.5062857142857143,0.2888579542857143,0.2888579542857143,0.5056159420289855,1.129069365491291,0.4624094202898551,0.9977355072463768,0.1277173913043478,0,0,0,0,0,0,1,0.5086874622919897,basis_q2_counter_a050,basis_q2_counter_a050__r235_full_state_counter_h088,0.5,0.62,0.047213270458494175,0.047213270458494175,2.776662670194124e-06,0.7161756122982936,0.10540789954743648,0.09817383304834264,0.09712855097678007,-0.17668056392016826,0.21282065219724366,0.21192281087810294,0.1156921012204636,2.191123494233924,0.7333297994948165,0.8236810923612005,1.058356944657209
r151_q1q3_subjective_conflict_invert,r151_q1q3_subjective,151,id06,2024-08-25,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,2,0,2,-1.8581616147178462e-05,4.9180910352975256e-06,7.646105603926661e-06,1.0,1.0,1.0,0.4635,0.11866702857142855,0.6911428571428572,0.48481501714285724,0.5168146514285716,0.2380932971014492,0.7634947318475085,0.2241847826086956,0.46875,0.1453804347826087,1,0,1,0,0,0,0,0.6671921142521279,basis_conflict_a052,basis_conflict_a052__r151_q1q3_subjective_conflict_invert,0.52,0.68,0.3200673213743467,0.409495655203475,-0.0008588976257082997,0.7506641156934054,0.005927665999350478,0.002651199611381996,0.002657121244632308,-0.0011120209496478409,0.001208729353290462,0.0012036300025186368,-0.001448391891341846,0.45490167256408093,0.6374502815823666,0.8231486074971015,1.558163950522445
r144_q3_quality_frontier_descent,r144_q3_quality,144,id06,2024-08-14,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-8.94543812249998e-06,1.8860184724129166e-06,2.7122581144961107e-06,1.0,1.0,1.0,0.8645428571428572,0.1008794285714285,0.4182857142857142,0.7304870285714288,0.7304870285714288,0.1986231884057971,0.7375129125367084,0.2105978260869565,0.1526268115942029,0.3826992753623188,0,0,1,0,0,0,0,0.6791045022426838,basis_objective_a042,basis_objective_a042__r144_q3_quality_frontier_descent,0.42,0.56,0.1843660595264805,0.1843660595264805,-6.699277164033213e-05,0.7697382972857147,0.005055481142697524,0.0035321237560263447,0.0035131121074922036,-0.0024090930023930317,0.0013826605112642013,0.001376827384993135,-0.002130451596228002,0.3935713052663989,0.6080625908406097,0.8213432745072781,1.1806511996179412
r010_q3_quality_conflict_invert,r010_q3_quality,10,id01,2024-08-13,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-2.095624394463135e-06,7.401797120886587e-08,1.9787638838031435e-07,1.0,1.0,1.0,0.4495714285714286,-0.0067589714285714,0.4988571428571428,0.27865553142857147,0.27865553142857147,0.1418297101449275,0.6036667411081369,0.1413043478260869,0.1526268115942029,0.2604166666666667,0,0,1,0,0,0,0,0.440931778598934,basis_conflict_a052,basis_conflict_a052__r010_q3_quality_conflict_invert,0.52,0.68,0.03303614542404812,0.03303614542404812,2.352876160019164e-06,0.6520897079950727,0.07147000527297367,0.06409227277244478,0.06336960749256029,-0.12753506750261148,0.1537086523542058,0.15175216513563666,0.09033904486164551,2.42558942702402,0.7241004666226076,0.816610815406415,1.0518840791278585
r061_q2_s3_tail_counter_h088,r061_q2_s3_tail,61,id03,2024-08-19,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,0,1,-2.6292581632389195e-06,3.1774880747674414e-08,2.743511981801758e-08,1.0,1.0,1.0,0.4667142857142857,0.0456938285714285,0.9114285714285716,0.3732023542857143,0.3732023542857143,0.1471829710144927,0.4110710970434145,0.0602355072463768,0.46875,0.1182065217391304,0,0,0,0,0,1,0,0.5250514091052992,basis_q2_counter_a050,basis_q2_counter_a050__r061_q2_s3_tail_counter_h088,0.5,0.62,0.014252157460205176,0.014252157460205176,1.7914790860527408e-06,0.6529686828412214,0.007764366672474271,0.002590146874349074,0.0025996207133908997,-0.0004517165711495815,0.034839396745307984,0.019457571948228326,0.032239776031917085,13.40171785988974,0.6799911689088148,0.816562720597707,1.0395070236232071
r078_full_state_counter_h088,r078_full_state,78,id03,2024-10-06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-2.809473063663647e-06,4.509843124090638e-08,6.173954712696066e-08,1.0,1.0,1.0,0.4697142857142857,-0.0016505142857142,0.7331428571428571,0.4015159200000001,0.4015159200000001,0.5656657608695652,1.1878325795483498,0.5031702898550725,0.9891304347826086,0.2576992753623188,0,0,0,0,1,0,0,0.6094077776374115,basis_q2_counter_a050,basis_q2_counter_a050__r078_full_state_counter_h088,0.5,0.62,0.018945523473103076,0.018945523473103076,1.9317391430248273e-06,0.7336804886684206,0.08178087415808219,0.07538666355269706,0.07456178889162722,-0.1431153035936093,0.17643985468725876,0.17569549557433498,0.10187806579563154,2.3663575531610426,0.7501289653610493,0.816542439778436,1.0591344521792336
r078_nonq2_full_positive_bridge,r078_nonq2_full,78,id03,2024-10-06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,2,0,2,-5.142443051610562e-06,1.8439141769753898e-06,1.7119922451708084e-06,1.0,1.0,1.0,0.46045714285714284,-0.02835039999999995,0.8065714285714285,0.3318416742857143,0.4015159200000001,0.3985235507246377,0.9778161134463714,0.353713768115942,0.9685235507246376,0.2051630434782608,0,0,0,0,1,1,0,0.4941861447346805,basis_nonq2_positive_a038,basis_nonq2_positive_a038__r078_nonq2_full_positive_bridge,0.38,0.52,0.1538685029360932,0.18590343559435574,7.140972178687585e-06,0.5975336591106808,0.0,0.0,0.0,-0.00832380907805267,0.02490819859852743,0.02480311664498472,0.02490819859852743,24908198.598527428,0.8046138291197372,0.8163759989694706,1.0742986715867353
r143_q_subjective_conflict_invert,r143_q_subjective,143,id06,2024-08-13,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,2,0,2,1.4984890798031914e-06,1.9450406571062052e-07,7.100373389125858e-07,1.0,1.0,1.0,0.8200714285714287,0.05652142857142855,0.29899999999999993,0.3928021428571429,0.46207152000000007,0.6031385869565218,1.3742559626147113,0.6177536231884058,0.5849184782608695,0.6195652173913043,1,0,1,0,0,0,0,0.5001370516655236,basis_conflict_a052,basis_conflict_a052__r143_q_subjective_conflict_invert,0.52,0.68,0.06149087166077254,0.07583440732073052,4.377918889678176e-06,0.7188569249079999,0.10540789954743648,0.09817383304834264,0.09712855097678007,-0.17668056392016826,0.21282065219724366,0.21192281087810294,0.1156921012204636,2.191123494233924,0.7304604548541297,0.8136453742110008,1.052033883175207
r070_s23_core_conflict_invert,r070_s23_core,70,id03,2024-09-16,s23_core,"S2,S3",conflict_invert,conflict,2,1,0,1,-4.158298629193947e-06,2.195111069077399e-06,1.8250217288080524e-06,1.0,1.0,1.0,0.4573714285714285,0.081622857142857,0.8954285714285715,0.38928577142857146,0.38928577142857146,0.1916757246376811,0.6619099370596006,0.1698369565217391,0.46875,0.024909420289855,0,0,0,0,0,1,0,0.4755705416281588,basis_conflict_a052,basis_conflict_a052__r070_s23_core_conflict_invert,0.52,0.68,0.16996124192234707,0.16996124192234707,6.44856742988394e-06,0.5838906673963394,0.0,0.0,0.0,-0.003422108714320371,0.017184504532437504,0.017112007065397117,0.017184504532437504,17184504.532437503,0.7615728516065617,0.8122971840783202,1.0600038496929134
r235_recovery_route_conflict_invert,r235_recovery_route,235,id10,2024-08-18,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,9.468761595685495e-07,1.4891563502101153e-06,2.9465430499240976e-06,1.0,1.0,1.0,0.7378571428571429,0.0760081142857142,0.5062857142857143,0.2888579542857143,0.2888579542857143,0.3439990942028985,0.8718254094368288,0.2894021739130434,0.8054800724637681,0.072463768115942,0,0,0,0,0,0,1,0.4255417991261975,basis_conflict_a052,basis_conflict_a052__r235_recovery_route_conflict_invert,0.52,0.68,0.1492360740932131,0.1492360740932131,5.82825279933359e-06,0.6167777897532337,0.0045142685121745095,0.00022571342560872548,0.00021853088674323996,-0.0001621146293139173,0.00568476371804366,0.005660781009115199,0.00546623283130042,26.013428990904515,0.6771765217181277,0.8114177920906865,1.0358892117309535
r061_s14_edge_hybrid_route,r061_s14_edge,61,id03,2024-08-19,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-4.949799561294855e-06,2.7557217809354886e-06,2.888477554090148e-06,1.0,1.0,1.0,0.4683428571428571,0.071728,0.8622857142857143,0.4628745142857143,0.4628745142857143,0.2133786231884057,0.6924885208694096,0.1870471014492753,0.3154438405797101,0.333786231884058,0,0,0,1,0,0,0,0.5281402912910582,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r061_s14_edge_hybrid_route,0.44,0.58,0.19054791801845902,0.19054791801845902,7.064872987343099e-06,0.5931611938842458,0.0,0.0,0.0,-0.008300687800235306,0.024969597039383902,0.024864256059959244,0.024969597039383902,24969597.0393839,0.7899371901466824,0.8111704341105243,1.0673261520018595
r110_s_stage_frontier_descent,r110_s_stage,110,id05,2024-10-02,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-6.881665882017525e-06,2.1130672347876984e-06,4.381954499884339e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.1632971014492753,0.4372600522901713,0.0688405797101449,0.5849184782608695,0.0973731884057971,0,0,0,1,0,0,1,0.5487686979687453,basis_objective_a042,basis_objective_a042__r110_s_stage_frontier_descent,0.42,0.56,0.1612784473693865,0.22418730135537807,6.8213764342614286e-06,0.5851419104367773,0.0,0.0,0.0,-0.011797854766256232,0.030854246909070893,0.02976378923983251,0.030854246909070893,30854246.90907089,0.7839877918218529,0.8101664408089655,1.06510812415505
r235_nonq2_full_conflict_invert,r235_nonq2_full,235,id10,2024-08-18,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,2,0,2,-7.227470430695325e-07,3.2734914896138757e-06,6.616790168690498e-06,1.0,1.0,1.0,0.7458285714285715,0.09324148571428564,0.3424285714285714,0.26419986285714286,0.2888579542857143,0.4486730072463768,1.065256188053414,0.421195652173913,0.9685235507246376,0.0960144927536231,0,0,0,1,0,0,1,0.4556056208584272,basis_conflict_a052,basis_conflict_a052__r235_nonq2_full_conflict_invert,0.52,0.68,0.21234932620621574,0.3003017238269591,7.543230909489709e-06,0.6344485375170889,0.0014680442106875197,0.00014232831830395527,0.0001524936655749257,-0.0006943679282063177,0.007198253485086659,0.007167885711386907,0.007045759819511733,47.20331336147571,0.7037868294879837,0.8090168955300784,1.0420196047981787
r098_s14_edge_frontier_descent,r098_s14_edge,98,id04,2024-10-19,s14_edge,"S1,S4",frontier_descent,objective,2,2,0,2,-8.206513063282691e-06,3.359416784210392e-06,4.669626672236614e-06,1.0,1.0,1.0,0.6215714285714286,-0.049386171428571456,0.6877142857142857,0.5023742971428572,0.5486207771428572,0.2018931159420289,0.6537759048891694,0.1644021739130435,0.46875,0.1798007246376811,0,0,0,1,0,0,1,0.6163919531261319,basis_objective_a042,basis_objective_a042__r098_s14_edge_frontier_descent,0.42,0.56,0.20953572239881707,0.292576754772782,8.01998383009601e-06,0.6167371967042566,0.0,0.0,0.0,-0.008639372854816425,0.023664596023625067,0.023564760542944877,0.023664596023625067,23664596.023625065,0.7804757819842171,0.8089323612005668,1.0634460176158926
r144_q3_s_stage_hybrid_route,r144_q3_s_stage,144,id06,2024-08-14,q3_s_stage,"Q3,S1,S2,S3,S4",hybrid_route,tail,5,4,0,4,-2.49511229151911e-05,1.5096797822738664e-06,2.5927275576538045e-06,0.75,1.0,0.75,0.7658428571428573,0.27018022857142854,0.3275714285714285,0.5449414085714286,0.7918176,0.6256974637681159,1.520249160593342,0.6942934782608695,0.8591485507246377,0.4202898550724637,0,0,1,1,1,0,1,0.7280099002884548,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r144_q3_s_stage_hybrid_route,0.44,0.58,0.32907692092088453,0.570737433835522,-6.333917324966606e-06,0.7658003055489078,0.062114455063916066,0.05497145644114841,0.05431502333039606,-0.11410098147427672,0.1490921769657135,0.14846319140694172,0.09477715363531744,2.744952778789013,0.7170574644691371,0.8088123199793893,1.1465027239187275
r135_s14_edge_conflict_invert,r135_s14_edge,135,id06,2024-07-14,s14_edge,"S1,S4",conflict_invert,conflict,2,1,0,1,-5.753592435333698e-06,3.4130603851588498e-06,3.012927113374373e-06,1.0,1.0,1.0,0.4581428571428572,-0.0597717714285714,0.9582857142857144,0.4147663657142857,0.4147663657142857,0.2406340579710145,0.7633637239331584,0.223731884057971,0.46875,0.2038043478260869,0,0,0,0,0,0,1,0.49675994164040593,basis_conflict_a052,basis_conflict_a052__r135_s14_edge_conflict_invert,0.52,0.68,0.2768576546782779,0.2768576546782779,5.992409481070165e-06,0.587544425646555,8.449210776034473e-05,4.224605388017237e-06,4.844585178863889e-06,-0.007628606547967779,0.019681039627614583,0.01959800985395831,0.01967619504243572,4061.6435169609504,0.7678277948630345,0.8087293881231482,1.0597929460293813
