candidate_id,family,k_rows,alpha,mode,target_rule,max_per_subject,max_abs_seed_distance,selected_rows,selected_row_count,changed_cells_vs_h057,changed_rows_vs_h057,q2_changed_vs_h057,posterior_delta_vs_h057,mean_h065_row_score,mean_h064_row_score,mean_phase_route_gain,pre_rows,post_rows,phase_balance,episode_near_rate,selected_subjects,h050_null_rows_selected,h062_overlap_rows,h063_overlap_rows,h064_overlap_rows,mean_targets_per_row,target_specificity,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,file,resolved_path,posterior_rank,h065_rank,context_rank,overlap_strength,size_score,family_penalty,h065_score
h065_phase_h064_core_r24_phase_top4_a1p0_prob_75d5575d,phase_h064_core,24,1.0,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00011115849412673493,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_h064_core_r24_phase_top4_a1p0_prob_75d5575d.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_top4_a1p0_prob_75d5575d.csv,0.2777777777777778,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.7084629629629631
h065_phase_graph_near_r24_phase_top4_a1p0_prob_75d5575d,phase_graph_near,24,1.0,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00011115849412673493,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_graph_near_r24_phase_top4_a1p0_prob_75d5575d.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_top4_a1p0_prob_75d5575d.csv,0.2777777777777778,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.7084629629629631
h065_phase_near_union_r24_phase_top4_a1p0_prob_75d5575d,phase_near_union,24,1.0,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00011115849412673493,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_near_union_r24_phase_top4_a1p0_prob_75d5575d.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_top4_a1p0_prob_75d5575d.csv,0.2777777777777778,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.7084629629629631
h065_phase_graph_near_r24_phase_top4_a1p0_logit_75d5575d,phase_graph_near,24,1.0,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00011115849412673486,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_graph_near_r24_phase_top4_a1p0_logit_75d5575d.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_top4_a1p0_logit_75d5575d.csv,0.2638888888888889,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.7054074074074075
h065_phase_near_union_r24_phase_top4_a1p0_logit_75d5575d,phase_near_union,24,1.0,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00011115849412673486,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_near_union_r24_phase_top4_a1p0_logit_75d5575d.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_top4_a1p0_logit_75d5575d.csv,0.2638888888888889,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.7054074074074075
h065_phase_h064_core_r24_phase_top4_a1p0_logit_75d5575d,phase_h064_core,24,1.0,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00011115849412673486,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_h064_core_r24_phase_top4_a1p0_logit_75d5575d.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_top4_a1p0_logit_75d5575d.csv,0.2638888888888889,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.7054074074074075
h065_phase_h064_core_r24_phase_top4_a1p15_logit_bb9b80c9,phase_h064_core,24,1.15,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010892062001904928,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_h064_core_r24_phase_top4_a1p15_logit_bb9b80c9.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_top4_a1p15_logit_bb9b80c9.csv,0.24074074074074073,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.7003148148148148
h065_phase_near_union_r24_phase_top4_a1p15_logit_bb9b80c9,phase_near_union,24,1.15,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010892062001904928,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_near_union_r24_phase_top4_a1p15_logit_bb9b80c9.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_top4_a1p15_logit_bb9b80c9.csv,0.24074074074074073,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.7003148148148148
h065_phase_graph_near_r24_phase_top4_a1p15_logit_bb9b80c9,phase_graph_near,24,1.15,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010892062001904928,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_graph_near_r24_phase_top4_a1p15_logit_bb9b80c9.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_top4_a1p15_logit_bb9b80c9.csv,0.24074074074074073,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.7003148148148148
h065_phase_graph_near_r36_phase_top4_a1p0_logit_d8468cfa,phase_graph_near,36,1.0,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,144,36,0,-0.00015452803257989277,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_graph_near_r36_phase_top4_a1p0_logit_d8468cfa.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_top4_a1p0_logit_d8468cfa.csv,0.7453703703703703,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.7333333333333334,0.0,0.6948703703703705
h065_phase_near_union_r24_phase_top4_a1p15_prob_39719f18,phase_near_union,24,1.15,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010492131021674173,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_near_union_r24_phase_top4_a1p15_prob_39719f18.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_top4_a1p15_prob_39719f18.csv,0.21296296296296297,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.6942037037037037
h065_phase_graph_near_r24_phase_top4_a1p15_prob_39719f18,phase_graph_near,24,1.15,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010492131021674173,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_graph_near_r24_phase_top4_a1p15_prob_39719f18.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_top4_a1p15_prob_39719f18.csv,0.21296296296296297,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.6942037037037037
h065_phase_h064_core_r24_phase_top4_a1p15_prob_39719f18,phase_h064_core,24,1.15,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010492131021674173,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_h064_core_r24_phase_top4_a1p15_prob_39719f18.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_top4_a1p15_prob_39719f18.csv,0.21296296296296297,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.6942037037037037
h065_phase_near_union_r24_phase_weighted_a1p15_logit_1f48d82a,phase_near_union,24,1.15,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013600371512051683,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_a1p15_logit_1f48d82a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_a1p15_logit_1f48d82a.csv,0.6180555555555556,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6939907407407407
h065_phase_near_union_r24_phase_weighted_gainpos_a1p15_logit_1f48d82a,phase_near_union,24,1.15,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013600371512051683,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_gainpos_a1p15_logit_1f48d82a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_gainpos_a1p15_logit_1f48d82a.csv,0.6180555555555556,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6939907407407407
h065_phase_graph_near_r24_phase_weighted_a1p15_logit_1f48d82a,phase_graph_near,24,1.15,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013600371512051683,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_a1p15_logit_1f48d82a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_a1p15_logit_1f48d82a.csv,0.6180555555555556,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6939907407407407
h065_phase_h064_core_r24_phase_weighted_a1p15_logit_1f48d82a,phase_h064_core,24,1.15,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013600371512051683,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_a1p15_logit_1f48d82a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_a1p15_logit_1f48d82a.csv,0.6180555555555556,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6939907407407407
h065_phase_h064_core_r24_phase_weighted_gainpos_a1p15_logit_1f48d82a,phase_h064_core,24,1.15,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013600371512051683,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a1p15_logit_1f48d82a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a1p15_logit_1f48d82a.csv,0.6180555555555556,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6939907407407407
h065_phase_graph_near_r24_phase_weighted_gainpos_a1p15_logit_1f48d82a,phase_graph_near,24,1.15,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013600371512051683,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a1p15_logit_1f48d82a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a1p15_logit_1f48d82a.csv,0.6180555555555556,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6939907407407407
h065_phase_graph_near_r36_phase_top4_a1p0_prob_d8468cfa,phase_graph_near,36,1.0,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,144,36,0,-0.00015452803257989258,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_graph_near_r36_phase_top4_a1p0_prob_d8468cfa.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_top4_a1p0_prob_d8468cfa.csv,0.7407407407407407,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.7333333333333334,0.0,0.6938518518518519
h065_phase_h064_core_r24_phase_top4_a0p75_logit_4c27b4b2,phase_h064_core,24,0.75,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010476925550407612,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_h064_core_r24_phase_top4_a0p75_logit_4c27b4b2.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_top4_a0p75_logit_4c27b4b2.csv,0.19907407407407407,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.6911481481481483
h065_phase_near_union_r24_phase_top4_a0p75_logit_4c27b4b2,phase_near_union,24,0.75,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010476925550407612,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_near_union_r24_phase_top4_a0p75_logit_4c27b4b2.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_top4_a0p75_logit_4c27b4b2.csv,0.19907407407407407,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.6911481481481483
h065_phase_graph_near_r24_phase_top4_a0p75_logit_4c27b4b2,phase_graph_near,24,0.75,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010476925550407612,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_graph_near_r24_phase_top4_a0p75_logit_4c27b4b2.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_top4_a0p75_logit_4c27b4b2.csv,0.19907407407407407,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.6911481481481483
h065_phase_graph_near_r36_phase_top4_a1p15_logit_fef5407f,phase_graph_near,36,1.15,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,144,36,0,-0.00015133999799170204,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_graph_near_r36_phase_top4_a1p15_logit_fef5407f.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_top4_a1p15_logit_fef5407f.csv,0.7175925925925926,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.7333333333333334,0.0,0.6887592592592593
h065_phase_near_union_r24_phase_weighted_a1p15_prob_a0a358f4,phase_near_union,24,1.15,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013535651760591199,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_a1p15_prob_a0a358f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_a1p15_prob_a0a358f4.csv,0.5902777777777778,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6878796296296296
h065_phase_graph_near_r24_phase_weighted_a1p15_prob_a0a358f4,phase_graph_near,24,1.15,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013535651760591199,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_a1p15_prob_a0a358f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_a1p15_prob_a0a358f4.csv,0.5902777777777778,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6878796296296296
h065_phase_near_union_r24_phase_weighted_gainpos_a1p15_prob_a0a358f4,phase_near_union,24,1.15,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013535651760591199,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_gainpos_a1p15_prob_a0a358f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_gainpos_a1p15_prob_a0a358f4.csv,0.5902777777777778,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6878796296296296
h065_phase_graph_near_r24_phase_weighted_gainpos_a1p15_prob_a0a358f4,phase_graph_near,24,1.15,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013535651760591199,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a1p15_prob_a0a358f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a1p15_prob_a0a358f4.csv,0.5902777777777778,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6878796296296296
h065_phase_h064_core_r24_phase_weighted_gainpos_a1p15_prob_a0a358f4,phase_h064_core,24,1.15,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013535651760591199,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a1p15_prob_a0a358f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a1p15_prob_a0a358f4.csv,0.5902777777777778,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6878796296296296
h065_phase_h064_core_r24_phase_weighted_a1p15_prob_a0a358f4,phase_h064_core,24,1.15,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013535651760591199,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_a1p15_prob_a0a358f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_a1p15_prob_a0a358f4.csv,0.5902777777777778,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6878796296296296
h065_phase_graph_near_r24_phase_top4_a0p75_prob_ad05304c,phase_graph_near,24,0.75,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010265687736558371,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_graph_near_r24_phase_top4_a0p75_prob_ad05304c.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_top4_a0p75_prob_ad05304c.csv,0.17592592592592593,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.6860555555555556
h065_phase_near_union_r24_phase_top4_a0p75_prob_ad05304c,phase_near_union,24,0.75,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010265687736558371,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_near_union_r24_phase_top4_a0p75_prob_ad05304c.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_top4_a0p75_prob_ad05304c.csv,0.17592592592592593,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.6860555555555556
h065_phase_h064_core_r24_phase_top4_a0p75_prob_ad05304c,phase_h064_core,24,0.75,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,96,24,0,-0.00010265687736558371,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,4.0,1.0,14,0,10,0,24,24,24,submission_h065_phase_h064_core_r24_phase_top4_a0p75_prob_ad05304c.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_top4_a0p75_prob_ad05304c.csv,0.17592592592592593,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.6,0.0,0.6860555555555556
h065_phase_graph_near_r36_phase_top4_a1p15_prob_6010e238,phase_graph_near,36,1.15,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,144,36,0,-0.0001472423829513518,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,4.0,1.0,22,0,14,0,36,36,36,submission_h065_phase_graph_near_r36_phase_top4_a1p15_prob_6010e238.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_top4_a1p15_prob_6010e238.csv,0.6944444444444444,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.7333333333333334,0.0,0.6836666666666666
h065_phase_h064_core_r24_phase_weighted_gainpos_a1p0_logit_5169977b,phase_h064_core,24,1.0,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.00013306782254522362,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a1p0_logit_5169977b.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a1p0_logit_5169977b.csv,0.5625,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.6817685185185185
