file,resolved_path,candidate_id,family,op,row_score,target_mask,k_rows,alpha,changed_cells_vs_h012,changed_rows_vs_h012,max_abs_prob_vs_h012,mean_abs_prob_vs_h012,route_ridge_margin_pred,route_et_margin_pred,route_mean_margin_pred,touched_rows
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_combo_route_rollback_add_joint_vector_all_r1_a0.08_ffa6d9be.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_combo_route_rollback_add_joint_vector_all_r1_a0.08_ffa6d9be.csv,row_combo_route_rollback_add_joint_vector_all_r1_a0.08,row_combo_route,rollback_add,joint_vector,all,1,0.08,7,1,0.0053008262730215305,8.540212757372822e-06,0.037494671023324766,0.02724659882014948,0.032370634921737126,249
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r13_a0.16_443a41c9.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r13_a0.16_443a41c9.csv,row_rollback_support_rollback_lock_cost_high_changed_r13_a0.16,row_rollback_support,rollback,lock_cost_high,changed,13,0.16,46,13,0.010283506986973001,0.00012470742039088557,0.03760227935970108,0.027145721982121316,0.032374000670911195,"178,157,204,202,208,126,6,120,86,96,80,220,165"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r1_a0.45_52f63f09.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r1_a0.45_52f63f09.csv,row_add_complement_add_joint_vector_outside_r1_a0.45,row_add_complement,add,joint_vector,outside,1,0.45,3,1,0.0029790456102135043,3.010792929801807e-06,0.03747765457941988,0.027278241536622113,0.032377948058020994,249
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r3_a0.16_52a17b5d.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r3_a0.16_52a17b5d.csv,row_rollback_support_rollback_lock_cost_high_changed_r3_a0.16,row_rollback_support,rollback,lock_cost_high,changed,3,0.16,11,3,0.007297450481074663,3.217581280830411e-05,0.03751871730874872,0.027238918142001703,0.03237881772537521,"178,157,204"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r5_a0.28_6fc2e2e7.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r5_a0.28_6fc2e2e7.csv,row_add_complement_add_joint_vector_outside_r5_a0.28,row_add_complement,add,joint_vector,outside,5,0.28,9,4,0.004734040428445052,1.1983219386875727e-05,0.037467749793631606,0.027291803634543896,0.03237977671408775,"249,65,162,219,244"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r5_a0.08_ef3c65f2.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r5_a0.08_ef3c65f2.csv,row_rollback_support_rollback_lock_cost_high_changed_r5_a0.08,row_rollback_support,rollback,lock_cost_high,changed,5,0.08,21,5,0.0043690952829535945,2.8080769631257663e-05,0.03754253376618751,0.0272203088799133,0.032381421323050406,"178,157,204,202,208"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r3_a0.08_8926d58e.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r3_a0.08_8926d58e.csv,row_rollback_support_rollback_lock_cost_high_changed_r3_a0.08,row_rollback_support,rollback,lock_cost_high,changed,3,0.08,11,3,0.0036441256279160505,1.6057935480844602e-05,0.03752799050157024,0.027238918142001703,0.03238345432178597,"178,157,204"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r1_a0.28_2cf94781.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r1_a0.28_2cf94781.csv,row_add_complement_add_joint_vector_outside_r1_a0.28,row_add_complement,add,joint_vector,outside,1,0.28,3,1,0.0018527420820159124,1.8725639713115884e-06,0.03749471218477937,0.027278241536622113,0.032386476860700744,249
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r5_a0.16_5cd10cb6.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r5_a0.16_5cd10cb6.csv,row_add_complement_add_joint_vector_outside_r5_a0.16,row_add_complement,add,joint_vector,outside,5,0.16,9,4,0.002709217841947442,6.851255591080241e-06,0.03749316642032143,0.02728113044458375,0.03238714843245259,"249,65,162,219,244"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r5_a0.16_04cfbfa1.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r5_a0.16_04cfbfa1.csv,row_rollback_support_rollback_lock_cost_high_changed_r5_a0.16,row_rollback_support,rollback,lock_cost_high,changed,5,0.16,21,5,0.008744330960350322,5.629698607065192e-05,0.03753860144107352,0.02723932577505187,0.0323889636080627,"178,157,204,202,208"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r1_a0.16_b6218927.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r1_a0.16_b6218927.csv,row_add_complement_add_joint_vector_outside_r1_a0.16,row_add_complement,add,joint_vector,outside,1,0.16,3,1,0.0010583502105701026,1.069705143945221e-06,0.037506752466295826,0.027278241536622116,0.03239249700145897,249
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r5_a0.08_519e01ac.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r5_a0.08_519e01ac.csv,row_add_complement_add_joint_vector_outside_r5_a0.08,row_add_complement,add,joint_vector,outside,5,0.08,9,4,0.001355952535670002,3.426851897888669e-06,0.03751012437380129,0.027280289171017737,0.032395206772409514,"249,65,162,219,244"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r1_a0.08_8038641b.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r1_a0.08_8038641b.csv,row_add_complement_add_joint_vector_outside_r1_a0.08,row_add_complement,add,joint_vector,outside,1,0.08,3,1,0.0005290547843386784,5.347417938098088e-07,0.037514779140462896,0.027278241536622116,0.0323965103385425,249
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_joint_vector_all_r1_a0.18_d22da5a7.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_joint_vector_all_r1_a0.18_d22da5a7.csv,row_whole_q_whole_q_joint_vector_all_r1_a0.18,row_whole_q,whole_q,joint_vector,all,1,0.18,7,1,0.005083896149009448,8.899347553977081e-06,0.037514916878514604,0.027278241536622113,0.03239657920756836,249
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r13_a0.08_5f2d369e.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r13_a0.08_5f2d369e.csv,row_rollback_support_rollback_lock_cost_high_changed_r13_a0.08,row_rollback_support,rollback,lock_cost_high,changed,13,0.08,46,13,0.005125501147502987,6.227353088727279e-05,0.03762128069811266,0.027172803536213687,0.03239704211716317,"178,157,204,202,208,126,6,120,86,96,80,220,165"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_joint_vector_all_r1_a0.1_1f78fb33.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_joint_vector_all_r1_a0.1_1f78fb33.csv,row_whole_q_whole_q_joint_vector_all_r1_a0.1,row_whole_q,whole_q,joint_vector,all,1,0.1,7,1,0.0028277982478773778,4.946875018137207e-06,0.03751593095431942,0.027278241536622116,0.03239708624547077,249
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_joint_vector_all_r1_a0.05_c2f017c6.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_joint_vector_all_r1_a0.05_c2f017c6.csv,row_whole_q_whole_q_joint_vector_all_r1_a0.05,row_whole_q,whole_q,joint_vector,all,1,0.05,7,1,0.0014149561849656211,2.474301882441164e-06,0.037516575593954896,0.027278241536622113,0.032397408565288506,249
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r5_a0.45_a8417dfa.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r5_a0.45_a8417dfa.csv,row_rollback_support_rollback_lock_cost_high_changed_r5_a0.45,row_rollback_support,rollback,lock_cost_high,changed,5,0.45,21,5,0.024645530859172593,0.0001597029870642923,0.037525805213226855,0.027270624688108897,0.03239821495066787,"178,157,204,202,208"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r2_a0.45_8f84338d.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r2_a0.45_8f84338d.csv,row_rollback_support_rollback_lock_cost_high_changed_r2_a0.45,row_rollback_support,rollback,lock_cost_high,changed,2,0.45,8,2,0.02096778049900705,7.341406856019489e-05,0.037554276505722406,0.027249873882317577,0.03240207519401999,"178,157"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r2_a0.28_08eabd3c.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r2_a0.28_08eabd3c.csv,row_rollback_support_rollback_lock_cost_high_changed_r2_a0.28,row_rollback_support,rollback,lock_cost_high,changed,2,0.28,8,2,0.012851730929370198,4.5513470609552083e-05,0.03756578812167036,0.02724044371687323,0.032403115919271794,"178,157"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r2_a0.16_03cd4a8e.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r2_a0.16_03cd4a8e.csv,row_rollback_support_rollback_lock_cost_high_changed_r2_a0.16,row_rollback_support,rollback,lock_cost_high,changed,2,0.16,8,2,0.007297450481074663,2.5939535153481798e-05,0.03757374864839708,0.027238918142001703,0.032406333395199396,"178,157"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r3_a0.45_29e67f53.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r3_a0.45_29e67f53.csv,row_add_complement_add_joint_vector_outside_r3_a0.45,row_add_complement,add,joint_vector,outside,3,0.45,5,2,0.005402771074533519,7.695545200032842e-06,0.037534056296442644,0.02728004140795816,0.0324070488522004,"249,65,162"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r5_a0.28_09b04834.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r5_a0.28_09b04834.csv,row_rollback_support_rollback_lock_cost_high_changed_r5_a0.28,row_rollback_support,rollback,lock_cost_high,changed,5,0.28,21,5,0.015317239656664705,9.887347852667706e-05,0.037533026186908305,0.027283618781124216,0.03240832248401626,"178,157,204,202,208"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r1_a0.08_1438a446.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r1_a0.08_1438a446.csv,row_rollback_support_rollback_lock_cost_high_changed_r1_a0.08,row_rollback_support,rollback,lock_cost_high,changed,1,0.08,4,1,0.0036441256279160505,7.583030947149262e-06,0.037571028580469706,0.027246598820149483,0.0324088137003096,178
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r2_a0.08_c595a5a1.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r2_a0.08_c595a5a1.csv,row_rollback_support_rollback_lock_cost_high_changed_r2_a0.08,row_rollback_support,rollback,lock_cost_high,changed,2,0.08,8,2,0.0036441256279160505,1.2946814160835747e-05,0.037579049454617056,0.027238918142001703,0.03240898379830938,"178,157"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r1_a0.28_f1f6ef65.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r1_a0.28_f1f6ef65.csv,row_rollback_support_rollback_lock_cost_high_changed_r1_a0.28,row_rollback_support,rollback,lock_cost_high,changed,1,0.28,4,1,0.012851730929370198,2.6702531275561057e-05,0.03756417759585387,0.027259298875561055,0.03241173823570746,178
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r3_a0.28_344b2a97.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r3_a0.28_344b2a97.csv,row_add_complement_add_joint_vector_outside_r3_a0.28,row_add_complement,add,joint_vector,outside,3,0.28,5,2,0.0033650503334040627,4.791753986175453e-06,0.03754403821640119,0.027280041407958172,0.03241203981217968,"249,65,162"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r1_a0.16_bfb45769.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r1_a0.16_bfb45769.csv,row_rollback_support_rollback_lock_cost_high_changed_r1_a0.16,row_rollback_support,rollback,lock_cost_high,changed,1,0.16,4,1,0.007297450481074663,1.520324534240896e-05,0.03756831242726614,0.027259298875561055,0.032413805651413594,178
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r3_a0.16_906c57ca.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r3_a0.16_906c57ca.csv,row_add_complement_add_joint_vector_outside_r3_a0.16,row_add_complement,add,joint_vector,outside,3,0.16,5,2,0.0019242154703015824,2.7395150440848567e-06,0.03755109356115502,0.027278241536622113,0.03241466754888857,"249,65,162"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r3_a0.08_dd71b50a.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_joint_vector_outside_r3_a0.08_dd71b50a.csv,row_add_complement_add_joint_vector_outside_r3_a0.08,row_add_complement,add,joint_vector,outside,3,0.08,5,2,0.0009625481386029144,1.3702124320014798e-06,0.037555801368014924,0.027278241536622113,0.03241702145231852,"249,65,162"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r1_a0.45_d46445e7.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r1_a0.45_d46445e7.csv,row_rollback_support_rollback_lock_cost_high_changed_r1_a0.45,row_rollback_support,rollback,lock_cost_high,changed,1,0.45,4,1,0.02096778049900705,4.313266648364941e-05,0.03755798047337414,0.027302994303795226,0.032430487388584686,178
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r8_a0.08_db268feb.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r8_a0.08_db268feb.csv,row_rollback_support_rollback_lock_cost_high_changed_r8_a0.08,row_rollback_support,rollback,lock_cost_high,changed,8,0.08,30,8,0.00473941746742057,4.093422200472373e-05,0.03767637198023002,0.02721696753848279,0.03244666975935641,"178,157,204,202,208,126,6,120"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r8_a0.16_82d88f84.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r8_a0.16_82d88f84.csv,row_rollback_support_rollback_lock_cost_high_changed_r8_a0.16,row_rollback_support,rollback,lock_cost_high,changed,8,0.16,30,8,0.009468105572319807,8.195629675180841e-05,0.037680679355239,0.027250053132806106,0.032465366244022555,"178,157,204,202,208,126,6,120"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r8_a0.28_f9fcb095.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r8_a0.28_f9fcb095.csv,row_rollback_support_rollback_lock_cost_high_changed_r8_a0.28,row_rollback_support,rollback,lock_cost_high,changed,8,0.28,30,8,0.016539201348228838,0.00014365186977066568,0.03768766364037414,0.02729164958426671,0.03248965661232042,"178,157,204,202,208,126,6,120"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r8_a0.45_07c6618f.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r8_a0.45_07c6618f.csv,row_rollback_support_rollback_lock_cost_high_changed_r8_a0.45,row_rollback_support,rollback,lock_cost_high,changed,8,0.45,30,8,0.026506660401434456,0.0002313813760386094,0.03769864454277154,0.027295214101233128,0.032496929322002335,"178,157,204,202,208,126,6,120"
