route_id,row,subject_id,route_name,targets,value_mode,value_head,h094_value_score,h057_transfer_score,known_basin_score,h057_cell_overlap_ratio,value_h057_echo_oof,value_h057_echo,value_overall,posterior_delta_sum,hard_delta_sum,source_proxy_sum,dual_pareto
r054_s14_edge,54,id02,s14_edge,"S1,S4",hard_q,known_private,0.5194749744952076,0.0,1.0,0.0,0.0,0.0,0.5710638645108427,-0.0030632300200024525,-0.000942586206227372,-1.0174358948717955e-06,1.0
r075_s_stage,75,id03,s_stage,"S1,S2,S3,S4",h085_q,known_private,0.519407084611772,0.0,1.0,0.0,0.0,0.0,0.5719543414124386,-0.0027004935862514623,-0.0009986484441012466,-1.8154579401029002e-06,1.0
r154_s23_core,154,id07,s23_core,"S2,S3",h085_hard_bridge,known_private,0.5194024967429716,0.0,1.0,0.0,0.0,0.0,0.5773516886900147,-0.00214373559913289,-0.001210145332105339,-2.1679467558912247e-06,1.0
r063_nonq2_full,63,id03,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.5194009596705872,0.0,1.0,0.0,0.0,0.0,0.5299614865712837,-0.0018337133884542278,-0.0022844116373462175,-1.5231843381557662e-06,1.0
r249_s14_edge,249,id10,s14_edge,"S1,S4",hard_source_bridge,known_objective,0.5193730660836537,0.0,1.0,0.0,0.0,0.0,0.5471781841110943,-0.00783201419307189,-0.0008280171390566693,-1.7840493528908714e-06,1.0
r075_s_stage,75,id03,s_stage,"S1,S2,S3,S4",q061,known_private,0.5193530602022258,0.0,1.0,0.0,0.0,0.0,0.5719231265513464,-0.002700429661433301,-0.0010021917278685288,-1.8043482385081555e-06,1.0
r133_q3_s_stage,133,id06,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,known_private,0.5193464340178658,0.0,1.0,0.0,0.0,0.0,0.5758411899886201,-0.0037389187806165236,-0.001685682488690804,4.5689210768131527e-07,1.0
r040_full_state,40,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,known_public,0.5193412764251419,0.005697205497401732,0.8971428571428571,0.0,0.007520705943218186,0.005866150635710185,0.5505695699572459,-0.007412410176814127,-0.0002118112100020289,-1.5104693732369284e-05,1.0
r112_recovery_route,112,id05,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,known_private,0.5192844602324214,0.0,1.0,0.0,0.0,0.0,0.5476890875883664,-0.0016780257617204364,-0.0013313383937305079,-2.2272516894223525e-06,1.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.5192443594722327,0.002449017147512581,1.0,0.0,0.0005715201087650068,0.002449017147512581,0.5244195329738749,-0.0010924196075177632,-0.0046359316400812695,-2.1966362586988804e-06,1.0
r247_q3_s_stage,247,id10,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.519241710474376,0.0,1.0,0.0,0.0,0.0,0.5607734539991055,-0.0023027193214910646,-0.0017881371527676548,-1.3602231100820505e-06,1.0
r154_s23_core,154,id07,s23_core,"S2,S3",hard_source_bridge,known_private,0.5192332754109446,0.0,1.0,0.0,0.0,0.0,0.57716460419551,-0.002122904276864457,-0.0012308650377778618,-2.1089446185551616e-06,1.0
r176_nonq2_full,176,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,known_private,0.5191797461767116,0.0,0.9041666666666668,0.0,0.0,0.0,0.5313219214170303,-0.0028553908473429312,-0.002265303039580946,-3.7102811725992425e-06,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",triad_consensus,known_private,0.5191520675699313,0.0,1.0,0.0,0.0,0.0,0.5783663869155891,-0.002193383286456907,-0.0012669726986752061,-2.169161273621102e-06,1.0
r133_q_subjective,133,id06,q_subjective,"Q1,Q2,Q3",hard_binary_edge,known_private,0.5191332541437007,4.538007816711897e-05,1.0,0.0,4.641147496070625e-05,4.538007816711897e-05,0.5573834061437929,-0.0028678618993607796,-0.001008844819158583,-1.5220557235841044e-06,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",h085_hard_bridge,known_private,0.5191205659770515,0.0,1.0,0.0,0.0,0.0,0.5781358588310956,-0.0021796164185322597,-0.0012902085058428825,-2.078929366394889e-06,1.0
r028_q3_s_stage,28,id02,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,known_objective,0.5190851451146091,0.0,1.0,0.0,0.0,0.0,0.49035513766145344,-0.007451715005285464,3.251912282009606e-06,-3.8899821486531395e-06,0.0
r030_s14_edge,30,id02,s14_edge,"S1,S4",hard_binary_edge,known_private,0.5190788981665291,0.0,1.0,0.0,0.0,0.0,0.57561439906992,-0.0021339876397284963,-0.0018007010402923962,-1.2933804869718542e-06,1.0
r214_full_state,214,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,known_public,0.5190124673638647,0.00030073222157434406,0.8971428571428571,0.0,0.0003969873663751215,0.00030965014577259475,0.5708391127378183,-0.010604318829759873,-1.0743170513360933e-05,-7.044940509063146e-06,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",hard_binary_edge,known_private,0.5189755237253912,0.0,1.0,0.0,0.0,0.0,0.5780595846766491,-0.002180740560012384,-0.0012742085065979292,-2.103271989722587e-06,1.0
r211_q3_s_stage,211,id09,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,known_private,0.518935707117233,0.0027786345978181824,0.9710000000000001,0.0,0.003591515151515152,0.0028013818181818187,0.5476174357718728,-0.001086511055228112,-0.002631148672387229,-4.880990044595759e-06,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",hard_source_bridge,known_private,0.5188697959237261,0.0,1.0,0.0,0.0,0.0,0.5779087157101873,-0.002163751323933094,-0.0013053541058362095,-2.0036014532033517e-06,1.0
r142_recovery_route,142,id06,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,known_private,0.5188373302321893,0.002223,1.0,0.0,0.00285,0.002223,0.5113805180543647,-0.001965634728236052,-0.0042623061713432005,-1.019278794143251e-06,1.0
r063_q3_s_stage,63,id03,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.5188263864544619,0.0,1.0,0.0,0.0,0.0,0.5511982161185558,-0.0018393686128426734,-0.0022843630508998514,-1.5387828428051059e-06,1.0
r030_s14_edge,30,id02,s14_edge,"S1,S4",source_mean,known_private,0.5187982069749799,0.0,1.0,0.0,0.0,0.0,0.5768888249172675,-0.0024239167135036155,-0.001976838234942324,-1.2543473420710648e-06,1.0
r030_s14_edge,30,id02,s14_edge,"S1,S4",q_source_bridge,known_private,0.5187666184232069,0.0,1.0,0.0,0.0,0.0,0.5767746580843457,-0.002423919787506945,-0.00197720421520281,-1.2538554597783444e-06,1.0
r030_s14_edge,30,id02,s14_edge,"S1,S4",h085_q,known_private,0.5187655934129568,0.0,1.0,0.0,0.0,0.0,0.5767746580843457,-0.0024239205680456344,-0.001977501919042779,-1.2534530106297548e-06,1.0
r218_q_subjective,218,id09,q_subjective,"Q1,Q2,Q3",h085_hard_bridge,known_private,0.51873861757137,1.752193191563564e-05,1.0,0.0,2.115480338476854e-05,1.752193191563564e-05,0.5501227124777929,-0.005033979036444647,-0.0004361920230760985,-4.013468084275818e-06,1.0
r142_s_stage,142,id06,s_stage,"S1,S2,S3,S4",hard_source_bridge,known_private,0.5186998534547947,0.0022862467532467536,1.0,0.0,0.0028928571428571436,0.0022862467532467536,0.5451471615265385,-0.0015683955167247125,-0.004300071358158097,-5.126346052334666e-07,1.0
r030_s14_edge,30,id02,s14_edge,"S1,S4",q061,known_private,0.5186954343790888,0.0,1.0,0.0,0.0,0.0,0.5767232427779722,-0.0024238668455182077,-0.001979190454117763,-1.2476079175852315e-06,1.0
r085_full_state,85,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5186750322370329,0.0029153758515884334,0.8971428571428571,0.0,0.003597041518450527,0.0030018285127558003,0.5378612951013982,-0.005726336125596587,-0.0024089380256338,-1.7990491674195996e-06,1.0
r073_nonq2_full,73,id03,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.518640785419802,0.0,0.855,0.0,0.0,0.0,0.5336723958258375,-0.003744787641099201,-0.002350180363312415,-5.657450748798687e-06,1.0
r231_full_state,231,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.518639557303373,0.0009070072328857306,0.937857142857143,0.0,0.0011642074340905712,0.0009230686269954514,0.5471370675903029,-0.0031127144002246476,-0.002900180729196733,-1.2132971871201224e-06,1.0
r040_full_state,40,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q_source_bridge,known_public,0.5186236155445816,0.006864845762913997,0.8971428571428571,0.0,0.009062071984584226,0.007068416147975697,0.5501099797493632,-0.00738912566264396,-0.00019634747406463426,-1.5157881850312726e-05,1.0
r189_q3_s_stage,189,id08,q3_s_stage,"Q3,S1,S2,S3,S4",h085_q,known_objective,0.5185415132437288,0.0,1.0,0.0,0.0,0.0,0.5629908207837182,-0.0029006193588595464,-0.00042743013224455506,-3.3381953732817754e-06,1.0
r189_q3_s_stage,189,id08,q3_s_stage,"Q3,S1,S2,S3,S4",q061,known_objective,0.5185404547262129,0.0,1.0,0.0,0.0,0.0,0.562945989357759,-0.0029006073272789257,-0.00043007743050271774,-3.332034191648096e-06,1.0
r222_q3_s_stage,222,id09,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,known_objective,0.5185273753863572,0.0,1.0,0.0,0.0,0.0,0.5531980677621173,-0.0021135960346146954,-0.0007851968029141121,-4.1849100313996005e-06,1.0
r183_recovery_route,183,id08,recovery_route,"Q1,S2,S3,S4",q_source_bridge,known_public,0.518475425236973,0.0,1.0,0.0,0.0,0.0,0.5458714110366906,-0.005643554584525257,-0.00020789264133491692,-3.743629700610246e-06,1.0
r169_s23_core,169,id07,s23_core,"S2,S3",hard_q,known_private,0.5184422110784838,0.0,1.0,0.0,0.0,0.0,0.575096946090572,-0.002018979233708862,-0.0014980675931373089,-1.6045878751234782e-06,1.0
r142_recovery_route,142,id06,recovery_route,"Q1,S2,S3,S4",triad_consensus,known_private,0.5184208445560473,0.002223,1.0,0.0,0.00285,0.002223,0.5094887199141688,-0.0020186414553095035,-0.0041865581566969436,-9.397485427836212e-07,1.0
r180_full_state,180,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,known_private,0.5183258631225263,7.612918686752844e-05,1.0,0.0,9.629230973334904e-05,7.612918686752844e-05,0.5421267076932864,-0.00508838223059721,-0.000466198967302045,-4.972647972118168e-06,1.0
r183_q_subjective,183,id08,q_subjective,"Q1,Q2,Q3",hard_q,known_private,0.5183248763312368,8.055358667122946e-05,1.0,0.0,9.150571663264275e-05,8.055358667122946e-05,0.5476677096791688,-0.003242962849369424,-0.001504704566039572,-1.537187235314397e-06,1.0
r142_nonq2_full,142,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5182885371753035,0.002223,1.0,0.0,0.00285,0.002223,0.5126491054632045,-0.0017371385364440765,-0.004581720193443905,-8.791385918189397e-07,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",q_source_bridge,known_private,0.5182141434530844,0.0,1.0,0.0,0.0,0.0,0.5788884026704406,-0.002204130040633412,-0.0012044144419602887,-2.3477237897175993e-06,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",h085_q,known_private,0.5182113549198535,0.0,1.0,0.0,0.0,0.0,0.5788811103159966,-0.0022041317965303397,-0.0012051165371505523,-2.345822491361671e-06,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",source_mean,known_private,0.5182105559172089,0.0,1.0,0.0,0.0,0.0,0.5788884026704406,-0.002204123125728985,-0.0012035515568084576,-2.3500475988192897e-06,1.0
r192_q1q3_subjective,192,id08,q1q3_subjective,"Q1,Q3",h085_hard_bridge,known_private,0.5181966622366596,9.404761904761905e-06,1.0,0.0,1.2057387057387058e-05,9.404761904761905e-06,0.5375489974751632,-0.004262582942150983,-0.0005749071794453053,-3.650034609561059e-06,1.0
r055_s14_edge,55,id02,s14_edge,"S1,S4",triad_consensus,known_private,0.5181950216466495,0.0,1.0,0.0,0.0,0.0,0.5714283343779327,-0.0020166937137494224,-0.001766685661462113,-7.887697099524341e-07,1.0
r249_s14_edge,249,id10,s14_edge,"S1,S4",hard_q,known_private,0.5181935895279749,0.0,1.0,0.0,0.0,0.0,0.5540091090588704,-0.004815152594728311,-0.0015840224538601344,-1.05180516744871e-06,1.0
r055_s14_edge,55,id02,s14_edge,"S1,S4",hard_binary_edge,known_private,0.5181930932835268,0.0,1.0,0.0,0.0,0.0,0.5715009736472741,-0.00198990935624656,-0.0017059027682953132,-8.953764865461618e-07,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",q061,known_private,0.5181738329106587,0.0,1.0,0.0,0.0,0.0,0.5788870273693966,-0.002204085660966415,-0.001208890016484998,-2.337421137392586e-06,1.0
r219_s14_edge,219,id09,s14_edge,"S1,S4",hard_q,known_objective,0.5181602390649487,0.0,1.0,0.0,0.0,0.0,0.5743937317899147,-0.0026391577626547758,-0.0008742846606087928,-2.152860635880281e-06,1.0
r195_q2_s3_tail,195,id08,q2_s3_tail,"Q2,S3",hard_q,known_private,0.5181062885355635,3.756063540440273e-05,1.0,0.0,2.9187895991094317e-05,3.756063540440273e-05,0.5556783589148162,-0.0018819362640706272,-0.0017734626815061327,-1.8347478012276152e-06,1.0
r055_s14_edge,55,id02,s14_edge,"S1,S4",h085_hard_bridge,known_private,0.518080220498638,0.0,1.0,0.0,0.0,0.0,0.5714283343779327,-0.002015361271277121,-0.0017694054580686003,-7.760633937026376e-07,1.0
r175_nonq2_full,175,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5180743880434836,0.0,1.0,0.0,0.0,0.0,0.5247630256096937,-0.002519621286795004,-0.0009754099770931668,-6.011280100022885e-06,1.0
r055_s14_edge,55,id02,s14_edge,"S1,S4",hard_source_bridge,known_private,0.5180738842950992,0.0,1.0,0.0,0.0,0.0,0.5714342514313326,-0.0020153315956035357,-0.0017694416353902388,-7.758569031755749e-07,1.0
r083_s_stage,83,id04,s_stage,"S1,S2,S3,S4",q061,known_private,0.5180495653536686,0.0,0.9275,0.0,0.0,0.0,0.5740472919738078,-0.007712091327534254,-0.001014156299009028,-1.1226781607488587e-06,1.0
r189_full_state,189,id08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.518019027995042,0.00013868027725933587,1.0,0.0,0.00015280446211439898,0.00013868027725933587,0.5484687159795963,-0.0016562618059187129,-0.0018525020173406626,-7.148855534647694e-07,1.0
r006_full_state,6,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,known_public,0.5179744637019306,7.941987906273622e-05,1.0,0.0,0.00010182035777273875,7.941987906273622e-05,0.5624664105765689,-0.006213686477612057,-4.40582694682945e-06,-5.234031703443427e-06,1.0
r085_full_state,85,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,known_private,0.5179635748724567,0.0028785895279732736,0.8971428571428571,0.0,0.0035484810228237048,0.0029639513261668794,0.5396448890277877,-0.006963140576769056,-0.0015471315943794695,-2.4066979817048754e-06,1.0
r138_q1q3_subjective,138,id06,q1q3_subjective,"Q1,Q3",hard_binary_edge,known_private,0.5179337896958229,0.0,1.0,0.0,0.0,0.0,0.5251639747410765,-0.0026577175768489614,-0.0023539493928455,-9.075391733321449e-07,1.0
r019_q3_s_stage,19,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.517927946738741,0.0,0.9710000000000001,0.0,0.0,0.0,0.5769716820868233,-0.0025372318156307583,-0.0012438324283198798,-2.1516594747230127e-06,1.0
r055_s14_edge,55,id02,s14_edge,"S1,S4",hard_q,known_private,0.5179053699186414,0.0,1.0,0.0,0.0,0.0,0.5713304553271445,-0.0020086392125462527,-0.001771967055920214,-7.469532957549089e-07,1.0
r126_q3_s_stage,126,id05,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5178072760797213,0.0,0.885,0.0,0.0,0.0,0.5742114215114774,-0.003683053589441987,-0.003004705984615219,-1.5677719002944115e-06,1.0
r053_s23_core,53,id02,s23_core,"S2,S3",triad_consensus,known_private,0.5178042511574048,0.0,1.0,0.0,0.0,0.0,0.572423373584971,-0.0019257021309022236,-0.001398202364538986,-1.128170116960639e-06,1.0
r154_s23_core,154,id07,s23_core,"S2,S3",h085_q,known_private,0.5177500357479463,0.0,1.0,0.0,0.0,0.0,0.5774449823638134,-0.0021871648853707404,-0.001060849937266961,-2.4773320377066957e-06,1.0
r053_s23_core,53,id02,s23_core,"S2,S3",hard_binary_edge,known_private,0.5177492920755697,0.0,1.0,0.0,0.0,0.0,0.57247116641915,-0.0019286165824296706,-0.0013676582926355372,-1.1995312732927223e-06,1.0
r154_s23_core,154,id07,s23_core,"S2,S3",q061,known_private,0.5176997462673119,0.0,1.0,0.0,0.0,0.0,0.5774211421155845,-0.0021871341989229687,-0.0010640765968507049,-2.4685720142181558e-06,1.0
r032_s14_edge,32,id02,s14_edge,"S1,S4",hard_q,known_private,0.5176839927316434,0.0,1.0,0.0,0.0,0.0,0.5772458841483158,-0.0025032493503053324,-0.001080453924916791,-1.966755758002875e-06,1.0
r154_s23_core,154,id07,s23_core,"S2,S3",q_source_bridge,known_private,0.5176632993449943,0.0,1.0,0.0,0.0,0.0,0.5774596575492686,-0.0021867977962596874,-0.0010453489291881168,-2.5098775730276084e-06,1.0
r244_s23_core,244,id10,s23_core,"S2,S3",h085_hard_bridge,known_objective,0.5176297267747278,0.0,1.0,0.0,0.0,0.0,0.5759427857535382,-0.0048515876750203635,-0.0003409389323631995,-2.043190321632384e-06,1.0
r219_q_subjective,219,id09,q_subjective,"Q1,Q2,Q3",hard_q,known_private,0.5175910682348602,5.423077745775621e-05,1.0,0.0,5.7758525333318084e-05,5.423077745775621e-05,0.5410524726180737,-0.00287804631790467,-0.0017102362811217686,-2.607168246449522e-06,1.0
r187_q3_s_stage,187,id08,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,known_objective,0.5175867423038591,0.0,1.0,0.0,0.0,0.0,0.552941347132848,-0.002937181708347225,-0.0004020868349350337,-4.916253386555319e-06,1.0
r189_q3_s_stage,189,id08,q3_s_stage,"Q3,S1,S2,S3,S4",q_source_bridge,known_objective,0.517557899449709,0.0,1.0,0.0,0.0,0.0,0.5626316748331702,-0.002900097035598903,-0.000390295916973149,-3.3829174489829013e-06,1.0
r229_q1q3_subjective,229,id10,q1q3_subjective,"Q1,Q3",hard_source_bridge,known_private,0.5175318121931339,0.0,1.0,0.0,0.0,0.0,0.5312132559711703,-0.0052664644880247025,-0.000670896725234793,-2.625849859297086e-06,1.0
r053_s23_core,53,id02,s23_core,"S2,S3",h085_hard_bridge,known_private,0.5175235726419104,0.0,1.0,0.0,0.0,0.0,0.5714911623396527,-0.0019206912386210027,-0.0014069247499015223,-1.098879446829628e-06,1.0
r131_s_stage,131,id06,s_stage,"S1,S2,S3,S4",hard_binary_edge,known_objective,0.5175203758668282,0.0,1.0,0.0,0.0,0.0,0.5630418634453968,-0.002989652835559381,-0.0007971026727490449,-2.0700786281577335e-06,1.0
r094_full_state,94,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,known_private,0.5174984933399904,0.0017807993294234883,0.855,0.0,0.0023678568660665845,0.001856159401108493,0.5355730890275604,-0.0036797246178873477,-0.004429653010682211,-2.994430642124139e-05,1.0
r154_s23_core,154,id07,s23_core,"S2,S3",source_mean,known_private,0.5174527453274044,0.0,1.0,0.0,0.0,0.0,0.5772046593410554,-0.0021853526919745625,-0.0010254068128313087,-2.549655449530945e-06,1.0
r075_s14_edge,75,id03,s14_edge,"S1,S4",h085_q,known_private,0.5174185117897954,0.0,1.0,0.0,0.0,0.0,0.5746215538119113,-0.002583750978040089,-0.0009945918979743507,-1.7157149649883172e-06,1.0
r075_s14_edge,75,id03,s14_edge,"S1,S4",q_source_bridge,known_private,0.5174108242129195,0.0,1.0,0.0,0.0,0.0,0.5746215538119113,-0.0025837453759175455,-0.0009959256072857858,-1.712107042564916e-06,1.0
r053_s23_core,53,id02,s23_core,"S2,S3",hard_source_bridge,known_private,0.5174027323466043,0.0,1.0,0.0,0.0,0.0,0.5711786019966568,-0.0019159748602646963,-0.0014116043720372616,-1.0788394273890206e-06,1.0
r113_q1q3_subjective,113,id05,q1q3_subjective,"Q1,Q3",hard_q,known_private,0.5173914373097425,0.0,1.0,0.0,0.0,0.0,0.5303969521026464,-0.0025848025989122503,-0.0024514290364692215,-9.299720184328284e-07,1.0
r075_s14_edge,75,id03,s14_edge,"S1,S4",source_mean,known_private,0.5173883476377923,0.0,1.0,0.0,0.0,0.0,0.5745733247858987,-0.002583723311555597,-0.0009975404791211506,-1.7076973596029808e-06,1.0
r156_recovery_route,156,id07,recovery_route,"Q1,S2,S3,S4",h085_q,known_private,0.5173802069954649,0.0,1.0,0.0,0.0,0.0,0.5421826494768722,-0.004986157750749287,-0.0003528607344436274,-3.235324250319592e-06,1.0
r075_s14_edge,75,id03,s14_edge,"S1,S4",q061,known_private,0.5173729115712665,0.0,1.0,0.0,0.0,0.0,0.5743547260715091,-0.0025836900408188757,-0.0010002472443056964,-1.7047474146078484e-06,1.0
r053_s14_edge,53,id02,s14_edge,"S1,S4",q061,known_objective,0.5173043105337445,0.0,1.0,0.0,0.0,0.0,0.5706033324921426,-0.003459691973225376,-0.00024285457459194415,-3.4047200749621045e-06,1.0
r040_recovery_route,40,id02,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,known_private,0.517291733753326,0.0,0.9637499999999999,0.0,0.0,0.0,0.5329493056036044,-0.0020592262236782677,-0.0016889150619384674,-3.5062021672475885e-06,1.0
r211_full_state,211,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,known_private,0.5172851664832722,0.0020292165894708948,0.937857142857143,0.0,0.0026418935354593875,0.0020651502030031494,0.5460412536811254,-0.003708538934864447,-0.0008346385526878941,-8.627464063181495e-06,1.0
r040_full_state,40,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,known_public,0.5172223046712818,0.006864845762913997,0.8971428571428571,0.0,0.009062071984584226,0.007068416147975697,0.549865365347819,-0.0073495647600461955,-0.00016940468833928635,-1.5222889550021374e-05,1.0
r040_recovery_route,40,id02,recovery_route,"Q1,S2,S3,S4",triad_consensus,known_private,0.5171923448311031,0.0,0.9637499999999999,0.0,0.0,0.0,0.5332383122660008,-0.0021502977514049337,-0.0015344152346248308,-3.6801621523334416e-06,1.0
r213_recovery_route,213,id09,recovery_route,"Q1,S2,S3,S4",h085_q,known_private,0.5171743365758971,0.0,0.85625,0.0,0.0,0.0,0.5466877832257662,-0.004409995432234415,-0.003160658828454288,-2.8922713287000774e-06,1.0
r142_q3_s_stage,142,id06,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,known_private,0.5171469886810262,0.002223,1.0,0.0,0.00285,0.002223,0.5386742728636327,-0.0017887515883547248,-0.004079410851547846,-6.62689296735436e-07,1.0
r107_recovery_route,107,id05,recovery_route,"Q1,S2,S3,S4",h085_q,known_private,0.5170592387127863,0.0,1.0,0.0,0.0,0.0,0.5460159859858886,-0.0025994286575570236,-0.0006890715230158939,-5.880805696231704e-06,1.0
r124_s23_core,124,id05,s23_core,"S2,S3",hard_q,known_private,0.5170507911659115,0.0,1.0,0.0,0.0,0.0,0.574913139103542,-0.002082689940509197,-0.0013272465626639196,-1.752726658102156e-06,1.0
r183_nonq2_full,183,id08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.5170019605665686,9.404761904761905e-06,1.0,0.0,1.2057387057387058e-05,9.404761904761905e-06,0.5364555241188181,-0.0015776170637347153,-0.0012017216356009497,-2.830277266757831e-06,1.0
r154_s23_core,154,id07,s23_core,"S2,S3",hard_q,known_private,0.5169988649616077,0.0,1.0,0.0,0.0,0.0,0.5745648765813641,-0.0019728689571818503,-0.0012748310781361405,-1.7898091892278705e-06,1.0
r112_full_state,112,id05,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,known_private,0.5169735829685118,0.002028686033974946,1.0,0.0,0.002583221977845017,0.002028686033974946,0.5503892986825865,-0.0011055915593031762,-0.0021319416228642862,-2.2830221014093808e-06,1.0
r054_s14_edge,54,id02,s14_edge,"S1,S4",triad_consensus,known_objective,0.5169301537952973,0.0,1.0,0.0,0.0,0.0,0.5744727240972742,-0.004266988011662679,-0.0002563341319364115,-1.9198277275865387e-06,1.0
r053_s14_edge,53,id02,s14_edge,"S1,S4",h085_q,known_objective,0.5169210637620751,0.0,1.0,0.0,0.0,0.0,0.5705794933796031,-0.0034597625069717197,-0.00023162162498552297,-3.4233582451731917e-06,1.0
r144_q_subjective,144,id06,q_subjective,"Q1,Q2,Q3",hard_q,known_private,0.5168711047358404,0.26224671767353064,0.7100000000000001,0.6666666666666666,0.48943224984791645,0.5221153738575979,0.6059790052141468,-0.002609971835877467,-0.00029733158566547235,-5.694263921321029e-07,1.0
r207_q_subjective,207,id09,q_subjective,"Q1,Q2,Q3",hard_q,known_private,0.5168665599464763,0.0010132914468025133,1.0,0.0,0.0012704207137400414,0.0010132914468025133,0.5434100196323315,-0.0030698135581104236,-0.0016789095420764455,-7.587788845870659e-07,1.0
r142_q3_s_stage,142,id06,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,known_private,0.5168599761161923,0.002223,1.0,0.0,0.00285,0.002223,0.5382304006734423,-0.0018413313031137794,-0.004009715669109037,-5.77343940021611e-07,1.0
r040_s14_edge,40,id02,s14_edge,"S1,S4",h085_hard_bridge,known_private,0.5168573660249918,0.0,1.0,0.0,0.0,0.0,0.5623597807958014,-0.002402277223301875,-0.0017282719868596808,-1.7223190897160252e-06,1.0
r244_q3_quality,244,id10,q3_quality,Q3,hard_q,known_private,0.5168350212126563,0.0,1.0,0.0,0.0,0.0,0.574420570667453,-0.002846907727595771,-0.0011997069737091914,-1.5752496832045677e-06,1.0
r193_nonq2_full,193,id08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,known_private,0.5168314336227696,0.0,1.0,0.0,0.0,0.0,0.5216856102861214,-0.0032578295499378074,-0.0013040231983694195,-2.0446197227041817e-06,1.0
r142_s14_edge,142,id06,s14_edge,"S1,S4",triad_consensus,known_private,0.5168307804677336,0.002256428571428572,1.0,0.0,0.0028928571428571436,0.002256428571428572,0.5472527618059098,-0.0017671835447861009,-0.004052151067085359,-5.00742425176521e-07,1.0
r126_q3_s_stage,126,id05,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,known_private,0.5167759617693172,0.0,0.885,0.0,0.0,0.0,0.5734204321352092,-0.0035708775731556064,-0.0031125176450597647,-1.4909456884482474e-06,1.0
r213_recovery_route,213,id09,recovery_route,"Q1,S2,S3,S4",q_source_bridge,known_private,0.5167687895547625,0.0,0.85625,0.0,0.0,0.0,0.5459756104887872,-0.004342837569018876,-0.00333231917295862,-2.888377710931549e-06,1.0
r231_full_state,231,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,known_private,0.516717900932405,0.0009087407178872156,0.937857142857143,0.0,0.0011642074340905712,0.0009248328087596332,0.5446237839356602,-0.0029548799810805715,-0.0034378911937255063,-9.785775541169803e-07,1.0
r107_recovery_route,107,id05,recovery_route,"Q1,S2,S3,S4",q_source_bridge,known_private,0.5166660477920075,0.0,1.0,0.0,0.0,0.0,0.5458831619448168,-0.0025992221268864024,-0.0006713142529882199,-5.925356811211893e-06,1.0
