score_col,mode,threshold,cells,gain_sum,mean_gain,positive_gain_rate,all_cells,all_gain_sum,all_mean_gain,all_positive_gain_rate,removed_gain_sum,target
wm_energy_body_activity_sleep,low_energy_listener,1.6146252748836063,7,0.4444136356044646,0.06348766222920924,0.5714285714285714,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.5010582094982643,S3
wm_energy_body_activity_sleep,high_energy_listener,1.6146252748836063,6,0.5010582094982645,0.08350970158304409,0.6666666666666666,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.44441363560446434,S3
wm_energy_body_activity_sleep,all,1.6146252748836063,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_rank_body_activity_sleep,low_energy_listener,0.62,7,0.4444136356044646,0.06348766222920924,0.5714285714285714,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.5010582094982643,S3
wm_energy_rank_body_activity_sleep,high_energy_listener,0.62,6,0.5010582094982645,0.08350970158304409,0.6666666666666666,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.44441363560446434,S3
wm_energy_rank_body_activity_sleep,all,0.62,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_app_social_context,low_energy_listener,1.4080104475587831,7,1.4872666440459634,0.21246666343513762,0.8571428571428571,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,-0.5417947989432346,S3
wm_energy_app_social_context,high_energy_listener,1.4080104475587831,6,-0.5417947989432339,-0.09029913315720565,0.3333333333333333,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,1.4872666440459628,S3
wm_energy_app_social_context,all,1.4080104475587831,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_rank_app_social_context,low_energy_listener,0.4688888888888889,7,1.4872666440459634,0.21246666343513762,0.8571428571428571,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,-0.5417947989432346,S3
