target,modality,offset_day,window,mean_auc_absdir,max_auc_absdir,mean_abs_diff
S3,activity,1,morning06_11,0.5163474573473811,0.5254746342981638,0.804172475771575
S3,ac,1,late22_23,0.5176513378529533,0.5246310763888888,0.7238543346455479
S3,screen,1,evening18_21,0.5160011457004139,0.5245800395256917,0.9023107449621541
S3,gps,-1,evening18_21,0.5077532887930084,0.5240205843293493,1.2205252010994148
S3,hr,-1,night00_05,0.5117670794604439,0.523984319315752,1.7626714321563648
S3,wifi,1,day12_17,0.5112094688630907,0.5237146827234831,0.08353215157622706
S3,activity,1,day12_17,0.5142631240457449,0.5232375738188977,0.6834458431176245
S3,activity,1,late22_23,0.5121762145366946,0.5230348447479922,0.5025127663947409
S3,gps,0,night00_05,0.51442310346058,0.5227294051416776,1.6028890743004272
S3,pedo,1,evening18_21,0.5118934768776432,0.5227272727272727,1.8381370141155138
S3,activity,-1,morning06_11,0.5121856101423538,0.522249904840998,0.9341262424723583
S3,ambience,1,morning06_11,0.5123333268988822,0.5222134387351779,0.6128698769082602
S3,ambience,0,morning06_11,0.5122619032176084,0.5217435967675661,0.6126351314657583
S3,ambience,1,day12_17,0.5097989396658121,0.521484375,0.46608020652357024
S3,wifi,-1,late22_23,0.5128222040705194,0.5212715267851066,0.17425049349942112
S3,activity,-1,late22_23,0.5184487100946158,0.520965216799401,1.822319787625073
S3,w_light,0,evening18_21,0.5099009885090655,0.5206953642384106,0.7707908222681095
S3,gps,-1,night00_05,0.5099721023566558,0.5203136136849609,0.9583053962374078
S3,activity,0,evening18_21,0.5086779508781598,0.5203043953043953,0.88647463537181
S3,ambience,-1,morning06_11,0.5126797350413016,0.5202390795094392,0.7217060798546792
S3,m_light,-1,late22_23,0.5139986045878429,0.5202203389830508,0.14524606902185022
S3,activity,0,morning06_11,0.509452516197242,0.5201684700725927,0.6673880567197065
S3,pedo,0,late22_23,0.5159916448866593,0.5190499018399306,0.5703330196379106
S3,gps,-1,day12_17,0.5114671932643752,0.519047619047619,0.7117823517264151
S3,ble,1,late22_23,0.5140314547860146,0.5190197172619048,0.04836210712704736
S3,m_light,1,night00_05,0.5077252126610468,0.5189909297052154,0.04858807158327879
S3,ble,-1,late22_23,0.5106065958750255,0.5187627118644068,0.028052957593084238
S3,ambience,1,late22_23,0.5132504765165529,0.5179599064061216,0.515095619506102
S3,ac,1,day12_17,0.5114924764424845,0.5178267716535432,0.6238060130818113
S3,m_light,1,morning06_11,0.5091549365030145,0.5174000308784932,0.06603154852545812
S3,m_light,-1,day12_17,0.509747306384983,0.5171686136808697,0.049020423289250235
S3,ambience,0,evening18_21,0.5107612942093085,0.5170738920738921,0.5275486614685017
S3,gps,1,morning06_11,0.5083960984882343,0.5170140497143738,0.6050007537914391
S3,m_light,-1,morning06_11,0.5105847016020525,0.5169319277938543,0.08289188576502493
S3,screen,1,day12_17,0.5112039428470939,0.5167401574803149,0.5371695497336487
S3,m_light,0,evening18_21,0.5109607388729516,0.5165186541025466,0.082527492470712
S3,activity,0,day12_17,0.5087743571335085,0.5164724288046435,0.4151422805008214
S3,screen,-1,night00_05,0.5089248284714508,0.5162913441238566,0.3205265145825926
S3,screen,0,late22_23,0.5114661072834611,0.5162093912093912,0.8516590484471571
S3,ambience,-1,late22_23,0.5149985024845143,0.5162003947995372,0.9265583010006146
S3,ac,0,day12_17,0.5091240530490886,0.515586326844605,0.37133840757431597
S3,w_light,-1,evening18_21,0.5067722510167811,0.5155728958249965,0.5486793630838349
S3,activity,0,night00_05,0.5065651036908051,0.5151579343783835,0.42444898459226604
S3,activity,0,late22_23,0.5125979785615453,0.5151060151060152,1.000079833852606
S3,m_light,0,morning06_11,0.5055613530238352,0.5146940925853816,0.05181370930409986
S3,pedo,0,evening18_21,0.5080525837927555,0.5146282646282646,0.4024415383517468
S3,gps,-1,late22_23,0.50714597372541,0.5136648288067525,1.385479817575387
S3,ambience,0,late22_23,0.5135934665536774,0.5136613886613887,0.7962174502203272
S3,ambience,0,night00_05,0.506273443313162,0.5133926469895965,0.3228402294972798
S3,ble,1,night00_05,0.5065599633759469,0.5133692365835223,0.03234270238618062
S3,gps,1,night00_05,0.5074711265061167,0.5129755605946082,0.6038480153748887
S3,w_light,0,night00_05,0.5087138102828426,0.5128983665207363,0.6481974240150871
S3,screen,1,morning06_11,0.5076665337772698,0.5122184578706317,0.617947769456709
S3,m_light,1,evening18_21,0.5106828166404163,0.5120141232345957,0.07578074016686642
S3,ambience,-1,night00_05,0.5047074571769813,0.5103171774768354,0.20814373336496614
S3,m_light,-1,night00_05,0.5060010087167831,0.5102459016393444,0.06684220911954109
S3,hr,1,late22_23,0.5050019416382091,0.5098178713716562,0.6721595759817864
S3,m_light,0,day12_17,0.506354740711535,0.508261422168707,0.025884858659498484
S3,ambience,0,day12_17,0.5052251361251601,0.5080604933792854,0.23125049755294094
S3,activity,-1,night00_05,0.504667746181622,0.508042472666106,0.42257210266800743
S3,m_light,1,day12_17,0.5055344186145166,0.5078740157480316,0.05720198876159118
S3,hr,0,late22_23,0.5051125020564138,0.5072231322231322,0.868521394288412
S3,m_light,0,night00_05,0.5049775717108725,0.5068141302308125,0.02677525122992952
S3,m_light,1,late22_23,0.5042209942472176,0.5060393347245937,0.020733781145259922
S3,usage,1,late22_23,0.5048881853538227,0.5053120849933599,0.023807300559666178
S3,w_light,-1,late22_23,0.5026023756041114,0.504864406779661,0.08667252059083452
S3,m_light,0,late22_23,0.5027920581611857,0.5030361137743687,0.05660519598678748
S4,wifi,-1,morning06_11,0.5374638680504572,0.6223604826546003,0.3395168176371522
S4,wifi,-1,night00_05,0.5973561249464804,0.6163430115635998,0.9340300852996034
S4,usage,-1,day12_17,0.5638894781309699,0.6105501751493921,0.41312627987912
S4,wifi,0,morning06_11,0.5420480445699778,0.607137501874344,0.3496568902287469
S4,wifi,1,night00_05,0.5748811083611488,0.6040419161676647,0.71431782338336
S4,wifi,0,night00_05,0.5856211931864864,0.5945966350301984,0.8160333923236479
S4,usage,0,morning06_11,0.5688065457246682,0.589761658031088,0.43524600061032664
S4,usage,1,morning06_11,0.5590770148138505,0.5849931938772676,0.35335698386442377
S4,usage,0,day12_17,0.5627011611548287,0.5793469387755101,0.4201589974232866
S4,w_light,1,evening18_21,0.5415886415393931,0.5783917340521114,3.8641050320666874
S4,w_light,1,night00_05,0.5573778757292298,0.5716251123090745,4.2762804806083645
S4,usage,-1,evening18_21,0.5479839928597084,0.5706040669856459,0.33960110441900226
S4,pedo,1,evening18_21,0.5517911455440087,0.5702212488769092,5.030197476231402
S4,usage,1,day12_17,0.5352957601102742,0.566745283018868,0.21410799362058408
S4,w_light,1,day12_17,0.5374650762526652,0.5665926748057714,3.219893730784855
S4,ble,-1,day12_17,0.5378031814864349,0.5664880952380953,0.24865071859293963
S4,gps,0,morning06_11,0.5480121022125685,0.565901934322987,3.278892641699027
S4,pedo,1,late22_23,0.5577566396855884,0.5658411949685535,6.069640167105145
S4,ble,0,night00_05,0.5224730700096586,0.5628666954270922,0.13501925890630276
S4,pedo,1,day12_17,0.5157927893104867,0.5601692563817979,1.709366244568739
S4,screen,1,evening18_21,0.5288449539365268,0.5599028526504942,1.078361014182553
S4,ble,1,morning06_11,0.5289329741859466,0.5592101629384147,0.18696788701220593
S4,ble,0,day12_17,0.5385544479766081,0.5582226866650275,0.2465041549341951
S4,w_light,1,morning06_11,0.5456192666218986,0.5572715389861331,3.649585518942659
S4,ble,0,morning06_11,0.5274868573443067,0.556672127016129,0.14091082156648263
S4,gps,-1,morning06_11,0.5469354404086347,0.5565767973856208,3.6600100426671176
S4,usage,0,evening18_21,0.5455189956378246,0.556495666817267,0.31809413831917344
S4,usage,-1,morning06_11,0.5395867348942375,0.5564196832579185,0.2238682047700611
S4,usage,1,night00_05,0.5431967451138686,0.5553543351302785,0.2289043448989442
S4,gps,1,night00_05,0.538422118174785,0.5553327307648854,4.468640462353819
S4,pedo,1,morning06_11,0.5372282357284698,0.554600477381223,3.5659779850945363
S4,gps,0,night00_05,0.542392773158759,0.5543679896462468,5.121388367406587
S4,ac,-1,night00_05,0.5173130448213737,0.5540629713423831,0.9739648217404309
S4,wifi,-1,day12_17,0.5141455019075237,0.553938304881701,0.12315682518576858
S4,ac,1,day12_17,0.5231783405744059,0.5534627885657137,1.2395250982443489
S4,ble,-1,night00_05,0.530728571428447,0.5527566688557399,0.17545763518051175
S4,gps,-1,night00_05,0.5345296868718594,0.5524761186525893,4.0984592598327625
S4,wifi,1,morning06_11,0.5318198737861503,0.5510911570811547,0.27229921725265
S4,hr,1,day12_17,0.5326701827824004,0.549889012208657,2.702915707661331
S4,hr,-1,morning06_11,0.535378743206904,0.5493131656119772,3.2468593305170077
S4,wifi,0,evening18_21,0.515564662271289,0.5491734693877551,0.18796624488638614
S4,w_light,0,day12_17,0.5319776857251723,0.548496369850547,3.582954319999363
S4,hr,0,day12_17,0.5339412329713021,0.5472194902057208,3.4148471590049687
S4,ble,1,night00_05,0.5224809436276647,0.5466495580268036,0.04163744805906408
S4,usage,1,late22_23,0.5274746917889289,0.5465661500449237,0.16774174023919808
S4,ble,0,evening18_21,0.520555416289564,0.5464101303171871,0.1637426831827416
S4,gps,1,morning06_11,0.536012994986637,0.5463131731565867,2.8826328157123022
S4,usage,0,night00_05,0.5242406176016016,0.5459447799827437,0.1473162791117872
S4,pedo,0,morning06_11,0.5222443600906633,0.5456161771951246,2.2090105850131962
S4,pedo,-1,night00_05,0.5318509678029802,0.5436720142602496,3.0301251702685263
S4,gps,-1,evening18_21,0.525425354861938,0.5436320754716981,2.480991692630262
S4,ble,1,late22_23,0.5268358834890865,0.5434636118598383,0.166095437158029
S4,pedo,1,night00_05,0.5206852913501577,0.5430495567174358,2.280900569062903
S4,wifi,1,evening18_21,0.5378223954873546,0.542831873315364,0.23550002032992046
S4,ac,1,evening18_21,0.5281445973102088,0.5427484586232253,1.2725914577560378
S4,pedo,0,night00_05,0.5293034760863536,0.542349463402095,2.894880216906369
S4,w_light,0,evening18_21,0.5335743364277585,0.5411960405799483,3.455240706312903
S4,ble,-1,evening18_21,0.5318523905675673,0.5411285545023696,0.2045202044863037
S4,gps,0,evening18_21,0.5185414355180072,0.5409489795918369,2.1648816839693446
S4,screen,1,morning06_11,0.5194403618203066,0.5406607192640089,0.6576063454923862
S4,w_light,-1,morning06_11,0.5162506991094444,0.540222256521068,1.1565735022660757
S4,screen,1,day12_17,0.5154185199681584,0.539615277390577,1.1082979905304147
S4,w_light,-1,day12_17,0.5287254551303584,0.5393381251871818,2.882016539904521
S4,usage,-1,night00_05,0.5174476132188307,0.5391214177978884,0.12962464307278548
S4,activity,-1,morning06_11,0.5168772366616163,0.5387405463806143,1.4939752751626638
S4,screen,1,late22_23,0.5338176073728553,0.5385220125786163,1.9048516175196788
S4,ac,-1,day12_17,0.5186103606482827,0.5383856819051545,0.795560185036044
S4,gps,1,evening18_21,0.5239407787649556,0.5383535489667565,1.9741665280157257
S4,hr,1,morning06_11,0.5262369272782578,0.5383271853342275,2.1307668896071523
S4,hr,0,evening18_21,0.5223042453354196,0.5381230181315555,1.592988124174389
S4,ambience,-1,morning06_11,0.5161272069875386,0.538076863713536,0.849118950581318
S4,hr,1,late22_23,0.5276215174099241,0.5377779649595688,1.3076889347988656
S4,gps,1,late22_23,0.5277443428506868,0.537567385444744,3.1627399513641166
S4,screen,-1,evening18_21,0.5294267626379722,0.53748504784689,1.4720151408366355
S4,ac,-1,evening18_21,0.5235240617587432,0.536566943127962,1.0215340613604376
S4,w_light,1,late22_23,0.5322529805617875,0.5362196765498652,3.2331715275648136
S4,ac,0,night00_05,0.512296155320892,0.5359391228776734,0.5895722567164855
S4,w_light,0,night00_05,0.518807090928579,0.5357978972459883,1.4561089260153104
S4,gps,0,day12_17,0.5111247332310733,0.5356548223350254,0.7363864341783982
S4,m_light,1,evening18_21,0.5164635009566524,0.535096585804133,0.11398290211321416
S4,ble,-1,morning06_11,0.5190674570928028,0.5350470849968001,0.07603481651268103
S4,wifi,-1,late22_23,0.5257871045904405,0.5347977053140096,0.23326941427573988
S4,screen,1,night00_05,0.5248494560531706,0.5344648472596586,0.6767984682691383
S4,w_light,0,late22_23,0.5313642407355607,0.5336447832144906,2.9970919371114135
S4,wifi,0,late22_23,0.5322579461031767,0.5335040898950674,0.21762423568520095
S4,gps,1,day12_17,0.5134334362940417,0.5333474218089602,2.183523483058463
S4,ac,0,morning06_11,0.5149600175111732,0.5329826108870968,0.43315762214939824
S4,ble,-1,late22_23,0.5250809550537541,0.5327706057596822,0.14698135504258947
S4,wifi,1,late22_23,0.5209688523895605,0.5324994384546271,0.3068175643322517
S4,ble,1,evening18_21,0.5219249541199507,0.5323297067836159,0.1394981824554377
S4,activity,1,evening18_21,0.5169507948711779,0.5317132749326144,1.1149625977302637
S4,ble,1,day12_17,0.5165968068087344,0.5314650388457269,0.10206553043175166
S4,wifi,1,day12_17,0.5184931379189178,0.5312985571587125,0.25353451255857556
S4,ac,0,late22_23,0.5251900977453564,0.5312629100223085,1.421884928792256
S4,hr,-1,day12_17,0.5174843138663551,0.5311904761904762,1.2765097493903876
S4,gps,-1,late22_23,0.5266168673152666,0.5306190003310163,2.8734899279374595
S4,pedo,0,evening18_21,0.5246654510276078,0.5299360708138676,2.568415095824788
S4,hr,-1,night00_05,0.5143200408440515,0.5295688788335847,1.0086143406829233
S4,screen,0,evening18_21,0.5161388874572088,0.5292096918448654,1.0660305129679042
S4,screen,0,morning06_11,0.5180046404644003,0.5292058285498014,0.4646727284609173
S4,hr,0,morning06_11,0.5092153859522587,0.5289948186528498,0.44585117882427067
S4,wifi,0,day12_17,0.5136484257928821,0.528940077254434,0.07270905665371592
S4,pedo,0,late22_23,0.5210400181242196,0.5288808294402099,2.887108543236817
S4,wifi,-1,evening18_21,0.5171883444262898,0.5288178066037736,0.09398304861980789
S4,usage,-1,late22_23,0.5157863983461837,0.5287892512077295,0.09829625728159397
S4,ac,-1,morning06_11,0.5195685741526035,0.5284920512424757,1.397870805704508
S4,usage,1,evening18_21,0.5193491079760847,0.5284274868817684,0.14369373406362063
S4,gps,-1,day12_17,0.5173523859762944,0.5280386211768862,1.153438292678049
S4,ac,1,late22_23,0.5236858157001361,0.5277964959568733,1.9021176649396665
S4,w_light,-1,late22_23,0.5237137747940526,0.5276117149758455,0.8159828676755012
S4,pedo,-1,evening18_21,0.5143993467862511,0.527511961722488,0.6292214669384553
S4,ambience,1,evening18_21,0.5132531392286023,0.527403414195867,0.6742091994501269
S4,screen,-1,day12_17,0.5146337238279255,0.5267728356539401,0.8811507199814734
S4,screen,0,night00_05,0.5161189629463411,0.5264869490800171,0.5398276294331706
S4,activity,0,evening18_21,0.5157050301944323,0.5262478485370052,1.0991691904200724
S4,pedo,0,day12_17,0.5164555644613852,0.5251311367920662,2.644265999962117
S4,screen,0,day12_17,0.5169005241437429,0.5250020468315049,0.5701276550622522
S4,pedo,-1,day12_17,0.5151185724326341,0.5246680992611344,1.0200540434290737
S4,m_light,1,late22_23,0.5205442047172502,0.5245508982035927,0.16256267787874368
S4,m_light,-1,morning06_11,0.5134991629423654,0.5241549621855224,0.13632323766613386
S4,ac,0,day12_17,0.5160576422514611,0.5239593908629442,0.6360621361616671
S4,pedo,-1,morning06_11,0.514610314307499,0.5238167799347819,0.8598530639107492
S4,ac,1,night00_05,0.5104636985284012,0.5237533692722371,0.3349614250719159
S4,ac,-1,late22_23,0.5215852272454696,0.5233997584541062,0.21287548153265234
S4,hr,1,night00_05,0.5153714006190214,0.5230764885323692,0.5050027106170993
S4,ac,1,morning06_11,0.514651612077484,0.5227796760841181,0.5641550326342433
S4,pedo,-1,late22_23,0.5166067565196895,0.522238271493485,2.888922378931582
S4,ambience,1,late22_23,0.5175665599394204,0.5216139150270886,1.0760480386935019
S4,ambience,0,evening18_21,0.5108754228744286,0.521524875010245,0.5138091831972993
S4,activity,1,day12_17,0.511251135210122,0.521499013806706,0.9943911011793306
S4,hr,-1,late22_23,0.5168875124621719,0.5214221014492754,0.6547499301115289
S4,w_light,0,morning06_11,0.5121180033761515,0.5205562021948786,1.0889820850918344
S4,hr,0,night00_05,0.5137227651490236,0.5204230875214617,1.2241704694570108
S4,activity,-1,evening18_21,0.5089698845445892,0.5193868483412323,1.3654057483280546
S4,m_light,0,late22_23,0.5114186814182284,0.51887140398328,0.11694319208586768
S4,ambience,1,night00_05,0.5066183790136081,0.5188679245283019,0.2516916279126207
S4,hr,1,evening18_21,0.5101692898388601,0.5187562800044658,1.0660714994930176
S4,gps,0,late22_23,0.510263063324935,0.5185947873125154,1.2366495229865997
S4,screen,-1,late22_23,0.5119861228046189,0.5183714001986097,0.17828450871348878
S4,activity,1,night00_05,0.5062787906273333,0.5182783018867925,0.33166896859889405
S4,hr,-1,evening18_21,0.509568407714958,0.5181967703349283,0.9886250214996535
S4,activity,1,morning06_11,0.5118035937516899,0.5176246830092984,0.5382448177045754
S4,hr,0,late22_23,0.5108328256428175,0.5175266462860448,0.876173661016038
S4,ambience,1,morning06_11,0.5100979266780888,0.5174320082229075,0.48853833355485915
S4,screen,-1,morning06_11,0.5119700319621717,0.5174100941503319,1.1968886524001736
S4,m_light,1,day12_17,0.5080868306508161,0.5172583826429981,0.08862727594794428
S4,ambience,-1,evening18_21,0.5109696946610691,0.5171652843601895,0.6041780718672438
S4,m_light,-1,day12_17,0.5086226507483126,0.5169262017603249,0.09139685219548783
S4,m_light,0,evening18_21,0.5103680520415783,0.5169014662997494,0.1026110995583629
S4,m_light,-1,night00_05,0.5091312304745303,0.5166383861236803,0.12759903439167117
S4,activity,0,late22_23,0.5134317323827243,0.5165457749364806,1.1666197135895473
S4,m_light,-1,evening18_21,0.509119131564026,0.5162174170616114,0.14030275322313002
S4,ambience,1,day12_17,0.5105043952640256,0.5153846153846153,0.4847195644939208
S4,activity,1,late22_23,0.5151095383357274,0.5151696606786427,1.6548978861683672
S4,m_light,0,morning06_11,0.505352419699263,0.515065497592464,0.030538432213554234
S4,activity,0,morning06_11,0.5079311006478655,0.5146694388440861,0.2937942121620149
S4,ac,0,evening18_21,0.5099100354416948,0.5142933420955355,0.8394961526133837
S4,ambience,0,morning06_11,0.5060590705727558,0.5140709005376344,0.2953366381041575
S4,ambience,0,night00_05,0.5049700973832619,0.5138551909079301,0.2432873522606537
S4,ble,0,late22_23,0.5104941579090053,0.5138103434144743,0.11327446446116618
S4,ambience,-1,day12_17,0.5088234993106506,0.5130627962085309,0.42889634750277494
S4,activity,0,night00_05,0.5054587342100824,0.5125590859952943,0.49217372817987126
S4,m_light,0,day12_17,0.5080403519076573,0.5123775510204082,0.06582333281401824
S4,ambience,0,late22_23,0.5089359752485941,0.5122018686992869,0.611906520571253
S4,screen,0,late22_23,0.5090726452036354,0.5116076551102369,0.990162417827964
S4,activity,-1,day12_17,0.5064924356275663,0.5114336492890995,0.8875018762534962
S4,usage,0,late22_23,0.5061031741607427,0.510761794596381,0.0359246205677044
S4,ambience,-1,late22_23,0.5067693144039157,0.5099154404020343,0.27526896158162195
S4,w_light,-1,night00_05,0.5061709774007022,0.5098981900452488,0.45510315685894415
S4,screen,-1,night00_05,0.5038708613255994,0.5098366386981947,0.7848060000814397
S4,activity,0,day12_17,0.5049509173538177,0.5094051907646963,0.5722789904272444
S4,ambience,-1,night00_05,0.5053767121550471,0.5093482905982906,0.36260167978350094
S4,w_light,-1,evening18_21,0.5063987921740835,0.5091981132075472,0.29387512717954145
S4,m_light,1,morning06_11,0.5054814740909808,0.5088028169014085,0.04621456926471046
S4,ambience,0,day12_17,0.5054643272365719,0.5084111958036226,0.27744677049546657
S4,activity,-1,night00_05,0.5044163570883183,0.5080756661639014,0.7629688141323298
S4,m_light,1,night00_05,0.5045782269605635,0.5079036240315578,0.06279102264457063
S4,activity,-1,late22_23,0.5065501517648311,0.5075332125603864,0.2916681290365766
S4,m_light,0,night00_05,0.5054479602797907,0.506676982427878,0.06654488387346635
S4,m_light,-1,late22_23,0.5036367218011469,0.5063405797101449,0.02976211016734398
