family,target,candidate,mode,mean_delta,std_delta,mean_coverage,mean_move
chrono_tail,S1,near_date_peer_w7,top50_w050,0.06788050348858721,0.005387436625069015,0.508823568525061,0.10130516514670146
mirror_v1,Q2,same_date_peer_w0,top30_w060,0.06852304387466031,0.011033925047189733,0.3468697123519459,0.24241670749849545
hole_v1,S4,near_date_peer_w3,top10_w090,0.06867106155050613,0.011835316415689072,0.10810810810810811,0.3059901021337978
mirror_v1,Q1,near_date_peer_w3,top10_w090,0.06894199337997142,0.002572233595214642,0.10490693739424704,0.32084789207373593
chrono_tail,Q3,near_date_peer_w7,top30_w060,0.06945987211971971,0.008547854619140661,0.33463240179658094,0.16294406269030076
hole_v1,Q1,same_date_peer_w0,top50_w050,0.06980722238807024,0.007940805866864003,0.5645645645645646,0.1983045796713662
chrono_tail,S3,same_date_peer_w0,top50_w050,0.07031990717236174,0.009261614637497645,0.5541151287419944,0.24747555394166967
chrono_tail,Q2,near_date_peer_w7,top10_w090,0.07036570153126365,0.012196233650548637,0.10749194331283884,0.31775595052686717
hole_v1,Q1,same_date_peer_w0,top20_w075,0.07092611447428343,0.014397623349888975,0.22822822822822822,0.3502131464766031
mirror_v1,S4,same_date_peer_w0,top20_w075,0.07231896670519,0.006666401655624401,0.25211505922165817,0.35779096923080816
chrono_tail,S1,same_date_peer_w0,top10_w090,0.07418448373731949,0.023735897562391316,0.11049494631584184,0.5172258093436976
chrono_tail,S1,near_date_peer_w3,top30_w060,0.07502111842868546,0.03208791732405931,0.31882070688040837,0.16090807591769227
chrono_tail,S1,near_date_peer_w3,top20_w075,0.0751487388041067,0.01691812679623722,0.25708084663308545,0.18787376028182437
mirror_v1,Q2,same_date_peer_w0,top20_w075,0.07520262443237972,0.04587547935294049,0.22673434856175975,0.3602340775014991
hole_v1,S1,near_date_peer_w3,top20_w075,0.07570963359815112,0.01808524821771339,0.2132132132132132,0.22126647249820527
chrono_tail,Q2,same_date_peer_w0,top20_w075,0.07632931013132867,0.0566415046154411,0.30846805473671146,0.3344826805743772
hole_v1,S3,same_date_peer_w0,top30_w060,0.07805789603800913,0.030020313032949275,0.33933933933933935,0.21020970353323212
hole_v1,S3,same_date_peer_w0,top50_w050,0.08042104056813182,0.011480961102284921,0.6276276276276276,0.16880767371441055
chrono_tail,S1,same_date_peer_w0,top30_w060,0.08044160416630201,0.013954828986362652,0.3633155871961842,0.29064285703190557
hole_v1,Q3,same_date_peer_w0,top50_w050,0.0808270097747323,0.002856847434570815,0.5375375375375375,0.19301999825120977
chrono_tail,S1,near_date_peer_w3,top50_w050,0.08260573287187471,0.0072423599400115975,0.5132832520892222,0.1264994522655363
chrono_tail,S3,same_date_peer_w0,top10_w090,0.08336832125415465,0.02362838287495073,0.14344621807308375,0.5679906727042333
mirror_v1,S4,same_date_peer_w0,top10_w090,0.0835692618497373,0.012585521959048702,0.1065989847715736,0.4249196109434517
mirror_v1,S1,same_date_peer_w0,top20_w075,0.08512280735322553,0.029613703982476067,0.2639593908629441,0.3401525843302153
hole_v1,S1,same_date_peer_w0,top50_w050,0.08538817422287541,0.03179547711506572,0.5495495495495496,0.19908096609152615
hole_v1,Q2,same_date_peer_w0,top20_w075,0.08557317610176074,0.06305234502802062,0.26126126126126126,0.3366924424846776
mirror_v1,Q3,same_date_peer_w0,top20_w075,0.08557850813107004,0.03555760968691407,0.22504230118443314,0.3333921759538982
chrono_tail,S1,near_date_peer_w7,top30_w060,0.08617328905387837,0.0067707961041246914,0.3041686922283937,0.16573289766624055
hole_v1,S2,same_date_peer_w0,top50_w050,0.09198232232451257,0.02318482340512962,0.5795795795795796,0.1935095632817768
hole_v1,S1,near_date_peer_w3,top10_w090,0.09266701549204488,0.01610814953603425,0.12312312312312312,0.30846431544923514
chrono_tail,Q1,same_date_peer_w0,top50_w050,0.09295161889901608,0.016733468766476207,0.5402285178404581,0.20445328415744443
hole_v1,S2,same_date_peer_w0,top10_w090,0.09305729483739318,0.07489936222076335,0.12612612612612614,0.4134035049611038
hole_v1,Q3,same_date_peer_w0,top30_w060,0.09368713321006443,0.01168180020141157,0.35435435435435436,0.22420999661151444
hole_v1,Q2,same_date_peer_w0,top10_w090,0.0969070649003488,0.0657175006192512,0.12012012012012012,0.4296039947650743
chrono_tail,S1,near_date_peer_w7,top20_w075,0.0981045695172782,0.035692482363627896,0.22084533278563132,0.22979038498085314
hole_v1,S1,same_date_peer_w0,top30_w060,0.09970576231266963,0.010630806474016881,0.36936936936936937,0.24451412490145616
mirror_v1,Q1,same_date_peer_w0,top10_w090,0.10069997371894131,0.06397669822954244,0.12859560067681897,0.45597316076150035
hole_v1,S2,same_date_peer_w0,top20_w075,0.10070048819398998,0.05444375576880852,0.25825825825825827,0.31407586313919705
mirror_v1,S2,same_date_peer_w0,top20_w075,0.10193352785309218,0.05159247071095347,0.3079526226734349,0.3698046712343001
chrono_tail,Q3,same_date_peer_w0,top10_w090,0.10245564377510352,0.02831058863321502,0.23395102499580112,0.374815204376962
hole_v1,S1,same_date_peer_w0,top20_w075,0.10535993346632737,0.04299007430358272,0.24624624624624625,0.3462420095888497
hole_v1,S3,same_date_peer_w0,top20_w075,0.10796237634000598,0.03632170694685718,0.24024024024024024,0.2838847091407476
hole_v1,S1,same_date_peer_w0,top10_w090,0.11056308252335294,0.038056773438873044,0.12012012012012012,0.5037521031938598
hole_v1,Q1,same_date_peer_w0,top10_w090,0.11387429899586876,0.04857189174400288,0.13213213213213212,0.4272117842768253
hole_v1,Q3,same_date_peer_w0,top20_w075,0.11403582285076826,0.032221962176320784,0.2522522522522523,0.2957820854787618
mirror_v1,Q3,same_date_peer_w0,top10_w090,0.11469231369413298,0.04296573752280049,0.1269035532994924,0.4422720132426086
chrono_tail,Q1,same_date_peer_w0,top30_w060,0.12363698782960515,0.0192574122143673,0.40600186868843585,0.2568421418061447
hole_v1,Q3,same_date_peer_w0,top10_w090,0.13408686044171372,0.012457127488877541,0.12312312312312312,0.4389796960659538
mirror_v1,Q2,same_date_peer_w0,top10_w090,0.1394996012551436,0.05923216839204083,0.16243654822335027,0.44544446928227543
hole_v1,S3,same_date_peer_w0,top10_w090,0.15138113082371718,0.05371890449761594,0.16516516516516516,0.3752385939002227
chrono_tail,Q1,same_date_peer_w0,top10_w090,0.15312580869241146,0.08802235464502955,0.13517897099986653,0.4300233859018891
chrono_tail,Q1,same_date_peer_w0,top20_w075,0.1743132404611493,0.017511323937074476,0.23329102433580048,0.34287213030781416
