rank,name,old_bce,refit_bce,robust,drift_v83,max_drift_v83,n_moves,moves,credible_under_0585,mean_Q1,dmean_Q1,mean_Q2,dmean_Q2,mean_Q3,dmean_Q3,mean_S1,dmean_S1,mean_S2,dmean_S2,mean_S3,dmean_S3,mean_S4,dmean_S4
1,beam_001,0.594835128816299,0.5942732131127098,0.594835128816299,0.014823010665631943,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_l06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
112,beam_112,0.5948340835093914,0.5942657186037007,0.5948340835093914,0.01485158120884298,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
113,beam_113,0.5948341337272982,0.5942658507595193,0.5948341337272982,0.014851485897208553,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
114,beam_114,0.5948341337272982,0.5942658507595193,0.5948341337272982,0.014851485897208553,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
115,beam_115,0.5948341337272982,0.5942658507595193,0.5948341337272982,0.014851485897208553,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
116,beam_116,0.5948341337272982,0.5942658507595193,0.5948341337272982,0.014851485897208553,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
117,beam_117,0.5948341649441705,0.5942657668252671,0.5948341649441705,0.014851507918890249,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
118,beam_118,0.5948341649441705,0.5942657668252671,0.5948341649441705,0.014851507918890249,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
119,beam_119,0.5948341649441705,0.5942657668252671,0.5948341649441705,0.014851507918890249,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
120,beam_120,0.5948341649441705,0.5942657668252671,0.5948341649441705,0.014851507918890249,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
121,beam_121,0.594833850906182,0.5942655123571382,0.594833850906182,0.014853454582042624,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
122,beam_122,0.594833850906182,0.5942655123571382,0.594833850906182,0.014853454582042624,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
123,beam_123,0.594833850906182,0.5942655123571382,0.594833850906182,0.014853454582042624,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
124,beam_124,0.594833850906182,0.5942655123571382,0.594833850906182,0.014853454582042624,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
125,beam_125,0.5948339854481288,0.5942656461267672,0.5948339854481288,0.01485289644932507,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
126,beam_126,0.5948339854481288,0.5942656461267672,0.5948339854481288,0.01485289644932507,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
127,beam_127,0.5948339854481288,0.5942656461267672,0.5948339854481288,0.01485289644932507,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
128,beam_128,0.5948339854481288,0.5942656461267672,0.5948339854481288,0.01485289644932507,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
129,beam_129,0.594833901124089,0.5942656445129569,0.594833901124089,0.014853359270408198,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
130,beam_130,0.594833901124089,0.5942656445129569,0.594833901124089,0.014853359270408198,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
131,beam_131,0.594833901124089,0.5942656445129569,0.594833901124089,0.014853359270408198,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
132,beam_132,0.594833901124089,0.5942656445129569,0.594833901124089,0.014853359270408198,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
133,beam_133,0.5948340356660357,0.5942657782825861,0.5948340356660357,0.014852801137690642,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
134,beam_134,0.5948340356660357,0.5942657782825861,0.5948340356660357,0.014852801137690642,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
135,beam_135,0.5948340356660357,0.5942657782825861,0.5948340356660357,0.014852801137690642,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
136,beam_136,0.5948340356660357,0.5942657782825861,0.5948340356660357,0.014852801137690642,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524968445002234,-0.0005170775224638824
137,beam_137,0.5948339323409612,0.5942655605787045,0.5948339323409612,0.014853381292089893,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
138,beam_138,0.5948339323409612,0.5942655605787045,0.5948339323409612,0.014853381292089893,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
139,beam_139,0.5948339323409612,0.5942655605787045,0.5948339323409612,0.014853381292089893,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
140,beam_140,0.5948339323409612,0.5942655605787045,0.5948339323409612,0.014853381292089893,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
141,beam_141,0.594834066882908,0.5942656943483339,0.594834066882908,0.014852823159372338,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
142,beam_142,0.594834066882908,0.5942656943483339,0.594834066882908,0.014852823159372338,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
143,beam_143,0.594834066882908,0.5942656943483339,0.594834066882908,0.014852823159372338,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
144,beam_144,0.594834066882908,0.5942656943483339,0.594834066882908,0.014852823159372338,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.552497831651184,-0.0005160903715032417
145,beam_145,0.595071017210871,0.5943446269638148,0.595071017210871,0.01370855368466679,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_l06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
146,beam_146,0.595071017210871,0.5943446269638148,0.595071017210871,0.01370855368466679,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_l06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
147,beam_147,0.595071017210871,0.5943446269638148,0.595071017210871,0.01370855368466679,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_l04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
148,beam_148,0.595071017210871,0.5943446269638148,0.595071017210871,0.01370855368466679,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_l04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_two_thirds_v83_plus_v18_l06|S4|rank_logit|all|g0.08,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.55320192717908,0.0001880051563927232
